SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
146400,Bucklands Beach North,Counties Manukau,12+,"2,706",Masked,Masked,"2,429","1,869",>95%,>95%,77%
146400,Bucklands Beach North,Counties Manukau,5-11,308,219,159,NA,NA,71%,52%,NA
146500,Mount Wellington East,Auckland,12+,"2,173",Masked,Masked,"2,027","1,453",>95%,>95%,72%
146500,Mount Wellington East,Auckland,5-11,222,126,57,NA,NA,57%,26%,NA
146600,Mount Wellington West,Auckland,12+,"2,584",Masked,Masked,"2,402","1,692",>95%,>95%,70%
146600,Mount Wellington West,Auckland,5-11,278,198,93,NA,NA,71%,33%,NA
146700,Panmure West,Auckland,12+,255,Masked,Masked,248,173,>95%,>95%,70%
146800,Mangere Bridge,Counties Manukau,12+,"2,509",Masked,"2,358","2,211","1,621",>95%,94%,73%
146800,Mangere Bridge,Counties Manukau,5-11,324,202,97,NA,NA,62%,30%,NA
146900,Oneroa East-Palm Beach,Auckland,12+,"1,128","1,061","1,045","1,000",705,94%,93%,70%
146900,Oneroa East-Palm Beach,Auckland,5-11,87,46,28,NA,NA,53%,32%,NA
147000,Tamaki,Auckland,12+,"3,474",Masked,"3,258","3,034","1,895",>95%,94%,62%
147000,Tamaki,Auckland,5-11,462,228,87,NA,NA,49%,19%,NA
147100,Panmure East,Auckland,12+,"2,983",Masked,Masked,"2,763","1,937",>95%,>95%,70%
147100,Panmure East,Auckland,5-11,247,135,61,NA,NA,55%,25%,NA
147200,Mount Wellington Central,Auckland,12+,"4,237",Masked,Masked,"3,961","2,879",>95%,>95%,73%
147200,Mount Wellington Central,Auckland,5-11,382,279,152,NA,NA,73%,40%,NA
147400,Sylvia Park,Auckland,12+,103,Masked,Masked,101,73,>95%,>95%,72%
147500,Mangere Mountain View,Counties Manukau,12+,"3,488","3,301","3,252","2,991","1,943",95%,93%,65%
147500,Mangere Mountain View,Counties Manukau,5-11,525,265,101,NA,NA,50%,19%,NA
147600,Surfdale,Auckland,12+,"1,794",Masked,"1,693","1,608","1,093",>95%,94%,68%
147600,Surfdale,Auckland,5-11,154,84,40,NA,NA,55%,26%,NA
147800,Half Moon Bay West,Counties Manukau,12+,"2,544",Masked,Masked,"2,298","1,791",>95%,>95%,78%
147800,Half Moon Bay West,Counties Manukau,5-11,285,195,114,NA,NA,68%,40%,NA
147900,Auckland Airport,Counties Manukau,12+,536,497,489,462,256,93%,91%,55%
147900,Auckland Airport,Counties Manukau,5-11,78,31,17,NA,NA,40%,22%,NA
148000,Eastern Beach,Counties Manukau,12+,"2,025",Masked,Masked,"1,788","1,358",>95%,>95%,76%
148000,Eastern Beach,Counties Manukau,5-11,188,120,71,NA,NA,64%,38%,NA
148100,Sunnyhills West-Pakuranga North,Counties Manukau,12+,"2,807",Masked,Masked,"2,552","1,935",>95%,>95%,76%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,5-11,302,224,136,NA,NA,74%,45%,NA
148200,Favona North,Counties Manukau,12+,"2,423","2,251","2,218","2,059","1,236",93%,92%,60%
148200,Favona North,Counties Manukau,5-11,351,151,46,NA,NA,43%,13%,NA
148300,Bucklands Beach Central,Counties Manukau,12+,"1,757",Masked,Masked,"1,577","1,142",>95%,>95%,72%
148300,Bucklands Beach Central,Counties Manukau,5-11,224,137,91,NA,NA,61%,41%,NA
148400,Farm Cove,Counties Manukau,12+,"2,154",Masked,Masked,"1,951","1,487",>95%,>95%,76%
148400,Farm Cove,Counties Manukau,5-11,271,193,123,NA,NA,71%,45%,NA
148500,Mangere North,Counties Manukau,12+,"1,812","1,675","1,639","1,480",784,92%,90%,53%
148500,Mangere North,Counties Manukau,5-11,308,128,46,NA,NA,42%,15%,NA
148600,Favona West,Counties Manukau,12+,"2,794",Masked,"2,610","2,343","1,323",>95%,93%,56%
148600,Favona West,Counties Manukau,5-11,500,244,82,NA,NA,49%,16%,NA
148700,Ostend,Auckland,12+,"1,816","1,682","1,654","1,579","1,113",93%,91%,70%
148700,Ostend,Auckland,5-11,149,80,40,NA,NA,54%,27%,NA
148800,Half Moon Bay North East,Counties Manukau,12+,"1,875",Masked,Masked,"1,660","1,228",>95%,>95%,74%
148800,Half Moon Bay North East,Counties Manukau,5-11,283,171,93,NA,NA,60%,33%,NA
148900,Mangere West,Counties Manukau,12+,"3,477","3,195","3,116","2,836","1,477",92%,90%,52%
148900,Mangere West,Counties Manukau,5-11,647,276,83,NA,NA,43%,13%,NA
149000,Pakuranga West,Counties Manukau,12+,"3,638",Masked,Masked,"3,302","2,357",>95%,>95%,71%
149000,Pakuranga West,Counties Manukau,5-11,377,244,125,NA,NA,65%,33%,NA
149100,Mount Wellington South West,Auckland,12+,"2,407",Masked,Masked,"2,281","1,536",>95%,>95%,67%
149100,Mount Wellington South West,Auckland,5-11,256,140,69,NA,NA,55%,27%,NA
149200,Sunnyhills East,Counties Manukau,12+,"2,963",Masked,Masked,"2,691","2,036",>95%,>95%,76%
149200,Sunnyhills East,Counties Manukau,5-11,333,237,140,NA,NA,71%,42%,NA
149300,Half Moon Bay South East,Counties Manukau,12+,"2,580",Masked,Masked,"2,345","1,665",>95%,>95%,71%
149300,Half Moon Bay South East,Counties Manukau,5-11,380,219,107,NA,NA,58%,28%,NA
149400,Favona East,Counties Manukau,12+,"3,241","3,071","3,027","2,745","1,603",95%,93%,58%
149400,Favona East,Counties Manukau,5-11,493,223,95,NA,NA,45%,19%,NA
149500,Mount Wellington South East,Auckland,12+,"2,542",Masked,Masked,"2,258","1,336",>95%,>95%,59%
149500,Mount Wellington South East,Auckland,5-11,397,189,81,NA,NA,48%,20%,NA
149700,Bucklands Beach South,Counties Manukau,12+,"3,723",Masked,Masked,"3,341","2,324",>95%,>95%,70%
149700,Bucklands Beach South,Counties Manukau,5-11,454,288,177,NA,NA,63%,39%,NA
149800,Pakuranga Central,Counties Manukau,12+,"2,869",Masked,Masked,"2,686","1,867",>95%,>95%,70%
149800,Pakuranga Central,Counties Manukau,5-11,330,186,99,NA,NA,56%,30%,NA
149900,Awhitu,Counties Manukau,12+,"2,681","2,401","2,365","2,225","1,582",90%,88%,71%
149900,Awhitu,Counties Manukau,5-11,269,116,41,NA,NA,43%,15%,NA
150000,Harania North,Counties Manukau,12+,"3,364","3,191","3,102","2,791","1,427",95%,92%,51%
150000,Harania North,Counties Manukau,5-11,620,285,76,NA,NA,46%,12%,NA
150100,Otahuhu Central,Auckland,12+,"1,489",Masked,Masked,"1,366",858,>95%,>95%,63%
150100,Otahuhu Central,Auckland,5-11,108,73,35,NA,NA,68%,32%,NA
150200,Mangere Central,Counties Manukau,12+,"3,072","2,887","2,826","2,557","1,430",94%,92%,56%
150200,Mangere Central,Counties Manukau,5-11,563,261,111,NA,NA,46%,20%,NA
150300,Otahuhu North,Auckland,12+,"3,102",Masked,Masked,"2,815","1,674",>95%,>95%,59%
150300,Otahuhu North,Auckland,5-11,521,277,93,NA,NA,53%,18%,NA
150400,Howick West,Counties Manukau,12+,"3,377",Masked,Masked,"3,028","2,171",>95%,>95%,72%
150400,Howick West,Counties Manukau,5-11,433,251,147,NA,NA,58%,34%,NA
150500,Pakuranga Heights North West,Counties Manukau,12+,"2,259",Masked,"2,142","2,015","1,387",>95%,95%,69%
150500,Pakuranga Heights North West,Counties Manukau,5-11,293,159,85,NA,NA,54%,29%,NA
150600,Mellons Bay,Counties Manukau,12+,"3,719",Masked,Masked,"3,324","2,514",>95%,>95%,76%
150600,Mellons Bay,Counties Manukau,5-11,437,284,186,NA,NA,65%,43%,NA
150700,Pakuranga Heights East,Counties Manukau,12+,"2,542",Masked,Masked,"2,310","1,565",>95%,>95%,68%
150700,Pakuranga Heights East,Counties Manukau,5-11,316,197,105,NA,NA,62%,33%,NA
150800,Sutton Park,Counties Manukau,12+,"3,176","2,978","2,928","2,657","1,461",94%,92%,55%
150800,Sutton Park,Counties Manukau,5-11,592,308,92,NA,NA,52%,16%,NA
150900,Otahuhu East,Auckland,12+,"1,943",Masked,Masked,"1,749","1,055",>95%,>95%,60%
150900,Otahuhu East,Auckland,5-11,261,121,54,NA,NA,46%,21%,NA
151000,Mangere South,Counties Manukau,12+,"3,079","2,912","2,861","2,592","1,483",95%,93%,57%
151000,Mangere South,Counties Manukau,5-11,490,239,84,NA,NA,49%,17%,NA
151100,Onetangi,Auckland,12+,"1,182","1,119","1,104","1,041",722,95%,93%,69%
151100,Onetangi,Auckland,5-11,98,51,25,NA,NA,52%,26%,NA
151200,Harania South,Counties Manukau,12+,"2,817",Masked,"2,667","2,418","1,380",>95%,95%,57%
151200,Harania South,Counties Manukau,5-11,486,221,75,NA,NA,45%,15%,NA
151300,Highland Park (Auckland),Counties Manukau,12+,"4,042",Masked,Masked,"3,665","2,734",>95%,>95%,75%
151300,Highland Park (Auckland),Counties Manukau,5-11,361,244,131,NA,NA,68%,36%,NA
151400,Otahuhu South West,Auckland,12+,"3,069",Masked,Masked,"2,735","1,680",>95%,>95%,61%
151400,Otahuhu South West,Auckland,5-11,421,217,99,NA,NA,52%,24%,NA
151500,Pakuranga Heights South West,Counties Manukau,12+,"2,766",Masked,Masked,"2,584","1,741",>95%,>95%,67%
151500,Pakuranga Heights South West,Counties Manukau,5-11,347,239,121,NA,NA,69%,35%,NA
151600,Mangere Mascot,Counties Manukau,12+,"3,171","2,956","2,897","2,634","1,464",93%,91%,56%
151600,Mangere Mascot,Counties Manukau,5-11,512,235,74,NA,NA,46%,14%,NA
151700,Waiheke East,Auckland,12+,947,865,857,828,605,91%,90%,73%
151700,Waiheke East,Auckland,5-11,73,31,20,NA,NA,42%,27%,NA
151800,Massey Road West,Counties Manukau,12+,"3,091","2,897","2,849","2,620","1,481",94%,92%,57%
151800,Massey Road West,Counties Manukau,5-11,522,236,81,NA,NA,45%,16%,NA
151900,Otahuhu South,Auckland,12+,"3,044",Masked,Masked,"2,743","1,702",>95%,>95%,62%
151900,Otahuhu South,Auckland,5-11,421,222,70,NA,NA,53%,17%,NA
152000,Howick Central,Counties Manukau,12+,"3,102",Masked,"2,930","2,752","2,045",>95%,94%,74%
152000,Howick Central,Counties Manukau,5-11,367,235,138,NA,NA,64%,38%,NA
152100,Massey Road North,Counties Manukau,12+,"2,815",Masked,Masked,"2,485","1,524",>95%,>95%,61%
152100,Massey Road North,Counties Manukau,5-11,418,228,73,NA,NA,55%,17%,NA
152200,Botany Downs West,Counties Manukau,12+,"2,566",Masked,"2,430","2,282","1,656",>95%,95%,73%
152200,Botany Downs West,Counties Manukau,5-11,295,191,115,NA,NA,65%,39%,NA
152300,East Tamaki,Counties Manukau,12+,387,Masked,Masked,373,257,>95%,>95%,69%
152400,Howick East,Counties Manukau,12+,"3,021",Masked,Masked,"2,724","2,022",>95%,>95%,74%
152400,Howick East,Counties Manukau,5-11,360,285,162,NA,NA,79%,45%,NA
152500,Burswood,Counties Manukau,12+,"1,357",Masked,Masked,"1,297",976,>95%,>95%,75%
152500,Burswood,Counties Manukau,5-11,131,88,48,NA,NA,67%,37%,NA
152600,Massey Road South,Counties Manukau,12+,"1,519","1,438","1,418","1,303",719,95%,93%,55%
152600,Massey Road South,Counties Manukau,5-11,256,126,37,NA,NA,49%,14%,NA
152800,Mangere South East,Counties Manukau,12+,"3,285",Masked,"3,112","2,855","1,796",>95%,95%,63%
152800,Mangere South East,Counties Manukau,5-11,443,239,84,NA,NA,54%,19%,NA
152900,Botany Downs East,Counties Manukau,12+,"1,868",Masked,Masked,"1,746","1,339",>95%,>95%,77%
152900,Botany Downs East,Counties Manukau,5-11,241,178,114,NA,NA,74%,47%,NA
153000,Grange,Counties Manukau,12+,"1,826",Masked,Masked,"1,600",899,>95%,>95%,56%
153000,Grange,Counties Manukau,5-11,305,137,32,NA,NA,45%,10%,NA
153100,Golflands,Counties Manukau,12+,"2,188",Masked,Masked,"2,013","1,556",>95%,>95%,77%
153100,Golflands,Counties Manukau,5-11,203,137,71,NA,NA,67%,35%,NA
153200,Aorere North,Counties Manukau,12+,"1,267","1,189","1,163","1,071",608,94%,92%,57%
153200,Aorere North,Counties Manukau,5-11,188,80,29,NA,NA,43%,15%,NA
153300,Mangere East,Counties Manukau,12+,"3,309",Masked,Masked,"3,018","1,912",>95%,>95%,63%
153300,Mangere East,Counties Manukau,5-11,457,247,86,NA,NA,54%,19%,NA
153400,Cockle Bay,Counties Manukau,12+,"3,790",Masked,Masked,"3,453","2,644",>95%,>95%,77%
153400,Cockle Bay,Counties Manukau,5-11,409,295,183,NA,NA,72%,45%,NA
153500,Otara West,Counties Manukau,12+,"2,694","2,432","2,351","2,095","1,003",90%,87%,48%
153500,Otara West,Counties Manukau,5-11,536,226,66,NA,NA,42%,12%,NA
153600,Aorere Central,Counties Manukau,12+,"1,838",Masked,"1,739","1,594",946,>95%,95%,59%
153600,Aorere Central,Counties Manukau,5-11,262,141,50,NA,NA,54%,19%,NA
153700,Northpark North,Counties Manukau,12+,"2,562",Masked,"2,424","2,293","1,732",>95%,95%,76%
153700,Northpark North,Counties Manukau,5-11,321,231,142,NA,NA,72%,44%,NA
153800,Somerville,Counties Manukau,12+,"4,015",Masked,Masked,"3,608","2,751",>95%,>95%,76%
153800,Somerville,Counties Manukau,5-11,421,324,200,NA,NA,77%,48%,NA
153900,Northpark South,Counties Manukau,12+,"2,004","1,897","1,887","1,773","1,307",95%,94%,74%
153900,Northpark South,Counties Manukau,5-11,222,146,106,NA,NA,66%,48%,NA
154000,Papatoetoe North,Counties Manukau,12+,"4,049",Masked,Masked,"3,859","2,482",>95%,>95%,64%
154000,Papatoetoe North,Counties Manukau,5-11,474,282,112,NA,NA,59%,24%,NA
154100,Dingwall,Counties Manukau,12+,"3,035",Masked,Masked,"2,885","1,888",>95%,>95%,65%
154100,Dingwall,Counties Manukau,5-11,374,237,107,NA,NA,63%,29%,NA
154200,Aorere South,Counties Manukau,12+,"3,929",Masked,Masked,"3,477","2,160",>95%,>95%,62%
154200,Aorere South,Counties Manukau,5-11,587,331,126,NA,NA,56%,21%,NA
154300,Shelly Park,Counties Manukau,12+,"2,468",Masked,Masked,"2,239","1,709",>95%,>95%,76%
154300,Shelly Park,Counties Manukau,5-11,293,192,141,NA,NA,66%,48%,NA
154400,Otara Central,Counties Manukau,12+,"2,288","2,089","2,039","1,841",937,91%,89%,51%
154400,Otara Central,Counties Manukau,5-11,381,153,41,NA,NA,40%,11%,NA
154500,Huntington Park,Counties Manukau,12+,"1,741",Masked,Masked,"1,606","1,221",>95%,>95%,76%
154500,Huntington Park,Counties Manukau,5-11,154,109,59,NA,NA,71%,38%,NA
154700,Botany North,Counties Manukau,12+,"2,441","2,269","2,258","2,128","1,655",93%,93%,78%
154700,Botany North,Counties Manukau,5-11,207,122,56,NA,NA,59%,27%,NA
154800,Papatoetoe West,Counties Manukau,12+,"3,972",Masked,Masked,"3,618","2,300",>95%,>95%,64%
154800,Papatoetoe West,Counties Manukau,5-11,543,346,151,NA,NA,64%,28%,NA
154900,Papatoetoe Central,Counties Manukau,12+,"4,587",Masked,Masked,"4,318","2,931",>95%,>95%,68%
154900,Papatoetoe Central,Counties Manukau,5-11,476,325,159,NA,NA,68%,33%,NA
155000,Sunkist Bay,Counties Manukau,12+,"2,721",Masked,Masked,"2,445","1,819",>95%,>95%,74%
155000,Sunkist Bay,Counties Manukau,5-11,390,257,132,NA,NA,66%,34%,NA
155100,Otara East,Counties Manukau,12+,"3,108","2,943","2,861","2,553","1,299",95%,92%,51%
155100,Otara East,Counties Manukau,5-11,634,237,72,NA,NA,37%,11%,NA
155200,Redcastle,Counties Manukau,12+,"2,222","2,107","2,092","1,974","1,448",95%,94%,73%
155200,Redcastle,Counties Manukau,5-11,268,191,103,NA,NA,71%,38%,NA
155300,Botany East,Counties Manukau,12+,"1,744",Masked,Masked,"1,590","1,214",>95%,>95%,76%
155300,Botany East,Counties Manukau,5-11,174,137,80,NA,NA,79%,46%,NA
155400,Botany South,Counties Manukau,12+,"2,529",Masked,Masked,"2,290","1,708",>95%,>95%,75%
155400,Botany South,Counties Manukau,5-11,273,181,92,NA,NA,66%,34%,NA
155500,Manukau Central,Counties Manukau,12+,"1,041",Masked,Masked,998,560,>95%,>95%,56%
155500,Manukau Central,Counties Manukau,5-11,60,40,8,NA,NA,67%,13%,NA
155600,Papatoetoe East,Counties Manukau,12+,"3,781",Masked,Masked,"3,510","2,193",>95%,>95%,62%
155600,Papatoetoe East,Counties Manukau,5-11,491,260,108,NA,NA,53%,22%,NA
155700,Otara South,Counties Manukau,12+,"3,141","2,849","2,776","2,519","1,276",91%,88%,51%
155700,Otara South,Counties Manukau,5-11,568,260,70,NA,NA,46%,12%,NA
155800,Ferguson,Counties Manukau,12+,"3,626","3,294","3,196","2,900","1,337",91%,88%,46%
155800,Ferguson,Counties Manukau,5-11,685,272,73,NA,NA,40%,11%,NA
155900,Papatoetoe South West,Counties Manukau,12+,"3,053",Masked,Masked,"2,748","1,717",>95%,>95%,62%
155900,Papatoetoe South West,Counties Manukau,5-11,406,256,96,NA,NA,63%,24%,NA
156000,Botany Junction,Counties Manukau,12+,138,Masked,131,127,72,>95%,95%,57%
156100,Dannemora North,Counties Manukau,12+,"2,199",Masked,Masked,"2,003","1,455",>95%,>95%,73%
156100,Dannemora North,Counties Manukau,5-11,251,177,103,NA,NA,71%,41%,NA
156200,Papatoetoe South,Counties Manukau,12+,"3,553",Masked,Masked,"3,382","2,216",>95%,>95%,66%
156200,Papatoetoe South,Counties Manukau,5-11,365,255,110,NA,NA,70%,30%,NA
156300,East Tamaki Heights,Counties Manukau,12+,"2,634",Masked,"2,495","2,345","1,768",>95%,95%,75%
156300,East Tamaki Heights,Counties Manukau,5-11,261,190,116,NA,NA,73%,44%,NA
156400,Te Puru,Counties Manukau,12+,"3,618",Masked,Masked,"3,324","2,617",>95%,>95%,79%
156400,Te Puru,Counties Manukau,5-11,499,370,234,NA,NA,74%,47%,NA
156500,Puhinui North,Counties Manukau,12+,"3,258",Masked,Masked,"3,110","2,106",>95%,>95%,68%
156500,Puhinui North,Counties Manukau,5-11,374,255,114,NA,NA,68%,30%,NA
156600,Dannemora South,Counties Manukau,12+,"2,460",Masked,Masked,"2,248","1,629",>95%,>95%,72%
156600,Dannemora South,Counties Manukau,5-11,317,214,125,NA,NA,68%,39%,NA
156700,Puhinui South,Counties Manukau,12+,"2,114",Masked,Masked,"2,016","1,319",>95%,>95%,65%
156700,Puhinui South,Counties Manukau,5-11,260,176,76,NA,NA,68%,29%,NA
156800,Rongomai West,Counties Manukau,12+,"2,017","1,837","1,773","1,594",805,91%,88%,51%
156800,Rongomai West,Counties Manukau,5-11,352,126,33,NA,NA,36%,9%,NA
156900,Baverstock,Counties Manukau,12+,"3,566",Masked,Masked,"3,222","2,321",>95%,>95%,72%
156900,Baverstock,Counties Manukau,5-11,458,309,173,NA,NA,67%,38%,NA
157000,Puhinui East,Counties Manukau,12+,"2,325",Masked,Masked,"2,173","1,424",>95%,>95%,66%
157000,Puhinui East,Counties Manukau,5-11,254,144,59,NA,NA,57%,23%,NA
157100,Turanga,Counties Manukau,12+,"2,926",Masked,Masked,"2,619","1,925",>95%,>95%,74%
157100,Turanga,Counties Manukau,5-11,255,141,77,NA,NA,55%,30%,NA
157200,Rongomai East,Counties Manukau,12+,"1,800","1,656","1,621","1,493",786,92%,90%,53%
157200,Rongomai East,Counties Manukau,5-11,302,144,35,NA,NA,48%,12%,NA
157300,Ormiston North,Counties Manukau,12+,"2,244",Masked,Masked,"2,058","1,515",>95%,>95%,74%
157300,Ormiston North,Counties Manukau,5-11,301,241,144,NA,NA,80%,48%,NA
157400,Maraetai,Counties Manukau,12+,"2,153",Masked,Masked,"1,958","1,500",>95%,>95%,77%
157400,Maraetai,Counties Manukau,5-11,252,163,106,NA,NA,65%,42%,NA
157500,Chapel Downs,Counties Manukau,12+,"2,859",Masked,Masked,"2,647","1,731",>95%,>95%,65%
157500,Chapel Downs,Counties Manukau,5-11,364,205,97,NA,NA,56%,27%,NA
157600,Wiri West,Counties Manukau,12+,827,743,704,640,383,90%,85%,60%
157600,Wiri West,Counties Manukau,5-11,57,24,8,NA,NA,42%,14%,NA
157700,Clover Park North,Counties Manukau,12+,"3,811","3,576","3,520","3,191","1,751",94%,92%,55%
157700,Clover Park North,Counties Manukau,5-11,676,295,76,NA,NA,44%,11%,NA
157800,Mission Heights North,Counties Manukau,12+,"3,009",Masked,Masked,"2,725","1,959",>95%,>95%,72%
157800,Mission Heights North,Counties Manukau,5-11,410,288,172,NA,NA,70%,42%,NA
157900,Clover Park South,Counties Manukau,12+,"3,390",Masked,Masked,"3,040","1,969",>95%,>95%,65%
157900,Clover Park South,Counties Manukau,5-11,510,310,144,NA,NA,61%,28%,NA
158000,Donegal Park,Counties Manukau,12+,"3,781",Masked,Masked,"3,634","2,522",>95%,>95%,69%
158000,Donegal Park,Counties Manukau,5-11,380,301,156,NA,NA,79%,41%,NA
158100,Ormiston South,Counties Manukau,12+,"5,650",Masked,Masked,"5,497","3,953",>95%,>95%,72%
158100,Ormiston South,Counties Manukau,5-11,798,670,364,NA,NA,84%,46%,NA
158200,Mission Heights South,Counties Manukau,12+,"2,926",Masked,Masked,"2,668","1,882",>95%,>95%,71%
158200,Mission Heights South,Counties Manukau,5-11,438,348,179,NA,NA,79%,41%,NA
158300,Hilltop (Auckland),Counties Manukau,12+,"3,250",Masked,Masked,"3,023","1,972",>95%,>95%,65%
158300,Hilltop (Auckland),Counties Manukau,5-11,358,235,118,NA,NA,66%,33%,NA
158400,Wiri East,Counties Manukau,12+,"3,890","3,493","3,412","3,150","1,777",90%,88%,56%
158400,Wiri East,Counties Manukau,5-11,638,269,86,NA,NA,42%,13%,NA
158500,Goodwood Heights,Counties Manukau,12+,"3,912",Masked,Masked,"3,599","2,437",>95%,>95%,68%
158500,Goodwood Heights,Counties Manukau,5-11,417,262,121,NA,NA,63%,29%,NA
158600,Ormiston East,Counties Manukau,12+,"3,280",Masked,Masked,"3,406","2,472",>95%,>95%,73%
158600,Ormiston East,Counties Manukau,5-11,435,366,202,NA,NA,84%,46%,NA
158700,Clendon Park North,Counties Manukau,12+,"2,577","2,407","2,345","2,125","1,130",93%,91%,53%
158700,Clendon Park North,Counties Manukau,5-11,488,216,74,NA,NA,44%,15%,NA
158800,Burbank,Counties Manukau,12+,"3,096","2,920","2,852","2,566","1,319",94%,92%,51%
158800,Burbank,Counties Manukau,5-11,608,240,78,NA,NA,39%,13%,NA
158900,Tuscany Heights,Counties Manukau,12+,"1,405",Masked,Masked,"1,287",947,>95%,>95%,74%
158900,Tuscany Heights,Counties Manukau,5-11,125,81,45,NA,NA,65%,36%,NA
159000,Totara Heights,Counties Manukau,12+,"2,551",Masked,Masked,"2,345","1,645",>95%,>95%,70%
159000,Totara Heights,Counties Manukau,5-11,286,166,78,NA,NA,58%,27%,NA
159100,Homai East,Counties Manukau,12+,"2,906",Masked,"2,742","2,555","1,512",>95%,94%,59%
159100,Homai East,Counties Manukau,5-11,404,203,80,NA,NA,50%,20%,NA
159200,Homai West,Counties Manukau,12+,"3,933","3,695","3,623","3,289","1,778",94%,92%,54%
159200,Homai West,Counties Manukau,5-11,715,325,121,NA,NA,45%,17%,NA
159300,The Gardens (Auckland),Counties Manukau,12+,"3,421",Masked,Masked,"3,118","2,275",>95%,>95%,73%
159300,The Gardens (Auckland),Counties Manukau,5-11,421,277,140,NA,NA,66%,33%,NA
159400,Clarks Beach,Counties Manukau,12+,"1,229",Masked,Masked,"1,117",804,>95%,>95%,72%
159400,Clarks Beach,Counties Manukau,5-11,135,78,38,NA,NA,58%,28%,NA
159500,Clendon Park West,Counties Manukau,12+,"2,513",Masked,"2,364","2,161","1,165",>95%,94%,54%
159500,Clendon Park West,Counties Manukau,5-11,472,195,78,NA,NA,41%,17%,NA
159600,Hillpark North,Counties Manukau,12+,"2,080",Masked,Masked,"1,904","1,281",>95%,>95%,67%
159600,Hillpark North,Counties Manukau,5-11,255,159,71,NA,NA,62%,28%,NA
159700,Clendon Park East,Counties Manukau,12+,"1,742",Masked,"1,649","1,483",803,>95%,95%,54%
159700,Clendon Park East,Counties Manukau,5-11,337,159,52,NA,NA,47%,15%,NA
159800,Karaka Creek,Counties Manukau,12+,"1,335",Masked,Masked,"1,200",842,>95%,>95%,70%
159800,Karaka Creek,Counties Manukau,5-11,152,81,32,NA,NA,53%,21%,NA
159900,Rowandale West,Counties Manukau,12+,"2,730","2,566","2,500","2,255","1,221",94%,92%,54%
159900,Rowandale West,Counties Manukau,5-11,568,229,79,NA,NA,40%,14%,NA
160000,Rowandale East,Counties Manukau,12+,"3,135",Masked,"2,935","2,624","1,450",>95%,94%,55%
160000,Rowandale East,Counties Manukau,5-11,592,274,90,NA,NA,46%,15%,NA
160100,Manurewa Central,Counties Manukau,12+,"3,105",Masked,Masked,"2,782","1,721",>95%,>95%,62%
160100,Manurewa Central,Counties Manukau,5-11,427,212,81,NA,NA,50%,19%,NA
160200,Weymouth North,Counties Manukau,12+,"3,868",Masked,"3,629","3,300","1,931",>95%,94%,59%
160200,Weymouth North,Counties Manukau,5-11,776,334,120,NA,NA,43%,15%,NA
160300,Hillpark South,Counties Manukau,12+,"2,686",Masked,Masked,"2,442","1,596",>95%,>95%,65%
160300,Hillpark South,Counties Manukau,5-11,311,196,79,NA,NA,63%,25%,NA
160400,Alfriston,Counties Manukau,12+,"3,517","3,315","3,293","3,099","2,181",94%,94%,70%
160400,Alfriston,Counties Manukau,5-11,405,232,95,NA,NA,57%,23%,NA
160500,Weymouth East,Counties Manukau,12+,"2,990","2,832","2,788","2,524","1,464",95%,93%,58%
160500,Weymouth East,Counties Manukau,5-11,572,236,95,NA,NA,41%,17%,NA
160600,Leabank,Counties Manukau,12+,"3,506",Masked,"3,290","3,027","1,641",>95%,94%,54%
160600,Leabank,Counties Manukau,5-11,604,232,66,NA,NA,38%,11%,NA
160700,Weymouth South,Counties Manukau,12+,"3,045","2,840","2,789","2,573","1,578",93%,92%,61%
160700,Weymouth South,Counties Manukau,5-11,450,211,95,NA,NA,47%,21%,NA
160800,Manurewa East,Counties Manukau,12+,"2,411",Masked,"2,288","2,111","1,199",>95%,95%,57%
160800,Manurewa East,Counties Manukau,5-11,363,129,41,NA,NA,36%,11%,NA
160900,Manurewa South,Counties Manukau,12+,"3,249",Masked,"3,050","2,835","1,655",>95%,94%,58%
160900,Manurewa South,Counties Manukau,5-11,491,226,92,NA,NA,46%,19%,NA
161000,Randwick Park East,Counties Manukau,12+,"2,145",Masked,"2,023","1,887","1,190",>95%,94%,63%
161000,Randwick Park East,Counties Manukau,5-11,312,172,71,NA,NA,55%,23%,NA
161100,Wattle Downs West,Counties Manukau,12+,"3,220",Masked,Masked,"2,937","2,209",>95%,>95%,75%
161100,Wattle Downs West,Counties Manukau,5-11,386,289,165,NA,NA,75%,43%,NA
161200,Wattle Downs North,Counties Manukau,12+,"1,934","1,782","1,742","1,568",819,92%,90%,52%
161200,Wattle Downs North,Counties Manukau,5-11,401,148,44,NA,NA,37%,11%,NA
161300,Randwick Park West,Counties Manukau,12+,"2,700","2,493","2,422","2,200","1,177",92%,90%,54%
161300,Randwick Park West,Counties Manukau,5-11,538,265,83,NA,NA,49%,15%,NA
161400,Kingseat-Karaka,Counties Manukau,12+,"2,514",Masked,"2,359","2,211","1,535",>95%,94%,69%
161400,Kingseat-Karaka,Counties Manukau,5-11,300,183,79,NA,NA,61%,26%,NA
161500,Wattle Downs East,Counties Manukau,12+,"2,018","1,905","1,890","1,792","1,318",94%,94%,74%
161500,Wattle Downs East,Counties Manukau,5-11,177,98,49,NA,NA,55%,28%,NA
