Date,First doses,Second doses,Third primary doses,Boosters
2021-12-09,3397,9258,746,8460
2021-12-10,2891,9288,652,8294
2021-12-11,2756,8519,224,4713
2021-12-12,1192,4267,87,1979
2021-12-13,2438,6884,637,8853
2021-12-14,2495,7906,727,9510
2021-12-15,2440,8214,699,9588
2021-12-16,2449,8341,746,10043
2021-12-17,2063,7633,847,11046
2021-12-18,1750,6667,193,6954
2021-12-19,785,3377,96,2996
2021-12-20,1873,6306,641,11699
2021-12-21,1747,7289,877,12015
2021-12-22,1591,7313,823,13426
2021-12-23,1418,7144,678,12193
2021-12-24,704,4474,310,8053
2021-12-25,5,52,1,49
2021-12-26,97,741,8,903
2021-12-27,201,1562,46,2348
2021-12-28,281,1918,43,2902
2021-12-29,1139,6639,426,15762
2021-12-30,964,4918,395,17135
2021-12-31,666,3531,266,13209
2022-01-01,55,357,8,1030
2022-01-02,136,623,13,2221
2022-01-03,363,1308,25,4495
2022-01-04,403,1410,20,5328
