SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake
147800,Half Moon Bay West,Counties Manukau,Maori,86,74,73,860,849
147800,Half Moon Bay West,Counties Manukau,Pacific Peoples,64,Masked,Masked,>950,>950
147900,Auckland Airport,Counties Manukau,Maori,246,223,213,907,866
147900,Auckland Airport,Counties Manukau,Pacific Peoples,118,81,74,686,627
148000,Eastern Beach,Counties Manukau,Maori,50,47,47,940,940
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Maori,131,123,121,939,924
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Pacific Peoples,94,Masked,86,>950,915
148200,Favona North,Counties Manukau,Maori,327,274,251,838,768
148200,Favona North,Counties Manukau,Pacific Peoples,"1,587","1,426","1,379",899,869
148400,Farm Cove,Counties Manukau,Maori,64,Masked,Masked,>950,>950
148400,Farm Cove,Counties Manukau,Pacific Peoples,40,35,34,875,850
148500,Mangere North,Counties Manukau,Maori,294,236,213,803,724
148500,Mangere North,Counties Manukau,Pacific Peoples,"1,250","1,111","1,072",889,858
148600,Favona West,Counties Manukau,Maori,347,316,276,911,795
148600,Favona West,Counties Manukau,Pacific Peoples,"1,939","1,764","1,678",910,865
148700,Ostend,Auckland,Maori,161,150,137,932,851
148700,Ostend,Auckland,Pacific Peoples,43,40,37,930,860
148900,Mangere West,Counties Manukau,Maori,613,508,454,829,741
148900,Mangere West,Counties Manukau,Pacific Peoples,"2,558","2,272","2,146",888,839
149000,Pakuranga West,Counties Manukau,Maori,393,355,336,903,855
149000,Pakuranga West,Counties Manukau,Pacific Peoples,466,440,420,944,901
149100,Mount Wellington South West,Auckland,Maori,315,280,263,889,835
149100,Mount Wellington South West,Auckland,Pacific Peoples,648,611,583,943,900
149200,Sunnyhills East,Counties Manukau,Maori,123,Masked,115,>950,935
149200,Sunnyhills East,Counties Manukau,Pacific Peoples,72,Masked,66,>950,917
149300,Half Moon Bay South East,Counties Manukau,Maori,151,135.0,131.0,894,868
149300,Half Moon Bay South East,Counties Manukau,Pacific Peoples,151,130.0,126.0,861,834
149400,Favona East,Counties Manukau,Maori,364,316,298,868,819
149400,Favona East,Counties Manukau,Pacific Peoples,"2,079","1,888","1,786",908,859
149500,Mount Wellington South East,Auckland,Maori,447,407,362,911,810
149500,Mount Wellington South East,Auckland,Pacific Peoples,"1,233","1,121","1,070",909,868
149700,Bucklands Beach South,Counties Manukau,Maori,100.0,89.0,84,890,840
149700,Bucklands Beach South,Counties Manukau,Pacific Peoples,102.0,87.0,84,853,824
149800,Pakuranga Central,Counties Manukau,Maori,257,240,228,934,887
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,351,325,309,926,880
149900,Awhitu,Counties Manukau,Maori,264,216,206,818,780
149900,Awhitu,Counties Manukau,Pacific Peoples,53,45,44,849,830
150000,Harania North,Counties Manukau,Maori,414,352,319,850,771
150000,Harania North,Counties Manukau,Pacific Peoples,"2,698","2,473","2,343",917,868
150100,Otahuhu Central,Auckland,Maori,287,252,232,878,808
150100,Otahuhu Central,Auckland,Pacific Peoples,590,Masked,553,>950,937
150200,Mangere Central,Counties Manukau,Maori,463,402,362,868,782
150200,Mangere Central,Counties Manukau,Pacific Peoples,"2,176","1,948","1,857",895,853
150300,Otahuhu North,Auckland,Maori,396,318,281,803,710
150300,Otahuhu North,Auckland,Pacific Peoples,"1,631",Masked,"1,495",>950,917
150400,Howick West,Counties Manukau,Maori,152,Masked,139,>950,914
150400,Howick West,Counties Manukau,Pacific Peoples,134,Masked,126,>950,940
150500,Pakuranga Heights North West,Counties Manukau,Maori,220.0,181.0,172,823,782
150500,Pakuranga Heights North West,Counties Manukau,Pacific Peoples,217.0,190.0,184,876,848
150600,Mellons Bay,Counties Manukau,Maori,101,95,94,941,931
150600,Mellons Bay,Counties Manukau,Pacific Peoples,45,36,36,800,800
150700,Pakuranga Heights East,Counties Manukau,Maori,241,213.0,201.0,884,834
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,211,Masked,Masked,>950,>950
150800,Sutton Park,Counties Manukau,Maori,425,365,339,859,798
150800,Sutton Park,Counties Manukau,Pacific Peoples,"2,449","2,228","2,130",910,870
150900,Otahuhu East,Auckland,Maori,266,231,216,868,812
150900,Otahuhu East,Auckland,Pacific Peoples,918,848,822,924,895
151000,Mangere South,Counties Manukau,Maori,340,302,282,888,829
151000,Mangere South,Counties Manukau,Pacific Peoples,"1,906","1,683","1,612",883,846
151100,Onetangi,Auckland,Maori,99,90,86,909,869
151200,Harania South,Counties Manukau,Maori,449,374,347,833,773
151200,Harania South,Counties Manukau,Pacific Peoples,"1,874","1,734","1,642",925,876
151300,Highland Park (Auckland),Counties Manukau,Maori,140,130,128,929,914
151300,Highland Park (Auckland),Counties Manukau,Pacific Peoples,166,154,140,928,843
151400,Otahuhu South West,Auckland,Maori,517,443,423,857,818
151400,Otahuhu South West,Auckland,Pacific Peoples,"1,520","1,412","1,360",929,895
151500,Pakuranga Heights South West,Counties Manukau,Maori,251,228,217,908,865
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,339,Masked,310,>950,914
151600,Mangere Mascot,Counties Manukau,Maori,446,389,352,872,789
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,"2,304","2,069","1,985",898,862
151700,Waiheke East,Auckland,Maori,66,52,49,788,742
151800,Massey Road West,Counties Manukau,Maori,439,395,356,900,811
151800,Massey Road West,Counties Manukau,Pacific Peoples,"2,098","1,892","1,791",902,854
151900,Otahuhu South,Auckland,Maori,431,386,359,896,833
151900,Otahuhu South,Auckland,Pacific Peoples,"1,442","1,351","1,301",937,902
152000,Howick Central,Counties Manukau,Maori,149,133,128,893,859
152000,Howick Central,Counties Manukau,Pacific Peoples,121,109,104,901,860
152100,Massey Road North,Counties Manukau,Maori,418,360,334,861,799
152100,Massey Road North,Counties Manukau,Pacific Peoples,"1,530","1,422","1,364",929,892
152200,Botany Downs West,Counties Manukau,Maori,91,83,79,912,868
152200,Botany Downs West,Counties Manukau,Pacific Peoples,112,Masked,102,>950,911
152400,Howick East,Counties Manukau,Maori,165,141,136,855,824
152400,Howick East,Counties Manukau,Pacific Peoples,87,81,77,931,885
152500,Burswood,Counties Manukau,Maori,61,56,55,918,902
152500,Burswood,Counties Manukau,Pacific Peoples,88,79,78,898,886
152600,Massey Road South,Counties Manukau,Maori,223,181,170,812,762
152600,Massey Road South,Counties Manukau,Pacific Peoples,"1,049",966,935,921,891
152800,Mangere South East,Counties Manukau,Maori,383,338,314,883,820
152800,Mangere South East,Counties Manukau,Pacific Peoples,"1,900","1,728","1,665",909,876
152900,Botany Downs East,Counties Manukau,Maori,67.0,63.0,62.0,940,925
152900,Botany Downs East,Counties Manukau,Pacific Peoples,71.0,67.0,65.0,944,915
153000,Grange,Counties Manukau,Maori,244,217,201,889,824
153000,Grange,Counties Manukau,Pacific Peoples,"1,154","1,055","1,004",914,870
153100,Golflands,Counties Manukau,Maori,78,Masked,70,>950,897
153100,Golflands,Counties Manukau,Pacific Peoples,65,60,60,923,923
153200,Aorere North,Counties Manukau,Maori,182,160,145,879,797
153200,Aorere North,Counties Manukau,Pacific Peoples,837,769,727,919,869
153300,Mangere East,Counties Manukau,Maori,366,344,310,940,847
153300,Mangere East,Counties Manukau,Pacific Peoples,"1,552","1,456","1,409",938,908
153400,Cockle Bay,Counties Manukau,Maori,146,Masked,Masked,>950,>950
153400,Cockle Bay,Counties Manukau,Pacific Peoples,71,Masked,Masked,>950,>950
153500,Otara West,Counties Manukau,Maori,622,501,444,805,714
153500,Otara West,Counties Manukau,Pacific Peoples,"1,963","1,721","1,634",877,832
153600,Aorere Central,Counties Manukau,Maori,247,229,221,927,895
153600,Aorere Central,Counties Manukau,Pacific Peoples,"1,024",946,906,924,885
153700,Northpark North,Counties Manukau,Maori,65,57.0,56.0,877,862
153700,Northpark North,Counties Manukau,Pacific Peoples,75,66.0,65.0,880,867
153800,Somerville,Counties Manukau,Maori,99.0,92.0,91.0,929,919
153800,Somerville,Counties Manukau,Pacific Peoples,92.0,85.0,85.0,924,924
153900,Northpark South,Counties Manukau,Maori,40,36,35,900,875
153900,Northpark South,Counties Manukau,Pacific Peoples,66,Masked,Masked,>950,>950
154000,Papatoetoe North,Counties Manukau,Maori,431,369,347,856,805
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,"1,369","1,286","1,232",939,900
154100,Dingwall,Counties Manukau,Maori,276,246,233,891,844
154100,Dingwall,Counties Manukau,Pacific Peoples,738,698,676,946,916
154200,Aorere South,Counties Manukau,Maori,555,485,452,874,814
154200,Aorere South,Counties Manukau,Pacific Peoples,"1,878","1,734","1,683",923,896
154300,Shelly Park,Counties Manukau,Maori,87,82,80,943,920
154300,Shelly Park,Counties Manukau,Pacific Peoples,54,51,51,944,944
154400,Otara Central,Counties Manukau,Maori,454,376,340,828,749
154400,Otara Central,Counties Manukau,Pacific Peoples,"1,682","1,467","1,377",872,819
154500,Huntington Park,Counties Manukau,Maori,70.0,65.0,65.0,929,929
154500,Huntington Park,Counties Manukau,Pacific Peoples,79.0,74.0,73.0,937,924
154700,Botany North,Counties Manukau,Maori,68.0,Masked,Masked,>950,>950
154700,Botany North,Counties Manukau,Pacific Peoples,73.0,Masked,Masked,>950,>950
154800,Papatoetoe West,Counties Manukau,Maori,471,434,400,921,849
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,"1,568","1,451","1,411",925,900
154900,Papatoetoe Central,Counties Manukau,Maori,437,400,380,915,870
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,"1,096",Masked,"1,018",>950,929
155000,Sunkist Bay,Counties Manukau,Maori,187,Masked,Masked,>950,>950
155000,Sunkist Bay,Counties Manukau,Pacific Peoples,54,Masked,Masked,>950,>950
155100,Otara East,Counties Manukau,Maori,595,524,459,881,771
155100,Otara East,Counties Manukau,Pacific Peoples,"2,358","2,134","2,020",905,857
155200,Redcastle,Counties Manukau,Maori,119,106,97,891,815
155200,Redcastle,Counties Manukau,Pacific Peoples,193,175,168,907,870
155300,Botany East,Counties Manukau,Maori,51,Masked,Masked,>950,>950
155300,Botany East,Counties Manukau,Pacific Peoples,65,61.0,61,938,938
155400,Botany South,Counties Manukau,Maori,99.0,88,86.0,889,869
155400,Botany South,Counties Manukau,Pacific Peoples,95.0,Masked,Masked,>950,>950
155500,Manukau Central,Counties Manukau,Maori,214,187,170,874,794
155500,Manukau Central,Counties Manukau,Pacific Peoples,279,240,228,860,817
155600,Papatoetoe East,Counties Manukau,Maori,438,387,363,884,829
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,"1,284","1,174","1,130",914,880
155700,Otara South,Counties Manukau,Maori,531,435,384,819,723
155700,Otara South,Counties Manukau,Pacific Peoples,"2,416","2,117","2,004",876,829
155800,Ferguson,Counties Manukau,Maori,749,598,542,798,724
155800,Ferguson,Counties Manukau,Pacific Peoples,"2,748","2,469","2,320",898,844
155900,Papatoetoe South West,Counties Manukau,Maori,417,369,338,885,811
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,"1,334","1,258","1,209",943,906
156100,Dannemora North,Counties Manukau,Maori,67,57,57,851,851
156100,Dannemora North,Counties Manukau,Pacific Peoples,117,104,99,889,846
156200,Papatoetoe South,Counties Manukau,Maori,371,316,292,852,787
156200,Papatoetoe South,Counties Manukau,Pacific Peoples,903,858,825,950,914
156300,East Tamaki Heights,Counties Manukau,Maori,56,45,45,804,804
156300,East Tamaki Heights,Counties Manukau,Pacific Peoples,97,90,90,928,928
156400,Te Puru,Counties Manukau,Maori,173,Masked,162,>950,936
156400,Te Puru,Counties Manukau,Pacific Peoples,76,72,71,947,934
156500,Puhinui North,Counties Manukau,Maori,279,249,241,892,864
156500,Puhinui North,Counties Manukau,Pacific Peoples,903,Masked,843,>950,934
156600,Dannemora South,Counties Manukau,Maori,60,Masked,Masked,>950,>950
156600,Dannemora South,Counties Manukau,Pacific Peoples,203,Masked,187,>950,921
156700,Puhinui South,Counties Manukau,Maori,239,210,194,879,812
156700,Puhinui South,Counties Manukau,Pacific Peoples,682,Masked,628,>950,921
156800,Rongomai West,Counties Manukau,Maori,413,348,313,843,758
156800,Rongomai West,Counties Manukau,Pacific Peoples,"1,538","1,352","1,282",879,834
156900,Baverstock,Counties Manukau,Maori,162,133,130,821,802
156900,Baverstock,Counties Manukau,Pacific Peoples,373,Masked,352,>950,944
157000,Puhinui East,Counties Manukau,Maori,201,170,162,846,806
157000,Puhinui East,Counties Manukau,Pacific Peoples,676,634,618,938,914
157100,Turanga,Counties Manukau,Maori,165,Masked,156,>950,945
157100,Turanga,Counties Manukau,Pacific Peoples,60,53,53,883,883
157200,Rongomai East,Counties Manukau,Maori,226,189,162,836,717
157200,Rongomai East,Counties Manukau,Pacific Peoples,"1,184","1,034",984,873,831
157300,Ormiston North,Counties Manukau,Maori,66,62,58,939,879
157300,Ormiston North,Counties Manukau,Pacific Peoples,195,Masked,185,>950,949
157400,Maraetai,Counties Manukau,Maori,115,Masked,Masked,>950,>950
157500,Chapel Downs,Counties Manukau,Maori,263,203,182,772,692
157500,Chapel Downs,Counties Manukau,Pacific Peoples,823,755,720,917,875
157600,Wiri West,Counties Manukau,Maori,350,299,263,854,751
157600,Wiri West,Counties Manukau,Pacific Peoples,180,168,152,933,844
157700,Clover Park North,Counties Manukau,Maori,661,566,518,856,784
157700,Clover Park North,Counties Manukau,Pacific Peoples,"2,547","2,276","2,180",894,856
157800,Mission Heights North,Counties Manukau,Maori,111,100,95,901,856
157800,Mission Heights North,Counties Manukau,Pacific Peoples,233,Masked,221,>950,948
157900,Clover Park South,Counties Manukau,Maori,445,375,360,843,809
157900,Clover Park South,Counties Manukau,Pacific Peoples,"1,349","1,238","1,186",918,879
158000,Donegal Park,Counties Manukau,Maori,135,118,108,874,800
158000,Donegal Park,Counties Manukau,Pacific Peoples,633,586,559,926,883
158100,Ormiston South,Counties Manukau,Maori,179,154,149,860,832
158100,Ormiston South,Counties Manukau,Pacific Peoples,622,Masked,590,>950,949
158200,Mission Heights South,Counties Manukau,Maori,89,84,83,944,933
158200,Mission Heights South,Counties Manukau,Pacific Peoples,305,Masked,280,>950,918
158300,Hilltop (Auckland),Counties Manukau,Maori,252,220,208,873,825
158300,Hilltop (Auckland),Counties Manukau,Pacific Peoples,750,682,663,909,884
158400,Wiri East,Counties Manukau,Maori,848,688,599,811,706
158400,Wiri East,Counties Manukau,Pacific Peoples,"1,712","1,475","1,382",862,807
158500,Goodwood Heights,Counties Manukau,Maori,384,332,309,865,805
158500,Goodwood Heights,Counties Manukau,Pacific Peoples,933,868,845,930,906
158600,Ormiston East,Counties Manukau,Maori,100,87,83,870,830
158600,Ormiston East,Counties Manukau,Pacific Peoples,313,Masked,Masked,>950,>950
158700,Clendon Park North,Counties Manukau,Maori,769,664,590,863,767
158700,Clendon Park North,Counties Manukau,Pacific Peoples,"1,379","1,237","1,185",897,859
158800,Burbank,Counties Manukau,Maori,943,787,712,835,755
158800,Burbank,Counties Manukau,Pacific Peoples,"1,664","1,517","1,446",912,869
158900,Tuscany Heights,Counties Manukau,Maori,64,Masked,Masked,>950,>950
158900,Tuscany Heights,Counties Manukau,Pacific Peoples,98,89,89,908,908
159000,Totara Heights,Counties Manukau,Maori,298,256,243,859,815
159000,Totara Heights,Counties Manukau,Pacific Peoples,584,543,532,930,911
159100,Homai East,Counties Manukau,Maori,488,395,368,809,754
159100,Homai East,Counties Manukau,Pacific Peoples,992,878,845,885,852
159200,Homai West,Counties Manukau,Maori,"1,072",886,800,826,746
159200,Homai West,Counties Manukau,Pacific Peoples,"1,771","1,582","1,503",893,849
159300,The Gardens (Auckland),Counties Manukau,Maori,258,Masked,237,>950,919
159300,The Gardens (Auckland),Counties Manukau,Pacific Peoples,438,395,385,902,879
159400,Clarks Beach,Counties Manukau,Maori,147,Masked,135,>950,918
159400,Clarks Beach,Counties Manukau,Pacific Peoples,47,Masked,Masked,>950,>950
159500,Clendon Park West,Counties Manukau,Maori,618,528,491,854,794
159500,Clendon Park West,Counties Manukau,Pacific Peoples,"1,313","1,218","1,165",928,887
159600,Hillpark North,Counties Manukau,Maori,251,222,217,884,865
159600,Hillpark North,Counties Manukau,Pacific Peoples,429,401,387,935,902
159700,Clendon Park East,Counties Manukau,Maori,368,316,276,859,750
159700,Clendon Park East,Counties Manukau,Pacific Peoples,"1,025",959,920,936,898
159800,Karaka Creek,Counties Manukau,Maori,63,Masked,Masked,>950,>950
159900,Rowandale West,Counties Manukau,Maori,796,685,624,861,784
159900,Rowandale West,Counties Manukau,Pacific Peoples,"1,487","1,352","1,288",909,866
160000,Rowandale East,Counties Manukau,Maori,842,721,661,856,785
160000,Rowandale East,Counties Manukau,Pacific Peoples,"1,396","1,292","1,239",926,888
160100,Manurewa Central,Counties Manukau,Maori,527,453,433,860,822
160100,Manurewa Central,Counties Manukau,Pacific Peoples,934,863,816,924,874
160200,Weymouth North,Counties Manukau,Maori,"1,020",901,825,883,809
160200,Weymouth North,Counties Manukau,Pacific Peoples,"1,698","1,578","1,512",929,890
160300,Hillpark South,Counties Manukau,Maori,382,342,329,895,861
160300,Hillpark South,Counties Manukau,Pacific Peoples,525,474,458,903,872
160400,Alfriston,Counties Manukau,Maori,318,252,242,792,761
160400,Alfriston,Counties Manukau,Pacific Peoples,566,516,504,912,890
160500,Weymouth East,Counties Manukau,Maori,706,600,553,850,783
160500,Weymouth East,Counties Manukau,Pacific Peoples,"1,356","1,216","1,169",897,862
160600,Leabank,Counties Manukau,Maori,940,805,732,856,779
160600,Leabank,Counties Manukau,Pacific Peoples,"1,449","1,308","1,246",903,860
160700,Weymouth South,Counties Manukau,Maori,786,670,605,852,770
160700,Weymouth South,Counties Manukau,Pacific Peoples,"1,104",982,946,889,857
160800,Manurewa East,Counties Manukau,Maori,623,524,460,841,738
160800,Manurewa East,Counties Manukau,Pacific Peoples,890,838,804,942,903
160900,Manurewa South,Counties Manukau,Maori,843,731,683,867,810
160900,Manurewa South,Counties Manukau,Pacific Peoples,"1,194","1,094","1,037",916,869
161000,Randwick Park East,Counties Manukau,Maori,323,286,267,885,827
161000,Randwick Park East,Counties Manukau,Pacific Peoples,526,485,461,922,876
161100,Wattle Downs West,Counties Manukau,Maori,418,382,366.0,914,876
161100,Wattle Downs West,Counties Manukau,Pacific Peoples,389,Masked,360.0,>950,925
161200,Wattle Downs North,Counties Manukau,Maori,681,570,520,837,764
161200,Wattle Downs North,Counties Manukau,Pacific Peoples,827,738,698,892,844
161300,Randwick Park West,Counties Manukau,Maori,851,719,626,845,736
161300,Randwick Park West,Counties Manukau,Pacific Peoples,"1,226","1,105","1,065",901,869
161400,Kingseat-Karaka,Counties Manukau,Maori,301,264,253,877,841
161400,Kingseat-Karaka,Counties Manukau,Pacific Peoples,73,Masked,Masked,>950,>950
161500,Wattle Downs East,Counties Manukau,Maori,335,315,300,940,896
161500,Wattle Downs East,Counties Manukau,Pacific Peoples,292,273,268,935,918
161600,Takanini North,Counties Manukau,Maori,468,399,349,853,746
161600,Takanini North,Counties Manukau,Pacific Peoples,369,330,312,894,846
161800,Conifer Grove West,Counties Manukau,Maori,256,Masked,243,>950,949
161800,Conifer Grove West,Counties Manukau,Pacific Peoples,183,165,160,902,874
161900,Conifer Grove East,Counties Manukau,Maori,444,380,354,856,797
161900,Conifer Grove East,Counties Manukau,Pacific Peoples,361,298,281,825,778
162000,Takanini West,Counties Manukau,Maori,517,459,422.0,888,816
162000,Takanini West,Counties Manukau,Pacific Peoples,477,441,413.0,925,866
162100,Takanini South,Counties Manukau,Maori,453,426,405,940,894
162100,Takanini South,Counties Manukau,Pacific Peoples,642,Masked,607,>950,945
162200,Takanini Central,Counties Manukau,Maori,93,Masked,85,>950,914
162200,Takanini Central,Counties Manukau,Pacific Peoples,114,Masked,Masked,>950,>950
162300,Ardmore,Counties Manukau,Maori,177,156,148,881,836
162300,Ardmore,Counties Manukau,Pacific Peoples,47,Masked,43,>950,915
162400,Glenbrook,Counties Manukau,Maori,182,158,155,868,852
162400,Glenbrook,Counties Manukau,Pacific Peoples,98,93,88,949,898
162500,Hingaia,Counties Manukau,Maori,133,Masked,123,>950,925
162500,Hingaia,Counties Manukau,Pacific Peoples,101,Masked,96,>950,950
162600,Takanini South East,Counties Manukau,Maori,433,368.0,328,850,758
162600,Takanini South East,Counties Manukau,Pacific Peoples,384,Masked,348,>950,906
162700,Kawakawa Bay-Orere,Counties Manukau,Maori,203,191,180,941,887
162800,Papakura West,Counties Manukau,Maori,319,280,265,878,831
162800,Papakura West,Counties Manukau,Pacific Peoples,186,171,161,919,866
162900,Clevedon,Counties Manukau,Maori,68,Masked,Masked,>950,>950
163000,Papakura North,Counties Manukau,Maori,925,802,726,867,785
163000,Papakura North,Counties Manukau,Pacific Peoples,516,482,455,934,882
163100,Pahurehure,Counties Manukau,Maori,400,366,354,915,885
163100,Pahurehure,Counties Manukau,Pacific Peoples,213,Masked,Masked,>950,>950
163200,Papakura Central,Counties Manukau,Maori,698,625,578,895,828
163200,Papakura Central,Counties Manukau,Pacific Peoples,377,338,323,897,857
163300,Papakura North East,Counties Manukau,Maori,609,569,536,934,880
163300,Papakura North East,Counties Manukau,Pacific Peoples,531,Masked,497,>950,936
163400,Karaka Lakes,Counties Manukau,Maori,123.0,Masked,Masked,>950,>950
163400,Karaka Lakes,Counties Manukau,Pacific Peoples,127.0,119.0,117.0,937,921
163500,Papakura Kelvin,Counties Manukau,Maori,"1,488","1,293","1,172",869,788
163500,Papakura Kelvin,Counties Manukau,Pacific Peoples,846,803,758,949,896
163600,Papakura Massey Park,Counties Manukau,Maori,691,616,562,891,813
163600,Papakura Massey Park,Counties Manukau,Pacific Peoples,517,478,450,925,870
163700,Rosehill,Counties Manukau,Maori,910,802,736,881,809
163700,Rosehill,Counties Manukau,Pacific Peoples,539,502,486,931,902
163800,Patumahoe,Counties Manukau,Maori,137,Masked,130,>950,949
163800,Patumahoe,Counties Manukau,Pacific Peoples,40,Masked,Masked,>950,>950
163900,Papakura East,Counties Manukau,Maori,590,526,466,892,790
163900,Papakura East,Counties Manukau,Pacific Peoples,655,604,579,922,884
164000,Opaheke,Counties Manukau,Maori,446,414,400,928,897
164000,Opaheke,Counties Manukau,Pacific Peoples,249,227,219,912,880
164100,Papakura Industrial,Counties Manukau,Maori,51,42.0,39,824,765
164100,Papakura Industrial,Counties Manukau,Pacific Peoples,40,Masked,Masked,>950,>950
164200,Red Hill,Counties Manukau,Maori,696,611,546,878,784
164200,Red Hill,Counties Manukau,Pacific Peoples,412,385,366,934,888
164300,Drury,Counties Manukau,Maori,215,190,183,884,851
164300,Drury,Counties Manukau,Pacific Peoples,91,78,68,857,747
164400,Tamakae,Counties Manukau,Maori,300,280,268,933,893
164400,Tamakae,Counties Manukau,Pacific Peoples,59,Masked,56,>950,949
164500,Hamilton Estate,Counties Manukau,Maori,402,382,360,950,896
164500,Hamilton Estate,Counties Manukau,Pacific Peoples,72,Masked,66,>950,917
164600,Drury Rural,Counties Manukau,Maori,312,285,273,913,875
164600,Drury Rural,Counties Manukau,Pacific Peoples,81,70,68,864,840
164700,Waiuku Central,Counties Manukau,Maori,159,147,138,925,868
164800,Waiuku East,Counties Manukau,Maori,239,225,215,941,900
164800,Waiuku East,Counties Manukau,Pacific Peoples,58,53,51,914,879
164900,Kendallvale,Counties Manukau,Maori,79,Masked,72,>950,911
165000,Puni,Counties Manukau,Maori,149,138,133,926,893
165000,Puni,Counties Manukau,Pacific Peoples,96,Masked,86,>950,896
165100,Ramarama,Counties Manukau,Maori,146,Masked,135,>950,925
165100,Ramarama,Counties Manukau,Pacific Peoples,61,Masked,Masked,>950,>950
165200,Hunua,Counties Manukau,Maori,103,91,90,883,874
165300,Pukekohe North West,Counties Manukau,Maori,940,841,768,895,817
165300,Pukekohe North West,Counties Manukau,Pacific Peoples,477,Masked,439,>950,920
165400,Anselmi Ridge,Counties Manukau,Maori,113,Masked,Masked,>950,>950
165400,Anselmi Ridge,Counties Manukau,Pacific Peoples,60,Masked,Masked,>950,>950
165500,Pukekohe West,Counties Manukau,Maori,"1,125","1,036",962,921,855
165500,Pukekohe West,Counties Manukau,Pacific Peoples,498,Masked,455,>950,914
165600,Cape Hill,Counties Manukau,Maori,99,Masked,Masked,>950,>950
165600,Cape Hill,Counties Manukau,Pacific Peoples,46,Masked,Masked,>950,>950
165700,Rosa Birch Park,Counties Manukau,Maori,205,Masked,189,>950,922
165700,Rosa Birch Park,Counties Manukau,Pacific Peoples,53,49,46,925,868
165800,Rooseville Park,Counties Manukau,Maori,309,285,274,922,887
165800,Rooseville Park,Counties Manukau,Pacific Peoples,78,Masked,73,>950,936
165900,Cloverlea (Auckland),Counties Manukau,Maori,157,145,139,924,885
165900,Cloverlea (Auckland),Counties Manukau,Pacific Peoples,61,Masked,Masked,>950,>950
166000,Pukekohe Central,Counties Manukau,Maori,58,Masked,52,>950,897
166100,Pukekohe Hospital,Counties Manukau,Maori,134,125,120,933,896
166100,Pukekohe Hospital,Counties Manukau,Pacific Peoples,50,45,44,900,880
166200,Buckland,Counties Manukau,Maori,108,Masked,102,>950,944
166200,Buckland,Counties Manukau,Pacific Peoples,40,Masked,38,>950,950
166300,Bombay Hills,Counties Manukau,Maori,125,114,109,912,872
166300,Bombay Hills,Counties Manukau,Pacific Peoples,53,48,46,906,868
166400,Ararimu,Counties Manukau,Maori,125,115,111,920,888
166500,Colville,Waikato,Maori,469,377,341,804,727
166700,Coromandel,Waikato,Maori,328,270,248,823,756
166900,Mercury Bay North,Waikato,Maori,112,79,71,705,634
167000,Whitianga North,Waikato,Maori,121,94,86,777,711
167100,Whitianga South,Waikato,Maori,371,295,275,795,741
167100,Whitianga South,Waikato,Pacific Peoples,49,37,35,755,714
167200,Thames Coast,Waikato,Maori,258,227,215,880,833
167400,Mercury Bay South,Waikato,Maori,79,57,52,722,658
167500,Kauaeranga,Waikato,Maori,59,46,44,780,746
167600,Thames North,Waikato,Maori,250,219,202,876,808
167700,Thames Central,Waikato,Maori,174,147,129,845,741
167800,Thames South,Waikato,Maori,569,429,382,754,671
167800,Thames South,Waikato,Pacific Peoples,49,42,40,857,816
168000,Totora-Kopu,Waikato,Maori,116,103,97,888,836
168100,Tairua,Waikato,Maori,99,81,73,818,737
168300,Matatoki-Puriri,Waikato,Maori,127,104,97,819,764
168400,Whangamata Rural,Waikato,Maori,67,60,57,896,851
168500,Whangamata,Waikato,Maori,393,350,329,891,837
168600,Miranda-Pukorokoro,Counties Manukau,Maori,187,164,159,877,850
168700,Hauraki Plains North,Waikato,Maori,129,112,101,868,783
168800,Hauraki Plains East,Waikato,Maori,152,137,128,901,842
168900,Ngatea,Waikato,Maori,145,Masked,132,>950,910
169000,Hauraki Plains South,Waikato,Maori,240,192,179,800,746
169100,Paeroa Rural,Waikato,Maori,295,237,207,803,702
169200,Paeroa,Waikato,Maori,"1,035",901,823,871,795
169200,Paeroa,Waikato,Pacific Peoples,74,68,63,919,851
169300,Waihi Rural,Waikato,Maori,219,173,167,790,763
169400,Waihi North,Waikato,Maori,310,247,213,797,687
169500,Waihi East,Waikato,Maori,206,161,142,782,689
169600,Waihi South,Waikato,Maori,364,285,262,783,720
169700,Aka Aka,Counties Manukau,Maori,237,222,212,937,895
169700,Aka Aka,Counties Manukau,Pacific Peoples,40,33,33,825,825
169800,Mangatangi,Counties Manukau,Maori,156,133,125,853,801
169900,Tuakau Rural,Counties Manukau,Maori,114,104,101,912,886
169900,Tuakau Rural,Counties Manukau,Pacific Peoples,61,Masked,Masked,>950,>950
170000,Tuakau North,Counties Manukau,Maori,650,595,552,915,849
