SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
102300,Okaihau,Northland,12+,"1,016",880,856,649,402,87%,84%,62%
102300,Okaihau,Northland,5-11,118,31,0,NA,NA,26%,<5%,NA
102400,Rangitane-Purerua,Northland,12+,"1,265","1,122","1,083",875,583,89%,86%,67%
102400,Rangitane-Purerua,Northland,5-11,149,35,0,NA,NA,23%,<5%,NA
102500,Waipapa,Northland,12+,707,636,617,494,323,90%,87%,65%
102500,Waipapa,Northland,5-11,96,33,0,NA,NA,34%,<5%,NA
102600,Puketotara,Northland,12+,"1,613","1,441","1,407","1,144",753,89%,87%,66%
102600,Puketotara,Northland,5-11,167,61,0,NA,NA,37%,<5%,NA
102700,Waima Forest,Northland,12+,954,735,703,465,270,77%,74%,58%
102700,Waima Forest,Northland,5-11,133,14,0,NA,NA,11%,<5%,NA
102800,Riverview,Northland,12+,"1,943",Masked,"1,826","1,515","1,163",>95%,94%,77%
102800,Riverview,Northland,5-11,198,94,0,NA,NA,47%,<5%,NA
102900,Waipoua Forest,Northland,12+,"1,141",880,836,650,434,77%,73%,67%
102900,Waipoua Forest,Northland,5-11,111,10,0,NA,NA,9%,<5%,NA
103000,Kerikeri Central,Northland,12+,"2,351","2,198","2,154","1,769","1,199",93%,92%,68%
103000,Kerikeri Central,Northland,5-11,232,81,0,NA,NA,35%,<5%,NA
103100,Kerikeri South,Northland,12+,"2,493","2,312","2,281","1,942","1,432",93%,91%,74%
103100,Kerikeri South,Northland,5-11,215,92,Masked,NA,NA,43%,<5%,NA
103200,Ohaeawai-Waimate North,Northland,12+,"1,059",922,890,716,458,87%,84%,64%
103200,Ohaeawai-Waimate North,Northland,5-11,115,25,0,NA,NA,22%,<5%,NA
103300,Puketona-Waitangi,Northland,12+,"1,252","1,099","1,082",918,626,88%,86%,68%
103300,Puketona-Waitangi,Northland,5-11,120,33,0,NA,NA,28%,<5%,NA
103400,Ngapuhi,Northland,12+,"1,268","1,058","1,008",698,391,83%,79%,56%
103400,Ngapuhi,Northland,5-11,186,24,0,NA,NA,13%,<5%,NA
103500,Kaikohe,Northland,12+,"3,593","2,990","2,816","1,897","1,079",83%,78%,57%
103500,Kaikohe,Northland,5-11,658,118,0,NA,NA,18%,<5%,NA
103600,Pakaraka,Northland,12+,536,469,455,355,225,88%,85%,63%
103600,Pakaraka,Northland,5-11,73,25,0,NA,NA,34%,<5%,NA
103700,Haruru,Northland,12+,"1,020",874,860,740,480,86%,84%,65%
103700,Haruru,Northland,5-11,121,44,0,NA,NA,36%,<5%,NA
103800,Russell,Northland,12+,765,705,696,636,497,92%,91%,78%
103900,Paihia,Northland,12+,"1,505","1,347","1,321","1,117",730,90%,88%,65%
103900,Paihia,Northland,5-11,126,39,0,NA,NA,31%,<5%,NA
104000,Mataraua Forest,Northland,12+,452,363,337,240,124,80%,75%,52%
104000,Mataraua Forest,Northland,5-11,68,8,0,NA,NA,12%,<5%,NA
104100,Matawaia-Taumarere,Northland,12+,"1,258","1,020",979,680,408,81%,78%,60%
104100,Matawaia-Taumarere,Northland,5-11,200,44,0,NA,NA,22%,<5%,NA
104200,Russell Peninsula,Northland,12+,620,533,529,469,370,86%,85%,79%
104300,Opua (Far North District),Northland,12+,"1,195","1,093","1,072",954,688,91%,90%,72%
104300,Opua (Far North District),Northland,5-11,73,18,0,NA,NA,25%,<5%,NA
104400,Russell Forest-Rawhiti,Northland,12+,621,540,520,428,274,87%,84%,64%
104400,Russell Forest-Rawhiti,Northland,5-11,74,6,0,NA,NA,8%,<5%,NA
104500,Moerewa,Northland,12+,"1,345","1,148","1,079",754,425,85%,80%,56%
104500,Moerewa,Northland,5-11,274,32,0,NA,NA,12%,<5%,NA
104600,Kawakawa,Northland,12+,"1,205","1,064","1,017",740,426,88%,84%,58%
104600,Kawakawa,Northland,5-11,201,34,0,NA,NA,17%,<5%,NA
104700,Maromaku,Northland,12+,584,462,454,322,189,79%,78%,59%
104700,Maromaku,Northland,5-11,101,18,0,NA,NA,18%,<5%,NA
104800,Mangakahia-Hukerenui,Northland,12+,"1,573","1,356","1,306",941,549,86%,83%,58%
104800,Mangakahia-Hukerenui,Northland,5-11,231,49,Masked,NA,NA,21%,<5%,NA
104900,Whangaruru,Northland,12+,"2,174","1,897","1,846","1,430",909,87%,85%,64%
104900,Whangaruru,Northland,5-11,240,71,Masked,NA,NA,30%,<5%,NA
105100,Matarau,Northland,12+,"2,753","2,490","2,448","1,943","1,363",90%,89%,70%
105100,Matarau,Northland,5-11,391,152,0,NA,NA,39%,<5%,NA
105200,Hikurangi,Northland,12+,"1,225","1,085","1,037",736,411,89%,85%,56%
105200,Hikurangi,Northland,5-11,229,58,Masked,NA,NA,25%,<5%,NA
105300,Kauri,Northland,12+,"1,545","1,375","1,355","1,086",799,89%,88%,74%
105300,Kauri,Northland,5-11,194,66,Masked,NA,NA,34%,<5%,NA
105400,Maungatapere,Northland,12+,"3,049","2,707","2,661","2,127","1,508",89%,87%,71%
105400,Maungatapere,Northland,5-11,362,145,0,NA,NA,40%,<5%,NA
105500,Kamo West,Northland,12+,"1,948","1,786","1,757","1,395",981,92%,90%,70%
105500,Kamo West,Northland,5-11,201,93,Masked,NA,NA,46%,<5%,NA
105600,Matapouri-Tutukaka,Northland,12+,"1,621","1,470","1,446","1,222",901,91%,89%,74%
105600,Matapouri-Tutukaka,Northland,5-11,128,58,Masked,NA,NA,45%,<5%,NA
105700,Kiripaka,Northland,12+,875,776,761,586,412,89%,87%,70%
105700,Kiripaka,Northland,5-11,128,56,0,NA,NA,44%,<5%,NA
105800,Kamo East,Northland,12+,"2,478","2,281","2,206","1,651","1,024",92%,89%,62%
105800,Kamo East,Northland,5-11,431,142,0,NA,NA,33%,<5%,NA
105900,Granfield Reserve,Northland,12+,"2,862","2,715","2,668","2,206","1,714",95%,93%,78%
105900,Granfield Reserve,Northland,5-11,284,129,Masked,NA,NA,45%,<5%,NA
106000,Kamo Central,Northland,12+,"1,397","1,305","1,277",965,690,93%,91%,72%
106000,Kamo Central,Northland,5-11,210,90,0,NA,NA,43%,<5%,NA
106100,Whau Valley,Northland,12+,"2,547","2,291","2,240","1,832","1,296",90%,88%,71%
106100,Whau Valley,Northland,5-11,253,88,0,NA,NA,35%,<5%,NA
106200,Tikipunga North,Northland,12+,"2,821","2,625","2,557","2,016","1,414",93%,91%,70%
106200,Tikipunga North,Northland,5-11,436,103,Masked,NA,NA,24%,<5%,NA
106300,Pukenui,Northland,12+,"2,014","1,885","1,869","1,552","1,169",94%,93%,75%
106300,Pukenui,Northland,5-11,242,144,Masked,NA,NA,60%,<5%,NA
106400,Otangarei,Northland,12+,"1,750","1,463","1,347",860,474,84%,77%,55%
106400,Otangarei,Northland,5-11,300,36,0,NA,NA,12%,<5%,NA
106500,Tikipunga South,Northland,12+,"3,214","2,982","2,909","2,233","1,532",93%,91%,69%
106500,Tikipunga South,Northland,5-11,443,138,6,NA,NA,31%,<5%,NA
106600,Kensington (Whangarei District),Northland,12+,"2,937","2,759","2,712","2,251","1,592",94%,92%,71%
106600,Kensington (Whangarei District),Northland,5-11,250,82,0,NA,NA,33%,<5%,NA
106700,Abbey Caves-Glenbervie,Northland,12+,"1,182","1,093","1,076",881,637,92%,91%,72%
106700,Abbey Caves-Glenbervie,Northland,5-11,134,49,0,NA,NA,37%,<5%,NA
106800,Mairtown,Northland,12+,"2,221","2,055","2,026","1,689","1,261",93%,91%,75%
106800,Mairtown,Northland,5-11,208,78,Masked,NA,NA,38%,<5%,NA
106900,Maunu-Horahora,Northland,12+,"2,998","2,787","2,737","2,278","1,664",93%,91%,73%
106900,Maunu-Horahora,Northland,5-11,350,128,0,NA,NA,37%,<5%,NA
107000,Woodhill-Vinetown,Northland,12+,"2,493","2,290","2,240","1,821","1,189",92%,90%,65%
107000,Woodhill-Vinetown,Northland,5-11,237,81,0,NA,NA,34%,<5%,NA
107100,Whangarei Central,Northland,12+,977,925,906,754,493,95%,93%,65%
107100,Whangarei Central,Northland,5-11,55,18,0,NA,NA,33%,<5%,NA
107200,Riverside,Northland,12+,"1,922","1,714","1,681","1,360",958,89%,87%,70%
107200,Riverside,Northland,5-11,170,70,Masked,NA,NA,41%,<5%,NA
107300,Raumanga,Northland,12+,"2,704","2,382","2,237","1,530",881,88%,83%,58%
107300,Raumanga,Northland,5-11,465,88,0,NA,NA,19%,<5%,NA
107400,Tarewa,Northland,12+,"1,523","1,326","1,261",861,505,87%,83%,59%
107400,Tarewa,Northland,5-11,310,57,0,NA,NA,18%,<5%,NA
107500,Morningside (Whangarei District),Northland,12+,"1,928","1,776","1,711","1,306",788,92%,89%,60%
107500,Morningside (Whangarei District),Northland,5-11,217,72,0,NA,NA,33%,<5%,NA
107600,Ngunguru,Northland,12+,"1,067",967,954,810,579,91%,89%,71%
107600,Ngunguru,Northland,5-11,121,59,0,NA,NA,49%,<5%,NA
107700,Otaika-Portland,Northland,12+,"1,183","1,037","1,010",795,525,88%,85%,66%
107700,Otaika-Portland,Northland,5-11,140,52,0,NA,NA,37%,<5%,NA
107800,Oakleigh-Mangapai,Northland,12+,"1,987","1,759","1,729","1,405",964,89%,87%,69%
107800,Oakleigh-Mangapai,Northland,5-11,225,87,0,NA,NA,39%,<5%,NA
107900,Port-Limeburners,Northland,12+,185,175,165,132,84,95%,89%,64%
108000,Pataua,Northland,12+,"1,474","1,273","1,246",989,669,86%,85%,68%
108000,Pataua,Northland,5-11,194,68,Masked,NA,NA,35%,<5%,NA
108100,Onerahi Park,Northland,12+,"1,417","1,330","1,308","1,111",809,94%,92%,73%
108100,Onerahi Park,Northland,5-11,188,91,Masked,NA,NA,48%,<5%,NA
108200,Sherwood Rise,Northland,12+,"2,023","1,865","1,816","1,411",943,92%,90%,67%
108200,Sherwood Rise,Northland,5-11,274,67,0,NA,NA,24%,<5%,NA
108300,Onerahi,Northland,12+,"2,104","1,848","1,795","1,360",972,88%,85%,71%
108300,Onerahi,Northland,5-11,247,65,0,NA,NA,26%,<5%,NA
108500,Parua Bay,Northland,12+,"2,258","2,110","2,088","1,766","1,342",93%,92%,76%
108500,Parua Bay,Northland,5-11,258,120,0,NA,NA,47%,<5%,NA
108600,Bream Bay,Northland,12+,"1,891","1,712","1,667","1,327",892,91%,88%,67%
108600,Bream Bay,Northland,5-11,230,69,0,NA,NA,30%,<5%,NA
108700,Marsden Bay,Northland,12+,"2,351",Masked,"2,230","1,911","1,465",>95%,95%,77%
108700,Marsden Bay,Northland,5-11,252,89,0,NA,NA,35%,<5%,NA
108800,Ruakaka,Northland,12+,"2,370","2,213","2,175","1,770","1,222",93%,92%,69%
108800,Ruakaka,Northland,5-11,245,56,0,NA,NA,23%,<5%,NA
108900,Bream Head,Northland,12+,"1,220","1,130","1,116",974,717,93%,91%,74%
108900,Bream Head,Northland,5-11,120,56,0,NA,NA,47%,<5%,NA
109000,Waipu,Northland,12+,"2,792","2,467","2,435","2,098","1,567",88%,87%,75%
109000,Waipu,Northland,5-11,218,70,0,NA,NA,32%,<5%,NA
109100,Kaipara Coastal,Northland,12+,"3,224","2,643","2,555","2,002","1,163",82%,79%,58%
109100,Kaipara Coastal,Northland,5-11,342,79,0,NA,NA,23%,<5%,NA
109200,Maungaru,Northland,12+,"1,562","1,311","1,285","1,021",586,84%,82%,57%
109200,Maungaru,Northland,5-11,164,51,0,NA,NA,31%,<5%,NA
109300,Dargaville,Northland,12+,"4,328","3,731","3,583","2,803","1,795",86%,83%,64%
109300,Dargaville,Northland,5-11,440,104,0,NA,NA,24%,<5%,NA
109400,Ruawai-Matakohe,Northland,12+,"2,122","1,847","1,793","1,454",943,87%,84%,65%
109400,Ruawai-Matakohe,Northland,5-11,267,59,0,NA,NA,22%,<5%,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,553","1,276","1,237",998,662,82%,80%,66%
109500,Otamatea (Kaipara District),Northland,5-11,167,40,0,NA,NA,24%,<5%,NA
109600,Maungaturoto,Northland,12+,"1,047",951,916,713,495,91%,87%,69%
109600,Maungaturoto,Northland,5-11,142,44,0,NA,NA,31%,<5%,NA
109700,Kaiwaka,Northland,12+,"2,015","1,657","1,591","1,256",778,82%,79%,62%
109700,Kaiwaka,Northland,5-11,231,52,0,NA,NA,23%,<5%,NA
109800,Mangawhai Rural,Northland,12+,"2,248","1,846","1,808","1,524","1,012",82%,80%,66%
109800,Mangawhai Rural,Northland,5-11,243,79,0,NA,NA,33%,<5%,NA
109900,Mangawhai Heads,Northland,12+,"2,115","1,910","1,876","1,636","1,181",90%,89%,72%
109900,Mangawhai Heads,Northland,5-11,190,53,Masked,NA,NA,28%,<5%,NA
110100,Mangawhai,Northland,12+,959,878,867,729,530,92%,90%,73%
110100,Mangawhai,Northland,5-11,110,31,0,NA,NA,28%,<5%,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,307","1,139","1,119",914,552,87%,86%,60%
110200,Okahukura Peninsula,Waitemata,5-11,142,35,0,NA,NA,25%,<5%,NA
110400,Cape Rodney,Waitemata,12+,"3,161","2,776","2,718","2,312","1,480",88%,86%,64%
110400,Cape Rodney,Waitemata,5-11,323,123,0,NA,NA,38%,<5%,NA
110500,Wellsford,Waitemata,12+,"1,652","1,454","1,412","1,130",638,88%,85%,56%
110500,Wellsford,Waitemata,5-11,209,57,0,NA,NA,27%,<5%,NA
110700,South Head,Waitemata,12+,"2,236","2,001","1,966","1,618","1,043",89%,88%,64%
110700,South Head,Waitemata,5-11,250,95,Masked,NA,NA,38%,<5%,NA
110800,Kaipara Hills,Waitemata,12+,"1,724","1,501","1,470","1,161",658,87%,85%,57%
110800,Kaipara Hills,Waitemata,5-11,233,78,0,NA,NA,33%,<5%,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,397","1,257","1,236","1,051",719,90%,88%,68%
110900,Dome Valley-Matakana,Waitemata,5-11,174,100,0,NA,NA,57%,<5%,NA
111100,Warkworth West,Waitemata,12+,"2,289","2,168","2,133","1,833","1,310",95%,93%,71%
111100,Warkworth West,Waitemata,5-11,220,93,0,NA,NA,42%,<5%,NA
111200,Puhoi Valley,Waitemata,12+,"3,330","3,015","2,964","2,476","1,580",91%,89%,64%
111200,Puhoi Valley,Waitemata,5-11,315,120,0,NA,NA,38%,<5%,NA
111300,Warkworth East,Waitemata,12+,"3,112","2,945","2,908","2,521","1,724",95%,93%,68%
111300,Warkworth East,Waitemata,5-11,346,143,0,NA,NA,41%,<5%,NA
111400,Sandspit,Waitemata,12+,911,836,820,719,512,92%,90%,71%
111400,Sandspit,Waitemata,5-11,74,28,0,NA,NA,38%,<5%,NA
111500,Tawharanui Peninsula,Waitemata,12+,"1,926",Masked,Masked,"1,639","1,230",>95%,>95%,75%
111500,Tawharanui Peninsula,Waitemata,5-11,162,98,0,NA,NA,60%,<5%,NA
111600,Te Kuru,Waitemata,12+,"2,095","1,957","1,931","1,598",967,93%,92%,61%
111600,Te Kuru,Waitemata,5-11,277,122,0,NA,NA,44%,<5%,NA
111700,Snells Beach,Waitemata,12+,"3,152","2,922","2,889","2,469","1,772",93%,92%,72%
111700,Snells Beach,Waitemata,5-11,326,152,0,NA,NA,47%,<5%,NA
111800,Barrier Islands,Auckland,12+,911,762,745,661,506,84%,82%,77%
111800,Barrier Islands,Auckland,5-11,83,15,0,NA,NA,18%,<5%,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,133","1,001",980,858,652,88%,86%,76%
111900,Algies Bay-Scotts Landing,Waitemata,5-11,78,30,0,NA,NA,38%,<5%,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,584","1,429","1,415","1,199",770,90%,89%,64%
112100,Wainui-Waiwera,Waitemata,5-11,162,56,0,NA,NA,35%,<5%,NA
112200,Parakai,Waitemata,12+,898,815,795,631,389,91%,89%,62%
112200,Parakai,Waitemata,5-11,122,56,0,NA,NA,46%,<5%,NA
112300,Helensville Rural,Waitemata,12+,"1,391","1,278","1,263","1,057",684,92%,91%,65%
112300,Helensville Rural,Waitemata,5-11,143,57,0,NA,NA,40%,<5%,NA
112400,Helensville,Waitemata,12+,"2,384","2,219","2,163","1,780","1,124",93%,91%,63%
112400,Helensville,Waitemata,5-11,327,146,Masked,NA,NA,45%,<5%,NA
112500,Waitoki,Waitemata,12+,"1,414","1,305","1,291","1,096",667,92%,91%,61%
112500,Waitoki,Waitemata,5-11,170,70,0,NA,NA,41%,<5%,NA
112600,Waikoukou Valley,Waitemata,12+,"1,461","1,354","1,336","1,085",673,93%,91%,62%
112600,Waikoukou Valley,Waitemata,5-11,172,64,0,NA,NA,37%,<5%,NA
112700,Orewa North,Waitemata,12+,"4,366",Masked,"4,136","3,692","2,748",>95%,95%,74%
112700,Orewa North,Waitemata,5-11,397,212,Masked,NA,NA,53%,<5%,NA
112800,Hatfields Beach,Waitemata,12+,"1,314","1,235","1,225","1,050",681,94%,93%,65%
112800,Hatfields Beach,Waitemata,5-11,141,79,0,NA,NA,56%,<5%,NA
112900,Orewa South,Waitemata,12+,"3,508",Masked,Masked,"3,003","2,306",>95%,>95%,77%
112900,Orewa South,Waitemata,5-11,251,142,Masked,NA,NA,57%,<5%,NA
113000,Orewa Central,Waitemata,12+,"3,024","2,841","2,819","2,557","1,908",94%,93%,75%
113000,Orewa Central,Waitemata,5-11,185,92,Masked,NA,NA,50%,<5%,NA
113100,Millwater North,Waitemata,12+,"3,049",Masked,"2,870","2,483","1,672",>95%,94%,67%
113100,Millwater North,Waitemata,5-11,576,338,0,NA,NA,59%,<5%,NA
113200,Waipatukahu,Waitemata,12+,"1,181","1,085","1,072",881,562,92%,91%,64%
113200,Waipatukahu,Waitemata,5-11,134,68,0,NA,NA,51%,<5%,NA
113300,Millwater South,Waitemata,12+,"3,082",Masked,Masked,"2,533","1,538",>95%,>95%,61%
113300,Millwater South,Waitemata,5-11,618,381,0,NA,NA,62%,<5%,NA
113400,Dairy Flat North,Waitemata,12+,"2,141","2,026","1,993","1,648",974,95%,93%,59%
113400,Dairy Flat North,Waitemata,5-11,238,117,0,NA,NA,49%,<5%,NA
113500,Dairy Flat West,Waitemata,12+,"1,277","1,180","1,172",969,613,92%,92%,63%
113500,Dairy Flat West,Waitemata,5-11,123,47,0,NA,NA,38%,<5%,NA
113600,Kingsway,Waitemata,12+,"2,023","1,914","1,886","1,538","1,001",95%,93%,65%
113600,Kingsway,Waitemata,5-11,289,152,0,NA,NA,53%,<5%,NA
113800,Silverdale Central (Auckland),Waitemata,12+,449,Masked,424,363,195,>95%,94%,54%
113800,Silverdale Central (Auckland),Waitemata,5-11,51,23,0,NA,NA,45%,<5%,NA
113900,Red Beach West,Waitemata,12+,"2,518","2,330","2,298","2,021","1,535",93%,91%,76%
113900,Red Beach West,Waitemata,5-11,211,98,0,NA,NA,46%,<5%,NA
114000,Red Beach East,Waitemata,12+,"3,461",Masked,Masked,"2,824","1,963",>95%,>95%,70%
114000,Red Beach East,Waitemata,5-11,368,184,0,NA,NA,50%,<5%,NA
114100,Silverdale South (Auckland),Waitemata,12+,"1,725","1,599","1,572","1,322",829,93%,91%,63%
114100,Silverdale South (Auckland),Waitemata,5-11,186,91,0,NA,NA,49%,<5%,NA
114200,Waimauku,Waitemata,12+,"1,159",Masked,"1,094",930,612,>95%,94%,66%
114200,Waimauku,Waitemata,5-11,132,71,0,NA,NA,54%,<5%,NA
114400,Vipond,Waitemata,12+,"2,478","2,337","2,323","2,007","1,370",94%,94%,68%
114400,Vipond,Waitemata,5-11,306,139,0,NA,NA,45%,<5%,NA
114500,Muriwai,Waitemata,12+,946,874,859,742,487,92%,91%,66%
114500,Muriwai,Waitemata,5-11,124,79,0,NA,NA,64%,<5%,NA
114600,Stanmore Bay West,Waitemata,12+,"2,226","2,092","2,058","1,733","1,072",94%,92%,62%
114600,Stanmore Bay West,Waitemata,5-11,333,162,0,NA,NA,49%,<5%,NA
114700,Kumeu Rural West,Waitemata,12+,"1,489","1,408","1,385","1,172",733,95%,93%,63%
114700,Kumeu Rural West,Waitemata,5-11,115,44,Masked,NA,NA,38%,<5%,NA
114800,Okura Bush,Waitemata,12+,"1,214","1,110","1,092",959,590,91%,90%,62%
114800,Okura Bush,Waitemata,5-11,139,79,0,NA,NA,57%,<5%,NA
114900,Whangaparoa Central,Waitemata,12+,"3,731","3,529","3,487","2,926","1,952",95%,93%,67%
114900,Whangaparoa Central,Waitemata,5-11,417,208,Masked,NA,NA,50%,<5%,NA
115000,Kumeu-Huapai,Waitemata,12+,"4,008",Masked,Masked,"3,367","2,264",>95%,>95%,67%
115000,Kumeu-Huapai,Waitemata,5-11,555,410,6,NA,NA,74%,<5%,NA
115100,Stanmore Bay East,Waitemata,12+,"2,371","2,188","2,144","1,790","1,148",92%,90%,64%
115100,Stanmore Bay East,Waitemata,5-11,268,119,0,NA,NA,44%,<5%,NA
115200,Manly West,Waitemata,12+,"2,070","1,926","1,903","1,621","1,111",93%,92%,69%
115200,Manly West,Waitemata,5-11,231,110,0,NA,NA,48%,<5%,NA
115300,Muriwai Valley-Bethells Beach,Waitemata,12+,935,849,833,705,455,91%,89%,65%
115300,Muriwai Valley-Bethells Beach,Waitemata,5-11,123,69,0,NA,NA,56%,<5%,NA
115400,Tindalls-Matakatia,Waitemata,12+,"1,786","1,653","1,640","1,426",973,93%,92%,68%
115400,Tindalls-Matakatia,Waitemata,5-11,151,79,0,NA,NA,52%,<5%,NA
115500,Coatesville,Waitemata,12+,"2,017","1,877","1,856","1,569","1,054",93%,92%,67%
115500,Coatesville,Waitemata,5-11,222,100,Masked,NA,NA,45%,<5%,NA
115600,Dairy Flat South,Waitemata,12+,"1,457","1,372","1,352","1,155",753,94%,93%,65%
115600,Dairy Flat South,Waitemata,5-11,136,59,0,NA,NA,43%,<5%,NA
115700,Gulf Harbour North,Waitemata,12+,"2,491",Masked,"2,366","2,011","1,315",>95%,95%,65%
115700,Gulf Harbour North,Waitemata,5-11,316,182,Masked,NA,NA,58%,<5%,NA
115800,Manly East,Waitemata,12+,"3,148","2,891","2,864","2,479","1,748",92%,91%,71%
115800,Manly East,Waitemata,5-11,330,180,0,NA,NA,55%,<5%,NA
115900,Riverhead,Waitemata,12+,"2,533",Masked,Masked,"2,084","1,440",>95%,>95%,69%
115900,Riverhead,Waitemata,5-11,421,315,Masked,NA,NA,75%,<5%,NA
116000,Army Bay,Waitemata,12+,"1,331","1,263","1,242","1,072",776,95%,93%,72%
116000,Army Bay,Waitemata,5-11,168,94,0,NA,NA,56%,<5%,NA
116100,Kumeu Rural East,Waitemata,12+,"2,262","2,073","2,049","1,761","1,090",92%,91%,62%
116100,Kumeu Rural East,Waitemata,5-11,213,110,Masked,NA,NA,52%,<5%,NA
116200,Gulf Harbour South,Waitemata,12+,"2,553","2,401","2,387","2,088","1,445",94%,93%,69%
116200,Gulf Harbour South,Waitemata,5-11,268,152,Masked,NA,NA,57%,<5%,NA
116300,Paremoremo West,Waitemata,12+,821,767,758,637,417,93%,92%,65%
116300,Paremoremo West,Waitemata,5-11,89,37,Masked,NA,NA,42%,<5%,NA
116400,Taupaki,Waitemata,12+,"1,526","1,393","1,375","1,169",755,91%,90%,65%
116400,Taupaki,Waitemata,5-11,147,69,0,NA,NA,47%,<5%,NA
116500,Long Bay,Waitemata,12+,"2,013",Masked,Masked,"1,725","1,084",>95%,>95%,63%
116500,Long Bay,Waitemata,5-11,296,204,Masked,NA,NA,69%,<5%,NA
116600,Paremoremo East,Waitemata,12+,"1,808","1,707","1,680","1,389",874,94%,93%,63%
116600,Paremoremo East,Waitemata,5-11,204,95,0,NA,NA,47%,<5%,NA
116700,Albany Heights,Waitemata,12+,"3,022",Masked,Masked,"2,621","1,529",>95%,>95%,58%
116700,Albany Heights,Waitemata,5-11,379,232,Masked,NA,NA,61%,<5%,NA
