Week ending date,DHB of Residence,Ethnic group,People partially vaccinated,People fully vaccinated
2021-04-18,Auckland,Maori,181,68
2021-04-18,Hawkes Bay,Unknown,18,12
2021-04-18,Auckland,European or other,2052,777
2021-04-18,Southern,Maori,230,49
2021-04-18,Taranaki,Pacific Peoples,<5,<5
2021-04-18,West Coast,Unknown,0,<5
2021-04-18,Bay of Plenty,Unknown,13,<5
2021-04-18,West Coast,European or other,115,5
2021-04-18,Bay of Plenty,Maori,153,79
2021-04-18,Bay of Plenty,European or other,856,308
2021-04-18,Waikato,Asian,481,170
2021-04-18,Counties Manukau,Unknown,51,23
2021-04-18,Whanganui,Unknown,5,7
2021-04-18,MidCentral,European or other,428,535
2021-04-18,Wairarapa,European or other,379,29
2021-04-18,MidCentral,Pacific Peoples,22,27
2021-04-18,Overseas and undefined,Pacific Peoples,7,<5
2021-04-18,Lakes,Pacific Peoples,14,<5
2021-04-18,Canterbury,European or other,4714,748
2021-04-18,Capital and Coast,European or other,1795,607
2021-04-18,Nelson Marlborough,Pacific Peoples,16,5
2021-04-18,Counties Manukau,Maori,417,117
2021-04-18,Counties Manukau,Pacific Peoples,1170,265
2021-04-18,Nelson Marlborough,Maori,159,30
2021-04-18,Whanganui,European or other,392,114
2021-04-18,Nelson Marlborough,Unknown,20,13
2021-04-18,Hawkes Bay,Maori,101,45
2021-04-18,Whanganui,Pacific Peoples,12,<5
2021-04-18,MidCentral,Maori,102,114
2021-04-18,Counties Manukau,European or other,1577,558
2021-04-18,Lakes,Asian,92,17
2021-04-18,Overseas and undefined,European or other,21,19
2021-04-18,Capital and Coast,Maori,211,35
2021-04-18,Hawkes Bay,Asian,61,18
2021-04-18,Northland,European or other,1077,128
2021-04-18,Nelson Marlborough,Asian,106,34
2021-04-18,Waikato,European or other,1270,597
2021-04-18,Waikato,Maori,325,173
2021-04-18,South Canterbury,European or other,538,52
2021-04-18,Wairarapa,Pacific Peoples,16,<5
2021-04-18,Waitemata,European or other,2304,1388
2021-04-18,Hawkes Bay,European or other,729,326
2021-04-18,Hawkes Bay,Pacific Peoples,16,<5
2021-04-18,Waitemata,Pacific Peoples,247,91
2021-04-18,South Canterbury,Asian,45,<5
2021-04-18,Hutt Valley,Pacific Peoples,79,22
2021-04-18,Canterbury,Maori,256,60
2021-04-18,Overseas and undefined,Maori,5,<5
2021-04-18,Lakes,Unknown,16,<5
2021-04-18,Counties Manukau,Asian,1835,375
2021-04-18,Capital and Coast,Pacific Peoples,232,25
2021-04-18,Whanganui,Asian,40,<5
2021-04-18,Lakes,European or other,430,121
2021-04-18,Northland,Pacific Peoples,29,<5
2021-04-18,MidCentral,Unknown,9,49
2021-04-18,Waitemata,Maori,272,179
2021-04-18,Waikato,Pacific Peoples,62,29
2021-04-18,Northland,Unknown,9,<5
2021-04-18,Hutt Valley,European or other,639,438
2021-04-18,Capital and Coast,Unknown,49,23
2021-04-18,Northland,Maori,327,45
2021-04-18,Overseas and undefined,Unknown,<5,<5
2021-04-18,Waikato,Unknown,44,33
2021-04-18,Overseas and undefined,Asian,5,<5
2021-04-25,Canterbury,Maori,335,61
2021-04-25,Hutt Valley,Pacific Peoples,37,24
2021-04-25,Nelson Marlborough,European or other,1719,1526
2021-04-25,Hawkes Bay,Maori,289,22
2021-04-25,MidCentral,Asian,131,22
2021-04-25,Auckland,European or other,1534,1490
2021-04-25,MidCentral,European or other,868,404
2021-04-25,Lakes,Unknown,11,<5
2021-04-25,Southern,Pacific Peoples,65,22
2021-04-25,West Coast,Asian,21,0
2021-04-25,Tairawhiti,Maori,237,5
2021-04-25,Lakes,Maori,298,19
2021-04-25,Hawkes Bay,Unknown,10,<5
2021-04-25,Tairawhiti,Asian,65,<5
2021-04-25,Bay of Plenty,Pacific Peoples,25,8
2021-04-25,MidCentral,Pacific Peoples,25,15
2021-04-25,MidCentral,Unknown,11,21
2021-04-25,West Coast,Maori,26,0
2021-04-25,Nelson Marlborough,Unknown,11,17
2021-04-25,Overseas and undefined,Pacific Peoples,5,0
2021-04-25,Tairawhiti,Pacific Peoples,15,0
2021-04-25,West Coast,Unknown,<5,0
2021-04-25,Hutt Valley,Maori,42,80
2021-04-25,Hawkes Bay,Pacific Peoples,44,<5
2021-04-25,Hutt Valley,Unknown,8,10
2021-04-25,Hutt Valley,Asian,119,148
2021-04-25,Hawkes Bay,European or other,922,131
2021-04-25,Nelson Marlborough,Maori,161,104
2021-04-25,Hawkes Bay,Asian,132,12
2021-04-25,MidCentral,Maori,131,125
2021-04-25,Counties Manukau,European or other,1217,822
2021-04-25,South Canterbury,Pacific Peoples,7,5
2021-04-25,Lakes,European or other,835,88
2021-04-25,Lakes,Asian,255,17
2021-04-25,Nelson Marlborough,Pacific Peoples,60,11
2021-04-25,Lakes,Pacific Peoples,28,6
2021-04-25,Auckland,Unknown,126,116
2021-04-25,Hutt Valley,European or other,427,629
2021-04-25,Nelson Marlborough,Asian,157,48
2021-04-25,Capital and Coast,Maori,156,178
2021-04-25,Counties Manukau,Maori,330,184
2021-04-25,Waikato,Unknown,50,18
2021-04-25,Northland,Maori,296,106
2021-04-25,Waikato,Maori,522,102
2021-04-25,Overseas and undefined,European or other,12,12
2021-04-25,South Canterbury,European or other,611,383
2021-04-25,Taranaki,Pacific Peoples,6,<5
2021-04-25,West Coast,European or other,229,9
2021-04-25,South Canterbury,Asian,29,28
2021-04-25,South Canterbury,Maori,19,15
2021-04-25,Northland,European or other,1026,208
2021-04-25,Taranaki,Maori,74,26
2021-04-25,Northland,Pacific Peoples,31,8
2021-04-25,Northland,Asian,129,13
2021-04-25,Overseas and undefined,Unknown,<5,<5
2021-04-25,Wairarapa,Pacific Peoples,11,<5
2021-04-25,Wairarapa,European or other,402,47
2021-04-25,Bay of Plenty,Maori,200,82
2021-04-25,Auckland,Pacific Peoples,299,159
2021-04-25,Waikato,European or other,1965,654
2021-04-25,Waitemata,European or other,1600,1912
2021-04-25,Counties Manukau,Asian,1621,772
2021-04-25,Wairarapa,Unknown,<5,0
2021-04-25,Capital and Coast,Pacific Peoples,133,101
2021-04-25,Canterbury,Pacific Peoples,107,13
2021-04-25,Capital and Coast,Asian,257,354
2021-04-25,Capital and Coast,European or other,1057,1599
2021-04-25,Whanganui,Unknown,<5,7
2021-04-25,Waikato,Pacific Peoples,177,31
2021-04-25,Canterbury,Unknown,134,64
2021-04-25,Capital and Coast,Unknown,38,47
2021-04-25,Northland,Unknown,13,12
2021-04-25,Whanganui,Pacific Peoples,13,<5
2021-04-25,Overseas and undefined,Maori,<5,<5
2021-04-25,Overseas and undefined,Asian,19,5
2021-04-25,Canterbury,European or other,5331,581
2021-04-25,Wairarapa,Asian,35,<5
2021-04-25,Counties Manukau,Unknown,35,24
2021-04-25,Counties Manukau,Pacific Peoples,943,438
2021-04-25,Wairarapa,Maori,58,14
2021-04-25,Southern,Unknown,23,19
2021-04-25,Waitemata,Maori,194,191
2021-04-25,Southern,European or other,2135,1119
2021-04-25,Taranaki,Asian,29,14
2021-04-25,Auckland,Maori,141,109
2021-04-25,Waikato,Asian,694,183
2021-04-25,Taranaki,European or other,196,216
2021-04-25,Taranaki,Unknown,6,5
2021-04-25,Bay of Plenty,Unknown,5,5
2021-04-25,Waitemata,Unknown,28,44
2021-04-25,Waitemata,Pacific Peoples,176,168
2021-04-25,West Coast,Pacific Peoples,<5,<5
2021-04-25,Whanganui,Asian,59,<5
2021-04-25,Tairawhiti,Unknown,<5,<5
2021-04-25,Canterbury,Asian,931,98
2021-04-25,Auckland,Asian,1411,859
2021-04-25,Whanganui,Maori,155,31
2021-04-25,Whanganui,European or other,582,125
2021-04-25,Southern,Asian,269,160
2021-04-25,Southern,Maori,160,85
2021-04-25,Tairawhiti,European or other,293,15
2021-04-25,South Canterbury,Unknown,5,5
2021-04-25,Bay of Plenty,Asian,235,39
2021-04-25,Waitemata,Asian,910,903
2021-04-25,Bay of Plenty,European or other,1142,404
2021-05-02,Waikato,European or other,1933,631
2021-05-02,Lakes,European or other,605,366
2021-05-02,Whanganui,European or other,544,128
2021-05-02,Waikato,Maori,573,110
2021-05-02,MidCentral,Pacific Peoples,25,12
2021-05-02,Waikato,Asian,565,200
2021-05-02,Waikato,Pacific Peoples,135,27
2021-05-02,Lakes,Unknown,11,5
2021-05-02,Waikato,Unknown,40,17
2021-05-02,West Coast,Unknown,<5,0
2021-05-02,Whanganui,Maori,74,18
2021-05-02,Wairarapa,Unknown,<5,<5
2021-05-02,Hawkes Bay,Pacific Peoples,53,5
2021-05-02,Nelson Marlborough,Asian,85,54
2021-05-02,Lakes,Maori,193,111
2021-05-02,Hawkes Bay,Unknown,13,8
2021-05-02,Whanganui,Unknown,<5,10
2021-05-02,Wairarapa,Asian,29,6
2021-05-02,Wairarapa,Maori,73,14
2021-05-02,West Coast,Asian,16,<5
2021-05-02,Taranaki,Unknown,9,9
2021-05-02,Taranaki,Asian,51,24
2021-05-02,Tairawhiti,Pacific Peoples,8,0
2021-05-02,West Coast,European or other,302,39
2021-05-02,West Coast,Maori,29,5
2021-05-02,Whanganui,Asian,45,11
2021-05-02,MidCentral,Maori,120,64
2021-05-02,Hawkes Bay,Asian,157,23
2021-05-02,Waitemata,Maori,140,188
2021-05-02,Waitemata,Asian,890,1101
2021-05-02,Waitemata,Pacific Peoples,165,193
2021-05-02,Waitemata,European or other,1690,1995
2021-05-02,Wairarapa,European or other,404,97
2021-05-02,Wairarapa,Pacific Peoples,8,<5
2021-05-02,Waitemata,Unknown,41,29
2021-05-02,MidCentral,Unknown,16,18
2021-05-02,Lakes,Asian,179,71
2021-05-02,Hutt Valley,Maori,134,85
2021-05-02,MidCentral,European or other,939,267
2021-05-02,Southern,Asian,173,209
2021-05-02,Northland,Pacific Peoples,28,10
2021-05-02,Overseas and undefined,Maori,<5,0
2021-05-02,Overseas and undefined,Unknown,<5,<5
2021-05-02,West Coast,Pacific Peoples,<5,0
2021-05-02,South Canterbury,Asian,32,19
2021-05-02,South Canterbury,European or other,526,296
2021-05-02,Whanganui,Pacific Peoples,18,0
2021-05-02,Tairawhiti,Asian,15,<5
2021-05-02,Auckland,Pacific Peoples,298,238
2021-05-02,Canterbury,European or other,4221,705
2021-05-02,Taranaki,Pacific Peoples,5,<5
2021-05-02,Taranaki,European or other,271,249
2021-05-02,Canterbury,Unknown,83,57
2021-05-02,Tairawhiti,European or other,144,12
2021-05-02,Bay of Plenty,Unknown,5,<5
2021-05-02,Auckland,Asian,1360,1097
2021-05-02,Bay of Plenty,Pacific Peoples,28,9
2021-05-02,Bay of Plenty,Maori,242,68
2021-05-02,Auckland,Unknown,146,145
2021-05-02,Auckland,European or other,1792,1663
2021-05-02,Southern,Maori,73,111
2021-05-02,Southern,European or other,1264,1327
2021-05-02,Tairawhiti,Maori,63,7
2021-05-02,Bay of Plenty,European or other,1583,423
2021-05-02,Overseas and undefined,Pacific Peoples,8,<5
2021-05-02,Capital and Coast,Asian,264,473
2021-05-02,Northland,Asian,140,101
2021-05-02,Canterbury,Maori,256,49
2021-05-02,Overseas and undefined,Asian,<5,<5
2021-05-02,Overseas and undefined,European or other,29,10
2021-05-02,Canterbury,Pacific Peoples,110,17
2021-05-02,Counties Manukau,Maori,342,282
2021-05-02,Counties Manukau,European or other,1250,954
2021-05-02,Capital and Coast,European or other,914,1832
2021-05-02,Northland,European or other,2084,709
2021-05-02,Nelson Marlborough,Maori,102,54
2021-05-02,Counties Manukau,Pacific Peoples,975,759
2021-05-02,Hutt Valley,Unknown,8,<5
2021-05-02,Canterbury,Asian,1027,78
2021-05-02,Capital and Coast,Unknown,17,42
2021-05-02,Capital and Coast,Pacific Peoples,112,136
2021-05-02,Counties Manukau,Unknown,42,25
2021-05-02,South Canterbury,Maori,18,18
2021-05-02,Nelson Marlborough,Pacific Peoples,21,<5
2021-05-02,Northland,Maori,415,199
2021-05-02,Northland,Unknown,23,8
2021-05-02,Capital and Coast,Maori,161,172
2021-05-02,South Canterbury,Unknown,<5,<5
2021-05-02,South Canterbury,Pacific Peoples,6,<5
2021-05-02,Hawkes Bay,Maori,234,59
2021-05-02,Hutt Valley,Pacific Peoples,59,56
2021-05-02,Tairawhiti,Unknown,<5,<5
2021-05-02,Auckland,Maori,160,125
2021-05-02,Counties Manukau,Asian,1563,1095
2021-05-02,Bay of Plenty,Asian,208,44
2021-05-02,MidCentral,Asian,144,31
2021-05-02,Taranaki,Maori,35,22
2021-05-02,Southern,Pacific Peoples,37,25
2021-05-02,Hutt Valley,Asian,195,146
2021-05-02,Hutt Valley,European or other,469,545
2021-05-02,Nelson Marlborough,Unknown,13,9
2021-05-02,Nelson Marlborough,European or other,1592,1423
2021-05-02,Hawkes Bay,European or other,1162,453
2021-05-02,Lakes,Pacific Peoples,27,19
2021-05-02,Southern,Unknown,23,18
2021-05-09,Hawkes Bay,European or other,1488,668
2021-05-09,Hutt Valley,European or other,1191,728
2021-05-09,MidCentral,Unknown,24,11
2021-05-09,Waitemata,European or other,2208,2460
2021-05-09,Hawkes Bay,Unknown,18,17
2021-05-09,Capital and Coast,European or other,1648,1983
2021-05-09,Canterbury,Unknown,79,80
2021-05-09,Lakes,Maori,267,132
2021-05-09,Waikato,Pacific Peoples,129,41
2021-05-09,Nelson Marlborough,Asian,108,94
2021-05-09,MidCentral,Maori,275,83
2021-05-09,Waitemata,Pacific Peoples,215,214
2021-05-09,Wairarapa,Unknown,<5,<5
2021-05-09,Hutt Valley,Unknown,13,7
2021-05-09,Nelson Marlborough,Unknown,16,14
2021-05-09,Counties Manukau,Unknown,69,26
2021-05-09,Northland,Maori,344,246
2021-05-09,Wairarapa,Asian,32,11
2021-05-09,Canterbury,Asian,1012,302
2021-05-09,Canterbury,Pacific Peoples,148,28
2021-05-09,Hawkes Bay,Asian,196,60
2021-05-09,Capital and Coast,Unknown,50,39
2021-05-09,Counties Manukau,Pacific Peoples,1693,948
2021-05-09,Waitemata,Maori,221,214
2021-05-09,Nelson Marlborough,European or other,1905,1651
2021-05-09,Northland,Asian,99,167
2021-05-09,West Coast,European or other,368,95
2021-05-09,Northland,Pacific Peoples,24,23
2021-05-09,Counties Manukau,Maori,990,332
2021-05-09,Northland,European or other,1757,953
2021-05-09,Capital and Coast,Pacific Peoples,196,213
2021-05-09,Lakes,Pacific Peoples,35,15
2021-05-09,Whanganui,Unknown,5,<5
2021-05-09,Overseas and undefined,European or other,30,17
2021-05-09,Nelson Marlborough,Pacific Peoples,35,18
2021-05-09,Overseas and undefined,Unknown,<5,<5
2021-05-09,MidCentral,Pacific Peoples,53,14
2021-05-09,Waitemata,Asian,940,1249
2021-05-09,Overseas and undefined,Pacific Peoples,<5,<5
2021-05-09,Hawkes Bay,Maori,284,77
2021-05-09,West Coast,Maori,31,<5
2021-05-09,Waikato,Unknown,63,41
2021-05-09,Hutt Valley,Asian,278,234
2021-05-09,Whanganui,Asian,82,28
2021-05-09,Capital and Coast,Maori,190,222
2021-05-09,Overseas and undefined,Asian,<5,<5
2021-05-09,Counties Manukau,European or other,3288,1404
2021-05-09,Bay of Plenty,Maori,423,117
2021-05-09,South Canterbury,Asian,32,45
2021-05-09,Taranaki,Asian,56,32
2021-05-09,Wairarapa,Pacific Peoples,14,7
2021-05-09,Southern,Pacific Peoples,34,55
2021-05-09,Wairarapa,Maori,49,41
2021-05-09,Nelson Marlborough,Maori,236,142
2021-05-09,Whanganui,European or other,840,354
2021-05-09,MidCentral,European or other,1379,395
2021-05-09,Taranaki,Maori,72,20
2021-05-09,South Canterbury,Pacific Peoples,21,5
2021-05-09,South Canterbury,European or other,604,505
2021-05-09,Whanganui,Maori,224,59
2021-05-09,Bay of Plenty,Unknown,6,<5
2021-05-09,Bay of Plenty,Pacific Peoples,56,11
2021-05-09,Waikato,Asian,621,401
2021-05-09,Hawkes Bay,Pacific Peoples,100,15
2021-05-09,Lakes,European or other,1039,391
2021-05-09,Hutt Valley,Maori,184,107
2021-05-09,Bay of Plenty,European or other,3005,652
2021-05-09,West Coast,Pacific Peoples,<5,0
2021-05-09,Lakes,Asian,131,73
2021-05-09,Canterbury,Maori,234,124
2021-05-09,Tairawhiti,Asian,13,42
2021-05-09,Southern,Asian,161,418
2021-05-09,Hutt Valley,Pacific Peoples,82,75
2021-05-09,Taranaki,Pacific Peoples,8,<5
2021-05-09,Auckland,Maori,204,165
2021-05-09,South Canterbury,Maori,164,19
2021-05-09,Lakes,Unknown,10,12
2021-05-09,Counties Manukau,Asian,2068,1626
2021-05-09,Canterbury,European or other,3835,2144
2021-05-09,Southern,European or other,1532,2737
2021-05-09,Northland,Unknown,11,8
2021-05-09,Overseas and undefined,Maori,<5,<5
2021-05-09,Capital and Coast,Asian,456,555
2021-05-09,Wairarapa,European or other,387,250
2021-05-09,MidCentral,Asian,267,55
2021-05-09,Auckland,European or other,2551,2089
2021-05-09,Taranaki,Unknown,9,11
2021-05-09,Waitemata,Unknown,58,39
2021-05-09,Tairawhiti,Maori,33,135
2021-05-09,Auckland,Unknown,170,126
2021-05-09,Waikato,European or other,2490,1004
2021-05-09,South Canterbury,Unknown,<5,<5
2021-05-09,Southern,Maori,74,154
2021-05-09,Tairawhiti,European or other,88,374
2021-05-09,Auckland,Pacific Peoples,354,307
2021-05-09,Waikato,Maori,643,266
2021-05-09,Taranaki,European or other,488,280
2021-05-09,West Coast,Asian,32,13
2021-05-09,Southern,Unknown,25,37
2021-05-09,Tairawhiti,Unknown,<5,<5
2021-05-09,Tairawhiti,Pacific Peoples,<5,7
2021-05-09,Whanganui,Pacific Peoples,27,7
2021-05-09,Bay of Plenty,Asian,347,76
2021-05-09,Auckland,Asian,1348,1545
2021-05-16,Canterbury,Maori,227,200
2021-05-16,Overseas and undefined,Pacific Peoples,14,<5
2021-05-16,Overseas and undefined,European or other,23,18
2021-05-16,Northland,European or other,1729,930
2021-05-16,Northland,Pacific Peoples,26,26
2021-05-16,Nelson Marlborough,Unknown,16,18
2021-05-16,Overseas and undefined,Unknown,0,<5
2021-05-16,Nelson Marlborough,European or other,1891,1845
2021-05-16,West Coast,Unknown,<5,<5
2021-05-16,South Canterbury,Pacific Peoples,12,8
2021-05-16,Counties Manukau,Unknown,92,35
2021-05-16,Capital and Coast,Pacific Peoples,254,104
2021-05-16,Capital and Coast,Maori,192,158
2021-05-16,Whanganui,European or other,571,443
2021-05-16,Canterbury,Unknown,74,106
2021-05-16,Canterbury,Pacific Peoples,124,58
2021-05-16,Whanganui,Unknown,<5,<5
2021-05-16,Taranaki,Pacific Peoples,10,<5
2021-05-16,Southern,European or other,1856,3027
2021-05-16,West Coast,Maori,30,24
2021-05-16,South Canterbury,Maori,97,17
2021-05-16,Taranaki,Maori,81,24
2021-05-16,Southern,Unknown,31,24
2021-05-16,Southern,Maori,111,169
2021-05-16,South Canterbury,Unknown,<5,6
2021-05-16,South Canterbury,Asian,27,31
2021-05-16,Counties Manukau,Asian,2359,1507
2021-05-16,Southern,Pacific Peoples,42,62
2021-05-16,Overseas and undefined,Maori,<5,0
2021-05-16,Overseas and undefined,Asian,8,19
2021-05-16,Northland,Maori,289,283
2021-05-16,Northland,Unknown,12,8
2021-05-16,Waitemata,Maori,217,190
2021-05-16,Northland,Asian,95,141
2021-05-16,Nelson Marlborough,Asian,86,173
2021-05-16,Nelson Marlborough,Maori,129,143
2021-05-16,Auckland,Maori,406,141
2021-05-16,Bay of Plenty,Pacific Peoples,39,25
2021-05-16,Auckland,Asian,1271,1376
2021-05-16,Auckland,Unknown,162,108
2021-05-16,MidCentral,Asian,190,112
2021-05-16,Bay of Plenty,Asian,129,235
2021-05-16,Lakes,Asian,79,227
2021-05-16,Bay of Plenty,Maori,306,196
2021-05-16,Lakes,Maori,297,255
2021-05-16,MidCentral,Pacific Peoples,46,20
2021-05-16,MidCentral,Unknown,21,9
2021-05-16,MidCentral,Maori,284,85
2021-05-16,Lakes,Pacific Peoples,21,25
2021-05-16,Lakes,European or other,727,744
2021-05-16,Lakes,Unknown,13,11
2021-05-16,Waitemata,Asian,909,796
2021-05-16,Nelson Marlborough,Pacific Peoples,63,53
2021-05-16,Auckland,European or other,2725,1581
2021-05-16,Auckland,Pacific Peoples,605,267
2021-05-16,Bay of Plenty,Unknown,7,7
2021-05-16,MidCentral,European or other,1638,678
2021-05-16,Bay of Plenty,European or other,2565,1140
2021-05-16,Canterbury,Asian,889,606
2021-05-16,Counties Manukau,European or other,4294,1280
2021-05-16,Capital and Coast,Asian,544,262
2021-05-16,Whanganui,Pacific Peoples,14,5
2021-05-16,Capital and Coast,European or other,2040,1079
2021-05-16,Counties Manukau,Maori,833,326
2021-05-16,West Coast,European or other,517,210
2021-05-16,Canterbury,European or other,3986,3694
2021-05-16,Capital and Coast,Unknown,52,33
2021-05-16,West Coast,Asian,17,18
2021-05-16,Hawkes Bay,European or other,1002,843
2021-05-16,Counties Manukau,Pacific Peoples,1673,852
2021-05-16,Hutt Valley,European or other,1793,485
2021-05-16,Hutt Valley,Asian,344,159
2021-05-16,Hutt Valley,Pacific Peoples,166,44
2021-05-16,Hutt Valley,Maori,171,68
2021-05-16,Hutt Valley,Unknown,11,6
2021-05-16,Waitemata,Unknown,49,24
2021-05-16,Hawkes Bay,Unknown,11,10
2021-05-16,Hawkes Bay,Maori,255,255
2021-05-16,Hawkes Bay,Asian,145,119
2021-05-16,Taranaki,Unknown,8,<5
2021-05-16,Waikato,Pacific Peoples,117,115
2021-05-16,Waikato,Unknown,70,42
2021-05-16,Whanganui,Asian,44,49
2021-05-16,Wairarapa,Unknown,<5,<5
2021-05-16,Wairarapa,European or other,538,423
2021-05-16,Taranaki,European or other,491,187
2021-05-16,Waitemata,Pacific Peoples,344,152
2021-05-16,Waikato,Maori,461,371
2021-05-16,Wairarapa,Maori,30,54
2021-05-16,Wairarapa,Asian,9,26
2021-05-16,Taranaki,Asian,80,24
2021-05-16,West Coast,Pacific Peoples,8,<5
2021-05-16,Waikato,European or other,2307,1635
2021-05-16,Waikato,Asian,614,526
2021-05-16,Waitemata,European or other,2118,1457
2021-05-16,Wairarapa,Pacific Peoples,8,16
2021-05-16,Tairawhiti,Unknown,6,<5
2021-05-16,Tairawhiti,Asian,11,60
2021-05-16,Hawkes Bay,Pacific Peoples,91,21
2021-05-16,Tairawhiti,Maori,126,224
2021-05-16,Tairawhiti,Pacific Peoples,6,14
2021-05-16,Whanganui,Maori,75,103
2021-05-16,Tairawhiti,European or other,150,303
2021-05-16,Southern,Asian,226,414
2021-05-16,South Canterbury,European or other,303,601
2021-05-23,Bay of Plenty,Asian,153,161
2021-05-23,Bay of Plenty,European or other,2745,1265
2021-05-23,Waikato,Pacific Peoples,152,110
2021-05-23,Bay of Plenty,Pacific Peoples,35,20
2021-05-23,Southern,Unknown,30,28
2021-05-23,Auckland,Pacific Peoples,851,231
2021-05-23,Canterbury,European or other,2280,4738
2021-05-23,Canterbury,Asian,549,921
2021-05-23,Taranaki,Pacific Peoples,50,5
2021-05-23,Taranaki,Unknown,16,8
2021-05-23,Capital and Coast,Unknown,50,27
2021-05-23,Auckland,European or other,2645,1718
2021-05-23,Southern,Asian,268,281
2021-05-23,Waikato,Asian,509,486
2021-05-23,Auckland,Unknown,188,114
2021-05-23,Auckland,Maori,510,132
2021-05-23,Wairarapa,European or other,474,341
2021-05-23,West Coast,Unknown,<5,0
2021-05-23,Southern,Maori,182,110
2021-05-23,MidCentral,Maori,300,158
2021-05-23,Taranaki,Maori,128,68
2021-05-23,MidCentral,Asian,220,129
2021-05-23,South Canterbury,European or other,254,521
2021-05-23,Wairarapa,Maori,42,52
2021-05-23,MidCentral,Pacific Peoples,165,28
2021-05-23,Wairarapa,Asian,11,18
2021-05-23,MidCentral,Unknown,22,9
2021-05-23,Nelson Marlborough,Maori,113,60
2021-05-23,Southern,European or other,2618,1655
2021-05-23,Lakes,Asian,74,185
2021-05-23,MidCentral,European or other,1467,945
2021-05-23,Bay of Plenty,Unknown,15,<5
2021-05-23,Waikato,Maori,678,448
2021-05-23,Tairawhiti,Asian,7,12
2021-05-23,Lakes,Maori,195,171
2021-05-23,Lakes,Pacific Peoples,26,19
2021-05-23,Bay of Plenty,Maori,676,180
2021-05-23,Wairarapa,Unknown,7,<5
2021-05-23,Taranaki,European or other,427,240
2021-05-23,Auckland,Asian,1308,1357
2021-05-23,Tairawhiti,Maori,180,62
2021-05-23,Waikato,Unknown,67,41
2021-05-23,Northland,Unknown,8,18
2021-05-23,Counties Manukau,Maori,710,266
2021-05-23,Hutt Valley,Asian,97,176
2021-05-23,Capital and Coast,Maori,158,174
2021-05-23,Northland,Asian,79,151
2021-05-23,Hutt Valley,Unknown,6,5
2021-05-23,Nelson Marlborough,Pacific Peoples,44,14
2021-05-23,Hawkes Bay,Maori,117,174
2021-05-23,Northland,Pacific Peoples,25,25
2021-05-23,Overseas and undefined,Asian,5,5
2021-05-23,Hawkes Bay,European or other,1012,1004
2021-05-23,Nelson Marlborough,European or other,2097,1366
2021-05-23,Counties Manukau,Pacific Peoples,1762,777
2021-05-23,Overseas and undefined,Unknown,5,<5
2021-05-23,South Canterbury,Pacific Peoples,5,5
2021-05-23,Nelson Marlborough,Unknown,16,9
2021-05-23,Northland,Maori,257,379
2021-05-23,South Canterbury,Maori,8,18
2021-05-23,South Canterbury,Asian,11,30
2021-05-23,Overseas and undefined,Maori,<5,<5
2021-05-23,Hawkes Bay,Unknown,22,11
2021-05-23,Hutt Valley,Pacific Peoples,139,57
2021-05-23,Overseas and undefined,European or other,29,23
2021-05-23,Waitemata,European or other,2296,1504
2021-05-23,South Canterbury,Unknown,<5,0
2021-05-23,Northland,European or other,1540,1758
2021-05-23,Tairawhiti,Unknown,8,<5
2021-05-23,Waikato,European or other,2536,1470
2021-05-23,Counties Manukau,Asian,2460,1503
2021-05-23,Counties Manukau,European or other,4386,1210
2021-05-23,Wairarapa,Pacific Peoples,11,<5
2021-05-23,Capital and Coast,Asian,236,319
2021-05-23,Tairawhiti,Pacific Peoples,10,5
2021-05-23,Canterbury,Maori,178,272
2021-05-23,Capital and Coast,Pacific Peoples,171,151
2021-05-23,Overseas and undefined,Pacific Peoples,10,0
2021-05-23,Taranaki,Asian,46,31
2021-05-23,Hutt Valley,Maori,81,116
2021-05-23,Canterbury,Pacific Peoples,91,104
2021-05-23,Southern,Pacific Peoples,79,45
2021-05-23,Tairawhiti,European or other,261,151
2021-05-23,Hawkes Bay,Asian,84,136
2021-05-23,Hutt Valley,European or other,594,431
2021-05-23,Canterbury,Unknown,68,88
2021-05-23,Counties Manukau,Unknown,94,35
2021-05-23,Capital and Coast,European or other,1077,1177
2021-05-23,Hawkes Bay,Pacific Peoples,337,23
2021-05-23,West Coast,European or other,700,276
2021-05-23,Lakes,European or other,1129,581
2021-05-23,Whanganui,European or other,764,615
2021-05-23,Whanganui,Unknown,6,5
2021-05-23,Whanganui,Asian,38,63
2021-05-23,Whanganui,Pacific Peoples,22,21
2021-05-23,Lakes,Unknown,12,14
2021-05-23,Whanganui,Maori,154,117
2021-05-23,West Coast,Maori,55,32
2021-05-23,Nelson Marlborough,Asian,100,81
2021-05-23,West Coast,Pacific Peoples,12,<5
2021-05-23,Waitemata,Pacific Peoples,829,108
2021-05-23,Waitemata,Asian,1028,795
2021-05-23,Waitemata,Unknown,47,32
2021-05-23,Waitemata,Maori,1016,113
2021-05-23,West Coast,Asian,41,14
2021-05-30,Wairarapa,Pacific Peoples,<5,16
2021-05-30,Bay of Plenty,European or other,3632,2274
2021-05-30,Bay of Plenty,Pacific Peoples,57,47
2021-05-30,Waikato,Pacific Peoples,95,106
2021-05-30,Canterbury,Maori,319,257
2021-05-30,MidCentral,Asian,206,167
2021-05-30,Southern,Pacific Peoples,59,40
2021-05-30,Auckland,Unknown,200,124
2021-05-30,Auckland,European or other,4027,2312
