SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
102200,Lake Manuwai-Kapiro,Northland,5-11,208,84,44,NA,NA,40%,21%,NA
102300,Okaihau,Northland,12+,"1,034",895,877,825,491,87%,85%,60%
102300,Okaihau,Northland,5-11,120,32,10,NA,NA,27%,8%,NA
102400,Rangitane-Purerua,Northland,12+,"1,294","1,160","1,125","1,052",729,90%,87%,69%
102400,Rangitane-Purerua,Northland,5-11,157,42,23,NA,NA,27%,15%,NA
102500,Waipapa,Northland,12+,739,667,648,615,404,90%,88%,66%
102500,Waipapa,Northland,5-11,96,37,19,NA,NA,39%,20%,NA
102600,Puketotara,Northland,12+,"1,617","1,463","1,428","1,347",930,90%,88%,69%
102600,Puketotara,Northland,5-11,176,71,21,NA,NA,40%,12%,NA
102700,Waima Forest,Northland,12+,"1,004",776,744,696,372,77%,74%,53%
102700,Waima Forest,Northland,5-11,136,23,7,NA,NA,17%,5%,NA
102800,Riverview,Northland,12+,"1,989",Masked,"1,865","1,750","1,360",>95%,94%,78%
102800,Riverview,Northland,5-11,204,100,49,NA,NA,49%,24%,NA
102900,Waipoua Forest,Northland,12+,"1,145",875,848,817,557,76%,74%,68%
102900,Waipoua Forest,Northland,5-11,109,18,Masked,NA,NA,17%,<5%,NA
103000,Kerikeri Central,Northland,12+,"2,356","2,184","2,153","2,057","1,469",93%,91%,71%
103000,Kerikeri Central,Northland,5-11,227,91,37,NA,NA,40%,16%,NA
103100,Kerikeri South,Northland,12+,"2,545","2,345","2,319","2,223","1,682",92%,91%,76%
103100,Kerikeri South,Northland,5-11,213,103,42,NA,NA,48%,20%,NA
103200,Ohaeawai-Waimate North,Northland,12+,"1,063",929,904,854,566,87%,85%,66%
103200,Ohaeawai-Waimate North,Northland,5-11,115,29,13,NA,NA,25%,11%,NA
103300,Puketona-Waitangi,Northland,12+,"1,292","1,122","1,111","1,071",764,87%,86%,71%
103300,Puketona-Waitangi,Northland,5-11,124,44,11,NA,NA,35%,9%,NA
103400,Ngapuhi,Northland,12+,"1,271","1,062","1,019",947,514,84%,80%,54%
103400,Ngapuhi,Northland,5-11,188,39,10,NA,NA,21%,5%,NA
103500,Kaikohe,Northland,12+,"3,559","2,942","2,811","2,603","1,420",83%,79%,55%
103500,Kaikohe,Northland,5-11,662,180,63,NA,NA,27%,10%,NA
103600,Pakaraka,Northland,12+,552,482,473,446,276,87%,86%,62%
103600,Pakaraka,Northland,5-11,78,31,15,NA,NA,40%,19%,NA
103700,Haruru,Northland,12+,"1,024",875,862,835,586,85%,84%,70%
103700,Haruru,Northland,5-11,120,48,11,NA,NA,40%,9%,NA
103800,Russell,Northland,12+,772,711,706,691,555,92%,91%,80%
103900,Paihia,Northland,12+,"1,534","1,367","1,339","1,291",885,89%,87%,69%
103900,Paihia,Northland,5-11,127,42,24,NA,NA,33%,19%,NA
104000,Mataraua Forest,Northland,12+,454,364,342,313,179,80%,75%,57%
104000,Mataraua Forest,Northland,5-11,69,17,10,NA,NA,25%,14%,NA
104100,Matawaia-Taumarere,Northland,12+,"1,273","1,026",995,925,519,81%,78%,56%
104100,Matawaia-Taumarere,Northland,5-11,202,58,10,NA,NA,29%,<5%,NA
104200,Russell Peninsula,Northland,12+,635,545,541,524,424,86%,85%,81%
104300,Opua (Far North District),Northland,12+,"1,175","1,072","1,054","1,022",781,91%,90%,76%
104300,Opua (Far North District),Northland,5-11,70,20,9,NA,NA,29%,13%,NA
104400,Russell Forest-Rawhiti,Northland,12+,627,551,532,508,347,88%,85%,68%
104400,Russell Forest-Rawhiti,Northland,5-11,74,15,Masked,NA,NA,20%,<5%,NA
104500,Moerewa,Northland,12+,"1,333","1,143","1,091",992,530,86%,82%,53%
104500,Moerewa,Northland,5-11,265,37,11,NA,NA,14%,<5%,NA
104600,Kawakawa,Northland,12+,"1,189","1,068","1,026",950,551,90%,86%,58%
104600,Kawakawa,Northland,5-11,199,49,15,NA,NA,25%,8%,NA
104700,Maromaku,Northland,12+,591,470,454,422,242,80%,77%,57%
104700,Maromaku,Northland,5-11,101,29,8,NA,NA,29%,8%,NA
104800,Mangakahia-Hukerenui,Northland,12+,"1,562","1,366","1,326","1,220",682,87%,85%,56%
104800,Mangakahia-Hukerenui,Northland,5-11,227,63,20,NA,NA,28%,9%,NA
104900,Whangaruru,Northland,12+,"2,231","1,944","1,898","1,799","1,139",87%,85%,63%
104900,Whangaruru,Northland,5-11,249,90,22,NA,NA,36%,9%,NA
105100,Matarau,Northland,12+,"2,781","2,507","2,471","2,283","1,598",90%,89%,70%
105100,Matarau,Northland,5-11,388,172,80,NA,NA,44%,21%,NA
105200,Hikurangi,Northland,12+,"1,189","1,061","1,028",949,541,89%,86%,57%
105200,Hikurangi,Northland,5-11,229,70,27,NA,NA,31%,12%,NA
105300,Kauri,Northland,12+,"1,560","1,395","1,377","1,293",950,89%,88%,73%
105300,Kauri,Northland,5-11,200,75,32,NA,NA,38%,16%,NA
105400,Maungatapere,Northland,12+,"3,040","2,679","2,649","2,493","1,778",88%,87%,71%
105400,Maungatapere,Northland,5-11,365,168,98,NA,NA,46%,27%,NA
105500,Kamo West,Northland,12+,"1,992","1,784","1,763","1,650","1,172",90%,89%,71%
105500,Kamo West,Northland,5-11,206,103,47,NA,NA,50%,23%,NA
105600,Matapouri-Tutukaka,Northland,12+,"1,606","1,442","1,420","1,353",992,90%,88%,73%
105600,Matapouri-Tutukaka,Northland,5-11,134,63,36,NA,NA,47%,27%,NA
105700,Kiripaka,Northland,12+,877,789,775,724,495,90%,88%,68%
105700,Kiripaka,Northland,5-11,125,59,30,NA,NA,47%,24%,NA
105800,Kamo East,Northland,12+,"2,477","2,292","2,237","2,071","1,278",93%,90%,62%
105800,Kamo East,Northland,5-11,430,164,62,NA,NA,38%,14%,NA
105900,Granfield Reserve,Northland,12+,"2,914","2,689","2,652","2,502","1,945",92%,91%,78%
105900,Granfield Reserve,Northland,5-11,286,148,58,NA,NA,52%,20%,NA
106000,Kamo Central,Northland,12+,"1,415","1,330","1,305","1,221",815,94%,92%,67%
106000,Kamo Central,Northland,5-11,224,111,43,NA,NA,50%,19%,NA
106100,Whau Valley,Northland,12+,"2,549","2,268","2,240","2,135","1,539",89%,88%,72%
106100,Whau Valley,Northland,5-11,265,112,49,NA,NA,42%,18%,NA
106200,Tikipunga North,Northland,12+,"2,895","2,705","2,656","2,498","1,750",93%,92%,70%
106200,Tikipunga North,Northland,5-11,417,140,45,NA,NA,34%,11%,NA
106300,Pukenui,Northland,12+,"2,011","1,901","1,891","1,757","1,337",95%,94%,76%
106300,Pukenui,Northland,5-11,261,164,86,NA,NA,63%,33%,NA
106400,Otangarei,Northland,12+,"1,778","1,445","1,352","1,246",631,81%,76%,51%
106400,Otangarei,Northland,5-11,306,60,12,NA,NA,20%,<5%,NA
106500,Tikipunga South,Northland,12+,"3,200","2,951","2,889","2,729","1,817",92%,90%,67%
106500,Tikipunga South,Northland,5-11,429,162,49,NA,NA,38%,11%,NA
106600,Kensington (Whangarei District),Northland,12+,"2,961","2,778","2,735","2,620","1,889",94%,92%,72%
106600,Kensington (Whangarei District),Northland,5-11,259,90,38,NA,NA,35%,15%,NA
106700,Abbey Caves-Glenbervie,Northland,12+,"1,185","1,103","1,091","1,037",732,93%,92%,71%
106700,Abbey Caves-Glenbervie,Northland,5-11,130,49,26,NA,NA,38%,20%,NA
106800,Mairtown,Northland,12+,"2,210","2,031","2,010","1,926","1,439",92%,91%,75%
106800,Mairtown,Northland,5-11,216,101,39,NA,NA,47%,18%,NA
106900,Maunu-Horahora,Northland,12+,"2,921","2,709","2,674","2,534","1,911",93%,92%,75%
106900,Maunu-Horahora,Northland,5-11,341,158,77,NA,NA,46%,23%,NA
107000,Woodhill-Vinetown,Northland,12+,"2,483","2,286","2,242","2,141","1,454",92%,90%,68%
107000,Woodhill-Vinetown,Northland,5-11,236,98,32,NA,NA,42%,14%,NA
107100,Whangarei Central,Northland,12+,979,911,896,864,596,93%,92%,69%
107100,Whangarei Central,Northland,5-11,51,22,7,NA,NA,43%,14%,NA
107200,Riverside,Northland,12+,"1,922","1,715","1,692","1,627","1,138",89%,88%,70%
107200,Riverside,Northland,5-11,166,78,29,NA,NA,47%,17%,NA
107300,Raumanga,Northland,12+,"2,696","2,402","2,300","2,113","1,140",89%,85%,54%
107300,Raumanga,Northland,5-11,478,126,40,NA,NA,26%,8%,NA
107400,Tarewa,Northland,12+,"1,517","1,329","1,286","1,189",663,88%,85%,56%
107400,Tarewa,Northland,5-11,306,89,35,NA,NA,29%,11%,NA
107500,Morningside (Whangarei District),Northland,12+,"1,928","1,787","1,737","1,653","1,016",93%,90%,61%
107500,Morningside (Whangarei District),Northland,5-11,218,84,32,NA,NA,39%,15%,NA
107600,Ngunguru,Northland,12+,"1,062",960,950,891,682,90%,89%,77%
107600,Ngunguru,Northland,5-11,121,61,30,NA,NA,50%,25%,NA
107700,Otaika-Portland,Northland,12+,"1,168","1,025","1,000",937,628,88%,86%,67%
107700,Otaika-Portland,Northland,5-11,144,64,24,NA,NA,44%,17%,NA
107800,Oakleigh-Mangapai,Northland,12+,"1,998","1,777","1,755","1,651","1,129",89%,88%,68%
107800,Oakleigh-Mangapai,Northland,5-11,225,94,46,NA,NA,42%,20%,NA
107900,Port-Limeburners,Northland,12+,177,163,159,155,93,92%,90%,60%
108000,Pataua,Northland,12+,"1,496","1,293","1,268","1,198",783,86%,85%,65%
108000,Pataua,Northland,5-11,195,70,29,NA,NA,36%,15%,NA
108100,Onerahi Park,Northland,12+,"1,387","1,302","1,285","1,219",930,94%,93%,76%
108100,Onerahi Park,Northland,5-11,181,93,50,NA,NA,51%,28%,NA
108200,Sherwood Rise,Northland,12+,"2,008","1,839","1,800","1,694","1,139",92%,90%,67%
108200,Sherwood Rise,Northland,5-11,280,95,34,NA,NA,34%,12%,NA
108300,Onerahi,Northland,12+,"2,072","1,815","1,780","1,673","1,130",88%,86%,68%
108300,Onerahi,Northland,5-11,245,74,29,NA,NA,30%,12%,NA
108500,Parua Bay,Northland,12+,"2,248","2,088","2,073","1,954","1,529",93%,92%,78%
108500,Parua Bay,Northland,5-11,262,136,66,NA,NA,52%,25%,NA
108600,Bream Bay,Northland,12+,"1,910","1,711","1,678","1,572","1,057",90%,88%,67%
108600,Bream Bay,Northland,5-11,232,91,35,NA,NA,39%,15%,NA
108700,Marsden Bay,Northland,12+,"2,412",Masked,"2,282","2,168","1,693",>95%,95%,78%
108700,Marsden Bay,Northland,5-11,249,103,55,NA,NA,41%,22%,NA
108800,Ruakaka,Northland,12+,"2,366","2,221","2,184","2,082","1,442",94%,92%,69%
108800,Ruakaka,Northland,5-11,247,78,23,NA,NA,32%,9%,NA
108900,Bream Head,Northland,12+,"1,216","1,129","1,119","1,080",835,93%,92%,77%
108900,Bream Head,Northland,5-11,119,69,31,NA,NA,58%,26%,NA
109000,Waipu,Northland,12+,"2,847","2,488","2,462","2,375","1,766",87%,86%,74%
109000,Waipu,Northland,5-11,226,76,39,NA,NA,34%,17%,NA
109100,Kaipara Coastal,Northland,12+,"3,271","2,677","2,601","2,478","1,509",82%,80%,61%
109100,Kaipara Coastal,Northland,5-11,333,100,46,NA,NA,30%,14%,NA
109200,Maungaru,Northland,12+,"1,566","1,324","1,300","1,237",751,85%,83%,61%
109200,Maungaru,Northland,5-11,161,62,19,NA,NA,39%,12%,NA
109300,Dargaville,Northland,12+,"4,358","3,713","3,604","3,445","2,195",85%,83%,64%
109300,Dargaville,Northland,5-11,443,124,65,NA,NA,28%,15%,NA
109400,Ruawai-Matakohe,Northland,12+,"2,158","1,855","1,813","1,730","1,149",86%,84%,66%
109400,Ruawai-Matakohe,Northland,5-11,263,76,27,NA,NA,29%,10%,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,571","1,290","1,256","1,200",832,82%,80%,69%
109500,Otamatea (Kaipara District),Northland,5-11,165,56,20,NA,NA,34%,12%,NA
109600,Maungaturoto,Northland,12+,"1,054",951,924,863,575,90%,88%,67%
109600,Maungaturoto,Northland,5-11,143,54,18,NA,NA,38%,13%,NA
109700,Kaiwaka,Northland,12+,"2,012","1,645","1,600","1,516",955,82%,80%,63%
109700,Kaiwaka,Northland,5-11,224,77,30,NA,NA,34%,13%,NA
109800,Mangawhai Rural,Northland,12+,"2,257","1,857","1,826","1,765","1,194",82%,81%,68%
109800,Mangawhai Rural,Northland,5-11,244,86,38,NA,NA,35%,16%,NA
109900,Mangawhai Heads,Northland,12+,"2,171","1,960","1,924","1,861","1,339",90%,89%,72%
109900,Mangawhai Heads,Northland,5-11,196,67,27,NA,NA,34%,14%,NA
110100,Mangawhai,Northland,12+,964,878,867,829,619,91%,90%,75%
110100,Mangawhai,Northland,5-11,112,40,21,NA,NA,36%,19%,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,309","1,131","1,112","1,049",636,86%,85%,61%
110200,Okahukura Peninsula,Waitemata,5-11,141,46,21,NA,NA,33%,15%,NA
110400,Cape Rodney,Waitemata,12+,"3,191","2,799","2,750","2,632","1,788",88%,86%,68%
110400,Cape Rodney,Waitemata,5-11,325,142,71,NA,NA,44%,22%,NA
110500,Wellsford,Waitemata,12+,"1,651","1,444","1,414","1,329",800,87%,86%,60%
110500,Wellsford,Waitemata,5-11,205,62,34,NA,NA,30%,17%,NA
110700,South Head,Waitemata,12+,"2,281","2,047","2,007","1,898","1,264",90%,88%,67%
110700,South Head,Waitemata,5-11,263,105,48,NA,NA,40%,18%,NA
110800,Kaipara Hills,Waitemata,12+,"1,772","1,538","1,514","1,405",829,87%,85%,59%
110800,Kaipara Hills,Waitemata,5-11,229,91,43,NA,NA,40%,19%,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,429","1,285","1,267","1,198",879,90%,89%,73%
110900,Dome Valley-Matakana,Waitemata,5-11,164,109,55,NA,NA,66%,34%,NA
111100,Warkworth West,Waitemata,12+,"2,325","2,185","2,161","2,049","1,544",94%,93%,75%
111100,Warkworth West,Waitemata,5-11,221,98,52,NA,NA,44%,24%,NA
111200,Puhoi Valley,Waitemata,12+,"3,366","3,036","2,994","2,825","1,901",90%,89%,67%
111200,Puhoi Valley,Waitemata,5-11,327,145,68,NA,NA,44%,21%,NA
111300,Warkworth East,Waitemata,12+,"3,160","2,968","2,946","2,814","2,053",94%,93%,73%
111300,Warkworth East,Waitemata,5-11,340,168,88,NA,NA,49%,26%,NA
111400,Sandspit,Waitemata,12+,927,849,834,800,613,92%,90%,77%
111400,Sandspit,Waitemata,5-11,72,29,19,NA,NA,40%,26%,NA
111500,Tawharanui Peninsula,Waitemata,12+,"1,927",Masked,Masked,"1,751","1,332",>95%,>95%,76%
111500,Tawharanui Peninsula,Waitemata,5-11,164,100,52,NA,NA,61%,32%,NA
111600,Te Kuru,Waitemata,12+,"2,135","1,992","1,964","1,852","1,198",93%,92%,65%
111600,Te Kuru,Waitemata,5-11,280,135,44,NA,NA,48%,16%,NA
111700,Snells Beach,Waitemata,12+,"3,163","2,931","2,910","2,758","2,037",93%,92%,74%
111700,Snells Beach,Waitemata,5-11,330,167,77,NA,NA,51%,23%,NA
111800,Barrier Islands,Auckland,12+,924,781,768,740,549,85%,83%,74%
111800,Barrier Islands,Auckland,5-11,85,22,9,NA,NA,26%,11%,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,147",993,980,946,739,87%,85%,78%
111900,Algies Bay-Scotts Landing,Waitemata,5-11,79,33,10,NA,NA,42%,13%,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,589","1,424","1,411","1,327",925,90%,89%,70%
112100,Wainui-Waiwera,Waitemata,5-11,155,57,25,NA,NA,37%,16%,NA
112200,Parakai,Waitemata,12+,900,804,789,726,469,89%,88%,65%
112200,Parakai,Waitemata,5-11,124,63,37,NA,NA,51%,30%,NA
112300,Helensville Rural,Waitemata,12+,"1,429","1,306","1,293","1,221",850,91%,90%,70%
112300,Helensville Rural,Waitemata,5-11,144,62,39,NA,NA,43%,27%,NA
112400,Helensville,Waitemata,12+,"2,393","2,208","2,172","2,053","1,400",92%,91%,68%
112400,Helensville,Waitemata,5-11,325,168,92,NA,NA,52%,28%,NA
112500,Waitoki,Waitemata,12+,"1,421","1,306","1,289","1,214",798,92%,91%,66%
112500,Waitoki,Waitemata,5-11,173,77,31,NA,NA,45%,18%,NA
112600,Waikoukou Valley,Waitemata,12+,"1,470","1,373","1,356","1,250",825,93%,92%,66%
112600,Waikoukou Valley,Waitemata,5-11,170,64,36,NA,NA,38%,21%,NA
112700,Orewa North,Waitemata,12+,"4,451","4,215","4,189","3,999","3,182",95%,94%,80%
112700,Orewa North,Waitemata,5-11,414,234,155,NA,NA,57%,37%,NA
112800,Hatfields Beach,Waitemata,12+,"1,306","1,224","1,217","1,154",814,94%,93%,71%
112800,Hatfields Beach,Waitemata,5-11,139,81,42,NA,NA,58%,30%,NA
112900,Orewa South,Waitemata,12+,"3,643","3,457","3,444","3,330","2,657",95%,95%,80%
112900,Orewa South,Waitemata,5-11,260,166,101,NA,NA,64%,39%,NA
113000,Orewa Central,Waitemata,12+,"2,977","2,792","2,772","2,682","2,161",94%,93%,81%
113000,Orewa Central,Waitemata,5-11,181,102,58,NA,NA,56%,32%,NA
113100,Millwater North,Waitemata,12+,"3,017",Masked,"2,858","2,674","1,980",>95%,95%,74%
113100,Millwater North,Waitemata,5-11,565,360,203,NA,NA,64%,36%,NA
113200,Waipatukahu,Waitemata,12+,"1,189","1,092","1,082","1,009",682,92%,91%,68%
113200,Waipatukahu,Waitemata,5-11,130,78,34,NA,NA,60%,26%,NA
113300,Millwater South,Waitemata,12+,"3,111",Masked,Masked,"2,823","1,925",>95%,>95%,68%
113300,Millwater South,Waitemata,5-11,633,406,231,NA,NA,64%,36%,NA
113400,Dairy Flat North,Waitemata,12+,"2,354",Masked,"2,229","2,129","1,346",>95%,95%,63%
113400,Dairy Flat North,Waitemata,5-11,261,152,80,NA,NA,58%,31%,NA
113500,Dairy Flat West,Waitemata,12+,"1,294","1,199","1,192","1,122",720,93%,92%,64%
113500,Dairy Flat West,Waitemata,5-11,127,59,28,NA,NA,46%,22%,NA
113600,Kingsway,Waitemata,12+,"2,000","1,898","1,876","1,720","1,196",95%,94%,70%
113600,Kingsway,Waitemata,5-11,287,164,79,NA,NA,57%,28%,NA
113800,Silverdale Central (Auckland),Waitemata,12+,540,Masked,Masked,516,336,>95%,>95%,65%
113800,Silverdale Central (Auckland),Waitemata,5-11,57,38,15,NA,NA,67%,26%,NA
113900,Red Beach West,Waitemata,12+,"2,634","2,377","2,354","2,252","1,793",90%,89%,80%
113900,Red Beach West,Waitemata,5-11,213,108,57,NA,NA,51%,27%,NA
114000,Red Beach East,Waitemata,12+,"3,463",Masked,Masked,"3,122","2,295",>95%,>95%,74%
114000,Red Beach East,Waitemata,5-11,363,195,94,NA,NA,54%,26%,NA
114100,Silverdale South (Auckland),Waitemata,12+,"1,710","1,580","1,561","1,475",975,92%,91%,66%
114100,Silverdale South (Auckland),Waitemata,5-11,189,101,29,NA,NA,53%,15%,NA
114200,Waimauku,Waitemata,12+,"1,178",Masked,"1,116","1,042",743,>95%,95%,71%
114200,Waimauku,Waitemata,5-11,135,81,37,NA,NA,60%,27%,NA
114400,Vipond,Waitemata,12+,"2,500","2,361","2,350","2,250","1,587",94%,94%,71%
114400,Vipond,Waitemata,5-11,306,157,99,NA,NA,51%,32%,NA
114500,Muriwai,Waitemata,12+,946,876,861,812,596,93%,91%,73%
114500,Muriwai,Waitemata,5-11,124,81,30,NA,NA,65%,24%,NA
114600,Stanmore Bay West,Waitemata,12+,"2,219","2,080","2,054","1,925","1,276",94%,93%,66%
114600,Stanmore Bay West,Waitemata,5-11,332,173,105,NA,NA,52%,32%,NA
114700,Kumeu Rural West,Waitemata,12+,"1,482","1,403","1,381","1,315",902,95%,93%,69%
114700,Kumeu Rural West,Waitemata,5-11,119,56,30,NA,NA,47%,25%,NA
114800,Okura Bush,Waitemata,12+,"1,218","1,128","1,111","1,058",744,93%,91%,70%
114800,Okura Bush,Waitemata,5-11,141,87,48,NA,NA,62%,34%,NA
114900,Whangaparoa Central,Waitemata,12+,"3,734","3,535","3,506","3,279","2,317",95%,94%,71%
114900,Whangaparoa Central,Waitemata,5-11,415,233,134,NA,NA,56%,32%,NA
115000,Kumeu-Huapai,Waitemata,12+,"4,080",Masked,Masked,"3,768","2,746",>95%,>95%,73%
115000,Kumeu-Huapai,Waitemata,5-11,546,451,263,NA,NA,83%,48%,NA
115100,Stanmore Bay East,Waitemata,12+,"2,352","2,177","2,142","2,009","1,379",93%,91%,69%
115100,Stanmore Bay East,Waitemata,5-11,268,140,67,NA,NA,52%,25%,NA
115200,Manly West,Waitemata,12+,"2,060","1,934","1,919","1,828","1,286",94%,93%,70%
115200,Manly West,Waitemata,5-11,230,124,74,NA,NA,54%,32%,NA
115300,Muriwai Valley-Bethells Beach,Waitemata,12+,938,847,837,792,550,90%,89%,69%
115300,Muriwai Valley-Bethells Beach,Waitemata,5-11,118,74,39,NA,NA,63%,33%,NA
115400,Tindalls-Matakatia,Waitemata,12+,"1,784","1,660","1,648","1,563","1,138",93%,92%,73%
115400,Tindalls-Matakatia,Waitemata,5-11,152,90,57,NA,NA,59%,38%,NA
115500,Coatesville,Waitemata,12+,"2,049","1,929","1,913","1,799","1,307",94%,93%,73%
115500,Coatesville,Waitemata,5-11,223,113,70,NA,NA,51%,31%,NA
115600,Dairy Flat South,Waitemata,12+,"1,496","1,413","1,397","1,317",929,94%,93%,71%
115600,Dairy Flat South,Waitemata,5-11,136,64,39,NA,NA,47%,29%,NA
115700,Gulf Harbour North,Waitemata,12+,"2,450",Masked,Masked,"2,211","1,589",>95%,>95%,72%
115700,Gulf Harbour North,Waitemata,5-11,320,194,113,NA,NA,61%,35%,NA
115800,Manly East,Waitemata,12+,"3,137","2,871","2,851","2,720","2,013",92%,91%,74%
115800,Manly East,Waitemata,5-11,331,201,113,NA,NA,61%,34%,NA
115900,Riverhead,Waitemata,12+,"2,582",Masked,Masked,"2,326","1,739",>95%,>95%,75%
115900,Riverhead,Waitemata,5-11,421,330,213,NA,NA,78%,51%,NA
116000,Army Bay,Waitemata,12+,"1,333",Masked,"1,252","1,174",886,>95%,94%,75%
116000,Army Bay,Waitemata,5-11,172,97,53,NA,NA,56%,31%,NA
116100,Kumeu Rural East,Waitemata,12+,"2,304","2,095","2,080","2,005","1,368",91%,90%,68%
116100,Kumeu Rural East,Waitemata,5-11,218,123,64,NA,NA,56%,29%,NA
116200,Gulf Harbour South,Waitemata,12+,"2,573","2,417","2,406","2,286","1,726",94%,94%,76%
116200,Gulf Harbour South,Waitemata,5-11,271,175,115,NA,NA,65%,42%,NA
116300,Paremoremo West,Waitemata,12+,824,780,772,731,507,95%,94%,69%
116300,Paremoremo West,Waitemata,5-11,92,42,30,NA,NA,46%,33%,NA
116400,Taupaki,Waitemata,12+,"1,585","1,438","1,424","1,350",927,91%,90%,69%
116400,Taupaki,Waitemata,5-11,147,75,31,NA,NA,51%,21%,NA
116500,Long Bay,Waitemata,12+,"2,136",Masked,Masked,"2,001","1,424",>95%,>95%,71%
116500,Long Bay,Waitemata,5-11,319,228,131,NA,NA,71%,41%,NA
116600,Paremoremo East,Waitemata,12+,"1,773","1,684","1,657","1,551","1,064",95%,93%,69%
116600,Paremoremo East,Waitemata,5-11,203,96,58,NA,NA,47%,29%,NA
116700,Albany Heights,Waitemata,12+,"3,068",Masked,Masked,"2,950","2,064",>95%,>95%,70%
116700,Albany Heights,Waitemata,5-11,379,263,166,NA,NA,69%,44%,NA
116800,Awaruku,Waitemata,12+,"3,746",Masked,Masked,"3,382","2,452",>95%,>95%,73%
116800,Awaruku,Waitemata,5-11,450,295,181,NA,NA,66%,40%,NA
116900,Fairview Heights,Waitemata,12+,"3,346",Masked,Masked,"3,167","2,153",>95%,>95%,68%
