DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 Received,Eligible for booster 2,Booster 2 Received,Population
Auckland,European or Other,18-24,Female,10386,10344,"10,343","7,386",<5,87,11022
Auckland,European or Other,18-24,Male,9734,9680,"9,675","5,939",<5,58,10323
Auckland,European or Other,18-24,Unknown/Other,59,58,58,46,<5,<5,47
Auckland,European or Other,25-29,Female,10336,10284,"10,280","7,813",<5,131,11762
Auckland,European or Other,25-29,Male,10300,10224,"10,221","6,722",<5,54,11469
Auckland,European or Other,25-29,Unknown/Other,52,52,52,30,<5,<5,52
Auckland,European or Other,30-34,Female,9770,9722,"9,720","7,332",<5,284,11203
Auckland,European or Other,30-34,Male,10491,10405,"10,401","7,001",<5,144,11776
Auckland,European or Other,30-34,Unknown/Other,36,36,36,28,<5,<5,37
Auckland,European or Other,35-39,Female,7770,7721,"7,717","6,071",<5,288,8720
Auckland,European or Other,35-39,Male,8550,8487,"8,483","6,143",<5,158,9460
Auckland,European or Other,35-39,Unknown/Other,18,17,17,10,<5,<5,12
Auckland,European or Other,40-44,Female,7018,6980,"6,979","5,746",<5,310,7873
Auckland,European or Other,40-44,Male,7454,7404,"7,399","5,743",<5,208,8274
Auckland,European or Other,40-44,Unknown/Other,12,12,12,9,<5,<5,11
Auckland,European or Other,45-49,Female,7677,7637,"7,636","6,518",<5,479,8456
Auckland,European or Other,45-49,Male,7758,7707,"7,701","6,261",<5,297,8782
Auckland,European or Other,5-11,Female,4853,3430,NA,NA,NA,NA,7241
Auckland,European or Other,5-11,Male,5118,3555,NA,NA,NA,NA,7768
Auckland,European or Other,50-54,Female,8280,8251,"8,248","7,262","7,138","1,907",8708
Auckland,European or Other,50-54,Male,8699,8643,"8,638","7,363","7,211","1,629",9308
Auckland,European or Other,50-54,Unknown/Other,12,12,12,11,11,<5,8
Auckland,European or Other,55-59,Female,7385,7354,"7,348","6,565","6,452","2,216",8045
Auckland,European or Other,55-59,Male,8072,8027,"8,019","6,982","6,844","2,064",8666
Auckland,European or Other,55-59,Unknown/Other,6,6,6,6,6,<5,7
Auckland,European or Other,60-64,Female,6867,6831,"6,825","6,234","6,125","2,644",7216
Auckland,European or Other,60-64,Male,7362,7329,"7,319","6,539","6,412","2,447",7737
Auckland,European or Other,65-69,Female,5844,5825,"5,819","5,395","5,308","3,261",6044
Auckland,European or Other,65-69,Male,5956,5938,"5,927","5,446","5,360","3,088",6257
Auckland,European or Other,70-74,Female,5079,5063,"5,060","4,726","4,653","3,231",5391
Auckland,European or Other,70-74,Male,5097,5086,"5,079","4,787","4,716","3,202",5329
Auckland,European or Other,75-79,Female,4232,4219,"4,210","4,016","3,961","2,931",4101
Auckland,European or Other,75-79,Male,3692,3685,"3,679","3,506","3,464","2,520",3639
Auckland,European or Other,80-84,Female,3046,3042,"3,034","2,917","2,877","2,190",3084
Auckland,European or Other,80-84,Male,2538,2536,"2,527","2,441","2,401","1,767",2499
Auckland,European or Other,85-89,Female,1821,1817,"1,816","1,764","1,738","1,297",1875
Auckland,European or Other,85-89,Male,1245,1242,"1,239","1,202","1,191",905,1246
Auckland,European or Other,90+,Female,1533,1527,"1,527","1,483","1,459","1,106",1657
Auckland,European or Other,90+,Male,753,752,751,736,726,552,806
Auckland,Maori,12-17,Female,1570,1444,515,57,<5,<5,1801
Auckland,Maori,12-17,Male,1597,1467,549,62,<5,<5,1862
Auckland,Maori,18-24,Female,2377,2329,"2,326","1,050",<5,15,2471
Auckland,Maori,18-24,Male,2158,2089,"2,089",754,<5,7,2330
Auckland,Maori,25-29,Female,1624,1585,"1,585",833,<5,7,1797
Auckland,Maori,25-29,Male,1667,1626,"1,623",714,<5,7,1843
Auckland,Maori,30-34,Female,1384,1347,"1,345",755,<5,19,1588
Auckland,Maori,30-34,Male,1314,1276,"1,275",585,<5,12,1493
Auckland,Maori,35-39,Female,1025,994,994,592,<5,28,1180
Auckland,Maori,35-39,Male,1009,982,982,505,<5,13,1121
Auckland,Maori,40-44,Female,905,885,884,571,<5,30,1034
Auckland,Maori,40-44,Male,954,925,925,553,<5,24,1068
Auckland,Maori,45-49,Female,1002,995,995,729,<5,50,1104
Auckland,Maori,45-49,Male,941,918,918,636,<5,45,1091
Auckland,Maori,5-11,Female,837,468,NA,NA,NA,NA,1964
Auckland,Maori,5-11,Male,923,505,NA,NA,NA,NA,2185
Auckland,Maori,50-54,Female,1029,1022,"1,022",788,763,234,1129
Auckland,Maori,50-54,Male,964,941,941,677,647,182,986
Auckland,Maori,55-59,Female,899,892,892,735,716,253,1000
Auckland,Maori,55-59,Male,867,857,857,678,653,217,982
Auckland,Maori,60-64,Female,806,803,803,689,671,275,816
Auckland,Maori,60-64,Male,727,723,723,629,611,247,726
Auckland,Maori,65-69,Female,563,558,558,500,488,261,574
Auckland,Maori,65-69,Male,427,426,425,390,378,204,433
Auckland,Maori,70-74,Female,349,348,348,326,324,193,343
Auckland,Maori,70-74,Male,308,308,308,291,279,169,292
Auckland,Maori,75-79,Female,183,181,180,164,162,102,167
Auckland,Maori,75-79,Male,148,148,148,143,137,87,157
Auckland,Maori,80-84,Female,114,114,113,110,108,61,118
Auckland,Maori,80-84,Male,79,79,79,73,70,41,74
Auckland,Maori,85-89,Female,47,47,47,46,44,26,53
Auckland,Maori,85-89,Male,31,31,31,29,29,19,28
Auckland,Maori,90+,Female,30,30,30,27,26,20,31
Auckland,Pacific Peoples,12-17,Female,2626,2431,899,90,<5,<5,3033
Auckland,Pacific Peoples,12-17,Male,2611,2407,864,78,<5,<5,3119
Auckland,Pacific Peoples,18-24,Female,3528,3485,"3,485","1,496",<5,15,3879
Auckland,Pacific Peoples,18-24,Male,3364,3269,"3,268","1,113",<5,7,3775
Auckland,Pacific Peoples,18-24,Unknown/Other,18,18,18,8,<5,<5,16
Auckland,Pacific Peoples,25-29,Female,2501,2451,"2,445","1,213",<5,15,2806
Auckland,Pacific Peoples,25-29,Male,2448,2381,"2,375",910,<5,11,2799
Auckland,Pacific Peoples,25-29,Unknown/Other,10,10,10,<5,<5,<5,12
Auckland,Pacific Peoples,30-34,Female,2097,2055,"2,054","1,110",<5,35,2329
Auckland,Pacific Peoples,30-34,Male,2111,2053,"2,049",926,<5,16,2309
Auckland,Pacific Peoples,30-34,Unknown/Other,6,6,6,<5,<5,<5,5
Auckland,Pacific Peoples,35-39,Female,1632,1602,"1,602","1,002",<5,27,1848
Auckland,Pacific Peoples,35-39,Male,1677,1638,"1,637",855,<5,26,1843
Auckland,Pacific Peoples,40-44,Female,1652,1629,"1,628","1,113",<5,50,1813
Auckland,Pacific Peoples,40-44,Male,1602,1575,"1,573",953,<5,32,1796
Auckland,Pacific Peoples,45-49,Female,1582,1573,"1,572","1,118",<5,100,1763
Auckland,Pacific Peoples,45-49,Male,1545,1517,"1,516","1,056",<5,51,1745
Auckland,Pacific Peoples,5-11,Female,1394,624,NA,NA,NA,NA,3300
Auckland,Pacific Peoples,5-11,Male,1582,733,NA,NA,NA,NA,3538
Auckland,Pacific Peoples,50-54,Female,1620,1608,"1,607","1,246","1,180",273,1802
Auckland,Pacific Peoples,50-54,Male,1597,1578,"1,575","1,189","1,127",248,1740
Auckland,Pacific Peoples,55-59,Female,1619,1610,"1,608","1,272","1,212",298,1707
Auckland,Pacific Peoples,55-59,Male,1477,1461,"1,460","1,177","1,129",317,1535
Auckland,Pacific Peoples,60-64,Female,1258,1253,"1,252","1,067","1,025",361,1363
Auckland,Pacific Peoples,60-64,Male,1184,1180,"1,179",978,936,328,1272
Auckland,Pacific Peoples,65-69,Female,966,960,960,821,794,306,1014
Auckland,Pacific Peoples,65-69,Male,943,937,934,835,807,352,978
Auckland,Pacific Peoples,70-74,Female,743,741,741,635,616,272,734
Auckland,Pacific Peoples,70-74,Male,600,598,597,546,525,254,607
Auckland,Pacific Peoples,75-79,Female,460,460,459,385,375,143,514
Auckland,Pacific Peoples,75-79,Male,316,312,312,278,270,135,355
Auckland,Pacific Peoples,80-84,Female,312,306,305,252,240,96,357
Auckland,Pacific Peoples,80-84,Male,192,192,192,170,163,75,195
Auckland,Pacific Peoples,85-89,Female,166,162,162,136,133,47,183
Auckland,Pacific Peoples,85-89,Male,77,77,77,65,63,28,88
Auckland,Pacific Peoples,90+,Female,73,71,71,64,61,26,98
Auckland,Pacific Peoples,90+,Male,30,30,30,26,23,12,29
Auckland,Unknown,12-17,Female,133,126,46,14,<5,<5,64
Auckland,Unknown,12-17,Male,161,148,52,8,<5,<5,67
Auckland,Unknown,12-17,Unknown/Other,11,11,5,<5,<5,<5,12
Auckland,Unknown,18-24,Female,282,277,277,153,<5,<5,102
Auckland,Unknown,18-24,Male,320,309,309,134,<5,<5,116
Auckland,Unknown,18-24,Unknown/Other,40,39,39,22,<5,<5,45
Auckland,Unknown,25-29,Female,449,442,442,255,<5,<5,176
Auckland,Unknown,25-29,Male,518,502,502,268,<5,<5,195
Auckland,Unknown,25-29,Unknown/Other,67,66,66,41,<5,<5,76
Auckland,Unknown,30-34,Female,468,451,451,260,<5,20,153
Auckland,Unknown,30-34,Male,678,651,649,325,<5,10,217
Auckland,Unknown,30-34,Unknown/Other,91,87,87,55,<5,<5,97
Auckland,Unknown,35-39,Female,346,332,332,190,<5,7,125
Auckland,Unknown,35-39,Male,598,570,569,333,<5,12,234
Auckland,Unknown,35-39,Unknown/Other,59,57,57,39,<5,<5,53
Auckland,Unknown,40-44,Female,256,252,252,134,<5,5,111
Auckland,Unknown,40-44,Male,428,410,409,240,<5,<5,181
Auckland,Unknown,40-44,Unknown/Other,36,34,34,24,<5,<5,29
Auckland,Unknown,45-49,Female,177,173,173,96,<5,8,86
Auckland,Unknown,45-49,Male,388,368,367,218,<5,<5,176
Auckland,Unknown,45-49,Unknown/Other,25,23,23,18,<5,<5,19
Auckland,Unknown,5-11,Female,120,83,NA,NA,NA,NA,43
Auckland,Unknown,5-11,Male,121,66,NA,NA,NA,NA,49
Auckland,Unknown,50-54,Female,167,162,162,80,74,12,79
Auckland,Unknown,50-54,Male,328,310,310,179,174,18,180
Auckland,Unknown,50-54,Unknown/Other,24,21,21,15,14,<5,22
Auckland,Unknown,55-59,Female,163,156,156,87,82,9,71
Auckland,Unknown,55-59,Male,291,269,269,166,158,24,154
Auckland,Unknown,55-59,Unknown/Other,10,10,10,8,7,<5,9
Auckland,Unknown,60-64,Female,174,170,170,99,96,21,74
Auckland,Unknown,60-64,Male,202,194,194,101,99,19,119
Auckland,Unknown,60-64,Unknown/Other,9,9,9,5,5,<5,10
Auckland,Unknown,65-69,Female,104,100,100,60,59,18,67
Auckland,Unknown,65-69,Male,174,170,170,103,99,38,84
Auckland,Unknown,65-69,Unknown/Other,7,7,7,5,5,<5,7
Auckland,Unknown,70-74,Female,63,62,62,40,39,16,40
Auckland,Unknown,70-74,Male,85,83,83,50,48,18,43
Auckland,Unknown,75-79,Female,41,38,38,25,25,9,25
Auckland,Unknown,75-79,Male,32,31,31,21,21,10,21
Auckland,Unknown,80-84,Female,9,9,9,7,7,6,12
Auckland,Unknown,80-84,Male,13,12,12,9,9,7,13
Auckland,Unknown,85-89,Female,6,6,6,5,5,<5,6
Auckland,Unknown,85-89,Male,5,5,5,5,5,<5,5
Bay of Plenty,Asian,12-17,Female,624,585,197,22,<5,<5,652
Bay of Plenty,Asian,12-17,Male,668,630,213,19,<5,<5,736
Bay of Plenty,Asian,12-17,Unknown/Other,6,6,<5,<5,<5,<5,8
Bay of Plenty,Asian,18-24,Female,513,511,511,309,<5,<5,625
Bay of Plenty,Asian,18-24,Male,1095,1080,"1,080",390,<5,<5,1239
Bay of Plenty,Asian,25-29,Female,905,902,901,516,<5,10,1060
Bay of Plenty,Asian,25-29,Male,1641,1622,"1,620",605,<5,<5,1728
Bay of Plenty,Asian,30-34,Female,1420,1416,"1,413",908,<5,35,1436
Bay of Plenty,Asian,30-34,Male,1598,1568,"1,566",775,<5,14,1545
Bay of Plenty,Asian,35-39,Female,1140,1133,"1,133",759,<5,32,1154
Bay of Plenty,Asian,35-39,Male,1117,1102,"1,101",689,<5,22,1063
Bay of Plenty,Asian,40-44,Female,824,816,816,526,<5,23,824
Bay of Plenty,Asian,40-44,Male,812,807,807,535,<5,12,767
Bay of Plenty,Asian,40-44,Unknown/Other,9,9,9,<5,<5,<5,7
Bay of Plenty,Asian,45-49,Female,684,679,678,476,<5,24,700
Bay of Plenty,Asian,45-49,Male,597,592,592,428,<5,12,593
Bay of Plenty,Asian,5-11,Female,517,257,NA,NA,NA,NA,943
Bay of Plenty,Asian,5-11,Male,601,306,NA,NA,NA,NA,1111
Bay of Plenty,Asian,50-54,Female,469,467,467,357,336,33,455
Bay of Plenty,Asian,50-54,Male,449,443,443,324,304,17,410
Bay of Plenty,Asian,55-59,Female,361,357,357,271,262,53,388
Bay of Plenty,Asian,55-59,Male,269,268,268,203,197,18,278
Bay of Plenty,Asian,60-64,Female,326,326,326,247,237,39,340
Bay of Plenty,Asian,60-64,Male,204,203,203,154,152,23,210
Bay of Plenty,Asian,65-69,Female,248,246,246,192,187,57,265
Bay of Plenty,Asian,65-69,Male,195,192,192,161,154,35,206
Bay of Plenty,Asian,70-74,Female,185,185,183,149,145,55,196
Bay of Plenty,Asian,70-74,Male,135,132,132,111,110,41,150
Bay of Plenty,Asian,75-79,Female,79,79,78,61,61,23,82
Bay of Plenty,Asian,75-79,Male,80,80,80,61,60,16,79
Bay of Plenty,Asian,80-84,Female,49,49,49,38,37,15,55
Bay of Plenty,Asian,80-84,Male,49,49,49,38,38,15,42
Bay of Plenty,Asian,85-89,Female,16,16,16,10,9,<5,13
Bay of Plenty,Asian,85-89,Male,11,11,11,10,10,<5,17
Bay of Plenty,Asian,90+,Male,9,8,8,6,6,<5,5
Bay of Plenty,European or Other,12-17,Female,4767,4401,"1,600",149,<5,<5,5697
Bay of Plenty,European or Other,12-17,Male,5056,4683,"1,754",138,<5,<5,6047
Bay of Plenty,European or Other,18-24,Female,4557,4507,"4,506","2,118",<5,10,5210
Bay of Plenty,European or Other,18-24,Male,4958,4861,"4,860","1,568",<5,8,5664
Bay of Plenty,European or Other,18-24,Unknown/Other,7,7,7,<5,<5,<5,5
Bay of Plenty,European or Other,25-29,Female,3932,3868,"3,865","1,947",<5,21,4596
Bay of Plenty,European or Other,25-29,Male,3756,3666,"3,664","1,423",<5,12,4413
Bay of Plenty,European or Other,25-29,Unknown/Other,13,13,13,7,<5,<5,9
Bay of Plenty,European or Other,30-34,Female,4863,4775,"4,774","2,678",<5,84,5633
Bay of Plenty,European or Other,30-34,Male,4416,4321,"4,316","1,915",<5,28,5007
Bay of Plenty,European or Other,30-34,Unknown/Other,9,9,9,5,<5,<5,7
Bay of Plenty,European or Other,35-39,Female,4792,4706,"4,704","2,798",<5,79,5386
Bay of Plenty,European or Other,35-39,Male,4320,4229,"4,227","2,140",<5,49,4817
Bay of Plenty,European or Other,40-44,Female,4433,4370,"4,369","2,865",<5,110,5057
Bay of Plenty,European or Other,40-44,Male,4165,4091,"4,089","2,313",<5,55,4701
Bay of Plenty,European or Other,45-49,Female,4879,4838,"4,837","3,420",<5,176,5663
Bay of Plenty,European or Other,45-49,Male,4672,4611,"4,610","2,933",<5,80,5394
Bay of Plenty,European or Other,5-11,Female,2841,1328,NA,NA,NA,NA,6328
Bay of Plenty,European or Other,5-11,Male,2910,1368,NA,NA,NA,NA,6502
Bay of Plenty,European or Other,50-54,Female,5698,5644,"5,642","4,308","4,182",587,6317
Bay of Plenty,European or Other,50-54,Male,5307,5255,"5,252","3,657","3,563",401,5789
Bay of Plenty,European or Other,55-59,Female,5747,5714,"5,712","4,635","4,521",900,6525
Bay of Plenty,European or Other,55-59,Male,5331,5294,"5,291","4,050","3,958",646,6096
Bay of Plenty,European or Other,60-64,Female,6187,6141,"6,141","5,226","5,116","1,467",6742
Bay of Plenty,European or Other,60-64,Male,5792,5760,"5,758","4,718","4,652","1,077",6235
Bay of Plenty,European or Other,65-69,Female,6031,5996,"5,995","5,359","5,297","2,406",6539
Bay of Plenty,European or Other,65-69,Male,5588,5562,"5,559","4,885","4,811","2,070",6047
Bay of Plenty,European or Other,70-74,Female,5786,5769,"5,767","5,312","5,244","2,975",6220
Bay of Plenty,European or Other,70-74,Male,5372,5355,"5,355","4,924","4,872","2,665",5806
Bay of Plenty,European or Other,75-79,Female,4918,4907,"4,904","4,582","4,517","2,801",4910
Bay of Plenty,European or Other,75-79,Male,4507,4497,"4,497","4,250","4,190","2,590",4477
Bay of Plenty,European or Other,80-84,Female,3676,3672,"3,671","3,478","3,441","2,244",3699
Bay of Plenty,European or Other,80-84,Male,3120,3115,"3,115","2,966","2,935","1,944",3188
Bay of Plenty,European or Other,85-89,Female,1977,1969,"1,969","1,867","1,841","1,178",1993
Bay of Plenty,European or Other,85-89,Male,1523,1520,"1,520","1,455","1,428",971,1560
Bay of Plenty,European or Other,90+,Female,1265,1261,"1,261","1,207","1,188",721,1363
Bay of Plenty,European or Other,90+,Male,751,750,750,718,706,469,804
Bay of Plenty,Maori,12-17,Female,2902,2608,"1,024",39,<5,<5,3852
Bay of Plenty,Maori,12-17,Male,2972,2619,982,32,<5,<5,4086
Bay of Plenty,Maori,18-24,Female,2968,2815,"2,812",749,<5,6,3639
Bay of Plenty,Maori,18-24,Male,3088,2889,"2,887",585,<5,5,3710
Bay of Plenty,Maori,25-29,Female,1955,1868,"1,865",617,<5,<5,2517
Bay of Plenty,Maori,25-29,Male,1788,1665,"1,663",356,<5,<5,2317
Bay of Plenty,Maori,30-34,Female,1804,1732,"1,728",643,<5,17,2310
Bay of Plenty,Maori,30-34,Male,1687,1569,"1,564",447,<5,8,2115
Bay of Plenty,Maori,35-39,Female,1641,1582,"1,581",696,<5,18,1975
Bay of Plenty,Maori,35-39,Male,1469,1389,"1,389",470,<5,5,1803
Bay of Plenty,Maori,40-44,Female,1635,1585,"1,583",813,<5,27,1922
Bay of Plenty,Maori,40-44,Male,1434,1371,"1,371",593,<5,10,1731
Bay of Plenty,Maori,45-49,Female,1622,1587,"1,585",939,<5,43,1893
Bay of Plenty,Maori,45-49,Male,1411,1364,"1,364",699,<5,10,1698
Bay of Plenty,Maori,5-11,Female,1092,398,NA,NA,NA,NA,4654
Bay of Plenty,Maori,5-11,Male,1183,388,NA,NA,NA,NA,5057
Bay of Plenty,Maori,50-54,Female,1658,1623,"1,623","1,065","1,012",151,1864
Bay of Plenty,Maori,50-54,Male,1449,1401,"1,401",847,812,116,1647
Bay of Plenty,Maori,55-59,Female,1614,1593,"1,590","1,162","1,111",206,1810
Bay of Plenty,Maori,55-59,Male,1332,1310,"1,309",912,879,154,1522
Bay of Plenty,Maori,60-64,Female,1515,1499,"1,498","1,180","1,144",287,1600
Bay of Plenty,Maori,60-64,Male,1268,1250,"1,247","1,003",981,242,1328
Bay of Plenty,Maori,65-69,Female,1186,1171,"1,170",988,969,339,1231
Bay of Plenty,Maori,65-69,Male,941,931,930,809,797,298,988
Bay of Plenty,Maori,70-74,Female,794,786,784,694,681,301,808
Bay of Plenty,Maori,70-74,Male,704,695,693,628,618,252,733
Bay of Plenty,Maori,75-79,Female,458,454,454,400,396,160,467
Bay of Plenty,Maori,75-79,Male,391,390,390,358,349,165,383
Bay of Plenty,Maori,80-84,Female,292,288,288,255,249,115,304
Bay of Plenty,Maori,80-84,Male,204,203,203,191,189,89,194
Bay of Plenty,Maori,85-89,Female,124,122,122,104,103,45,133
Bay of Plenty,Maori,85-89,Male,79,79,79,71,69,28,84
Bay of Plenty,Maori,90+,Female,50,50,50,45,45,19,55
Bay of Plenty,Maori,90+,Male,16,16,16,16,16,7,21
Bay of Plenty,Pacific Peoples,12-17,Female,222,200,63,<5,<5,<5,256
Bay of Plenty,Pacific Peoples,12-17,Male,254,231,86,5,<5,<5,305
Bay of Plenty,Pacific Peoples,18-24,Female,257,252,252,91,<5,<5,292
Bay of Plenty,Pacific Peoples,18-24,Male,433,423,421,152,<5,<5,430
Bay of Plenty,Pacific Peoples,25-29,Female,205,202,201,97,<5,<5,231
Bay of Plenty,Pacific Peoples,25-29,Male,496,480,480,232,<5,<5,453
Bay of Plenty,Pacific Peoples,30-34,Female,207,202,201,107,<5,<5,225
Bay of Plenty,Pacific Peoples,30-34,Male,480,460,459,209,<5,<5,430
Bay of Plenty,Pacific Peoples,35-39,Female,170,161,161,95,<5,<5,173
Bay of Plenty,Pacific Peoples,35-39,Male,466,459,459,226,<5,<5,440
Bay of Plenty,Pacific Peoples,40-44,Female,166,163,163,99,<5,<5,183
Bay of Plenty,Pacific Peoples,40-44,Male,377,370,370,187,<5,<5,341
Bay of Plenty,Pacific Peoples,45-49,Female,161,157,157,106,<5,6,153
Bay of Plenty,Pacific Peoples,45-49,Male,267,262,262,148,<5,<5,225
Bay of Plenty,Pacific Peoples,5-11,Female,147,44,NA,NA,NA,NA,354
Bay of Plenty,Pacific Peoples,5-11,Male,125,45,NA,NA,NA,NA,350
Bay of Plenty,Pacific Peoples,50-54,Female,134,131,131,94,87,18,139
Bay of Plenty,Pacific Peoples,50-54,Male,182,180,180,107,99,6,188
Bay of Plenty,Pacific Peoples,55-59,Female,104,103,103,76,73,15,129
Bay of Plenty,Pacific Peoples,55-59,Male,115,112,112,73,70,9,96
Bay of Plenty,Pacific Peoples,60-64,Female,76,75,74,60,58,14,80
Bay of Plenty,Pacific Peoples,60-64,Male,79,76,76,58,57,16,94
Bay of Plenty,Pacific Peoples,65-69,Female,52,52,52,43,42,18,56
Bay of Plenty,Pacific Peoples,65-69,Male,58,57,57,50,50,26,66
Bay of Plenty,Pacific Peoples,70-74,Female,46,45,45,41,40,16,58
Bay of Plenty,Pacific Peoples,70-74,Male,37,37,37,32,32,14,34
Bay of Plenty,Pacific Peoples,75-79,Female,39,39,39,32,31,14,40
Bay of Plenty,Pacific Peoples,75-79,Male,22,22,22,18,18,8,27
Bay of Plenty,Pacific Peoples,80-84,Female,15,15,15,13,12,6,14
Bay of Plenty,Pacific Peoples,80-84,Male,11,11,11,11,10,<5,12
Bay of Plenty,Unknown,12-17,Female,8,8,<5,<5,<5,<5,7
Bay of Plenty,Unknown,18-24,Female,12,10,10,<5,<5,<5,7
Bay of Plenty,Unknown,18-24,Male,21,19,19,9,<5,<5,18
Bay of Plenty,Unknown,25-29,Female,39,38,38,15,<5,<5,29
Bay of Plenty,Unknown,25-29,Male,61,59,59,29,<5,<5,62
Bay of Plenty,Unknown,30-34,Female,34,34,34,13,<5,<5,23
Bay of Plenty,Unknown,30-34,Male,73,69,69,30,<5,<5,48
Bay of Plenty,Unknown,35-39,Female,17,16,16,11,<5,<5,17
Bay of Plenty,Unknown,35-39,Male,59,57,57,30,<5,<5,28
Bay of Plenty,Unknown,40-44,Female,23,21,21,11,<5,<5,17
Bay of Plenty,Unknown,40-44,Male,50,50,50,30,<5,<5,38
Bay of Plenty,Unknown,45-49,Female,8,7,7,<5,<5,<5,7
Bay of Plenty,Unknown,45-49,Male,44,43,43,26,<5,<5,35
Bay of Plenty,Unknown,45-49,Unknown/Other,7,7,7,6,<5,<5,6
Bay of Plenty,Unknown,50-54,Female,14,14,14,6,6,<5,11
Bay of Plenty,Unknown,50-54,Male,38,38,38,24,22,<5,20
Bay of Plenty,Unknown,55-59,Female,5,5,5,<5,<5,<5,9
Bay of Plenty,Unknown,55-59,Male,41,41,41,22,22,<5,34
Bay of Plenty,Unknown,60-64,Female,18,17,17,6,6,<5,14
Bay of Plenty,Unknown,60-64,Male,28,27,27,16,16,<5,22
Bay of Plenty,Unknown,65-69,Male,21,21,21,12,12,6,13
Bay of Plenty,Unknown,70-74,Female,6,6,6,5,5,<5,7
Bay of Plenty,Unknown,70-74,Male,17,17,17,12,12,5,22
Bay of Plenty,Unknown,75-79,Female,9,9,9,7,7,<5,6
Bay of Plenty,Unknown,75-79,Male,8,8,8,6,6,<5,6
Canterbury,Asian,12-17,Female,2316,2212,709,137,<5,<5,2482
Canterbury,Asian,12-17,Male,2491,2400,804,122,<5,<5,2709
