DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Bay of Plenty,European or Other,90+,Male,732,729,717,675,724
Bay of Plenty,Maori,12-17,Female,3118,2890,95,<5,3622
Bay of Plenty,Maori,12-17,Male,3224,2968,105,<5,3776
Bay of Plenty,Maori,18-24,Female,2884,2739,"2,191",677,3533
Bay of Plenty,Maori,18-24,Male,2936,2734,"2,070",531,3413
Bay of Plenty,Maori,25-29,Female,1913,1810,"1,470",514,2388
Bay of Plenty,Maori,25-29,Male,1784,1637,"1,286",312,2195
Bay of Plenty,Maori,30-34,Female,1743,1666,"1,378",548,2116
Bay of Plenty,Maori,30-34,Male,1631,1526,"1,213",416,1894
Bay of Plenty,Maori,35-39,Female,1606,1540,"1,351",622,1916
Bay of Plenty,Maori,35-39,Male,1408,1325,"1,114",416,1674
Bay of Plenty,Maori,40-44,Female,1628,1578,"1,395",733,1834
Bay of Plenty,Maori,40-44,Male,1400,1339,"1,164",540,1639
Bay of Plenty,Maori,45-49,Female,1628,1590,"1,465",880,1896
Bay of Plenty,Maori,45-49,Male,1433,1384,"1,254",679,1638
Bay of Plenty,Maori,5-11,Female,1214,139,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1319,142,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1602,1573,"1,466",974,1746
Bay of Plenty,Maori,50-54,Male,1411,1364,"1,261",791,1564
Bay of Plenty,Maori,55-59,Female,1609,1583,"1,492","1,102",1790
Bay of Plenty,Maori,55-59,Male,1333,1308,"1,219",886,1525
Bay of Plenty,Maori,60-64,Female,1433,1416,"1,352","1,092",1514
Bay of Plenty,Maori,60-64,Male,1203,1186,"1,138",941,1172
Bay of Plenty,Maori,65-69,Female,1128,1117,"1,086",918,1077
Bay of Plenty,Maori,65-69,Male,891,883,858,749,947
Bay of Plenty,Maori,70-74,Female,748,742,720,635,730
Bay of Plenty,Maori,70-74,Male,689,680,666,595,633
Bay of Plenty,Maori,75-79,Female,431,425,413,368,435
Bay of Plenty,Maori,75-79,Male,368,366,361,320,342
Bay of Plenty,Maori,80-84,Female,279,273,267,234,278
Bay of Plenty,Maori,80-84,Male,180,179,173,163,180
Bay of Plenty,Maori,85-89,Female,121,119,114,102,126
Bay of Plenty,Maori,85-89,Male,80,79,77,71,72
Bay of Plenty,Maori,90+,Female,48,47,47,43,50
Bay of Plenty,Maori,90+,Male,16,16,16,15,18
Bay of Plenty,Pacific Peoples,12-17,Female,230,219,8,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,274,263,12,<5,295
Bay of Plenty,Pacific Peoples,18-24,Female,265,261,229,88,254
Bay of Plenty,Pacific Peoples,18-24,Male,449,439,388,139,260
Bay of Plenty,Pacific Peoples,25-29,Female,199,194,175,91,173
Bay of Plenty,Pacific Peoples,25-29,Male,464,457,430,210,211
Bay of Plenty,Pacific Peoples,30-34,Female,194,190,170,86,188
Bay of Plenty,Pacific Peoples,30-34,Male,450,438,408,181,214
Bay of Plenty,Pacific Peoples,35-39,Female,155,151,144,76,147
Bay of Plenty,Pacific Peoples,35-39,Male,438,435,407,196,211
Bay of Plenty,Pacific Peoples,40-44,Female,158,156,145,90,169
Bay of Plenty,Pacific Peoples,40-44,Male,338,332,310,159,186
Bay of Plenty,Pacific Peoples,45-49,Female,145,144,141,85,134
Bay of Plenty,Pacific Peoples,45-49,Male,220,218,210,125,130
Bay of Plenty,Pacific Peoples,5-11,Female,158,16,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,132,18,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,121,120,116,78,126
Bay of Plenty,Pacific Peoples,50-54,Male,182,178,170,102,136
Bay of Plenty,Pacific Peoples,55-59,Female,112,112,110,81,102
Bay of Plenty,Pacific Peoples,55-59,Male,87,87,82,51,80
Bay of Plenty,Pacific Peoples,60-64,Female,69,68,64,52,67
Bay of Plenty,Pacific Peoples,60-64,Male,82,80,78,63,79
Bay of Plenty,Pacific Peoples,65-69,Female,51,51,50,41,51
Bay of Plenty,Pacific Peoples,65-69,Male,58,57,53,47,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,48,43,52
Bay of Plenty,Pacific Peoples,70-74,Male,31,31,29,26,29
Bay of Plenty,Pacific Peoples,75-79,Female,34,34,34,28,35
Bay of Plenty,Pacific Peoples,75-79,Male,22,22,21,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,11,11,11,9,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,7,12
Bay of Plenty,Unknown,12-17,Female,10,10,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,22,19,18,5,5
Bay of Plenty,Unknown,18-24,Male,25,25,22,7,8
Bay of Plenty,Unknown,25-29,Female,48,48,44,13,9
Bay of Plenty,Unknown,25-29,Male,75,73,69,21,13
Bay of Plenty,Unknown,30-34,Female,34,34,30,15,8
Bay of Plenty,Unknown,30-34,Male,63,60,60,29,12
Bay of Plenty,Unknown,35-39,Female,32,30,29,18,7
Bay of Plenty,Unknown,35-39,Male,59,59,54,27,9
Bay of Plenty,Unknown,40-44,Female,24,22,21,10,8
Bay of Plenty,Unknown,40-44,Male,58,57,56,32,18
Bay of Plenty,Unknown,45-49,Female,12,11,11,7,6
Bay of Plenty,Unknown,45-49,Male,44,44,41,27,21
Bay of Plenty,Unknown,50-54,Female,17,17,16,5,7
Bay of Plenty,Unknown,50-54,Male,35,35,34,21,19
Bay of Plenty,Unknown,55-59,Female,9,9,9,7,6
Bay of Plenty,Unknown,55-59,Male,58,58,52,28,19
Bay of Plenty,Unknown,60-64,Female,17,16,16,5,10
Bay of Plenty,Unknown,60-64,Male,34,33,31,21,15
Bay of Plenty,Unknown,65-69,Female,7,7,6,<5,10
Bay of Plenty,Unknown,65-69,Male,18,18,17,12,9
Bay of Plenty,Unknown,70-74,Male,17,17,17,13,19
Bay of Plenty,Unknown,75-79,Female,8,8,8,5,5
Bay of Plenty,Unknown,75-79,Male,9,9,9,8,9
Canterbury,Asian,12-17,Female,2345,2306,70,<5,2178
Canterbury,Asian,12-17,Male,2617,2578,95,<5,2286
Canterbury,Asian,18-24,Female,2757,2747,"2,672","1,837",2347
Canterbury,Asian,18-24,Male,3520,3501,"3,370","1,844",2462
Canterbury,Asian,18-24,Unknown/Other,41,40,40,19,11
Canterbury,Asian,25-29,Female,3338,3321,"3,237","2,133",3186
Canterbury,Asian,25-29,Male,4050,4026,"3,913","2,060",3111
Canterbury,Asian,25-29,Unknown/Other,72,72,71,37,8
Canterbury,Asian,30-34,Female,4645,4615,"4,488","3,103",4229
Canterbury,Asian,30-34,Male,4429,4410,"4,327","2,652",3730
Canterbury,Asian,30-34,Unknown/Other,28,28,28,17,6
Canterbury,Asian,35-39,Female,4262,4236,"4,146","3,015",4047
Canterbury,Asian,35-39,Male,4206,4189,"4,116","2,863",3696
Canterbury,Asian,35-39,Unknown/Other,25,25,24,14,7
Canterbury,Asian,40-44,Female,3229,3216,"3,145","2,332",2851
Canterbury,Asian,40-44,Male,3216,3205,"3,157","2,277",2646
Canterbury,Asian,40-44,Unknown/Other,9,9,9,6,6
Canterbury,Asian,45-49,Female,2290,2279,"2,233","1,762",2126
Canterbury,Asian,45-49,Male,2194,2182,"2,132","1,563",1857
Canterbury,Asian,5-11,Female,2820,317,NA,NA,3601
Canterbury,Asian,5-11,Male,2735,374,NA,NA,3595
Canterbury,Asian,50-54,Female,1787,1776,"1,737","1,381",1537
Canterbury,Asian,50-54,Male,1567,1561,"1,531","1,178",1309
Canterbury,Asian,55-59,Female,1263,1254,"1,233","1,000",1275
Canterbury,Asian,55-59,Male,1004,1000,978,810,972
Canterbury,Asian,60-64,Female,1199,1195,"1,169",949,1294
Canterbury,Asian,60-64,Male,839,836,811,683,852
Canterbury,Asian,65-69,Female,1057,1048,"1,023",818,996
Canterbury,Asian,65-69,Male,752,747,735,619,834
Canterbury,Asian,70-74,Female,557,552,542,453,516
Canterbury,Asian,70-74,Male,540,537,530,443,476
Canterbury,Asian,75-79,Female,264,262,257,205,287
Canterbury,Asian,75-79,Male,229,225,222,191,241
Canterbury,Asian,80-84,Female,180,179,175,153,184
Canterbury,Asian,80-84,Male,145,145,143,124,154
Canterbury,Asian,85-89,Female,97,96,90,84,79
Canterbury,Asian,85-89,Male,65,63,62,54,64
Canterbury,Asian,90+,Female,38,38,36,33,35
Canterbury,Asian,90+,Male,25,25,24,17,28
Canterbury,European or Other,12-17,Female,13926,13682,438,9,14303
Canterbury,European or Other,12-17,Male,14615,14315,488,15,14863
Canterbury,European or Other,12-17,Unknown/Other,7,6,<5,<5,7
Canterbury,European or Other,18-24,Female,18113,17993,"17,302","11,477",18420
Canterbury,European or Other,18-24,Male,19044,18859,"17,782","9,531",19271
Canterbury,European or Other,18-24,Unknown/Other,16,16,16,9,13
Canterbury,European or Other,25-29,Female,12998,12876,"12,295","7,996",14413
Canterbury,European or Other,25-29,Male,13262,13054,"12,151","6,551",14024
Canterbury,European or Other,25-29,Unknown/Other,23,22,19,11,20
Canterbury,European or Other,30-34,Female,13750,13599,"12,941","8,687",14097
Canterbury,European or Other,30-34,Male,13909,13693,"12,808","7,275",13919
Canterbury,European or Other,30-34,Unknown/Other,24,24,24,17,7
Canterbury,European or Other,35-39,Female,12143,12040,"11,589","8,398",12782
Canterbury,European or Other,35-39,Male,12179,12008,"11,362","7,247",12323
Canterbury,European or Other,35-39,Unknown/Other,8,8,8,6,5
Canterbury,European or Other,40-44,Female,12170,12067,"11,680","9,055",12889
Canterbury,European or Other,40-44,Male,11485,11334,"10,854","7,557",12314
Canterbury,European or Other,40-44,Unknown/Other,8,8,7,7,7
Canterbury,European or Other,45-49,Female,13872,13769,"13,418","10,946",15519
Canterbury,European or Other,45-49,Male,13020,12908,"12,453","9,377",14433
Canterbury,European or Other,5-11,Female,9741,1901,NA,NA,15936
Canterbury,European or Other,5-11,Male,10225,1916,NA,NA,16684
Canterbury,European or Other,50-54,Female,15338,15261,"14,872","12,502",15684
Canterbury,European or Other,50-54,Male,14909,14799,"14,334","11,432",15302
Canterbury,European or Other,55-59,Female,15156,15073,"14,759","12,938",15922
Canterbury,European or Other,55-59,Male,14660,14573,"14,181","11,908",15603
Canterbury,European or Other,60-64,Female,14551,14486,"14,210","12,812",14458
Canterbury,European or Other,60-64,Male,14286,14217,"13,933","12,340",14215
Canterbury,European or Other,65-69,Female,12552,12515,"12,319","11,373",12622
Canterbury,European or Other,65-69,Male,12052,12014,"11,783","10,844",12116
Canterbury,European or Other,70-74,Female,11612,11581,"11,420","10,800",11648
Canterbury,European or Other,70-74,Male,10764,10739,"10,559","9,944",10748
Canterbury,European or Other,75-79,Female,8569,8551,"8,444","8,025",8212
Canterbury,European or Other,75-79,Male,7610,7599,"7,496","7,134",7310
Canterbury,European or Other,80-84,Female,6396,6381,"6,300","6,024",5990
Canterbury,European or Other,80-84,Male,5092,5083,"5,019","4,796",4678
Canterbury,European or Other,85-89,Female,3746,3735,"3,684","3,528",3860
Canterbury,European or Other,85-89,Male,2593,2589,"2,553","2,449",2644
Canterbury,European or Other,90+,Female,2637,2622,"2,577","2,483",2642
Canterbury,European or Other,90+,Male,1378,1371,"1,355","1,304",1332
Canterbury,Maori,12-17,Female,2680,2568,95,<5,2695
Canterbury,Maori,12-17,Male,2773,2671,92,<5,2831
Canterbury,Maori,18-24,Female,3013,2946,"2,604","1,325",3214
Canterbury,Maori,18-24,Male,2995,2912,"2,473","1,007",3147
Canterbury,Maori,25-29,Female,1888,1834,"1,600",847,2108
Canterbury,Maori,25-29,Male,1879,1815,"1,504",631,2139
Canterbury,Maori,30-34,Female,1753,1700,"1,485",813,1858
Canterbury,Maori,30-34,Male,1702,1644,"1,365",638,1768
Canterbury,Maori,35-39,Female,1305,1274,"1,130",686,1356
