SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
102600,Puketotara,Northland,12+,"1,611","1,439","1,408","1,241",864,89%,87%,70%
102600,Puketotara,Northland,5-11,167,65,6,NA,NA,39%,<5%,NA
102700,Waima Forest,Northland,12+,962,745,716,576,336,77%,74%,58%
102700,Waima Forest,Northland,5-11,134,19,0,NA,NA,14%,<5%,NA
102800,Riverview,Northland,12+,"1,951",Masked,"1,829","1,626","1,280",>95%,94%,79%
102800,Riverview,Northland,5-11,204,101,10,NA,NA,50%,<5%,NA
102900,Waipoua Forest,Northland,12+,"1,138",876,845,734,516,77%,74%,70%
102900,Waipoua Forest,Northland,5-11,111,14,0,NA,NA,13%,<5%,NA
103000,Kerikeri Central,Northland,12+,"2,349","2,183","2,150","1,914","1,369",93%,92%,72%
103000,Kerikeri Central,Northland,5-11,231,90,Masked,NA,NA,39%,<5%,NA
103100,Kerikeri South,Northland,12+,"2,486","2,301","2,270","2,044","1,581",93%,91%,77%
103100,Kerikeri South,Northland,5-11,217,102,8,NA,NA,47%,<5%,NA
103200,Ohaeawai-Waimate North,Northland,12+,"1,061",923,894,792,535,87%,84%,68%
103200,Ohaeawai-Waimate North,Northland,5-11,115,28,Masked,NA,NA,24%,<5%,NA
103300,Puketona-Waitangi,Northland,12+,"1,259","1,106","1,093",991,717,88%,87%,72%
103300,Puketona-Waitangi,Northland,5-11,118,38,Masked,NA,NA,32%,<5%,NA
103400,Ngapuhi,Northland,12+,"1,250","1,046",997,799,479,84%,80%,60%
103400,Ngapuhi,Northland,5-11,186,28,Masked,NA,NA,15%,<5%,NA
103500,Kaikohe,Northland,12+,"3,576","2,971","2,836","2,222","1,353",83%,79%,61%
103500,Kaikohe,Northland,5-11,664,170,Masked,NA,NA,26%,<5%,NA
103600,Pakaraka,Northland,12+,544,479,466,408,262,88%,86%,64%
103600,Pakaraka,Northland,5-11,76,29,Masked,NA,NA,38%,<5%,NA
103700,Haruru,Northland,12+,"1,018",864,852,776,541,85%,84%,70%
103700,Haruru,Northland,5-11,121,45,Masked,NA,NA,37%,<5%,NA
103800,Russell,Northland,12+,764,700,694,656,534,92%,91%,81%
103900,Paihia,Northland,12+,"1,511","1,349","1,321","1,188",838,89%,87%,71%
103900,Paihia,Northland,5-11,132,43,Masked,NA,NA,33%,<5%,NA
104000,Mataraua Forest,Northland,12+,444,359,340,283,160,81%,77%,57%
104000,Mataraua Forest,Northland,5-11,68,17,Masked,NA,NA,25%,<5%,NA
104100,Matawaia-Taumarere,Northland,12+,"1,264","1,029",996,785,501,81%,79%,64%
104100,Matawaia-Taumarere,Northland,5-11,201,62,Masked,NA,NA,31%,<5%,NA
104200,Russell Peninsula,Northland,12+,626,537,533,501,405,86%,85%,81%
104300,Opua (Far North District),Northland,12+,"1,192","1,089","1,070",994,757,91%,90%,76%
104300,Opua (Far North District),Northland,5-11,71,20,Masked,NA,NA,28%,<5%,NA
104400,Russell Forest-Rawhiti,Northland,12+,623,544,526,466,329,87%,84%,71%
104400,Russell Forest-Rawhiti,Northland,5-11,73,13,0,NA,NA,18%,<5%,NA
104500,Moerewa,Northland,12+,"1,346","1,153","1,094",846,506,86%,81%,60%
104500,Moerewa,Northland,5-11,272,38,Masked,NA,NA,14%,<5%,NA
104600,Kawakawa,Northland,12+,"1,197","1,073","1,024",822,532,90%,86%,65%
104600,Kawakawa,Northland,5-11,201,46,Masked,NA,NA,23%,<5%,NA
104700,Maromaku,Northland,12+,586,465,455,367,228,79%,78%,62%
104700,Maromaku,Northland,5-11,102,25,6,NA,NA,25%,6%,NA
104800,Mangakahia-Hukerenui,Northland,12+,"1,566","1,354","1,314","1,072",646,86%,84%,60%
104800,Mangakahia-Hukerenui,Northland,5-11,231,69,6,NA,NA,30%,<5%,NA
104900,Whangaruru,Northland,12+,"2,179","1,905","1,860","1,602","1,047",87%,85%,65%
104900,Whangaruru,Northland,5-11,240,88,Masked,NA,NA,37%,<5%,NA
105100,Matarau,Northland,12+,"2,762","2,494","2,458","2,106","1,535",90%,89%,73%
105100,Matarau,Northland,5-11,393,166,21,NA,NA,42%,5%,NA
105200,Hikurangi,Northland,12+,"1,221","1,082","1,044",848,506,89%,86%,60%
105200,Hikurangi,Northland,5-11,226,68,13,NA,NA,30%,6%,NA
105300,Kauri,Northland,12+,"1,537","1,369","1,349","1,169",886,89%,88%,76%
105300,Kauri,Northland,5-11,197,71,8,NA,NA,36%,<5%,NA
105400,Maungatapere,Northland,12+,"3,045","2,697","2,668","2,322","1,706",89%,88%,73%
105400,Maungatapere,Northland,5-11,361,160,19,NA,NA,44%,5%,NA
105500,Kamo West,Northland,12+,"1,943","1,753","1,729","1,499","1,130",90%,89%,75%
105500,Kamo West,Northland,5-11,201,98,10,NA,NA,49%,<5%,NA
105600,Matapouri-Tutukaka,Northland,12+,"1,614","1,457","1,440","1,292",972,90%,89%,75%
105600,Matapouri-Tutukaka,Northland,5-11,129,62,19,NA,NA,48%,15%,NA
105700,Kiripaka,Northland,12+,879,782,770,658,469,89%,88%,71%
105700,Kiripaka,Northland,5-11,125,56,6,NA,NA,45%,<5%,NA
105800,Kamo East,Northland,12+,"2,488","2,297","2,230","1,856","1,204",92%,90%,65%
105800,Kamo East,Northland,5-11,433,160,10,NA,NA,37%,<5%,NA
105900,Granfield Reserve,Northland,12+,"2,856","2,670","2,627","2,332","1,873",93%,92%,80%
105900,Granfield Reserve,Northland,5-11,284,145,28,NA,NA,51%,10%,NA
106000,Kamo Central,Northland,12+,"1,398","1,306","1,288","1,096",769,93%,92%,70%
106000,Kamo Central,Northland,5-11,216,109,6,NA,NA,50%,<5%,NA
106100,Whau Valley,Northland,12+,"2,538","2,257","2,223","1,964","1,468",89%,88%,75%
106100,Whau Valley,Northland,5-11,255,104,13,NA,NA,41%,5%,NA
106200,Tikipunga North,Northland,12+,"2,842","2,652","2,599","2,234","1,595",93%,91%,71%
106200,Tikipunga North,Northland,5-11,437,127,10,NA,NA,29%,<5%,NA
106300,Pukenui,Northland,12+,"2,013","1,888","1,878","1,639","1,279",94%,93%,78%
106300,Pukenui,Northland,5-11,244,149,30,NA,NA,61%,12%,NA
106400,Otangarei,Northland,12+,"1,744","1,443","1,344","1,033",549,83%,77%,53%
106400,Otangarei,Northland,5-11,303,45,0,NA,NA,15%,<5%,NA
106500,Tikipunga South,Northland,12+,"3,212","2,977","2,909","2,490","1,744",93%,91%,70%
106500,Tikipunga South,Northland,5-11,439,153,17,NA,NA,35%,<5%,NA
106600,Kensington (Whangarei District),Northland,12+,"2,938","2,766","2,723","2,439","1,796",94%,93%,74%
106600,Kensington (Whangarei District),Northland,5-11,250,92,9,NA,NA,37%,<5%,NA
106700,Abbey Caves-Glenbervie,Northland,12+,"1,177","1,091","1,078",935,690,93%,92%,74%
106700,Abbey Caves-Glenbervie,Northland,5-11,134,50,12,NA,NA,37%,9%,NA
106800,Mairtown,Northland,12+,"2,211","2,037","2,013","1,805","1,378",92%,91%,76%
106800,Mairtown,Northland,5-11,208,91,17,NA,NA,44%,8%,NA
106900,Maunu-Horahora,Northland,12+,"2,976","2,755","2,717","2,406","1,844",93%,91%,77%
106900,Maunu-Horahora,Northland,5-11,351,160,14,NA,NA,46%,<5%,NA
107000,Woodhill-Vinetown,Northland,12+,"2,507","2,298","2,256","1,996","1,380",92%,90%,69%
107000,Woodhill-Vinetown,Northland,5-11,239,94,8,NA,NA,39%,<5%,NA
107100,Whangarei Central,Northland,12+,956,897,878,786,544,94%,92%,69%
107100,Whangarei Central,Northland,5-11,60,18,Masked,NA,NA,30%,<5%,NA
107200,Riverside,Northland,12+,"1,928","1,723","1,700","1,511","1,088",89%,88%,72%
107200,Riverside,Northland,5-11,169,75,11,NA,NA,44%,7%,NA
107300,Raumanga,Northland,12+,"2,712","2,401","2,290","1,826","1,055",89%,84%,58%
107300,Raumanga,Northland,5-11,462,107,8,NA,NA,23%,<5%,NA
107400,Tarewa,Northland,12+,"1,517","1,328","1,282","1,026",607,88%,85%,59%
107400,Tarewa,Northland,5-11,315,73,8,NA,NA,23%,<5%,NA
107500,Morningside (Whangarei District),Northland,12+,"1,918","1,766","1,718","1,488",939,92%,90%,63%
107500,Morningside (Whangarei District),Northland,5-11,217,83,9,NA,NA,38%,<5%,NA
107600,Ngunguru,Northland,12+,"1,068",967,956,844,651,91%,90%,77%
107600,Ngunguru,Northland,5-11,119,62,16,NA,NA,52%,13%,NA
107700,Otaika-Portland,Northland,12+,"1,178","1,027","1,001",867,597,87%,85%,69%
107700,Otaika-Portland,Northland,5-11,139,60,6,NA,NA,43%,<5%,NA
107800,Oakleigh-Mangapai,Northland,12+,"1,986","1,757","1,737","1,519","1,073",88%,87%,71%
107800,Oakleigh-Mangapai,Northland,5-11,223,89,10,NA,NA,40%,<5%,NA
107900,Port-Limeburners,Northland,12+,182,170,163,152,90,93%,90%,59%
108000,Pataua,Northland,12+,"1,472","1,273","1,248","1,089",741,86%,85%,68%
108000,Pataua,Northland,5-11,196,72,10,NA,NA,37%,5%,NA
108100,Onerahi Park,Northland,12+,"1,410","1,321","1,305","1,181",893,94%,93%,76%
108100,Onerahi Park,Northland,5-11,187,95,18,NA,NA,51%,10%,NA
108200,Sherwood Rise,Northland,12+,"2,021","1,860","1,819","1,559","1,078",92%,90%,69%
108200,Sherwood Rise,Northland,5-11,277,84,9,NA,NA,30%,<5%,NA
108300,Onerahi,Northland,12+,"2,091","1,839","1,801","1,520","1,088",88%,86%,72%
108300,Onerahi,Northland,5-11,247,76,15,NA,NA,31%,6%,NA
108500,Parua Bay,Northland,12+,"2,253","2,099","2,080","1,854","1,482",93%,92%,80%
108500,Parua Bay,Northland,5-11,262,132,26,NA,NA,50%,10%,NA
108600,Bream Bay,Northland,12+,"1,893","1,707","1,671","1,439","1,013",90%,88%,70%
108600,Bream Bay,Northland,5-11,232,85,6,NA,NA,37%,<5%,NA
108700,Marsden Bay,Northland,12+,"2,354",Masked,"2,231","2,008","1,599",>95%,95%,80%
108700,Marsden Bay,Northland,5-11,250,100,9,NA,NA,40%,<5%,NA
108800,Ruakaka,Northland,12+,"2,359","2,204","2,170","1,912","1,363",93%,92%,71%
108800,Ruakaka,Northland,5-11,248,79,Masked,NA,NA,32%,<5%,NA
108900,Bream Head,Northland,12+,"1,222","1,130","1,120","1,035",809,92%,92%,78%
108900,Bream Head,Northland,5-11,120,67,Masked,NA,NA,56%,<5%,NA
109000,Waipu,Northland,12+,"2,795","2,451","2,425","2,238","1,707",88%,87%,76%
109000,Waipu,Northland,5-11,221,74,7,NA,NA,33%,<5%,NA
109100,Kaipara Coastal,Northland,12+,"3,227","2,647","2,579","2,236","1,392",82%,80%,62%
109100,Kaipara Coastal,Northland,5-11,334,94,13,NA,NA,28%,<5%,NA
109200,Maungaru,Northland,12+,"1,556","1,310","1,284","1,128",696,84%,83%,62%
109200,Maungaru,Northland,5-11,166,61,Masked,NA,NA,37%,<5%,NA
109300,Dargaville,Northland,12+,"4,343","3,710","3,588","3,111","2,074",85%,83%,67%
109300,Dargaville,Northland,5-11,445,125,18,NA,NA,28%,<5%,NA
109400,Ruawai-Matakohe,Northland,12+,"2,122","1,842","1,799","1,590","1,096",87%,85%,69%
109400,Ruawai-Matakohe,Northland,5-11,264,73,11,NA,NA,28%,<5%,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,557","1,276","1,244","1,096",758,82%,80%,69%
109500,Otamatea (Kaipara District),Northland,5-11,164,50,Masked,NA,NA,30%,<5%,NA
109600,Maungaturoto,Northland,12+,"1,051",952,919,803,546,91%,87%,68%
109600,Maungaturoto,Northland,5-11,144,53,6,NA,NA,37%,<5%,NA
109700,Kaiwaka,Northland,12+,"2,007","1,651","1,603","1,403",913,82%,80%,65%
109700,Kaiwaka,Northland,5-11,227,72,9,NA,NA,32%,<5%,NA
109800,Mangawhai Rural,Northland,12+,"2,261","1,857","1,820","1,690","1,139",82%,80%,67%
109800,Mangawhai Rural,Northland,5-11,243,86,10,NA,NA,35%,<5%,NA
109900,Mangawhai Heads,Northland,12+,"2,125","1,915","1,881","1,746","1,294",90%,89%,74%
109900,Mangawhai Heads,Northland,5-11,190,68,12,NA,NA,36%,6%,NA
110100,Mangawhai,Northland,12+,960,879,869,803,596,92%,91%,74%
110100,Mangawhai,Northland,5-11,108,33,9,NA,NA,31%,8%,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,308","1,138","1,118",993,618,87%,85%,62%
110200,Okahukura Peninsula,Waitemata,5-11,140,44,11,NA,NA,31%,8%,NA
110400,Cape Rodney,Waitemata,12+,"3,173","2,771","2,717","2,455","1,681",87%,86%,68%
110400,Cape Rodney,Waitemata,5-11,324,136,27,NA,NA,42%,8%,NA
110500,Wellsford,Waitemata,12+,"1,659","1,457","1,423","1,243",771,88%,86%,62%
110500,Wellsford,Waitemata,5-11,206,59,7,NA,NA,29%,<5%,NA
110700,South Head,Waitemata,12+,"2,240","2,007","1,968","1,736","1,191",90%,88%,69%
110700,South Head,Waitemata,5-11,252,106,18,NA,NA,42%,7%,NA
110800,Kaipara Hills,Waitemata,12+,"1,726","1,504","1,481","1,282",779,87%,86%,61%
110800,Kaipara Hills,Waitemata,5-11,231,88,11,NA,NA,38%,<5%,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,406","1,270","1,250","1,110",820,90%,89%,74%
110900,Dome Valley-Matakana,Waitemata,5-11,171,106,15,NA,NA,62%,9%,NA
111100,Warkworth West,Waitemata,12+,"2,289","2,151","2,128","1,913","1,461",94%,93%,76%
111100,Warkworth West,Waitemata,5-11,221,95,16,NA,NA,43%,7%,NA
111200,Puhoi Valley,Waitemata,12+,"3,340","3,016","2,970","2,607","1,782",90%,89%,68%
111200,Puhoi Valley,Waitemata,5-11,318,133,29,NA,NA,42%,9%,NA
111300,Warkworth East,Waitemata,12+,"3,109","2,936","2,909","2,625","1,938",94%,94%,74%
111300,Warkworth East,Waitemata,5-11,346,164,31,NA,NA,47%,9%,NA
111400,Sandspit,Waitemata,12+,914,836,823,756,579,91%,90%,77%
111400,Sandspit,Waitemata,5-11,72,27,8,NA,NA,38%,11%,NA
111500,Tawharanui Peninsula,Waitemata,12+,"1,915",Masked,Masked,"1,690","1,312",>95%,>95%,78%
111500,Tawharanui Peninsula,Waitemata,5-11,166,104,24,NA,NA,63%,14%,NA
111600,Te Kuru,Waitemata,12+,"2,101","1,961","1,935","1,698","1,142",93%,92%,67%
111600,Te Kuru,Waitemata,5-11,275,131,19,NA,NA,48%,7%,NA
111700,Snells Beach,Waitemata,12+,"3,159","2,918","2,893","2,612","1,946",92%,92%,75%
111700,Snells Beach,Waitemata,5-11,325,161,31,NA,NA,50%,10%,NA
111800,Barrier Islands,Auckland,12+,914,763,748,687,532,83%,82%,77%
111800,Barrier Islands,Auckland,5-11,82,21,7,NA,NA,26%,9%,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,135",989,975,899,714,87%,86%,79%
111900,Algies Bay-Scotts Landing,Waitemata,5-11,79,34,Masked,NA,NA,43%,<5%,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,577","1,425","1,412","1,254",870,90%,90%,69%
112100,Wainui-Waiwera,Waitemata,5-11,157,58,13,NA,NA,37%,8%,NA
112200,Parakai,Waitemata,12+,890,793,780,664,447,89%,88%,67%
112200,Parakai,Waitemata,5-11,122,59,12,NA,NA,48%,10%,NA
112300,Helensville Rural,Waitemata,12+,"1,397","1,284","1,271","1,127",790,92%,91%,70%
112300,Helensville Rural,Waitemata,5-11,143,59,11,NA,NA,41%,8%,NA
112400,Helensville,Waitemata,12+,"2,395","2,228","2,183","1,910","1,316",93%,91%,69%
112400,Helensville,Waitemata,5-11,324,166,36,NA,NA,51%,11%,NA
112500,Waitoki,Waitemata,12+,"1,410","1,303","1,289","1,146",765,92%,91%,67%
112500,Waitoki,Waitemata,5-11,171,75,7,NA,NA,44%,<5%,NA
112600,Waikoukou Valley,Waitemata,12+,"1,455","1,352","1,334","1,135",771,93%,92%,68%
112600,Waikoukou Valley,Waitemata,5-11,172,63,12,NA,NA,37%,7%,NA
112700,Orewa North,Waitemata,12+,"4,378","4,138","4,110","3,777","3,029",95%,94%,80%
112700,Orewa North,Waitemata,5-11,402,220,37,NA,NA,55%,9%,NA
112800,Hatfields Beach,Waitemata,12+,"1,324","1,240","1,231","1,107",788,94%,93%,71%
112800,Hatfields Beach,Waitemata,5-11,139,78,12,NA,NA,56%,9%,NA
112900,Orewa South,Waitemata,12+,"3,513",Masked,"3,321","3,083","2,502",>95%,95%,81%
112900,Orewa South,Waitemata,5-11,248,152,26,NA,NA,61%,10%,NA
113000,Orewa Central,Waitemata,12+,"3,001","2,811","2,786","2,608","2,093",94%,93%,80%
113000,Orewa Central,Waitemata,5-11,184,99,16,NA,NA,54%,9%,NA
113100,Millwater North,Waitemata,12+,"3,037",Masked,"2,865","2,540","1,906",>95%,94%,75%
113100,Millwater North,Waitemata,5-11,572,358,63,NA,NA,63%,11%,NA
113200,Waipatukahu,Waitemata,12+,"1,182","1,085","1,074",938,643,92%,91%,69%
113200,Waipatukahu,Waitemata,5-11,134,78,13,NA,NA,58%,10%,NA
113300,Millwater South,Waitemata,12+,"3,077",Masked,Masked,"2,616","1,804",>95%,>95%,69%
113300,Millwater South,Waitemata,5-11,621,408,53,NA,NA,66%,9%,NA
113400,Dairy Flat North,Waitemata,12+,"2,189","2,075","2,047","1,822","1,142",95%,94%,63%
113400,Dairy Flat North,Waitemata,5-11,243,130,22,NA,NA,53%,9%,NA
113500,Dairy Flat West,Waitemata,12+,"1,282","1,185","1,178","1,040",700,92%,92%,67%
113500,Dairy Flat West,Waitemata,5-11,126,59,8,NA,NA,47%,6%,NA
113600,Kingsway,Waitemata,12+,"2,010","1,902","1,877","1,610","1,124",95%,93%,70%
113600,Kingsway,Waitemata,5-11,287,160,23,NA,NA,56%,8%,NA
113800,Silverdale Central (Auckland),Waitemata,12+,463,Masked,Masked,392,255,>95%,>95%,65%
113800,Silverdale Central (Auckland),Waitemata,5-11,51,28,Masked,NA,NA,55%,<5%,NA
113900,Red Beach West,Waitemata,12+,"2,540","2,308","2,287","2,087","1,676",91%,90%,80%
113900,Red Beach West,Waitemata,5-11,215,104,20,NA,NA,48%,9%,NA
114000,Red Beach East,Waitemata,12+,"3,470",Masked,Masked,"2,955","2,191",>95%,>95%,74%
114000,Red Beach East,Waitemata,5-11,368,191,36,NA,NA,52%,10%,NA
114100,Silverdale South (Auckland),Waitemata,12+,"1,724","1,592","1,570","1,393",939,92%,91%,67%
114100,Silverdale South (Auckland),Waitemata,5-11,188,99,10,NA,NA,53%,5%,NA
114200,Waimauku,Waitemata,12+,"1,156",Masked,"1,093",963,697,>95%,95%,72%
114200,Waimauku,Waitemata,5-11,133,77,15,NA,NA,58%,11%,NA
114400,Vipond,Waitemata,12+,"2,493","2,348","2,333","2,124","1,525",94%,94%,72%
114400,Vipond,Waitemata,5-11,308,160,33,NA,NA,52%,11%,NA
114500,Muriwai,Waitemata,12+,950,874,859,774,569,92%,90%,74%
114500,Muriwai,Waitemata,5-11,124,83,14,NA,NA,67%,11%,NA
114600,Stanmore Bay West,Waitemata,12+,"2,226","2,087","2,060","1,821","1,243",94%,93%,68%
114600,Stanmore Bay West,Waitemata,5-11,333,172,40,NA,NA,52%,12%,NA
114700,Kumeu Rural West,Waitemata,12+,"1,494","1,412","1,389","1,243",873,95%,93%,70%
114700,Kumeu Rural West,Waitemata,5-11,117,52,8,NA,NA,44%,7%,NA
114800,Okura Bush,Waitemata,12+,"1,217","1,112","1,096","1,000",678,91%,90%,68%
114800,Okura Bush,Waitemata,5-11,142,86,16,NA,NA,61%,11%,NA
114900,Whangaparoa Central,Waitemata,12+,"3,733","3,534","3,502","3,093","2,222",95%,94%,72%
114900,Whangaparoa Central,Waitemata,5-11,416,231,35,NA,NA,56%,8%,NA
115000,Kumeu-Huapai,Waitemata,12+,"4,003",Masked,Masked,"3,504","2,550",>95%,>95%,73%
115000,Kumeu-Huapai,Waitemata,5-11,550,443,109,NA,NA,81%,20%,NA
115100,Stanmore Bay East,Waitemata,12+,"2,373","2,188","2,153","1,898","1,342",92%,91%,71%
115100,Stanmore Bay East,Waitemata,5-11,273,139,23,NA,NA,51%,8%,NA
115200,Manly West,Waitemata,12+,"2,066","1,921","1,901","1,713","1,235",93%,92%,72%
115200,Manly West,Waitemata,5-11,230,122,26,NA,NA,53%,11%,NA
115300,Muriwai Valley-Bethells Beach,Waitemata,12+,932,845,834,742,523,91%,89%,70%
115300,Muriwai Valley-Bethells Beach,Waitemata,5-11,122,73,18,NA,NA,60%,15%,NA
115400,Tindalls-Matakatia,Waitemata,12+,"1,776","1,654","1,641","1,477","1,081",93%,92%,73%
115400,Tindalls-Matakatia,Waitemata,5-11,151,86,11,NA,NA,57%,7%,NA
115500,Coatesville,Waitemata,12+,"2,026","1,894","1,874","1,630","1,204",93%,92%,74%
115500,Coatesville,Waitemata,5-11,222,105,21,NA,NA,47%,9%,NA
115600,Dairy Flat South,Waitemata,12+,"1,467","1,383","1,366","1,205",858,94%,93%,71%
115600,Dairy Flat South,Waitemata,5-11,135,63,22,NA,NA,47%,16%,NA
115700,Gulf Harbour North,Waitemata,12+,"2,489",Masked,Masked,"2,089","1,513",>95%,>95%,72%
115700,Gulf Harbour North,Waitemata,5-11,314,197,41,NA,NA,63%,13%,NA
115800,Manly East,Waitemata,12+,"3,159","2,890","2,868","2,594","1,943",91%,91%,75%
115800,Manly East,Waitemata,5-11,331,195,31,NA,NA,59%,9%,NA
115900,Riverhead,Waitemata,12+,"2,557",Masked,Masked,"2,189","1,648",>95%,>95%,75%
115900,Riverhead,Waitemata,5-11,418,323,116,NA,NA,77%,28%,NA
116000,Army Bay,Waitemata,12+,"1,326",Masked,"1,238","1,114",868,>95%,93%,78%
116000,Army Bay,Waitemata,5-11,168,96,25,NA,NA,57%,15%,NA
116100,Kumeu Rural East,Waitemata,12+,"2,266","2,062","2,045","1,857","1,275",91%,90%,69%
116100,Kumeu Rural East,Waitemata,5-11,214,120,29,NA,NA,56%,14%,NA
116200,Gulf Harbour South,Waitemata,12+,"2,555","2,401","2,386","2,165","1,621",94%,93%,75%
116200,Gulf Harbour South,Waitemata,5-11,267,164,34,NA,NA,61%,13%,NA
116300,Paremoremo West,Waitemata,12+,816,764,754,664,469,94%,92%,71%
116300,Paremoremo West,Waitemata,5-11,93,41,8,NA,NA,44%,9%,NA
116400,Taupaki,Waitemata,12+,"1,534","1,391","1,376","1,229",861,91%,90%,70%
116400,Taupaki,Waitemata,5-11,143,68,9,NA,NA,48%,6%,NA
116500,Long Bay,Waitemata,12+,"2,044",Masked,Masked,"1,812","1,268",>95%,>95%,70%
116500,Long Bay,Waitemata,5-11,302,218,48,NA,NA,72%,16%,NA
116600,Paremoremo East,Waitemata,12+,"1,790","1,692","1,666","1,451","1,010",95%,93%,70%
116600,Paremoremo East,Waitemata,5-11,201,99,29,NA,NA,49%,14%,NA
116700,Albany Heights,Waitemata,12+,"3,050",Masked,Masked,"2,773","1,882",>95%,>95%,68%
116700,Albany Heights,Waitemata,5-11,380,246,52,NA,NA,65%,14%,NA
