DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 Received,Eligible for booster 2,Booster 2 Received,Population
Capital and Coast,Unknown,75-79,Female,54,53,53,52,51,38,52
Capital and Coast,Unknown,75-79,Male,61,60,60,59,59,48,78
Capital and Coast,Unknown,80-84,Female,23,22,22,22,22,17,25
Capital and Coast,Unknown,80-84,Male,35,35,35,33,33,24,35
Capital and Coast,Unknown,85-89,Female,11,11,11,11,11,9,14
Capital and Coast,Unknown,85-89,Male,9,9,9,9,9,7,12
Counties Manukau,Asian,12-17,Female,5273,5021,"1,620",304,<5,<5,5459
Counties Manukau,Asian,12-17,Male,5736,5437,"1,859",338,<5,<5,6027
Counties Manukau,Asian,18-24,Female,5581,5562,"5,562","3,875",<5,58,5837
Counties Manukau,Asian,18-24,Male,6752,6717,"6,715","3,853",<5,38,7247
Counties Manukau,Asian,18-24,Unknown/Other,46,44,44,21,<5,<5,55
Counties Manukau,Asian,25-29,Female,6101,6083,"6,080","4,262",<5,58,7187
Counties Manukau,Asian,25-29,Male,7944,7893,"7,890","4,165",<5,37,8938
Counties Manukau,Asian,25-29,Unknown/Other,42,40,40,17,<5,<5,56
Counties Manukau,Asian,30-34,Female,9231,9192,"9,191","6,400",<5,203,9652
Counties Manukau,Asian,30-34,Male,9906,9843,"9,841","5,978",<5,150,10174
Counties Manukau,Asian,30-34,Unknown/Other,53,53,53,31,<5,<5,56
Counties Manukau,Asian,35-39,Female,8556,8528,"8,524","6,440",<5,293,8967
Counties Manukau,Asian,35-39,Male,8870,8836,"8,836","6,295",<5,162,8925
Counties Manukau,Asian,35-39,Unknown/Other,39,39,39,26,<5,<5,36
Counties Manukau,Asian,40-44,Female,7006,6969,"6,968","5,520",<5,240,6729
Counties Manukau,Asian,40-44,Male,7373,7345,"7,344","5,635",<5,185,7050
Counties Manukau,Asian,40-44,Unknown/Other,37,37,37,30,<5,<5,41
Counties Manukau,Asian,45-49,Female,4949,4927,"4,927","4,019",<5,275,5003
Counties Manukau,Asian,45-49,Male,5132,5105,"5,105","4,069",<5,175,5169
Counties Manukau,Asian,45-49,Unknown/Other,34,33,33,26,<5,<5,39
Counties Manukau,Asian,5-11,Female,5928,3977,NA,NA,NA,NA,8186
Counties Manukau,Asian,5-11,Male,6317,4077,NA,NA,NA,NA,8748
Counties Manukau,Asian,50-54,Female,4452,4425,"4,422","3,628","3,564",628,4583
Counties Manukau,Asian,50-54,Male,4375,4356,"4,356","3,564","3,492",544,4360
Counties Manukau,Asian,50-54,Unknown/Other,17,17,17,13,11,<5,15
Counties Manukau,Asian,55-59,Female,3963,3942,"3,939","3,287","3,241",722,4273
Counties Manukau,Asian,55-59,Male,3798,3780,"3,779","3,188","3,134",629,4092
Counties Manukau,Asian,55-59,Unknown/Other,7,7,7,5,5,<5,8
Counties Manukau,Asian,60-64,Female,3611,3581,"3,581","3,027","2,966",815,3910
Counties Manukau,Asian,60-64,Male,3269,3252,"3,249","2,837","2,797",668,3459
Counties Manukau,Asian,65-69,Female,3381,3369,"3,368","2,905","2,855","1,086",3660
Counties Manukau,Asian,65-69,Male,2904,2891,"2,890","2,522","2,487","1,040",3170
Counties Manukau,Asian,65-69,Unknown/Other,5,5,5,<5,<5,<5,5
Counties Manukau,Asian,70-74,Female,2272,2252,"2,250","1,963","1,934",861,2393
Counties Manukau,Asian,70-74,Male,2116,2104,"2,103","1,877","1,852",911,2261
Counties Manukau,Asian,75-79,Female,1318,1312,"1,311","1,147","1,129",496,1374
Counties Manukau,Asian,75-79,Male,1203,1200,"1,200","1,092","1,076",525,1241
Counties Manukau,Asian,80-84,Female,784,776,775,674,669,278,856
Counties Manukau,Asian,80-84,Male,681,677,676,601,599,300,781
Counties Manukau,Asian,85-89,Female,418,416,416,375,369,183,425
Counties Manukau,Asian,85-89,Male,356,353,353,314,310,145,345
Counties Manukau,Asian,90+,Female,162,160,160,152,150,69,173
Counties Manukau,Asian,90+,Male,106,106,106,96,94,48,122
Counties Manukau,European or Other,12-17,Female,5867,5543,"2,064",353,<5,<5,6748
Counties Manukau,European or Other,12-17,Male,6239,5899,"2,200",347,<5,<5,7194
Counties Manukau,European or Other,12-17,Unknown/Other,6,6,<5,<5,<5,<5,7
Counties Manukau,European or Other,18-24,Female,6442,6410,"6,410","3,709",<5,55,7012
Counties Manukau,European or Other,18-24,Male,7286,7226,"7,224","3,304",<5,39,7876
Counties Manukau,European or Other,18-24,Unknown/Other,15,15,15,9,<5,<5,13
Counties Manukau,European or Other,25-29,Female,4868,4835,"4,835","3,075",<5,71,5675
Counties Manukau,European or Other,25-29,Male,4861,4815,"4,814","2,343",<5,36,5598
Counties Manukau,European or Other,25-29,Unknown/Other,10,10,10,7,<5,<5,9
Counties Manukau,European or Other,30-34,Female,5368,5322,"5,321","3,478",<5,128,6127
Counties Manukau,European or Other,30-34,Male,5341,5266,"5,264","2,820",<5,66,6099
Counties Manukau,European or Other,30-34,Unknown/Other,8,8,8,5,<5,<5,6
Counties Manukau,European or Other,35-39,Female,5345,5285,"5,285","3,660",<5,145,5932
Counties Manukau,European or Other,35-39,Male,5349,5286,"5,282","3,173",<5,79,5856
Counties Manukau,European or Other,35-39,Unknown/Other,6,6,6,<5,<5,<5,13
Counties Manukau,European or Other,40-44,Female,5308,5262,"5,261","3,954",<5,237,5948
Counties Manukau,European or Other,40-44,Male,5317,5274,"5,273","3,568",<5,122,5955
Counties Manukau,European or Other,40-44,Unknown/Other,9,8,8,<5,<5,<5,7
Counties Manukau,European or Other,45-49,Female,5874,5846,"5,846","4,604",<5,348,6717
Counties Manukau,European or Other,45-49,Male,5843,5802,"5,802","4,199",<5,219,6762
Counties Manukau,European or Other,45-49,Unknown/Other,6,5,5,5,<5,<5,6
Counties Manukau,European or Other,5-11,Female,3578,2165,NA,NA,NA,NA,6977
Counties Manukau,European or Other,5-11,Male,3851,2312,NA,NA,NA,NA,7487
Counties Manukau,European or Other,50-54,Female,6906,6863,"6,862","5,641","5,594","1,350",7447
Counties Manukau,European or Other,50-54,Male,7064,7015,"7,014","5,386","5,339","1,105",7779
Counties Manukau,European or Other,55-59,Female,6480,6432,"6,431","5,459","5,407","1,694",7086
Counties Manukau,European or Other,55-59,Male,6969,6922,"6,921","5,583","5,543","1,468",7725
Counties Manukau,European or Other,60-64,Female,6294,6252,"6,252","5,516","5,476","2,184",6557
Counties Manukau,European or Other,60-64,Male,6632,6598,"6,598","5,634","5,594","1,965",6943
Counties Manukau,European or Other,65-69,Female,5131,5107,"5,107","4,655","4,633","2,772",5491
Counties Manukau,European or Other,65-69,Male,5295,5275,"5,275","4,728","4,695","2,703",5531
Counties Manukau,European or Other,70-74,Female,4690,4678,"4,677","4,367","4,346","3,043",5106
Counties Manukau,European or Other,70-74,Male,4620,4611,"4,611","4,300","4,278","2,919",4951
Counties Manukau,European or Other,75-79,Female,4088,4083,"4,082","3,862","3,844","2,881",4028
Counties Manukau,European or Other,75-79,Male,3671,3665,"3,665","3,487","3,467","2,619",3727
Counties Manukau,European or Other,80-84,Female,3048,3041,"3,041","2,912","2,898","2,214",3109
Counties Manukau,European or Other,80-84,Male,2503,2501,"2,500","2,407","2,397","1,834",2470
Counties Manukau,European or Other,85-89,Female,1735,1726,"1,725","1,650","1,639","1,223",1749
Counties Manukau,European or Other,85-89,Male,1275,1275,"1,275","1,226","1,221",965,1246
Counties Manukau,European or Other,90+,Female,1125,1122,"1,122","1,068","1,058",799,1179
Counties Manukau,European or Other,90+,Male,606,604,604,587,587,445,652
Counties Manukau,Maori,12-17,Female,4221,3812,"1,426",105,<5,<5,5154
Counties Manukau,Maori,12-17,Male,4354,3915,"1,446",99,<5,<5,5452
Counties Manukau,Maori,18-24,Female,4885,4700,"4,698","1,440",<5,19,5557
Counties Manukau,Maori,18-24,Male,4858,4629,"4,624","1,115",<5,21,5464
Counties Manukau,Maori,25-29,Female,3288,3173,"3,170","1,188",<5,19,4031
Counties Manukau,Maori,25-29,Male,2911,2781,"2,779",815,<5,18,3444
Counties Manukau,Maori,30-34,Female,3155,3039,"3,036","1,258",<5,37,3691
Counties Manukau,Maori,30-34,Male,2651,2530,"2,528",845,<5,30,3060
Counties Manukau,Maori,35-39,Female,2451,2386,"2,383","1,212",<5,45,2672
Counties Manukau,Maori,35-39,Male,1963,1884,"1,884",786,<5,25,2166
Counties Manukau,Maori,40-44,Female,2158,2105,"2,104","1,183",<5,112,2467
Counties Manukau,Maori,40-44,Male,1738,1690,"1,690",874,<5,72,2013
Counties Manukau,Maori,45-49,Female,2124,2092,"2,092","1,378",<5,186,2468
Counties Manukau,Maori,45-49,Male,1774,1731,"1,730","1,046",<5,109,2053
Counties Manukau,Maori,5-11,Female,2003,835,NA,NA,NA,NA,6555
Counties Manukau,Maori,5-11,Male,1953,824,NA,NA,NA,NA,6936
Counties Manukau,Maori,50-54,Female,2367,2323,"2,320","1,645","1,602",449,2564
Counties Manukau,Maori,50-54,Male,1900,1863,"1,863","1,267","1,241",295,2165
Counties Manukau,Maori,55-59,Female,1978,1953,"1,953","1,511","1,485",508,2162
Counties Manukau,Maori,55-59,Male,1679,1653,"1,652","1,252","1,226",371,1858
Counties Manukau,Maori,60-64,Female,1636,1628,"1,627","1,379","1,352",573,1703
Counties Manukau,Maori,60-64,Male,1417,1404,"1,403","1,166","1,147",489,1399
Counties Manukau,Maori,65-69,Female,1151,1145,"1,144","1,001",986,521,1174
Counties Manukau,Maori,65-69,Male,916,914,914,804,797,406,890
Counties Manukau,Maori,70-74,Female,764,759,759,687,680,379,778
Counties Manukau,Maori,70-74,Male,589,585,585,524,521,316,560
Counties Manukau,Maori,75-79,Female,393,391,391,353,349,203,410
Counties Manukau,Maori,75-79,Male,318,317,317,294,292,190,317
Counties Manukau,Maori,80-84,Female,228,227,227,206,204,123,257
Counties Manukau,Maori,80-84,Male,150,149,149,141,138,93,146
Counties Manukau,Maori,85-89,Female,99,99,99,90,87,56,87
Counties Manukau,Maori,85-89,Male,50,50,50,47,46,29,51
Counties Manukau,Maori,90+,Female,34,34,34,29,29,18,35
Counties Manukau,Maori,90+,Male,9,9,9,9,9,<5,12
Counties Manukau,Pacific Peoples,12-17,Female,7181,6557,"2,408",287,<5,<5,8457
Counties Manukau,Pacific Peoples,12-17,Male,7179,6524,"2,390",226,<5,<5,8611
Counties Manukau,Pacific Peoples,12-17,Unknown/Other,11,9,5,<5,<5,<5,10
Counties Manukau,Pacific Peoples,18-24,Female,9245,9128,"9,124","3,721",<5,38,10266
Counties Manukau,Pacific Peoples,18-24,Male,9027,8758,"8,753","2,731",<5,15,10067
Counties Manukau,Pacific Peoples,18-24,Unknown/Other,22,21,21,7,<5,<5,27
Counties Manukau,Pacific Peoples,25-29,Female,6217,6098,"6,095","2,852",<5,42,7025
Counties Manukau,Pacific Peoples,25-29,Male,5880,5708,"5,707","1,972",<5,16,6681
Counties Manukau,Pacific Peoples,25-29,Unknown/Other,24,22,22,<5,<5,<5,18
Counties Manukau,Pacific Peoples,30-34,Female,5576,5490,"5,485","2,868",<5,102,6164
Counties Manukau,Pacific Peoples,30-34,Male,5295,5169,"5,168","2,195",<5,30,5851
Counties Manukau,Pacific Peoples,30-34,Unknown/Other,11,11,11,<5,<5,<5,8
Counties Manukau,Pacific Peoples,35-39,Female,4684,4625,"4,624","2,809",<5,115,5112
Counties Manukau,Pacific Peoples,35-39,Male,4425,4342,"4,340","2,279",<5,46,4848
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,7,7,7,<5,<5,<5,8
Counties Manukau,Pacific Peoples,40-44,Female,4286,4247,"4,246","2,911",<5,258,4660
Counties Manukau,Pacific Peoples,40-44,Male,4159,4083,"4,082","2,520",<5,145,4503
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,9,9,9,<5,<5,<5,12
Counties Manukau,Pacific Peoples,45-49,Female,4095,4071,"4,070","3,029",<5,292,4485
Counties Manukau,Pacific Peoples,45-49,Male,3660,3622,"3,619","2,448",<5,167,4030
Counties Manukau,Pacific Peoples,5-11,Female,4296,1901,NA,NA,NA,NA,9563
Counties Manukau,Pacific Peoples,5-11,Male,4361,1864,NA,NA,NA,NA,10205
Counties Manukau,Pacific Peoples,50-54,Female,4107,4079,"4,078","3,090","3,006",692,4463
Counties Manukau,Pacific Peoples,50-54,Male,3705,3669,"3,669","2,713","2,643",605,4060
Counties Manukau,Pacific Peoples,50-54,Unknown/Other,7,6,6,<5,<5,<5,6
Counties Manukau,Pacific Peoples,55-59,Female,3774,3741,"3,740","2,951","2,885",730,4016
Counties Manukau,Pacific Peoples,55-59,Male,3340,3310,"3,310","2,655","2,584",713,3647
Counties Manukau,Pacific Peoples,60-64,Female,3021,3005,"3,004","2,483","2,412",767,3080
Counties Manukau,Pacific Peoples,60-64,Male,2673,2659,"2,658","2,270","2,230",726,2740
Counties Manukau,Pacific Peoples,65-69,Female,2253,2243,"2,241","1,918","1,880",724,2291
Counties Manukau,Pacific Peoples,65-69,Male,2014,2003,"2,002","1,769","1,737",721,2033
Counties Manukau,Pacific Peoples,70-74,Female,1650,1641,"1,641","1,442","1,420",594,1662
Counties Manukau,Pacific Peoples,70-74,Male,1398,1392,"1,392","1,237","1,222",614,1440
Counties Manukau,Pacific Peoples,75-79,Female,1069,1059,"1,058",906,889,345,1117
Counties Manukau,Pacific Peoples,75-79,Male,855,847,847,761,746,360,875
Counties Manukau,Pacific Peoples,80-84,Female,574,565,565,448,438,167,640
Counties Manukau,Pacific Peoples,80-84,Male,407,406,406,351,346,146,443
Counties Manukau,Pacific Peoples,85-89,Female,263,259,259,210,204,70,278
Counties Manukau,Pacific Peoples,85-89,Male,155,152,151,121,118,45,161
Counties Manukau,Pacific Peoples,90+,Female,104,101,101,80,78,24,135
Counties Manukau,Pacific Peoples,90+,Male,30,30,30,26,26,13,44
Counties Manukau,Unknown,12-17,Female,57,55,28,6,<5,<5,59
Counties Manukau,Unknown,12-17,Male,67,57,24,<5,<5,<5,66
Counties Manukau,Unknown,18-24,Female,122,121,121,63,<5,<5,90
Counties Manukau,Unknown,18-24,Male,135,131,131,57,<5,<5,126
Counties Manukau,Unknown,18-24,Unknown/Other,19,18,18,9,<5,<5,20
Counties Manukau,Unknown,25-29,Female,162,157,157,94,<5,<5,121
Counties Manukau,Unknown,25-29,Male,169,151,151,53,<5,<5,147
Counties Manukau,Unknown,25-29,Unknown/Other,18,18,18,9,<5,<5,23
Counties Manukau,Unknown,30-34,Female,139,135,135,80,<5,<5,102
Counties Manukau,Unknown,30-34,Male,192,182,182,97,<5,<5,158
Counties Manukau,Unknown,30-34,Unknown/Other,10,10,10,7,<5,<5,11
Counties Manukau,Unknown,35-39,Female,114,111,111,72,<5,5,80
Counties Manukau,Unknown,35-39,Male,204,192,192,113,<5,<5,162
Counties Manukau,Unknown,35-39,Unknown/Other,14,13,13,7,<5,<5,14
Counties Manukau,Unknown,40-44,Female,83,83,83,60,<5,<5,91
Counties Manukau,Unknown,40-44,Male,220,216,216,130,<5,<5,188
Counties Manukau,Unknown,40-44,Unknown/Other,10,10,10,8,<5,<5,9
Counties Manukau,Unknown,45-49,Female,96,96,96,65,<5,5,77
Counties Manukau,Unknown,45-49,Male,239,230,230,151,<5,<5,193
Counties Manukau,Unknown,45-49,Unknown/Other,7,6,6,<5,<5,<5,7
Counties Manukau,Unknown,5-11,Female,36,22,NA,NA,NA,NA,50
Counties Manukau,Unknown,5-11,Male,43,21,NA,NA,NA,NA,44
Counties Manukau,Unknown,50-54,Female,81,81,81,58,57,10,60
Counties Manukau,Unknown,50-54,Male,240,235,235,161,156,27,207
Counties Manukau,Unknown,55-59,Female,75,73,73,50,49,10,64
Counties Manukau,Unknown,55-59,Male,263,256,256,182,181,38,243
Counties Manukau,Unknown,60-64,Female,76,73,73,50,47,15,69
Counties Manukau,Unknown,60-64,Male,188,184,184,145,145,33,223
Counties Manukau,Unknown,65-69,Female,69,66,66,46,46,21,79
Counties Manukau,Unknown,65-69,Male,153,150,150,124,121,47,188
Counties Manukau,Unknown,70-74,Female,61,60,60,41,41,24,57
Counties Manukau,Unknown,70-74,Male,136,135,135,115,115,74,159
Counties Manukau,Unknown,75-79,Female,41,39,38,37,37,23,48
Counties Manukau,Unknown,75-79,Male,97,96,96,91,90,56,93
Counties Manukau,Unknown,80-84,Female,29,29,29,25,25,18,27
Counties Manukau,Unknown,80-84,Male,46,46,46,43,42,27,39
Counties Manukau,Unknown,85-89,Female,32,32,32,29,29,17,29
Counties Manukau,Unknown,85-89,Male,14,14,14,12,12,10,18
Counties Manukau,Unknown,90+,Female,15,14,14,12,12,6,9
Hawkes Bay,Asian,12-17,Female,301,288,98,11,<5,<5,330
Hawkes Bay,Asian,12-17,Male,342,316,113,6,<5,<5,344
Hawkes Bay,Asian,18-24,Female,271,269,269,175,<5,5,293
Hawkes Bay,Asian,18-24,Male,291,288,288,141,<5,<5,337
Hawkes Bay,Asian,18-24,Unknown/Other,7,7,7,5,<5,<5,8
Hawkes Bay,Asian,25-29,Female,407,404,404,291,<5,9,491
Hawkes Bay,Asian,25-29,Male,581,578,577,308,<5,<5,671
Hawkes Bay,Asian,25-29,Unknown/Other,24,24,24,16,<5,<5,29
Hawkes Bay,Asian,30-34,Female,713,710,710,533,<5,29,740
Hawkes Bay,Asian,30-34,Male,787,781,780,513,<5,16,772
Hawkes Bay,Asian,30-34,Unknown/Other,27,27,27,23,<5,<5,27
Hawkes Bay,Asian,35-39,Female,516,516,516,408,<5,21,510
Hawkes Bay,Asian,35-39,Male,661,656,656,500,<5,8,628
Hawkes Bay,Asian,35-39,Unknown/Other,22,22,22,19,<5,<5,18
Hawkes Bay,Asian,40-44,Female,405,403,403,322,<5,14,401
Hawkes Bay,Asian,40-44,Male,497,493,493,396,<5,11,444
Hawkes Bay,Asian,40-44,Unknown/Other,20,20,20,18,<5,<5,23
Hawkes Bay,Asian,45-49,Female,301,297,297,236,<5,21,314
Hawkes Bay,Asian,45-49,Male,339,338,338,289,<5,15,296
Hawkes Bay,Asian,45-49,Unknown/Other,11,11,11,7,<5,<5,10
Hawkes Bay,Asian,5-11,Female,308,185,NA,NA,NA,NA,487
Hawkes Bay,Asian,5-11,Male,297,173,NA,NA,NA,NA,514
Hawkes Bay,Asian,50-54,Female,235,234,234,208,199,40,226
Hawkes Bay,Asian,50-54,Male,213,211,211,166,156,13,192
Hawkes Bay,Asian,55-59,Female,201,198,198,172,169,40,206
Hawkes Bay,Asian,55-59,Male,163,162,162,143,138,28,165
Hawkes Bay,Asian,60-64,Female,160,160,160,136,130,46,171
Hawkes Bay,Asian,60-64,Male,122,121,121,100,100,19,114
Hawkes Bay,Asian,65-69,Female,141,140,140,123,121,53,149
Hawkes Bay,Asian,65-69,Male,77,77,77,68,65,28,78
Hawkes Bay,Asian,70-74,Female,86,86,86,75,75,27,102
Hawkes Bay,Asian,70-74,Male,53,53,53,46,46,19,63
Hawkes Bay,Asian,75-79,Female,53,53,53,50,50,27,48
Hawkes Bay,Asian,75-79,Male,45,45,45,35,34,15,49
Hawkes Bay,Asian,80-84,Female,36,35,35,28,28,20,44
Hawkes Bay,Asian,80-84,Male,25,25,25,23,23,12,30
Hawkes Bay,Asian,85-89,Female,23,23,23,19,18,8,18
Hawkes Bay,Asian,85-89,Male,23,23,23,23,23,19,22
Hawkes Bay,Asian,90+,Female,10,10,10,10,10,8,9
Hawkes Bay,Asian,90+,Male,7,7,7,6,5,<5,5
Hawkes Bay,European or Other,12-17,Female,3449,3181,"1,174",132,<5,<5,3928
Hawkes Bay,European or Other,12-17,Male,3420,3177,"1,161",109,<5,<5,4085
Hawkes Bay,European or Other,18-24,Female,3142,3112,"3,111","1,650",<5,24,3469
Hawkes Bay,European or Other,18-24,Male,3494,3439,"3,439","1,309",<5,26,3863
Hawkes Bay,European or Other,25-29,Female,2389,2357,"2,355","1,358",<5,21,2826
Hawkes Bay,European or Other,25-29,Male,2438,2388,"2,388",999,<5,13,2762
Hawkes Bay,European or Other,25-29,Unknown/Other,5,5,5,<5,<5,<5,5
Hawkes Bay,European or Other,30-34,Female,2828,2789,"2,788","1,648",<5,72,3262
Hawkes Bay,European or Other,30-34,Male,2709,2655,"2,655","1,304",<5,28,3076
Hawkes Bay,European or Other,30-34,Unknown/Other,8,8,8,<5,<5,<5,7
Hawkes Bay,European or Other,35-39,Female,2738,2702,"2,701","1,803",<5,89,3027
Hawkes Bay,European or Other,35-39,Male,2556,2502,"2,501","1,379",<5,47,2873
Hawkes Bay,European or Other,35-39,Unknown/Other,6,6,6,<5,<5,<5,7
Hawkes Bay,European or Other,40-44,Female,2912,2879,"2,877","2,089",<5,102,3230
Hawkes Bay,European or Other,40-44,Male,2716,2684,"2,684","1,725",<5,63,2979
Hawkes Bay,European or Other,45-49,Female,3399,3371,"3,370","2,617",<5,205,3867
Hawkes Bay,European or Other,45-49,Male,3045,3004,"3,002","2,091",<5,87,3598
Hawkes Bay,European or Other,5-11,Female,1947,1002,NA,NA,NA,NA,4057
Hawkes Bay,European or Other,5-11,Male,2052,1086,NA,NA,NA,NA,4053
Hawkes Bay,European or Other,50-54,Female,4015,3990,"3,990","3,239","3,205",674,4328
Hawkes Bay,European or Other,50-54,Male,3703,3669,"3,669","2,734","2,702",467,4026
Hawkes Bay,European or Other,55-59,Female,4017,3991,"3,991","3,408","3,378",889,4449
Hawkes Bay,European or Other,55-59,Male,3785,3765,"3,765","3,019","2,996",703,4190
Hawkes Bay,European or Other,60-64,Female,4319,4292,"4,292","3,798","3,775","1,403",4544
Hawkes Bay,European or Other,60-64,Male,4132,4113,"4,112","3,542","3,520","1,102",4319
Hawkes Bay,European or Other,65-69,Female,3979,3961,"3,961","3,630","3,613","2,047",4186
Hawkes Bay,European or Other,65-69,Male,3667,3651,"3,649","3,323","3,315","1,728",3890
Hawkes Bay,European or Other,70-74,Female,3788,3778,"3,778","3,544","3,523","2,315",4031
Hawkes Bay,European or Other,70-74,Male,3491,3481,"3,481","3,274","3,258","2,094",3753
Hawkes Bay,European or Other,75-79,Female,3071,3061,"3,061","2,911","2,897","2,064",3022
Hawkes Bay,European or Other,75-79,Male,2834,2831,"2,831","2,695","2,684","1,939",2762
Hawkes Bay,European or Other,80-84,Female,2199,2195,"2,194","2,101","2,089","1,462",2154
Hawkes Bay,European or Other,80-84,Male,1824,1820,"1,820","1,757","1,747","1,300",1783
Hawkes Bay,European or Other,85-89,Female,1209,1206,"1,206","1,158","1,153",814,1252
Hawkes Bay,European or Other,85-89,Male,886,881,881,854,850,618,898
Hawkes Bay,European or Other,90+,Female,754,754,754,716,707,469,790
Hawkes Bay,European or Other,90+,Male,433,433,433,423,420,302,453
Hawkes Bay,Maori,12-17,Female,2318,2079,825,44,<5,<5,2929
Hawkes Bay,Maori,12-17,Male,2204,1923,715,32,<5,<5,2864
Hawkes Bay,Maori,18-24,Female,2315,2203,"2,200",670,<5,7,2708
Hawkes Bay,Maori,18-24,Male,2391,2267,"2,264",537,<5,7,2665
Hawkes Bay,Maori,25-29,Female,1501,1425,"1,425",547,<5,8,1865
Hawkes Bay,Maori,25-29,Male,1407,1319,"1,317",369,<5,<5,1791
Hawkes Bay,Maori,30-34,Female,1520,1465,"1,465",603,<5,21,1790
Hawkes Bay,Maori,30-34,Male,1279,1216,"1,216",382,<5,7,1491
Hawkes Bay,Maori,35-39,Female,1254,1216,"1,216",602,<5,19,1388
Hawkes Bay,Maori,35-39,Male,1074,1018,"1,018",379,<5,7,1224
Hawkes Bay,Maori,40-44,Female,1113,1077,"1,077",633,<5,71,1344
Hawkes Bay,Maori,40-44,Male,967,924,924,442,<5,31,1137
Hawkes Bay,Maori,45-49,Female,1188,1162,"1,162",725,<5,102,1382
Hawkes Bay,Maori,45-49,Male,988,962,962,538,<5,64,1165
Hawkes Bay,Maori,5-11,Female,1016,373,NA,NA,NA,NA,3471
Hawkes Bay,Maori,5-11,Male,955,331,NA,NA,NA,NA,3606
Hawkes Bay,Maori,50-54,Female,1278,1260,"1,260",875,855,225,1363
Hawkes Bay,Maori,50-54,Male,1034,1010,"1,010",678,660,154,1104
Hawkes Bay,Maori,55-59,Female,1145,1135,"1,135",859,840,261,1265
Hawkes Bay,Maori,55-59,Male,892,874,874,598,581,147,1058
Hawkes Bay,Maori,60-64,Female,1101,1095,"1,095",892,877,328,1139
Hawkes Bay,Maori,60-64,Male,899,890,890,732,721,265,930
Hawkes Bay,Maori,65-69,Female,799,793,793,700,691,317,809
Hawkes Bay,Maori,65-69,Male,705,700,700,609,605,257,666
Hawkes Bay,Maori,70-74,Female,632,629,629,577,563,322,565
Hawkes Bay,Maori,70-74,Male,495,493,493,451,444,239,482
Hawkes Bay,Maori,75-79,Female,319,318,318,285,283,159,321
Hawkes Bay,Maori,75-79,Male,222,221,221,212,210,128,205
Hawkes Bay,Maori,80-84,Female,174,172,172,158,156,81,168
Hawkes Bay,Maori,80-84,Male,138,138,138,126,124,80,137
Hawkes Bay,Maori,85-89,Female,79,79,79,71,70,46,93
Hawkes Bay,Maori,85-89,Male,37,36,36,31,31,16,44
Hawkes Bay,Maori,90+,Female,42,41,41,37,37,25,25
Hawkes Bay,Maori,90+,Male,20,20,20,16,16,9,12
Hawkes Bay,Pacific Peoples,12-17,Female,333,297,102,11,<5,<5,383
Hawkes Bay,Pacific Peoples,12-17,Male,326,291,122,16,<5,<5,390
Hawkes Bay,Pacific Peoples,18-24,Female,379,370,369,157,<5,<5,391
Hawkes Bay,Pacific Peoples,18-24,Male,943,925,924,543,<5,<5,637
Hawkes Bay,Pacific Peoples,25-29,Female,293,283,283,156,<5,<5,296
Hawkes Bay,Pacific Peoples,25-29,Male,1132,1115,"1,114",732,<5,<5,635
Hawkes Bay,Pacific Peoples,25-29,Unknown/Other,27,27,27,17,<5,<5,5
Hawkes Bay,Pacific Peoples,30-34,Female,261,257,257,137,<5,<5,244
Hawkes Bay,Pacific Peoples,30-34,Male,1082,1067,"1,067",723,<5,<5,581
Hawkes Bay,Pacific Peoples,30-34,Unknown/Other,20,19,19,12,<5,<5,12
Hawkes Bay,Pacific Peoples,35-39,Female,242,237,237,146,<5,6,221
Hawkes Bay,Pacific Peoples,35-39,Male,794,787,787,540,<5,<5,473
Hawkes Bay,Pacific Peoples,40-44,Female,201,197,196,136,<5,12,194
Hawkes Bay,Pacific Peoples,40-44,Male,556,552,552,358,<5,7,361
Hawkes Bay,Pacific Peoples,40-44,Unknown/Other,15,15,15,9,<5,<5,8
Hawkes Bay,Pacific Peoples,45-49,Female,191,188,188,142,<5,14,184
Hawkes Bay,Pacific Peoples,45-49,Male,426,422,422,302,<5,18,290
Hawkes Bay,Pacific Peoples,5-11,Female,193,82,NA,NA,NA,NA,492
Hawkes Bay,Pacific Peoples,5-11,Male,220,91,NA,NA,NA,NA,513
Hawkes Bay,Pacific Peoples,50-54,Female,152,152,152,106,98,24,165
Hawkes Bay,Pacific Peoples,50-54,Male,222,221,221,151,144,18,203
Hawkes Bay,Pacific Peoples,55-59,Female,141,140,140,105,100,27,149
Hawkes Bay,Pacific Peoples,55-59,Male,159,157,157,115,111,28,144
Hawkes Bay,Pacific Peoples,60-64,Female,110,110,110,92,89,24,104
Hawkes Bay,Pacific Peoples,60-64,Male,121,121,121,93,89,30,124
Hawkes Bay,Pacific Peoples,65-69,Female,77,76,76,73,71,30,87
Hawkes Bay,Pacific Peoples,65-69,Male,88,88,88,80,76,24,83
Hawkes Bay,Pacific Peoples,70-74,Female,64,63,63,53,53,23,50
Hawkes Bay,Pacific Peoples,70-74,Male,57,57,57,50,46,24,64
Hawkes Bay,Pacific Peoples,75-79,Female,33,33,32,29,29,15,34
Hawkes Bay,Pacific Peoples,75-79,Male,23,23,23,22,22,14,24
