DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 Received,Eligible for booster 2,Booster 2 Received,Population
Capital and Coast,Unknown,12-17,Male,57,55,16,<5,<5,<5,50
Capital and Coast,Unknown,18-24,Female,71,69,69,49,<5,<5,81
Capital and Coast,Unknown,18-24,Male,68,66,66,33,<5,<5,69
Capital and Coast,Unknown,25-29,Female,125,124,124,102,<5,<5,101
Capital and Coast,Unknown,25-29,Male,135,133,133,93,<5,<5,155
Capital and Coast,Unknown,25-29,Unknown/Other,10,9,9,6,<5,<5,12
Capital and Coast,Unknown,30-34,Female,154,152,152,112,<5,5,136
Capital and Coast,Unknown,30-34,Male,222,217,217,148,<5,<5,183
Capital and Coast,Unknown,30-34,Unknown/Other,5,5,5,<5,<5,<5,7
Capital and Coast,Unknown,35-39,Female,132,130,130,96,<5,<5,128
Capital and Coast,Unknown,35-39,Male,224,221,221,156,<5,<5,190
Capital and Coast,Unknown,35-39,Unknown/Other,8,8,8,5,<5,<5,5
Capital and Coast,Unknown,40-44,Female,165,162,161,112,<5,6,123
Capital and Coast,Unknown,40-44,Male,230,229,229,161,<5,7,202
Capital and Coast,Unknown,45-49,Female,113,112,112,79,<5,<5,91
Capital and Coast,Unknown,45-49,Male,208,205,205,147,<5,5,177
Capital and Coast,Unknown,5-11,Female,55,40,NA,NA,NA,NA,44
Capital and Coast,Unknown,5-11,Male,40,30,NA,NA,NA,NA,40
Capital and Coast,Unknown,50-54,Female,74,74,73,54,50,18,71
Capital and Coast,Unknown,50-54,Male,220,217,216,170,162,30,200
Capital and Coast,Unknown,55-59,Female,64,62,62,44,43,10,64
Capital and Coast,Unknown,55-59,Male,223,222,222,167,160,48,197
Capital and Coast,Unknown,60-64,Female,62,60,60,44,44,18,54
Capital and Coast,Unknown,60-64,Male,189,185,185,158,152,43,195
Capital and Coast,Unknown,65-69,Female,59,59,59,48,47,18,62
Capital and Coast,Unknown,65-69,Male,122,120,120,102,101,49,123
Capital and Coast,Unknown,70-74,Female,51,49,49,44,44,25,67
Capital and Coast,Unknown,70-74,Male,101,101,101,94,92,49,101
Capital and Coast,Unknown,75-79,Female,58,57,57,55,52,38,52
Capital and Coast,Unknown,75-79,Male,72,71,71,69,69,51,78
Capital and Coast,Unknown,80-84,Female,23,22,22,22,22,15,25
Capital and Coast,Unknown,80-84,Male,33,33,32,31,31,18,35
Capital and Coast,Unknown,85-89,Female,13,13,13,13,13,9,14
Capital and Coast,Unknown,85-89,Male,13,13,13,13,13,9,12
Capital and Coast,Unknown,90+,Female,6,5,5,5,5,<5,6
Counties Manukau,Asian,12-17,Female,5215,5014,"1,613",295,<5,<5,5459
Counties Manukau,Asian,12-17,Male,5748,5509,"1,870",336,<5,<5,6027
Counties Manukau,Asian,18-24,Female,5564,5545,"5,545","3,917",<5,38,5837
Counties Manukau,Asian,18-24,Male,6806,6768,"6,767","3,881",<5,25,7247
Counties Manukau,Asian,18-24,Unknown/Other,52,50,50,24,<5,<5,55
Counties Manukau,Asian,25-29,Female,6262,6239,"6,239","4,284",<5,44,7187
Counties Manukau,Asian,25-29,Male,8033,7982,"7,980","4,176",<5,26,8938
Counties Manukau,Asian,25-29,Unknown/Other,42,40,40,18,<5,<5,56
Counties Manukau,Asian,30-34,Female,9169,9137,"9,132","6,362",<5,131,9652
Counties Manukau,Asian,30-34,Male,9788,9724,"9,722","5,868",<5,105,10174
Counties Manukau,Asian,30-34,Unknown/Other,58,58,58,36,<5,<5,56
Counties Manukau,Asian,35-39,Female,8426,8393,"8,388","6,284",<5,196,8967
Counties Manukau,Asian,35-39,Male,8740,8703,"8,700","6,187",<5,109,8925
Counties Manukau,Asian,35-39,Unknown/Other,40,40,40,25,<5,<5,36
Counties Manukau,Asian,40-44,Female,6839,6804,"6,795","5,379",<5,147,6729
Counties Manukau,Asian,40-44,Male,7186,7163,"7,161","5,434",<5,131,7050
Counties Manukau,Asian,40-44,Unknown/Other,42,42,42,37,<5,<5,41
Counties Manukau,Asian,45-49,Female,4887,4866,"4,865","3,949",<5,201,5003
Counties Manukau,Asian,45-49,Male,5040,5016,"5,015","3,974",<5,124,5169
Counties Manukau,Asian,45-49,Unknown/Other,34,33,33,24,<5,<5,39
Counties Manukau,Asian,5-11,Female,6120,3962,NA,NA,NA,NA,8186
Counties Manukau,Asian,5-11,Male,6482,4033,NA,NA,NA,NA,8748
Counties Manukau,Asian,50-54,Female,4403,4378,"4,376","3,565","3,398",438,4583
Counties Manukau,Asian,50-54,Male,4267,4253,"4,251","3,453","3,249",332,4360
Counties Manukau,Asian,50-54,Unknown/Other,13,13,13,9,9,<5,15
Counties Manukau,Asian,55-59,Female,3898,3879,"3,878","3,227","3,104",479,4273
Counties Manukau,Asian,55-59,Male,3788,3769,"3,768","3,170","3,045",406,4092
Counties Manukau,Asian,55-59,Unknown/Other,8,8,8,6,5,<5,8
Counties Manukau,Asian,60-64,Female,3618,3595,"3,593","3,026","2,877",593,3910
Counties Manukau,Asian,60-64,Male,3250,3234,"3,234","2,813","2,702",477,3459
Counties Manukau,Asian,65-69,Female,3338,3326,"3,326","2,865","2,734",863,3660
Counties Manukau,Asian,65-69,Male,2869,2860,"2,858","2,481","2,385",817,3170
Counties Manukau,Asian,65-69,Unknown/Other,5,5,5,<5,<5,<5,5
Counties Manukau,Asian,70-74,Female,2246,2227,"2,224","1,934","1,849",661,2393
Counties Manukau,Asian,70-74,Male,2124,2114,"2,112","1,884","1,811",742,2261
Counties Manukau,Asian,75-79,Female,1268,1262,"1,261","1,100","1,048",375,1374
Counties Manukau,Asian,75-79,Male,1151,1147,"1,146","1,037",989,422,1241
Counties Manukau,Asian,80-84,Female,762,752,751,655,627,215,856
Counties Manukau,Asian,80-84,Male,679,675,673,602,586,222,781
Counties Manukau,Asian,85-89,Female,406,405,405,360,344,143,425
Counties Manukau,Asian,85-89,Male,344,341,340,302,285,108,345
Counties Manukau,Asian,90+,Female,151,149,149,142,129,49,173
Counties Manukau,Asian,90+,Male,105,105,105,93,83,39,122
Counties Manukau,European or Other,12-17,Female,5981,5722,"2,098",345,<5,<5,6748
Counties Manukau,European or Other,12-17,Male,6322,6058,"2,178",330,<5,<5,7194
Counties Manukau,European or Other,18-24,Female,6328,6297,"6,292","3,791",<5,35,7012
Counties Manukau,European or Other,18-24,Male,7234,7178,"7,175","3,335",<5,22,7876
Counties Manukau,European or Other,18-24,Unknown/Other,11,11,11,6,<5,<5,13
Counties Manukau,European or Other,25-29,Female,4956,4927,"4,924","3,126",<5,41,5675
Counties Manukau,European or Other,25-29,Male,4876,4823,"4,818","2,352",<5,29,5598
Counties Manukau,European or Other,25-29,Unknown/Other,12,12,12,8,<5,<5,9
Counties Manukau,European or Other,30-34,Female,5358,5308,"5,305","3,445",<5,88,6127
Counties Manukau,European or Other,30-34,Male,5377,5304,"5,298","2,847",<5,39,6099
Counties Manukau,European or Other,30-34,Unknown/Other,7,7,7,6,<5,<5,6
Counties Manukau,European or Other,35-39,Female,5341,5285,"5,283","3,657",<5,107,5932
Counties Manukau,European or Other,35-39,Male,5349,5286,"5,282","3,177",<5,60,5856
Counties Manukau,European or Other,35-39,Unknown/Other,11,11,11,8,<5,<5,13
Counties Manukau,European or Other,40-44,Female,5304,5260,"5,260","3,962",<5,156,5948
Counties Manukau,European or Other,40-44,Male,5352,5315,"5,308","3,595",<5,77,5955
Counties Manukau,European or Other,40-44,Unknown/Other,8,7,7,<5,<5,<5,7
Counties Manukau,European or Other,45-49,Female,5988,5957,"5,951","4,701",<5,259,6717
Counties Manukau,European or Other,45-49,Male,5933,5892,"5,885","4,286",<5,137,6762
Counties Manukau,European or Other,45-49,Unknown/Other,5,5,5,<5,<5,<5,6
Counties Manukau,European or Other,5-11,Female,3786,2271,NA,NA,NA,NA,6977
Counties Manukau,European or Other,5-11,Male,4050,2409,NA,NA,NA,NA,7487
Counties Manukau,European or Other,50-54,Female,6887,6843,"6,841","5,628","5,456",924,7447
Counties Manukau,European or Other,50-54,Male,7084,7035,"7,029","5,409","5,238",746,7779
Counties Manukau,European or Other,55-59,Female,6495,6448,"6,443","5,465","5,319","1,210",7086
Counties Manukau,European or Other,55-59,Male,7037,6987,"6,981","5,651","5,507","1,026",7725
Counties Manukau,European or Other,60-64,Female,6334,6290,"6,288","5,548","5,415","1,702",6557
Counties Manukau,European or Other,60-64,Male,6586,6558,"6,554","5,592","5,429","1,478",6943
Counties Manukau,European or Other,65-69,Female,5140,5117,"5,117","4,658","4,558","2,367",5491
Counties Manukau,European or Other,65-69,Male,5313,5291,"5,284","4,754","4,659","2,266",5531
Counties Manukau,European or Other,70-74,Female,4758,4749,"4,747","4,428","4,360","2,666",5106
Counties Manukau,European or Other,70-74,Male,4618,4611,"4,607","4,300","4,221","2,467",4951
Counties Manukau,European or Other,75-79,Female,4015,4012,"4,009","3,788","3,726","2,459",4028
Counties Manukau,European or Other,75-79,Male,3647,3641,"3,636","3,454","3,404","2,253",3727
Counties Manukau,European or Other,80-84,Female,3067,3057,"3,054","2,929","2,893","1,943",3109
Counties Manukau,European or Other,80-84,Male,2523,2521,"2,521","2,425","2,382","1,616",2470
Counties Manukau,European or Other,85-89,Female,1716,1707,"1,707","1,624","1,590","1,063",1749
Counties Manukau,European or Other,85-89,Male,1236,1236,"1,236","1,179","1,159",814,1246
Counties Manukau,European or Other,90+,Female,1122,1119,"1,118","1,064","1,041",686,1179
Counties Manukau,European or Other,90+,Male,618,616,616,599,587,397,652
Counties Manukau,Maori,12-17,Female,4271,3927,"1,388",102,<5,<5,5154
Counties Manukau,Maori,12-17,Male,4394,4009,"1,417",89,<5,<5,5452
Counties Manukau,Maori,18-24,Female,4815,4631,"4,620","1,402",<5,16,5557
Counties Manukau,Maori,18-24,Male,4832,4597,"4,589","1,135",<5,15,5464
Counties Manukau,Maori,25-29,Female,3284,3172,"3,165","1,153",<5,13,4031
Counties Manukau,Maori,25-29,Male,2881,2758,"2,749",771,<5,11,3444
Counties Manukau,Maori,30-34,Female,3165,3054,"3,050","1,260",<5,24,3691
Counties Manukau,Maori,30-34,Male,2610,2484,"2,479",841,<5,19,3060
Counties Manukau,Maori,35-39,Female,2377,2311,"2,303","1,158",<5,23,2672
Counties Manukau,Maori,35-39,Male,1911,1835,"1,833",749,<5,16,2166
Counties Manukau,Maori,40-44,Female,2160,2106,"2,105","1,180",<5,43,2467
Counties Manukau,Maori,40-44,Male,1756,1712,"1,711",866,<5,24,2013
Counties Manukau,Maori,45-49,Female,2164,2134,"2,131","1,388",<5,80,2468
Counties Manukau,Maori,45-49,Male,1790,1748,"1,746","1,066",<5,38,2053
Counties Manukau,Maori,5-11,Female,2101,848,NA,NA,NA,NA,6555
Counties Manukau,Maori,5-11,Male,2081,830,NA,NA,NA,NA,6936
Counties Manukau,Maori,50-54,Female,2336,2289,"2,288","1,625","1,521",345,2564
Counties Manukau,Maori,50-54,Male,1901,1863,"1,862","1,255","1,157",219,2165
Counties Manukau,Maori,55-59,Female,1993,1971,"1,971","1,523","1,439",387,2162
Counties Manukau,Maori,55-59,Male,1685,1656,"1,652","1,244","1,171",292,1858
Counties Manukau,Maori,60-64,Female,1587,1579,"1,579","1,333","1,266",454,1703
Counties Manukau,Maori,60-64,Male,1361,1349,"1,349","1,117","1,078",365,1399
Counties Manukau,Maori,65-69,Female,1147,1140,"1,140",992,951,419,1174
Counties Manukau,Maori,65-69,Male,851,849,849,750,725,303,890
Counties Manukau,Maori,70-74,Female,729,724,724,652,631,294,778
Counties Manukau,Maori,70-74,Male,545,540,539,484,474,244,560
Counties Manukau,Maori,75-79,Female,391,386,386,350,343,184,410
Counties Manukau,Maori,75-79,Male,316,315,315,294,285,164,317
Counties Manukau,Maori,80-84,Female,227,227,227,206,200,101,257
Counties Manukau,Maori,80-84,Male,142,141,141,133,129,80,146
Counties Manukau,Maori,85-89,Female,95,95,95,84,78,43,87
Counties Manukau,Maori,85-89,Male,58,58,58,54,53,26,51
Counties Manukau,Maori,90+,Female,31,31,31,27,27,15,35
Counties Manukau,Maori,90+,Male,7,7,7,7,7,<5,12
Counties Manukau,Pacific Peoples,12-17,Female,7247,6731,"2,366",291,<5,<5,8457
Counties Manukau,Pacific Peoples,12-17,Male,7260,6736,"2,381",239,<5,<5,8611
Counties Manukau,Pacific Peoples,12-17,Unknown/Other,10,9,5,<5,<5,<5,10
Counties Manukau,Pacific Peoples,18-24,Female,9246,9125,"9,108","3,735",<5,31,10266
Counties Manukau,Pacific Peoples,18-24,Male,8991,8713,"8,701","2,714",<5,10,10067
Counties Manukau,Pacific Peoples,18-24,Unknown/Other,20,19,19,7,<5,<5,27
Counties Manukau,Pacific Peoples,25-29,Female,6156,6035,"6,022","2,763",<5,31,7025
Counties Manukau,Pacific Peoples,25-29,Male,5820,5650,"5,638","1,957",<5,10,6681
Counties Manukau,Pacific Peoples,25-29,Unknown/Other,21,20,20,<5,<5,<5,18
Counties Manukau,Pacific Peoples,30-34,Female,5517,5433,"5,421","2,846",<5,66,6164
Counties Manukau,Pacific Peoples,30-34,Male,5229,5107,"5,098","2,143",<5,21,5851
Counties Manukau,Pacific Peoples,30-34,Unknown/Other,11,11,11,6,<5,<5,8
Counties Manukau,Pacific Peoples,35-39,Female,4651,4593,"4,582","2,781",<5,82,5112
Counties Manukau,Pacific Peoples,35-39,Male,4416,4329,"4,324","2,272",<5,32,4848
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,7,7,7,<5,<5,<5,8
Counties Manukau,Pacific Peoples,40-44,Female,4280,4241,"4,234","2,898",<5,127,4660
Counties Manukau,Pacific Peoples,40-44,Male,4115,4047,"4,043","2,509",<5,54,4503
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,10,10,10,<5,<5,<5,12
Counties Manukau,Pacific Peoples,45-49,Female,4091,4066,"4,064","3,009",<5,156,4485
Counties Manukau,Pacific Peoples,45-49,Male,3668,3629,"3,625","2,448",<5,66,4030
Counties Manukau,Pacific Peoples,5-11,Female,4521,1930,NA,NA,NA,NA,9563
Counties Manukau,Pacific Peoples,5-11,Male,4565,1863,NA,NA,NA,NA,10205
Counties Manukau,Pacific Peoples,50-54,Female,4102,4076,"4,069","3,072","2,860",531,4463
Counties Manukau,Pacific Peoples,50-54,Male,3718,3681,"3,674","2,707","2,496",477,4060
Counties Manukau,Pacific Peoples,50-54,Unknown/Other,7,6,6,<5,<5,<5,6
Counties Manukau,Pacific Peoples,55-59,Female,3741,3708,"3,703","2,913","2,721",575,4016
Counties Manukau,Pacific Peoples,55-59,Male,3312,3285,"3,283","2,622","2,433",515,3647
Counties Manukau,Pacific Peoples,60-64,Female,2957,2941,"2,934","2,416","2,266",570,3080
Counties Manukau,Pacific Peoples,60-64,Male,2601,2584,"2,575","2,203","2,072",545,2740
Counties Manukau,Pacific Peoples,65-69,Female,2162,2152,"2,146","1,833","1,730",561,2291
Counties Manukau,Pacific Peoples,65-69,Male,1917,1909,"1,898","1,676","1,580",547,2033
Counties Manukau,Pacific Peoples,70-74,Female,1587,1575,"1,572","1,362","1,301",438,1662
Counties Manukau,Pacific Peoples,70-74,Male,1354,1347,"1,346","1,182","1,140",467,1440
Counties Manukau,Pacific Peoples,75-79,Female,1045,1037,"1,033",869,823,270,1117
Counties Manukau,Pacific Peoples,75-79,Male,818,808,807,722,690,271,875
Counties Manukau,Pacific Peoples,80-84,Female,554,546,544,434,403,128,640
Counties Manukau,Pacific Peoples,80-84,Male,406,404,402,351,324,112,443
Counties Manukau,Pacific Peoples,85-89,Female,246,242,242,198,185,52,278
Counties Manukau,Pacific Peoples,85-89,Male,143,140,140,112,99,31,161
Counties Manukau,Pacific Peoples,90+,Female,102,99,99,77,65,17,135
Counties Manukau,Pacific Peoples,90+,Male,28,28,28,24,22,8,44
Counties Manukau,Unknown,12-17,Female,59,57,29,5,<5,<5,59
Counties Manukau,Unknown,12-17,Male,67,60,22,<5,<5,<5,66
Counties Manukau,Unknown,18-24,Female,130,128,127,68,<5,<5,90
Counties Manukau,Unknown,18-24,Male,147,139,139,62,<5,<5,126
Counties Manukau,Unknown,18-24,Unknown/Other,18,17,17,8,<5,<5,20
Counties Manukau,Unknown,25-29,Female,173,169,169,90,<5,<5,121
Counties Manukau,Unknown,25-29,Male,174,155,155,60,<5,<5,147
Counties Manukau,Unknown,25-29,Unknown/Other,20,20,20,9,<5,<5,23
Counties Manukau,Unknown,30-34,Female,148,144,144,89,<5,<5,102
Counties Manukau,Unknown,30-34,Male,197,187,187,99,<5,<5,158
Counties Manukau,Unknown,30-34,Unknown/Other,13,13,13,9,<5,<5,11
Counties Manukau,Unknown,35-39,Female,116,114,114,74,<5,<5,80
Counties Manukau,Unknown,35-39,Male,213,201,201,114,<5,<5,162
Counties Manukau,Unknown,35-39,Unknown/Other,14,13,13,6,<5,<5,14
Counties Manukau,Unknown,40-44,Female,93,92,92,67,<5,<5,91
Counties Manukau,Unknown,40-44,Male,214,210,210,124,<5,<5,188
Counties Manukau,Unknown,40-44,Unknown/Other,12,12,12,9,<5,<5,9
Counties Manukau,Unknown,45-49,Female,99,99,99,67,<5,<5,77
Counties Manukau,Unknown,45-49,Male,227,219,219,143,<5,<5,193
Counties Manukau,Unknown,45-49,Unknown/Other,8,7,7,5,<5,<5,7
Counties Manukau,Unknown,5-11,Female,42,26,NA,NA,NA,NA,50
Counties Manukau,Unknown,5-11,Male,47,23,NA,NA,NA,NA,44
Counties Manukau,Unknown,50-54,Female,90,89,88,63,58,5,60
Counties Manukau,Unknown,50-54,Male,238,233,233,155,141,14,207
Counties Manukau,Unknown,50-54,Unknown/Other,5,5,5,<5,<5,<5,6
Counties Manukau,Unknown,55-59,Female,72,70,70,48,48,6,64
Counties Manukau,Unknown,55-59,Male,257,250,250,177,175,27,243
Counties Manukau,Unknown,60-64,Female,71,68,68,48,46,11,69
Counties Manukau,Unknown,60-64,Male,213,209,209,170,167,30,223
Counties Manukau,Unknown,65-69,Female,73,70,70,50,49,16,79
Counties Manukau,Unknown,65-69,Male,167,165,165,138,137,54,188
Counties Manukau,Unknown,70-74,Female,68,67,67,47,45,25,57
Counties Manukau,Unknown,70-74,Male,147,146,146,126,122,59,159
Counties Manukau,Unknown,75-79,Female,43,41,41,40,40,23,48
Counties Manukau,Unknown,75-79,Male,101,100,100,94,92,52,93
Counties Manukau,Unknown,80-84,Female,30,30,30,25,24,10,27
Counties Manukau,Unknown,80-84,Male,40,40,40,38,36,21,39
Counties Manukau,Unknown,85-89,Female,33,33,33,31,30,17,29
Counties Manukau,Unknown,85-89,Male,14,14,14,12,12,6,18
Counties Manukau,Unknown,90+,Female,15,14,14,12,12,6,9
Hawkes Bay,Asian,12-17,Female,309,297,103,17,<5,<5,330
Hawkes Bay,Asian,12-17,Male,341,320,100,6,<5,<5,344
Hawkes Bay,Asian,18-24,Female,267,265,265,174,<5,<5,293
Hawkes Bay,Asian,18-24,Male,303,300,300,144,<5,<5,337
Hawkes Bay,Asian,18-24,Unknown/Other,7,7,7,5,<5,<5,8
Hawkes Bay,Asian,25-29,Female,427,425,424,301,<5,<5,491
Hawkes Bay,Asian,25-29,Male,613,609,609,326,<5,<5,671
Hawkes Bay,Asian,25-29,Unknown/Other,25,25,25,17,<5,<5,29
Hawkes Bay,Asian,30-34,Female,722,720,719,534,<5,13,740
Hawkes Bay,Asian,30-34,Male,796,788,788,505,<5,8,772
Hawkes Bay,Asian,30-34,Unknown/Other,29,29,29,24,<5,<5,27
Hawkes Bay,Asian,35-39,Female,495,495,494,388,<5,12,510
Hawkes Bay,Asian,35-39,Male,649,644,644,493,<5,5,628
Hawkes Bay,Asian,35-39,Unknown/Other,23,23,23,20,<5,<5,18
Hawkes Bay,Asian,40-44,Female,408,406,405,324,<5,9,401
Hawkes Bay,Asian,40-44,Male,488,484,484,381,<5,6,444
Hawkes Bay,Asian,40-44,Unknown/Other,20,20,20,17,<5,<5,23
Hawkes Bay,Asian,45-49,Female,294,290,290,228,<5,13,314
Hawkes Bay,Asian,45-49,Male,340,339,339,282,<5,12,296
Hawkes Bay,Asian,45-49,Unknown/Other,10,10,10,7,<5,<5,10
Hawkes Bay,Asian,5-11,Female,315,172,NA,NA,NA,NA,487
Hawkes Bay,Asian,5-11,Male,310,158,NA,NA,NA,NA,514
Hawkes Bay,Asian,50-54,Female,231,230,230,198,183,22,226
Hawkes Bay,Asian,50-54,Male,210,208,208,161,153,9,192
Hawkes Bay,Asian,55-59,Female,203,200,200,170,165,26,206
Hawkes Bay,Asian,55-59,Male,161,160,160,139,134,23,165
Hawkes Bay,Asian,60-64,Female,160,160,159,140,133,34,171
Hawkes Bay,Asian,60-64,Male,121,120,120,101,94,12,114
Hawkes Bay,Asian,65-69,Female,141,140,140,119,113,40,149
Hawkes Bay,Asian,65-69,Male,73,73,73,63,60,25,78
Hawkes Bay,Asian,70-74,Female,82,82,82,74,73,24,102
Hawkes Bay,Asian,70-74,Male,54,54,54,45,45,12,63
Hawkes Bay,Asian,75-79,Female,48,48,48,46,43,21,48
Hawkes Bay,Asian,75-79,Male,46,46,46,37,35,11,49
Hawkes Bay,Asian,80-84,Female,38,37,37,28,28,17,44
Hawkes Bay,Asian,80-84,Male,25,25,25,24,23,11,30
Hawkes Bay,Asian,85-89,Female,21,21,21,19,17,8,18
Hawkes Bay,Asian,85-89,Male,23,23,23,23,22,12,22
Hawkes Bay,Asian,90+,Female,10,10,10,10,10,6,9
Hawkes Bay,Asian,90+,Male,5,5,5,<5,<5,<5,5
Hawkes Bay,European or Other,12-17,Female,3482,3277,"1,161",142,<5,<5,3928
Hawkes Bay,European or Other,12-17,Male,3482,3279,"1,156",111,<5,<5,4085
Hawkes Bay,European or Other,18-24,Female,3048,3018,"3,017","1,621",<5,15,3469
Hawkes Bay,European or Other,18-24,Male,3450,3396,"3,395","1,307",<5,23,3863
Hawkes Bay,European or Other,25-29,Female,2424,2395,"2,392","1,372",<5,9,2826
Hawkes Bay,European or Other,25-29,Male,2437,2392,"2,392","1,003",<5,10,2762
Hawkes Bay,European or Other,30-34,Female,2818,2777,"2,772","1,649",<5,42,3262
Hawkes Bay,European or Other,30-34,Male,2733,2672,"2,668","1,322",<5,21,3076
Hawkes Bay,European or Other,30-34,Unknown/Other,8,8,8,<5,<5,<5,7
Hawkes Bay,European or Other,35-39,Female,2724,2687,"2,686","1,785",<5,56,3027
Hawkes Bay,European or Other,35-39,Male,2546,2495,"2,490","1,375",<5,29,2873
Hawkes Bay,European or Other,35-39,Unknown/Other,6,6,6,<5,<5,<5,7
Hawkes Bay,European or Other,40-44,Female,2921,2886,"2,882","2,100",<5,73,3230
Hawkes Bay,European or Other,40-44,Male,2697,2666,"2,664","1,721",<5,33,2979
Hawkes Bay,European or Other,45-49,Female,3447,3416,"3,408","2,656",<5,123,3867
Hawkes Bay,European or Other,45-49,Male,3086,3041,"3,040","2,125",<5,49,3598
Hawkes Bay,European or Other,5-11,Female,2085,1040,NA,NA,NA,NA,4057
Hawkes Bay,European or Other,5-11,Male,2151,1114,NA,NA,NA,NA,4053
Hawkes Bay,European or Other,50-54,Female,4019,3997,"3,985","3,239","3,122",406,4328
Hawkes Bay,European or Other,50-54,Male,3728,3697,"3,693","2,746","2,644",269,4026
Hawkes Bay,European or Other,55-59,Female,4058,4030,"4,016","3,447","3,356",620,4449
Hawkes Bay,European or Other,55-59,Male,3786,3764,"3,762","3,033","2,968",425,4190
Hawkes Bay,European or Other,60-64,Female,4322,4293,"4,279","3,794","3,702",970,4544
Hawkes Bay,European or Other,60-64,Male,4151,4131,"4,125","3,552","3,470",742,4319
Hawkes Bay,European or Other,65-69,Female,3962,3946,"3,937","3,625","3,553","1,540",4186
Hawkes Bay,European or Other,65-69,Male,3661,3643,"3,641","3,316","3,257","1,298",3890
Hawkes Bay,European or Other,70-74,Female,3833,3822,"3,816","3,580","3,519","1,897",4031
Hawkes Bay,European or Other,70-74,Male,3560,3549,"3,546","3,342","3,287","1,665",3753
Hawkes Bay,European or Other,75-79,Female,2979,2969,"2,967","2,816","2,766","1,600",3022
Hawkes Bay,European or Other,75-79,Male,2791,2790,"2,788","2,652","2,622","1,526",2762
Hawkes Bay,European or Other,80-84,Female,2207,2200,"2,196","2,104","2,067","1,200",2154
Hawkes Bay,European or Other,80-84,Male,1771,1767,"1,767","1,701","1,673","1,011",1783
Hawkes Bay,European or Other,85-89,Female,1198,1196,"1,196","1,146","1,131",626,1252
Hawkes Bay,European or Other,85-89,Male,883,878,876,849,833,502,898
Hawkes Bay,European or Other,90+,Female,752,752,751,707,692,306,790
Hawkes Bay,European or Other,90+,Male,440,439,439,427,424,219,453
Hawkes Bay,Maori,12-17,Female,2357,2152,788,46,<5,<5,2929
Hawkes Bay,Maori,12-17,Male,2246,1997,704,37,<5,<5,2864
Hawkes Bay,Maori,18-24,Female,2270,2156,"2,153",663,<5,5,2708
Hawkes Bay,Maori,18-24,Male,2349,2227,"2,222",529,<5,<5,2665
Hawkes Bay,Maori,25-29,Female,1491,1417,"1,412",541,<5,6,1865
Hawkes Bay,Maori,25-29,Male,1404,1320,"1,316",366,<5,<5,1791
Hawkes Bay,Maori,30-34,Female,1541,1489,"1,487",597,<5,8,1790
Hawkes Bay,Maori,30-34,Male,1270,1207,"1,205",376,<5,5,1491
Hawkes Bay,Maori,35-39,Female,1243,1202,"1,198",597,<5,13,1388
Hawkes Bay,Maori,35-39,Male,1059,1003,"1,002",374,<5,5,1224
Hawkes Bay,Maori,40-44,Female,1088,1053,"1,052",610,<5,23,1344
Hawkes Bay,Maori,40-44,Male,964,923,920,439,<5,8,1137
Hawkes Bay,Maori,45-49,Female,1221,1195,"1,193",755,<5,36,1382
Hawkes Bay,Maori,45-49,Male,1008,982,980,551,<5,16,1165
Hawkes Bay,Maori,5-11,Female,1059,375,NA,NA,NA,NA,3471
Hawkes Bay,Maori,5-11,Male,1012,335,NA,NA,NA,NA,3606
Hawkes Bay,Maori,50-54,Female,1261,1242,"1,238",850,799,144,1363
Hawkes Bay,Maori,50-54,Male,1000,975,974,639,606,100,1104
Hawkes Bay,Maori,55-59,Female,1154,1145,"1,139",869,821,175,1265
Hawkes Bay,Maori,55-59,Male,923,905,904,638,604,107,1058
Hawkes Bay,Maori,60-64,Female,1062,1056,"1,053",852,808,223,1139
Hawkes Bay,Maori,60-64,Male,849,840,839,693,664,180,930
Hawkes Bay,Maori,65-69,Female,770,764,762,674,649,233,809
Hawkes Bay,Maori,65-69,Male,662,658,658,568,544,181,666
Hawkes Bay,Maori,70-74,Female,598,595,594,546,523,235,565
Hawkes Bay,Maori,70-74,Male,490,488,488,446,432,191,482
Hawkes Bay,Maori,75-79,Female,318,317,317,281,271,131,321
Hawkes Bay,Maori,75-79,Male,215,215,215,204,199,105,205
Hawkes Bay,Maori,80-84,Female,173,171,171,157,150,60,168
Hawkes Bay,Maori,80-84,Male,135,135,134,122,118,67,137
Hawkes Bay,Maori,85-89,Female,79,79,79,71,69,38,93
Hawkes Bay,Maori,85-89,Male,36,35,35,30,30,12,44
Hawkes Bay,Maori,90+,Female,44,43,43,37,37,13,25
Hawkes Bay,Maori,90+,Male,19,19,19,15,15,8,12
Hawkes Bay,Pacific Peoples,12-17,Female,345,312,110,11,<5,<5,383
Hawkes Bay,Pacific Peoples,12-17,Male,332,300,119,13,<5,<5,390
Hawkes Bay,Pacific Peoples,18-24,Female,376,366,366,160,<5,<5,391
Hawkes Bay,Pacific Peoples,18-24,Male,976,957,957,559,<5,<5,637
Hawkes Bay,Pacific Peoples,25-29,Female,288,278,277,154,<5,<5,296
Hawkes Bay,Pacific Peoples,25-29,Male,1115,1098,"1,095",712,<5,<5,635
Hawkes Bay,Pacific Peoples,25-29,Unknown/Other,26,26,26,17,<5,<5,5
