SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
104500,Moerewa,Northland,12+,"1,369","1,120","1,071",986,529,315,94,82%,78%,54%,30%
104500,Moerewa,Northland,5-11,241,37,11,NA,NA,NA,NA,15%,<5%,NA,NA
104600,Kawakawa,Northland,12+,"1,244","1,066","1,023",957,558,326,99,86%,82%,58%,30%
104600,Kawakawa,Northland,5-11,186,50,17,NA,NA,NA,NA,27%,9%,NA,NA
104700,Maromaku,Northland,12+,635,481,465,437,249,161,33,76%,73%,57%,20%
104700,Maromaku,Northland,5-11,120,28,8,NA,NA,NA,NA,23%,7%,NA,NA
104800,Mangakahia-Hukerenui,Northland,12+,"1,656","1,352","1,314","1,220",686,423,114,82%,79%,56%,27%
104800,Mangakahia-Hukerenui,Northland,5-11,224,66,21,NA,NA,NA,NA,29%,9%,NA,NA
104900,Whangaruru,Northland,12+,"2,334","1,937","1,896","1,805","1,149",800,228,83%,81%,64%,28%
104900,Whangaruru,Northland,5-11,262,86,20,NA,NA,NA,NA,33%,8%,NA,NA
105100,Matarau,Northland,12+,"2,903","2,518","2,484","2,302","1,623",980,332,87%,86%,71%,34%
105100,Matarau,Northland,5-11,357,175,86,NA,NA,NA,NA,49%,24%,NA,NA
105200,Hikurangi,Northland,12+,"1,266","1,064","1,028",951,541,276,68,84%,81%,57%,25%
105200,Hikurangi,Northland,5-11,215,72,33,NA,NA,NA,NA,33%,15%,NA,NA
105300,Kauri,Northland,12+,"1,611","1,395","1,376","1,293",950,643,208,87%,85%,73%,32%
105300,Kauri,Northland,5-11,193,73,32,NA,NA,NA,NA,38%,17%,NA,NA
105400,Maungatapere,Northland,12+,"3,158","2,688","2,658","2,510","1,802","1,172",367,85%,84%,72%,31%
105400,Maungatapere,Northland,5-11,361,166,98,NA,NA,NA,NA,46%,27%,NA,NA
105500,Kamo West,Northland,12+,"2,012","1,786","1,766","1,665","1,176",742,277,89%,88%,71%,37%
105500,Kamo West,Northland,5-11,204,109,51,NA,NA,NA,NA,53%,25%,NA,NA
105600,Matapouri-Tutukaka,Northland,12+,"1,672","1,444","1,420","1,355",994,720,292,86%,85%,73%,41%
105600,Matapouri-Tutukaka,Northland,5-11,133,67,40,NA,NA,NA,NA,50%,30%,NA,NA
105700,Kiripaka,Northland,12+,925,793,777,731,505,319,128,86%,84%,69%,40%
105700,Kiripaka,Northland,5-11,115,61,31,NA,NA,NA,NA,53%,27%,NA,NA
105800,Kamo East,Northland,12+,"2,571","2,259","2,203","2,060","1,289",656,221,88%,86%,63%,34%
105800,Kamo East,Northland,5-11,408,162,62,NA,NA,NA,NA,40%,15%,NA,NA
105900,Granfield Reserve,Northland,12+,"2,925","2,658","2,621","2,485","1,936","1,331",636,91%,90%,78%,48%
105900,Granfield Reserve,Northland,5-11,289,151,63,NA,NA,NA,NA,52%,22%,NA,NA
106000,Kamo Central,Northland,12+,"1,476","1,316","1,292","1,221",822,462,189,89%,88%,67%,41%
106000,Kamo Central,Northland,5-11,228,110,43,NA,NA,NA,NA,48%,19%,NA,NA
106100,Whau Valley,Northland,12+,"2,577","2,279","2,249","2,150","1,572",961,336,88%,87%,73%,35%
106100,Whau Valley,Northland,5-11,261,108,52,NA,NA,NA,NA,41%,20%,NA,NA
106200,Tikipunga North,Northland,12+,"3,068","2,728","2,680","2,535","1,801","1,155",541,89%,87%,71%,47%
106200,Tikipunga North,Northland,5-11,405,145,49,NA,NA,NA,NA,36%,12%,NA,NA
106300,Pukenui,Northland,12+,"2,107","1,923","1,913","1,793","1,371",887,322,91%,91%,76%,36%
106300,Pukenui,Northland,5-11,243,167,92,NA,NA,NA,NA,69%,38%,NA,NA
106400,Otangarei,Northland,12+,"1,787","1,426","1,333","1,246",650,372,106,80%,75%,52%,28%
106400,Otangarei,Northland,5-11,316,60,11,NA,NA,NA,NA,19%,<5%,NA,NA
106500,Tikipunga South,Northland,12+,"3,333","2,956","2,897","2,743","1,839","1,152",488,89%,87%,67%,42%
106500,Tikipunga South,Northland,5-11,418,158,52,NA,NA,NA,NA,38%,12%,NA,NA
106600,Kensington (Whangarei District),Northland,12+,"3,053","2,744","2,703","2,607","1,900","1,232",534,90%,89%,73%,43%
106600,Kensington (Whangarei District),Northland,5-11,240,89,38,NA,NA,NA,NA,37%,16%,NA,NA
106700,Abbey Caves-Glenbervie,Northland,12+,"1,231","1,108","1,096","1,047",736,492,177,90%,89%,70%,36%
106700,Abbey Caves-Glenbervie,Northland,5-11,121,49,26,NA,NA,NA,NA,40%,21%,NA,NA
106800,Mairtown,Northland,12+,"2,245","2,014","1,997","1,919","1,450",936,400,90%,89%,76%,43%
106800,Mairtown,Northland,5-11,203,101,42,NA,NA,NA,NA,50%,21%,NA,NA
106900,Maunu-Horahora,Northland,12+,"3,037","2,700","2,668","2,544","1,932","1,058",423,89%,88%,76%,40%
106900,Maunu-Horahora,Northland,5-11,331,157,81,NA,NA,NA,NA,47%,24%,NA,NA
107000,Woodhill-Vinetown,Northland,12+,"2,577","2,244","2,201","2,109","1,444",754,285,87%,85%,68%,38%
107000,Woodhill-Vinetown,Northland,5-11,229,97,36,NA,NA,NA,NA,42%,16%,NA,NA
107100,Whangarei Central,Northland,12+,"1,033",904,888,858,595,385,119,88%,86%,69%,31%
107100,Whangarei Central,Northland,5-11,53,21,7,NA,NA,NA,NA,40%,13%,NA,NA
107200,Riverside,Northland,12+,"1,957","1,708","1,685","1,624","1,145",698,233,87%,86%,71%,33%
107200,Riverside,Northland,5-11,181,80,33,NA,NA,NA,NA,44%,18%,NA,NA
107300,Raumanga,Northland,12+,"2,819","2,371","2,268","2,111","1,174",622,203,84%,80%,56%,33%
107300,Raumanga,Northland,5-11,464,128,41,NA,NA,NA,NA,28%,9%,NA,NA
107400,Tarewa,Northland,12+,"1,608","1,324","1,281","1,195",668,356,87,82%,80%,56%,24%
107400,Tarewa,Northland,5-11,293,90,37,NA,NA,NA,NA,31%,13%,NA,NA
107500,Morningside (Whangarei District),Northland,12+,"2,032","1,779","1,734","1,654","1,025",499,179,88%,85%,62%,36%
107500,Morningside (Whangarei District),Northland,5-11,225,86,32,NA,NA,NA,NA,38%,14%,NA,NA
107600,Ngunguru,Northland,12+,"1,089",961,951,891,683,455,185,88%,87%,77%,41%
107600,Ngunguru,Northland,5-11,129,62,30,NA,NA,NA,NA,48%,23%,NA,NA
107700,Otaika-Portland,Northland,12+,"1,228","1,033","1,008",951,641,380,122,84%,82%,67%,32%
107700,Otaika-Portland,Northland,5-11,135,62,23,NA,NA,NA,NA,46%,17%,NA,NA
107800,Oakleigh-Mangapai,Northland,12+,"2,066","1,780","1,759","1,659","1,138",768,219,86%,85%,69%,29%
107800,Oakleigh-Mangapai,Northland,5-11,224,95,49,NA,NA,NA,NA,42%,22%,NA,NA
107900,Port-Limeburners,Northland,12+,198,167,163,159,96,57,15,84%,82%,60%,26%
108000,Pataua,Northland,12+,"1,556","1,287","1,262","1,197",777,536,172,83%,81%,65%,32%
108000,Pataua,Northland,5-11,190,70,29,NA,NA,NA,NA,37%,15%,NA,NA
108100,Onerahi Park,Northland,12+,"1,421","1,278","1,263","1,202",910,579,247,90%,89%,76%,43%
108100,Onerahi Park,Northland,5-11,167,91,51,NA,NA,NA,NA,54%,31%,NA,NA
108200,Sherwood Rise,Northland,12+,"2,095","1,840","1,802","1,706","1,160",689,245,88%,86%,68%,36%
108200,Sherwood Rise,Northland,5-11,275,92,33,NA,NA,NA,NA,33%,12%,NA,NA
108300,Onerahi,Northland,12+,"2,142","1,812","1,774","1,680","1,143",768,324,85%,83%,68%,42%
108300,Onerahi,Northland,5-11,241,76,31,NA,NA,NA,NA,32%,13%,NA,NA
108500,Parua Bay,Northland,12+,"2,367","2,115","2,098","1,987","1,556","1,083",475,89%,89%,78%,44%
108500,Parua Bay,Northland,5-11,246,142,69,NA,NA,NA,NA,58%,28%,NA,NA
108600,Bream Bay,Northland,12+,"2,003","1,727","1,695","1,592","1,070",752,220,86%,85%,67%,29%
108600,Bream Bay,Northland,5-11,233,89,35,NA,NA,NA,NA,38%,15%,NA,NA
108700,Marsden Bay,Northland,12+,"2,519","2,316","2,297","2,193","1,711","1,220",577,92%,91%,78%,47%
108700,Marsden Bay,Northland,5-11,248,105,56,NA,NA,NA,NA,42%,23%,NA,NA
108800,Ruakaka,Northland,12+,"2,477","2,201","2,162","2,062","1,450","1,038",451,89%,87%,70%,43%
108800,Ruakaka,Northland,5-11,263,82,25,NA,NA,NA,NA,31%,10%,NA,NA
108900,Bream Head,Northland,12+,"1,255","1,121","1,111","1,076",822,592,273,89%,89%,76%,46%
108900,Bream Head,Northland,5-11,140,68,30,NA,NA,NA,NA,49%,21%,NA,NA
109000,Waipu,Northland,12+,"2,911","2,504","2,477","2,397","1,777","1,362",541,86%,85%,74%,40%
109000,Waipu,Northland,5-11,228,75,41,NA,NA,NA,NA,33%,18%,NA,NA
109100,Kaipara Coastal,Northland,12+,"3,369","2,654","2,578","2,473","1,508","1,060",278,79%,77%,61%,26%
109100,Kaipara Coastal,Northland,5-11,350,101,47,NA,NA,NA,NA,29%,13%,NA,NA
109200,Maungaru,Northland,12+,"1,616","1,326","1,303","1,251",758,488,117,82%,81%,61%,24%
109200,Maungaru,Northland,5-11,157,62,19,NA,NA,NA,NA,39%,12%,NA,NA
109300,Dargaville,Northland,12+,"4,384","3,677","3,567","3,428","2,201","1,515",507,84%,81%,64%,33%
109300,Dargaville,Northland,5-11,458,123,64,NA,NA,NA,NA,27%,14%,NA,NA
109400,Ruawai-Matakohe,Northland,12+,"2,233","1,844","1,800","1,725","1,144",847,252,83%,81%,66%,30%
109400,Ruawai-Matakohe,Northland,5-11,269,74,28,NA,NA,NA,NA,28%,10%,NA,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,634","1,290","1,259","1,213",834,594,143,79%,77%,69%,24%
109500,Otamatea (Kaipara District),Northland,5-11,162,56,20,NA,NA,NA,NA,35%,12%,NA,NA
109600,Maungaturoto,Northland,12+,"1,099",951,925,872,576,369,102,87%,84%,66%,28%
109600,Maungaturoto,Northland,5-11,135,58,20,NA,NA,NA,NA,43%,15%,NA,NA
109700,Kaiwaka,Northland,12+,"2,127","1,651","1,605","1,529",961,630,175,78%,75%,63%,28%
109700,Kaiwaka,Northland,5-11,228,74,32,NA,NA,NA,NA,32%,14%,NA,NA
109800,Mangawhai Rural,Northland,12+,"2,365","1,885","1,854","1,804","1,223",931,305,80%,78%,68%,33%
109800,Mangawhai Rural,Northland,5-11,263,83,36,NA,NA,NA,NA,32%,14%,NA,NA
109900,Mangawhai Heads,Northland,12+,"2,220","1,936","1,905","1,849","1,338","1,002",401,87%,86%,72%,40%
109900,Mangawhai Heads,Northland,5-11,223,69,28,NA,NA,NA,NA,31%,13%,NA,NA
110100,Mangawhai,Northland,12+,991,876,864,831,617,465,197,88%,87%,74%,42%
110100,Mangawhai,Northland,5-11,115,37,18,NA,NA,NA,NA,32%,16%,NA,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,345","1,128","1,109","1,050",644,456,135,84%,82%,61%,30%
110200,Okahukura Peninsula,Waitemata,5-11,149,50,24,NA,NA,NA,NA,34%,16%,NA,NA
110400,Cape Rodney,Waitemata,12+,"3,313","2,783","2,737","2,632","1,804","1,262",437,84%,83%,69%,35%
110400,Cape Rodney,Waitemata,5-11,326,144,71,NA,NA,NA,NA,44%,22%,NA,NA
110500,Wellsford,Waitemata,12+,"1,732","1,453","1,422","1,345",816,459,135,84%,82%,61%,29%
110500,Wellsford,Waitemata,5-11,199,63,34,NA,NA,NA,NA,32%,17%,NA,NA
110700,South Head,Waitemata,12+,"2,368","2,052","2,010","1,908","1,263",813,309,87%,85%,66%,38%
110700,South Head,Waitemata,5-11,262,109,50,NA,NA,NA,NA,42%,19%,NA,NA
110800,Kaipara Hills,Waitemata,12+,"1,836","1,524","1,500","1,408",819,486,127,83%,82%,58%,26%
110800,Kaipara Hills,Waitemata,5-11,225,92,46,NA,NA,NA,NA,41%,20%,NA,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,488","1,275","1,257","1,199",888,589,235,86%,84%,74%,40%
110900,Dome Valley-Matakana,Waitemata,5-11,166,109,58,NA,NA,NA,NA,66%,35%,NA,NA
111100,Warkworth West,Waitemata,12+,"2,399","2,193","2,171","2,071","1,562","1,071",595,91%,90%,75%,56%
111100,Warkworth West,Waitemata,5-11,214,96,53,NA,NA,NA,NA,45%,25%,NA,NA
111200,Puhoi Valley,Waitemata,12+,"3,508","3,030","2,986","2,834","1,929","1,227",442,86%,85%,68%,36%
111200,Puhoi Valley,Waitemata,5-11,310,146,69,NA,NA,NA,NA,47%,22%,NA,NA
111300,Warkworth East,Waitemata,12+,"3,309","2,975","2,955","2,828","2,076","1,228",587,90%,89%,73%,48%
111300,Warkworth East,Waitemata,5-11,364,170,94,NA,NA,NA,NA,47%,26%,NA,NA
111400,Sandspit,Waitemata,12+,969,860,846,810,626,487,203,89%,87%,77%,42%
111400,Sandspit,Waitemata,5-11,63,28,19,NA,NA,NA,NA,44%,30%,NA,NA
111500,Tawharanui Peninsula,Waitemata,12+,"2,044","1,868","1,854","1,763","1,349","1,015",486,91%,91%,77%,48%
111500,Tawharanui Peninsula,Waitemata,5-11,163,102,56,NA,NA,NA,NA,63%,34%,NA,NA
111600,Te Kuru,Waitemata,12+,"2,217","1,988","1,960","1,854","1,205",699,229,90%,88%,65%,33%
111600,Te Kuru,Waitemata,5-11,269,134,48,NA,NA,NA,NA,50%,18%,NA,NA
111700,Snells Beach,Waitemata,12+,"3,288","2,920","2,899","2,754","2,038","1,437",654,89%,88%,74%,46%
111700,Snells Beach,Waitemata,5-11,359,171,80,NA,NA,NA,NA,48%,22%,NA,NA
111800,Barrier Islands,Auckland,12+,997,813,799,776,572,418,196,82%,80%,74%,47%
111800,Barrier Islands,Auckland,5-11,85,22,10,NA,NA,NA,NA,26%,12%,NA,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,155",996,982,947,738,599,266,86%,85%,78%,44%
111900,Algies Bay-Scotts Landing,Waitemata,5-11,81,31,12,NA,NA,NA,NA,38%,15%,NA,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,683","1,451","1,439","1,364",942,611,210,86%,86%,69%,34%
112100,Wainui-Waiwera,Waitemata,5-11,151,63,28,NA,NA,NA,NA,42%,19%,NA,NA
112200,Parakai,Waitemata,12+,912,800,784,725,477,262,118,88%,86%,66%,45%
112200,Parakai,Waitemata,5-11,112,63,37,NA,NA,NA,NA,56%,33%,NA,NA
112300,Helensville Rural,Waitemata,12+,"1,500","1,324","1,310","1,241",865,499,179,88%,87%,70%,36%
112300,Helensville Rural,Waitemata,5-11,133,63,40,NA,NA,NA,NA,47%,30%,NA,NA
112400,Helensville,Waitemata,12+,"2,480","2,218","2,185","2,067","1,424",784,293,89%,88%,69%,37%
112400,Helensville,Waitemata,5-11,322,167,96,NA,NA,NA,NA,52%,30%,NA,NA
112500,Waitoki,Waitemata,12+,"1,486","1,308","1,293","1,219",798,496,161,88%,87%,65%,32%
112500,Waitoki,Waitemata,5-11,159,80,34,NA,NA,NA,NA,50%,21%,NA,NA
112600,Waikoukou Valley,Waitemata,12+,"1,513","1,362","1,345","1,250",823,491,149,90%,89%,66%,30%
112600,Waikoukou Valley,Waitemata,5-11,138,65,36,NA,NA,NA,NA,47%,26%,NA,NA
112700,Orewa North,Waitemata,12+,"4,608","4,250","4,222","4,043","3,216","2,199","1,126",92%,92%,80%,51%
112700,Orewa North,Waitemata,5-11,393,236,158,NA,NA,NA,NA,60%,40%,NA,NA
112800,Hatfields Beach,Waitemata,12+,"1,352","1,220","1,212","1,156",819,491,184,90%,90%,71%,37%
112800,Hatfields Beach,Waitemata,5-11,141,86,48,NA,NA,NA,NA,61%,34%,NA,NA
112900,Orewa South,Waitemata,12+,"3,746","3,497","3,483","3,362","2,682","1,868",972,93%,93%,80%,52%
112900,Orewa South,Waitemata,5-11,284,171,105,NA,NA,NA,NA,60%,37%,NA,NA
113000,Orewa Central,Waitemata,12+,"3,057","2,783","2,763","2,679","2,155","1,632",791,91%,90%,80%,48%
113000,Orewa Central,Waitemata,5-11,176,103,58,NA,NA,NA,NA,59%,33%,NA,NA
113100,Millwater North,Waitemata,12+,"3,150","2,867","2,838","2,671","1,981",937,357,91%,90%,74%,38%
113100,Millwater North,Waitemata,5-11,606,360,210,NA,NA,NA,NA,59%,35%,NA,NA
113200,Waipatukahu,Waitemata,12+,"1,237","1,089","1,079","1,014",683,409,135,88%,87%,67%,33%
113200,Waipatukahu,Waitemata,5-11,125,77,36,NA,NA,NA,NA,62%,29%,NA,NA
113300,Millwater South,Waitemata,12+,"3,345","3,075","3,044","2,844","1,940",713,231,92%,91%,68%,32%
113300,Millwater South,Waitemata,5-11,667,412,239,NA,NA,NA,NA,62%,36%,NA,NA
113400,Dairy Flat North,Waitemata,12+,"2,603","2,342","2,315","2,216","1,408",580,174,90%,89%,64%,30%
113400,Dairy Flat North,Waitemata,5-11,278,153,84,NA,NA,NA,NA,55%,30%,NA,NA
113500,Dairy Flat West,Waitemata,12+,"1,352","1,195","1,186","1,123",724,416,132,88%,88%,64%,32%
113500,Dairy Flat West,Waitemata,5-11,122,61,30,NA,NA,NA,NA,50%,25%,NA,NA
113600,Kingsway,Waitemata,12+,"2,121","1,901","1,879","1,736","1,214",612,189,90%,89%,70%,31%
113600,Kingsway,Waitemata,5-11,256,165,79,NA,NA,NA,NA,64%,31%,NA,NA
113800,Silverdale Central (Auckland),Waitemata,12+,614,568,561,542,353,131,36,93%,91%,65%,27%
113800,Silverdale Central (Auckland),Waitemata,5-11,61,38,15,NA,NA,NA,NA,62%,25%,NA,NA
113900,Red Beach West,Waitemata,12+,"2,688","2,410","2,386","2,288","1,819","1,210",634,90%,89%,80%,52%
113900,Red Beach West,Waitemata,5-11,221,114,62,NA,NA,NA,NA,52%,28%,NA,NA
114000,Red Beach East,Waitemata,12+,"3,591","3,306","3,278","3,119","2,301","1,444",606,92%,91%,74%,42%
114000,Red Beach East,Waitemata,5-11,353,193,96,NA,NA,NA,NA,55%,27%,NA,NA
114100,Silverdale South (Auckland),Waitemata,12+,"1,774","1,576","1,557","1,473",968,543,179,89%,88%,66%,33%
114100,Silverdale South (Auckland),Waitemata,5-11,189,105,32,NA,NA,NA,NA,56%,17%,NA,NA
114200,Waimauku,Waitemata,12+,"1,234","1,135","1,126","1,054",748,412,190,92%,91%,71%,46%
114200,Waimauku,Waitemata,5-11,140,82,41,NA,NA,NA,NA,59%,29%,NA,NA
114400,Vipond,Waitemata,12+,"2,555","2,332","2,320","2,226","1,587",930,447,91%,91%,71%,48%
114400,Vipond,Waitemata,5-11,299,153,98,NA,NA,NA,NA,51%,33%,NA,NA
