SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
103200,Ohaeawai-Waimate North,Northland,12+,"1,055",920,894,825,544,87%,85%,66%
103200,Ohaeawai-Waimate North,Northland,5-11,113,29,8,NA,NA,26%,7%,NA
103300,Puketona-Waitangi,Northland,12+,"1,263","1,104","1,093","1,033",731,87%,87%,71%
103300,Puketona-Waitangi,Northland,5-11,116,40,11,NA,NA,34%,9%,NA
103400,Ngapuhi,Northland,12+,"1,261","1,059","1,011",890,500,84%,80%,56%
103400,Ngapuhi,Northland,5-11,189,32,7,NA,NA,17%,<5%,NA
103500,Kaikohe,Northland,12+,"3,574","2,967","2,834","2,427","1,388",83%,79%,57%
103500,Kaikohe,Northland,5-11,662,176,45,NA,NA,27%,7%,NA
103600,Pakaraka,Northland,12+,550,484,473,429,272,88%,86%,63%
103600,Pakaraka,Northland,5-11,77,30,14,NA,NA,39%,18%,NA
103700,Haruru,Northland,12+,"1,016",859,846,800,558,85%,83%,70%
103700,Haruru,Northland,5-11,122,46,6,NA,NA,38%,<5%,NA
103800,Russell,Northland,12+,763,701,695,672,543,92%,91%,81%
103900,Paihia,Northland,12+,"1,509","1,345","1,322","1,246",852,89%,88%,68%
103900,Paihia,Northland,5-11,131,44,22,NA,NA,34%,17%,NA
104000,Mataraua Forest,Northland,12+,449,364,343,301,171,81%,76%,57%
104000,Mataraua Forest,Northland,5-11,69,18,7,NA,NA,26%,10%,NA
104100,Matawaia-Taumarere,Northland,12+,"1,266","1,028",995,857,511,81%,79%,60%
104100,Matawaia-Taumarere,Northland,5-11,198,61,9,NA,NA,31%,<5%,NA
104200,Russell Peninsula,Northland,12+,630,541,537,515,417,86%,85%,81%
104300,Opua (Far North District),Northland,12+,"1,185","1,082","1,061","1,011",762,91%,90%,75%
104300,Opua (Far North District),Northland,5-11,70,20,8,NA,NA,29%,11%,NA
104400,Russell Forest-Rawhiti,Northland,12+,626,544,527,482,335,87%,84%,70%
104400,Russell Forest-Rawhiti,Northland,5-11,73,12,Masked,NA,NA,16%,<5%,NA
104500,Moerewa,Northland,12+,"1,348","1,161","1,107",943,515,86%,82%,55%
104500,Moerewa,Northland,5-11,273,38,12,NA,NA,14%,<5%,NA
104600,Kawakawa,Northland,12+,"1,198","1,073","1,027",909,539,90%,86%,59%
104600,Kawakawa,Northland,5-11,202,46,11,NA,NA,23%,5%,NA
104700,Maromaku,Northland,12+,589,465,452,405,239,79%,77%,59%
104700,Maromaku,Northland,5-11,99,29,7,NA,NA,29%,7%,NA
104800,Mangakahia-Hukerenui,Northland,12+,"1,568","1,360","1,317","1,165",660,87%,84%,57%
104800,Mangakahia-Hukerenui,Northland,5-11,232,67,17,NA,NA,29%,7%,NA
104900,Whangaruru,Northland,12+,"2,192","1,923","1,880","1,722","1,088",88%,86%,63%
104900,Whangaruru,Northland,5-11,244,88,19,NA,NA,36%,8%,NA
105100,Matarau,Northland,12+,"2,763","2,494","2,458","2,221","1,554",90%,89%,70%
105100,Matarau,Northland,5-11,391,168,70,NA,NA,43%,18%,NA
105200,Hikurangi,Northland,12+,"1,209","1,077","1,044",917,521,89%,86%,57%
105200,Hikurangi,Northland,5-11,230,71,21,NA,NA,31%,9%,NA
105300,Kauri,Northland,12+,"1,543","1,377","1,356","1,239",913,89%,88%,74%
105300,Kauri,Northland,5-11,195,73,28,NA,NA,37%,14%,NA
105400,Maungatapere,Northland,12+,"3,050","2,694","2,664","2,452","1,746",88%,87%,71%
105400,Maungatapere,Northland,5-11,367,165,85,NA,NA,45%,23%,NA
105500,Kamo West,Northland,12+,"1,942","1,745","1,725","1,573","1,139",90%,89%,72%
105500,Kamo West,Northland,5-11,201,100,42,NA,NA,50%,21%,NA
105600,Matapouri-Tutukaka,Northland,12+,"1,610","1,450","1,429","1,336",979,90%,89%,73%
105600,Matapouri-Tutukaka,Northland,5-11,135,63,33,NA,NA,47%,24%,NA
105700,Kiripaka,Northland,12+,872,779,767,701,479,89%,88%,68%
105700,Kiripaka,Northland,5-11,126,56,29,NA,NA,44%,23%,NA
105800,Kamo East,Northland,12+,"2,483","2,292","2,230","1,984","1,237",92%,90%,62%
105800,Kamo East,Northland,5-11,431,160,50,NA,NA,37%,12%,NA
105900,Granfield Reserve,Northland,12+,"2,890","2,692","2,654","2,458","1,916",93%,92%,78%
105900,Granfield Reserve,Northland,5-11,286,151,50,NA,NA,53%,17%,NA
106000,Kamo Central,Northland,12+,"1,404","1,314","1,293","1,173",794,94%,92%,68%
106000,Kamo Central,Northland,5-11,215,110,28,NA,NA,51%,13%,NA
106100,Whau Valley,Northland,12+,"2,536","2,262","2,230","2,078","1,504",89%,88%,72%
106100,Whau Valley,Northland,5-11,259,109,39,NA,NA,42%,15%,NA
106200,Tikipunga North,Northland,12+,"2,893","2,707","2,657","2,417","1,677",94%,92%,69%
106200,Tikipunga North,Northland,5-11,433,141,33,NA,NA,33%,8%,NA
106300,Pukenui,Northland,12+,"2,005","1,883","1,874","1,709","1,296",94%,93%,76%
106300,Pukenui,Northland,5-11,246,152,67,NA,NA,62%,27%,NA
106400,Otangarei,Northland,12+,"1,762","1,456","1,360","1,158",581,83%,77%,50%
106400,Otangarei,Northland,5-11,295,48,Masked,NA,NA,16%,<5%,NA
106500,Tikipunga South,Northland,12+,"3,200","2,963","2,898","2,639","1,779",93%,91%,67%
106500,Tikipunga South,Northland,5-11,437,168,42,NA,NA,38%,10%,NA
106600,Kensington (Whangarei District),Northland,12+,"2,943","2,773","2,728","2,562","1,847",94%,93%,72%
106600,Kensington (Whangarei District),Northland,5-11,257,95,34,NA,NA,37%,13%,NA
106700,Abbey Caves-Glenbervie,Northland,12+,"1,176","1,096","1,082",997,709,93%,92%,71%
106700,Abbey Caves-Glenbervie,Northland,5-11,132,50,23,NA,NA,38%,17%,NA
106800,Mairtown,Northland,12+,"2,223","2,043","2,020","1,896","1,411",92%,91%,74%
106800,Mairtown,Northland,5-11,212,97,33,NA,NA,46%,16%,NA
106900,Maunu-Horahora,Northland,12+,"2,950","2,727","2,697","2,496","1,882",92%,91%,75%
106900,Maunu-Horahora,Northland,5-11,350,159,59,NA,NA,45%,17%,NA
107000,Woodhill-Vinetown,Northland,12+,"2,519","2,304","2,261","2,097","1,427",91%,90%,68%
107000,Woodhill-Vinetown,Northland,5-11,244,101,31,NA,NA,41%,13%,NA
107100,Whangarei Central,Northland,12+,959,898,881,834,570,94%,92%,68%
107100,Whangarei Central,Northland,5-11,53,19,Masked,NA,NA,36%,8%,NA
107200,Riverside,Northland,12+,"1,911","1,703","1,681","1,572","1,101",89%,88%,70%
107200,Riverside,Northland,5-11,168,78,28,NA,NA,46%,17%,NA
107300,Raumanga,Northland,12+,"2,705","2,403","2,297","1,986","1,108",89%,85%,56%
107300,Raumanga,Northland,5-11,466,114,28,NA,NA,24%,6%,NA
107400,Tarewa,Northland,12+,"1,522","1,335","1,291","1,124",633,88%,85%,56%
107400,Tarewa,Northland,5-11,313,85,27,NA,NA,27%,9%,NA
107500,Morningside (Whangarei District),Northland,12+,"1,906","1,754","1,710","1,569",959,92%,90%,61%
107500,Morningside (Whangarei District),Northland,5-11,218,83,27,NA,NA,38%,12%,NA
107600,Ngunguru,Northland,12+,"1,065",960,950,877,661,90%,89%,75%
107600,Ngunguru,Northland,5-11,119,61,26,NA,NA,51%,22%,NA
107700,Otaika-Portland,Northland,12+,"1,185","1,039","1,015",930,621,88%,86%,67%
107700,Otaika-Portland,Northland,5-11,141,60,19,NA,NA,43%,13%,NA
107800,Oakleigh-Mangapai,Northland,12+,"1,982","1,761","1,742","1,596","1,101",89%,88%,69%
107800,Oakleigh-Mangapai,Northland,5-11,221,91,41,NA,NA,41%,19%,NA
107900,Port-Limeburners,Northland,12+,177,164,159,151,95,93%,90%,63%
108000,Pataua,Northland,12+,"1,489","1,289","1,266","1,158",764,87%,85%,66%
108000,Pataua,Northland,5-11,196,72,25,NA,NA,37%,13%,NA
108100,Onerahi Park,Northland,12+,"1,404","1,320","1,303","1,226",907,94%,93%,74%
108100,Onerahi Park,Northland,5-11,185,94,40,NA,NA,51%,22%,NA
108200,Sherwood Rise,Northland,12+,"2,012","1,842","1,801","1,649","1,092",92%,90%,66%
108200,Sherwood Rise,Northland,5-11,278,87,22,NA,NA,31%,8%,NA
108300,Onerahi,Northland,12+,"2,087","1,831","1,793","1,643","1,115",88%,86%,68%
108300,Onerahi,Northland,5-11,245,74,23,NA,NA,30%,9%,NA
108500,Parua Bay,Northland,12+,"2,244","2,088","2,071","1,923","1,502",93%,92%,78%
108500,Parua Bay,Northland,5-11,260,135,54,NA,NA,52%,21%,NA
108600,Bream Bay,Northland,12+,"1,909","1,718","1,679","1,530","1,037",90%,88%,68%
108600,Bream Bay,Northland,5-11,232,88,31,NA,NA,38%,13%,NA
108700,Marsden Bay,Northland,12+,"2,371",Masked,"2,252","2,113","1,642",>95%,95%,78%
108700,Marsden Bay,Northland,5-11,248,103,50,NA,NA,42%,20%,NA
108800,Ruakaka,Northland,12+,"2,381","2,230","2,195","2,031","1,402",94%,92%,69%
108800,Ruakaka,Northland,5-11,246,76,18,NA,NA,31%,7%,NA
108900,Bream Head,Northland,12+,"1,215","1,126","1,115","1,064",822,93%,92%,77%
108900,Bream Head,Northland,5-11,120,68,28,NA,NA,57%,23%,NA
109000,Waipu,Northland,12+,"2,813","2,469","2,443","2,323","1,744",88%,87%,75%
109000,Waipu,Northland,5-11,221,73,38,NA,NA,33%,17%,NA
109100,Kaipara Coastal,Northland,12+,"3,248","2,657","2,585","2,370","1,440",82%,80%,61%
109100,Kaipara Coastal,Northland,5-11,327,96,40,NA,NA,29%,12%,NA
109200,Maungaru,Northland,12+,"1,570","1,321","1,298","1,193",726,84%,83%,61%
109200,Maungaru,Northland,5-11,165,61,15,NA,NA,37%,9%,NA
109300,Dargaville,Northland,12+,"4,341","3,719","3,605","3,309","2,143",86%,83%,65%
109300,Dargaville,Northland,5-11,445,126,40,NA,NA,28%,9%,NA
109400,Ruawai-Matakohe,Northland,12+,"2,143","1,860","1,820","1,688","1,136",87%,85%,67%
109400,Ruawai-Matakohe,Northland,5-11,263,76,25,NA,NA,29%,10%,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,564","1,283","1,250","1,156",807,82%,80%,70%
109500,Otamatea (Kaipara District),Northland,5-11,166,56,13,NA,NA,34%,8%,NA
109600,Maungaturoto,Northland,12+,"1,059",958,928,846,572,90%,88%,68%
109600,Maungaturoto,Northland,5-11,142,53,14,NA,NA,37%,10%,NA
109700,Kaiwaka,Northland,12+,"2,001","1,641","1,596","1,453",935,82%,80%,64%
109700,Kaiwaka,Northland,5-11,229,73,24,NA,NA,32%,10%,NA
109800,Mangawhai Rural,Northland,12+,"2,258","1,860","1,826","1,748","1,166",82%,81%,67%
109800,Mangawhai Rural,Northland,5-11,241,87,37,NA,NA,36%,15%,NA
109900,Mangawhai Heads,Northland,12+,"2,146","1,936","1,902","1,814","1,317",90%,89%,73%
109900,Mangawhai Heads,Northland,5-11,195,66,27,NA,NA,34%,14%,NA
110100,Mangawhai,Northland,12+,959,879,868,819,606,92%,91%,74%
110100,Mangawhai,Northland,5-11,107,34,17,NA,NA,32%,16%,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,307","1,132","1,113","1,021",627,87%,85%,61%
110200,Okahukura Peninsula,Waitemata,5-11,140,45,15,NA,NA,32%,11%,NA
110400,Cape Rodney,Waitemata,12+,"3,186","2,792","2,738","2,568","1,738",88%,86%,68%
110400,Cape Rodney,Waitemata,5-11,321,139,57,NA,NA,43%,18%,NA
110500,Wellsford,Waitemata,12+,"1,658","1,456","1,424","1,294",792,88%,86%,61%
110500,Wellsford,Waitemata,5-11,206,60,30,NA,NA,29%,15%,NA
110700,South Head,Waitemata,12+,"2,249","2,023","1,987","1,828","1,222",90%,88%,67%
110700,South Head,Waitemata,5-11,254,107,45,NA,NA,42%,18%,NA
110800,Kaipara Hills,Waitemata,12+,"1,743","1,513","1,490","1,355",805,87%,85%,59%
110800,Kaipara Hills,Waitemata,5-11,228,93,35,NA,NA,41%,15%,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,414","1,276","1,256","1,155",844,90%,89%,73%
110900,Dome Valley-Matakana,Waitemata,5-11,172,106,51,NA,NA,62%,30%,NA
111100,Warkworth West,Waitemata,12+,"2,313","2,176","2,154","2,012","1,503",94%,93%,75%
111100,Warkworth West,Waitemata,5-11,221,94,38,NA,NA,43%,17%,NA
111200,Puhoi Valley,Waitemata,12+,"3,348","3,025","2,981","2,765","1,843",90%,89%,67%
111200,Puhoi Valley,Waitemata,5-11,320,137,56,NA,NA,43%,18%,NA
111300,Warkworth East,Waitemata,12+,"3,124","2,942","2,920","2,742","1,979",94%,93%,72%
111300,Warkworth East,Waitemata,5-11,343,169,71,NA,NA,49%,21%,NA
111400,Sandspit,Waitemata,12+,932,852,837,796,605,91%,90%,76%
111400,Sandspit,Waitemata,5-11,74,28,15,NA,NA,38%,20%,NA
111500,Tawharanui Peninsula,Waitemata,12+,"1,918",Masked,Masked,"1,742","1,332",>95%,>95%,76%
111500,Tawharanui Peninsula,Waitemata,5-11,163,102,42,NA,NA,63%,26%,NA
111600,Te Kuru,Waitemata,12+,"2,115","1,976","1,948","1,805","1,161",93%,92%,64%
111600,Te Kuru,Waitemata,5-11,274,131,32,NA,NA,48%,12%,NA
111700,Snells Beach,Waitemata,12+,"3,161","2,914","2,891","2,694","1,982",92%,91%,74%
111700,Snells Beach,Waitemata,5-11,331,164,68,NA,NA,50%,21%,NA
111800,Barrier Islands,Auckland,12+,939,788,771,734,550,84%,82%,75%
111800,Barrier Islands,Auckland,5-11,84,23,9,NA,NA,27%,11%,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,146",999,985,937,731,87%,86%,78%
111900,Algies Bay-Scotts Landing,Waitemata,5-11,78,34,8,NA,NA,44%,10%,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,578","1,425","1,411","1,316",895,90%,89%,68%
112100,Wainui-Waiwera,Waitemata,5-11,153,58,19,NA,NA,38%,12%,NA
112200,Parakai,Waitemata,12+,886,789,778,691,453,89%,88%,66%
112200,Parakai,Waitemata,5-11,125,62,32,NA,NA,50%,26%,NA
112300,Helensville Rural,Waitemata,12+,"1,408","1,293","1,280","1,196",814,92%,91%,68%
112300,Helensville Rural,Waitemata,5-11,141,61,30,NA,NA,43%,21%,NA
112400,Helensville,Waitemata,12+,"2,401","2,231","2,189","2,021","1,365",93%,91%,68%
112400,Helensville,Waitemata,5-11,325,165,81,NA,NA,51%,25%,NA
112500,Waitoki,Waitemata,12+,"1,420","1,311","1,297","1,207",789,92%,91%,65%
112500,Waitoki,Waitemata,5-11,171,75,28,NA,NA,44%,16%,NA
112600,Waikoukou Valley,Waitemata,12+,"1,460","1,358","1,342","1,209",785,93%,92%,65%
112600,Waikoukou Valley,Waitemata,5-11,170,63,33,NA,NA,37%,19%,NA
112700,Orewa North,Waitemata,12+,"4,397","4,170","4,144","3,926","3,102",95%,94%,79%
112700,Orewa North,Waitemata,5-11,405,227,139,NA,NA,56%,34%,NA
112800,Hatfields Beach,Waitemata,12+,"1,324","1,239","1,230","1,155",801,94%,93%,69%
112800,Hatfields Beach,Waitemata,5-11,137,78,40,NA,NA,57%,29%,NA
112900,Orewa South,Waitemata,12+,"3,572","3,393","3,376","3,225","2,579",95%,95%,80%
112900,Orewa South,Waitemata,5-11,250,159,84,NA,NA,64%,34%,NA
113000,Orewa Central,Waitemata,12+,"2,976","2,785","2,764","2,653","2,107",94%,93%,79%
113000,Orewa Central,Waitemata,5-11,178,97,48,NA,NA,54%,27%,NA
113100,Millwater North,Waitemata,12+,"3,027",Masked,"2,872","2,654","1,956",>95%,95%,74%
113100,Millwater North,Waitemata,5-11,570,364,174,NA,NA,64%,31%,NA
113200,Waipatukahu,Waitemata,12+,"1,189","1,092","1,081",995,666,92%,91%,67%
113200,Waipatukahu,Waitemata,5-11,133,79,24,NA,NA,59%,18%,NA
113300,Millwater South,Waitemata,12+,"3,100",Masked,Masked,"2,757","1,876",>95%,>95%,68%
113300,Millwater South,Waitemata,5-11,631,411,210,NA,NA,65%,33%,NA
113400,Dairy Flat North,Waitemata,12+,"2,243",Masked,"2,114","1,971","1,217",>95%,94%,62%
113400,Dairy Flat North,Waitemata,5-11,250,138,65,NA,NA,55%,26%,NA
113500,Dairy Flat West,Waitemata,12+,"1,293","1,197","1,192","1,099",724,93%,92%,66%
113500,Dairy Flat West,Waitemata,5-11,124,58,20,NA,NA,47%,16%,NA
113600,Kingsway,Waitemata,12+,"2,017","1,915","1,889","1,713","1,173",95%,94%,68%
113600,Kingsway,Waitemata,5-11,283,161,65,NA,NA,57%,23%,NA
113800,Silverdale Central (Auckland),Waitemata,12+,480,Masked,Masked,437,279,>95%,>95%,64%
113800,Silverdale Central (Auckland),Waitemata,5-11,49,30,10,NA,NA,61%,20%,NA
113900,Red Beach West,Waitemata,12+,"2,570","2,330","2,309","2,177","1,711",91%,90%,79%
113900,Red Beach West,Waitemata,5-11,214,108,53,NA,NA,50%,25%,NA
114000,Red Beach East,Waitemata,12+,"3,484",Masked,Masked,"3,099","2,254",>95%,>95%,73%
114000,Red Beach East,Waitemata,5-11,365,190,81,NA,NA,52%,22%,NA
114100,Silverdale South (Auckland),Waitemata,12+,"1,721","1,588","1,568","1,463",950,92%,91%,65%
114100,Silverdale South (Auckland),Waitemata,5-11,187,98,24,NA,NA,52%,13%,NA
114200,Waimauku,Waitemata,12+,"1,155",Masked,"1,097","1,011",713,>95%,95%,71%
114200,Waimauku,Waitemata,5-11,135,82,30,NA,NA,61%,22%,NA
114400,Vipond,Waitemata,12+,"2,492","2,358","2,345","2,203","1,555",95%,94%,71%
114400,Vipond,Waitemata,5-11,306,159,85,NA,NA,52%,28%,NA
114500,Muriwai,Waitemata,12+,948,874,859,802,578,92%,91%,72%
114500,Muriwai,Waitemata,5-11,123,83,24,NA,NA,67%,20%,NA
114600,Stanmore Bay West,Waitemata,12+,"2,211","2,077","2,050","1,886","1,260",94%,93%,67%
114600,Stanmore Bay West,Waitemata,5-11,332,173,92,NA,NA,52%,28%,NA
114700,Kumeu Rural West,Waitemata,12+,"1,504","1,421","1,400","1,320",895,94%,93%,68%
114700,Kumeu Rural West,Waitemata,5-11,114,54,24,NA,NA,47%,21%,NA
114800,Okura Bush,Waitemata,12+,"1,229","1,130","1,113","1,048",717,92%,91%,68%
114800,Okura Bush,Waitemata,5-11,141,87,45,NA,NA,62%,32%,NA
114900,Whangaparoa Central,Waitemata,12+,"3,745","3,545","3,515","3,242","2,276",95%,94%,70%
114900,Whangaparoa Central,Waitemata,5-11,416,234,110,NA,NA,56%,26%,NA
115000,Kumeu-Huapai,Waitemata,12+,"4,036",Masked,Masked,"3,663","2,653",>95%,>95%,72%
115000,Kumeu-Huapai,Waitemata,5-11,548,448,215,NA,NA,82%,39%,NA
115100,Stanmore Bay East,Waitemata,12+,"2,351","2,175","2,142","1,969","1,357",93%,91%,69%
115100,Stanmore Bay East,Waitemata,5-11,270,136,55,NA,NA,50%,20%,NA
115200,Manly West,Waitemata,12+,"2,058","1,925","1,908","1,787","1,251",94%,93%,70%
115200,Manly West,Waitemata,5-11,233,123,69,NA,NA,53%,30%,NA
115300,Muriwai Valley-Bethells Beach,Waitemata,12+,936,849,837,780,535,91%,89%,69%
115300,Muriwai Valley-Bethells Beach,Waitemata,5-11,121,74,34,NA,NA,61%,28%,NA
115400,Tindalls-Matakatia,Waitemata,12+,"1,776","1,656","1,645","1,543","1,109",93%,93%,72%
115400,Tindalls-Matakatia,Waitemata,5-11,154,88,49,NA,NA,57%,32%,NA
115500,Coatesville,Waitemata,12+,"2,035","1,909","1,891","1,759","1,256",94%,93%,71%
115500,Coatesville,Waitemata,5-11,222,110,49,NA,NA,50%,22%,NA
115600,Dairy Flat South,Waitemata,12+,"1,478","1,394","1,378","1,277",894,94%,93%,70%
115600,Dairy Flat South,Waitemata,5-11,133,63,36,NA,NA,47%,27%,NA
115700,Gulf Harbour North,Waitemata,12+,"2,489",Masked,Masked,"2,201","1,562",>95%,>95%,71%
115700,Gulf Harbour North,Waitemata,5-11,323,197,99,NA,NA,61%,31%,NA
115800,Manly East,Waitemata,12+,"3,151","2,884","2,862","2,696","1,987",92%,91%,74%
115800,Manly East,Waitemata,5-11,332,201,93,NA,NA,61%,28%,NA
115900,Riverhead,Waitemata,12+,"2,572",Masked,Masked,"2,285","1,691",>95%,>95%,74%
115900,Riverhead,Waitemata,5-11,417,326,191,NA,NA,78%,46%,NA
116000,Army Bay,Waitemata,12+,"1,318",Masked,"1,235","1,147",874,>95%,94%,76%
116000,Army Bay,Waitemata,5-11,167,97,47,NA,NA,58%,28%,NA
116100,Kumeu Rural East,Waitemata,12+,"2,285","2,080","2,065","1,946","1,320",91%,90%,68%
116100,Kumeu Rural East,Waitemata,5-11,215,120,53,NA,NA,56%,25%,NA
116200,Gulf Harbour South,Waitemata,12+,"2,565","2,409","2,398","2,255","1,673",94%,93%,74%
116200,Gulf Harbour South,Waitemata,5-11,266,168,93,NA,NA,63%,35%,NA
116300,Paremoremo West,Waitemata,12+,825,771,763,711,485,93%,92%,68%
116300,Paremoremo West,Waitemata,5-11,94,42,29,NA,NA,45%,31%,NA
116400,Taupaki,Waitemata,12+,"1,544","1,397","1,382","1,300",886,90%,90%,68%
116400,Taupaki,Waitemata,5-11,139,69,24,NA,NA,50%,17%,NA
116500,Long Bay,Waitemata,12+,"2,066",Masked,Masked,"1,906","1,335",>95%,>95%,70%
116500,Long Bay,Waitemata,5-11,303,217,112,NA,NA,72%,37%,NA
116600,Paremoremo East,Waitemata,12+,"1,780","1,683","1,658","1,533","1,037",95%,93%,68%
116600,Paremoremo East,Waitemata,5-11,201,98,53,NA,NA,49%,26%,NA
116700,Albany Heights,Waitemata,12+,"3,054",Masked,Masked,"2,903","1,975",>95%,>95%,68%
116700,Albany Heights,Waitemata,5-11,380,259,137,NA,NA,68%,36%,NA
116800,Awaruku,Waitemata,12+,"3,758",Masked,Masked,"3,340","2,403",>95%,>95%,72%
116800,Awaruku,Waitemata,5-11,442,285,156,NA,NA,64%,35%,NA
116900,Fairview Heights,Waitemata,12+,"3,316",Masked,Masked,"3,102","2,092",>95%,>95%,67%
