SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
101600,Hokianga North,Northland,5-11,134,37,10,NA,NA,28%,7%,NA
101700,Kohukohu-Broadwood,Northland,12+,688,568,556,525,362,83%,81%,69%
101700,Kohukohu-Broadwood,Northland,5-11,64,17,Masked,NA,NA,27%,6%,NA
101800,Whakarara,Northland,12+,"1,123",961,936,888,627,86%,83%,71%
101800,Whakarara,Northland,5-11,119,54,25,NA,NA,45%,21%,NA
101900,Kaeo,Northland,12+,"1,084",856,824,776,493,79%,76%,64%
101900,Kaeo,Northland,5-11,147,43,16,NA,NA,29%,11%,NA
102000,Omahuta Forest-Horeke,Northland,12+,985,740,708,653,389,75%,72%,60%
102000,Omahuta Forest-Horeke,Northland,5-11,163,20,9,NA,NA,12%,6%,NA
102100,Hokianga South,Northland,12+,"1,189",901,864,819,547,76%,73%,67%
102100,Hokianga South,Northland,5-11,130,30,6,NA,NA,23%,<5%,NA
102200,Lake Manuwai-Kapiro,Northland,12+,"2,007","1,817","1,786","1,677","1,122",91%,89%,67%
102200,Lake Manuwai-Kapiro,Northland,5-11,208,85,41,NA,NA,41%,20%,NA
102300,Okaihau,Northland,12+,"1,031",893,873,821,490,87%,85%,60%
102300,Okaihau,Northland,5-11,121,32,7,NA,NA,26%,6%,NA
102400,Rangitane-Purerua,Northland,12+,"1,290","1,153","1,119","1,046",722,89%,87%,69%
102400,Rangitane-Purerua,Northland,5-11,157,43,20,NA,NA,27%,13%,NA
102500,Waipapa,Northland,12+,739,666,647,613,400,90%,88%,65%
102500,Waipapa,Northland,5-11,97,36,19,NA,NA,37%,20%,NA
102600,Puketotara,Northland,12+,"1,617","1,461","1,425","1,342",918,90%,88%,68%
102600,Puketotara,Northland,5-11,175,70,20,NA,NA,40%,11%,NA
102700,Waima Forest,Northland,12+,995,771,740,690,371,77%,74%,54%
102700,Waima Forest,Northland,5-11,137,23,6,NA,NA,17%,<5%,NA
102800,Riverview,Northland,12+,"1,980",Masked,"1,856","1,739","1,340",>95%,94%,77%
102800,Riverview,Northland,5-11,203,101,48,NA,NA,50%,24%,NA
102900,Waipoua Forest,Northland,12+,"1,150",882,855,824,560,77%,74%,68%
102900,Waipoua Forest,Northland,5-11,109,18,Masked,NA,NA,17%,<5%,NA
103000,Kerikeri Central,Northland,12+,"2,363","2,192","2,160","2,059","1,469",93%,91%,71%
103000,Kerikeri Central,Northland,5-11,228,91,35,NA,NA,40%,15%,NA
103100,Kerikeri South,Northland,12+,"2,537","2,339","2,312","2,212","1,668",92%,91%,75%
103100,Kerikeri South,Northland,5-11,213,101,41,NA,NA,47%,19%,NA
103200,Ohaeawai-Waimate North,Northland,12+,"1,059",925,900,848,558,87%,85%,66%
103200,Ohaeawai-Waimate North,Northland,5-11,116,29,12,NA,NA,25%,10%,NA
103300,Puketona-Waitangi,Northland,12+,"1,295","1,124","1,113","1,071",761,87%,86%,71%
103300,Puketona-Waitangi,Northland,5-11,124,43,11,NA,NA,35%,9%,NA
103400,Ngapuhi,Northland,12+,"1,270","1,059","1,015",941,507,83%,80%,54%
103400,Ngapuhi,Northland,5-11,189,37,10,NA,NA,20%,5%,NA
103500,Kaikohe,Northland,12+,"3,564","2,943","2,811","2,600","1,416",83%,79%,54%
103500,Kaikohe,Northland,5-11,657,179,61,NA,NA,27%,9%,NA
103600,Pakaraka,Northland,12+,550,481,472,445,274,87%,86%,62%
103600,Pakaraka,Northland,5-11,78,31,14,NA,NA,40%,18%,NA
103700,Haruru,Northland,12+,"1,018",867,855,828,578,85%,84%,70%
103700,Haruru,Northland,5-11,119,46,11,NA,NA,39%,9%,NA
103800,Russell,Northland,12+,771,708,703,687,550,92%,91%,80%
103900,Paihia,Northland,12+,"1,533","1,363","1,337","1,284",878,89%,87%,68%
103900,Paihia,Northland,5-11,127,42,24,NA,NA,33%,19%,NA
104000,Mataraua Forest,Northland,12+,457,368,346,314,181,81%,76%,58%
104000,Mataraua Forest,Northland,5-11,69,17,10,NA,NA,25%,14%,NA
104100,Matawaia-Taumarere,Northland,12+,"1,274","1,029",996,926,514,81%,78%,56%
104100,Matawaia-Taumarere,Northland,5-11,201,58,10,NA,NA,29%,<5%,NA
104200,Russell Peninsula,Northland,12+,635,546,542,525,421,86%,85%,80%
104300,Opua (Far North District),Northland,12+,"1,177","1,075","1,055","1,025",778,91%,90%,76%
104300,Opua (Far North District),Northland,5-11,71,22,8,NA,NA,31%,11%,NA
104400,Russell Forest-Rawhiti,Northland,12+,624,547,529,504,345,88%,85%,68%
104400,Russell Forest-Rawhiti,Northland,5-11,74,15,Masked,NA,NA,20%,<5%,NA
104500,Moerewa,Northland,12+,"1,333","1,142","1,091",989,528,86%,82%,53%
104500,Moerewa,Northland,5-11,267,37,11,NA,NA,14%,<5%,NA
104600,Kawakawa,Northland,12+,"1,191","1,070","1,028",949,551,90%,86%,58%
104600,Kawakawa,Northland,5-11,199,47,15,NA,NA,24%,8%,NA
104700,Maromaku,Northland,12+,593,472,457,425,245,80%,77%,58%
104700,Maromaku,Northland,5-11,101,29,8,NA,NA,29%,8%,NA
104800,Mangakahia-Hukerenui,Northland,12+,"1,571","1,366","1,326","1,218",681,87%,84%,56%
104800,Mangakahia-Hukerenui,Northland,5-11,229,65,18,NA,NA,28%,8%,NA
104900,Whangaruru,Northland,12+,"2,231","1,948","1,902","1,796","1,133",87%,85%,63%
104900,Whangaruru,Northland,5-11,249,92,22,NA,NA,37%,9%,NA
105100,Matarau,Northland,12+,"2,769","2,500","2,463","2,272","1,590",90%,89%,70%
105100,Matarau,Northland,5-11,388,173,77,NA,NA,45%,20%,NA
105200,Hikurangi,Northland,12+,"1,202","1,075","1,043",958,549,89%,87%,57%
105200,Hikurangi,Northland,5-11,230,70,26,NA,NA,30%,11%,NA
105300,Kauri,Northland,12+,"1,557","1,391","1,372","1,287",946,89%,88%,74%
105300,Kauri,Northland,5-11,199,74,28,NA,NA,37%,14%,NA
105400,Maungatapere,Northland,12+,"3,041","2,685","2,655","2,491","1,774",88%,87%,71%
105400,Maungatapere,Northland,5-11,367,168,97,NA,NA,46%,26%,NA
105500,Kamo West,Northland,12+,"1,981","1,777","1,755","1,641","1,165",90%,89%,71%
105500,Kamo West,Northland,5-11,206,103,45,NA,NA,50%,22%,NA
105600,Matapouri-Tutukaka,Northland,12+,"1,603","1,439","1,417","1,348",987,90%,88%,73%
105600,Matapouri-Tutukaka,Northland,5-11,132,63,36,NA,NA,48%,27%,NA
105700,Kiripaka,Northland,12+,875,785,771,719,487,90%,88%,68%
105700,Kiripaka,Northland,5-11,125,59,30,NA,NA,47%,24%,NA
105800,Kamo East,Northland,12+,"2,477","2,297","2,240","2,072","1,283",93%,90%,62%
105800,Kamo East,Northland,5-11,432,165,62,NA,NA,38%,14%,NA
105900,Granfield Reserve,Northland,12+,"2,918","2,693","2,656","2,502","1,944",92%,91%,78%
105900,Granfield Reserve,Northland,5-11,288,148,59,NA,NA,51%,20%,NA
106000,Kamo Central,Northland,12+,"1,417","1,333","1,308","1,222",814,94%,92%,67%
106000,Kamo Central,Northland,5-11,223,110,41,NA,NA,49%,18%,NA
106100,Whau Valley,Northland,12+,"2,551","2,267","2,237","2,130","1,536",89%,88%,72%
106100,Whau Valley,Northland,5-11,263,113,49,NA,NA,43%,19%,NA
106200,Tikipunga North,Northland,12+,"2,905","2,715","2,665","2,504","1,746",93%,92%,70%
106200,Tikipunga North,Northland,5-11,417,139,44,NA,NA,33%,11%,NA
106300,Pukenui,Northland,12+,"2,007","1,897","1,886","1,752","1,331",95%,94%,76%
106300,Pukenui,Northland,5-11,261,164,82,NA,NA,63%,31%,NA
106400,Otangarei,Northland,12+,"1,771","1,440","1,344","1,234",628,81%,76%,51%
106400,Otangarei,Northland,5-11,304,60,11,NA,NA,20%,<5%,NA
106500,Tikipunga South,Northland,12+,"3,202","2,954","2,892","2,728","1,813",92%,90%,66%
106500,Tikipunga South,Northland,5-11,428,158,45,NA,NA,37%,11%,NA
106600,Kensington (Whangarei District),Northland,12+,"2,958","2,774","2,731","2,620","1,883",94%,92%,72%
106600,Kensington (Whangarei District),Northland,5-11,255,90,37,NA,NA,35%,15%,NA
106700,Abbey Caves-Glenbervie,Northland,12+,"1,185","1,103","1,091","1,033",729,93%,92%,71%
106700,Abbey Caves-Glenbervie,Northland,5-11,130,49,25,NA,NA,38%,19%,NA
106800,Mairtown,Northland,12+,"2,215","2,034","2,013","1,931","1,430",92%,91%,74%
106800,Mairtown,Northland,5-11,213,100,38,NA,NA,47%,18%,NA
106900,Maunu-Horahora,Northland,12+,"2,923","2,706","2,673","2,524","1,906",93%,91%,76%
106900,Maunu-Horahora,Northland,5-11,343,159,69,NA,NA,46%,20%,NA
107000,Woodhill-Vinetown,Northland,12+,"2,481","2,284","2,242","2,141","1,455",92%,90%,68%
107000,Woodhill-Vinetown,Northland,5-11,240,102,34,NA,NA,42%,14%,NA
107100,Whangarei Central,Northland,12+,981,915,900,863,594,93%,92%,69%
107100,Whangarei Central,Northland,5-11,51,21,Masked,NA,NA,41%,10%,NA
107200,Riverside,Northland,12+,"1,922","1,715","1,692","1,622","1,130",89%,88%,70%
107200,Riverside,Northland,5-11,166,78,29,NA,NA,47%,17%,NA
107300,Raumanga,Northland,12+,"2,693","2,395","2,291","2,100","1,129",89%,85%,54%
107300,Raumanga,Northland,5-11,475,125,37,NA,NA,26%,8%,NA
107400,Tarewa,Northland,12+,"1,519","1,330","1,288","1,185",668,88%,85%,56%
107400,Tarewa,Northland,5-11,308,89,34,NA,NA,29%,11%,NA
107500,Morningside (Whangarei District),Northland,12+,"1,924","1,778","1,731","1,646","1,005",92%,90%,61%
107500,Morningside (Whangarei District),Northland,5-11,218,82,29,NA,NA,38%,13%,NA
107600,Ngunguru,Northland,12+,"1,058",955,945,886,678,90%,89%,77%
107600,Ngunguru,Northland,5-11,121,61,28,NA,NA,50%,23%,NA
107700,Otaika-Portland,Northland,12+,"1,171","1,029","1,002",938,626,88%,86%,67%
107700,Otaika-Portland,Northland,5-11,143,63,23,NA,NA,44%,16%,NA
107800,Oakleigh-Mangapai,Northland,12+,"1,998","1,777","1,755","1,648","1,121",89%,88%,68%
107800,Oakleigh-Mangapai,Northland,5-11,224,92,44,NA,NA,41%,20%,NA
107900,Port-Limeburners,Northland,12+,179,165,161,157,94,92%,90%,60%
108000,Pataua,Northland,12+,"1,498","1,296","1,271","1,200",782,87%,85%,65%
108000,Pataua,Northland,5-11,195,71,29,NA,NA,36%,15%,NA
108100,Onerahi Park,Northland,12+,"1,383","1,298","1,282","1,216",926,94%,93%,76%
108100,Onerahi Park,Northland,5-11,181,92,49,NA,NA,51%,27%,NA
108200,Sherwood Rise,Northland,12+,"2,012","1,844","1,805","1,697","1,131",92%,90%,67%
108200,Sherwood Rise,Northland,5-11,279,95,32,NA,NA,34%,11%,NA
108300,Onerahi,Northland,12+,"2,070","1,814","1,778","1,666","1,122",88%,86%,67%
108300,Onerahi,Northland,5-11,245,72,27,NA,NA,29%,11%,NA
108500,Parua Bay,Northland,12+,"2,254","2,096","2,081","1,961","1,531",93%,92%,78%
108500,Parua Bay,Northland,5-11,261,135,62,NA,NA,52%,24%,NA
108600,Bream Bay,Northland,12+,"1,909","1,708","1,675","1,565","1,053",89%,88%,67%
108600,Bream Bay,Northland,5-11,231,92,35,NA,NA,40%,15%,NA
108700,Marsden Bay,Northland,12+,"2,403",Masked,"2,279","2,162","1,691",>95%,95%,78%
108700,Marsden Bay,Northland,5-11,250,103,54,NA,NA,41%,22%,NA
108800,Ruakaka,Northland,12+,"2,366","2,219","2,182","2,076","1,435",94%,92%,69%
108800,Ruakaka,Northland,5-11,247,76,23,NA,NA,31%,9%,NA
108900,Bream Head,Northland,12+,"1,222","1,133","1,122","1,082",836,93%,92%,77%
108900,Bream Head,Northland,5-11,119,69,31,NA,NA,58%,26%,NA
109000,Waipu,Northland,12+,"2,863","2,508","2,482","2,391","1,776",88%,87%,74%
109000,Waipu,Northland,5-11,227,75,39,NA,NA,33%,17%,NA
109100,Kaipara Coastal,Northland,12+,"3,262","2,668","2,594","2,465","1,497",82%,80%,61%
109100,Kaipara Coastal,Northland,5-11,332,101,43,NA,NA,30%,13%,NA
109200,Maungaru,Northland,12+,"1,572","1,328","1,304","1,236",745,84%,83%,60%
109200,Maungaru,Northland,5-11,162,61,19,NA,NA,38%,12%,NA
109300,Dargaville,Northland,12+,"4,358","3,715","3,606","3,435","2,185",85%,83%,64%
109300,Dargaville,Northland,5-11,442,123,60,NA,NA,28%,14%,NA
109400,Ruawai-Matakohe,Northland,12+,"2,157","1,854","1,813","1,731","1,146",86%,84%,66%
109400,Ruawai-Matakohe,Northland,5-11,260,74,26,NA,NA,28%,10%,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,572","1,288","1,254","1,196",828,82%,80%,69%
109500,Otamatea (Kaipara District),Northland,5-11,164,56,20,NA,NA,34%,12%,NA
109600,Maungaturoto,Northland,12+,"1,051",947,920,856,570,90%,88%,67%
109600,Maungaturoto,Northland,5-11,143,54,18,NA,NA,38%,13%,NA
109700,Kaiwaka,Northland,12+,"2,007","1,643","1,596","1,511",948,82%,80%,63%
109700,Kaiwaka,Northland,5-11,226,77,30,NA,NA,34%,13%,NA
109800,Mangawhai Rural,Northland,12+,"2,258","1,856","1,825","1,761","1,190",82%,81%,68%
109800,Mangawhai Rural,Northland,5-11,244,86,37,NA,NA,35%,15%,NA
109900,Mangawhai Heads,Northland,12+,"2,157","1,945","1,909","1,845","1,330",90%,89%,72%
109900,Mangawhai Heads,Northland,5-11,195,67,27,NA,NA,34%,14%,NA
110100,Mangawhai,Northland,12+,960,875,864,826,614,91%,90%,74%
110100,Mangawhai,Northland,5-11,111,39,21,NA,NA,35%,19%,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,314","1,137","1,118","1,054",637,87%,85%,60%
110200,Okahukura Peninsula,Waitemata,5-11,141,46,20,NA,NA,33%,14%,NA
110400,Cape Rodney,Waitemata,12+,"3,187","2,798","2,749","2,628","1,779",88%,86%,68%
110400,Cape Rodney,Waitemata,5-11,326,142,66,NA,NA,44%,20%,NA
110500,Wellsford,Waitemata,12+,"1,658","1,453","1,421","1,335",801,88%,86%,60%
110500,Wellsford,Waitemata,5-11,205,60,34,NA,NA,29%,17%,NA
110700,South Head,Waitemata,12+,"2,277","2,043","2,003","1,891","1,261",90%,88%,67%
110700,South Head,Waitemata,5-11,262,106,49,NA,NA,40%,19%,NA
110800,Kaipara Hills,Waitemata,12+,"1,771","1,537","1,513","1,402",825,87%,85%,59%
110800,Kaipara Hills,Waitemata,5-11,227,91,40,NA,NA,40%,18%,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,432","1,291","1,273","1,199",879,90%,89%,73%
110900,Dome Valley-Matakana,Waitemata,5-11,167,109,55,NA,NA,65%,33%,NA
111100,Warkworth West,Waitemata,12+,"2,327","2,189","2,166","2,052","1,542",94%,93%,75%
111100,Warkworth West,Waitemata,5-11,222,99,48,NA,NA,45%,22%,NA
111200,Puhoi Valley,Waitemata,12+,"3,358","3,024","2,983","2,807","1,884",90%,89%,67%
111200,Puhoi Valley,Waitemata,5-11,327,144,67,NA,NA,44%,20%,NA
111300,Warkworth East,Waitemata,12+,"3,157","2,973","2,950","2,816","2,050",94%,93%,73%
111300,Warkworth East,Waitemata,5-11,339,166,86,NA,NA,49%,25%,NA
111400,Sandspit,Waitemata,12+,925,846,831,797,609,91%,90%,76%
111400,Sandspit,Waitemata,5-11,72,29,19,NA,NA,40%,26%,NA
111500,Tawharanui Peninsula,Waitemata,12+,"1,921",Masked,Masked,"1,745","1,328",>95%,>95%,76%
111500,Tawharanui Peninsula,Waitemata,5-11,164,100,51,NA,NA,61%,31%,NA
111600,Te Kuru,Waitemata,12+,"2,131","1,989","1,961","1,844","1,192",93%,92%,65%
111600,Te Kuru,Waitemata,5-11,282,135,43,NA,NA,48%,15%,NA
111700,Snells Beach,Waitemata,12+,"3,168","2,933","2,912","2,757","2,029",93%,92%,74%
111700,Snells Beach,Waitemata,5-11,329,163,72,NA,NA,50%,22%,NA
111800,Barrier Islands,Auckland,12+,921,776,763,736,548,84%,83%,74%
111800,Barrier Islands,Auckland,5-11,85,22,9,NA,NA,26%,11%,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,150",998,984,948,740,87%,86%,78%
111900,Algies Bay-Scotts Landing,Waitemata,5-11,79,34,10,NA,NA,43%,13%,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,587","1,425","1,412","1,325",924,90%,89%,70%
112100,Wainui-Waiwera,Waitemata,5-11,156,57,21,NA,NA,37%,13%,NA
112200,Parakai,Waitemata,12+,895,799,786,723,465,89%,88%,64%
112200,Parakai,Waitemata,5-11,121,62,34,NA,NA,51%,28%,NA
112300,Helensville Rural,Waitemata,12+,"1,431","1,307","1,295","1,224",842,91%,90%,69%
112300,Helensville Rural,Waitemata,5-11,143,62,39,NA,NA,43%,27%,NA
112400,Helensville,Waitemata,12+,"2,388","2,207","2,171","2,050","1,399",92%,91%,68%
112400,Helensville,Waitemata,5-11,323,167,87,NA,NA,52%,27%,NA
112500,Waitoki,Waitemata,12+,"1,420","1,308","1,290","1,214",794,92%,91%,65%
112500,Waitoki,Waitemata,5-11,174,77,31,NA,NA,44%,18%,NA
112600,Waikoukou Valley,Waitemata,12+,"1,467","1,370","1,353","1,243",816,93%,92%,66%
112600,Waikoukou Valley,Waitemata,5-11,170,64,36,NA,NA,38%,21%,NA
112700,Orewa North,Waitemata,12+,"4,427","4,193","4,167","3,980","3,153",95%,94%,79%
112700,Orewa North,Waitemata,5-11,411,233,149,NA,NA,57%,36%,NA
112800,Hatfields Beach,Waitemata,12+,"1,309","1,225","1,217","1,155",818,94%,93%,71%
112800,Hatfields Beach,Waitemata,5-11,138,81,42,NA,NA,59%,30%,NA
112900,Orewa South,Waitemata,12+,"3,629","3,447","3,433","3,314","2,646",95%,95%,80%
112900,Orewa South,Waitemata,5-11,260,166,98,NA,NA,64%,38%,NA
113000,Orewa Central,Waitemata,12+,"2,975","2,788","2,767","2,677","2,152",94%,93%,80%
113000,Orewa Central,Waitemata,5-11,181,102,56,NA,NA,56%,31%,NA
113100,Millwater North,Waitemata,12+,"3,019",Masked,"2,862","2,672","1,978",>95%,95%,74%
113100,Millwater North,Waitemata,5-11,567,360,199,NA,NA,63%,35%,NA
113200,Waipatukahu,Waitemata,12+,"1,188","1,091","1,082","1,006",680,92%,91%,68%
113200,Waipatukahu,Waitemata,5-11,133,78,31,NA,NA,59%,23%,NA
113300,Millwater South,Waitemata,12+,"3,115",Masked,Masked,"2,822","1,915",>95%,>95%,68%
113300,Millwater South,Waitemata,5-11,631,407,226,NA,NA,65%,36%,NA
113400,Dairy Flat North,Waitemata,12+,"2,333",Masked,"2,205","2,103","1,330",>95%,95%,63%
113400,Dairy Flat North,Waitemata,5-11,260,149,75,NA,NA,57%,29%,NA
113500,Dairy Flat West,Waitemata,12+,"1,292","1,197","1,190","1,115",720,93%,92%,65%
113500,Dairy Flat West,Waitemata,5-11,127,59,26,NA,NA,46%,20%,NA
113600,Kingsway,Waitemata,12+,"2,005","1,903","1,882","1,723","1,199",95%,94%,70%
113600,Kingsway,Waitemata,5-11,289,165,79,NA,NA,57%,27%,NA
113800,Silverdale Central (Auckland),Waitemata,12+,525,Masked,Masked,498,323,>95%,>95%,65%
113800,Silverdale Central (Auckland),Waitemata,5-11,56,36,14,NA,NA,64%,25%,NA
113900,Red Beach West,Waitemata,12+,"2,617","2,363","2,340","2,237","1,778",90%,89%,79%
113900,Red Beach West,Waitemata,5-11,212,108,57,NA,NA,51%,27%,NA
114000,Red Beach East,Waitemata,12+,"3,473",Masked,"3,299","3,126","2,278",>95%,95%,73%
114000,Red Beach East,Waitemata,5-11,365,192,89,NA,NA,53%,24%,NA
114100,Silverdale South (Auckland),Waitemata,12+,"1,711","1,582","1,563","1,476",968,92%,91%,66%
114100,Silverdale South (Auckland),Waitemata,5-11,189,100,27,NA,NA,53%,14%,NA
114200,Waimauku,Waitemata,12+,"1,176",Masked,"1,116","1,040",742,>95%,95%,71%
114200,Waimauku,Waitemata,5-11,137,81,37,NA,NA,59%,27%,NA
114400,Vipond,Waitemata,12+,"2,493","2,355","2,344","2,239","1,582",94%,94%,71%
114400,Vipond,Waitemata,5-11,308,158,99,NA,NA,51%,32%,NA
114500,Muriwai,Waitemata,12+,947,880,865,816,598,93%,91%,73%
114500,Muriwai,Waitemata,5-11,124,81,28,NA,NA,65%,23%,NA
114600,Stanmore Bay West,Waitemata,12+,"2,224","2,086","2,057","1,929","1,278",94%,92%,66%
114600,Stanmore Bay West,Waitemata,5-11,330,173,103,NA,NA,52%,31%,NA
114700,Kumeu Rural West,Waitemata,12+,"1,490","1,411","1,388","1,316",901,95%,93%,68%
114700,Kumeu Rural West,Waitemata,5-11,119,57,28,NA,NA,48%,24%,NA
114800,Okura Bush,Waitemata,12+,"1,225","1,132","1,115","1,059",741,92%,91%,70%
114800,Okura Bush,Waitemata,5-11,142,87,47,NA,NA,61%,33%,NA
114900,Whangaparoa Central,Waitemata,12+,"3,734","3,535","3,506","3,278","2,308",95%,94%,70%
114900,Whangaparoa Central,Waitemata,5-11,416,233,131,NA,NA,56%,31%,NA
115000,Kumeu-Huapai,Waitemata,12+,"4,076",Masked,Masked,"3,762","2,737",>95%,>95%,73%
115000,Kumeu-Huapai,Waitemata,5-11,547,450,258,NA,NA,82%,47%,NA
115100,Stanmore Bay East,Waitemata,12+,"2,356","2,179","2,146","2,011","1,381",92%,91%,69%
115100,Stanmore Bay East,Waitemata,5-11,269,139,65,NA,NA,52%,24%,NA
115200,Manly West,Waitemata,12+,"2,061","1,936","1,921","1,830","1,282",94%,93%,70%
115200,Manly West,Waitemata,5-11,231,123,72,NA,NA,53%,31%,NA
115300,Muriwai Valley-Bethells Beach,Waitemata,12+,938,847,835,791,547,90%,89%,69%
115300,Muriwai Valley-Bethells Beach,Waitemata,5-11,118,74,38,NA,NA,63%,32%,NA
115400,Tindalls-Matakatia,Waitemata,12+,"1,789","1,666","1,655","1,566","1,136",93%,93%,73%
115400,Tindalls-Matakatia,Waitemata,5-11,152,90,57,NA,NA,59%,38%,NA
115500,Coatesville,Waitemata,12+,"2,058","1,935","1,918","1,801","1,302",94%,93%,72%
115500,Coatesville,Waitemata,5-11,223,113,69,NA,NA,51%,31%,NA
115600,Dairy Flat South,Waitemata,12+,"1,502","1,418","1,402","1,321",927,94%,93%,70%
115600,Dairy Flat South,Waitemata,5-11,137,65,40,NA,NA,47%,29%,NA
115700,Gulf Harbour North,Waitemata,12+,"2,451",Masked,Masked,"2,207","1,577",>95%,>95%,71%
115700,Gulf Harbour North,Waitemata,5-11,320,195,113,NA,NA,61%,35%,NA
115800,Manly East,Waitemata,12+,"3,128","2,862","2,842","2,708","2,006",91%,91%,74%
115800,Manly East,Waitemata,5-11,331,201,109,NA,NA,61%,33%,NA
115900,Riverhead,Waitemata,12+,"2,587",Masked,Masked,"2,326","1,738",>95%,>95%,75%
115900,Riverhead,Waitemata,5-11,420,331,212,NA,NA,79%,50%,NA
116000,Army Bay,Waitemata,12+,"1,334","1,267","1,251","1,175",884,95%,94%,75%
116000,Army Bay,Waitemata,5-11,171,98,50,NA,NA,57%,29%,NA
116100,Kumeu Rural East,Waitemata,12+,"2,297","2,097","2,082","2,005","1,362",91%,91%,68%
116100,Kumeu Rural East,Waitemata,5-11,217,122,60,NA,NA,56%,28%,NA
116200,Gulf Harbour South,Waitemata,12+,"2,564","2,408","2,398","2,275","1,716",94%,94%,75%
116200,Gulf Harbour South,Waitemata,5-11,271,175,114,NA,NA,65%,42%,NA
116300,Paremoremo West,Waitemata,12+,822,779,771,730,506,95%,94%,69%
116300,Paremoremo West,Waitemata,5-11,92,42,30,NA,NA,46%,33%,NA
116400,Taupaki,Waitemata,12+,"1,576","1,427","1,412","1,338",913,91%,90%,68%
116400,Taupaki,Waitemata,5-11,145,73,28,NA,NA,50%,19%,NA
116500,Long Bay,Waitemata,12+,"2,121",Masked,Masked,"1,989","1,418",>95%,>95%,71%
116500,Long Bay,Waitemata,5-11,314,226,124,NA,NA,72%,39%,NA
116600,Paremoremo East,Waitemata,12+,"1,778","1,688","1,661","1,554","1,064",95%,93%,68%
116600,Paremoremo East,Waitemata,5-11,203,96,56,NA,NA,47%,28%,NA
116700,Albany Heights,Waitemata,12+,"3,072",Masked,Masked,"2,948","2,052",>95%,>95%,70%
116700,Albany Heights,Waitemata,5-11,378,263,160,NA,NA,70%,42%,NA
116800,Awaruku,Waitemata,12+,"3,751",Masked,Masked,"3,379","2,445",>95%,>95%,72%
116800,Awaruku,Waitemata,5-11,451,296,179,NA,NA,66%,40%,NA
116900,Fairview Heights,Waitemata,12+,"3,331",Masked,Masked,"3,157","2,152",>95%,>95%,68%
