SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
104300,Opua (Far North District),Northland,5-11,70,20,8,NA,NA,29%,11%,NA
104400,Russell Forest-Rawhiti,Northland,12+,623,543,526,474,334,87%,84%,70%
104400,Russell Forest-Rawhiti,Northland,5-11,74,12,Masked,NA,NA,16%,<5%,NA
104500,Moerewa,Northland,12+,"1,345","1,156","1,102",928,513,86%,82%,55%
104500,Moerewa,Northland,5-11,273,38,10,NA,NA,14%,<5%,NA
104600,Kawakawa,Northland,12+,"1,201","1,075","1,028",892,536,90%,86%,60%
104600,Kawakawa,Northland,5-11,202,46,9,NA,NA,23%,<5%,NA
104700,Maromaku,Northland,12+,588,466,453,402,239,79%,77%,59%
104700,Maromaku,Northland,5-11,99,29,7,NA,NA,29%,7%,NA
104800,Mangakahia-Hukerenui,Northland,12+,"1,560","1,349","1,307","1,132",657,86%,84%,58%
104800,Mangakahia-Hukerenui,Northland,5-11,233,67,15,NA,NA,29%,6%,NA
104900,Whangaruru,Northland,12+,"2,191","1,922","1,878","1,701","1,081",88%,86%,64%
104900,Whangaruru,Northland,5-11,242,87,16,NA,NA,36%,7%,NA
105100,Matarau,Northland,12+,"2,763","2,498","2,459","2,211","1,554",90%,89%,70%
105100,Matarau,Northland,5-11,392,168,66,NA,NA,43%,17%,NA
105200,Hikurangi,Northland,12+,"1,217","1,081","1,046",910,522,89%,86%,57%
105200,Hikurangi,Northland,5-11,229,70,20,NA,NA,31%,9%,NA
105300,Kauri,Northland,12+,"1,546","1,378","1,357","1,228",905,89%,88%,74%
105300,Kauri,Northland,5-11,194,73,28,NA,NA,38%,14%,NA
105400,Maungatapere,Northland,12+,"3,057","2,698","2,666","2,430","1,737",88%,87%,71%
105400,Maungatapere,Northland,5-11,363,163,72,NA,NA,45%,20%,NA
105500,Kamo West,Northland,12+,"1,937","1,742","1,718","1,549","1,136",90%,89%,73%
105500,Kamo West,Northland,5-11,200,99,38,NA,NA,50%,19%,NA
105600,Matapouri-Tutukaka,Northland,12+,"1,609","1,449","1,428","1,330",972,90%,89%,73%
105600,Matapouri-Tutukaka,Northland,5-11,135,63,33,NA,NA,47%,24%,NA
105700,Kiripaka,Northland,12+,874,783,771,694,477,90%,88%,69%
105700,Kiripaka,Northland,5-11,125,56,25,NA,NA,45%,20%,NA
105800,Kamo East,Northland,12+,"2,478","2,284","2,221","1,949","1,226",92%,90%,63%
105800,Kamo East,Northland,5-11,432,160,39,NA,NA,37%,9%,NA
105900,Granfield Reserve,Northland,12+,"2,888","2,693","2,656","2,439","1,905",93%,92%,78%
105900,Granfield Reserve,Northland,5-11,284,150,49,NA,NA,53%,17%,NA
106000,Kamo Central,Northland,12+,"1,394","1,303","1,282","1,149",781,93%,92%,68%
106000,Kamo Central,Northland,5-11,216,110,24,NA,NA,51%,11%,NA
106100,Whau Valley,Northland,12+,"2,536","2,265","2,232","2,064","1,501",89%,88%,73%
106100,Whau Valley,Northland,5-11,259,109,36,NA,NA,42%,14%,NA
106200,Tikipunga North,Northland,12+,"2,889","2,705","2,654","2,381","1,662",94%,92%,70%
106200,Tikipunga North,Northland,5-11,434,138,28,NA,NA,32%,6%,NA
106300,Pukenui,Northland,12+,"2,004","1,880","1,870","1,691","1,290",94%,93%,76%
106300,Pukenui,Northland,5-11,244,152,61,NA,NA,62%,25%,NA
106400,Otangarei,Northland,12+,"1,758","1,451","1,354","1,124",574,83%,77%,51%
106400,Otangarei,Northland,5-11,297,47,Masked,NA,NA,16%,<5%,NA
106500,Tikipunga South,Northland,12+,"3,205","2,965","2,898","2,614","1,769",93%,90%,68%
106500,Tikipunga South,Northland,5-11,436,164,37,NA,NA,38%,8%,NA
106600,Kensington (Whangarei District),Northland,12+,"2,940","2,766","2,723","2,530","1,834",94%,93%,72%
106600,Kensington (Whangarei District),Northland,5-11,252,93,32,NA,NA,37%,13%,NA
106700,Abbey Caves-Glenbervie,Northland,12+,"1,171","1,091","1,077",984,702,93%,92%,71%
106700,Abbey Caves-Glenbervie,Northland,5-11,132,50,19,NA,NA,38%,14%,NA
106800,Mairtown,Northland,12+,"2,215","2,037","2,014","1,873","1,400",92%,91%,75%
106800,Mairtown,Northland,5-11,212,96,32,NA,NA,45%,15%,NA
106900,Maunu-Horahora,Northland,12+,"2,956","2,734","2,702","2,471","1,876",92%,91%,76%
106900,Maunu-Horahora,Northland,5-11,352,161,53,NA,NA,46%,15%,NA
107000,Woodhill-Vinetown,Northland,12+,"2,508","2,296","2,255","2,073","1,411",92%,90%,68%
107000,Woodhill-Vinetown,Northland,5-11,242,98,28,NA,NA,40%,12%,NA
107100,Whangarei Central,Northland,12+,966,905,886,831,569,94%,92%,68%
107100,Whangarei Central,Northland,5-11,54,19,Masked,NA,NA,35%,7%,NA
107200,Riverside,Northland,12+,"1,916","1,712","1,689","1,567","1,096",89%,88%,70%
107200,Riverside,Northland,5-11,169,77,27,NA,NA,46%,16%,NA
107300,Raumanga,Northland,12+,"2,705","2,405","2,297","1,943","1,101",89%,85%,57%
107300,Raumanga,Northland,5-11,464,114,25,NA,NA,25%,5%,NA
107400,Tarewa,Northland,12+,"1,522","1,335","1,290","1,108",636,88%,85%,57%
107400,Tarewa,Northland,5-11,313,84,21,NA,NA,27%,7%,NA
107500,Morningside (Whangarei District),Northland,12+,"1,903","1,750","1,705","1,548",953,92%,90%,62%
107500,Morningside (Whangarei District),Northland,5-11,217,83,22,NA,NA,38%,10%,NA
107600,Ngunguru,Northland,12+,"1,071",966,955,876,661,90%,89%,75%
107600,Ngunguru,Northland,5-11,119,61,24,NA,NA,51%,20%,NA
107700,Otaika-Portland,Northland,12+,"1,185","1,033","1,009",919,612,87%,85%,67%
107700,Otaika-Portland,Northland,5-11,140,60,18,NA,NA,43%,13%,NA
107800,Oakleigh-Mangapai,Northland,12+,"1,983","1,759","1,737","1,582","1,093",89%,88%,69%
107800,Oakleigh-Mangapai,Northland,5-11,224,94,38,NA,NA,42%,17%,NA
107900,Port-Limeburners,Northland,12+,179,166,161,151,94,93%,90%,62%
108000,Pataua,Northland,12+,"1,482","1,284","1,260","1,142",757,87%,85%,66%
108000,Pataua,Northland,5-11,196,72,21,NA,NA,37%,11%,NA
108100,Onerahi Park,Northland,12+,"1,407","1,322","1,305","1,224",907,94%,93%,74%
108100,Onerahi Park,Northland,5-11,187,95,39,NA,NA,51%,21%,NA
108200,Sherwood Rise,Northland,12+,"2,017","1,850","1,809","1,623","1,097",92%,90%,68%
108200,Sherwood Rise,Northland,5-11,276,85,19,NA,NA,31%,7%,NA
108300,Onerahi,Northland,12+,"2,096","1,843","1,804","1,626","1,115",88%,86%,69%
108300,Onerahi,Northland,5-11,244,75,23,NA,NA,31%,9%,NA
108500,Parua Bay,Northland,12+,"2,252","2,093","2,075","1,916","1,498",93%,92%,78%
108500,Parua Bay,Northland,5-11,260,135,45,NA,NA,52%,17%,NA
108600,Bream Bay,Northland,12+,"1,907","1,717","1,679","1,513","1,035",90%,88%,68%
108600,Bream Bay,Northland,5-11,232,86,27,NA,NA,37%,12%,NA
108700,Marsden Bay,Northland,12+,"2,373",Masked,"2,254","2,099","1,638",>95%,95%,78%
108700,Marsden Bay,Northland,5-11,249,104,45,NA,NA,42%,18%,NA
108800,Ruakaka,Northland,12+,"2,370","2,219","2,185","2,001","1,393",94%,92%,70%
108800,Ruakaka,Northland,5-11,247,77,17,NA,NA,31%,7%,NA
108900,Bream Head,Northland,12+,"1,221","1,131","1,120","1,063",820,93%,92%,77%
108900,Bream Head,Northland,5-11,120,68,20,NA,NA,57%,17%,NA
109000,Waipu,Northland,12+,"2,811","2,468","2,441","2,308","1,734",88%,87%,75%
109000,Waipu,Northland,5-11,222,74,34,NA,NA,33%,15%,NA
109100,Kaipara Coastal,Northland,12+,"3,239","2,653","2,582","2,335","1,430",82%,80%,61%
109100,Kaipara Coastal,Northland,5-11,326,95,35,NA,NA,29%,11%,NA
109200,Maungaru,Northland,12+,"1,566","1,317","1,293","1,175",718,84%,83%,61%
109200,Maungaru,Northland,5-11,165,61,14,NA,NA,37%,8%,NA
109300,Dargaville,Northland,12+,"4,342","3,721","3,605","3,270","2,128",86%,83%,65%
109300,Dargaville,Northland,5-11,448,127,35,NA,NA,28%,8%,NA
109400,Ruawai-Matakohe,Northland,12+,"2,133","1,851","1,811","1,655","1,120",87%,85%,68%
109400,Ruawai-Matakohe,Northland,5-11,264,77,25,NA,NA,29%,9%,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,560","1,283","1,247","1,139",807,82%,80%,71%
109500,Otamatea (Kaipara District),Northland,5-11,166,56,11,NA,NA,34%,7%,NA
109600,Maungaturoto,Northland,12+,"1,054",956,926,836,568,91%,88%,68%
109600,Maungaturoto,Northland,5-11,143,53,13,NA,NA,37%,9%,NA
109700,Kaiwaka,Northland,12+,"1,997","1,641","1,596","1,436",931,82%,80%,65%
109700,Kaiwaka,Northland,5-11,228,73,20,NA,NA,32%,9%,NA
109800,Mangawhai Rural,Northland,12+,"2,252","1,854","1,819","1,732","1,163",82%,81%,67%
109800,Mangawhai Rural,Northland,5-11,242,86,35,NA,NA,36%,14%,NA
109900,Mangawhai Heads,Northland,12+,"2,145","1,934","1,900","1,794","1,312",90%,89%,73%
109900,Mangawhai Heads,Northland,5-11,191,66,24,NA,NA,35%,13%,NA
110100,Mangawhai,Northland,12+,962,883,872,818,606,92%,91%,74%
110100,Mangawhai,Northland,5-11,108,34,17,NA,NA,31%,16%,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,306","1,133","1,114","1,014",622,87%,85%,61%
110200,Okahukura Peninsula,Waitemata,5-11,140,44,13,NA,NA,31%,9%,NA
110400,Cape Rodney,Waitemata,12+,"3,193","2,797","2,744","2,540","1,730",88%,86%,68%
110400,Cape Rodney,Waitemata,5-11,321,139,50,NA,NA,43%,16%,NA
110500,Wellsford,Waitemata,12+,"1,663","1,458","1,427","1,284",789,88%,86%,61%
110500,Wellsford,Waitemata,5-11,207,60,27,NA,NA,29%,13%,NA
110700,South Head,Waitemata,12+,"2,245","2,020","1,981","1,812","1,218",90%,88%,67%
110700,South Head,Waitemata,5-11,254,107,41,NA,NA,42%,16%,NA
110800,Kaipara Hills,Waitemata,12+,"1,738","1,509","1,487","1,336",801,87%,86%,60%
110800,Kaipara Hills,Waitemata,5-11,230,93,30,NA,NA,40%,13%,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,416","1,276","1,256","1,151",838,90%,89%,73%
110900,Dome Valley-Matakana,Waitemata,5-11,171,106,47,NA,NA,62%,27%,NA
111100,Warkworth West,Waitemata,12+,"2,309","2,168","2,146","1,992","1,495",94%,93%,75%
111100,Warkworth West,Waitemata,5-11,219,93,36,NA,NA,42%,16%,NA
111200,Puhoi Valley,Waitemata,12+,"3,349","3,026","2,979","2,734","1,834",90%,89%,67%
111200,Puhoi Valley,Waitemata,5-11,318,135,51,NA,NA,42%,16%,NA
111300,Warkworth East,Waitemata,12+,"3,112","2,937","2,914","2,712","1,971",94%,94%,73%
111300,Warkworth East,Waitemata,5-11,344,168,63,NA,NA,49%,18%,NA
111400,Sandspit,Waitemata,12+,931,851,836,787,602,91%,90%,76%
111400,Sandspit,Waitemata,5-11,74,28,12,NA,NA,38%,16%,NA
111500,Tawharanui Peninsula,Waitemata,12+,"1,920",Masked,Masked,"1,730","1,331",>95%,>95%,77%
111500,Tawharanui Peninsula,Waitemata,5-11,164,102,42,NA,NA,62%,26%,NA
111600,Te Kuru,Waitemata,12+,"2,116","1,975","1,947","1,790","1,161",93%,92%,65%
111600,Te Kuru,Waitemata,5-11,276,133,31,NA,NA,48%,11%,NA
111700,Snells Beach,Waitemata,12+,"3,158","2,913","2,891","2,668","1,970",92%,92%,74%
111700,Snells Beach,Waitemata,5-11,328,163,60,NA,NA,50%,18%,NA
111800,Barrier Islands,Auckland,12+,942,789,772,731,549,84%,82%,75%
111800,Barrier Islands,Auckland,5-11,83,22,9,NA,NA,27%,11%,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,140",996,983,928,729,87%,86%,79%
111900,Algies Bay-Scotts Landing,Waitemata,5-11,79,35,7,NA,NA,44%,9%,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,584","1,432","1,419","1,310",894,90%,90%,68%
112100,Wainui-Waiwera,Waitemata,5-11,155,59,19,NA,NA,38%,12%,NA
112200,Parakai,Waitemata,12+,894,799,788,692,456,89%,88%,66%
112200,Parakai,Waitemata,5-11,125,62,27,NA,NA,50%,22%,NA
112300,Helensville Rural,Waitemata,12+,"1,402","1,287","1,274","1,182",806,92%,91%,68%
112300,Helensville Rural,Waitemata,5-11,141,60,27,NA,NA,43%,19%,NA
112400,Helensville,Waitemata,12+,"2,401","2,232","2,188","2,002","1,350",93%,91%,67%
112400,Helensville,Waitemata,5-11,326,165,76,NA,NA,51%,23%,NA
112500,Waitoki,Waitemata,12+,"1,421","1,311","1,298","1,199",787,92%,91%,66%
112500,Waitoki,Waitemata,5-11,171,75,27,NA,NA,44%,16%,NA
112600,Waikoukou Valley,Waitemata,12+,"1,460","1,358","1,342","1,192",784,93%,92%,66%
112600,Waikoukou Valley,Waitemata,5-11,170,64,27,NA,NA,38%,16%,NA
112700,Orewa North,Waitemata,12+,"4,401","4,170","4,142","3,903","3,089",95%,94%,79%
112700,Orewa North,Waitemata,5-11,405,225,125,NA,NA,56%,31%,NA
112800,Hatfields Beach,Waitemata,12+,"1,321","1,238","1,229","1,145",797,94%,93%,70%
112800,Hatfields Beach,Waitemata,5-11,137,77,37,NA,NA,56%,27%,NA
112900,Orewa South,Waitemata,12+,"3,560","3,382","3,362","3,194","2,556",95%,94%,80%
112900,Orewa South,Waitemata,5-11,249,156,73,NA,NA,63%,29%,NA
113000,Orewa Central,Waitemata,12+,"2,980","2,787","2,764","2,643","2,100",94%,93%,79%
113000,Orewa Central,Waitemata,5-11,180,97,41,NA,NA,54%,23%,NA
113100,Millwater North,Waitemata,12+,"3,032",Masked,"2,870","2,629","1,942",>95%,95%,74%
113100,Millwater North,Waitemata,5-11,572,364,151,NA,NA,64%,26%,NA
113200,Waipatukahu,Waitemata,12+,"1,186","1,089","1,078",981,661,92%,91%,67%
113200,Waipatukahu,Waitemata,5-11,133,79,22,NA,NA,59%,17%,NA
113300,Millwater South,Waitemata,12+,"3,104",Masked,Masked,"2,739","1,863",>95%,>95%,68%
113300,Millwater South,Waitemata,5-11,627,409,176,NA,NA,65%,28%,NA
113400,Dairy Flat North,Waitemata,12+,"2,222",Masked,"2,092","1,928","1,192",>95%,94%,62%
113400,Dairy Flat North,Waitemata,5-11,243,129,56,NA,NA,53%,23%,NA
113500,Dairy Flat West,Waitemata,12+,"1,291","1,194","1,188","1,092",719,92%,92%,66%
113500,Dairy Flat West,Waitemata,5-11,125,58,17,NA,NA,46%,14%,NA
113600,Kingsway,Waitemata,12+,"2,021","1,916","1,891","1,699","1,167",95%,94%,69%
113600,Kingsway,Waitemata,5-11,284,161,54,NA,NA,57%,19%,NA
113800,Silverdale Central (Auckland),Waitemata,12+,476,Masked,Masked,428,271,>95%,>95%,63%
113800,Silverdale Central (Auckland),Waitemata,5-11,49,29,10,NA,NA,59%,20%,NA
113900,Red Beach West,Waitemata,12+,"2,559","2,319","2,298","2,157","1,693",91%,90%,78%
113900,Red Beach West,Waitemata,5-11,212,106,47,NA,NA,50%,22%,NA
114000,Red Beach East,Waitemata,12+,"3,485",Masked,Masked,"3,084","2,236",>95%,>95%,73%
114000,Red Beach East,Waitemata,5-11,365,189,73,NA,NA,52%,20%,NA
114100,Silverdale South (Auckland),Waitemata,12+,"1,710","1,580","1,560","1,433",940,92%,91%,66%
114100,Silverdale South (Auckland),Waitemata,5-11,187,98,18,NA,NA,52%,10%,NA
114200,Waimauku,Waitemata,12+,"1,157",Masked,"1,099","1,007",707,>95%,95%,70%
114200,Waimauku,Waitemata,5-11,134,77,29,NA,NA,57%,22%,NA
114400,Vipond,Waitemata,12+,"2,489","2,357","2,344","2,191","1,557",95%,94%,71%
114400,Vipond,Waitemata,5-11,307,160,79,NA,NA,52%,26%,NA
114500,Muriwai,Waitemata,12+,953,878,863,802,580,92%,91%,72%
114500,Muriwai,Waitemata,5-11,123,83,24,NA,NA,67%,20%,NA
114600,Stanmore Bay West,Waitemata,12+,"2,227","2,089","2,062","1,883","1,259",94%,93%,67%
114600,Stanmore Bay West,Waitemata,5-11,332,173,84,NA,NA,52%,25%,NA
114700,Kumeu Rural West,Waitemata,12+,"1,498","1,411","1,390","1,298",886,94%,93%,68%
114700,Kumeu Rural West,Waitemata,5-11,114,54,22,NA,NA,47%,19%,NA
114800,Okura Bush,Waitemata,12+,"1,220","1,121","1,104","1,036",706,92%,90%,68%
114800,Okura Bush,Waitemata,5-11,140,85,42,NA,NA,61%,30%,NA
114900,Whangaparoa Central,Waitemata,12+,"3,729","3,529","3,497","3,200","2,247",95%,94%,70%
114900,Whangaparoa Central,Waitemata,5-11,413,231,98,NA,NA,56%,24%,NA
115000,Kumeu-Huapai,Waitemata,12+,"4,017",Masked,Masked,"3,624","2,634",>95%,>95%,73%
115000,Kumeu-Huapai,Waitemata,5-11,551,450,193,NA,NA,82%,35%,NA
115100,Stanmore Bay East,Waitemata,12+,"2,348","2,168","2,131","1,940","1,347",92%,91%,69%
115100,Stanmore Bay East,Waitemata,5-11,272,137,49,NA,NA,50%,18%,NA
115200,Manly West,Waitemata,12+,"2,066","1,925","1,908","1,778","1,246",93%,92%,70%
115200,Manly West,Waitemata,5-11,231,122,62,NA,NA,53%,27%,NA
115300,Muriwai Valley-Bethells Beach,Waitemata,12+,933,846,835,773,529,91%,89%,68%
115300,Muriwai Valley-Bethells Beach,Waitemata,5-11,122,74,30,NA,NA,61%,25%,NA
115400,Tindalls-Matakatia,Waitemata,12+,"1,775","1,657","1,644","1,532","1,102",93%,93%,72%
115400,Tindalls-Matakatia,Waitemata,5-11,153,87,41,NA,NA,57%,27%,NA
115500,Coatesville,Waitemata,12+,"2,034","1,907","1,890","1,740","1,247",94%,93%,72%
115500,Coatesville,Waitemata,5-11,222,108,45,NA,NA,49%,20%,NA
115600,Dairy Flat South,Waitemata,12+,"1,469","1,387","1,371","1,262",882,94%,93%,70%
115600,Dairy Flat South,Waitemata,5-11,134,63,34,NA,NA,47%,25%,NA
115700,Gulf Harbour North,Waitemata,12+,"2,485",Masked,Masked,"2,178","1,550",>95%,>95%,71%
115700,Gulf Harbour North,Waitemata,5-11,319,196,95,NA,NA,61%,30%,NA
115800,Manly East,Waitemata,12+,"3,151","2,884","2,861","2,675","1,979",92%,91%,74%
115800,Manly East,Waitemata,5-11,336,201,81,NA,NA,60%,24%,NA
115900,Riverhead,Waitemata,12+,"2,568",Masked,Masked,"2,264","1,685",>95%,>95%,74%
115900,Riverhead,Waitemata,5-11,420,326,171,NA,NA,78%,41%,NA
116000,Army Bay,Waitemata,12+,"1,329",Masked,"1,243","1,142",876,>95%,94%,77%
116000,Army Bay,Waitemata,5-11,169,97,43,NA,NA,57%,25%,NA
116100,Kumeu Rural East,Waitemata,12+,"2,292","2,089","2,074","1,937","1,306",91%,90%,67%
116100,Kumeu Rural East,Waitemata,5-11,216,120,48,NA,NA,56%,22%,NA
116200,Gulf Harbour South,Waitemata,12+,"2,565","2,415","2,400","2,247","1,660",94%,94%,74%
116200,Gulf Harbour South,Waitemata,5-11,269,168,87,NA,NA,62%,32%,NA
116300,Paremoremo West,Waitemata,12+,823,771,763,706,483,94%,93%,68%
116300,Paremoremo West,Waitemata,5-11,94,42,28,NA,NA,45%,30%,NA
116400,Taupaki,Waitemata,12+,"1,537","1,393","1,379","1,280",879,91%,90%,69%
116400,Taupaki,Waitemata,5-11,141,69,23,NA,NA,49%,16%,NA
116500,Long Bay,Waitemata,12+,"2,057",Masked,Masked,"1,883","1,317",>95%,>95%,70%
116500,Long Bay,Waitemata,5-11,304,218,103,NA,NA,72%,34%,NA
116600,Paremoremo East,Waitemata,12+,"1,785","1,689","1,663","1,525","1,030",95%,93%,68%
116600,Paremoremo East,Waitemata,5-11,201,98,52,NA,NA,49%,26%,NA
116700,Albany Heights,Waitemata,12+,"3,052",Masked,Masked,"2,879","1,940",>95%,>95%,67%
116700,Albany Heights,Waitemata,5-11,379,252,124,NA,NA,66%,33%,NA
116800,Awaruku,Waitemata,12+,"3,756",Masked,Masked,"3,306","2,374",>95%,>95%,72%
116800,Awaruku,Waitemata,5-11,442,285,132,NA,NA,64%,30%,NA
