SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
153300,Mangere East,Counties Manukau,12+,"3,584","3,244","3,198","3,036","2,020","1,631",361,91%,89%,67%,22%
153300,Mangere East,Counties Manukau,5-11,478,270,144,NA,NA,NA,NA,56%,30%,NA,NA
153400,Cockle Bay,Counties Manukau,12+,"3,901","3,580","3,557","3,395","2,636","2,264",814,92%,91%,78%,36%
153400,Cockle Bay,Counties Manukau,5-11,402,301,203,NA,NA,NA,NA,75%,50%,NA,NA
153500,Otara West,Counties Manukau,12+,"2,784","2,345","2,270","2,099","1,038",837,183,84%,82%,49%,22%
153500,Otara West,Counties Manukau,5-11,514,239,93,NA,NA,NA,NA,46%,18%,NA,NA
153600,Aorere Central,Counties Manukau,12+,"1,961","1,730","1,709","1,599","1,000",802,207,88%,87%,63%,26%
153600,Aorere Central,Counties Manukau,5-11,257,145,62,NA,NA,NA,NA,56%,24%,NA,NA
153700,Northpark North,Counties Manukau,12+,"2,659","2,387","2,372","2,277","1,701","1,466",401,90%,89%,75%,27%
153700,Northpark North,Counties Manukau,5-11,316,231,154,NA,NA,NA,NA,73%,49%,NA,NA
153800,Somerville,Counties Manukau,12+,"4,135","3,759","3,738","3,596","2,747","2,356",762,91%,90%,76%,32%
153800,Somerville,Counties Manukau,5-11,464,348,234,NA,NA,NA,NA,75%,50%,NA,NA
153900,Northpark South,Counties Manukau,12+,"2,084","1,883","1,873","1,783","1,326","1,132",378,90%,90%,74%,33%
153900,Northpark South,Counties Manukau,5-11,213,152,110,NA,NA,NA,NA,71%,52%,NA,NA
154000,Papatoetoe North,Counties Manukau,12+,"4,550","4,107","4,069","3,900","2,605","2,084",427,90%,89%,67%,20%
154000,Papatoetoe North,Counties Manukau,5-11,480,280,161,NA,NA,NA,NA,58%,34%,NA,NA
154100,Dingwall,Counties Manukau,12+,"3,303","3,026","3,005","2,876","1,951","1,578",356,92%,91%,68%,23%
154100,Dingwall,Counties Manukau,5-11,362,239,141,NA,NA,NA,NA,66%,39%,NA,NA
154200,Aorere South,Counties Manukau,12+,"4,238","3,812","3,769","3,543","2,281","1,845",373,90%,89%,64%,20%
154200,Aorere South,Counties Manukau,5-11,586,348,178,NA,NA,NA,NA,59%,30%,NA,NA
154300,Shelly Park,Counties Manukau,12+,"2,603","2,397","2,380","2,262","1,721","1,426",456,92%,91%,76%,32%
154300,Shelly Park,Counties Manukau,5-11,301,208,160,NA,NA,NA,NA,69%,53%,NA,NA
154400,Otara Central,Counties Manukau,12+,"2,399","2,051","2,003","1,860","1,018",834,207,85%,83%,55%,25%
154400,Otara Central,Counties Manukau,5-11,346,158,65,NA,NA,NA,NA,46%,19%,NA,NA
154500,Huntington Park,Counties Manukau,12+,"1,842","1,674","1,663","1,595","1,223","1,060",399,91%,90%,77%,38%
154500,Huntington Park,Counties Manukau,5-11,148,103,66,NA,NA,NA,NA,70%,45%,NA,NA
154700,Botany North,Counties Manukau,12+,"2,523","2,239","2,227","2,118","1,675","1,435",658,89%,88%,79%,46%
154700,Botany North,Counties Manukau,5-11,194,136,79,NA,NA,NA,NA,70%,41%,NA,NA
154800,Papatoetoe West,Counties Manukau,12+,"4,393","3,948","3,904","3,723","2,428","1,984",389,90%,89%,65%,20%
154800,Papatoetoe West,Counties Manukau,5-11,538,348,195,NA,NA,NA,NA,65%,36%,NA,NA
154900,Papatoetoe Central,Counties Manukau,12+,"5,063","4,609","4,565","4,414","3,063","2,549",665,91%,90%,69%,26%
154900,Papatoetoe Central,Counties Manukau,5-11,489,337,226,NA,NA,NA,NA,69%,46%,NA,NA
155000,Sunkist Bay,Counties Manukau,12+,"2,801","2,597","2,587","2,439","1,835","1,581",439,93%,92%,75%,28%
155000,Sunkist Bay,Counties Manukau,5-11,383,269,157,NA,Masked,NA,NA,70%,41%,>95%,NA
155100,Otara East,Counties Manukau,12+,"3,250","2,786","2,714","2,513","1,350","1,087",214,86%,84%,54%,20%
155100,Otara East,Counties Manukau,5-11,570,247,93,NA,NA,NA,NA,43%,16%,NA,NA
155200,Redcastle,Counties Manukau,12+,"2,330","2,078","2,065","1,968","1,442","1,225",273,89%,89%,73%,22%
155200,Redcastle,Counties Manukau,5-11,254,177,125,NA,NA,NA,NA,70%,49%,NA,NA
155300,Botany East,Counties Manukau,12+,"1,830","1,678","1,664","1,573","1,204",993,284,92%,91%,77%,29%
155300,Botany East,Counties Manukau,5-11,164,138,86,NA,NA,NA,NA,84%,52%,NA,NA
155400,Botany South,Counties Manukau,12+,"2,664","2,411","2,394","2,270","1,693","1,395",397,91%,90%,75%,28%
155400,Botany South,Counties Manukau,5-11,252,179,108,NA,NA,NA,NA,71%,43%,NA,NA
155500,Manukau Central,Counties Manukau,12+,"1,178","1,026","1,011",996,586,478,107,87%,86%,59%,22%
155500,Manukau Central,Counties Manukau,5-11,66,35,15,NA,NA,NA,NA,53%,23%,NA,NA
155600,Papatoetoe East,Counties Manukau,12+,"4,202","3,787","3,749","3,577","2,292","1,836",380,90%,89%,64%,21%
155600,Papatoetoe East,Counties Manukau,5-11,486,260,145,NA,NA,NA,NA,53%,30%,NA,NA
155700,Otara South,Counties Manukau,12+,"3,283","2,796","2,730","2,572","1,356","1,100",246,85%,83%,53%,22%
155700,Otara South,Counties Manukau,5-11,534,258,111,NA,NA,NA,NA,48%,21%,NA,NA
155800,Ferguson,Counties Manukau,12+,"3,778","3,193","3,100","2,919","1,432","1,161",245,85%,82%,49%,21%
155800,Ferguson,Counties Manukau,5-11,673,273,99,NA,NA,NA,NA,41%,15%,NA,NA
155900,Papatoetoe South West,Counties Manukau,12+,"3,280","2,935","2,886","2,732","1,766","1,389",284,89%,88%,65%,20%
155900,Papatoetoe South West,Counties Manukau,5-11,408,240,127,NA,NA,NA,NA,59%,31%,NA,NA
156000,Botany Junction,Counties Manukau,12+,149,128,128,125,80,66,8,86%,86%,64%,12%
156100,Dannemora North,Counties Manukau,12+,"2,345","2,141","2,129","2,017","1,490","1,196",256,91%,91%,74%,21%
156100,Dannemora North,Counties Manukau,5-11,246,194,125,NA,NA,NA,NA,79%,51%,NA,NA
156200,Papatoetoe South,Counties Manukau,12+,"4,013","3,657","3,625","3,486","2,362","1,972",402,91%,90%,68%,20%
156200,Papatoetoe South,Counties Manukau,5-11,431,264,172,NA,NA,NA,NA,61%,40%,NA,NA
156300,East Tamaki Heights,Counties Manukau,12+,"2,794","2,513","2,493","2,380","1,816","1,477",428,90%,89%,76%,29%
156300,East Tamaki Heights,Counties Manukau,5-11,258,193,130,NA,NA,NA,NA,75%,50%,NA,NA
156400,Te Puru,Counties Manukau,12+,"3,875","3,645","3,631","3,435","2,714","2,381",754,94%,94%,79%,32%
156400,Te Puru,Counties Manukau,5-11,521,400,287,NA,NA,NA,NA,77%,55%,NA,NA
156500,Puhinui North,Counties Manukau,12+,"3,617","3,338","3,305","3,172","2,185","1,767",413,92%,91%,69%,23%
156500,Puhinui North,Counties Manukau,5-11,397,263,155,NA,NA,NA,NA,66%,39%,NA,NA
156600,Dannemora South,Counties Manukau,12+,"2,657","2,419","2,410","2,276","1,667","1,330",257,91%,91%,73%,19%
156600,Dannemora South,Counties Manukau,5-11,289,218,143,NA,NA,NA,NA,75%,49%,NA,NA
156700,Puhinui South,Counties Manukau,12+,"2,333","2,129","2,110","2,024","1,364","1,098",253,91%,90%,67%,23%
156700,Puhinui South,Counties Manukau,5-11,286,186,108,NA,NA,NA,NA,65%,38%,NA,NA
156800,Rongomai West,Counties Manukau,12+,"2,133","1,823","1,770","1,639",859,662,137,85%,83%,52%,21%
156800,Rongomai West,Counties Manukau,5-11,319,122,53,NA,NA,NA,NA,38%,17%,NA,NA
156900,Baverstock,Counties Manukau,12+,"3,839","3,467","3,451","3,286","2,380","1,963",378,90%,90%,72%,19%
156900,Baverstock,Counties Manukau,5-11,443,317,210,NA,NA,NA,NA,72%,47%,NA,NA
157000,Puhinui East,Counties Manukau,12+,"2,511","2,310","2,295","2,204","1,483","1,204",285,92%,91%,67%,24%
157000,Puhinui East,Counties Manukau,5-11,270,163,83,NA,NA,NA,NA,60%,31%,NA,NA
157100,Turanga,Counties Manukau,12+,"3,167","2,821","2,801","2,652","1,945","1,642",552,89%,88%,73%,34%
157100,Turanga,Counties Manukau,5-11,238,150,91,NA,NA,NA,NA,63%,38%,NA,NA
157200,Rongomai East,Counties Manukau,12+,"1,835","1,571","1,536","1,452",802,624,111,86%,84%,55%,18%
157200,Rongomai East,Counties Manukau,5-11,303,150,52,NA,NA,NA,NA,50%,17%,NA,NA
157300,Ormiston North,Counties Manukau,12+,"2,480","2,264","2,255","2,130","1,610","1,330",261,91%,91%,76%,20%
157300,Ormiston North,Counties Manukau,5-11,286,233,154,NA,NA,NA,NA,81%,54%,NA,NA
157400,Maraetai,Counties Manukau,12+,"2,305","2,115","2,106","1,997","1,540","1,373",480,92%,91%,77%,35%
157400,Maraetai,Counties Manukau,5-11,245,164,120,NA,NA,NA,NA,67%,49%,NA,NA
157500,Chapel Downs,Counties Manukau,12+,"3,073","2,752","2,731","2,623","1,753","1,378",284,90%,89%,67%,21%
157500,Chapel Downs,Counties Manukau,5-11,353,201,107,NA,NA,NA,NA,57%,30%,NA,NA
157600,Wiri West,Counties Manukau,12+,972,792,749,709,432,351,36,81%,77%,61%,10%
157600,Wiri West,Counties Manukau,5-11,57,31,11,NA,NA,NA,NA,54%,19%,NA,NA
157700,Clover Park North,Counties Manukau,12+,"4,067","3,492","3,440","3,204","1,845","1,502",343,86%,85%,58%,23%
157700,Clover Park North,Counties Manukau,5-11,616,293,110,NA,NA,NA,NA,48%,18%,NA,NA
157800,Mission Heights North,Counties Manukau,12+,"3,113","2,859","2,841","2,680","1,927","1,604",326,92%,91%,72%,20%
157800,Mission Heights North,Counties Manukau,5-11,384,279,212,NA,NA,NA,NA,73%,55%,NA,NA
157900,Clover Park South,Counties Manukau,12+,"3,624","3,247","3,212","3,038","2,021","1,641",312,90%,89%,67%,19%
157900,Clover Park South,Counties Manukau,5-11,515,283,166,NA,NA,NA,NA,55%,32%,NA,NA
158000,Donegal Park,Counties Manukau,12+,"4,236","3,880","3,850","3,720","2,661","2,159",549,92%,91%,72%,25%
158000,Donegal Park,Counties Manukau,5-11,457,336,211,NA,NA,NA,NA,74%,46%,NA,NA
158100,Ormiston South,Counties Manukau,12+,"6,554","6,071","6,040","5,756","4,263","3,415",489,93%,92%,74%,14%
158100,Ormiston South,Counties Manukau,5-11,863,703,475,NA,NA,NA,NA,81%,55%,NA,NA
158200,Mission Heights South,Counties Manukau,12+,"3,168","2,894","2,880","2,709","1,908","1,569",247,91%,91%,70%,16%
158200,Mission Heights South,Counties Manukau,5-11,441,357,217,NA,NA,NA,NA,81%,49%,NA,NA
158300,Hilltop (Auckland),Counties Manukau,12+,"3,654","3,350","3,329","3,198","2,137","1,705",322,92%,91%,67%,19%
158300,Hilltop (Auckland),Counties Manukau,5-11,382,256,167,NA,NA,NA,NA,67%,44%,NA,NA
158400,Wiri East,Counties Manukau,12+,"4,161","3,550","3,464","3,274","1,975","1,613",400,85%,83%,60%,25%
158400,Wiri East,Counties Manukau,5-11,625,288,127,NA,NA,NA,NA,46%,20%,NA,NA
158500,Goodwood Heights,Counties Manukau,12+,"4,141","3,776","3,744","3,602","2,524","2,041",489,91%,90%,70%,24%
158500,Goodwood Heights,Counties Manukau,5-11,423,265,156,NA,NA,NA,NA,63%,37%,NA,NA
158600,Ormiston East,Counties Manukau,12+,"4,603",Masked,"4,346","4,144","3,054","2,455",326,>95%,94%,74%,13%
158600,Ormiston East,Counties Manukau,5-11,563,451,296,NA,NA,NA,NA,80%,53%,NA,NA
158700,Clendon Park North,Counties Manukau,12+,"2,666","2,335","2,275","2,126","1,162",942,184,88%,85%,55%,20%
158700,Clendon Park North,Counties Manukau,5-11,430,195,101,NA,NA,NA,NA,45%,23%,NA,NA
158800,Burbank,Counties Manukau,12+,"3,241","2,783","2,716","2,531","1,350","1,065",203,86%,84%,53%,19%
158800,Burbank,Counties Manukau,5-11,565,256,111,NA,NA,NA,NA,45%,20%,NA,NA
158900,Tuscany Heights,Counties Manukau,12+,"1,547","1,397","1,388","1,335",993,808,248,90%,90%,74%,31%
158900,Tuscany Heights,Counties Manukau,5-11,118,85,54,NA,NA,NA,NA,72%,46%,NA,NA
159000,Totara Heights,Counties Manukau,12+,"2,686","2,439","2,419","2,319","1,650","1,377",323,91%,90%,71%,23%
159000,Totara Heights,Counties Manukau,5-11,283,156,93,NA,NA,NA,NA,55%,33%,NA,NA
159100,Homai East,Counties Manukau,12+,"3,120","2,752","2,716","2,591","1,580","1,268",284,88%,87%,61%,22%
159100,Homai East,Counties Manukau,5-11,400,230,118,NA,NA,NA,NA,57%,29%,NA,NA
159200,Homai West,Counties Manukau,12+,"4,223","3,680","3,603","3,368","1,886","1,481",304,87%,85%,56%,21%
159200,Homai West,Counties Manukau,5-11,739,338,163,NA,NA,NA,NA,46%,22%,NA,NA
159300,The Gardens (Auckland),Counties Manukau,12+,"3,576","3,302","3,290","3,134","2,308","1,922",577,92%,92%,74%,30%
159300,The Gardens (Auckland),Counties Manukau,5-11,422,269,167,NA,NA,NA,NA,64%,40%,NA,NA
159400,Clarks Beach,Counties Manukau,12+,"1,355","1,208","1,195","1,141",823,742,274,89%,88%,72%,37%
159400,Clarks Beach,Counties Manukau,5-11,140,77,49,NA,NA,NA,NA,55%,35%,NA,NA
159500,Clendon Park West,Counties Manukau,12+,"2,664","2,352","2,314","2,178","1,251",986,241,88%,87%,57%,24%
159500,Clendon Park West,Counties Manukau,5-11,447,200,109,NA,NA,NA,NA,45%,24%,NA,NA
159600,Hillpark North,Counties Manukau,12+,"2,147","1,859","1,837","1,765","1,199",981,259,87%,86%,68%,26%
159600,Hillpark North,Counties Manukau,5-11,230,141,81,NA,NA,NA,NA,61%,35%,NA,NA
159700,Clendon Park East,Counties Manukau,12+,"1,863","1,620","1,582","1,475",822,646,126,87%,85%,56%,20%
159700,Clendon Park East,Counties Manukau,5-11,297,160,76,NA,NA,NA,NA,54%,26%,NA,NA
159800,Karaka Creek,Counties Manukau,12+,"1,441","1,282","1,266","1,183",829,742,237,89%,88%,70%,32%
159800,Karaka Creek,Counties Manukau,5-11,133,80,34,NA,NA,NA,NA,60%,26%,NA,NA
159900,Rowandale West,Counties Manukau,12+,"2,864","2,504","2,443","2,271","1,265",992,226,87%,85%,56%,23%
159900,Rowandale West,Counties Manukau,5-11,556,230,102,NA,NA,NA,NA,41%,18%,NA,NA
160000,Rowandale East,Counties Manukau,12+,"3,328","2,881","2,833","2,626","1,504","1,183",277,87%,85%,57%,23%
160000,Rowandale East,Counties Manukau,5-11,609,281,113,NA,NA,NA,NA,46%,19%,NA,NA
160100,Manurewa Central,Counties Manukau,12+,"3,320","2,946","2,911","2,778","1,772","1,417",383,89%,88%,64%,27%
160100,Manurewa Central,Counties Manukau,5-11,417,211,115,NA,NA,NA,NA,51%,28%,NA,NA
160200,Weymouth North,Counties Manukau,12+,"4,144","3,680","3,601","3,354","2,024","1,631",404,89%,87%,60%,25%
160200,Weymouth North,Counties Manukau,5-11,723,360,165,NA,NA,NA,NA,50%,23%,NA,NA
160300,Hillpark South,Counties Manukau,12+,"2,781","2,402","2,368","2,257","1,482","1,241",354,86%,85%,66%,29%
160300,Hillpark South,Counties Manukau,5-11,320,184,110,NA,NA,NA,NA,57%,34%,NA,NA
160400,Alfriston,Counties Manukau,12+,"3,671","3,292","3,269","3,129","2,200","1,878",627,90%,89%,70%,33%
160400,Alfriston,Counties Manukau,5-11,387,236,132,NA,NA,NA,NA,61%,34%,NA,NA
160500,Weymouth East,Counties Manukau,12+,"3,163","2,739","2,701","2,518","1,532","1,219",284,87%,85%,61%,23%
160500,Weymouth East,Counties Manukau,5-11,533,238,135,NA,NA,NA,NA,45%,25%,NA,NA
160600,Leabank,Counties Manukau,12+,"3,794","3,294","3,217","3,044","1,739","1,402",325,87%,85%,57%,23%
160600,Leabank,Counties Manukau,5-11,582,219,77,NA,NA,NA,NA,38%,13%,NA,NA
160700,Weymouth South,Counties Manukau,12+,"3,242","2,821","2,774","2,617","1,655","1,384",439,87%,86%,63%,32%
160700,Weymouth South,Counties Manukau,5-11,439,205,112,NA,NA,NA,NA,47%,26%,NA,NA
160800,Manurewa East,Counties Manukau,12+,"2,597","2,311","2,264","2,137","1,293","1,062",277,89%,87%,61%,26%
160800,Manurewa East,Counties Manukau,5-11,350,140,62,NA,NA,NA,NA,40%,18%,NA,NA
160900,Manurewa South,Counties Manukau,12+,"3,540","3,123","3,055","2,900","1,739","1,388",334,88%,86%,60%,24%
160900,Manurewa South,Counties Manukau,5-11,537,259,134,NA,NA,NA,NA,48%,25%,NA,NA
161000,Randwick Park East,Counties Manukau,12+,"2,253","1,998","1,969","1,868","1,204",983,203,89%,87%,64%,21%
161000,Randwick Park East,Counties Manukau,5-11,281,157,81,NA,NA,NA,NA,56%,29%,NA,NA
161100,Wattle Downs West,Counties Manukau,12+,"3,350","3,092","3,071","2,942","2,235","1,978",729,92%,92%,76%,37%
161100,Wattle Downs West,Counties Manukau,5-11,405,290,188,NA,NA,NA,NA,72%,46%,NA,NA
161200,Wattle Downs North,Counties Manukau,12+,"2,058","1,746","1,700","1,586",853,715,157,85%,83%,54%,22%
161200,Wattle Downs North,Counties Manukau,5-11,394,161,74,NA,NA,NA,NA,41%,19%,NA,NA
161300,Randwick Park West,Counties Manukau,12+,"2,863","2,436","2,370","2,228","1,231",961,202,85%,83%,55%,21%
161300,Randwick Park West,Counties Manukau,5-11,534,255,117,NA,NA,NA,NA,48%,22%,NA,NA
161400,Kingseat-Karaka,Counties Manukau,12+,"2,647","2,330","2,296","2,190","1,537","1,346",409,88%,87%,70%,30%
161400,Kingseat-Karaka,Counties Manukau,5-11,320,190,110,NA,NA,NA,NA,59%,34%,NA,NA
161500,Wattle Downs East,Counties Manukau,12+,"2,097","1,876","1,863","1,794","1,316","1,158",463,89%,89%,73%,40%
161500,Wattle Downs East,Counties Manukau,5-11,171,102,59,NA,NA,NA,NA,60%,35%,NA,NA
161600,Takanini North,Counties Manukau,12+,"2,273","1,933","1,899","1,815","1,106",895,197,85%,84%,61%,22%
161600,Takanini North,Counties Manukau,5-11,289,135,66,NA,NA,NA,NA,47%,23%,NA,NA
161800,Conifer Grove West,Counties Manukau,12+,"3,054","2,795","2,778","2,683","2,045","1,738",577,92%,91%,76%,33%
161800,Conifer Grove West,Counties Manukau,5-11,268,200,131,NA,NA,NA,NA,75%,49%,NA,NA
161900,Conifer Grove East,Counties Manukau,12+,"1,866","1,630","1,606","1,544",989,834,230,87%,86%,64%,28%
161900,Conifer Grove East,Counties Manukau,5-11,284,134,72,NA,NA,NA,NA,47%,25%,NA,NA
162000,Takanini West,Counties Manukau,12+,"2,497","2,163","2,129","2,030","1,196",974,239,87%,85%,59%,25%
162000,Takanini West,Counties Manukau,5-11,346,163,96,NA,NA,NA,NA,47%,28%,NA,NA
162100,Takanini South,Counties Manukau,12+,"6,291","5,777","5,745","5,562","3,642","2,908",370,92%,91%,65%,13%
162100,Takanini South,Counties Manukau,5-11,783,498,308,NA,NA,NA,NA,64%,39%,NA,NA
162200,Takanini Central,Counties Manukau,12+,"1,083",978,975,951,769,680,331,90%,90%,81%,49%
162200,Takanini Central,Counties Manukau,5-11,77,52,26,NA,NA,NA,NA,68%,34%,NA,NA
162300,Ardmore,Counties Manukau,12+,"1,194","1,033","1,020",972,643,556,164,87%,85%,66%,29%
162300,Ardmore,Counties Manukau,5-11,115,58,30,NA,NA,NA,NA,50%,26%,NA,NA
162400,Glenbrook,Counties Manukau,12+,"2,365","2,038","2,016","1,921","1,299","1,143",324,86%,85%,68%,28%
162400,Glenbrook,Counties Manukau,5-11,249,127,72,NA,NA,NA,NA,51%,29%,NA,NA
162500,Hingaia,Counties Manukau,12+,"2,379","2,145","2,135","2,052","1,598","1,446",624,90%,90%,78%,43%
162500,Hingaia,Counties Manukau,5-11,244,172,115,NA,NA,NA,NA,70%,47%,NA,NA
162600,Takanini South East,Counties Manukau,12+,"3,281","2,984","2,951","2,847","1,898","1,524",172,91%,90%,67%,11%
162600,Takanini South East,Counties Manukau,5-11,508,282,159,NA,NA,NA,NA,56%,31%,NA,NA
162700,Kawakawa Bay-Orere,Counties Manukau,12+,"1,776","1,553","1,538","1,476","1,058",963,394,87%,87%,72%,41%
162700,Kawakawa Bay-Orere,Counties Manukau,5-11,160,90,47,NA,NA,NA,NA,56%,29%,NA,NA
162800,Papakura West,Counties Manukau,12+,"1,708","1,492","1,467","1,419",995,852,359,87%,86%,70%,42%
162800,Papakura West,Counties Manukau,5-11,153,86,53,NA,NA,NA,NA,56%,35%,NA,NA
162900,Clevedon,Counties Manukau,12+,"1,454","1,299","1,288","1,221",931,790,291,89%,89%,76%,37%
162900,Clevedon,Counties Manukau,5-11,137,93,67,NA,NA,NA,NA,68%,49%,NA,NA
163000,Papakura North,Counties Manukau,12+,"3,646","3,154","3,103","2,959","1,916","1,583",330,87%,85%,65%,21%
163000,Papakura North,Counties Manukau,5-11,548,286,140,NA,NA,NA,NA,52%,26%,NA,NA
163100,Pahurehure,Counties Manukau,12+,"2,908","2,638","2,615","2,484","1,758","1,515",439,91%,90%,71%,29%
163100,Pahurehure,Counties Manukau,5-11,320,200,122,NA,NA,NA,NA,62%,38%,NA,NA
163200,Papakura Central,Counties Manukau,12+,"2,977","2,597","2,559","2,460","1,643","1,399",412,87%,86%,67%,29%
163200,Papakura Central,Counties Manukau,5-11,299,153,83,NA,NA,NA,NA,51%,28%,NA,NA
163300,Papakura North East,Counties Manukau,12+,"3,644","3,317","3,284","3,144","2,071","1,704",336,91%,90%,66%,20%
163300,Papakura North East,Counties Manukau,5-11,470,262,128,NA,NA,NA,NA,56%,27%,NA,NA
163400,Karaka Lakes,Counties Manukau,12+,"2,433","2,256","2,242","2,123","1,502","1,301",275,93%,92%,71%,21%
163400,Karaka Lakes,Counties Manukau,5-11,372,265,169,NA,NA,NA,NA,71%,45%,NA,NA
163500,Papakura Kelvin,Counties Manukau,12+,"3,669","3,103","3,034","2,831","1,501","1,181",259,85%,83%,53%,22%
163500,Papakura Kelvin,Counties Manukau,5-11,643,290,133,NA,NA,NA,NA,45%,21%,NA,NA
163600,Papakura Massey Park,Counties Manukau,12+,"2,401","2,061","2,023","1,911","1,117",905,219,86%,84%,58%,24%
163600,Papakura Massey Park,Counties Manukau,5-11,373,173,80,NA,NA,NA,NA,46%,21%,NA,NA
163700,Rosehill,Counties Manukau,12+,"3,568","3,146","3,100","2,917","1,744","1,440",352,88%,87%,60%,24%
163700,Rosehill,Counties Manukau,5-11,511,239,106,NA,NA,NA,NA,47%,21%,NA,NA
163800,Patumahoe,Counties Manukau,12+,"2,140","1,925","1,912","1,815","1,320","1,150",356,90%,89%,73%,31%
163800,Patumahoe,Counties Manukau,5-11,276,160,77,NA,NA,NA,NA,58%,28%,NA,NA
163900,Papakura East,Counties Manukau,12+,"2,738","2,362","2,327","2,187","1,338","1,108",223,86%,85%,61%,20%
163900,Papakura East,Counties Manukau,5-11,425,217,102,NA,NA,NA,NA,51%,24%,NA,NA
164000,Opaheke,Counties Manukau,12+,"2,603","2,312","2,290","2,175","1,381","1,158",325,89%,88%,63%,28%
164000,Opaheke,Counties Manukau,5-11,330,159,76,NA,NA,NA,NA,48%,23%,NA,NA
164100,Papakura Industrial,Counties Manukau,12+,192,167,162,152,72,65,22,87%,84%,47%,34%
164200,Red Hill,Counties Manukau,12+,"2,479","2,165","2,113","1,996","1,138",955,246,87%,85%,57%,26%
164200,Red Hill,Counties Manukau,5-11,337,158,57,NA,NA,NA,NA,47%,17%,NA,NA
164300,Drury,Counties Manukau,12+,"1,513","1,304","1,287","1,250",826,697,208,86%,85%,66%,30%
164300,Drury,Counties Manukau,5-11,202,91,34,NA,NA,NA,NA,45%,17%,NA,NA
164400,Tamakae,Counties Manukau,12+,"2,216","1,951","1,926","1,840","1,309","1,185",421,88%,87%,71%,36%
164400,Tamakae,Counties Manukau,5-11,256,138,74,NA,NA,NA,NA,54%,29%,NA,NA
164500,Hamilton Estate,Counties Manukau,12+,"2,267","1,952","1,917","1,825","1,202","1,059",374,86%,85%,66%,35%
164500,Hamilton Estate,Counties Manukau,5-11,286,135,67,NA,NA,NA,NA,47%,23%,NA,NA
164600,Drury Rural,Counties Manukau,12+,"2,588","2,252","2,226","2,126","1,440","1,228",386,87%,86%,68%,31%
164600,Drury Rural,Counties Manukau,5-11,249,134,93,NA,NA,NA,NA,54%,37%,NA,NA
164700,Waiuku Central,Counties Manukau,12+,"1,121",951,939,901,593,510,180,85%,84%,66%,35%
164700,Waiuku Central,Counties Manukau,5-11,171,74,44,NA,NA,NA,NA,43%,26%,NA,NA
164800,Waiuku East,Counties Manukau,12+,"1,534","1,348","1,332","1,252",802,689,220,88%,87%,64%,32%
164800,Waiuku East,Counties Manukau,5-11,232,116,60,NA,NA,NA,NA,50%,26%,NA,NA
164900,Kendallvale,Counties Manukau,12+,948,827,820,775,550,493,160,87%,86%,71%,32%
164900,Kendallvale,Counties Manukau,5-11,104,56,23,NA,NA,NA,NA,54%,22%,NA,NA
165000,Puni,Counties Manukau,12+,"1,615","1,424","1,413","1,345",869,740,209,88%,87%,65%,28%
165000,Puni,Counties Manukau,5-11,177,90,35,NA,NA,NA,NA,51%,20%,NA,NA
165100,Ramarama,Counties Manukau,12+,"2,381","2,138","2,120","2,038","1,494","1,301",372,90%,89%,73%,29%
165100,Ramarama,Counties Manukau,5-11,233,134,71,NA,NA,NA,NA,58%,30%,NA,NA
165200,Hunua,Counties Manukau,12+,"1,313","1,104","1,093","1,050",749,650,215,84%,83%,71%,33%
165200,Hunua,Counties Manukau,5-11,112,70,41,NA,NA,NA,NA,62%,37%,NA,NA
165300,Pukekohe North West,Counties Manukau,12+,"4,033","3,511","3,449","3,266","2,003","1,695",574,87%,86%,61%,34%
165300,Pukekohe North West,Counties Manukau,5-11,539,222,91,NA,NA,NA,NA,41%,17%,NA,NA
165400,Anselmi Ridge,Counties Manukau,12+,"2,572","2,297","2,285","2,166","1,698","1,540",743,89%,89%,78%,48%
165400,Anselmi Ridge,Counties Manukau,5-11,267,187,104,NA,NA,NA,NA,70%,39%,NA,NA
165500,Pukekohe West,Counties Manukau,12+,"5,448","4,842","4,768","4,523","2,784","2,367",631,89%,88%,62%,27%
165500,Pukekohe West,Counties Manukau,5-11,878,387,200,NA,NA,NA,NA,44%,23%,NA,NA
165600,Cape Hill,Counties Manukau,12+,"1,321","1,177","1,174","1,091",779,667,174,89%,89%,71%,26%
165600,Cape Hill,Counties Manukau,5-11,182,110,66,NA,NA,NA,NA,60%,36%,NA,NA
165700,Rosa Birch Park,Counties Manukau,12+,"1,891","1,686","1,672","1,600","1,207","1,073",506,89%,88%,75%,47%
165700,Rosa Birch Park,Counties Manukau,5-11,163,94,48,NA,NA,NA,NA,58%,29%,NA,NA
165800,Rooseville Park,Counties Manukau,12+,"2,192","1,970","1,950","1,840","1,282","1,085",347,90%,89%,70%,32%
165800,Rooseville Park,Counties Manukau,5-11,271,154,93,NA,NA,NA,NA,57%,34%,NA,NA
165900,Cloverlea (Auckland),Counties Manukau,12+,"2,314","2,061","2,050","1,947","1,433","1,276",508,89%,89%,74%,40%
165900,Cloverlea (Auckland),Counties Manukau,5-11,233,131,55,NA,NA,NA,NA,56%,24%,NA,NA
166000,Pukekohe Central,Counties Manukau,12+,347,292,286,271,170,142,57,84%,82%,63%,40%
