DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 Received,Eligible for booster 2,Booster 2 Received,Population
Auckland,Asian,55-59,Female,4090,4070,"4,068","3,374","3,330",986,4463
Auckland,Asian,55-59,Male,3352,3314,"3,311","2,734","2,710",705,3717
Auckland,Asian,55-59,Unknown/Other,12,11,11,5,5,<5,15
Auckland,Asian,60-64,Female,3548,3521,"3,517","2,997","2,965",998,3769
Auckland,Asian,60-64,Male,2925,2908,"2,904","2,526","2,498",772,3074
Auckland,Asian,60-64,Unknown/Other,5,5,5,<5,<5,<5,8
Auckland,Asian,65-69,Female,3100,3094,"3,088","2,621","2,589","1,214",3410
Auckland,Asian,65-69,Male,2601,2580,"2,574","2,230","2,196","1,049",2850
Auckland,Asian,70-74,Female,2145,2134,"2,134","1,877","1,862",961,2233
Auckland,Asian,70-74,Male,1920,1914,"1,910","1,718","1,701",922,2059
Auckland,Asian,75-79,Female,1246,1241,"1,241","1,116","1,107",573,1361
Auckland,Asian,75-79,Male,1144,1133,"1,131","1,025","1,014",590,1195
Auckland,Asian,80-84,Female,942,933,931,836,830,432,1023
Auckland,Asian,80-84,Male,749,746,746,683,676,388,840
Auckland,Asian,85-89,Female,524,515,514,445,443,264,556
Auckland,Asian,85-89,Male,490,489,489,449,447,255,548
Auckland,Asian,90+,Female,205,204,204,191,189,106,234
Auckland,Asian,90+,Male,164,162,161,144,139,82,166
Auckland,European or Other,12-17,Female,6670,6403,"2,348",580,<5,<5,7370
Auckland,European or Other,12-17,Male,6917,6560,"2,419",505,<5,<5,7679
Auckland,European or Other,12-17,Unknown/Other,13,12,7,<5,<5,<5,13
Auckland,European or Other,18-24,Female,10193,10150,"10,147","7,165",<5,135,10952
Auckland,European or Other,18-24,Male,9559,9511,"9,508","5,770",<5,83,10204
Auckland,European or Other,18-24,Unknown/Other,60,59,59,41,<5,<5,63
Auckland,European or Other,25-29,Female,10244,10196,"10,192","7,792",<5,179,11474
Auckland,European or Other,25-29,Male,10165,10088,"10,085","6,697",<5,89,11245
Auckland,European or Other,25-29,Unknown/Other,58,58,58,43,<5,<5,61
Auckland,European or Other,30-34,Female,9753,9699,"9,689","7,348","7,298",512,11143
Auckland,European or Other,30-34,Male,10441,10358,"10,355","6,985","6,920",281,11726
Auckland,European or Other,30-34,Unknown/Other,39,39,39,29,29,<5,41
Auckland,European or Other,35-39,Female,7859,7808,"7,802","6,122","6,085",506,8739
Auckland,European or Other,35-39,Male,8633,8564,"8,559","6,198","6,164",337,9403
Auckland,European or Other,35-39,Unknown/Other,14,13,13,7,7,<5,16
Auckland,European or Other,40-44,Female,6986,6947,"6,944","5,728","5,705",547,7746
Auckland,European or Other,40-44,Male,7444,7393,"7,390","5,720","5,694",419,8301
Auckland,European or Other,40-44,Unknown/Other,11,11,11,9,9,<5,13
Auckland,European or Other,45-49,Female,7516,7477,"7,475","6,380","6,372",799,8338
Auckland,European or Other,45-49,Male,7632,7578,"7,577","6,123","6,094",565,8516
Auckland,European or Other,5-11,Female,4470,3193,NA,NA,NA,NA,7062
Auckland,European or Other,5-11,Male,4732,3308,NA,NA,NA,NA,7578
Auckland,European or Other,50-54,Female,8313,8281,"8,276","7,302","7,283","2,583",8766
Auckland,European or Other,50-54,Male,8670,8614,"8,607","7,367","7,336","2,227",9408
Auckland,European or Other,50-54,Unknown/Other,7,7,7,6,6,<5,9
Auckland,European or Other,55-59,Female,7370,7346,"7,341","6,558","6,542","2,958",7944
Auckland,European or Other,55-59,Male,8111,8072,"8,062","7,016","6,984","2,960",8679
Auckland,European or Other,55-59,Unknown/Other,6,6,6,6,6,<5,7
Auckland,European or Other,60-64,Female,6919,6882,"6,879","6,299","6,279","3,293",7253
Auckland,European or Other,60-64,Male,7372,7335,"7,327","6,541","6,517","3,104",7866
Auckland,European or Other,65-69,Female,5847,5827,"5,821","5,409","5,394","3,681",6150
Auckland,European or Other,65-69,Male,6027,6009,"6,004","5,529","5,517","3,537",6284
Auckland,European or Other,70-74,Female,5107,5090,"5,090","4,758","4,749","3,575",5394
Auckland,European or Other,70-74,Male,5099,5085,"5,081","4,777","4,763","3,543",5327
Auckland,European or Other,75-79,Female,4332,4319,"4,316","4,106","4,098","3,260",4229
Auckland,European or Other,75-79,Male,3833,3824,"3,820","3,648","3,639","2,892",3736
Auckland,European or Other,80-84,Female,3073,3067,"3,066","2,947","2,939","2,405",3153
Auckland,European or Other,80-84,Male,2557,2555,"2,551","2,459","2,456","1,970",2593
Auckland,European or Other,85-89,Female,1827,1824,"1,824","1,774","1,771","1,425",1855
Auckland,European or Other,85-89,Male,1263,1261,"1,260","1,226","1,220","1,015",1244
Auckland,European or Other,90+,Female,1520,1516,"1,514","1,470","1,467","1,179",1635
Auckland,European or Other,90+,Male,749,748,748,732,730,591,782
Auckland,Maori,12-17,Female,1528,1383,539,53,<5,<5,1837
Auckland,Maori,12-17,Male,1536,1390,544,48,<5,<5,1924
Auckland,Maori,18-24,Female,2407,2354,"2,352","1,039",<5,20,2623
Auckland,Maori,18-24,Male,2205,2136,"2,135",781,<5,10,2379
Auckland,Maori,25-29,Female,1677,1638,"1,637",866,<5,16,1810
Auckland,Maori,25-29,Male,1685,1644,"1,642",716,<5,12,1865
Auckland,Maori,25-29,Unknown/Other,7,7,7,<5,<5,<5,7
Auckland,Maori,30-34,Female,1435,1395,"1,394",774,764,37,1614
Auckland,Maori,30-34,Male,1348,1302,"1,302",616,608,21,1545
Auckland,Maori,30-34,Unknown/Other,6,6,6,5,5,<5,6
Auckland,Maori,35-39,Female,1039,1012,"1,011",606,598,51,1183
Auckland,Maori,35-39,Male,1040,1013,"1,013",518,509,23,1158
Auckland,Maori,40-44,Female,934,912,911,595,584,88,1036
Auckland,Maori,40-44,Male,929,899,899,533,527,75,1057
Auckland,Maori,45-49,Female,971,964,964,705,700,151,1120
Auckland,Maori,45-49,Male,923,902,902,631,624,125,1068
Auckland,Maori,5-11,Female,786,449,NA,NA,NA,NA,1995
Auckland,Maori,5-11,Male,866,478,NA,NA,NA,NA,2164
Auckland,Maori,50-54,Female,1034,1025,"1,025",791,787,296,1147
Auckland,Maori,50-54,Male,958,933,933,675,667,217,1027
Auckland,Maori,55-59,Female,901,893,892,721,718,297,983
Auckland,Maori,55-59,Male,862,851,851,683,678,271,988
Auckland,Maori,60-64,Female,822,821,821,700,697,315,869
Auckland,Maori,60-64,Male,736,731,731,634,632,299,774
Auckland,Maori,65-69,Female,588,582,582,524,522,320,602
Auckland,Maori,65-69,Male,437,436,436,396,394,231,439
Auckland,Maori,70-74,Female,365,364,364,339,338,216,351
Auckland,Maori,70-74,Male,309,309,308,292,292,197,314
Auckland,Maori,75-79,Female,203,201,201,183,182,121,185
Auckland,Maori,75-79,Male,148,148,148,144,144,99,158
Auckland,Maori,80-84,Female,110,110,110,106,105,70,116
Auckland,Maori,80-84,Male,82,82,82,77,77,53,79
Auckland,Maori,85-89,Female,55,55,55,54,54,35,49
Auckland,Maori,85-89,Male,31,31,31,29,29,19,26
Auckland,Maori,90+,Female,28,28,28,26,26,21,30
Auckland,Pacific Peoples,12-17,Female,2559,2309,895,86,<5,<5,3082
Auckland,Pacific Peoples,12-17,Male,2568,2301,879,76,<5,<5,3099
Auckland,Pacific Peoples,18-24,Female,3473,3432,"3,432","1,463",<5,20,3874
Auckland,Pacific Peoples,18-24,Male,3307,3217,"3,214","1,051",<5,9,3846
Auckland,Pacific Peoples,18-24,Unknown/Other,16,16,16,9,<5,<5,21
Auckland,Pacific Peoples,25-29,Female,2513,2464,"2,461","1,216",<5,17,2796
Auckland,Pacific Peoples,25-29,Male,2433,2373,"2,366",913,<5,12,2803
Auckland,Pacific Peoples,25-29,Unknown/Other,12,12,12,<5,<5,<5,12
Auckland,Pacific Peoples,30-34,Female,2134,2098,"2,096","1,132","1,118",47,2415
Auckland,Pacific Peoples,30-34,Male,2128,2068,"2,061",910,899,26,2406
Auckland,Pacific Peoples,30-34,Unknown/Other,7,7,7,<5,<5,<5,7
Auckland,Pacific Peoples,35-39,Female,1672,1633,"1,633","1,024","1,014",46,1831
Auckland,Pacific Peoples,35-39,Male,1704,1663,"1,662",860,849,35,1861
Auckland,Pacific Peoples,40-44,Female,1647,1625,"1,625","1,106","1,094",120,1817
Auckland,Pacific Peoples,40-44,Male,1575,1547,"1,547",937,922,89,1808
Auckland,Pacific Peoples,45-49,Female,1560,1549,"1,548","1,113","1,104",184,1783
Auckland,Pacific Peoples,45-49,Male,1522,1493,"1,492","1,028","1,020",126,1719
Auckland,Pacific Peoples,5-11,Female,1280,591,NA,NA,NA,NA,3211
Auckland,Pacific Peoples,5-11,Male,1452,698,NA,NA,NA,NA,3495
Auckland,Pacific Peoples,50-54,Female,1592,1581,"1,579","1,208","1,204",301,1821
Auckland,Pacific Peoples,50-54,Male,1580,1562,"1,562","1,167","1,160",277,1744
Auckland,Pacific Peoples,55-59,Female,1621,1613,"1,612","1,284","1,274",371,1780
Auckland,Pacific Peoples,55-59,Male,1533,1516,"1,513","1,216","1,211",384,1581
Auckland,Pacific Peoples,60-64,Female,1319,1314,"1,314","1,114","1,106",432,1401
Auckland,Pacific Peoples,60-64,Male,1201,1196,"1,196",995,989,393,1284
Auckland,Pacific Peoples,65-69,Female,995,991,989,841,840,357,1058
Auckland,Pacific Peoples,65-69,Male,945,939,937,834,827,403,992
Auckland,Pacific Peoples,70-74,Female,735,733,732,629,623,297,794
Auckland,Pacific Peoples,70-74,Male,613,611,611,562,561,292,643
Auckland,Pacific Peoples,75-79,Female,481,481,481,405,404,181,508
Auckland,Pacific Peoples,75-79,Male,316,313,312,277,277,157,375
Auckland,Pacific Peoples,80-84,Female,318,314,314,260,259,108,349
Auckland,Pacific Peoples,80-84,Male,193,192,192,169,168,84,199
Auckland,Pacific Peoples,85-89,Female,161,159,159,140,138,61,182
Auckland,Pacific Peoples,85-89,Male,80,80,80,69,68,32,85
Auckland,Pacific Peoples,90+,Female,78,74,74,64,64,29,89
Auckland,Pacific Peoples,90+,Male,33,33,33,28,27,15,32
Auckland,Unknown,12-17,Female,123,113,40,9,<5,<5,82
Auckland,Unknown,12-17,Male,124,110,42,5,<5,<5,93
Auckland,Unknown,12-17,Unknown/Other,10,10,6,<5,<5,<5,7
Auckland,Unknown,18-24,Female,205,201,201,110,<5,<5,131
Auckland,Unknown,18-24,Male,281,269,269,114,<5,<5,149
Auckland,Unknown,18-24,Unknown/Other,30,29,29,16,<5,<5,35
Auckland,Unknown,25-29,Female,364,358,358,203,<5,6,222
Auckland,Unknown,25-29,Male,453,438,437,221,<5,<5,242
Auckland,Unknown,25-29,Unknown/Other,56,55,55,32,<5,<5,60
Auckland,Unknown,30-34,Female,393,379,379,212,206,15,222
Auckland,Unknown,30-34,Male,627,600,599,313,305,14,290
Auckland,Unknown,30-34,Unknown/Other,80,77,77,50,48,<5,79
Auckland,Unknown,35-39,Female,303,289,289,160,156,8,170
Auckland,Unknown,35-39,Male,560,531,530,307,299,15,288
Auckland,Unknown,35-39,Unknown/Other,51,49,49,31,31,<5,44
Auckland,Unknown,40-44,Female,221,216,216,112,109,10,135
Auckland,Unknown,40-44,Male,410,393,392,231,228,10,235
Auckland,Unknown,40-44,Unknown/Other,36,34,34,23,22,<5,24
Auckland,Unknown,45-49,Female,161,157,157,85,83,10,126
Auckland,Unknown,45-49,Male,361,340,340,204,201,8,215
Auckland,Unknown,45-49,Unknown/Other,25,22,22,17,16,<5,21
Auckland,Unknown,5-11,Female,92,64,NA,NA,NA,NA,111
Auckland,Unknown,5-11,Male,88,50,NA,NA,NA,NA,105
Auckland,Unknown,50-54,Female,170,166,165,87,84,16,112
Auckland,Unknown,50-54,Male,316,300,300,173,169,36,211
Auckland,Unknown,50-54,Unknown/Other,18,16,16,12,12,<5,18
Auckland,Unknown,55-59,Female,144,137,137,72,72,14,97
Auckland,Unknown,55-59,Male,276,253,253,155,153,26,190
Auckland,Unknown,55-59,Unknown/Other,16,15,15,11,11,<5,10
Auckland,Unknown,60-64,Female,161,157,156,91,90,23,106
Auckland,Unknown,60-64,Male,205,195,195,103,103,34,159
Auckland,Unknown,60-64,Unknown/Other,7,7,7,5,5,<5,6
Auckland,Unknown,65-69,Female,108,104,104,66,66,21,71
Auckland,Unknown,65-69,Male,164,159,159,95,95,40,110
Auckland,Unknown,65-69,Unknown/Other,8,8,8,5,5,<5,6
Auckland,Unknown,70-74,Female,60,59,59,34,34,14,50
Auckland,Unknown,70-74,Male,94,92,92,55,55,24,49
Auckland,Unknown,75-79,Female,42,39,39,26,26,6,34
Auckland,Unknown,75-79,Male,34,33,33,22,21,11,25
Auckland,Unknown,80-84,Female,12,12,12,8,8,8,12
Auckland,Unknown,80-84,Male,14,13,13,10,10,8,12
Auckland,Unknown,85-89,Female,9,9,9,8,8,<5,8
Bay of Plenty,Asian,12-17,Female,617,562,203,24,<5,<5,666
Bay of Plenty,Asian,12-17,Male,662,605,208,21,<5,<5,741
Bay of Plenty,Asian,12-17,Unknown/Other,6,6,<5,<5,<5,<5,9
Bay of Plenty,Asian,18-24,Female,486,484,483,280,<5,<5,583
Bay of Plenty,Asian,18-24,Male,1003,991,991,368,<5,<5,1204
Bay of Plenty,Asian,18-24,Unknown/Other,6,6,6,<5,<5,<5,7
Bay of Plenty,Asian,25-29,Female,860,857,856,500,<5,11,1016
Bay of Plenty,Asian,25-29,Male,1595,1575,"1,573",608,<5,5,1779
Bay of Plenty,Asian,30-34,Female,1455,1450,"1,447",930,911,43,1477
Bay of Plenty,Asian,30-34,Male,1644,1616,"1,616",796,782,17,1696
Bay of Plenty,Asian,30-34,Unknown/Other,9,9,9,6,6,<5,5
Bay of Plenty,Asian,35-39,Female,1174,1168,"1,168",801,786,43,1177
Bay of Plenty,Asian,35-39,Male,1160,1141,"1,139",713,698,29,1186
Bay of Plenty,Asian,40-44,Female,816,808,807,521,515,24,844
Bay of Plenty,Asian,40-44,Male,835,828,827,566,555,21,838
Bay of Plenty,Asian,40-44,Unknown/Other,8,8,8,<5,<5,<5,8
Bay of Plenty,Asian,45-49,Female,687,682,682,480,474,41,710
Bay of Plenty,Asian,45-49,Male,611,606,606,429,422,15,646
Bay of Plenty,Asian,5-11,Female,485,259,NA,NA,NA,NA,1022
Bay of Plenty,Asian,5-11,Male,572,322,NA,NA,NA,NA,1170
Bay of Plenty,Asian,50-54,Female,507,505,505,374,372,53,483
Bay of Plenty,Asian,50-54,Male,459,453,453,333,327,26,475
Bay of Plenty,Asian,55-59,Female,377,372,370,292,288,71,376
Bay of Plenty,Asian,55-59,Male,274,273,272,204,200,21,286
Bay of Plenty,Asian,60-64,Female,336,336,336,258,255,64,352
Bay of Plenty,Asian,60-64,Male,216,215,215,169,165,28,221
Bay of Plenty,Asian,65-69,Female,257,255,254,195,193,65,271
Bay of Plenty,Asian,65-69,Male,195,192,191,160,158,43,199
Bay of Plenty,Asian,70-74,Female,191,191,191,158,157,72,205
Bay of Plenty,Asian,70-74,Male,144,141,140,118,117,49,143
Bay of Plenty,Asian,75-79,Female,90,90,90,67,67,28,88
Bay of Plenty,Asian,75-79,Male,77,77,77,59,59,19,85
Bay of Plenty,Asian,80-84,Female,53,53,53,43,43,18,51
Bay of Plenty,Asian,80-84,Male,45,45,45,35,35,12,55
Bay of Plenty,Asian,85-89,Female,16,16,16,9,9,<5,19
Bay of Plenty,Asian,85-89,Male,14,14,14,12,12,8,15
Bay of Plenty,Asian,90+,Male,9,8,8,6,6,<5,6
Bay of Plenty,European or Other,12-17,Female,4649,4155,"1,587",122,<5,<5,5761
Bay of Plenty,European or Other,12-17,Male,4869,4390,"1,726",117,<5,<5,6106
Bay of Plenty,European or Other,12-17,Unknown/Other,11,11,7,<5,<5,<5,9
Bay of Plenty,European or Other,18-24,Female,4531,4480,"4,477","2,022",<5,18,5120
Bay of Plenty,European or Other,18-24,Male,4969,4871,"4,870","1,528",<5,9,5619
Bay of Plenty,European or Other,18-24,Unknown/Other,9,8,8,6,<5,<5,16
Bay of Plenty,European or Other,25-29,Female,3906,3843,"3,839","1,962",<5,27,4593
Bay of Plenty,European or Other,25-29,Male,3697,3608,"3,600","1,396",<5,20,4428
Bay of Plenty,European or Other,25-29,Unknown/Other,16,16,16,8,<5,<5,16
Bay of Plenty,European or Other,30-34,Female,4846,4758,"4,756","2,666","2,638",127,5709
Bay of Plenty,European or Other,30-34,Male,4453,4364,"4,362","1,952","1,933",37,5124
Bay of Plenty,European or Other,30-34,Unknown/Other,19,19,19,13,13,<5,10
Bay of Plenty,European or Other,35-39,Female,4847,4766,"4,763","2,839","2,826",117,5503
Bay of Plenty,European or Other,35-39,Male,4313,4220,"4,220","2,131","2,118",68,4932
Bay of Plenty,European or Other,35-39,Unknown/Other,7,7,7,<5,<5,<5,7
Bay of Plenty,European or Other,40-44,Female,4481,4414,"4,411","2,880","2,860",162,5111
Bay of Plenty,European or Other,40-44,Male,4218,4139,"4,138","2,315","2,305",91,4774
Bay of Plenty,European or Other,45-49,Female,4790,4751,"4,750","3,335","3,317",249,5622
Bay of Plenty,European or Other,45-49,Male,4586,4527,"4,523","2,877","2,862",129,5362
Bay of Plenty,European or Other,5-11,Female,2611,1242,NA,NA,NA,NA,6320
Bay of Plenty,European or Other,5-11,Male,2735,1321,NA,NA,NA,NA,6523
Bay of Plenty,European or Other,50-54,Female,5751,5698,"5,697","4,341","4,330",786,6331
Bay of Plenty,European or Other,50-54,Male,5306,5251,"5,248","3,622","3,609",542,5909
Bay of Plenty,European or Other,55-59,Female,5664,5633,"5,629","4,542","4,532","1,125",6390
Bay of Plenty,European or Other,55-59,Male,5260,5223,"5,223","3,972","3,958",860,5990
Bay of Plenty,European or Other,60-64,Female,6229,6183,"6,182","5,253","5,243","1,835",6808
Bay of Plenty,European or Other,60-64,Male,5836,5804,"5,802","4,735","4,728","1,370",6295
Bay of Plenty,European or Other,65-69,Female,6046,6008,"6,006","5,384","5,375","2,785",6540
Bay of Plenty,European or Other,65-69,Male,5614,5582,"5,578","4,875","4,867","2,381",6067
Bay of Plenty,European or Other,65-69,Unknown/Other,7,7,7,7,7,<5,5
Bay of Plenty,European or Other,70-74,Female,5703,5684,"5,684","5,212","5,202","3,220",6190
Bay of Plenty,European or Other,70-74,Male,5294,5279,"5,278","4,858","4,853","2,950",5777
Bay of Plenty,European or Other,70-74,Unknown/Other,8,8,8,8,8,5,8
Bay of Plenty,European or Other,75-79,Female,5113,5100,"5,097","4,763","4,756","3,214",5079
Bay of Plenty,European or Other,75-79,Male,4658,4647,"4,644","4,388","4,381","2,969",4606
Bay of Plenty,European or Other,80-84,Female,3677,3672,"3,671","3,490","3,485","2,446",3807
Bay of Plenty,European or Other,80-84,Male,3128,3122,"3,121","2,980","2,977","2,150",3222
Bay of Plenty,European or Other,85-89,Female,1991,1984,"1,983","1,884","1,875","1,332",2023
Bay of Plenty,European or Other,85-89,Male,1587,1584,"1,583","1,522","1,517","1,130",1558
Bay of Plenty,European or Other,90+,Female,1273,1269,"1,268","1,217","1,214",843,1351
Bay of Plenty,European or Other,90+,Male,738,737,737,705,700,519,796
Bay of Plenty,Maori,12-17,Female,2777,2427,"1,015",33,<5,<5,3921
Bay of Plenty,Maori,12-17,Male,2876,2462,997,32,<5,<5,4165
Bay of Plenty,Maori,18-24,Female,3033,2883,"2,881",751,<5,9,3621
Bay of Plenty,Maori,18-24,Male,3125,2925,"2,923",571,<5,7,3776
Bay of Plenty,Maori,25-29,Female,1937,1855,"1,853",608,<5,5,2543
Bay of Plenty,Maori,25-29,Male,1822,1701,"1,701",390,<5,<5,2323
Bay of Plenty,Maori,30-34,Female,1850,1770,"1,768",656,646,18,2305
Bay of Plenty,Maori,30-34,Male,1681,1550,"1,548",435,432,10,2157
Bay of Plenty,Maori,35-39,Female,1634,1572,"1,571",696,689,27,2001
Bay of Plenty,Maori,35-39,Male,1491,1415,"1,413",470,463,8,1881
Bay of Plenty,Maori,40-44,Female,1660,1608,"1,608",828,813,55,1941
Bay of Plenty,Maori,40-44,Male,1431,1372,"1,371",597,589,36,1771
Bay of Plenty,Maori,45-49,Female,1626,1590,"1,588",938,932,80,1906
Bay of Plenty,Maori,45-49,Male,1420,1365,"1,364",694,690,42,1712
Bay of Plenty,Maori,5-11,Female,995,360,NA,NA,NA,NA,4677
Bay of Plenty,Maori,5-11,Male,1076,360,NA,NA,NA,NA,5097
Bay of Plenty,Maori,50-54,Female,1661,1624,"1,624","1,065","1,060",182,1908
Bay of Plenty,Maori,50-54,Male,1483,1437,"1,436",853,851,135,1666
Bay of Plenty,Maori,55-59,Female,1590,1570,"1,569","1,147","1,141",242,1803
Bay of Plenty,Maori,55-59,Male,1310,1288,"1,288",895,891,191,1514
Bay of Plenty,Maori,60-64,Female,1558,1542,"1,541","1,211","1,206",350,1665
Bay of Plenty,Maori,60-64,Male,1313,1294,"1,292","1,039","1,035",291,1390
Bay of Plenty,Maori,65-69,Female,1214,1201,"1,201","1,007","1,005",385,1274
Bay of Plenty,Maori,65-69,Male,960,952,951,821,815,348,1033
Bay of Plenty,Maori,70-74,Female,813,803,803,706,706,358,853
Bay of Plenty,Maori,70-74,Male,712,704,704,640,638,290,752
Bay of Plenty,Maori,75-79,Female,474,470,470,415,411,183,485
Bay of Plenty,Maori,75-79,Male,409,406,406,372,371,204,390
Bay of Plenty,Maori,80-84,Female,302,298,297,268,268,141,301
Bay of Plenty,Maori,80-84,Male,223,221,221,204,204,112,208
Bay of Plenty,Maori,85-89,Female,129,127,127,108,108,55,139
Bay of Plenty,Maori,85-89,Male,79,79,79,72,72,36,84
Bay of Plenty,Maori,90+,Female,52,52,52,47,46,24,53
Bay of Plenty,Maori,90+,Male,18,18,18,18,18,8,19
Bay of Plenty,Pacific Peoples,12-17,Female,213,185,58,<5,<5,<5,266
Bay of Plenty,Pacific Peoples,12-17,Male,251,221,91,5,<5,<5,303
Bay of Plenty,Pacific Peoples,18-24,Female,260,256,256,98,<5,<5,300
Bay of Plenty,Pacific Peoples,18-24,Male,415,399,398,138,<5,<5,453
Bay of Plenty,Pacific Peoples,25-29,Female,201,198,198,97,<5,<5,249
Bay of Plenty,Pacific Peoples,25-29,Male,502,482,482,236,<5,<5,479
Bay of Plenty,Pacific Peoples,30-34,Female,208,203,203,105,102,5,221
Bay of Plenty,Pacific Peoples,30-34,Male,461,439,438,198,196,<5,463
Bay of Plenty,Pacific Peoples,35-39,Female,183,172,170,103,102,<5,202
Bay of Plenty,Pacific Peoples,35-39,Male,474,464,464,223,218,<5,467
Bay of Plenty,Pacific Peoples,40-44,Female,164,162,161,96,96,7,184
Bay of Plenty,Pacific Peoples,40-44,Male,368,359,359,177,174,8,382
Bay of Plenty,Pacific Peoples,45-49,Female,162,158,158,107,106,8,165
Bay of Plenty,Pacific Peoples,45-49,Male,280,273,273,152,150,<5,245
Bay of Plenty,Pacific Peoples,5-11,Female,139,46,NA,NA,NA,NA,351
Bay of Plenty,Pacific Peoples,5-11,Male,116,43,NA,NA,NA,NA,383
Bay of Plenty,Pacific Peoples,50-54,Female,137,133,133,87,87,17,140
Bay of Plenty,Pacific Peoples,50-54,Male,188,186,186,111,111,8,183
Bay of Plenty,Pacific Peoples,55-59,Female,109,108,108,82,81,21,119
Bay of Plenty,Pacific Peoples,55-59,Male,126,123,123,80,78,14,119
Bay of Plenty,Pacific Peoples,60-64,Female,79,78,78,63,63,20,86
Bay of Plenty,Pacific Peoples,60-64,Male,77,74,74,56,56,14,91
Bay of Plenty,Pacific Peoples,65-69,Female,61,61,61,48,48,24,59
Bay of Plenty,Pacific Peoples,65-69,Male,64,63,63,56,56,27,70
Bay of Plenty,Pacific Peoples,70-74,Female,43,42,42,39,39,18,56
Bay of Plenty,Pacific Peoples,70-74,Male,39,39,39,33,33,17,44
Bay of Plenty,Pacific Peoples,75-79,Female,40,40,40,35,35,14,39
Bay of Plenty,Pacific Peoples,75-79,Male,24,24,24,21,21,13,25
Bay of Plenty,Pacific Peoples,80-84,Female,17,17,17,15,15,8,17
Bay of Plenty,Pacific Peoples,80-84,Male,11,11,11,11,11,<5,12
Bay of Plenty,Unknown,12-17,Female,7,7,<5,<5,<5,<5,9
Bay of Plenty,Unknown,18-24,Female,8,6,6,<5,<5,<5,12
Bay of Plenty,Unknown,18-24,Male,15,13,13,6,<5,<5,20
Bay of Plenty,Unknown,25-29,Female,33,32,32,12,<5,<5,35
Bay of Plenty,Unknown,25-29,Male,56,55,55,25,<5,<5,62
Bay of Plenty,Unknown,25-29,Unknown/Other,5,5,5,<5,<5,<5,5
Bay of Plenty,Unknown,30-34,Female,38,38,38,16,15,<5,24
Bay of Plenty,Unknown,30-34,Male,63,60,60,29,27,<5,62
Bay of Plenty,Unknown,35-39,Female,13,12,12,6,6,<5,16
Bay of Plenty,Unknown,35-39,Male,65,61,61,36,36,<5,46
Bay of Plenty,Unknown,40-44,Female,13,11,11,6,6,<5,23
Bay of Plenty,Unknown,40-44,Male,43,43,43,26,24,<5,49
Bay of Plenty,Unknown,45-49,Female,14,13,13,<5,<5,<5,5
Bay of Plenty,Unknown,45-49,Male,49,48,48,30,30,<5,42
Bay of Plenty,Unknown,45-49,Unknown/Other,7,7,7,6,6,<5,7
Bay of Plenty,Unknown,50-54,Female,11,11,11,6,6,<5,12
Bay of Plenty,Unknown,50-54,Male,39,39,39,26,25,<5,34
Bay of Plenty,Unknown,55-59,Female,7,7,7,<5,<5,<5,8
Bay of Plenty,Unknown,55-59,Male,29,29,29,17,17,5,32
Bay of Plenty,Unknown,60-64,Female,18,17,17,7,7,<5,17
