SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
101100,Taumarumaru,Northland,12+,"2,302",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101100,Taumarumaru,Northland,5-11,210,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101200,Herekino-Takahue,Northland,12+,940,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101200,Herekino-Takahue,Northland,5-11,108,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101300,Peria,Northland,12+,"1,071",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101300,Peria,Northland,5-11,140,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101400,Taemaro-Oruaiti,Northland,12+,922,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101400,Taemaro-Oruaiti,Northland,5-11,97,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101500,Whakapaku,Northland,12+,686,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101500,Whakapaku,Northland,5-11,90,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101600,Hokianga North,Northland,12+,822,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101600,Hokianga North,Northland,5-11,121,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101700,Kohukohu-Broadwood,Northland,12+,708,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101700,Kohukohu-Broadwood,Northland,5-11,65,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101800,Whakarara,Northland,12+,"1,180",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101800,Whakarara,Northland,5-11,112,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101900,Kaeo,Northland,12+,"1,118",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
101900,Kaeo,Northland,5-11,150,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102000,Omahuta Forest-Horeke,Northland,12+,"1,015",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102000,Omahuta Forest-Horeke,Northland,5-11,159,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102100,Hokianga South,Northland,12+,"1,194",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102100,Hokianga South,Northland,5-11,122,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102200,Lake Manuwai-Kapiro,Northland,12+,"2,135",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102200,Lake Manuwai-Kapiro,Northland,5-11,221,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102300,Okaihau,Northland,12+,"1,102",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102300,Okaihau,Northland,5-11,119,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102400,Rangitane-Purerua,Northland,12+,"1,364",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102400,Rangitane-Purerua,Northland,5-11,150,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102500,Waipapa,Northland,12+,772,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102500,Waipapa,Northland,5-11,104,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102600,Puketotara,Northland,12+,"1,711",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102600,Puketotara,Northland,5-11,170,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102700,Waima Forest,Northland,12+,999,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102700,Waima Forest,Northland,5-11,138,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102800,Riverview,Northland,12+,"2,121",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102800,Riverview,Northland,5-11,196,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102900,Waipoua Forest,Northland,12+,"1,185",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
102900,Waipoua Forest,Northland,5-11,121,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103000,Kerikeri Central,Northland,12+,"2,490",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103000,Kerikeri Central,Northland,5-11,223,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103100,Kerikeri South,Northland,12+,"2,700",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103100,Kerikeri South,Northland,5-11,223,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103200,Ohaeawai-Waimate North,Northland,12+,"1,117",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103200,Ohaeawai-Waimate North,Northland,5-11,109,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103300,Puketona-Waitangi,Northland,12+,"1,334",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103300,Puketona-Waitangi,Northland,5-11,135,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103400,Ngapuhi,Northland,12+,"1,346",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103400,Ngapuhi,Northland,5-11,187,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103500,Kaikohe,Northland,12+,"3,650",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103500,Kaikohe,Northland,5-11,650,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103600,Pakaraka,Northland,12+,575,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103600,Pakaraka,Northland,5-11,84,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103700,Haruru,Northland,12+,"1,043",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103700,Haruru,Northland,5-11,114,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103800,Russell,Northland,12+,807,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103900,Paihia,Northland,12+,"1,581",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
103900,Paihia,Northland,5-11,118,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104000,Mataraua Forest,Northland,12+,492,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104000,Mataraua Forest,Northland,5-11,63,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104100,Matawaia-Taumarere,Northland,12+,"1,306",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104100,Matawaia-Taumarere,Northland,5-11,190,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104200,Russell Peninsula,Northland,12+,670,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104300,Opua (Far North District),Northland,12+,"1,241",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104300,Opua (Far North District),Northland,5-11,76,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104400,Russell Forest-Rawhiti,Northland,12+,652,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104400,Russell Forest-Rawhiti,Northland,5-11,75,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104500,Moerewa,Northland,12+,"1,378",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104500,Moerewa,Northland,5-11,242,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104600,Kawakawa,Northland,12+,"1,258",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104600,Kawakawa,Northland,5-11,187,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104700,Maromaku,Northland,12+,639,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104700,Maromaku,Northland,5-11,121,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104800,Mangakahia-Hukerenui,Northland,12+,"1,661",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104800,Mangakahia-Hukerenui,Northland,5-11,224,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104900,Whangaruru,Northland,12+,"2,318",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
104900,Whangaruru,Northland,5-11,261,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105100,Matarau,Northland,12+,"2,923",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105100,Matarau,Northland,5-11,366,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105200,Hikurangi,Northland,12+,"1,263",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105200,Hikurangi,Northland,5-11,222,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105300,Kauri,Northland,12+,"1,618",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105300,Kauri,Northland,5-11,196,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105400,Maungatapere,Northland,12+,"3,197",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105400,Maungatapere,Northland,5-11,364,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105500,Kamo West,Northland,12+,"2,014",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105500,Kamo West,Northland,5-11,208,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105600,Matapouri-Tutukaka,Northland,12+,"1,691",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105600,Matapouri-Tutukaka,Northland,5-11,128,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105700,Kiripaka,Northland,12+,943,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105700,Kiripaka,Northland,5-11,120,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105800,Kamo East,Northland,12+,"2,563",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105800,Kamo East,Northland,5-11,415,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105900,Granfield Reserve,Northland,12+,"2,951",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
105900,Granfield Reserve,Northland,5-11,281,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106000,Kamo Central,Northland,12+,"1,476",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106000,Kamo Central,Northland,5-11,224,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106100,Whau Valley,Northland,12+,"2,564",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106100,Whau Valley,Northland,5-11,255,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106200,Tikipunga North,Northland,12+,"3,108",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106200,Tikipunga North,Northland,5-11,409,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106300,Pukenui,Northland,12+,"2,128",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106300,Pukenui,Northland,5-11,243,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106400,Otangarei,Northland,12+,"1,795",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106400,Otangarei,Northland,5-11,324,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106500,Tikipunga South,Northland,12+,"3,321",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106500,Tikipunga South,Northland,5-11,416,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106600,Kensington (Whangarei District),Northland,12+,"3,034",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106600,Kensington (Whangarei District),Northland,5-11,236,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106700,Abbey Caves-Glenbervie,Northland,12+,"1,244",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106700,Abbey Caves-Glenbervie,Northland,5-11,123,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106800,Mairtown,Northland,12+,"2,243",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106800,Mairtown,Northland,5-11,192,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106900,Maunu-Horahora,Northland,12+,"3,023",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
106900,Maunu-Horahora,Northland,5-11,334,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107000,Woodhill-Vinetown,Northland,12+,"2,581",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107000,Woodhill-Vinetown,Northland,5-11,222,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107100,Whangarei Central,Northland,12+,"1,031",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107100,Whangarei Central,Northland,5-11,60,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107200,Riverside,Northland,12+,"1,952",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107200,Riverside,Northland,5-11,181,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107300,Raumanga,Northland,12+,"2,786",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107300,Raumanga,Northland,5-11,467,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107400,Tarewa,Northland,12+,"1,642",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107400,Tarewa,Northland,5-11,289,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107500,Morningside (Whangarei District),Northland,12+,"2,029",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107500,Morningside (Whangarei District),Northland,5-11,228,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107600,Ngunguru,Northland,12+,"1,080",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107600,Ngunguru,Northland,5-11,131,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107700,Otaika-Portland,Northland,12+,"1,226",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107700,Otaika-Portland,Northland,5-11,135,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107800,Oakleigh-Mangapai,Northland,12+,"2,054",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107800,Oakleigh-Mangapai,Northland,5-11,222,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
107900,Port-Limeburners,Northland,12+,221,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108000,Pataua,Northland,12+,"1,583",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108000,Pataua,Northland,5-11,200,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108100,Onerahi Park,Northland,12+,"1,432",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108100,Onerahi Park,Northland,5-11,166,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108200,Sherwood Rise,Northland,12+,"2,076",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108200,Sherwood Rise,Northland,5-11,265,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108300,Onerahi,Northland,12+,"2,130",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108300,Onerahi,Northland,5-11,235,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108500,Parua Bay,Northland,12+,"2,375",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108500,Parua Bay,Northland,5-11,248,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108600,Bream Bay,Northland,12+,"2,021",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108600,Bream Bay,Northland,5-11,235,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108700,Marsden Bay,Northland,12+,"2,550",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108700,Marsden Bay,Northland,5-11,258,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108800,Ruakaka,Northland,12+,"2,491",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108800,Ruakaka,Northland,5-11,267,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108900,Bream Head,Northland,12+,"1,276",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
108900,Bream Head,Northland,5-11,138,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109000,Waipu,Northland,12+,"2,946",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109000,Waipu,Northland,5-11,226,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109100,Kaipara Coastal,Northland,12+,"3,351",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109100,Kaipara Coastal,Northland,5-11,353,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109200,Maungaru,Northland,12+,"1,622",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109200,Maungaru,Northland,5-11,157,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109300,Dargaville,Northland,12+,"4,385",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109300,Dargaville,Northland,5-11,450,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109400,Ruawai-Matakohe,Northland,12+,"2,232",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109400,Ruawai-Matakohe,Northland,5-11,270,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,655",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109500,Otamatea (Kaipara District),Northland,5-11,171,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109600,Maungaturoto,Northland,12+,"1,098",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109600,Maungaturoto,Northland,5-11,136,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109700,Kaiwaka,Northland,12+,"2,161",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109700,Kaiwaka,Northland,5-11,231,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109800,Mangawhai Rural,Northland,12+,"2,421",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109800,Mangawhai Rural,Northland,5-11,275,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109900,Mangawhai Heads,Northland,12+,"2,220",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
109900,Mangawhai Heads,Northland,5-11,218,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
110100,Mangawhai,Northland,12+,990,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
110100,Mangawhai,Northland,5-11,117,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,343",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
110200,Okahukura Peninsula,Waitemata,5-11,158,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
110400,Cape Rodney,Waitemata,12+,"3,329",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
110400,Cape Rodney,Waitemata,5-11,333,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
110500,Wellsford,Waitemata,12+,"1,727",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
110500,Wellsford,Waitemata,5-11,196,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
110700,South Head,Waitemata,12+,"2,391",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
110700,South Head,Waitemata,5-11,259,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
110800,Kaipara Hills,Waitemata,12+,"1,843",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
110800,Kaipara Hills,Waitemata,5-11,221,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,497",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
110900,Dome Valley-Matakana,Waitemata,5-11,162,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111100,Warkworth West,Waitemata,12+,"2,408",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111100,Warkworth West,Waitemata,5-11,207,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111200,Puhoi Valley,Waitemata,12+,"3,539",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111200,Puhoi Valley,Waitemata,5-11,309,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111300,Warkworth East,Waitemata,12+,"3,363",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111300,Warkworth East,Waitemata,5-11,362,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111400,Sandspit,Waitemata,12+,962,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111400,Sandspit,Waitemata,5-11,62,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111500,Tawharanui Peninsula,Waitemata,12+,"2,040",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111500,Tawharanui Peninsula,Waitemata,5-11,160,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111600,Te Kuru,Waitemata,12+,"2,240",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111600,Te Kuru,Waitemata,5-11,271,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111700,Snells Beach,Waitemata,12+,"3,309",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111700,Snells Beach,Waitemata,5-11,361,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111800,Barrier Islands,Auckland,12+,995,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111800,Barrier Islands,Auckland,5-11,89,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,163",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
111900,Algies Bay-Scotts Landing,Waitemata,5-11,76,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,718",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112100,Wainui-Waiwera,Waitemata,5-11,158,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112200,Parakai,Waitemata,12+,914,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112200,Parakai,Waitemata,5-11,116,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112300,Helensville Rural,Waitemata,12+,"1,528",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112300,Helensville Rural,Waitemata,5-11,141,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112400,Helensville,Waitemata,12+,"2,472",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112400,Helensville,Waitemata,5-11,329,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112500,Waitoki,Waitemata,12+,"1,498",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112500,Waitoki,Waitemata,5-11,161,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112600,Waikoukou Valley,Waitemata,12+,"1,552",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112600,Waikoukou Valley,Waitemata,5-11,141,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112700,Orewa North,Waitemata,12+,"4,701",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112700,Orewa North,Waitemata,5-11,411,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112800,Hatfields Beach,Waitemata,12+,"1,348",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112800,Hatfields Beach,Waitemata,5-11,140,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112900,Orewa South,Waitemata,12+,"3,854",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112900,Orewa South,Waitemata,5-11,290,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113000,Orewa Central,Waitemata,12+,"3,065",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113000,Orewa Central,Waitemata,5-11,177,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113100,Millwater North,Waitemata,12+,"3,129",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113100,Millwater North,Waitemata,5-11,598,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113200,Waipatukahu,Waitemata,12+,"1,242",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113200,Waipatukahu,Waitemata,5-11,132,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113300,Millwater South,Waitemata,12+,"3,384",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113300,Millwater South,Waitemata,5-11,677,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113400,Dairy Flat North,Waitemata,12+,"2,721",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113400,Dairy Flat North,Waitemata,5-11,294,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113500,Dairy Flat West,Waitemata,12+,"1,349",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113500,Dairy Flat West,Waitemata,5-11,124,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113600,Kingsway,Waitemata,12+,"2,120",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113600,Kingsway,Waitemata,5-11,268,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113800,Silverdale Central (Auckland),Waitemata,12+,663,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113800,Silverdale Central (Auckland),Waitemata,5-11,71,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113900,Red Beach West,Waitemata,12+,"2,775",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113900,Red Beach West,Waitemata,5-11,224,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114000,Red Beach East,Waitemata,12+,"3,600",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114000,Red Beach East,Waitemata,5-11,352,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
