DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 Received,Eligible for booster 2,Booster 2 Received,Population
Auckland,European or Other,50-54,Female,8306,8276,"8,273","7,296","7,257","2,519",8708
Auckland,European or Other,50-54,Male,8696,8641,"8,637","7,385","7,330","2,163",9308
Auckland,European or Other,50-54,Unknown/Other,7,7,7,6,6,<5,8
Auckland,European or Other,55-59,Female,7369,7340,"7,339","6,557","6,526","2,872",8045
Auckland,European or Other,55-59,Male,8092,8049,"8,044","7,017","6,959","2,869",8666
Auckland,European or Other,55-59,Unknown/Other,6,6,6,6,6,<5,7
Auckland,European or Other,60-64,Female,6925,6890,"6,890","6,300","6,259","3,219",7216
Auckland,European or Other,60-64,Male,7392,7357,"7,352","6,554","6,519","3,045",7737
Auckland,European or Other,65-69,Female,5874,5853,"5,849","5,425","5,402","3,605",6044
Auckland,European or Other,65-69,Male,5977,5960,"5,959","5,482","5,450","3,496",6257
Auckland,European or Other,70-74,Female,5086,5070,"5,070","4,746","4,729","3,531",5391
Auckland,European or Other,70-74,Male,5107,5096,"5,094","4,787","4,769","3,494",5329
Auckland,European or Other,75-79,Female,4307,4294,"4,293","4,087","4,072","3,194",4101
Auckland,European or Other,75-79,Male,3779,3770,"3,770","3,595","3,577","2,803",3639
Auckland,European or Other,80-84,Female,3049,3044,"3,044","2,921","2,909","2,352",3084
Auckland,European or Other,80-84,Male,2549,2547,"2,546","2,451","2,439","1,930",2499
Auckland,European or Other,85-89,Female,1841,1837,"1,837","1,780","1,774","1,407",1875
Auckland,European or Other,85-89,Male,1252,1249,"1,249","1,218","1,208",984,1246
Auckland,European or Other,90+,Female,1523,1518,"1,517","1,476","1,463","1,174",1657
Auckland,European or Other,90+,Male,764,763,762,745,742,600,806
Auckland,Maori,12-17,Female,1534,1397,526,55,<5,<5,1801
Auckland,Maori,12-17,Male,1559,1424,544,55,<5,<5,1862
Auckland,Maori,18-24,Female,2369,2316,"2,313","1,035",<5,19,2471
Auckland,Maori,18-24,Male,2191,2120,"2,119",769,<5,11,2330
Auckland,Maori,25-29,Female,1642,1606,"1,605",847,<5,14,1797
Auckland,Maori,25-29,Male,1681,1644,"1,642",723,<5,11,1843
Auckland,Maori,30-34,Female,1372,1334,"1,333",739,<5,28,1588
Auckland,Maori,30-34,Male,1342,1297,"1,297",601,<5,15,1493
Auckland,Maori,35-39,Female,1027,1001,"1,001",604,<5,43,1180
Auckland,Maori,35-39,Male,1012,985,985,505,<5,17,1121
Auckland,Maori,40-44,Female,913,891,890,579,<5,85,1034
Auckland,Maori,40-44,Male,937,908,908,540,<5,68,1068
Auckland,Maori,45-49,Female,968,962,962,704,<5,141,1104
Auckland,Maori,45-49,Male,914,895,895,622,<5,122,1091
Auckland,Maori,5-11,Female,796,447,NA,NA,NA,NA,1964
Auckland,Maori,5-11,Male,888,489,NA,NA,NA,NA,2185
Auckland,Maori,50-54,Female,1028,1020,"1,020",795,784,285,1129
Auckland,Maori,50-54,Male,963,937,937,673,660,211,986
Auckland,Maori,55-59,Female,888,883,883,718,709,287,1000
Auckland,Maori,55-59,Male,863,854,854,680,671,263,982
Auckland,Maori,60-64,Female,828,827,827,706,700,314,816
Auckland,Maori,60-64,Male,733,728,728,639,629,291,726
Auckland,Maori,65-69,Female,567,561,561,507,502,299,574
Auckland,Maori,65-69,Male,428,427,427,387,382,224,433
Auckland,Maori,70-74,Female,360,359,359,334,333,217,343
Auckland,Maori,70-74,Male,313,313,312,295,295,193,292
Auckland,Maori,75-79,Female,197,195,195,178,177,117,167
Auckland,Maori,75-79,Male,146,146,146,141,139,98,157
Auckland,Maori,80-84,Female,111,111,111,108,107,68,118
Auckland,Maori,80-84,Male,82,82,82,76,76,50,74
Auckland,Maori,85-89,Female,51,51,51,50,50,32,53
Auckland,Maori,85-89,Male,31,31,31,30,30,18,28
Auckland,Maori,90+,Female,25,25,25,23,23,20,31
Auckland,Pacific Peoples,12-17,Female,2572,2348,893,94,<5,<5,3033
Auckland,Pacific Peoples,12-17,Male,2614,2367,888,80,<5,<5,3119
Auckland,Pacific Peoples,18-24,Female,3487,3446,"3,446","1,474",<5,18,3879
Auckland,Pacific Peoples,18-24,Male,3343,3253,"3,250","1,078",<5,9,3775
Auckland,Pacific Peoples,18-24,Unknown/Other,16,16,16,8,<5,<5,16
Auckland,Pacific Peoples,25-29,Female,2511,2465,"2,463","1,220",<5,16,2806
Auckland,Pacific Peoples,25-29,Male,2422,2365,"2,360",913,<5,13,2799
Auckland,Pacific Peoples,25-29,Unknown/Other,12,12,12,<5,<5,<5,12
Auckland,Pacific Peoples,30-34,Female,2128,2085,"2,084","1,120",<5,38,2329
Auckland,Pacific Peoples,30-34,Male,2128,2070,"2,066",920,<5,25,2309
Auckland,Pacific Peoples,30-34,Unknown/Other,6,6,6,<5,<5,<5,5
Auckland,Pacific Peoples,35-39,Female,1668,1632,"1,632","1,016",<5,42,1848
Auckland,Pacific Peoples,35-39,Male,1691,1650,"1,649",851,<5,31,1843
Auckland,Pacific Peoples,40-44,Female,1640,1617,"1,617","1,109",<5,114,1813
Auckland,Pacific Peoples,40-44,Male,1576,1550,"1,550",938,<5,86,1796
Auckland,Pacific Peoples,45-49,Female,1565,1555,"1,554","1,111",<5,184,1763
Auckland,Pacific Peoples,45-49,Male,1535,1507,"1,506","1,039",<5,122,1745
Auckland,Pacific Peoples,5-11,Female,1328,609,NA,NA,NA,NA,3300
Auckland,Pacific Peoples,5-11,Male,1497,719,NA,NA,NA,NA,3538
Auckland,Pacific Peoples,50-54,Female,1611,1600,"1,599","1,226","1,210",297,1802
Auckland,Pacific Peoples,50-54,Male,1593,1575,"1,575","1,181","1,158",290,1740
Auckland,Pacific Peoples,55-59,Female,1618,1609,"1,608","1,286","1,264",363,1707
Auckland,Pacific Peoples,55-59,Male,1506,1488,"1,485","1,201","1,188",371,1535
Auckland,Pacific Peoples,60-64,Female,1296,1292,"1,292","1,096","1,077",411,1363
Auckland,Pacific Peoples,60-64,Male,1198,1194,"1,194",994,980,381,1272
Auckland,Pacific Peoples,65-69,Female,977,973,973,833,825,350,1014
Auckland,Pacific Peoples,65-69,Male,950,944,944,837,822,399,978
Auckland,Pacific Peoples,70-74,Female,748,745,745,639,632,299,734
Auckland,Pacific Peoples,70-74,Male,607,605,605,550,545,283,607
Auckland,Pacific Peoples,75-79,Female,478,478,478,404,402,172,514
Auckland,Pacific Peoples,75-79,Male,314,311,310,276,275,151,355
Auckland,Pacific Peoples,80-84,Female,310,306,306,253,247,105,357
Auckland,Pacific Peoples,80-84,Male,196,195,195,171,169,81,195
Auckland,Pacific Peoples,85-89,Female,166,163,163,139,137,55,183
Auckland,Pacific Peoples,85-89,Male,81,81,81,70,69,35,88
Auckland,Pacific Peoples,90+,Female,72,69,69,62,61,28,98
Auckland,Pacific Peoples,90+,Male,31,31,31,27,26,14,29
Auckland,Unknown,12-17,Female,121,113,41,10,<5,<5,64
Auckland,Unknown,12-17,Male,144,130,49,5,<5,<5,67
Auckland,Unknown,12-17,Unknown/Other,10,10,5,<5,<5,<5,12
Auckland,Unknown,18-24,Female,232,228,228,126,<5,<5,102
Auckland,Unknown,18-24,Male,290,279,279,121,<5,<5,116
Auckland,Unknown,18-24,Unknown/Other,32,31,31,18,<5,<5,45
Auckland,Unknown,25-29,Female,402,396,396,219,<5,5,176
Auckland,Unknown,25-29,Male,480,464,464,243,<5,<5,195
Auckland,Unknown,25-29,Unknown/Other,57,56,56,33,<5,<5,76
Auckland,Unknown,30-34,Female,418,403,403,228,<5,18,153
Auckland,Unknown,30-34,Male,654,628,628,332,<5,13,217
Auckland,Unknown,30-34,Unknown/Other,85,81,81,52,<5,<5,97
Auckland,Unknown,35-39,Female,312,297,297,166,<5,7,125
Auckland,Unknown,35-39,Male,571,541,541,310,<5,13,234
Auckland,Unknown,35-39,Unknown/Other,52,50,50,33,<5,<5,53
Auckland,Unknown,40-44,Female,230,226,226,118,<5,8,111
Auckland,Unknown,40-44,Male,414,396,395,231,<5,6,181
Auckland,Unknown,40-44,Unknown/Other,36,35,35,24,<5,<5,29
Auckland,Unknown,45-49,Female,173,169,169,93,<5,8,86
Auckland,Unknown,45-49,Male,374,354,354,213,<5,<5,176
Auckland,Unknown,45-49,Unknown/Other,26,23,23,18,<5,<5,19
Auckland,Unknown,5-11,Female,109,74,NA,NA,NA,NA,43
Auckland,Unknown,5-11,Male,99,58,NA,NA,NA,NA,49
Auckland,Unknown,50-54,Female,168,164,164,85,82,16,79
Auckland,Unknown,50-54,Male,317,301,301,174,170,28,180
Auckland,Unknown,50-54,Unknown/Other,21,19,19,14,14,<5,22
Auckland,Unknown,55-59,Female,145,138,138,74,73,12,71
Auckland,Unknown,55-59,Male,281,256,256,158,154,28,154
Auckland,Unknown,55-59,Unknown/Other,14,13,13,10,10,<5,9
Auckland,Unknown,60-64,Female,164,160,160,91,88,20,74
Auckland,Unknown,60-64,Male,207,198,198,107,107,32,119
Auckland,Unknown,60-64,Unknown/Other,8,8,8,5,5,<5,10
Auckland,Unknown,65-69,Female,103,99,99,63,62,22,67
Auckland,Unknown,65-69,Male,170,166,166,99,98,41,84
Auckland,Unknown,65-69,Unknown/Other,8,8,8,5,5,<5,7
Auckland,Unknown,70-74,Female,58,57,57,34,34,13,40
Auckland,Unknown,70-74,Male,90,88,88,54,52,22,43
Auckland,Unknown,75-79,Female,41,38,38,25,25,8,25
Auckland,Unknown,75-79,Male,34,33,33,21,21,10,21
Auckland,Unknown,80-84,Female,10,10,10,7,7,6,12
Auckland,Unknown,80-84,Male,13,12,12,9,9,8,13
Auckland,Unknown,85-89,Female,7,7,7,6,6,<5,6
Bay of Plenty,Asian,12-17,Female,622,574,204,26,<5,<5,652
Bay of Plenty,Asian,12-17,Male,666,616,203,22,<5,<5,736
Bay of Plenty,Asian,12-17,Unknown/Other,7,7,<5,<5,<5,<5,8
Bay of Plenty,Asian,18-24,Female,508,506,505,294,<5,<5,625
Bay of Plenty,Asian,18-24,Male,1055,1043,"1,043",389,<5,<5,1239
Bay of Plenty,Asian,25-29,Female,881,879,878,510,<5,12,1060
Bay of Plenty,Asian,25-29,Male,1615,1594,"1,593",599,<5,<5,1728
Bay of Plenty,Asian,30-34,Female,1435,1431,"1,431",925,<5,39,1436
Bay of Plenty,Asian,30-34,Male,1615,1587,"1,587",789,<5,14,1545
Bay of Plenty,Asian,35-39,Female,1170,1163,"1,163",790,<5,41,1154
Bay of Plenty,Asian,35-39,Male,1144,1126,"1,126",710,<5,25,1063
Bay of Plenty,Asian,40-44,Female,816,807,807,520,<5,22,824
Bay of Plenty,Asian,40-44,Male,840,833,832,563,<5,18,767
Bay of Plenty,Asian,40-44,Unknown/Other,10,10,10,<5,<5,<5,7
Bay of Plenty,Asian,45-49,Female,692,687,687,483,<5,34,700
Bay of Plenty,Asian,45-49,Male,604,599,599,426,<5,14,593
Bay of Plenty,Asian,5-11,Female,495,270,NA,NA,NA,NA,943
Bay of Plenty,Asian,5-11,Male,577,318,NA,NA,NA,NA,1111
Bay of Plenty,Asian,50-54,Female,498,496,495,372,369,51,455
Bay of Plenty,Asian,50-54,Male,455,449,449,330,321,23,410
Bay of Plenty,Asian,55-59,Female,359,355,354,274,269,66,388
Bay of Plenty,Asian,55-59,Male,275,274,273,209,205,21,278
Bay of Plenty,Asian,60-64,Female,338,338,338,260,257,59,340
Bay of Plenty,Asian,60-64,Male,207,206,206,160,157,28,210
Bay of Plenty,Asian,65-69,Female,258,255,255,196,194,65,265
Bay of Plenty,Asian,65-69,Male,200,196,196,163,162,44,206
Bay of Plenty,Asian,70-74,Female,186,186,186,151,150,66,196
Bay of Plenty,Asian,70-74,Male,139,136,136,114,114,49,150
Bay of Plenty,Asian,75-79,Female,85,85,85,64,64,26,82
Bay of Plenty,Asian,75-79,Male,77,77,77,58,58,18,79
Bay of Plenty,Asian,80-84,Female,49,49,49,39,39,15,55
Bay of Plenty,Asian,80-84,Male,47,47,47,37,37,14,42
Bay of Plenty,Asian,85-89,Female,16,16,16,9,9,<5,13
Bay of Plenty,Asian,85-89,Male,11,11,11,10,10,5,17
Bay of Plenty,Asian,90+,Male,9,8,8,6,6,<5,5
Bay of Plenty,European or Other,12-17,Female,4722,4284,"1,600",146,<5,<5,5697
Bay of Plenty,European or Other,12-17,Male,4933,4505,"1,725",124,<5,<5,6047
Bay of Plenty,European or Other,18-24,Female,4699,4646,"4,644","2,133",<5,21,5210
Bay of Plenty,European or Other,18-24,Male,5080,4980,"4,979","1,583",<5,10,5664
Bay of Plenty,European or Other,18-24,Unknown/Other,8,8,8,5,<5,<5,5
Bay of Plenty,European or Other,25-29,Female,3901,3840,"3,838","1,938",<5,18,4596
Bay of Plenty,European or Other,25-29,Male,3729,3635,"3,633","1,418",<5,18,4413
Bay of Plenty,European or Other,25-29,Unknown/Other,16,16,16,7,<5,<5,9
Bay of Plenty,European or Other,30-34,Female,4848,4759,"4,758","2,683",<5,109,5633
Bay of Plenty,European or Other,30-34,Male,4426,4338,"4,338","1,928",<5,32,5007
Bay of Plenty,European or Other,30-34,Unknown/Other,11,11,11,8,<5,<5,7
Bay of Plenty,European or Other,35-39,Female,4789,4711,"4,708","2,791",<5,105,5386
Bay of Plenty,European or Other,35-39,Male,4328,4237,"4,237","2,133",<5,59,4817
Bay of Plenty,European or Other,40-44,Female,4485,4420,"4,417","2,884",<5,137,5057
Bay of Plenty,European or Other,40-44,Male,4190,4115,"4,114","2,319",<5,74,4701
Bay of Plenty,European or Other,45-49,Female,4813,4772,"4,772","3,356",<5,220,5663
Bay of Plenty,European or Other,45-49,Male,4596,4533,"4,529","2,884",<5,112,5394
Bay of Plenty,European or Other,5-11,Female,2706,1283,NA,NA,NA,NA,6328
Bay of Plenty,European or Other,5-11,Male,2797,1337,NA,NA,NA,NA,6502
Bay of Plenty,European or Other,50-54,Female,5756,5704,"5,703","4,353","4,308",754,6317
Bay of Plenty,European or Other,50-54,Male,5324,5270,"5,268","3,642","3,618",520,5789
Bay of Plenty,European or Other,55-59,Female,5652,5619,"5,618","4,548","4,522","1,093",6525
Bay of Plenty,European or Other,55-59,Male,5306,5268,"5,268","4,026","4,000",837,6096
Bay of Plenty,European or Other,60-64,Female,6218,6171,"6,170","5,243","5,213","1,781",6742
Bay of Plenty,European or Other,60-64,Male,5844,5812,"5,811","4,746","4,729","1,344",6235
Bay of Plenty,European or Other,65-69,Female,6035,6001,"6,001","5,369","5,353","2,734",6539
Bay of Plenty,European or Other,65-69,Male,5581,5554,"5,554","4,862","4,846","2,351",6047
Bay of Plenty,European or Other,70-74,Female,5712,5693,"5,693","5,240","5,225","3,197",6220
Bay of Plenty,European or Other,70-74,Male,5333,5316,"5,315","4,887","4,875","2,952",5806
Bay of Plenty,European or Other,75-79,Female,5046,5035,"5,033","4,699","4,685","3,123",4910
Bay of Plenty,European or Other,75-79,Male,4593,4582,"4,580","4,332","4,317","2,868",4477
Bay of Plenty,European or Other,80-84,Female,3674,3670,"3,669","3,481","3,471","2,415",3699
Bay of Plenty,European or Other,80-84,Male,3125,3120,"3,119","2,972","2,967","2,109",3188
Bay of Plenty,European or Other,85-89,Female,1987,1980,"1,979","1,878","1,869","1,297",1993
Bay of Plenty,European or Other,85-89,Male,1563,1560,"1,559","1,500","1,492","1,095",1560
Bay of Plenty,European or Other,90+,Female,1266,1262,"1,262","1,210","1,203",801,1363
Bay of Plenty,European or Other,90+,Male,751,750,750,718,712,512,804
Bay of Plenty,Maori,12-17,Female,2829,2497,"1,015",33,<5,<5,3852
Bay of Plenty,Maori,12-17,Male,2918,2520,975,33,<5,<5,4086
Bay of Plenty,Maori,18-24,Female,3049,2897,"2,896",753,<5,9,3639
Bay of Plenty,Maori,18-24,Male,3124,2927,"2,927",585,<5,7,3710
Bay of Plenty,Maori,25-29,Female,1924,1846,"1,844",610,<5,<5,2517
Bay of Plenty,Maori,25-29,Male,1787,1668,"1,668",366,<5,<5,2317
Bay of Plenty,Maori,30-34,Female,1835,1755,"1,753",652,<5,19,2310
Bay of Plenty,Maori,30-34,Male,1690,1561,"1,561",448,<5,11,2115
Bay of Plenty,Maori,35-39,Female,1656,1593,"1,592",710,<5,23,1975
Bay of Plenty,Maori,35-39,Male,1478,1398,"1,398",471,<5,6,1803
Bay of Plenty,Maori,40-44,Female,1650,1597,"1,597",822,<5,53,1922
Bay of Plenty,Maori,40-44,Male,1424,1364,"1,364",606,<5,32,1731
Bay of Plenty,Maori,45-49,Female,1633,1599,"1,598",953,<5,74,1893
Bay of Plenty,Maori,45-49,Male,1412,1360,"1,359",686,<5,34,1698
Bay of Plenty,Maori,5-11,Female,1028,374,NA,NA,NA,NA,4654
Bay of Plenty,Maori,5-11,Male,1119,371,NA,NA,NA,NA,5057
Bay of Plenty,Maori,50-54,Female,1650,1614,"1,614","1,043","1,025",171,1864
Bay of Plenty,Maori,50-54,Male,1463,1417,"1,416",850,843,138,1647
Bay of Plenty,Maori,55-59,Female,1597,1577,"1,577","1,153","1,138",239,1810
Bay of Plenty,Maori,55-59,Male,1314,1292,"1,292",896,887,184,1522
Bay of Plenty,Maori,60-64,Female,1544,1529,"1,528","1,200","1,186",326,1600
Bay of Plenty,Maori,60-64,Male,1289,1271,"1,270","1,024","1,018",283,1328
Bay of Plenty,Maori,65-69,Female,1197,1184,"1,184","1,002",998,378,1231
Bay of Plenty,Maori,65-69,Male,958,949,948,821,814,337,988
Bay of Plenty,Maori,70-74,Female,811,802,802,705,699,344,808
Bay of Plenty,Maori,70-74,Male,701,693,693,630,627,283,733
Bay of Plenty,Maori,75-79,Female,461,457,457,403,400,172,467
Bay of Plenty,Maori,75-79,Male,399,397,397,364,357,189,383
Bay of Plenty,Maori,80-84,Female,300,296,295,264,262,134,304
Bay of Plenty,Maori,80-84,Male,211,210,210,194,193,104,194
Bay of Plenty,Maori,85-89,Female,132,130,130,110,109,53,133
Bay of Plenty,Maori,85-89,Male,76,76,76,69,69,33,84
Bay of Plenty,Maori,90+,Female,51,51,51,47,46,24,55
Bay of Plenty,Maori,90+,Male,19,19,19,19,19,9,21
Bay of Plenty,Pacific Peoples,12-17,Female,221,194,60,<5,<5,<5,256
Bay of Plenty,Pacific Peoples,12-17,Male,253,227,90,<5,<5,<5,305
Bay of Plenty,Pacific Peoples,18-24,Female,263,258,258,97,<5,<5,292
Bay of Plenty,Pacific Peoples,18-24,Male,426,409,408,144,<5,<5,430
Bay of Plenty,Pacific Peoples,25-29,Female,208,206,206,99,<5,<5,231
Bay of Plenty,Pacific Peoples,25-29,Male,509,490,490,236,<5,<5,453
Bay of Plenty,Pacific Peoples,30-34,Female,209,204,204,105,<5,<5,225
Bay of Plenty,Pacific Peoples,30-34,Male,470,446,446,202,<5,<5,430
Bay of Plenty,Pacific Peoples,35-39,Female,174,163,162,96,<5,<5,173
Bay of Plenty,Pacific Peoples,35-39,Male,463,453,453,223,<5,<5,440
Bay of Plenty,Pacific Peoples,40-44,Female,165,163,162,98,<5,7,183
Bay of Plenty,Pacific Peoples,40-44,Male,375,367,367,181,<5,7,341
Bay of Plenty,Pacific Peoples,45-49,Female,165,161,161,108,<5,10,153
Bay of Plenty,Pacific Peoples,45-49,Male,269,262,262,145,<5,<5,225
Bay of Plenty,Pacific Peoples,5-11,Female,138,43,NA,NA,NA,NA,354
Bay of Plenty,Pacific Peoples,5-11,Male,122,44,NA,NA,NA,NA,350
Bay of Plenty,Pacific Peoples,50-54,Female,132,128,128,87,86,18,139
Bay of Plenty,Pacific Peoples,50-54,Male,187,185,185,113,111,6,188
Bay of Plenty,Pacific Peoples,55-59,Female,109,108,108,81,80,20,129
Bay of Plenty,Pacific Peoples,55-59,Male,119,116,116,75,72,13,96
Bay of Plenty,Pacific Peoples,60-64,Female,77,76,76,62,61,20,80
Bay of Plenty,Pacific Peoples,60-64,Male,78,75,75,57,57,15,94
Bay of Plenty,Pacific Peoples,65-69,Female,59,59,59,48,47,22,56
Bay of Plenty,Pacific Peoples,65-69,Male,62,61,61,54,54,27,66
Bay of Plenty,Pacific Peoples,70-74,Female,46,45,45,41,40,17,58
Bay of Plenty,Pacific Peoples,70-74,Male,41,41,41,35,35,15,34
Bay of Plenty,Pacific Peoples,75-79,Female,37,37,37,32,32,13,40
Bay of Plenty,Pacific Peoples,75-79,Male,22,22,22,19,19,12,27
Bay of Plenty,Pacific Peoples,80-84,Female,17,17,17,15,14,8,14
Bay of Plenty,Pacific Peoples,80-84,Male,11,11,11,11,11,<5,12
Bay of Plenty,Unknown,12-17,Female,7,7,<5,<5,<5,<5,7
Bay of Plenty,Unknown,18-24,Female,10,8,8,<5,<5,<5,7
Bay of Plenty,Unknown,18-24,Male,21,19,19,9,<5,<5,18
Bay of Plenty,Unknown,25-29,Female,35,34,34,14,<5,<5,29
Bay of Plenty,Unknown,25-29,Male,55,54,54,24,<5,<5,62
Bay of Plenty,Unknown,30-34,Female,33,33,33,13,<5,<5,23
Bay of Plenty,Unknown,30-34,Male,67,62,62,28,<5,<5,48
Bay of Plenty,Unknown,35-39,Female,16,15,15,9,<5,<5,17
Bay of Plenty,Unknown,35-39,Male,66,64,64,35,<5,<5,28
Bay of Plenty,Unknown,40-44,Female,14,12,12,7,<5,<5,17
Bay of Plenty,Unknown,40-44,Male,51,51,51,29,<5,<5,38
Bay of Plenty,Unknown,45-49,Female,14,13,13,5,<5,<5,7
Bay of Plenty,Unknown,45-49,Male,45,44,44,28,<5,<5,35
Bay of Plenty,Unknown,45-49,Unknown/Other,7,7,7,6,<5,<5,6
Bay of Plenty,Unknown,50-54,Female,11,11,11,6,6,<5,11
Bay of Plenty,Unknown,50-54,Male,38,38,38,24,24,<5,20
Bay of Plenty,Unknown,55-59,Female,6,6,6,<5,<5,<5,9
Bay of Plenty,Unknown,55-59,Male,34,34,34,18,18,5,34
Bay of Plenty,Unknown,60-64,Female,19,18,18,7,7,<5,14
Bay of Plenty,Unknown,60-64,Male,26,25,25,13,13,<5,22
Bay of Plenty,Unknown,65-69,Male,23,23,23,14,14,7,13
Bay of Plenty,Unknown,70-74,Male,13,13,13,9,9,<5,22
Bay of Plenty,Unknown,75-79,Female,9,9,9,7,7,<5,6
Bay of Plenty,Unknown,75-79,Male,6,6,6,<5,<5,<5,6
Canterbury,Asian,12-17,Female,2314,2195,736,148,<5,<5,2482
Canterbury,Asian,12-17,Male,2485,2378,820,125,<5,<5,2709
Canterbury,Asian,12-17,Unknown/Other,6,5,<5,<5,<5,<5,6
Canterbury,Asian,18-24,Female,2645,2630,"2,630","1,818",<5,12,2856
