DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,Maori,50-54,Male,897,877,832,605,911
Auckland,Maori,55-59,Female,913,906,876,719,988
Auckland,Maori,55-59,Male,895,881,856,681,915
Auckland,Maori,60-64,Female,760,753,740,625,744
Auckland,Maori,60-64,Male,674,670,649,558,607
Auckland,Maori,65-69,Female,518,516,508,442,520
Auckland,Maori,65-69,Male,391,391,383,346,421
Auckland,Maori,70-74,Female,307,306,303,279,304
Auckland,Maori,70-74,Male,280,279,276,255,261
Auckland,Maori,75-79,Female,159,157,155,138,158
Auckland,Maori,75-79,Male,145,145,143,127,138
Auckland,Maori,80-84,Female,112,112,112,107,122
Auckland,Maori,80-84,Male,74,74,73,67,74
Auckland,Maori,85-89,Female,51,51,50,45,53
Auckland,Maori,85-89,Male,26,26,26,23,27
Auckland,Maori,90+,Female,28,28,28,24,22
Auckland,Pacific Peoples,12-17,Female,2741,2656,131,<5,2957
Auckland,Pacific Peoples,12-17,Male,2775,2674,118,<5,3058
Auckland,Pacific Peoples,18-24,Female,3542,3483,"3,277","1,410",3766
Auckland,Pacific Peoples,18-24,Male,3370,3270,"2,959","1,049",3536
Auckland,Pacific Peoples,18-24,Unknown/Other,19,19,17,6,6
Auckland,Pacific Peoples,25-29,Female,2435,2381,"2,208",998,2713
Auckland,Pacific Peoples,25-29,Male,2395,2312,"2,116",771,2582
Auckland,Pacific Peoples,30-34,Female,2025,1984,"1,864",960,2120
Auckland,Pacific Peoples,30-34,Male,2034,1973,"1,831",794,1958
Auckland,Pacific Peoples,35-39,Female,1619,1588,"1,521",899,1819
Auckland,Pacific Peoples,35-39,Male,1632,1590,"1,494",759,1791
Auckland,Pacific Peoples,40-44,Female,1610,1586,"1,529","1,002",1764
Auckland,Pacific Peoples,40-44,Male,1604,1567,"1,501",888,1630
Auckland,Pacific Peoples,45-49,Female,1601,1592,"1,543","1,060",1728
Auckland,Pacific Peoples,45-49,Male,1560,1534,"1,469",974,1671
Auckland,Pacific Peoples,5-11,Female,1562,307,NA,NA,3532
Auckland,Pacific Peoples,5-11,Male,1740,336,NA,NA,3720
Auckland,Pacific Peoples,50-54,Female,1657,1642,"1,609","1,176",1810
Auckland,Pacific Peoples,50-54,Male,1593,1575,"1,530","1,127",1678
Auckland,Pacific Peoples,55-59,Female,1554,1546,"1,516","1,181",1566
Auckland,Pacific Peoples,55-59,Male,1422,1409,"1,378","1,086",1431
Auckland,Pacific Peoples,60-64,Female,1257,1252,"1,228","1,016",1274
Auckland,Pacific Peoples,60-64,Male,1154,1150,"1,129",917,1187
Auckland,Pacific Peoples,65-69,Female,935,929,913,771,974
Auckland,Pacific Peoples,65-69,Male,897,890,872,764,915
Auckland,Pacific Peoples,70-74,Female,675,674,669,546,666
Auckland,Pacific Peoples,70-74,Male,556,552,546,474,559
Auckland,Pacific Peoples,75-79,Female,452,451,442,368,482
Auckland,Pacific Peoples,75-79,Male,303,301,299,250,336
Auckland,Pacific Peoples,80-84,Female,312,305,301,237,326
Auckland,Pacific Peoples,80-84,Male,173,171,170,147,185
Auckland,Pacific Peoples,85-89,Female,150,146,144,118,185
Auckland,Pacific Peoples,85-89,Male,77,76,76,63,79
Auckland,Pacific Peoples,90+,Female,76,73,72,59,81
Auckland,Pacific Peoples,90+,Male,22,22,22,16,24
Auckland,Unknown,12-17,Female,246,229,9,<5,29
Auckland,Unknown,12-17,Male,240,211,9,<5,21
Auckland,Unknown,18-24,Female,426,415,390,192,33
Auckland,Unknown,18-24,Male,465,447,420,195,30
Auckland,Unknown,25-29,Female,769,735,710,419,50
Auckland,Unknown,25-29,Male,695,666,637,344,46
Auckland,Unknown,30-34,Female,743,725,689,423,48
Auckland,Unknown,30-34,Male,933,890,850,455,58
Auckland,Unknown,35-39,Female,452,438,421,250,50
Auckland,Unknown,35-39,Male,727,694,660,393,98
Auckland,Unknown,40-44,Female,300,294,284,163,50
Auckland,Unknown,40-44,Male,529,501,473,270,81
Auckland,Unknown,45-49,Female,247,241,229,119,42
Auckland,Unknown,45-49,Male,433,408,388,224,103
Auckland,Unknown,5-11,Female,221,80,NA,NA,14
Auckland,Unknown,5-11,Male,204,51,NA,NA,21
Auckland,Unknown,50-54,Female,187,181,171,89,40
Auckland,Unknown,50-54,Male,348,317,296,170,91
Auckland,Unknown,55-59,Female,192,185,177,102,40
Auckland,Unknown,55-59,Male,314,291,269,168,87
Auckland,Unknown,60-64,Female,174,168,159,102,39
Auckland,Unknown,60-64,Male,219,211,198,123,82
Auckland,Unknown,65-69,Female,118,114,109,74,43
Auckland,Unknown,65-69,Male,181,176,163,105,77
Auckland,Unknown,70-74,Female,66,65,65,40,44
Auckland,Unknown,70-74,Male,86,83,78,49,47
Auckland,Unknown,75-79,Female,37,33,31,20,26
Auckland,Unknown,75-79,Male,26,25,25,17,18
Auckland,Unknown,80-84,Female,15,14,14,11,22
Auckland,Unknown,80-84,Male,11,11,11,10,10
Auckland,Unknown,85-89,Female,7,7,7,5,12
Bay of Plenty,Asian,12-17,Female,616,601,15,<5,545
Bay of Plenty,Asian,12-17,Male,703,684,25,<5,601
Bay of Plenty,Asian,18-24,Female,599,597,581,325,477
Bay of Plenty,Asian,18-24,Male,1255,1238,"1,189",384,671
Bay of Plenty,Asian,25-29,Female,1016,1009,986,522,948
Bay of Plenty,Asian,25-29,Male,1707,1684,"1,638",564,1083
Bay of Plenty,Asian,30-34,Female,1383,1375,"1,326",816,1117
Bay of Plenty,Asian,30-34,Male,1469,1446,"1,406",680,1026
Bay of Plenty,Asian,35-39,Female,1047,1039,"1,012",648,919
Bay of Plenty,Asian,35-39,Male,1019,1005,979,572,739
Bay of Plenty,Asian,40-44,Female,780,773,749,465,678
Bay of Plenty,Asian,40-44,Male,746,739,722,430,604
Bay of Plenty,Asian,45-49,Female,659,653,643,437,556
Bay of Plenty,Asian,45-49,Male,573,568,560,377,407
Bay of Plenty,Asian,5-11,Female,534,124,NA,NA,860
Bay of Plenty,Asian,5-11,Male,627,137,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,426,424,420,308,399
Bay of Plenty,Asian,50-54,Male,385,381,378,272,318
Bay of Plenty,Asian,55-59,Female,362,358,349,261,328
Bay of Plenty,Asian,55-59,Male,264,263,259,194,240
Bay of Plenty,Asian,60-64,Female,313,313,306,220,313
Bay of Plenty,Asian,60-64,Male,193,193,190,143,206
Bay of Plenty,Asian,65-69,Female,239,237,232,179,249
Bay of Plenty,Asian,65-69,Male,184,181,177,142,192
Bay of Plenty,Asian,70-74,Female,173,173,168,132,157
Bay of Plenty,Asian,70-74,Male,133,130,129,109,132
Bay of Plenty,Asian,75-79,Female,72,72,70,53,73
Bay of Plenty,Asian,75-79,Male,73,73,71,55,63
Bay of Plenty,Asian,80-84,Female,47,47,46,35,45
Bay of Plenty,Asian,80-84,Male,40,40,39,32,42
Bay of Plenty,Asian,85-89,Female,12,12,12,6,9
Bay of Plenty,Asian,85-89,Male,15,15,15,13,14
Bay of Plenty,European or Other,12-17,Female,4998,4860,160,<5,5558
Bay of Plenty,European or Other,12-17,Male,5351,5195,179,<5,5808
Bay of Plenty,European or Other,18-24,Female,4635,4577,"4,326","2,166",5030
Bay of Plenty,European or Other,18-24,Male,5021,4922,"4,581","1,620",5353
Bay of Plenty,European or Other,25-29,Female,3956,3884,"3,699","1,770",4548
Bay of Plenty,European or Other,25-29,Male,3788,3693,"3,446","1,333",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,10,10,10,<5,8
Bay of Plenty,European or Other,30-34,Female,4857,4762,"4,546","2,517",5173
Bay of Plenty,European or Other,30-34,Male,4363,4262,"4,003","1,796",4364
Bay of Plenty,European or Other,35-39,Female,4644,4552,"4,374","2,613",4998
Bay of Plenty,European or Other,35-39,Male,4197,4106,"3,926","2,016",4396
Bay of Plenty,European or Other,40-44,Female,4370,4316,"4,166","2,718",4905
Bay of Plenty,European or Other,40-44,Male,4097,4014,"3,853","2,243",4551
Bay of Plenty,European or Other,45-49,Female,5061,5003,"4,849","3,408",6005
Bay of Plenty,European or Other,45-49,Male,4784,4728,"4,562","2,919",5473
Bay of Plenty,European or Other,5-11,Female,3176,827,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3234,837,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5686,5638,"5,495","4,175",6249
Bay of Plenty,European or Other,50-54,Male,5220,5167,"5,032","3,547",5645
Bay of Plenty,European or Other,55-59,Female,5860,5817,"5,691","4,621",6542
Bay of Plenty,European or Other,55-59,Male,5532,5487,"5,360","4,095",6142
Bay of Plenty,European or Other,60-64,Female,6168,6115,"6,021","5,114",6497
Bay of Plenty,European or Other,60-64,Male,5666,5633,"5,517","4,585",6024
Bay of Plenty,European or Other,65-69,Female,6042,6000,"5,919","5,314",6364
Bay of Plenty,European or Other,65-69,Male,5582,5551,"5,479","4,866",5918
Bay of Plenty,European or Other,70-74,Female,5828,5808,"5,721","5,279",6119
Bay of Plenty,European or Other,70-74,Male,5452,5429,"5,376","4,944",5809
Bay of Plenty,European or Other,75-79,Female,4660,4641,"4,581","4,255",4782
Bay of Plenty,European or Other,75-79,Male,4237,4225,"4,193","3,920",4228
Bay of Plenty,European or Other,80-84,Female,3514,3509,"3,481","3,268",3210
Bay of Plenty,European or Other,80-84,Male,3003,2995,"2,974","2,815",2866
Bay of Plenty,European or Other,85-89,Female,1881,1872,"1,844","1,731",1980
Bay of Plenty,European or Other,85-89,Male,1476,1473,"1,457","1,368",1477
Bay of Plenty,European or Other,90+,Female,1221,1217,"1,192","1,130",1302
Bay of Plenty,European or Other,90+,Male,730,727,717,677,724
Bay of Plenty,Maori,12-17,Female,3120,2897,105,<5,3622
Bay of Plenty,Maori,12-17,Male,3228,2974,115,<5,3776
Bay of Plenty,Maori,18-24,Female,2886,2746,"2,291",680,3533
Bay of Plenty,Maori,18-24,Male,2939,2740,"2,202",544,3413
Bay of Plenty,Maori,25-29,Female,1918,1814,"1,535",519,2388
Bay of Plenty,Maori,25-29,Male,1787,1642,"1,356",317,2195
Bay of Plenty,Maori,30-34,Female,1748,1675,"1,433",559,2116
Bay of Plenty,Maori,30-34,Male,1630,1524,"1,278",424,1894
Bay of Plenty,Maori,35-39,Female,1606,1539,"1,378",627,1916
Bay of Plenty,Maori,35-39,Male,1411,1327,"1,146",425,1674
Bay of Plenty,Maori,40-44,Female,1630,1582,"1,428",742,1834
Bay of Plenty,Maori,40-44,Male,1401,1341,"1,193",548,1639
Bay of Plenty,Maori,45-49,Female,1626,1587,"1,492",884,1896
Bay of Plenty,Maori,45-49,Male,1432,1384,"1,271",694,1638
Bay of Plenty,Maori,5-11,Female,1218,223,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1326,227,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1605,1576,"1,485",985,1746
Bay of Plenty,Maori,50-54,Male,1412,1365,"1,286",796,1564
Bay of Plenty,Maori,55-59,Female,1608,1583,"1,507","1,107",1790
Bay of Plenty,Maori,55-59,Male,1333,1307,"1,236",893,1525
Bay of Plenty,Maori,60-64,Female,1433,1416,"1,363","1,098",1514
Bay of Plenty,Maori,60-64,Male,1203,1186,"1,149",946,1172
Bay of Plenty,Maori,65-69,Female,1129,1118,"1,093",924,1077
Bay of Plenty,Maori,65-69,Male,891,883,866,758,947
Bay of Plenty,Maori,70-74,Female,750,744,727,640,730
Bay of Plenty,Maori,70-74,Male,689,680,667,597,633
Bay of Plenty,Maori,75-79,Female,433,427,418,370,435
Bay of Plenty,Maori,75-79,Male,372,368,365,323,342
Bay of Plenty,Maori,80-84,Female,279,274,267,237,278
Bay of Plenty,Maori,80-84,Male,179,178,173,162,180
Bay of Plenty,Maori,85-89,Female,121,119,116,102,126
Bay of Plenty,Maori,85-89,Male,80,79,77,72,72
Bay of Plenty,Maori,90+,Female,47,46,46,42,50
Bay of Plenty,Maori,90+,Male,15,15,15,14,18
Bay of Plenty,Pacific Peoples,12-17,Female,230,219,12,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,275,263,16,<5,295
Bay of Plenty,Pacific Peoples,18-24,Female,267,263,236,87,254
Bay of Plenty,Pacific Peoples,18-24,Male,452,442,400,146,260
Bay of Plenty,Pacific Peoples,25-29,Female,208,203,182,92,173
Bay of Plenty,Pacific Peoples,25-29,Male,472,465,436,216,211
Bay of Plenty,Pacific Peoples,30-34,Female,198,194,177,89,188
Bay of Plenty,Pacific Peoples,30-34,Male,450,438,412,183,214
Bay of Plenty,Pacific Peoples,35-39,Female,159,155,150,77,147
Bay of Plenty,Pacific Peoples,35-39,Male,437,434,412,201,211
Bay of Plenty,Pacific Peoples,40-44,Female,159,156,147,91,169
Bay of Plenty,Pacific Peoples,40-44,Male,344,338,315,159,186
Bay of Plenty,Pacific Peoples,45-49,Female,148,147,144,85,134
Bay of Plenty,Pacific Peoples,45-49,Male,219,217,209,126,130
Bay of Plenty,Pacific Peoples,5-11,Female,158,21,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,133,22,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,123,122,118,78,126
Bay of Plenty,Pacific Peoples,50-54,Male,182,178,170,102,136
Bay of Plenty,Pacific Peoples,55-59,Female,111,111,109,81,102
Bay of Plenty,Pacific Peoples,55-59,Male,88,88,84,53,80
Bay of Plenty,Pacific Peoples,60-64,Female,69,68,64,52,67
Bay of Plenty,Pacific Peoples,60-64,Male,82,80,78,63,79
Bay of Plenty,Pacific Peoples,65-69,Female,51,51,51,42,51
Bay of Plenty,Pacific Peoples,65-69,Male,59,58,55,49,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,48,43,52
Bay of Plenty,Pacific Peoples,70-74,Male,31,31,30,27,29
Bay of Plenty,Pacific Peoples,75-79,Female,35,35,35,29,35
Bay of Plenty,Pacific Peoples,75-79,Male,22,22,22,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,11,11,11,9,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,7,12
Bay of Plenty,Unknown,12-17,Female,10,10,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,22,19,18,5,5
Bay of Plenty,Unknown,18-24,Male,25,25,23,8,8
Bay of Plenty,Unknown,25-29,Female,49,49,46,14,9
Bay of Plenty,Unknown,25-29,Male,75,73,70,21,13
Bay of Plenty,Unknown,30-34,Female,34,34,32,15,8
Bay of Plenty,Unknown,30-34,Male,66,60,59,29,12
Bay of Plenty,Unknown,35-39,Female,31,29,28,19,7
Bay of Plenty,Unknown,35-39,Male,60,59,55,27,9
Bay of Plenty,Unknown,40-44,Female,24,22,22,10,8
Bay of Plenty,Unknown,40-44,Male,59,58,57,34,18
Bay of Plenty,Unknown,45-49,Female,13,12,12,7,6
Bay of Plenty,Unknown,45-49,Male,46,45,42,28,21
Bay of Plenty,Unknown,50-54,Female,17,17,16,5,7
Bay of Plenty,Unknown,50-54,Male,35,35,34,23,19
Bay of Plenty,Unknown,55-59,Female,10,10,10,8,6
Bay of Plenty,Unknown,55-59,Male,57,57,51,28,19
Bay of Plenty,Unknown,60-64,Female,17,16,16,5,10
Bay of Plenty,Unknown,60-64,Male,34,33,31,21,15
Bay of Plenty,Unknown,65-69,Female,6,6,5,<5,10
Bay of Plenty,Unknown,65-69,Male,19,19,18,13,9
Bay of Plenty,Unknown,70-74,Male,17,17,17,13,19
Bay of Plenty,Unknown,75-79,Female,8,8,8,5,5
Bay of Plenty,Unknown,75-79,Male,9,9,9,8,9
Canterbury,Asian,12-17,Female,2346,2310,76,<5,2178
Canterbury,Asian,12-17,Male,2624,2590,100,<5,2286
Canterbury,Asian,18-24,Female,2754,2744,"2,682","1,861",2347
Canterbury,Asian,18-24,Male,3528,3509,"3,410","1,881",2462
Canterbury,Asian,18-24,Unknown/Other,41,40,40,20,11
Canterbury,Asian,25-29,Female,3344,3323,"3,255","2,176",3186
Canterbury,Asian,25-29,Male,4042,4017,"3,934","2,108",3111
Canterbury,Asian,25-29,Unknown/Other,72,72,71,39,8
Canterbury,Asian,30-34,Female,4652,4622,"4,512","3,169",4229
Canterbury,Asian,30-34,Male,4445,4422,"4,365","2,707",3730
Canterbury,Asian,30-34,Unknown/Other,28,28,28,17,6
Canterbury,Asian,35-39,Female,4266,4241,"4,167","3,073",4047
Canterbury,Asian,35-39,Male,4201,4186,"4,125","2,918",3696
Canterbury,Asian,35-39,Unknown/Other,24,24,24,15,7
Canterbury,Asian,40-44,Female,3235,3222,"3,167","2,368",2851
Canterbury,Asian,40-44,Male,3223,3212,"3,174","2,318",2646
Canterbury,Asian,40-44,Unknown/Other,8,8,8,6,6
Canterbury,Asian,45-49,Female,2296,2285,"2,250","1,780",2126
Canterbury,Asian,45-49,Male,2192,2179,"2,139","1,588",1857
Canterbury,Asian,5-11,Female,2843,647,NA,NA,3601
Canterbury,Asian,5-11,Male,2767,711,NA,NA,3595
Canterbury,Asian,50-54,Female,1787,1776,"1,743","1,399",1537
Canterbury,Asian,50-54,Male,1567,1562,"1,542","1,189",1309
Canterbury,Asian,55-59,Female,1264,1255,"1,237","1,010",1275
Canterbury,Asian,55-59,Male,1004,1000,982,816,972
Canterbury,Asian,60-64,Female,1195,1191,"1,168",958,1294
Canterbury,Asian,60-64,Male,837,834,816,688,852
Canterbury,Asian,65-69,Female,1056,1048,"1,029",827,996
Canterbury,Asian,65-69,Male,753,748,738,624,834
Canterbury,Asian,70-74,Female,557,553,544,459,516
Canterbury,Asian,70-74,Male,539,536,529,448,476
Canterbury,Asian,75-79,Female,263,261,257,206,287
Canterbury,Asian,75-79,Male,230,227,223,194,241
Canterbury,Asian,80-84,Female,182,181,178,156,184
Canterbury,Asian,80-84,Male,145,145,143,126,154
Canterbury,Asian,85-89,Female,97,96,92,84,79
Canterbury,Asian,85-89,Male,66,64,63,55,64
Canterbury,Asian,90+,Female,38,38,36,33,35
Canterbury,Asian,90+,Male,25,25,25,18,28
Canterbury,European or Other,12-17,Female,13957,13730,478,11,14303
Canterbury,European or Other,12-17,Male,14644,14366,529,17,14863
Canterbury,European or Other,12-17,Unknown/Other,7,6,<5,<5,7
Canterbury,European or Other,18-24,Female,18132,18007,"17,443","11,570",18420
Canterbury,European or Other,18-24,Male,19054,18871,"18,067","9,660",19271
Canterbury,European or Other,18-24,Unknown/Other,18,18,18,11,13
Canterbury,European or Other,25-29,Female,12996,12874,"12,401","8,085",14413
Canterbury,European or Other,25-29,Male,13268,13057,"12,366","6,637",14024
Canterbury,European or Other,25-29,Unknown/Other,21,20,17,10,20
Canterbury,European or Other,30-34,Female,13764,13609,"13,094","8,808",14097
Canterbury,European or Other,30-34,Male,13928,13714,"12,984","7,388",13919
Canterbury,European or Other,30-34,Unknown/Other,23,23,23,17,7
Canterbury,European or Other,35-39,Female,12134,12034,"11,663","8,480",12782
Canterbury,European or Other,35-39,Male,12176,12008,"11,472","7,341",12323
Canterbury,European or Other,35-39,Unknown/Other,8,8,8,6,5
Canterbury,European or Other,40-44,Female,12185,12079,"11,753","9,143",12889
Canterbury,European or Other,40-44,Male,11487,11336,"10,952","7,635",12314
Canterbury,European or Other,40-44,Unknown/Other,8,8,7,7,7
Canterbury,European or Other,45-49,Female,13878,13774,"13,490","11,026",15519
Canterbury,European or Other,45-49,Male,13026,12912,"12,546","9,468",14433
Canterbury,European or Other,5-11,Female,9755,3317,NA,NA,15936
Canterbury,European or Other,5-11,Male,10238,3411,NA,NA,16684
Canterbury,European or Other,50-54,Female,15348,15267,"14,943","12,604",15684
Canterbury,European or Other,50-54,Male,14918,14804,"14,422","11,520",15302
Canterbury,European or Other,55-59,Female,15171,15085,"14,827","13,011",15922
Canterbury,European or Other,55-59,Male,14661,14573,"14,244","11,992",15603
Canterbury,European or Other,60-64,Female,14560,14489,"14,252","12,882",14458
Canterbury,European or Other,60-64,Male,14296,14222,"13,984","12,412",14215
Canterbury,European or Other,65-69,Female,12557,12518,"12,349","11,430",12622
Canterbury,European or Other,65-69,Male,12053,12015,"11,817","10,895",12116
Canterbury,European or Other,70-74,Female,11613,11579,"11,452","10,839",11648
Canterbury,European or Other,70-74,Male,10766,10740,"10,596","9,981",10748
Canterbury,European or Other,75-79,Female,8564,8546,"8,465","8,053",8212
Canterbury,European or Other,75-79,Male,7607,7597,"7,512","7,174",7310
Canterbury,European or Other,80-84,Female,6386,6368,"6,297","6,038",5990
Canterbury,European or Other,80-84,Male,5080,5072,"5,021","4,807",4678
Canterbury,European or Other,85-89,Female,3733,3722,"3,680","3,532",3860
Canterbury,European or Other,85-89,Male,2585,2580,"2,552","2,451",2644
Canterbury,European or Other,90+,Female,2622,2608,"2,568","2,478",2642
Canterbury,European or Other,90+,Male,1373,1366,"1,355","1,305",1332
Canterbury,Maori,12-17,Female,2687,2577,104,<5,2695
Canterbury,Maori,12-17,Male,2776,2674,96,<5,2831
Canterbury,Maori,18-24,Female,3015,2948,"2,678","1,340",3214
Canterbury,Maori,18-24,Male,3005,2923,"2,562","1,023",3147
Canterbury,Maori,25-29,Female,1892,1836,"1,653",859,2108
Canterbury,Maori,25-29,Male,1878,1815,"1,572",641,2139
Canterbury,Maori,30-34,Female,1755,1704,"1,527",824,1858
Canterbury,Maori,30-34,Male,1705,1650,"1,414",652,1768
Canterbury,Maori,35-39,Female,1310,1280,"1,162",693,1356
