SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake
147000,Tamaki,Auckland,Pacific Peoples,"1,246","1,118","1,024",897,822
147100,Panmure East,Auckland,Maori,351,305,275,869,783
147100,Panmure East,Auckland,Pacific Peoples,515,480,452,932,878
147200,Mount Wellington Central,Auckland,Maori,410,366,338,893,824
147200,Mount Wellington Central,Auckland,Pacific Peoples,674,590,544,875,807
147500,Mangere Mountain View,Counties Manukau,Maori,581,505,457,869,787
147500,Mangere Mountain View,Counties Manukau,Pacific Peoples,"1,472","1,292","1,205",878,819
147600,Surfdale,Auckland,Maori,176,154,139,875,790
147800,Half Moon Bay West,Counties Manukau,Maori,85,74,71,871,835
147800,Half Moon Bay West,Counties Manukau,Pacific Peoples,64,Masked,59,>950,922
147900,Auckland Airport,Counties Manukau,Maori,248,222,202,895,815
147900,Auckland Airport,Counties Manukau,Pacific Peoples,118,81,72,686,610
148000,Eastern Beach,Counties Manukau,Maori,48,44,44,917,917
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Maori,131,122,118,931,901
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Pacific Peoples,96,90,87,938,906
148200,Favona North,Counties Manukau,Maori,331,267,238,807,719
148200,Favona North,Counties Manukau,Pacific Peoples,"1,575","1,406","1,336",893,848
148400,Farm Cove,Counties Manukau,Maori,64,Masked,Masked,>950,>950
148500,Mangere North,Counties Manukau,Maori,297,234,202,788,680
148500,Mangere North,Counties Manukau,Pacific Peoples,"1,250","1,101","1,033",881,826
148600,Favona West,Counties Manukau,Maori,342,301,252,880,737
148600,Favona West,Counties Manukau,Pacific Peoples,"1,938","1,742","1,619",899,835
148700,Ostend,Auckland,Maori,157,143,131,911,834
148700,Ostend,Auckland,Pacific Peoples,42,38,34,905,810
148800,Half Moon Bay North East,Counties Manukau,Pacific Peoples,40,Masked,35,>950,875
148900,Mangere West,Counties Manukau,Maori,616,497,437,807,709
148900,Mangere West,Counties Manukau,Pacific Peoples,"2,555","2,238","2,070",876,810
149000,Pakuranga West,Counties Manukau,Maori,392,353,327,901,834
149000,Pakuranga West,Counties Manukau,Pacific Peoples,468,437,409,934,874
149100,Mount Wellington South West,Auckland,Maori,320,283,258,884,806
149100,Mount Wellington South West,Auckland,Pacific Peoples,651,604,566,928,869
149200,Sunnyhills East,Counties Manukau,Maori,122,Masked,115,>950,943
149200,Sunnyhills East,Counties Manukau,Pacific Peoples,72,Masked,62,>950,861
149300,Half Moon Bay South East,Counties Manukau,Maori,153.0,136.0,133,889,869
149300,Half Moon Bay South East,Counties Manukau,Pacific Peoples,150.0,127.0,122,847,813
149400,Favona East,Counties Manukau,Maori,365,314,279,860,764
149400,Favona East,Counties Manukau,Pacific Peoples,"2,084","1,866","1,733",895,832
149500,Mount Wellington South East,Auckland,Maori,440,393,339,893,770
149500,Mount Wellington South East,Auckland,Pacific Peoples,"1,231","1,115","1,041",906,846
149700,Bucklands Beach South,Counties Manukau,Maori,101.0,89.0,80.0,881,792
149700,Bucklands Beach South,Counties Manukau,Pacific Peoples,102.0,87.0,83.0,853,814
149800,Pakuranga Central,Counties Manukau,Maori,254,236,218,929,858
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,355,325,299,915,842
149900,Awhitu,Counties Manukau,Maori,266,218,201,820,756
149900,Awhitu,Counties Manukau,Pacific Peoples,52,43,40,827,769
150000,Harania North,Counties Manukau,Maori,413,346,306,838,741
150000,Harania North,Counties Manukau,Pacific Peoples,"2,709","2,463","2,265",909,836
150100,Otahuhu Central,Auckland,Maori,295,263,230,892,780
150100,Otahuhu Central,Auckland,Pacific Peoples,587,Masked,529,>950,901
150200,Mangere Central,Counties Manukau,Maori,464,389,337,838,726
150200,Mangere Central,Counties Manukau,Pacific Peoples,"2,175","1,930","1,805",887,830
150300,Otahuhu North,Auckland,Maori,395,313,271,792,686
150300,Otahuhu North,Auckland,Pacific Peoples,"1,627","1,542","1,456",948,895
150400,Howick West,Counties Manukau,Maori,152,Masked,135,>950,888
150400,Howick West,Counties Manukau,Pacific Peoples,131,124,120,947,916
150500,Pakuranga Heights North West,Counties Manukau,Maori,221.0,180,160,814,724
150500,Pakuranga Heights North West,Counties Manukau,Pacific Peoples,219.0,193,182,881,831
150600,Mellons Bay,Counties Manukau,Maori,102,94,92,922,902
150600,Mellons Bay,Counties Manukau,Pacific Peoples,45,36,35,800,778
150700,Pakuranga Heights East,Counties Manukau,Maori,242,209.0,195.0,864,806
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,213,Masked,202.0,>950,948
150800,Sutton Park,Counties Manukau,Maori,424,361,310,851,731
150800,Sutton Park,Counties Manukau,Pacific Peoples,"2,450","2,213","2,069",903,844
150900,Otahuhu East,Auckland,Maori,263,224,199,852,757
150900,Otahuhu East,Auckland,Pacific Peoples,929,857,813,922,875
151000,Mangere South,Counties Manukau,Maori,339,296,266,873,785
151000,Mangere South,Counties Manukau,Pacific Peoples,"1,913","1,667","1,572",871,822
151100,Onetangi,Auckland,Maori,97,88,77,907,794
151200,Harania South,Counties Manukau,Maori,449,361,335,804,746
151200,Harania South,Counties Manukau,Pacific Peoples,"1,878","1,716","1,604",914,854
151300,Highland Park (Auckland),Counties Manukau,Maori,136,129,125.0,949,919
151300,Highland Park (Auckland),Counties Manukau,Pacific Peoples,161,145,129.0,901,801
151400,Otahuhu South West,Auckland,Maori,513,439,406,856,791
151400,Otahuhu South West,Auckland,Pacific Peoples,"1,522","1,410","1,332",926,875
151500,Pakuranga Heights South West,Counties Manukau,Maori,252,224,215,889,853
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,334,314,294,940,880
151600,Mangere Mascot,Counties Manukau,Maori,446,376,330,843,740
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,"2,306","2,052","1,924",890,834
151700,Waiheke East,Auckland,Maori,68,54,49,794,721
151800,Massey Road West,Counties Manukau,Maori,436,380,333,872,764
151800,Massey Road West,Counties Manukau,Pacific Peoples,"2,090","1,863","1,738",891,832
151900,Otahuhu South,Auckland,Maori,436,390,350,894,803
151900,Otahuhu South,Auckland,Pacific Peoples,"1,449","1,349","1,262",931,871
152000,Howick Central,Counties Manukau,Maori,150,131,122,873,813
152000,Howick Central,Counties Manukau,Pacific Peoples,120,109,102,908,850
152100,Massey Road North,Counties Manukau,Maori,420,358,317,852,755
152100,Massey Road North,Counties Manukau,Pacific Peoples,"1,537","1,418","1,323",923,861
152200,Botany Downs West,Counties Manukau,Maori,90,81,77,900,856
152200,Botany Downs West,Counties Manukau,Pacific Peoples,112,Masked,98,>950,875
152400,Howick East,Counties Manukau,Maori,165,141,132,855,800
152400,Howick East,Counties Manukau,Pacific Peoples,86,77,74,895,860
152500,Burswood,Counties Manukau,Maori,62,57,54,919,871
152500,Burswood,Counties Manukau,Pacific Peoples,87,79,77,908,885
152600,Massey Road South,Counties Manukau,Maori,222,175,159,788,716
152600,Massey Road South,Counties Manukau,Pacific Peoples,"1,052",959,901,912,856
152800,Mangere South East,Counties Manukau,Maori,383,334,300,872,783
152800,Mangere South East,Counties Manukau,Pacific Peoples,"1,902","1,711","1,627",900,855
152900,Botany Downs East,Counties Manukau,Maori,67.0,62.0,62.0,925,925
152900,Botany Downs East,Counties Manukau,Pacific Peoples,70.0,66.0,63.0,943,900
153000,Grange,Counties Manukau,Maori,241,212,196,880,813
153000,Grange,Counties Manukau,Pacific Peoples,"1,151","1,036",962,900,836
153100,Golflands,Counties Manukau,Maori,74,Masked,63.0,>950,851
153100,Golflands,Counties Manukau,Pacific Peoples,64,60,60.0,938,938
153200,Aorere North,Counties Manukau,Maori,182,158,139,868,764
153200,Aorere North,Counties Manukau,Pacific Peoples,839,760,702,906,837
153300,Mangere East,Counties Manukau,Maori,363,337,297,928,818
153300,Mangere East,Counties Manukau,Pacific Peoples,"1,551","1,448","1,371",934,884
153400,Cockle Bay,Counties Manukau,Maori,147,Masked,Masked,>950,>950
153400,Cockle Bay,Counties Manukau,Pacific Peoples,71,Masked,Masked,>950,>950
153500,Otara West,Counties Manukau,Maori,625,495,410,792,656
153500,Otara West,Counties Manukau,Pacific Peoples,"1,972","1,706","1,584",865,803
153600,Aorere Central,Counties Manukau,Maori,250,228,209,912,836
153600,Aorere Central,Counties Manukau,Pacific Peoples,"1,021",933,884,914,866
153700,Northpark North,Counties Manukau,Maori,65,57.0,55,877,846
153700,Northpark North,Counties Manukau,Pacific Peoples,75,66.0,65,880,867
153800,Somerville,Counties Manukau,Maori,100.0,94.0,92.0,940,920
153800,Somerville,Counties Manukau,Pacific Peoples,95.0,86.0,85.0,905,895
153900,Northpark South,Counties Manukau,Maori,41,35,34,854,829
153900,Northpark South,Counties Manukau,Pacific Peoples,65,Masked,61,>950,938
154000,Papatoetoe North,Counties Manukau,Maori,431,365,334,847,775
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,"1,370","1,274","1,202",930,877
154100,Dingwall,Counties Manukau,Maori,276,245,228,888,826
154100,Dingwall,Counties Manukau,Pacific Peoples,746,697,668,934,895
154200,Aorere South,Counties Manukau,Maori,554,476,425,859,767
154200,Aorere South,Counties Manukau,Pacific Peoples,"1,886","1,724","1,649",914,874
154300,Shelly Park,Counties Manukau,Maori,86,Masked,80,>950,930
154300,Shelly Park,Counties Manukau,Pacific Peoples,54,51,51,944,944
154400,Otara Central,Counties Manukau,Maori,451,367,325,814,721
154400,Otara Central,Counties Manukau,Pacific Peoples,"1,683","1,450","1,336",862,794
154500,Huntington Park,Counties Manukau,Maori,71.0,66.0,63.0,930,887
154500,Huntington Park,Counties Manukau,Pacific Peoples,76.0,70.0,69.0,921,908
154700,Botany North,Counties Manukau,Maori,67.0,Masked,Masked,>950,>950
154700,Botany North,Counties Manukau,Pacific Peoples,72.0,Masked,Masked,>950,>950
154800,Papatoetoe West,Counties Manukau,Maori,472,423,379,896,803
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,"1,555","1,426","1,363",917,877
154900,Papatoetoe Central,Counties Manukau,Maori,433,397,359,917,829
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,"1,079",Masked,981,>950,909
155000,Sunkist Bay,Counties Manukau,Maori,192,Masked,Masked,>950,>950
155000,Sunkist Bay,Counties Manukau,Pacific Peoples,56,53,51,946,911
155100,Otara East,Counties Manukau,Maori,601,514,436,855,725
155100,Otara East,Counties Manukau,Pacific Peoples,"2,356","2,112","1,968",896,835
155200,Redcastle,Counties Manukau,Maori,118,102,92,864,780
155200,Redcastle,Counties Manukau,Pacific Peoples,192,175,164,911,854
155300,Botany East,Counties Manukau,Maori,51,Masked,Masked,>950,>950
155300,Botany East,Counties Manukau,Pacific Peoples,66,60.0,60,909,909
155400,Botany South,Counties Manukau,Maori,101.0,89.0,86.0,881,851
155400,Botany South,Counties Manukau,Pacific Peoples,95.0,Masked,Masked,>950,>950
155500,Manukau Central,Counties Manukau,Maori,213,183,161,859,756
155500,Manukau Central,Counties Manukau,Pacific Peoples,271,235,219,867,808
155600,Papatoetoe East,Counties Manukau,Maori,439,380,351,866,800
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,"1,273","1,153","1,089",906,855
155700,Otara South,Counties Manukau,Maori,526,425,357,808,679
155700,Otara South,Counties Manukau,Pacific Peoples,"2,420","2,092","1,927",864,796
155800,Ferguson,Counties Manukau,Maori,748,587,511,785,683
155800,Ferguson,Counties Manukau,Pacific Peoples,"2,762","2,456","2,251",889,815
155900,Papatoetoe South West,Counties Manukau,Maori,417,360,318,863,763
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,"1,340","1,253","1,173",935,875
156100,Dannemora North,Counties Manukau,Maori,68,58,58,853,853
156100,Dannemora North,Counties Manukau,Pacific Peoples,117,102,98,872,838
156200,Papatoetoe South,Counties Manukau,Maori,373,312,278,836,745
156200,Papatoetoe South,Counties Manukau,Pacific Peoples,898,849,808,945,900
156300,East Tamaki Heights,Counties Manukau,Maori,57,47,46,825,807
156300,East Tamaki Heights,Counties Manukau,Pacific Peoples,97,90,90,928,928
156400,Te Puru,Counties Manukau,Maori,166,Masked,153,>950,922
156400,Te Puru,Counties Manukau,Pacific Peoples,75,71,69,947,920
156500,Puhinui North,Counties Manukau,Maori,273,241,230,883,842
156500,Puhinui North,Counties Manukau,Pacific Peoples,908,Masked,830,>950,914
156600,Dannemora South,Counties Manukau,Maori,58,Masked,53,>950,914
156600,Dannemora South,Counties Manukau,Pacific Peoples,201,Masked,179,>950,891
156700,Puhinui South,Counties Manukau,Maori,239,204,176,854,736
156700,Puhinui South,Counties Manukau,Pacific Peoples,689,Masked,619,>950,898
156800,Rongomai West,Counties Manukau,Maori,411,336,296,818,720
156800,Rongomai West,Counties Manukau,Pacific Peoples,"1,534","1,341","1,233",874,804
156900,Baverstock,Counties Manukau,Maori,160,129,122,806,762
156900,Baverstock,Counties Manukau,Pacific Peoples,367,Masked,331,>950,902
157000,Puhinui East,Counties Manukau,Maori,205,170,153,829,746
157000,Puhinui East,Counties Manukau,Pacific Peoples,681,635,607,932,891
157100,Turanga,Counties Manukau,Maori,164,Masked,151,>950,921
157100,Turanga,Counties Manukau,Pacific Peoples,62,54,54,871,871
157200,Rongomai East,Counties Manukau,Maori,222,186,143,838,644
157200,Rongomai East,Counties Manukau,Pacific Peoples,"1,183","1,019",951,861,804
157300,Ormiston North,Counties Manukau,Maori,66,61,56,924,848
157300,Ormiston North,Counties Manukau,Pacific Peoples,193,Masked,180,>950,933
157400,Maraetai,Counties Manukau,Maori,117,Masked,110,>950,940
157500,Chapel Downs,Counties Manukau,Maori,263,199,174,757,662
157500,Chapel Downs,Counties Manukau,Pacific Peoples,824,746,691,905,839
157600,Wiri West,Counties Manukau,Maori,346,286,248,827,717
157600,Wiri West,Counties Manukau,Pacific Peoples,187,173,153,925,818
157700,Clover Park North,Counties Manukau,Maori,660,556,485,842,735
157700,Clover Park North,Counties Manukau,Pacific Peoples,"2,546","2,252","2,106",885,827
157800,Mission Heights North,Counties Manukau,Maori,111,97,92,874,829
157800,Mission Heights North,Counties Manukau,Pacific Peoples,234,Masked,217,>950,927
157900,Clover Park South,Counties Manukau,Maori,447,373,340,834,761
157900,Clover Park South,Counties Manukau,Pacific Peoples,"1,356","1,234","1,152",910,850
158000,Donegal Park,Counties Manukau,Maori,138,117,107,848,775
158000,Donegal Park,Counties Manukau,Pacific Peoples,633,575,543,908,858
158100,Ormiston South,Counties Manukau,Maori,179,152,146,849,816
158100,Ormiston South,Counties Manukau,Pacific Peoples,615,Masked,575,>950,935
158200,Mission Heights South,Counties Manukau,Maori,89,82,81,921,910
158200,Mission Heights South,Counties Manukau,Pacific Peoples,305,Masked,271,>950,889
158300,Hilltop (Auckland),Counties Manukau,Maori,251,213,189,849,753
158300,Hilltop (Auckland),Counties Manukau,Pacific Peoples,750,673,650,897,867
158400,Wiri East,Counties Manukau,Maori,848,672,562,792,663
158400,Wiri East,Counties Manukau,Pacific Peoples,"1,706","1,458","1,320",855,774
158500,Goodwood Heights,Counties Manukau,Maori,384,324,295,844,768
158500,Goodwood Heights,Counties Manukau,Pacific Peoples,927,857,823,924,888
158600,Ormiston East,Counties Manukau,Maori,98,86,80,878,816
158600,Ormiston East,Counties Manukau,Pacific Peoples,312,Masked,Masked,>950,>950
158700,Clendon Park North,Counties Manukau,Maori,762,642,544,843,714
158700,Clendon Park North,Counties Manukau,Pacific Peoples,"1,381","1,233","1,142",893,827
158800,Burbank,Counties Manukau,Maori,944,775,658,821,697
158800,Burbank,Counties Manukau,Pacific Peoples,"1,663","1,504","1,395",904,839
158900,Tuscany Heights,Counties Manukau,Maori,63,Masked,55,>950,873
158900,Tuscany Heights,Counties Manukau,Pacific Peoples,97,88,88,907,907
159000,Totara Heights,Counties Manukau,Maori,297,250,229,842,771
159000,Totara Heights,Counties Manukau,Pacific Peoples,580,536,513,924,884
159100,Homai East,Counties Manukau,Maori,487,386,342,793,702
159100,Homai East,Counties Manukau,Pacific Peoples,991,863,817,871,824
159200,Homai West,Counties Manukau,Maori,"1,053",864,735,821,698
159200,Homai West,Counties Manukau,Pacific Peoples,"1,773","1,568","1,456",884,821
159300,The Gardens (Auckland),Counties Manukau,Maori,256,241,228,941,891
159300,The Gardens (Auckland),Counties Manukau,Pacific Peoples,435,388,372,892,855
159400,Clarks Beach,Counties Manukau,Maori,147,Masked,130,>950,884
159400,Clarks Beach,Counties Manukau,Pacific Peoples,47,Masked,Masked,>950,>950
159500,Clendon Park West,Counties Manukau,Maori,616,517,433,839,703
159500,Clendon Park West,Counties Manukau,Pacific Peoples,"1,313","1,203","1,130",916,861
159600,Hillpark North,Counties Manukau,Maori,250,216,213,864,852
159600,Hillpark North,Counties Manukau,Pacific Peoples,431,396,375,919,870
159700,Clendon Park East,Counties Manukau,Maori,366,301,252,822,689
159700,Clendon Park East,Counties Manukau,Pacific Peoples,"1,030",945,892,917,866
159800,Karaka Creek,Counties Manukau,Maori,64,Masked,Masked,>950,>950
159900,Rowandale West,Counties Manukau,Maori,806,686,576,851,715
159900,Rowandale West,Counties Manukau,Pacific Peoples,"1,483","1,335","1,229",900,829
160000,Rowandale East,Counties Manukau,Maori,837,701,616,838,736
160000,Rowandale East,Counties Manukau,Pacific Peoples,"1,395","1,280","1,190",918,853
160100,Manurewa Central,Counties Manukau,Maori,526,446,406,848,772
160100,Manurewa Central,Counties Manukau,Pacific Peoples,936,852,801,910,856
160200,Weymouth North,Counties Manukau,Maori,"1,018",880,769,864,755
160200,Weymouth North,Counties Manukau,Pacific Peoples,"1,694","1,553","1,455",917,859
160300,Hillpark South,Counties Manukau,Maori,386,343,327,889,847
160300,Hillpark South,Counties Manukau,Pacific Peoples,526,469,439,892,835
160400,Alfriston,Counties Manukau,Maori,314,245,230,780,732
160400,Alfriston,Counties Manukau,Pacific Peoples,562,502,477,893,849
160500,Weymouth East,Counties Manukau,Maori,709,589,507,831,715
160500,Weymouth East,Counties Manukau,Pacific Peoples,"1,349","1,201","1,112",890,824
160600,Leabank,Counties Manukau,Maori,949,798,698,841,736
160600,Leabank,Counties Manukau,Pacific Peoples,"1,453","1,302","1,197",896,824
160700,Weymouth South,Counties Manukau,Maori,791,671,590,848,746
160700,Weymouth South,Counties Manukau,Pacific Peoples,"1,110",983,907,886,817
160800,Manurewa East,Counties Manukau,Maori,623,515,432,827,693
160800,Manurewa East,Counties Manukau,Pacific Peoples,898,836,778,931,866
160900,Manurewa South,Counties Manukau,Maori,849,725,660,854,777
160900,Manurewa South,Counties Manukau,Pacific Peoples,"1,193","1,086","1,004",910,842
161000,Randwick Park East,Counties Manukau,Maori,321,279,243,869,757
161000,Randwick Park East,Counties Manukau,Pacific Peoples,528,478,444,905,841
161100,Wattle Downs West,Counties Manukau,Maori,414,374.0,345.0,903,833
161100,Wattle Downs West,Counties Manukau,Pacific Peoples,388,367.0,348.0,946,897
161200,Wattle Downs North,Counties Manukau,Maori,682,565,478,828,701
161200,Wattle Downs North,Counties Manukau,Pacific Peoples,829,725,674,875,813
161300,Randwick Park West,Counties Manukau,Maori,845,691,576,818,682
161300,Randwick Park West,Counties Manukau,Pacific Peoples,"1,237","1,100","1,022",889,826
161400,Kingseat-Karaka,Counties Manukau,Maori,303,263,245,868,809
161400,Kingseat-Karaka,Counties Manukau,Pacific Peoples,72,Masked,Masked,>950,>950
161500,Wattle Downs East,Counties Manukau,Maori,334,312,290,934,868
161500,Wattle Downs East,Counties Manukau,Pacific Peoples,290,268,261,924,900
161600,Takanini North,Counties Manukau,Maori,465,386,320,830,688
161600,Takanini North,Counties Manukau,Pacific Peoples,373,330,300,885,804
161800,Conifer Grove West,Counties Manukau,Maori,254,Masked,234,>950,921
161800,Conifer Grove West,Counties Manukau,Pacific Peoples,183,164,159,896,869
161900,Conifer Grove East,Counties Manukau,Maori,435,363,327,834,752
161900,Conifer Grove East,Counties Manukau,Pacific Peoples,358,295,271,824,757
162000,Takanini West,Counties Manukau,Maori,518,451,384.0,871,741
162000,Takanini West,Counties Manukau,Pacific Peoples,480,440,393.0,917,819
162100,Takanini South,Counties Manukau,Maori,458,416,384,908,838
162100,Takanini South,Counties Manukau,Pacific Peoples,636,Masked,587,>950,923
162200,Takanini Central,Counties Manukau,Maori,93,87,83,935,892
162200,Takanini Central,Counties Manukau,Pacific Peoples,113,Masked,Masked,>950,>950
162300,Ardmore,Counties Manukau,Maori,176,153,143,869,812
162300,Ardmore,Counties Manukau,Pacific Peoples,47,Masked,43,>950,915
162400,Glenbrook,Counties Manukau,Maori,180,156,152,867,844
162400,Glenbrook,Counties Manukau,Pacific Peoples,96,90,85,938,885
162500,Hingaia,Counties Manukau,Maori,128,Masked,118,>950,922
162500,Hingaia,Counties Manukau,Pacific Peoples,102,Masked,94,>950,922
162600,Takanini South East,Counties Manukau,Maori,436,364.0,309,835,709
162600,Takanini South East,Counties Manukau,Pacific Peoples,370,Masked,323,>950,873
162700,Kawakawa Bay-Orere,Counties Manukau,Maori,204,190,175,931,858
162800,Papakura West,Counties Manukau,Maori,320,277,256,866,800
162800,Papakura West,Counties Manukau,Pacific Peoples,178,160,149,899,837
162900,Clevedon,Counties Manukau,Maori,70,Masked,Masked,>950,>950
163000,Papakura North,Counties Manukau,Maori,924,782,687,846,744
163000,Papakura North,Counties Manukau,Pacific Peoples,517,474,441,917,853
163100,Pahurehure,Counties Manukau,Maori,400,363,337,908,842
163100,Pahurehure,Counties Manukau,Pacific Peoples,212,Masked,195,>950,920
163200,Papakura Central,Counties Manukau,Maori,704,624,550,886,781
163200,Papakura Central,Counties Manukau,Pacific Peoples,367,322,298,877,812
163300,Papakura North East,Counties Manukau,Maori,605,559,502,924,830
163300,Papakura North East,Counties Manukau,Pacific Peoples,518,Masked,474,>950,915
163400,Karaka Lakes,Counties Manukau,Maori,122.0,Masked,Masked,>950,>950
163400,Karaka Lakes,Counties Manukau,Pacific Peoples,124.0,115.0,108,927,871
163500,Papakura Kelvin,Counties Manukau,Maori,"1,500","1,287","1,078",858,719
163500,Papakura Kelvin,Counties Manukau,Pacific Peoples,846,789,727,933,859
163600,Papakura Massey Park,Counties Manukau,Maori,690,610,516,884,748
163600,Papakura Massey Park,Counties Manukau,Pacific Peoples,516,472,439,915,851
163700,Rosehill,Counties Manukau,Maori,906,796,694,879,766
163700,Rosehill,Counties Manukau,Pacific Peoples,541,500,475,924,878
163800,Patumahoe,Counties Manukau,Maori,133,Masked,125,>950,940
163900,Papakura East,Counties Manukau,Maori,587,511,437,871,744
163900,Papakura East,Counties Manukau,Pacific Peoples,654,600,553,917,846
164000,Opaheke,Counties Manukau,Maori,448,415,376,926,839
164000,Opaheke,Counties Manukau,Pacific Peoples,247,223,209,903,846
164100,Papakura Industrial,Counties Manukau,Maori,54,44.0,39.0,815,722
164100,Papakura Industrial,Counties Manukau,Pacific Peoples,40,Masked,37.0,>950,925
164200,Red Hill,Counties Manukau,Maori,694,604,504,870,726
164200,Red Hill,Counties Manukau,Pacific Peoples,407,378,344,929,845
164300,Drury,Counties Manukau,Maori,211,186,176,882,834
164300,Drury,Counties Manukau,Pacific Peoples,91,76,67,835,736
164400,Tamakae,Counties Manukau,Maori,297,274,258,923,869
164400,Tamakae,Counties Manukau,Pacific Peoples,57,Masked,52,>950,912
164500,Hamilton Estate,Counties Manukau,Maori,404,380,347,941,859
164500,Hamilton Estate,Counties Manukau,Pacific Peoples,71,Masked,61,>950,859
164600,Drury Rural,Counties Manukau,Maori,316,288,269,911,851
164600,Drury Rural,Counties Manukau,Pacific Peoples,79,67,62,848,785
164700,Waiuku Central,Counties Manukau,Maori,164,152,134,927,817
164800,Waiuku East,Counties Manukau,Maori,238,225,204,945,857
164800,Waiuku East,Counties Manukau,Pacific Peoples,58,52,51,897,879
164900,Kendallvale,Counties Manukau,Maori,78,Masked,70,>950,897
165000,Puni,Counties Manukau,Maori,149,138,129,926,866
165000,Puni,Counties Manukau,Pacific Peoples,94,Masked,83,>950,883
165100,Ramarama,Counties Manukau,Maori,146,138,131,945,897
165100,Ramarama,Counties Manukau,Pacific Peoples,63,59,57,937,905
165200,Hunua,Counties Manukau,Maori,103,91,88,883,854
165300,Pukekohe North West,Counties Manukau,Maori,941,827,727,879,773
165300,Pukekohe North West,Counties Manukau,Pacific Peoples,477,Masked,411,>950,862
165400,Anselmi Ridge,Counties Manukau,Maori,114,Masked,107,>950,939
165400,Anselmi Ridge,Counties Manukau,Pacific Peoples,59,Masked,Masked,>950,>950
165500,Pukekohe West,Counties Manukau,Maori,"1,131","1,036",920,916,813
165500,Pukekohe West,Counties Manukau,Pacific Peoples,498,Masked,434,>950,871
165600,Cape Hill,Counties Manukau,Maori,105,98,91,933,867
165600,Cape Hill,Counties Manukau,Pacific Peoples,45,Masked,42,>950,933
165700,Rosa Birch Park,Counties Manukau,Maori,204,Masked,185,>950,907
165700,Rosa Birch Park,Counties Manukau,Pacific Peoples,53,49,46,925,868
165800,Rooseville Park,Counties Manukau,Maori,311,285,265,916,852
165800,Rooseville Park,Counties Manukau,Pacific Peoples,77,Masked,71,>950,922
165900,Cloverlea (Auckland),Counties Manukau,Maori,158,143,132,905,835
165900,Cloverlea (Auckland),Counties Manukau,Pacific Peoples,63,Masked,59,>950,937
166000,Pukekohe Central,Counties Manukau,Maori,59,Masked,51,>950,864
166100,Pukekohe Hospital,Counties Manukau,Maori,132,123,114,932,864
166100,Pukekohe Hospital,Counties Manukau,Pacific Peoples,50,45,42,900,840
166200,Buckland,Counties Manukau,Maori,107,Masked,96,>950,897
166200,Buckland,Counties Manukau,Pacific Peoples,40,Masked,37,>950,925
166300,Bombay Hills,Counties Manukau,Maori,125,114,109,912,872
166300,Bombay Hills,Counties Manukau,Pacific Peoples,53,47,44,887,830
166400,Ararimu,Counties Manukau,Maori,123,113,108,919,878
166500,Colville,Waikato,Maori,466,367,319,788,685
166700,Coromandel,Waikato,Maori,331,269,234,813,707
166900,Mercury Bay North,Waikato,Maori,112,78,69,696,616
167000,Whitianga North,Waikato,Maori,118,92,75,780,636
167100,Whitianga South,Waikato,Maori,370,291,251,786,678
167100,Whitianga South,Waikato,Pacific Peoples,49,37,36,755,735
167200,Thames Coast,Waikato,Maori,259,228,212,880,819
167400,Mercury Bay South,Waikato,Maori,77,56,50,727,649
167500,Kauaeranga,Waikato,Maori,58,44,39,759,672
167600,Thames North,Waikato,Maori,247,216,188,874,761
167700,Thames Central,Waikato,Maori,173,142,121,821,699
167800,Thames South,Waikato,Maori,566,418,364,739,643
167800,Thames South,Waikato,Pacific Peoples,49,40,38,816,776
168000,Totora-Kopu,Waikato,Maori,116,102,95,879,819
168100,Tairua,Waikato,Maori,98,75,70,765,714
168300,Matatoki-Puriri,Waikato,Maori,127,101,92,795,724
168400,Whangamata Rural,Waikato,Maori,66,57,50,864,758
168500,Whangamata,Waikato,Maori,393,339,301,863,766
168600,Miranda-Pukorokoro,Counties Manukau,Maori,185,163,154,881,832
168700,Hauraki Plains North,Waikato,Maori,129,106,91,822,705
168800,Hauraki Plains East,Waikato,Maori,151,134,123,887,815
168900,Ngatea,Waikato,Maori,146,Masked,128,>950,877
169000,Hauraki Plains South,Waikato,Maori,242,187,169,773,698
169100,Paeroa Rural,Waikato,Maori,296,228,196,770,662
169200,Paeroa,Waikato,Maori,"1,038",892,757,859,729
169200,Paeroa,Waikato,Pacific Peoples,77,70,63,909,818
169300,Waihi Rural,Waikato,Maori,215,170,153,791,712
169400,Waihi North,Waikato,Maori,309,238,202,770,654
169500,Waihi East,Waikato,Maori,204,155,129,760,632
169600,Waihi South,Waikato,Maori,365,279,238,764,652
169700,Aka Aka,Counties Manukau,Maori,235,218,205,928,872
169700,Aka Aka,Counties Manukau,Pacific Peoples,41,34,34,829,829
