DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 Received,Eligible for booster 2,Booster 2 Received,Population
Counties Manukau,Maori,45-49,Female,2159,2128,"2,125","1,379",<5,42,2468
Counties Manukau,Maori,45-49,Male,1779,1740,"1,737","1,052",<5,22,2053
Counties Manukau,Maori,5-11,Female,2134,836,NA,NA,NA,NA,6555
Counties Manukau,Maori,5-11,Male,2106,826,NA,NA,NA,NA,6936
Counties Manukau,Maori,50-54,Female,2331,2287,"2,285","1,622",971,175,2564
Counties Manukau,Maori,50-54,Male,1901,1865,"1,859","1,258",703,108,2165
Counties Manukau,Maori,55-59,Female,1986,1963,"1,961","1,506","1,023",217,2162
Counties Manukau,Maori,55-59,Male,1686,1655,"1,652","1,225",772,158,1858
Counties Manukau,Maori,60-64,Female,1574,1566,"1,566","1,314",977,300,1703
Counties Manukau,Maori,60-64,Male,1331,1320,"1,319","1,094",813,216,1399
Counties Manukau,Maori,65-69,Female,1131,1124,"1,124",976,781,288,1174
Counties Manukau,Maori,65-69,Male,851,847,846,743,588,209,890
Counties Manukau,Maori,70-74,Female,740,736,736,658,530,198,778
Counties Manukau,Maori,70-74,Male,543,538,536,484,401,184,560
Counties Manukau,Maori,75-79,Female,380,375,375,337,285,133,410
Counties Manukau,Maori,75-79,Male,321,319,318,294,252,124,317
Counties Manukau,Maori,80-84,Female,223,223,223,199,163,75,257
Counties Manukau,Maori,80-84,Male,130,129,129,120,103,52,146
Counties Manukau,Maori,85-89,Female,93,93,93,81,66,25,87
Counties Manukau,Maori,85-89,Male,59,59,59,55,46,19,51
Counties Manukau,Maori,90+,Female,34,34,34,30,26,11,35
Counties Manukau,Maori,90+,Male,9,9,9,9,8,<5,12
Counties Manukau,Pacific Peoples,12-17,Female,7280,6819,"2,346",289,<5,<5,8457
Counties Manukau,Pacific Peoples,12-17,Male,7319,6849,"2,375",223,<5,<5,8611
Counties Manukau,Pacific Peoples,12-17,Unknown/Other,10,9,5,<5,<5,<5,10
Counties Manukau,Pacific Peoples,18-24,Female,9206,9082,"9,063","3,655",<5,14,10266
Counties Manukau,Pacific Peoples,18-24,Male,8972,8699,"8,673","2,668",<5,5,10067
Counties Manukau,Pacific Peoples,18-24,Unknown/Other,22,21,21,7,<5,<5,27
Counties Manukau,Pacific Peoples,25-29,Female,6171,6050,"6,029","2,708",<5,15,7025
Counties Manukau,Pacific Peoples,25-29,Male,5804,5635,"5,621","1,916",<5,6,6681
Counties Manukau,Pacific Peoples,25-29,Unknown/Other,21,20,20,<5,<5,<5,18
Counties Manukau,Pacific Peoples,30-34,Female,5452,5368,"5,350","2,785",<5,41,6164
Counties Manukau,Pacific Peoples,30-34,Male,5177,5056,"5,037","2,100",<5,8,5851
Counties Manukau,Pacific Peoples,30-34,Unknown/Other,9,9,9,<5,<5,<5,8
Counties Manukau,Pacific Peoples,35-39,Female,4604,4551,"4,540","2,727",<5,43,5112
Counties Manukau,Pacific Peoples,35-39,Male,4414,4327,"4,316","2,239",<5,13,4848
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,7,7,7,<5,<5,<5,8
Counties Manukau,Pacific Peoples,40-44,Female,4264,4222,"4,218","2,851",<5,82,4660
Counties Manukau,Pacific Peoples,40-44,Male,4107,4041,"4,033","2,482",<5,27,4503
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,10,10,10,<5,<5,<5,12
Counties Manukau,Pacific Peoples,45-49,Female,4094,4067,"4,061","2,984",<5,84,4485
Counties Manukau,Pacific Peoples,45-49,Male,3652,3615,"3,611","2,428",<5,33,4030
Counties Manukau,Pacific Peoples,5-11,Female,4613,1919,NA,NA,NA,NA,9563
Counties Manukau,Pacific Peoples,5-11,Male,4634,1794,NA,NA,NA,NA,10205
Counties Manukau,Pacific Peoples,50-54,Female,4110,4086,"4,081","3,053","1,933",257,4463
Counties Manukau,Pacific Peoples,50-54,Male,3728,3691,"3,685","2,693","1,495",176,4060
Counties Manukau,Pacific Peoples,50-54,Unknown/Other,7,6,6,<5,<5,<5,6
Counties Manukau,Pacific Peoples,55-59,Female,3710,3677,"3,667","2,868","1,909",283,4016
Counties Manukau,Pacific Peoples,55-59,Male,3281,3255,"3,251","2,586","1,619",232,3647
Counties Manukau,Pacific Peoples,60-64,Female,2905,2889,"2,883","2,365","1,696",329,3080
Counties Manukau,Pacific Peoples,60-64,Male,2583,2567,"2,559","2,186","1,503",312,2740
Counties Manukau,Pacific Peoples,65-69,Female,2139,2128,"2,125","1,808","1,370",323,2291
Counties Manukau,Pacific Peoples,65-69,Male,1890,1881,"1,875","1,637","1,271",305,2033
Counties Manukau,Pacific Peoples,70-74,Female,1574,1562,"1,560","1,337","1,035",229,1662
Counties Manukau,Pacific Peoples,70-74,Male,1329,1322,"1,319","1,150",937,264,1440
Counties Manukau,Pacific Peoples,75-79,Female,1046,1036,"1,036",866,652,156,1117
Counties Manukau,Pacific Peoples,75-79,Male,815,804,803,712,549,149,875
Counties Manukau,Pacific Peoples,80-84,Female,547,538,536,426,320,83,640
Counties Manukau,Pacific Peoples,80-84,Male,408,405,403,350,256,66,443
Counties Manukau,Pacific Peoples,85-89,Female,243,239,239,192,139,27,278
Counties Manukau,Pacific Peoples,85-89,Male,136,134,134,104,69,16,161
Counties Manukau,Pacific Peoples,90+,Female,99,97,96,75,42,8,135
Counties Manukau,Pacific Peoples,90+,Male,29,29,29,25,18,<5,44
Counties Manukau,Unknown,12-17,Female,61,60,30,6,<5,<5,59
Counties Manukau,Unknown,12-17,Male,74,68,29,<5,<5,<5,66
Counties Manukau,Unknown,12-17,Unknown/Other,7,6,<5,<5,<5,<5,7
Counties Manukau,Unknown,18-24,Female,119,117,117,62,<5,<5,90
Counties Manukau,Unknown,18-24,Male,139,132,131,57,<5,<5,126
Counties Manukau,Unknown,18-24,Unknown/Other,20,19,19,9,<5,<5,20
Counties Manukau,Unknown,25-29,Female,176,172,172,84,<5,<5,121
Counties Manukau,Unknown,25-29,Male,163,144,144,52,<5,<5,147
Counties Manukau,Unknown,25-29,Unknown/Other,22,22,22,11,<5,<5,23
Counties Manukau,Unknown,30-34,Female,140,135,135,83,<5,<5,102
Counties Manukau,Unknown,30-34,Male,210,200,200,104,<5,<5,158
Counties Manukau,Unknown,30-34,Unknown/Other,12,12,12,7,<5,<5,11
Counties Manukau,Unknown,35-39,Female,117,115,115,76,<5,<5,80
Counties Manukau,Unknown,35-39,Male,203,192,192,107,<5,<5,162
Counties Manukau,Unknown,35-39,Unknown/Other,13,12,12,5,<5,<5,14
Counties Manukau,Unknown,40-44,Female,92,91,91,65,<5,<5,91
Counties Manukau,Unknown,40-44,Male,215,210,210,121,<5,<5,188
Counties Manukau,Unknown,40-44,Unknown/Other,14,14,14,11,<5,<5,9
Counties Manukau,Unknown,45-49,Female,93,93,93,59,<5,<5,77
Counties Manukau,Unknown,45-49,Male,216,208,208,136,<5,<5,193
Counties Manukau,Unknown,45-49,Unknown/Other,6,5,5,<5,<5,<5,7
Counties Manukau,Unknown,5-11,Female,40,25,NA,NA,NA,NA,50
Counties Manukau,Unknown,5-11,Male,47,20,NA,NA,NA,NA,44
Counties Manukau,Unknown,50-54,Female,76,76,75,55,32,<5,60
Counties Manukau,Unknown,50-54,Male,230,225,225,147,93,11,207
Counties Manukau,Unknown,50-54,Unknown/Other,5,5,5,<5,<5,<5,6
Counties Manukau,Unknown,55-59,Female,70,69,69,47,31,<5,64
Counties Manukau,Unknown,55-59,Male,259,253,253,180,127,20,243
Counties Manukau,Unknown,60-64,Female,73,70,70,48,34,5,69
Counties Manukau,Unknown,60-64,Male,217,213,212,172,122,21,223
Counties Manukau,Unknown,65-69,Female,71,68,68,49,41,13,79
Counties Manukau,Unknown,65-69,Male,172,170,170,145,117,48,188
Counties Manukau,Unknown,70-74,Female,65,64,64,45,39,18,57
Counties Manukau,Unknown,70-74,Male,156,155,155,135,110,48,159
Counties Manukau,Unknown,75-79,Female,46,44,44,43,40,20,48
Counties Manukau,Unknown,75-79,Male,93,92,92,85,74,37,93
Counties Manukau,Unknown,80-84,Female,32,32,32,27,25,10,27
Counties Manukau,Unknown,80-84,Male,39,39,39,36,32,19,39
Counties Manukau,Unknown,85-89,Female,25,25,25,23,20,11,29
Counties Manukau,Unknown,85-89,Male,15,15,15,13,11,<5,18
Counties Manukau,Unknown,90+,Female,12,11,11,9,6,<5,9
Hawkes Bay,Asian,12-17,Female,308,298,106,14,<5,<5,330
Hawkes Bay,Asian,12-17,Male,345,323,98,6,<5,<5,344
Hawkes Bay,Asian,18-24,Female,272,270,270,179,<5,<5,293
Hawkes Bay,Asian,18-24,Male,308,305,305,138,<5,<5,337
Hawkes Bay,Asian,18-24,Unknown/Other,8,8,8,6,<5,<5,8
Hawkes Bay,Asian,25-29,Female,430,427,426,295,<5,<5,491
Hawkes Bay,Asian,25-29,Male,629,623,623,327,<5,<5,671
Hawkes Bay,Asian,25-29,Unknown/Other,24,24,24,17,<5,<5,29
Hawkes Bay,Asian,30-34,Female,723,722,720,532,<5,9,740
Hawkes Bay,Asian,30-34,Male,805,797,797,509,<5,6,772
Hawkes Bay,Asian,30-34,Unknown/Other,29,29,29,23,<5,<5,27
Hawkes Bay,Asian,35-39,Female,489,488,487,377,<5,7,510
Hawkes Bay,Asian,35-39,Male,630,627,627,469,<5,<5,628
Hawkes Bay,Asian,35-39,Unknown/Other,23,23,23,19,<5,<5,18
Hawkes Bay,Asian,40-44,Female,413,410,409,320,<5,<5,401
Hawkes Bay,Asian,40-44,Male,484,480,480,376,<5,<5,444
Hawkes Bay,Asian,40-44,Unknown/Other,21,21,21,17,<5,<5,23
Hawkes Bay,Asian,45-49,Female,286,282,282,221,<5,8,314
Hawkes Bay,Asian,45-49,Male,344,343,343,280,<5,6,296
Hawkes Bay,Asian,45-49,Unknown/Other,11,11,11,8,<5,<5,10
Hawkes Bay,Asian,5-11,Female,317,164,NA,NA,NA,NA,487
Hawkes Bay,Asian,5-11,Male,306,143,NA,NA,NA,NA,514
Hawkes Bay,Asian,50-54,Female,231,230,230,192,102,14,226
Hawkes Bay,Asian,50-54,Male,205,203,203,153,68,6,192
Hawkes Bay,Asian,55-59,Female,205,202,202,170,97,19,206
Hawkes Bay,Asian,55-59,Male,160,159,159,134,74,12,165
Hawkes Bay,Asian,60-64,Female,158,158,156,138,96,18,171
Hawkes Bay,Asian,60-64,Male,116,115,115,98,56,5,114
Hawkes Bay,Asian,65-69,Female,143,142,142,119,86,26,149
Hawkes Bay,Asian,65-69,Male,75,75,75,63,38,12,78
Hawkes Bay,Asian,70-74,Female,79,79,79,71,51,15,102
Hawkes Bay,Asian,70-74,Male,54,54,54,46,32,7,63
Hawkes Bay,Asian,75-79,Female,50,50,50,48,33,17,48
Hawkes Bay,Asian,75-79,Male,46,46,46,37,30,7,49
Hawkes Bay,Asian,80-84,Female,38,38,37,29,23,12,44
Hawkes Bay,Asian,80-84,Male,25,25,25,24,18,9,30
Hawkes Bay,Asian,85-89,Female,17,17,17,14,12,6,18
Hawkes Bay,Asian,85-89,Male,22,22,22,22,16,8,22
Hawkes Bay,Asian,90+,Female,10,10,10,10,7,<5,9
Hawkes Bay,Asian,90+,Male,5,5,5,<5,<5,<5,5
Hawkes Bay,European or Other,12-17,Female,3512,3328,"1,154",144,<5,<5,3928
Hawkes Bay,European or Other,12-17,Male,3492,3310,"1,143",110,<5,<5,4085
Hawkes Bay,European or Other,18-24,Female,3060,3030,"3,025","1,640",<5,9,3469
Hawkes Bay,European or Other,18-24,Male,3447,3390,"3,387","1,319",<5,14,3863
Hawkes Bay,European or Other,25-29,Female,2423,2394,"2,388","1,358",<5,11,2826
Hawkes Bay,European or Other,25-29,Male,2459,2416,"2,413","1,014",<5,7,2762
Hawkes Bay,European or Other,30-34,Female,2816,2772,"2,767","1,650",<5,22,3262
Hawkes Bay,European or Other,30-34,Male,2708,2646,"2,642","1,314",<5,11,3076
Hawkes Bay,European or Other,30-34,Unknown/Other,7,7,7,<5,<5,<5,7
Hawkes Bay,European or Other,35-39,Female,2733,2699,"2,697","1,801",<5,35,3027
Hawkes Bay,European or Other,35-39,Male,2567,2515,"2,509","1,384",<5,16,2873
Hawkes Bay,European or Other,35-39,Unknown/Other,5,5,5,<5,<5,<5,7
Hawkes Bay,European or Other,40-44,Female,2918,2884,"2,878","2,080",<5,48,3230
Hawkes Bay,European or Other,40-44,Male,2691,2660,"2,657","1,721",<5,15,2979
Hawkes Bay,European or Other,45-49,Female,3442,3411,"3,403","2,644",<5,81,3867
Hawkes Bay,European or Other,45-49,Male,3117,3070,"3,069","2,143",<5,27,3598
Hawkes Bay,European or Other,5-11,Female,2140,1053,NA,NA,NA,NA,4057
Hawkes Bay,European or Other,5-11,Male,2208,1123,NA,NA,NA,NA,4053
Hawkes Bay,European or Other,50-54,Female,4043,4020,"4,009","3,245","2,006",257,4328
Hawkes Bay,European or Other,50-54,Male,3712,3682,"3,677","2,738","1,551",158,4026
Hawkes Bay,European or Other,55-59,Female,4078,4047,"4,032","3,462","2,496",416,4449
Hawkes Bay,European or Other,55-59,Male,3825,3805,"3,799","3,069","2,060",282,4190
Hawkes Bay,European or Other,60-64,Female,4319,4290,"4,274","3,793","3,016",683,4544
Hawkes Bay,European or Other,60-64,Male,4124,4104,"4,100","3,534","2,736",510,4319
Hawkes Bay,European or Other,65-69,Female,3944,3928,"3,918","3,609","3,095","1,104",4186
Hawkes Bay,European or Other,65-69,Male,3665,3648,"3,643","3,317","2,748",860,3890
Hawkes Bay,European or Other,70-74,Female,3810,3799,"3,788","3,551","3,114","1,416",4031
Hawkes Bay,European or Other,70-74,Male,3542,3532,"3,525","3,320","2,937","1,237",3753
Hawkes Bay,European or Other,75-79,Female,2964,2954,"2,951","2,802","2,518","1,213",3022
Hawkes Bay,European or Other,75-79,Male,2766,2764,"2,757","2,630","2,363","1,153",2762
Hawkes Bay,European or Other,80-84,Female,2191,2185,"2,179","2,086","1,850",912,2154
Hawkes Bay,European or Other,80-84,Male,1769,1765,"1,765","1,692","1,534",773,1783
Hawkes Bay,European or Other,85-89,Female,1205,1203,"1,203","1,151","1,010",456,1252
Hawkes Bay,European or Other,85-89,Male,880,875,872,842,745,372,898
Hawkes Bay,European or Other,90+,Female,749,749,748,705,598,222,790
Hawkes Bay,European or Other,90+,Male,432,431,431,420,370,160,453
Hawkes Bay,Maori,12-17,Female,2376,2195,770,40,<5,<5,2929
Hawkes Bay,Maori,12-17,Male,2265,2028,679,35,<5,<5,2864
Hawkes Bay,Maori,18-24,Female,2274,2157,"2,153",669,<5,<5,2708
Hawkes Bay,Maori,18-24,Male,2347,2221,"2,215",522,<5,<5,2665
Hawkes Bay,Maori,25-29,Female,1497,1418,"1,409",525,<5,<5,1865
Hawkes Bay,Maori,25-29,Male,1389,1308,"1,302",363,<5,<5,1791
Hawkes Bay,Maori,30-34,Female,1542,1492,"1,490",593,<5,5,1790
Hawkes Bay,Maori,30-34,Male,1266,1200,"1,196",368,<5,<5,1491
Hawkes Bay,Maori,35-39,Female,1231,1186,"1,183",585,<5,8,1388
Hawkes Bay,Maori,35-39,Male,1062,1008,"1,006",379,<5,<5,1224
Hawkes Bay,Maori,40-44,Female,1098,1065,"1,063",608,<5,11,1344
Hawkes Bay,Maori,40-44,Male,957,916,914,440,<5,<5,1137
Hawkes Bay,Maori,45-49,Female,1219,1193,"1,190",758,<5,22,1382
Hawkes Bay,Maori,45-49,Male,1020,992,989,552,<5,10,1165
Hawkes Bay,Maori,5-11,Female,1099,362,NA,NA,NA,NA,3471
Hawkes Bay,Maori,5-11,Male,1036,323,NA,NA,NA,NA,3606
Hawkes Bay,Maori,50-54,Female,1260,1240,"1,235",835,468,62,1363
Hawkes Bay,Maori,50-54,Male,995,971,968,625,334,32,1104
Hawkes Bay,Maori,55-59,Female,1148,1136,"1,129",863,540,77,1265
Hawkes Bay,Maori,55-59,Male,934,917,915,645,382,50,1058
Hawkes Bay,Maori,60-64,Female,1063,1056,"1,051",846,598,132,1139
Hawkes Bay,Maori,60-64,Male,838,829,828,680,473,89,930
Hawkes Bay,Maori,65-69,Female,763,756,754,662,512,144,809
Hawkes Bay,Maori,65-69,Male,661,657,656,565,433,106,666
Hawkes Bay,Maori,70-74,Female,602,600,599,543,446,166,565
Hawkes Bay,Maori,70-74,Male,488,486,485,440,350,106,482
Hawkes Bay,Maori,75-79,Female,313,312,312,272,218,80,321
Hawkes Bay,Maori,75-79,Male,217,217,217,204,173,71,205
Hawkes Bay,Maori,80-84,Female,180,178,178,162,128,31,168
Hawkes Bay,Maori,80-84,Male,131,131,130,119,96,36,137
Hawkes Bay,Maori,85-89,Female,79,79,79,69,60,25,93
Hawkes Bay,Maori,85-89,Male,36,35,35,30,24,8,44
Hawkes Bay,Maori,90+,Female,43,42,42,36,31,9,25
Hawkes Bay,Maori,90+,Male,20,20,20,16,14,7,12
Hawkes Bay,Pacific Peoples,12-17,Female,342,312,106,11,<5,<5,383
Hawkes Bay,Pacific Peoples,12-17,Male,341,307,121,12,<5,<5,390
Hawkes Bay,Pacific Peoples,18-24,Female,382,372,371,156,<5,<5,391
Hawkes Bay,Pacific Peoples,18-24,Male,940,922,921,506,<5,<5,637
Hawkes Bay,Pacific Peoples,25-29,Female,281,271,271,141,<5,<5,296
Hawkes Bay,Pacific Peoples,25-29,Male,1094,1074,"1,072",671,<5,<5,635
Hawkes Bay,Pacific Peoples,25-29,Unknown/Other,23,23,23,15,<5,<5,5
Hawkes Bay,Pacific Peoples,30-34,Female,259,257,256,138,<5,<5,244
Hawkes Bay,Pacific Peoples,30-34,Male,1039,1022,"1,020",652,<5,<5,581
Hawkes Bay,Pacific Peoples,30-34,Unknown/Other,17,16,15,10,<5,<5,12
Hawkes Bay,Pacific Peoples,35-39,Female,236,232,232,132,<5,<5,221
Hawkes Bay,Pacific Peoples,35-39,Male,751,745,745,485,<5,<5,473
Hawkes Bay,Pacific Peoples,40-44,Female,204,198,198,133,<5,<5,194
Hawkes Bay,Pacific Peoples,40-44,Male,523,519,519,329,<5,<5,361
Hawkes Bay,Pacific Peoples,40-44,Unknown/Other,14,14,14,8,<5,<5,8
Hawkes Bay,Pacific Peoples,45-49,Female,188,186,186,136,<5,<5,184
Hawkes Bay,Pacific Peoples,45-49,Male,392,388,388,266,<5,<5,290
Hawkes Bay,Pacific Peoples,5-11,Female,198,66,NA,NA,NA,NA,492
Hawkes Bay,Pacific Peoples,5-11,Male,229,82,NA,NA,NA,NA,513
Hawkes Bay,Pacific Peoples,50-54,Female,155,154,154,104,55,9,165
Hawkes Bay,Pacific Peoples,50-54,Male,216,215,214,145,73,6,203
Hawkes Bay,Pacific Peoples,55-59,Female,141,140,139,99,60,9,149
Hawkes Bay,Pacific Peoples,55-59,Male,154,152,152,106,54,5,144
Hawkes Bay,Pacific Peoples,60-64,Female,103,103,103,86,47,8,104
Hawkes Bay,Pacific Peoples,60-64,Male,114,114,114,84,56,11,124
Hawkes Bay,Pacific Peoples,65-69,Female,75,74,74,69,51,12,87
Hawkes Bay,Pacific Peoples,65-69,Male,87,87,87,76,62,12,83
Hawkes Bay,Pacific Peoples,70-74,Female,60,59,59,48,36,6,50
Hawkes Bay,Pacific Peoples,70-74,Male,56,56,56,48,40,11,64
Hawkes Bay,Pacific Peoples,75-79,Female,33,33,33,29,25,9,34
Hawkes Bay,Pacific Peoples,75-79,Male,19,19,19,16,11,<5,24
Hawkes Bay,Pacific Peoples,80-84,Female,16,16,16,15,13,5,18
Hawkes Bay,Pacific Peoples,80-84,Male,10,10,10,9,6,<5,13
Hawkes Bay,Pacific Peoples,85-89,Female,12,12,12,12,9,<5,12
Hawkes Bay,Pacific Peoples,85-89,Male,8,8,8,6,<5,<5,8
Hawkes Bay,Unknown,12-17,Female,21,20,5,<5,<5,<5,17
Hawkes Bay,Unknown,12-17,Male,16,16,6,<5,<5,<5,20
Hawkes Bay,Unknown,18-24,Female,11,11,10,<5,<5,<5,9
Hawkes Bay,Unknown,18-24,Male,55,53,53,28,<5,<5,33
Hawkes Bay,Unknown,25-29,Female,58,56,56,39,<5,<5,40
Hawkes Bay,Unknown,25-29,Male,113,107,106,72,<5,<5,50
Hawkes Bay,Unknown,25-29,Unknown/Other,10,9,9,7,<5,<5,12
Hawkes Bay,Unknown,30-34,Female,53,51,50,38,<5,<5,47
Hawkes Bay,Unknown,30-34,Male,138,132,132,84,<5,<5,75
Hawkes Bay,Unknown,30-34,Unknown/Other,8,7,6,<5,<5,<5,6
Hawkes Bay,Unknown,35-39,Female,39,37,37,26,<5,<5,27
Hawkes Bay,Unknown,35-39,Male,125,117,117,72,<5,<5,58
Hawkes Bay,Unknown,35-39,Unknown/Other,6,6,6,<5,<5,<5,7
Hawkes Bay,Unknown,40-44,Female,37,37,37,21,<5,<5,30
Hawkes Bay,Unknown,40-44,Male,93,91,91,55,<5,<5,68
Hawkes Bay,Unknown,45-49,Female,20,20,20,11,<5,<5,12
Hawkes Bay,Unknown,45-49,Male,87,86,86,62,<5,<5,59
Hawkes Bay,Unknown,5-11,Female,23,15,NA,NA,NA,NA,27
Hawkes Bay,Unknown,5-11,Male,18,8,NA,NA,NA,NA,24
Hawkes Bay,Unknown,50-54,Female,18,17,17,11,6,<5,14
Hawkes Bay,Unknown,50-54,Male,75,70,70,42,19,<5,58
Hawkes Bay,Unknown,55-59,Female,14,14,14,6,<5,<5,15
Hawkes Bay,Unknown,55-59,Male,59,58,58,38,19,<5,56
Hawkes Bay,Unknown,60-64,Female,14,14,14,10,10,<5,13
Hawkes Bay,Unknown,60-64,Male,50,49,49,34,23,5,44
Hawkes Bay,Unknown,65-69,Female,18,18,18,14,11,<5,20
Hawkes Bay,Unknown,65-69,Male,36,36,36,26,18,6,38
Hawkes Bay,Unknown,70-74,Female,13,13,13,10,8,5,15
Hawkes Bay,Unknown,70-74,Male,31,30,30,25,22,6,32
Hawkes Bay,Unknown,75-79,Female,5,5,5,5,<5,<5,5
Hawkes Bay,Unknown,75-79,Male,11,11,11,10,8,<5,9
Hawkes Bay,Unknown,80-84,Male,6,6,6,5,5,<5,6
Hutt Valley,Asian,12-17,Female,697,663,214,42,<5,<5,735
Hutt Valley,Asian,12-17,Male,684,650,203,44,<5,<5,698
Hutt Valley,Asian,18-24,Female,635,631,631,461,<5,<5,682
Hutt Valley,Asian,18-24,Male,728,726,726,454,<5,5,772
Hutt Valley,Asian,25-29,Female,836,836,834,631,<5,<5,940
Hutt Valley,Asian,25-29,Male,1066,1062,"1,062",617,<5,<5,1167
Hutt Valley,Asian,25-29,Unknown/Other,5,5,5,<5,<5,<5,5
Hutt Valley,Asian,30-34,Female,1516,1511,"1,511","1,166",<5,28,1607
Hutt Valley,Asian,30-34,Male,1396,1393,"1,392",937,<5,8,1450
Hutt Valley,Asian,35-39,Female,1380,1372,"1,369","1,110",<5,26,1386
Hutt Valley,Asian,35-39,Male,1412,1410,"1,409","1,072",<5,17,1432
Hutt Valley,Asian,40-44,Female,911,909,909,778,<5,19,944
Hutt Valley,Asian,40-44,Male,1038,1035,"1,035",818,<5,7,999
Hutt Valley,Asian,45-49,Female,729,725,724,623,<5,29,727
Hutt Valley,Asian,45-49,Male,657,654,654,554,<5,9,667
Hutt Valley,Asian,5-11,Female,943,639,NA,NA,NA,NA,1228
Hutt Valley,Asian,5-11,Male,981,644,NA,NA,NA,NA,1270
Hutt Valley,Asian,50-54,Female,593,587,587,512,310,54,615
Hutt Valley,Asian,50-54,Male,564,561,561,482,259,32,565
Hutt Valley,Asian,55-59,Female,529,528,527,474,307,59,563
Hutt Valley,Asian,55-59,Male,413,411,410,370,233,31,410
Hutt Valley,Asian,60-64,Female,482,478,478,417,294,79,518
Hutt Valley,Asian,60-64,Male,342,341,341,316,229,52,355
Hutt Valley,Asian,65-69,Female,456,454,452,392,296,99,470
Hutt Valley,Asian,65-69,Male,351,347,347,302,232,71,374
Hutt Valley,Asian,70-74,Female,296,295,292,266,199,56,314
Hutt Valley,Asian,70-74,Male,237,237,237,219,161,58,258
Hutt Valley,Asian,75-79,Female,149,148,148,132,94,38,162
Hutt Valley,Asian,75-79,Male,139,139,139,131,96,42,144
Hutt Valley,Asian,80-84,Female,120,120,119,109,80,32,128
Hutt Valley,Asian,80-84,Male,92,90,90,82,54,18,97
Hutt Valley,Asian,85-89,Female,69,69,69,64,48,22,74
Hutt Valley,Asian,85-89,Male,42,42,42,40,26,7,50
Hutt Valley,Asian,90+,Female,29,29,29,25,21,10,30
Hutt Valley,Asian,90+,Male,20,20,20,20,16,9,17
Hutt Valley,European or Other,12-17,Female,2882,2774,928,192,<5,<5,3107
Hutt Valley,European or Other,12-17,Male,3061,2951,996,167,<5,<5,3304
Hutt Valley,European or Other,12-17,Unknown/Other,14,12,5,<5,<5,<5,12
Hutt Valley,European or Other,18-24,Female,2913,2898,"2,896","1,813",<5,10,3222
Hutt Valley,European or Other,18-24,Male,3329,3292,"3,290","1,718",<5,9,3596
Hutt Valley,European or Other,18-24,Unknown/Other,14,14,14,10,<5,<5,14
Hutt Valley,European or Other,25-29,Female,2547,2529,"2,528","1,751",<5,13,2853
Hutt Valley,European or Other,25-29,Male,2510,2472,"2,471","1,439",<5,8,2779
Hutt Valley,European or Other,25-29,Unknown/Other,5,5,5,5,<5,<5,7
Hutt Valley,European or Other,30-34,Female,3179,3162,"3,161","2,306",<5,49,3410
Hutt Valley,European or Other,30-34,Male,2942,2908,"2,906","1,844",<5,18,3158
Hutt Valley,European or Other,35-39,Female,3027,3004,"2,998","2,376",<5,50,3254
Hutt Valley,European or Other,35-39,Male,2890,2855,"2,852","1,972",<5,32,3140
Hutt Valley,European or Other,40-44,Female,3022,3013,"3,009","2,495",<5,56,3238
Hutt Valley,European or Other,40-44,Male,2875,2847,"2,844","2,114",<5,28,3080
Hutt Valley,European or Other,45-49,Female,3084,3065,"3,064","2,615",<5,102,3337
Hutt Valley,European or Other,45-49,Male,3125,3107,"3,105","2,431",<5,60,3328
Hutt Valley,European or Other,5-11,Female,2315,1498,NA,NA,NA,NA,3458
Hutt Valley,European or Other,5-11,Male,2323,1471,NA,NA,NA,NA,3551
Hutt Valley,European or Other,50-54,Female,3380,3359,"3,358","2,905","1,724",327,3637
Hutt Valley,European or Other,50-54,Male,3416,3396,"3,394","2,819","1,562",234,3688
Hutt Valley,European or Other,55-59,Female,3241,3231,"3,229","2,887","2,031",473,3450
Hutt Valley,European or Other,55-59,Male,3200,3184,"3,181","2,700","1,816",339,3412
Hutt Valley,European or Other,60-64,Female,3249,3244,"3,240","2,985","2,329",688,3386
Hutt Valley,European or Other,60-64,Male,3307,3290,"3,284","2,918","2,214",559,3427
Hutt Valley,European or Other,65-69,Female,2568,2561,"2,557","2,370","2,016",921,2622
Hutt Valley,European or Other,65-69,Male,2544,2537,"2,534","2,346","1,951",839,2664
Hutt Valley,European or Other,70-74,Female,2244,2240,"2,239","2,105","1,824",952,2408
Hutt Valley,European or Other,70-74,Male,2129,2127,"2,119","2,021","1,759",883,2259
Hutt Valley,European or Other,75-79,Female,1904,1896,"1,893","1,809","1,580",847,1935
Hutt Valley,European or Other,75-79,Male,1604,1603,"1,599","1,535","1,350",757,1572
Hutt Valley,European or Other,80-84,Female,1478,1475,"1,473","1,417","1,238",669,1500
Hutt Valley,European or Other,80-84,Male,1169,1167,"1,165","1,129",999,564,1168
Hutt Valley,European or Other,85-89,Female,871,868,867,838,708,370,888
Hutt Valley,European or Other,85-89,Male,556,555,553,538,471,247,575
Hutt Valley,European or Other,90+,Female,577,575,575,551,459,229,617
Hutt Valley,European or Other,90+,Male,297,297,297,286,254,116,302
Hutt Valley,Maori,12-17,Female,1168,1071,365,21,<5,<5,1356
