SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
140200,Epsom Central-North,Auckland,12+,"3,830","3,483","3,467","3,244","2,454",899,332,91%,91%,76%,37%
140200,Epsom Central-North,Auckland,5-11,312,210,144,NA,NA,NA,NA,67%,46%,NA,NA
140300,Mount St John,Auckland,12+,"3,575","3,207","3,175","3,005","2,284",873,358,90%,89%,76%,41%
140300,Mount St John,Auckland,5-11,210,133,78,NA,NA,NA,NA,63%,37%,NA,NA
140400,Mount Roskill Central North,Auckland,12+,"3,122","2,840","2,809","2,674","1,885",571,148,91%,90%,70%,26%
140400,Mount Roskill Central North,Auckland,5-11,282,154,86,NA,NA,NA,NA,55%,30%,NA,NA
140500,Remuera North,Auckland,12+,"3,369","3,141","3,132","2,900","2,376","1,055",417,93%,93%,82%,40%
140500,Remuera North,Auckland,5-11,324,266,181,NA,NA,NA,NA,82%,56%,NA,NA
140600,Three Kings West,Auckland,12+,"2,048","1,844","1,814","1,689","1,134",341,108,90%,89%,67%,32%
140600,Three Kings West,Auckland,5-11,236,123,75,NA,NA,NA,NA,52%,32%,NA,NA
140700,Mount Roskill Central South,Auckland,12+,"1,994","1,794","1,775","1,669","1,036",256,86,90%,89%,62%,34%
140700,Mount Roskill Central South,Auckland,5-11,280,144,66,NA,NA,NA,NA,51%,24%,NA,NA
140800,Epsom Central-South,Auckland,12+,"3,921","3,603","3,590","3,371","2,609",985,336,92%,92%,77%,34%
140800,Epsom Central-South,Auckland,5-11,312,227,137,NA,NA,NA,NA,73%,44%,NA,NA
140900,Lynfield South,Auckland,12+,"4,291","3,986","3,962","3,760","2,895","1,050",316,93%,92%,77%,30%
140900,Lynfield South,Auckland,5-11,374,271,189,NA,NA,NA,NA,72%,51%,NA,NA
141000,Remuera South,Auckland,12+,"3,890","3,604","3,584","3,335","2,608","1,048",364,93%,92%,78%,35%
141000,Remuera South,Auckland,5-11,311,206,141,NA,NA,NA,NA,66%,45%,NA,NA
141100,Mission Bay,Auckland,12+,"4,273","3,880","3,862","3,687","2,927","1,385",583,91%,90%,79%,42%
141100,Mission Bay,Auckland,5-11,345,224,164,NA,NA,NA,NA,65%,48%,NA,NA
141200,Three Kings East,Auckland,12+,"1,438","1,323","1,315","1,273","1,026",330,123,92%,91%,81%,37%
141200,Three Kings East,Auckland,5-11,104,74,52,NA,NA,NA,NA,71%,50%,NA,NA
141300,Mount Roskill South,Auckland,12+,"2,978","2,745","2,726","2,642","2,090",866,374,92%,92%,79%,43%
141300,Mount Roskill South,Auckland,5-11,228,160,94,NA,NA,NA,NA,70%,41%,NA,NA
141500,Epsom East,Auckland,12+,"2,794","2,555","2,545","2,426","1,900",792,369,91%,91%,78%,47%
141500,Epsom East,Auckland,5-11,181,134,87,NA,NA,NA,NA,74%,48%,NA,NA
141600,Remuera Waiata,Auckland,12+,"2,854","2,664","2,651","2,425","2,053","1,054",407,93%,93%,85%,39%
141600,Remuera Waiata,Auckland,5-11,196,152,98,NA,NA,NA,NA,78%,50%,NA,NA
141700,Epsom South,Auckland,12+,"2,291","2,128","2,123","2,037","1,631",623,256,93%,93%,80%,41%
141700,Epsom South,Auckland,5-11,157,139,102,NA,NA,NA,NA,89%,65%,NA,NA
141800,Kohimarama,Auckland,12+,"4,008","3,705","3,686","3,489","2,899","1,441",651,92%,92%,83%,45%
141800,Kohimarama,Auckland,5-11,387,307,215,NA,NA,NA,NA,79%,56%,NA,NA
141900,Meadowbank West,Auckland,12+,"2,604","2,427","2,422","2,254","1,871",823,416,93%,93%,83%,51%
141900,Meadowbank West,Auckland,5-11,336,252,163,NA,NA,NA,NA,75%,49%,NA,NA
142000,Hillsborough North (Auckland),Auckland,12+,"3,672","3,364","3,336","3,209","2,485","1,122",516,92%,91%,77%,46%
142000,Hillsborough North (Auckland),Auckland,5-11,277,169,107,NA,NA,NA,NA,61%,39%,NA,NA
142100,Hillsborough West (Auckland),Auckland,12+,"3,495","3,201","3,185","3,067","2,263",664,197,92%,91%,74%,30%
142100,Hillsborough West (Auckland),Auckland,5-11,262,198,139,NA,NA,NA,NA,76%,53%,NA,NA
142200,Greenlane North,Auckland,12+,"4,220","3,904","3,884","3,705","2,803",926,313,93%,92%,76%,34%
142200,Greenlane North,Auckland,5-11,344,251,161,NA,NA,NA,NA,73%,47%,NA,NA
142300,Waikowhai North,Auckland,12+,"3,164","2,842","2,814","2,632","1,750",477,123,90%,89%,66%,26%
142300,Waikowhai North,Auckland,5-11,403,215,105,NA,NA,NA,NA,53%,26%,NA,NA
142400,Remuera East,Auckland,12+,"2,551","2,409","2,399","2,218","1,814",801,318,94%,94%,82%,40%
142400,Remuera East,Auckland,5-11,300,242,155,NA,NA,NA,NA,81%,52%,NA,NA
142500,Waikowhai South,Auckland,12+,"1,912","1,771","1,765","1,699","1,294",471,141,93%,92%,76%,30%
142500,Waikowhai South,Auckland,5-11,143,89,52,NA,NA,NA,NA,62%,36%,NA,NA
142600,Royal Oak West (Auckland),Auckland,12+,"2,510","2,282","2,272","2,190","1,704",732,335,91%,91%,78%,46%
142600,Royal Oak West (Auckland),Auckland,5-11,190,139,87,NA,NA,NA,NA,73%,46%,NA,NA
142700,Saint Heliers West,Auckland,12+,"3,404","3,179","3,162","2,965","2,429","1,247",564,93%,93%,82%,45%
142700,Saint Heliers West,Auckland,5-11,362,283,192,NA,NA,NA,NA,78%,53%,NA,NA
142800,One Tree Hill,Auckland,12+,"4,039","3,761","3,737","3,585","2,780",884,336,93%,93%,78%,38%
142800,One Tree Hill,Auckland,5-11,416,292,194,NA,NA,NA,NA,70%,47%,NA,NA
142900,Hillsborough East (Auckland),Auckland,12+,"2,292","2,135","2,118","2,026","1,525",465,132,93%,92%,75%,28%
142900,Hillsborough East (Auckland),Auckland,5-11,244,168,105,NA,NA,NA,NA,69%,43%,NA,NA
143000,Saint Heliers North,Auckland,12+,"3,849","3,559","3,547","3,333","2,738","1,492",644,92%,92%,82%,43%
143000,Saint Heliers North,Auckland,5-11,345,260,196,NA,NA,NA,NA,75%,57%,NA,NA
143100,Remuera Abbotts Park,Auckland,12+,"3,629","3,338","3,321","3,132","2,442",866,377,92%,92%,78%,44%
143100,Remuera Abbotts Park,Auckland,5-11,313,232,148,NA,NA,NA,NA,74%,47%,NA,NA
143200,Meadowbank East,Auckland,12+,"2,374","2,195","2,189","2,069","1,657",598,252,92%,92%,80%,42%
143200,Meadowbank East,Auckland,5-11,273,233,159,NA,NA,NA,NA,85%,58%,NA,NA
143300,Ellerslie Central,Auckland,12+,"3,052","2,807","2,790","2,678","2,078",719,284,92%,91%,78%,39%
143300,Ellerslie Central,Auckland,5-11,292,224,148,NA,NA,NA,NA,77%,51%,NA,NA
143400,Royal Oak East (Auckland),Auckland,12+,"2,664","2,439","2,425","2,342","1,863",698,275,92%,91%,80%,39%
143400,Royal Oak East (Auckland),Auckland,5-11,189,150,98,NA,NA,NA,NA,79%,52%,NA,NA
143500,Saint Heliers South,Auckland,12+,"3,863","3,593","3,571","3,332","2,687","1,229",526,93%,92%,81%,43%
143500,Saint Heliers South,Auckland,5-11,361,281,193,NA,NA,NA,NA,78%,53%,NA,NA
143600,Hillsborough South (Auckland),Auckland,12+,"2,634","2,428","2,410","2,319","1,757",695,247,92%,91%,76%,36%
143600,Hillsborough South (Auckland),Auckland,5-11,217,174,110,NA,NA,NA,NA,80%,51%,NA,NA
143700,Saint Johns West,Auckland,12+,"2,975","2,738","2,718","2,567","2,066",949,350,92%,91%,80%,37%
143700,Saint Johns West,Auckland,5-11,276,212,148,NA,NA,NA,NA,77%,54%,NA,NA
143800,Greenlane South,Auckland,12+,"3,615","3,324","3,307","3,165","2,495",938,446,92%,91%,79%,48%
143800,Greenlane South,Auckland,5-11,315,227,142,NA,NA,NA,NA,72%,45%,NA,NA
143900,Remuera Waiatarua,Auckland,12+,"2,221","2,069","2,055","1,952","1,523",500,220,93%,93%,78%,44%
143900,Remuera Waiatarua,Auckland,5-11,258,201,143,NA,NA,NA,NA,78%,55%,NA,NA
144000,Glendowie North,Auckland,12+,"3,932","3,721","3,706","3,366","2,818","1,312",449,95%,94%,84%,34%
144000,Glendowie North,Auckland,5-11,505,395,305,NA,NA,NA,NA,78%,60%,NA,NA
144100,Onehunga West,Auckland,12+,"3,479","3,243","3,222","3,059","2,353",844,289,93%,93%,77%,34%
144100,Onehunga West,Auckland,5-11,307,229,146,NA,NA,NA,NA,75%,48%,NA,NA
144200,Ellerslie West,Auckland,12+,203,182,181,170,125,32,16,90%,89%,74%,50%
144300,Onehunga North,Auckland,12+,"3,323","3,086","3,060","2,910","2,239",706,298,93%,92%,77%,42%
144300,Onehunga North,Auckland,5-11,382,269,182,NA,NA,NA,NA,70%,48%,NA,NA
144400,Ellerslie East,Auckland,12+,"2,710","2,490","2,479","2,353","1,829",582,216,92%,91%,78%,37%
144400,Ellerslie East,Auckland,5-11,325,244,181,NA,NA,NA,NA,75%,56%,NA,NA
144500,Saint Johns East,Auckland,12+,"2,584","2,367","2,354","2,225","1,649",446,193,92%,91%,74%,43%
144500,Saint Johns East,Auckland,5-11,293,192,135,NA,NA,NA,NA,66%,46%,NA,NA
144600,Oneroa West,Auckland,12+,"1,349","1,204","1,188","1,151",837,490,164,89%,88%,73%,33%
144600,Oneroa West,Auckland,5-11,95,53,34,NA,NA,NA,NA,56%,36%,NA,NA
144700,Glen Innes West,Auckland,12+,"3,792","3,410","3,351","3,122","1,968",597,180,90%,88%,63%,30%
144700,Glen Innes West,Auckland,5-11,538,285,146,NA,NA,NA,NA,53%,27%,NA,NA
144800,Ellerslie South,Auckland,12+,"2,268","2,095","2,088","1,996","1,596",497,184,92%,92%,80%,37%
144800,Ellerslie South,Auckland,5-11,264,199,135,NA,NA,NA,NA,75%,51%,NA,NA
144900,Stonefields West,Auckland,12+,"1,925","1,812","1,808","1,700","1,366",543,202,94%,94%,80%,37%
144900,Stonefields West,Auckland,5-11,241,194,152,NA,NA,NA,NA,80%,63%,NA,NA
145000,Onehunga Central,Auckland,12+,"3,011","2,780","2,763","2,646","2,010",606,204,92%,92%,76%,34%
145000,Onehunga Central,Auckland,5-11,264,176,98,NA,NA,NA,NA,67%,37%,NA,NA
145100,Glendowie South,Auckland,12+,"4,087","3,767","3,747","3,466","2,756","1,325",647,92%,92%,80%,49%
145100,Glendowie South,Auckland,5-11,417,316,210,NA,NA,NA,NA,76%,50%,NA,NA
145200,Oranga,Auckland,12+,"2,473","2,234","2,204","2,054","1,302",358,107,90%,89%,63%,30%
145200,Oranga,Auckland,5-11,322,176,82,NA,NA,NA,NA,55%,25%,NA,NA
145300,Mount Wellington North West,Auckland,12+,"2,914","2,682","2,669","2,608","2,143",994,471,92%,92%,82%,47%
145300,Mount Wellington North West,Auckland,5-11,186,138,86,NA,NA,NA,NA,74%,46%,NA,NA
145400,Panmure Glen Innes Industrial,Auckland,12+,373,311,307,294,200,55,14,83%,82%,68%,25%
145500,Onehunga-Te Papapa Industrial,Auckland,12+,"1,181","1,066","1,052","1,022",755,247,85,90%,89%,74%,34%
145500,Onehunga-Te Papapa Industrial,Auckland,5-11,92,45,21,NA,NA,NA,NA,49%,23%,NA,NA
145600,Te Papapa,Auckland,12+,"2,911","2,692","2,670","2,526","1,861",507,171,92%,92%,74%,34%
145600,Te Papapa,Auckland,5-11,307,212,120,NA,NA,NA,NA,69%,39%,NA,NA
145700,Stonefields East,Auckland,12+,"1,664","1,531","1,523","1,457","1,196",454,224,92%,92%,82%,49%
145700,Stonefields East,Auckland,5-11,198,149,106,NA,NA,NA,NA,75%,54%,NA,NA
145800,Glen Innes East-Wai O Taiki Bay,Auckland,12+,"4,069","3,738","3,674","3,380","2,218",649,211,92%,90%,66%,33%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,5-11,553,308,153,NA,NA,NA,NA,56%,28%,NA,NA
145900,Penrose,Auckland,12+,"1,147","1,038","1,032","1,008",816,453,275,90%,90%,81%,61%
145900,Penrose,Auckland,5-11,62,37,19,NA,NA,NA,NA,60%,31%,NA,NA
146000,Mount Wellington North East,Auckland,12+,"1,894","1,761","1,750","1,678","1,301",369,136,93%,92%,78%,37%
146000,Mount Wellington North East,Auckland,5-11,184,145,82,NA,NA,NA,NA,79%,45%,NA,NA
146100,Mangere Bridge Ambury,Counties Manukau,12+,"3,082","2,834","2,812","2,649","1,957",865,328,92%,91%,74%,38%
146100,Mangere Bridge Ambury,Counties Manukau,5-11,397,277,163,NA,NA,NA,NA,70%,41%,NA,NA
146200,Mount Wellington Ferndale,Auckland,12+,"3,734","3,448","3,427","3,277","2,341",607,195,92%,92%,71%,32%
146200,Mount Wellington Ferndale,Auckland,5-11,362,219,122,NA,NA,NA,NA,60%,34%,NA,NA
146300,Point England,Auckland,12+,"4,168","3,700","3,624","3,352","1,930",625,189,89%,87%,58%,30%
146300,Point England,Auckland,5-11,612,271,123,NA,NA,NA,NA,44%,20%,NA,NA
146400,Bucklands Beach North,Counties Manukau,12+,"2,859","2,630","2,618","2,449","1,897",915,400,92%,92%,77%,44%
146400,Bucklands Beach North,Counties Manukau,5-11,282,222,168,NA,NA,NA,NA,79%,60%,NA,NA
146500,Mount Wellington East,Auckland,12+,"2,392","2,160","2,135","2,039","1,507",369,149,90%,89%,74%,40%
146500,Mount Wellington East,Auckland,5-11,229,124,64,NA,NA,NA,NA,54%,28%,NA,NA
146600,Mount Wellington West,Auckland,12+,"2,799","2,577","2,557","2,417","1,734",477,155,92%,91%,72%,32%
146600,Mount Wellington West,Auckland,5-11,288,200,110,NA,NA,NA,NA,69%,38%,NA,NA
146700,Panmure West,Auckland,12+,284,255,253,246,171,60,14,90%,89%,70%,23%
146800,Mangere Bridge,Counties Manukau,12+,"2,620","2,391","2,362","2,227","1,635",694,280,91%,90%,73%,40%
146800,Mangere Bridge,Counties Manukau,5-11,324,209,117,NA,NA,NA,NA,65%,36%,NA,NA
146900,Oneroa East-Palm Beach,Auckland,12+,"1,213","1,067","1,052","1,014",736,411,186,88%,87%,73%,45%
146900,Oneroa East-Palm Beach,Auckland,5-11,85,47,28,NA,NA,NA,NA,55%,33%,NA,NA
147000,Tamaki,Auckland,12+,"3,760","3,320","3,260","3,068","1,943",655,200,88%,87%,63%,31%
147000,Tamaki,Auckland,5-11,468,222,108,NA,NA,NA,NA,47%,23%,NA,NA
147100,Panmure East,Auckland,12+,"3,124","2,876","2,844","2,724","1,930",683,255,92%,91%,71%,37%
147100,Panmure East,Auckland,5-11,230,125,66,NA,NA,NA,NA,54%,29%,NA,NA
147200,Mount Wellington Central,Auckland,12+,"4,514","4,126","4,101","3,941","2,916",862,266,91%,91%,74%,31%
147200,Mount Wellington Central,Auckland,5-11,395,288,171,NA,NA,NA,NA,73%,43%,NA,NA
147400,Sylvia Park,Auckland,12+,118,108,107,104,79,19,11,92%,91%,76%,58%
147500,Mangere Mountain View,Counties Manukau,12+,"3,686","3,290","3,241","3,006","1,982",701,235,89%,88%,66%,34%
147500,Mangere Mountain View,Counties Manukau,5-11,501,271,122,NA,NA,NA,NA,54%,24%,NA,NA
147600,Surfdale,Auckland,12+,"1,952","1,725","1,704","1,631","1,112",536,196,88%,87%,68%,37%
147600,Surfdale,Auckland,5-11,138,80,44,NA,NA,NA,NA,58%,32%,NA,NA
147800,Half Moon Bay West,Counties Manukau,12+,"2,637","2,446","2,431","2,290","1,791",880,379,93%,92%,78%,43%
147800,Half Moon Bay West,Counties Manukau,5-11,269,196,126,NA,NA,NA,NA,73%,47%,NA,NA
147900,Auckland Airport,Counties Manukau,12+,573,485,475,449,254,82,27,85%,83%,57%,33%
147900,Auckland Airport,Counties Manukau,5-11,80,29,16,NA,NA,NA,NA,36%,20%,NA,NA
148000,Eastern Beach,Counties Manukau,12+,"2,129","1,934","1,926","1,779","1,357",664,266,91%,90%,76%,40%
148000,Eastern Beach,Counties Manukau,5-11,166,122,77,NA,NA,NA,NA,73%,46%,NA,NA
148100,Sunnyhills West-Pakuranga North,Counties Manukau,12+,"2,992","2,739","2,726","2,557","1,952",866,349,92%,91%,76%,40%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,5-11,293,227,152,NA,NA,NA,NA,77%,52%,NA,NA
148200,Favona North,Counties Manukau,12+,"2,608","2,270","2,239","2,077","1,293",425,99,87%,86%,62%,23%
148200,Favona North,Counties Manukau,5-11,351,160,60,NA,NA,NA,NA,46%,17%,NA,NA
148300,Bucklands Beach Central,Counties Manukau,12+,"1,944","1,777","1,763","1,598","1,171",501,186,91%,91%,73%,37%
148300,Bucklands Beach Central,Counties Manukau,5-11,193,144,100,NA,NA,NA,NA,75%,52%,NA,NA
148400,Farm Cove,Counties Manukau,12+,"2,255","2,103","2,088","1,941","1,501",688,282,93%,93%,77%,41%
148400,Farm Cove,Counties Manukau,5-11,248,192,140,NA,NA,NA,NA,77%,56%,NA,NA
148500,Mangere North,Counties Manukau,12+,"1,928","1,684","1,649","1,513",828,241,47,87%,86%,55%,20%
148500,Mangere North,Counties Manukau,5-11,287,129,57,NA,NA,NA,NA,45%,20%,NA,NA
148600,Favona West,Counties Manukau,12+,"2,957","2,661","2,607","2,379","1,390",363,85,90%,88%,58%,23%
148600,Favona West,Counties Manukau,5-11,510,253,111,NA,NA,NA,NA,50%,22%,NA,NA
148700,Ostend,Auckland,12+,"1,911","1,676","1,652","1,585","1,115",579,228,88%,86%,70%,39%
148700,Ostend,Auckland,5-11,140,80,49,NA,NA,NA,NA,57%,35%,NA,NA
148800,Half Moon Bay North East,Counties Manukau,12+,"2,040","1,856","1,848","1,686","1,256",508,164,91%,91%,74%,32%
148800,Half Moon Bay North East,Counties Manukau,5-11,261,178,108,NA,NA,NA,NA,68%,41%,NA,NA
148900,Mangere West,Counties Manukau,12+,"3,698","3,181","3,110","2,868","1,540",461,110,86%,84%,54%,24%
148900,Mangere West,Counties Manukau,5-11,623,278,104,NA,NA,NA,NA,45%,17%,NA,NA
149000,Pakuranga West,Counties Manukau,12+,"3,804","3,478","3,439","3,299","2,372",937,390,91%,90%,72%,42%
149000,Pakuranga West,Counties Manukau,5-11,378,233,139,NA,NA,NA,NA,62%,37%,NA,NA
149100,Mount Wellington South West,Auckland,12+,"2,659","2,429","2,404","2,293","1,577",375,85,91%,90%,69%,23%
149100,Mount Wellington South West,Auckland,5-11,251,144,84,NA,NA,NA,NA,57%,33%,NA,NA
149200,Sunnyhills East,Counties Manukau,12+,"3,093","2,883","2,862","2,701","2,067",949,492,93%,93%,77%,52%
149200,Sunnyhills East,Counties Manukau,5-11,343,239,159,NA,NA,NA,NA,70%,46%,NA,NA
149300,Half Moon Bay South East,Counties Manukau,12+,"2,802","2,572","2,559","2,382","1,711",581,206,92%,91%,72%,35%
149300,Half Moon Bay South East,Counties Manukau,5-11,362,223,119,NA,NA,NA,NA,62%,33%,NA,NA
149400,Favona East,Counties Manukau,12+,"3,399","3,047","3,000","2,743","1,652",557,126,90%,88%,60%,23%
149400,Favona East,Counties Manukau,5-11,445,232,118,NA,NA,NA,NA,52%,27%,NA,NA
149500,Mount Wellington South East,Auckland,12+,"2,753","2,445","2,397","2,240","1,361",384,112,89%,87%,61%,29%
149500,Mount Wellington South East,Auckland,5-11,399,202,88,NA,NA,NA,NA,51%,22%,NA,NA
149600,Otahuhu Industrial,Counties Manukau,12+,49,Masked,Masked,157,105,2,NA,>95%,>95%,67%,0%
149700,Bucklands Beach South,Counties Manukau,12+,"4,057","3,663","3,636","3,360","2,371",843,258,90%,90%,71%,31%
149700,Bucklands Beach South,Counties Manukau,5-11,421,302,193,NA,NA,NA,NA,72%,46%,NA,NA
149800,Pakuranga Central,Counties Manukau,12+,"3,137","2,846","2,816","2,674","1,884",582,173,91%,90%,70%,30%
149800,Pakuranga Central,Counties Manukau,5-11,325,192,111,NA,NA,NA,NA,59%,34%,NA,NA
149900,Awhitu,Counties Manukau,12+,"2,740","2,401","2,367","2,241","1,599",866,237,88%,86%,71%,27%
149900,Awhitu,Counties Manukau,5-11,272,118,46,NA,NA,NA,NA,43%,17%,NA,NA
150000,Harania North,Counties Manukau,12+,"3,596","3,165","3,083","2,815","1,489",468,111,88%,86%,53%,24%
150000,Harania North,Counties Manukau,5-11,611,283,90,NA,NA,NA,NA,46%,15%,NA,NA
150100,Otahuhu Central,Auckland,12+,"1,633","1,452","1,433","1,382",885,246,59,89%,88%,64%,24%
150100,Otahuhu Central,Auckland,5-11,100,73,42,NA,NA,NA,NA,73%,42%,NA,NA
150200,Mangere Central,Counties Manukau,12+,"3,222","2,875","2,820","2,581","1,492",506,123,89%,88%,58%,24%
150200,Mangere Central,Counties Manukau,5-11,534,261,135,NA,NA,NA,NA,49%,25%,NA,NA
150300,Otahuhu North,Auckland,12+,"3,435","3,073","3,020","2,828","1,721",509,135,89%,88%,61%,27%
150300,Otahuhu North,Auckland,5-11,511,275,114,NA,NA,NA,NA,54%,22%,NA,NA
150400,Howick West,Counties Manukau,12+,"3,627","3,309","3,283","3,062","2,227",896,294,91%,91%,73%,33%
150400,Howick West,Counties Manukau,5-11,414,256,159,NA,NA,NA,NA,62%,38%,NA,NA
150500,Pakuranga Heights North West,Counties Manukau,12+,"2,444","2,176","2,144","2,033","1,395",469,172,89%,88%,69%,37%
150500,Pakuranga Heights North West,Counties Manukau,5-11,296,155,84,NA,NA,NA,NA,52%,28%,NA,NA
150600,Mellons Bay,Counties Manukau,12+,"3,890","3,582","3,560","3,331","2,538","1,255",452,92%,92%,76%,36%
150600,Mellons Bay,Counties Manukau,5-11,417,289,204,NA,NA,NA,NA,69%,49%,NA,NA
150700,Pakuranga Heights East,Counties Manukau,12+,"2,725","2,488","2,466","2,305","1,568",527,164,91%,90%,68%,31%
150700,Pakuranga Heights East,Counties Manukau,5-11,315,201,119,NA,NA,NA,NA,64%,38%,NA,NA
150800,Sutton Park,Counties Manukau,12+,"3,398","2,966","2,922","2,683","1,523",491,106,87%,86%,57%,22%
150800,Sutton Park,Counties Manukau,5-11,547,315,128,NA,NA,NA,NA,58%,23%,NA,NA
150900,Otahuhu East,Auckland,12+,"2,084","1,875","1,856","1,747","1,084",308,88,90%,89%,62%,29%
150900,Otahuhu East,Auckland,5-11,266,123,69,NA,NA,NA,NA,46%,26%,NA,NA
151000,Mangere South,Counties Manukau,12+,"3,313","2,922","2,873","2,632","1,549",461,103,88%,87%,59%,22%
151000,Mangere South,Counties Manukau,5-11,452,236,103,NA,NA,NA,NA,52%,23%,NA,NA
151100,Onetangi,Auckland,12+,"1,266","1,110","1,093","1,042",726,379,149,88%,86%,70%,39%
151100,Onetangi,Auckland,5-11,97,51,28,NA,NA,NA,NA,53%,29%,NA,NA
151200,Harania South,Counties Manukau,12+,"2,995","2,677","2,641","2,423","1,422",483,111,89%,88%,59%,23%
151200,Harania South,Counties Manukau,5-11,457,223,92,NA,NA,NA,NA,49%,20%,NA,NA
151300,Highland Park (Auckland),Counties Manukau,12+,"4,255","3,905","3,871","3,693","2,773","1,229",480,92%,91%,75%,39%
151300,Highland Park (Auckland),Counties Manukau,5-11,376,242,148,NA,NA,NA,NA,64%,39%,NA,NA
151400,Otahuhu South West,Auckland,12+,"3,256","2,931","2,879","2,693","1,700",531,142,90%,88%,63%,27%
151400,Otahuhu South West,Auckland,5-11,410,219,124,NA,NA,NA,NA,53%,30%,NA,NA
151500,Pakuranga Heights South West,Counties Manukau,12+,"2,990","2,748","2,719","2,589","1,752",555,176,92%,91%,68%,32%
151500,Pakuranga Heights South West,Counties Manukau,5-11,374,235,135,NA,NA,NA,NA,63%,36%,NA,NA
151600,Mangere Mascot,Counties Manukau,12+,"3,337","2,955","2,896","2,650","1,540",562,94,89%,87%,58%,17%
151600,Mangere Mascot,Counties Manukau,5-11,480,243,95,NA,NA,NA,NA,51%,20%,NA,NA
151700,Waiheke East,Auckland,12+,"1,000",852,843,820,602,318,118,85%,84%,73%,37%
151700,Waiheke East,Auckland,5-11,65,32,21,NA,NA,NA,NA,49%,32%,NA,NA
151800,Massey Road West,Counties Manukau,12+,"3,287","2,917","2,866","2,676","1,554",493,127,89%,87%,58%,26%
151800,Massey Road West,Counties Manukau,5-11,498,242,108,NA,NA,NA,NA,49%,22%,NA,NA
151900,Otahuhu South,Auckland,12+,"3,257","2,959","2,921","2,754","1,775",563,170,91%,90%,64%,30%
151900,Otahuhu South,Auckland,5-11,412,225,97,NA,NA,NA,NA,55%,24%,NA,NA
152000,Howick Central,Counties Manukau,12+,"3,201","2,958","2,941","2,775","2,094",869,326,92%,92%,75%,38%
152000,Howick Central,Counties Manukau,5-11,362,234,139,NA,NA,NA,NA,65%,38%,NA,NA
152100,Massey Road North,Counties Manukau,12+,"3,062","2,738","2,696","2,527","1,598",465,98,89%,88%,63%,21%
152100,Massey Road North,Counties Manukau,5-11,432,230,95,NA,NA,NA,NA,53%,22%,NA,NA
152200,Botany Downs West,Counties Manukau,12+,"2,657","2,440","2,429","2,299","1,695",722,222,92%,91%,74%,31%
152200,Botany Downs West,Counties Manukau,5-11,296,195,125,NA,NA,NA,NA,66%,42%,NA,NA
152300,East Tamaki,Counties Manukau,12+,432,381,376,367,255,76,26,88%,87%,69%,34%
152400,Howick East,Counties Manukau,12+,"3,172","2,950","2,916","2,768","2,049",900,348,93%,92%,74%,39%
152400,Howick East,Counties Manukau,5-11,403,284,179,NA,NA,NA,NA,70%,44%,NA,NA
152500,Burswood,Counties Manukau,12+,"1,466","1,355","1,344","1,293",972,352,122,92%,92%,75%,35%
152500,Burswood,Counties Manukau,5-11,135,91,59,NA,NA,NA,NA,67%,44%,NA,NA
152600,Massey Road South,Counties Manukau,12+,"1,587","1,431","1,413","1,311",768,240,67,90%,89%,59%,28%
152600,Massey Road South,Counties Manukau,5-11,249,129,47,NA,NA,NA,NA,52%,19%,NA,NA
152800,Mangere South East,Counties Manukau,12+,"3,447","3,123","3,085","2,860","1,834",577,126,91%,89%,64%,22%
152800,Mangere South East,Counties Manukau,5-11,412,242,103,NA,NA,NA,NA,59%,25%,NA,NA
152900,Botany Downs East,Counties Manukau,12+,"1,965","1,864","1,854","1,750","1,350",564,237,95%,94%,77%,42%
152900,Botany Downs East,Counties Manukau,5-11,254,181,125,NA,NA,NA,NA,71%,49%,NA,NA
153000,Grange,Counties Manukau,12+,"1,980","1,792","1,762","1,641",948,278,55,91%,89%,58%,20%
153000,Grange,Counties Manukau,5-11,299,144,56,NA,NA,NA,NA,48%,19%,NA,NA
153100,Golflands,Counties Manukau,12+,"2,286","2,119","2,104","2,002","1,542",745,275,93%,92%,77%,37%
153100,Golflands,Counties Manukau,5-11,191,132,82,NA,NA,NA,NA,69%,43%,NA,NA
153200,Aorere North,Counties Manukau,12+,"1,309","1,180","1,159","1,077",640,188,70,90%,89%,59%,37%
153200,Aorere North,Counties Manukau,5-11,169,84,39,NA,NA,NA,NA,50%,23%,NA,NA
153300,Mangere East,Counties Manukau,12+,"3,613","3,320","3,278","3,083","2,011",621,162,92%,91%,65%,26%
153300,Mangere East,Counties Manukau,5-11,440,252,123,NA,NA,NA,NA,57%,28%,NA,NA
153400,Cockle Bay,Counties Manukau,12+,"3,922","3,678","3,657","3,443","2,664","1,326",491,94%,93%,77%,37%
153400,Cockle Bay,Counties Manukau,5-11,406,294,195,NA,NA,NA,NA,72%,48%,NA,NA
153500,Otara West,Counties Manukau,12+,"2,829","2,424","2,345","2,134","1,042",328,65,86%,83%,49%,20%
153500,Otara West,Counties Manukau,5-11,533,231,83,NA,NA,NA,NA,43%,16%,NA,NA
153600,Aorere Central,Counties Manukau,12+,"1,945","1,751","1,726","1,596",982,360,116,90%,89%,62%,32%
