DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 Received,Eligible for booster 2,Booster 2 Received,Population
Auckland,Asian,50-54,Unknown/Other,29,27,27,19,18,<5,26
Auckland,Asian,55-59,Female,4089,4067,"4,065","3,364","3,317",952,4463
Auckland,Asian,55-59,Male,3365,3330,"3,327","2,742","2,706",674,3717
Auckland,Asian,55-59,Unknown/Other,12,11,11,5,<5,<5,15
Auckland,Asian,60-64,Female,3497,3473,"3,470","2,950","2,917",956,3769
Auckland,Asian,60-64,Male,2916,2900,"2,898","2,522","2,486",752,3074
Auckland,Asian,60-64,Unknown/Other,5,5,5,<5,<5,<5,8
Auckland,Asian,65-69,Female,3110,3103,"3,100","2,630","2,596","1,188",3410
Auckland,Asian,65-69,Male,2603,2581,"2,578","2,231","2,193","1,020",2850
Auckland,Asian,70-74,Female,2101,2091,"2,091","1,840","1,827",937,2233
Auckland,Asian,70-74,Male,1905,1899,"1,897","1,702","1,686",894,2059
Auckland,Asian,75-79,Female,1237,1233,"1,233","1,108","1,098",554,1361
Auckland,Asian,75-79,Male,1122,1111,"1,111","1,006",990,563,1195
Auckland,Asian,80-84,Female,945,936,934,839,829,419,1023
Auckland,Asian,80-84,Male,752,749,749,681,672,375,840
Auckland,Asian,85-89,Female,518,508,507,440,438,261,556
Auckland,Asian,85-89,Male,495,494,494,453,451,257,548
Auckland,Asian,90+,Female,207,206,206,193,191,105,234
Auckland,Asian,90+,Male,163,161,160,142,137,80,166
Auckland,European or Other,12-17,Female,6689,6447,"2,327",605,<5,<5,7370
Auckland,European or Other,12-17,Male,6954,6615,"2,413",530,<5,5,7679
Auckland,European or Other,12-17,Unknown/Other,15,14,7,<5,<5,<5,13
Auckland,European or Other,18-24,Female,10171,10128,"10,126","7,183",<5,129,10952
Auckland,European or Other,18-24,Male,9606,9555,"9,553","5,823",<5,77,10204
Auckland,European or Other,18-24,Unknown/Other,62,61,61,46,<5,<5,63
Auckland,European or Other,25-29,Female,10315,10269,"10,267","7,831",<5,177,11474
Auckland,European or Other,25-29,Male,10208,10134,"10,131","6,732",<5,85,11245
Auckland,European or Other,25-29,Unknown/Other,57,57,57,41,<5,<5,61
Auckland,European or Other,30-34,Female,9744,9693,"9,691","7,333",<5,420,11143
Auckland,European or Other,30-34,Male,10429,10345,"10,345","6,966",<5,213,11726
Auckland,European or Other,30-34,Unknown/Other,35,35,35,26,<5,<5,41
Auckland,European or Other,35-39,Female,7830,7780,"7,778","6,117",<5,397,8739
Auckland,European or Other,35-39,Male,8629,8559,"8,558","6,213",<5,232,9403
Auckland,European or Other,35-39,Unknown/Other,14,13,13,7,<5,<5,16
Auckland,European or Other,40-44,Female,6994,6956,"6,955","5,737",<5,429,7746
Auckland,European or Other,40-44,Male,7455,7407,"7,406","5,736",<5,309,8301
Auckland,European or Other,40-44,Unknown/Other,12,12,12,10,<5,<5,13
Auckland,European or Other,45-49,Female,7574,7534,"7,533","6,423",<5,654,8338
Auckland,European or Other,45-49,Male,7664,7606,"7,606","6,151",<5,435,8516
Auckland,European or Other,5-11,Female,4559,3249,NA,NA,NA,NA,7062
Auckland,European or Other,5-11,Male,4815,3365,NA,NA,NA,NA,7578
Auckland,European or Other,50-54,Female,8303,8272,"8,268","7,289","7,262","2,511",8766
Auckland,European or Other,50-54,Male,8678,8622,"8,619","7,376","7,334","2,167",9408
Auckland,European or Other,50-54,Unknown/Other,7,7,7,6,5,<5,9
Auckland,European or Other,55-59,Female,7382,7356,"7,355","6,572","6,553","2,905",7944
Auckland,European or Other,55-59,Male,8082,8041,"8,035","6,992","6,953","2,869",8679
Auckland,European or Other,55-59,Unknown/Other,7,7,7,7,7,<5,7
Auckland,European or Other,60-64,Female,6914,6878,"6,878","6,291","6,262","3,218",7253
Auckland,European or Other,60-64,Male,7391,7355,"7,349","6,552","6,524","3,057",7866
Auckland,European or Other,65-69,Female,5858,5837,"5,834","5,417","5,401","3,626",6150
Auckland,European or Other,65-69,Male,5988,5970,"5,967","5,493","5,470","3,491",6284
Auckland,European or Other,70-74,Female,5098,5081,"5,081","4,750","4,737","3,546",5394
Auckland,European or Other,70-74,Male,5101,5088,"5,087","4,782","4,769","3,515",5327
Auckland,European or Other,75-79,Female,4333,4320,"4,319","4,111","4,100","3,235",4229
Auckland,European or Other,75-79,Male,3806,3797,"3,794","3,621","3,612","2,838",3736
Auckland,European or Other,80-84,Female,3049,3043,"3,043","2,920","2,912","2,369",3153
Auckland,European or Other,80-84,Male,2566,2564,"2,564","2,465","2,459","1,956",2593
Auckland,European or Other,85-89,Female,1833,1830,"1,830","1,777","1,772","1,414",1855
Auckland,European or Other,85-89,Male,1257,1254,"1,254","1,223","1,216",999,1244
Auckland,European or Other,90+,Female,1522,1518,"1,516","1,473","1,468","1,175",1635
Auckland,European or Other,90+,Male,756,755,755,738,736,599,782
Auckland,Maori,12-17,Female,1538,1393,534,53,<5,<5,1837
Auckland,Maori,12-17,Male,1552,1411,539,51,<5,<5,1924
Auckland,Maori,18-24,Female,2402,2350,"2,348","1,038",<5,19,2623
Auckland,Maori,18-24,Male,2203,2129,"2,129",773,<5,11,2379
Auckland,Maori,25-29,Female,1654,1614,"1,613",855,<5,16,1810
Auckland,Maori,25-29,Male,1673,1635,"1,633",719,<5,10,1865
Auckland,Maori,25-29,Unknown/Other,8,8,8,<5,<5,<5,7
Auckland,Maori,30-34,Female,1404,1365,"1,364",764,<5,31,1614
Auckland,Maori,30-34,Male,1352,1309,"1,309",611,<5,15,1545
Auckland,Maori,30-34,Unknown/Other,5,5,5,<5,<5,<5,6
Auckland,Maori,35-39,Female,1031,1006,"1,006",605,<5,44,1183
Auckland,Maori,35-39,Male,1024,997,997,508,<5,19,1158
Auckland,Maori,40-44,Female,921,899,899,587,571,84,1036
Auckland,Maori,40-44,Male,933,902,902,540,527,68,1057
Auckland,Maori,45-49,Female,978,970,970,710,703,147,1120
Auckland,Maori,45-49,Male,922,902,902,625,620,123,1068
Auckland,Maori,5-11,Female,792,448,NA,NA,NA,NA,1995
Auckland,Maori,5-11,Male,880,485,NA,NA,NA,NA,2164
Auckland,Maori,50-54,Female,1032,1022,"1,022",796,788,287,1147
Auckland,Maori,50-54,Male,961,935,935,672,662,211,1027
Auckland,Maori,55-59,Female,897,891,891,721,716,289,983
Auckland,Maori,55-59,Male,859,849,849,683,677,270,988
Auckland,Maori,60-64,Female,821,820,820,697,694,308,869
Auckland,Maori,60-64,Male,736,731,731,641,636,295,774
Auckland,Maori,65-69,Female,574,568,568,515,512,308,602
Auckland,Maori,65-69,Male,436,435,435,394,389,227,439
Auckland,Maori,70-74,Female,357,356,356,331,330,210,351
Auckland,Maori,70-74,Male,305,305,304,288,288,187,314
Auckland,Maori,75-79,Female,201,199,199,181,181,117,185
Auckland,Maori,75-79,Male,148,148,148,143,142,101,158
Auckland,Maori,80-84,Female,113,113,113,110,109,70,116
Auckland,Maori,80-84,Male,82,82,82,77,77,50,79
Auckland,Maori,85-89,Female,52,52,52,51,51,32,49
Auckland,Maori,85-89,Male,31,31,31,30,30,19,26
Auckland,Maori,90+,Female,27,27,27,25,25,20,30
Auckland,Pacific Peoples,12-17,Female,2565,2331,885,91,<5,<5,3082
Auckland,Pacific Peoples,12-17,Male,2589,2336,882,76,<5,<5,3099
Auckland,Pacific Peoples,18-24,Female,3482,3441,"3,441","1,462",<5,19,3874
Auckland,Pacific Peoples,18-24,Male,3314,3226,"3,225","1,060",<5,9,3846
Auckland,Pacific Peoples,18-24,Unknown/Other,15,15,15,8,<5,<5,21
Auckland,Pacific Peoples,25-29,Female,2493,2446,"2,444","1,210",<5,16,2796
Auckland,Pacific Peoples,25-29,Male,2420,2362,"2,360",912,<5,12,2803
Auckland,Pacific Peoples,25-29,Unknown/Other,14,14,14,<5,<5,<5,12
Auckland,Pacific Peoples,30-34,Female,2132,2093,"2,092","1,128",<5,39,2415
Auckland,Pacific Peoples,30-34,Male,2125,2064,"2,062",914,<5,25,2406
Auckland,Pacific Peoples,30-34,Unknown/Other,7,7,7,<5,<5,<5,7
Auckland,Pacific Peoples,35-39,Female,1678,1641,"1,641","1,020",<5,42,1831
Auckland,Pacific Peoples,35-39,Male,1699,1657,"1,656",855,<5,34,1861
Auckland,Pacific Peoples,40-44,Female,1646,1624,"1,624","1,103","1,085",116,1817
Auckland,Pacific Peoples,40-44,Male,1575,1548,"1,548",939,920,85,1808
Auckland,Pacific Peoples,45-49,Female,1569,1558,"1,557","1,123","1,108",184,1783
Auckland,Pacific Peoples,45-49,Male,1543,1515,"1,514","1,046","1,032",124,1719
Auckland,Pacific Peoples,5-11,Female,1306,599,NA,NA,NA,NA,3211
Auckland,Pacific Peoples,5-11,Male,1484,711,NA,NA,NA,NA,3495
Auckland,Pacific Peoples,50-54,Female,1602,1591,"1,590","1,214","1,205",300,1821
Auckland,Pacific Peoples,50-54,Male,1579,1561,"1,561","1,174","1,160",281,1744
Auckland,Pacific Peoples,55-59,Female,1620,1611,"1,610","1,285","1,270",367,1780
Auckland,Pacific Peoples,55-59,Male,1518,1501,"1,500","1,201","1,194",376,1581
Auckland,Pacific Peoples,60-64,Female,1298,1294,"1,294","1,101","1,088",415,1401
Auckland,Pacific Peoples,60-64,Male,1201,1196,"1,196",996,986,384,1284
Auckland,Pacific Peoples,65-69,Female,993,988,988,840,836,351,1058
Auckland,Pacific Peoples,65-69,Male,938,932,932,825,816,396,992
Auckland,Pacific Peoples,70-74,Female,738,735,734,632,625,297,794
Auckland,Pacific Peoples,70-74,Male,622,620,620,567,564,291,643
Auckland,Pacific Peoples,75-79,Female,479,479,479,403,402,174,508
Auckland,Pacific Peoples,75-79,Male,314,311,310,275,275,154,375
Auckland,Pacific Peoples,80-84,Female,308,304,304,253,252,103,349
Auckland,Pacific Peoples,80-84,Male,194,193,193,169,169,82,199
Auckland,Pacific Peoples,85-89,Female,165,162,162,141,139,60,182
Auckland,Pacific Peoples,85-89,Male,78,78,78,67,66,33,85
Auckland,Pacific Peoples,90+,Female,74,71,71,63,62,29,89
Auckland,Pacific Peoples,90+,Male,32,32,32,28,27,15,32
Auckland,Unknown,12-17,Female,125,117,42,10,<5,<5,82
Auckland,Unknown,12-17,Male,138,124,49,5,<5,<5,93
Auckland,Unknown,12-17,Unknown/Other,10,10,7,<5,<5,<5,7
Auckland,Unknown,18-24,Female,220,216,216,119,<5,<5,131
Auckland,Unknown,18-24,Male,286,275,275,119,<5,<5,149
Auckland,Unknown,18-24,Unknown/Other,32,31,31,18,<5,<5,35
Auckland,Unknown,25-29,Female,380,374,374,208,<5,5,222
Auckland,Unknown,25-29,Male,467,451,450,233,<5,<5,242
Auckland,Unknown,25-29,Unknown/Other,55,54,54,32,<5,<5,60
Auckland,Unknown,30-34,Female,413,399,399,225,<5,18,222
Auckland,Unknown,30-34,Male,634,608,608,317,<5,12,290
Auckland,Unknown,30-34,Unknown/Other,84,81,81,53,<5,<5,79
Auckland,Unknown,35-39,Female,304,289,289,161,<5,6,170
Auckland,Unknown,35-39,Male,571,542,542,313,<5,15,288
Auckland,Unknown,35-39,Unknown/Other,51,48,48,31,<5,<5,44
Auckland,Unknown,40-44,Female,224,220,220,115,<5,9,135
Auckland,Unknown,40-44,Male,415,398,397,233,<5,7,235
Auckland,Unknown,40-44,Unknown/Other,35,34,34,23,<5,<5,24
Auckland,Unknown,45-49,Female,173,169,169,92,<5,8,126
Auckland,Unknown,45-49,Male,369,347,347,210,<5,<5,215
Auckland,Unknown,45-49,Unknown/Other,26,23,23,18,<5,<5,21
Auckland,Unknown,5-11,Female,102,68,NA,NA,NA,NA,111
Auckland,Unknown,5-11,Male,95,54,NA,NA,NA,NA,105
Auckland,Unknown,50-54,Female,165,161,160,83,81,16,112
Auckland,Unknown,50-54,Male,315,299,299,171,167,29,211
Auckland,Unknown,50-54,Unknown/Other,20,18,18,14,14,<5,18
Auckland,Unknown,55-59,Female,143,136,136,71,71,12,97
Auckland,Unknown,55-59,Male,281,257,257,158,156,28,190
Auckland,Unknown,55-59,Unknown/Other,15,14,14,10,10,<5,10
Auckland,Unknown,60-64,Female,165,161,161,96,94,22,106
Auckland,Unknown,60-64,Male,203,194,194,104,104,33,159
Auckland,Unknown,60-64,Unknown/Other,7,7,7,5,5,<5,6
Auckland,Unknown,65-69,Female,107,103,103,65,65,22,71
Auckland,Unknown,65-69,Male,168,163,163,97,96,39,110
Auckland,Unknown,65-69,Unknown/Other,8,8,8,5,5,<5,6
Auckland,Unknown,70-74,Female,62,61,61,36,36,15,50
Auckland,Unknown,70-74,Male,91,89,89,53,53,21,49
Auckland,Unknown,75-79,Female,43,40,40,27,27,8,34
Auckland,Unknown,75-79,Male,33,32,32,21,21,10,25
Auckland,Unknown,80-84,Female,9,9,9,6,6,6,12
Auckland,Unknown,80-84,Male,14,13,13,10,10,8,12
Auckland,Unknown,85-89,Female,7,7,7,6,6,<5,8
Bay of Plenty,Asian,12-17,Female,616,565,196,24,<5,<5,666
Bay of Plenty,Asian,12-17,Male,667,614,209,21,<5,<5,741
Bay of Plenty,Asian,12-17,Unknown/Other,7,7,<5,<5,<5,<5,9
Bay of Plenty,Asian,18-24,Female,507,505,504,292,<5,<5,583
Bay of Plenty,Asian,18-24,Male,1036,1024,"1,024",384,<5,<5,1204
Bay of Plenty,Asian,18-24,Unknown/Other,6,6,6,<5,<5,<5,7
Bay of Plenty,Asian,25-29,Female,873,870,869,505,<5,11,1016
Bay of Plenty,Asian,25-29,Male,1604,1584,"1,584",603,<5,<5,1779
Bay of Plenty,Asian,30-34,Female,1443,1438,"1,438",928,<5,41,1477
Bay of Plenty,Asian,30-34,Male,1629,1601,"1,601",798,<5,13,1696
Bay of Plenty,Asian,30-34,Unknown/Other,9,9,9,6,<5,<5,5
Bay of Plenty,Asian,35-39,Female,1171,1165,"1,165",793,<5,41,1177
Bay of Plenty,Asian,35-39,Male,1163,1144,"1,144",718,<5,28,1186
Bay of Plenty,Asian,40-44,Female,819,810,810,521,<5,23,844
Bay of Plenty,Asian,40-44,Male,840,833,833,564,<5,19,838
Bay of Plenty,Asian,40-44,Unknown/Other,8,8,8,<5,<5,<5,8
Bay of Plenty,Asian,45-49,Female,692,687,687,484,<5,36,710
Bay of Plenty,Asian,45-49,Male,609,604,604,430,<5,14,646
Bay of Plenty,Asian,5-11,Female,492,265,NA,NA,NA,NA,1022
Bay of Plenty,Asian,5-11,Male,575,318,NA,NA,NA,NA,1170
Bay of Plenty,Asian,50-54,Female,504,502,501,375,372,53,483
Bay of Plenty,Asian,50-54,Male,455,449,449,331,324,24,475
Bay of Plenty,Asian,55-59,Female,364,360,359,279,275,68,376
Bay of Plenty,Asian,55-59,Male,274,273,272,205,201,20,286
Bay of Plenty,Asian,60-64,Female,339,339,339,262,258,61,352
Bay of Plenty,Asian,60-64,Male,210,209,209,163,160,28,221
Bay of Plenty,Asian,65-69,Female,260,258,257,198,196,63,271
Bay of Plenty,Asian,65-69,Male,200,197,196,164,162,44,199
Bay of Plenty,Asian,70-74,Female,189,189,189,154,153,69,205
Bay of Plenty,Asian,70-74,Male,141,138,137,116,115,49,143
Bay of Plenty,Asian,75-79,Female,86,86,86,65,65,26,88
Bay of Plenty,Asian,75-79,Male,77,77,77,59,59,20,85
Bay of Plenty,Asian,80-84,Female,52,52,52,42,42,17,51
Bay of Plenty,Asian,80-84,Male,47,47,47,35,35,12,55
Bay of Plenty,Asian,85-89,Female,16,16,16,9,9,<5,19
Bay of Plenty,Asian,85-89,Male,12,12,12,11,11,6,15
Bay of Plenty,Asian,90+,Male,9,8,8,6,6,<5,6
Bay of Plenty,European or Other,12-17,Female,4676,4213,"1,572",136,<5,<5,5761
Bay of Plenty,European or Other,12-17,Male,4889,4437,"1,713",117,<5,<5,6106
Bay of Plenty,European or Other,12-17,Unknown/Other,13,13,8,<5,<5,<5,9
Bay of Plenty,European or Other,18-24,Female,4625,4573,"4,572","2,095",<5,20,5120
Bay of Plenty,European or Other,18-24,Male,5027,4926,"4,926","1,554",<5,10,5619
Bay of Plenty,European or Other,18-24,Unknown/Other,7,7,7,<5,<5,<5,16
Bay of Plenty,European or Other,25-29,Female,3913,3852,"3,851","1,948",<5,23,4593
Bay of Plenty,European or Other,25-29,Male,3727,3637,"3,633","1,411",<5,18,4428
Bay of Plenty,European or Other,25-29,Unknown/Other,18,18,18,10,<5,<5,16
Bay of Plenty,European or Other,30-34,Female,4868,4779,"4,777","2,697",<5,111,5709
Bay of Plenty,European or Other,30-34,Male,4426,4338,"4,337","1,927",<5,31,5124
Bay of Plenty,European or Other,30-34,Unknown/Other,15,15,15,11,<5,<5,10
Bay of Plenty,European or Other,35-39,Female,4807,4727,"4,726","2,798",<5,103,5503
Bay of Plenty,European or Other,35-39,Male,4320,4225,"4,225","2,131",<5,59,4932
Bay of Plenty,European or Other,35-39,Unknown/Other,9,9,9,<5,<5,<5,7
Bay of Plenty,European or Other,40-44,Female,4487,4422,"4,421","2,890",<5,140,5111
Bay of Plenty,European or Other,40-44,Male,4190,4115,"4,115","2,325",<5,75,4774
Bay of Plenty,European or Other,45-49,Female,4801,4764,"4,763","3,342",<5,218,5622
Bay of Plenty,European or Other,45-49,Male,4585,4526,"4,523","2,875",<5,112,5362
Bay of Plenty,European or Other,5-11,Female,2665,1268,NA,NA,NA,NA,6320
Bay of Plenty,European or Other,5-11,Male,2772,1337,NA,NA,NA,NA,6523
Bay of Plenty,European or Other,50-54,Female,5766,5713,"5,713","4,361","4,338",763,6331
Bay of Plenty,European or Other,50-54,Male,5327,5271,"5,269","3,642","3,625",521,5909
Bay of Plenty,European or Other,55-59,Female,5649,5616,"5,616","4,531","4,515","1,087",6390
Bay of Plenty,European or Other,55-59,Male,5288,5251,"5,251","3,994","3,980",825,5990
Bay of Plenty,European or Other,60-64,Female,6213,6166,"6,165","5,242","5,228","1,790",6808
Bay of Plenty,European or Other,60-64,Male,5829,5797,"5,797","4,726","4,716","1,334",6295
Bay of Plenty,European or Other,60-64,Unknown/Other,9,9,9,6,6,<5,8
Bay of Plenty,European or Other,65-69,Female,6032,5997,"5,997","5,369","5,356","2,744",6540
Bay of Plenty,European or Other,65-69,Male,5601,5571,"5,570","4,874","4,864","2,347",6067
Bay of Plenty,European or Other,65-69,Unknown/Other,6,6,6,6,6,<5,5
Bay of Plenty,European or Other,70-74,Female,5715,5695,"5,695","5,229","5,219","3,195",6190
Bay of Plenty,European or Other,70-74,Male,5316,5301,"5,300","4,875","4,869","2,951",5777
Bay of Plenty,European or Other,70-74,Unknown/Other,8,8,8,8,8,5,8
Bay of Plenty,European or Other,75-79,Female,5074,5062,"5,061","4,730","4,721","3,155",5079
Bay of Plenty,European or Other,75-79,Male,4620,4609,"4,607","4,353","4,342","2,895",4606
Bay of Plenty,European or Other,80-84,Female,3674,3670,"3,670","3,486","3,479","2,419",3807
Bay of Plenty,European or Other,80-84,Male,3129,3123,"3,122","2,980","2,978","2,122",3222
Bay of Plenty,European or Other,80-84,Unknown/Other,5,5,5,5,5,<5,5
Bay of Plenty,European or Other,85-89,Female,1986,1979,"1,979","1,874","1,866","1,312",2023
Bay of Plenty,European or Other,85-89,Male,1571,1568,"1,567","1,508","1,501","1,103",1558
Bay of Plenty,European or Other,90+,Female,1277,1273,"1,272","1,221","1,217",816,1351
Bay of Plenty,European or Other,90+,Male,745,744,744,711,706,514,796
Bay of Plenty,Maori,12-17,Female,2796,2458,"1,001",31,<5,<5,3921
Bay of Plenty,Maori,12-17,Male,2904,2500,997,32,<5,<5,4165
Bay of Plenty,Maori,18-24,Female,3049,2897,"2,896",760,<5,9,3621
Bay of Plenty,Maori,18-24,Male,3125,2926,"2,924",579,<5,8,3776
Bay of Plenty,Maori,25-29,Female,1935,1853,"1,852",605,<5,<5,2543
Bay of Plenty,Maori,25-29,Male,1814,1693,"1,693",383,<5,<5,2323
Bay of Plenty,Maori,30-34,Female,1846,1768,"1,766",656,<5,19,2305
Bay of Plenty,Maori,30-34,Male,1692,1563,"1,563",445,<5,10,2157
Bay of Plenty,Maori,35-39,Female,1648,1583,"1,583",705,<5,22,2001
Bay of Plenty,Maori,35-39,Male,1486,1407,"1,407",465,<5,7,1881
Bay of Plenty,Maori,40-44,Female,1649,1599,"1,599",822,806,54,1941
Bay of Plenty,Maori,40-44,Male,1418,1360,"1,359",600,592,35,1771
Bay of Plenty,Maori,45-49,Female,1631,1595,"1,594",945,935,75,1906
Bay of Plenty,Maori,45-49,Male,1418,1365,"1,364",690,682,35,1712
Bay of Plenty,Maori,5-11,Female,1020,372,NA,NA,NA,NA,4677
Bay of Plenty,Maori,5-11,Male,1101,368,NA,NA,NA,NA,5097
Bay of Plenty,Maori,50-54,Female,1655,1618,"1,618","1,056","1,046",171,1908
Bay of Plenty,Maori,50-54,Male,1466,1421,"1,420",850,846,137,1666
Bay of Plenty,Maori,55-59,Female,1584,1563,"1,563","1,141","1,136",238,1803
Bay of Plenty,Maori,55-59,Male,1304,1281,"1,281",890,884,184,1514
Bay of Plenty,Maori,60-64,Female,1559,1544,"1,543","1,212","1,204",338,1665
Bay of Plenty,Maori,60-64,Male,1300,1282,"1,280","1,033","1,028",287,1390
Bay of Plenty,Maori,65-69,Female,1204,1191,"1,191","1,005","1,003",378,1274
Bay of Plenty,Maori,65-69,Male,958,950,949,823,816,343,1033
Bay of Plenty,Maori,70-74,Female,813,804,804,707,705,344,853
Bay of Plenty,Maori,70-74,Male,707,699,699,635,633,283,752
Bay of Plenty,Maori,75-79,Female,470,466,466,411,409,176,485
Bay of Plenty,Maori,75-79,Male,402,400,400,367,364,194,390
Bay of Plenty,Maori,80-84,Female,295,291,290,259,259,134,301
Bay of Plenty,Maori,80-84,Male,219,218,218,201,201,107,208
Bay of Plenty,Maori,85-89,Female,130,128,128,109,109,54,139
Bay of Plenty,Maori,85-89,Male,77,77,77,70,70,33,84
Bay of Plenty,Maori,90+,Female,51,51,51,46,45,23,53
Bay of Plenty,Maori,90+,Male,18,18,18,18,18,9,19
Bay of Plenty,Pacific Peoples,12-17,Female,218,191,60,<5,<5,<5,266
Bay of Plenty,Pacific Peoples,12-17,Male,254,228,94,<5,<5,<5,303
Bay of Plenty,Pacific Peoples,18-24,Female,267,262,262,102,<5,<5,300
Bay of Plenty,Pacific Peoples,18-24,Male,421,404,403,139,<5,<5,453
Bay of Plenty,Pacific Peoples,25-29,Female,202,200,200,95,<5,<5,249
Bay of Plenty,Pacific Peoples,25-29,Male,508,489,489,239,<5,<5,479
Bay of Plenty,Pacific Peoples,30-34,Female,214,209,209,109,<5,<5,221
Bay of Plenty,Pacific Peoples,30-34,Male,465,442,442,199,<5,<5,463
Bay of Plenty,Pacific Peoples,35-39,Female,178,167,166,99,<5,<5,202
Bay of Plenty,Pacific Peoples,35-39,Male,466,456,456,223,<5,<5,467
Bay of Plenty,Pacific Peoples,40-44,Female,164,162,162,96,96,7,184
Bay of Plenty,Pacific Peoples,40-44,Male,374,365,365,181,177,7,382
Bay of Plenty,Pacific Peoples,45-49,Female,163,159,159,108,107,8,165
Bay of Plenty,Pacific Peoples,45-49,Male,273,266,266,147,145,<5,245
Bay of Plenty,Pacific Peoples,5-11,Female,137,43,NA,NA,NA,NA,351
Bay of Plenty,Pacific Peoples,5-11,Male,119,43,NA,NA,NA,NA,383
Bay of Plenty,Pacific Peoples,50-54,Female,133,129,129,84,84,16,140
Bay of Plenty,Pacific Peoples,50-54,Male,187,185,185,112,110,6,183
Bay of Plenty,Pacific Peoples,55-59,Female,110,109,109,83,82,21,119
Bay of Plenty,Pacific Peoples,55-59,Male,120,117,117,76,74,13,119
Bay of Plenty,Pacific Peoples,60-64,Female,78,77,77,62,61,20,86
Bay of Plenty,Pacific Peoples,60-64,Male,76,73,73,56,56,14,91
Bay of Plenty,Pacific Peoples,65-69,Female,60,60,60,48,48,23,59
Bay of Plenty,Pacific Peoples,65-69,Male,63,62,62,55,55,28,70
Bay of Plenty,Pacific Peoples,70-74,Female,44,43,43,40,40,17,56
Bay of Plenty,Pacific Peoples,70-74,Male,39,39,39,33,33,16,44
Bay of Plenty,Pacific Peoples,75-79,Female,38,38,38,33,33,13,39
Bay of Plenty,Pacific Peoples,75-79,Male,24,24,24,21,21,12,25
Bay of Plenty,Pacific Peoples,80-84,Female,17,17,17,15,15,8,17
Bay of Plenty,Pacific Peoples,80-84,Male,11,11,11,11,11,<5,12
Bay of Plenty,Unknown,12-17,Female,8,8,<5,<5,<5,<5,9
Bay of Plenty,Unknown,18-24,Female,9,7,7,<5,<5,<5,12
Bay of Plenty,Unknown,18-24,Male,17,15,15,6,<5,<5,20
Bay of Plenty,Unknown,25-29,Female,35,34,34,14,<5,<5,35
Bay of Plenty,Unknown,25-29,Male,55,54,54,25,<5,<5,62
Bay of Plenty,Unknown,30-34,Female,36,36,36,14,<5,<5,24
Bay of Plenty,Unknown,30-34,Male,65,60,60,27,<5,<5,62
Bay of Plenty,Unknown,35-39,Female,15,14,14,8,<5,<5,16
Bay of Plenty,Unknown,35-39,Male,63,61,61,34,<5,<5,46
Bay of Plenty,Unknown,40-44,Female,13,11,11,6,<5,<5,23
Bay of Plenty,Unknown,40-44,Male,45,45,45,28,<5,<5,49
Bay of Plenty,Unknown,45-49,Female,16,15,15,6,<5,<5,5
Bay of Plenty,Unknown,45-49,Male,49,48,48,30,<5,<5,42
Bay of Plenty,Unknown,45-49,Unknown/Other,7,7,7,6,<5,<5,7
Bay of Plenty,Unknown,50-54,Female,10,10,10,5,5,<5,12
Bay of Plenty,Unknown,50-54,Male,38,38,38,25,24,<5,34
Bay of Plenty,Unknown,55-59,Female,6,6,6,<5,<5,<5,8
