SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
101000,Oruru-Parapara,Northland,5-11,99,25,9,NA,NA,NA,NA,25%,9%,NA,NA
101100,Taumarumaru,Northland,12+,"2,308","1,961","1,927","1,867","1,347","1,139",483,85%,83%,72%,42%
101100,Taumarumaru,Northland,5-11,206,70,29,NA,NA,NA,NA,34%,14%,NA,NA
101200,Herekino-Takahue,Northland,12+,955,697,674,635,378,306,80,73%,71%,60%,26%
101200,Herekino-Takahue,Northland,5-11,105,26,Masked,NA,NA,NA,NA,25%,<5%,NA,NA
101300,Peria,Northland,12+,"1,069",740,721,693,425,328,81,69%,67%,61%,25%
101300,Peria,Northland,5-11,135,25,12,NA,NA,NA,NA,19%,9%,NA,NA
101400,Taemaro-Oruaiti,Northland,12+,914,716,695,668,441,378,143,78%,76%,66%,38%
101400,Taemaro-Oruaiti,Northland,5-11,92,34,10,NA,NA,NA,NA,37%,11%,NA,NA
101500,Whakapaku,Northland,12+,686,499,481,463,298,265,100,73%,70%,64%,38%
101500,Whakapaku,Northland,5-11,86,31,13,NA,NA,NA,NA,36%,15%,NA,NA
101600,Hokianga North,Northland,12+,819,661,642,600,399,342,86,81%,78%,66%,25%
101600,Hokianga North,Northland,5-11,118,37,15,NA,NA,NA,NA,31%,13%,NA,NA
101700,Kohukohu-Broadwood,Northland,12+,716,560,548,528,352,305,137,78%,77%,67%,45%
101700,Kohukohu-Broadwood,Northland,5-11,64,20,7,NA,NA,NA,NA,31%,11%,NA,NA
101800,Whakarara,Northland,12+,"1,175",942,919,892,611,497,228,80%,78%,68%,46%
101800,Whakarara,Northland,5-11,119,55,29,NA,NA,NA,NA,46%,24%,NA,NA
101900,Kaeo,Northland,12+,"1,105",825,796,768,479,378,164,75%,72%,62%,43%
101900,Kaeo,Northland,5-11,142,46,18,NA,NA,NA,NA,32%,13%,NA,NA
102000,Omahuta Forest-Horeke,Northland,12+,"1,011",718,683,649,383,303,103,71%,68%,59%,34%
102000,Omahuta Forest-Horeke,Northland,5-11,154,21,12,NA,NA,NA,NA,14%,8%,NA,NA
102100,Hokianga South,Northland,12+,"1,200",888,859,825,561,473,196,74%,72%,68%,41%
102100,Hokianga South,Northland,5-11,122,31,16,NA,NA,NA,NA,25%,13%,NA,NA
102200,Lake Manuwai-Kapiro,Northland,12+,"2,142","1,803","1,770","1,681","1,123",826,307,84%,83%,67%,37%
102200,Lake Manuwai-Kapiro,Northland,5-11,219,88,49,NA,NA,NA,NA,40%,22%,NA,NA
102300,Okaihau,Northland,12+,"1,113",911,892,847,514,353,117,82%,80%,61%,33%
102300,Okaihau,Northland,5-11,123,33,12,NA,NA,NA,NA,27%,10%,NA,NA
102400,Rangitane-Purerua,Northland,12+,"1,394","1,162","1,127","1,070",734,597,245,83%,81%,69%,41%
102400,Rangitane-Purerua,Northland,5-11,142,45,27,NA,NA,NA,NA,32%,19%,NA,NA
102500,Waipapa,Northland,12+,789,665,645,620,408,275,124,84%,82%,66%,45%
102500,Waipapa,Northland,5-11,100,38,16,NA,NA,NA,NA,38%,16%,NA,NA
102600,Puketotara,Northland,12+,"1,722","1,434","1,401","1,335",933,675,230,83%,81%,70%,34%
102600,Puketotara,Northland,5-11,167,77,26,NA,NA,NA,NA,46%,16%,NA,NA
102700,Waima Forest,Northland,12+,991,737,712,678,363,298,65,74%,72%,54%,22%
102700,Waima Forest,Northland,5-11,144,24,8,NA,NA,NA,NA,17%,6%,NA,NA
102800,Riverview,Northland,12+,"2,146","1,950","1,922","1,837","1,422","1,081",567,91%,90%,77%,52%
102800,Riverview,Northland,5-11,199,105,58,NA,NA,NA,NA,53%,29%,NA,NA
102900,Waipoua Forest,Northland,12+,"1,168",872,846,829,573,491,185,75%,72%,69%,38%
102900,Waipoua Forest,Northland,5-11,125,17,6,NA,NA,NA,NA,14%,<5%,NA,NA
103000,Kerikeri Central,Northland,12+,"2,511","2,160","2,131","2,055","1,453","1,098",605,86%,85%,71%,55%
103000,Kerikeri Central,Northland,5-11,225,89,42,NA,NA,NA,NA,40%,19%,NA,NA
103100,Kerikeri South,Northland,12+,"2,701","2,376","2,353","2,274","1,731","1,349",646,88%,87%,76%,48%
103100,Kerikeri South,Northland,5-11,213,107,52,NA,NA,NA,NA,50%,24%,NA,NA
103200,Ohaeawai-Waimate North,Northland,12+,"1,129",937,910,870,575,435,162,83%,81%,66%,37%
103200,Ohaeawai-Waimate North,Northland,5-11,107,27,11,NA,NA,NA,NA,25%,10%,NA,NA
103300,Puketona-Waitangi,Northland,12+,"1,355","1,115","1,103","1,067",769,572,216,82%,81%,72%,38%
103300,Puketona-Waitangi,Northland,5-11,138,50,14,NA,NA,NA,NA,36%,10%,NA,NA
103400,Ngapuhi,Northland,12+,"1,351","1,063","1,016",963,523,419,127,79%,75%,54%,30%
103400,Ngapuhi,Northland,5-11,183,41,11,NA,NA,NA,NA,22%,6%,NA,NA
103500,Kaikohe,Northland,12+,"3,651","2,868","2,747","2,596","1,438","1,053",367,79%,75%,55%,35%
103500,Kaikohe,Northland,5-11,653,170,72,NA,NA,NA,NA,26%,11%,NA,NA
103600,Pakaraka,Northland,12+,585,478,467,447,276,205,81,82%,80%,62%,40%
103600,Pakaraka,Northland,5-11,81,27,13,NA,NA,NA,NA,33%,16%,NA,NA
103700,Haruru,Northland,12+,"1,059",863,849,829,599,444,185,81%,80%,72%,42%
103700,Haruru,Northland,5-11,102,44,11,NA,NA,NA,NA,43%,11%,NA,NA
103800,Russell,Northland,12+,803,702,697,685,557,459,237,87%,87%,81%,52%
103900,Paihia,Northland,12+,"1,579","1,335","1,303","1,274",879,683,328,85%,83%,69%,48%
103900,Paihia,Northland,5-11,118,38,22,NA,NA,NA,NA,32%,19%,NA,NA
104000,Mataraua Forest,Northland,12+,481,361,338,318,173,142,48,75%,70%,54%,34%
104000,Mataraua Forest,Northland,5-11,59,17,12,NA,NA,NA,NA,29%,20%,NA,NA
104100,Matawaia-Taumarere,Northland,12+,"1,320","1,009",980,925,522,429,119,76%,74%,56%,28%
104100,Matawaia-Taumarere,Northland,5-11,194,58,10,NA,NA,NA,NA,30%,5%,NA,NA
104200,Russell Peninsula,Northland,12+,676,559,555,541,440,370,180,83%,82%,81%,49%
104300,Opua (Far North District),Northland,12+,"1,256","1,053","1,033","1,008",773,627,270,84%,82%,77%,43%
104300,Opua (Far North District),Northland,5-11,76,20,10,NA,NA,NA,NA,26%,13%,NA,NA
104400,Russell Forest-Rawhiti,Northland,12+,659,548,531,515,343,298,121,83%,81%,67%,41%
104400,Russell Forest-Rawhiti,Northland,5-11,72,14,Masked,NA,NA,NA,NA,19%,<5%,NA,NA
104500,Moerewa,Northland,12+,"1,396","1,109","1,058",992,519,381,105,79%,76%,52%,28%
104500,Moerewa,Northland,5-11,225,38,11,NA,NA,NA,NA,17%,<5%,NA,NA
104600,Kawakawa,Northland,12+,"1,263","1,051","1,007",953,558,391,117,83%,80%,59%,30%
104600,Kawakawa,Northland,5-11,189,49,18,NA,NA,NA,NA,26%,10%,NA,NA
104700,Maromaku,Northland,12+,648,479,463,438,246,185,57,74%,71%,56%,31%
104700,Maromaku,Northland,5-11,118,29,8,NA,NA,NA,NA,25%,7%,NA,NA
104800,Mangakahia-Hukerenui,Northland,12+,"1,679","1,334","1,299","1,220",666,458,139,79%,77%,55%,30%
104800,Mangakahia-Hukerenui,Northland,5-11,223,66,24,NA,NA,NA,NA,30%,11%,NA,NA
104900,Whangaruru,Northland,12+,"2,332","1,883","1,843","1,767","1,120",857,292,81%,79%,63%,34%
104900,Whangaruru,Northland,5-11,266,87,20,NA,NA,NA,NA,33%,8%,NA,NA
105100,Matarau,Northland,12+,"2,959","2,515","2,480","2,323","1,632","1,048",436,85%,84%,70%,42%
105100,Matarau,Northland,5-11,359,188,94,NA,NA,NA,NA,52%,26%,NA,NA
105200,Hikurangi,Northland,12+,"1,272","1,045","1,006",941,537,327,104,82%,79%,57%,32%
105200,Hikurangi,Northland,5-11,213,70,35,NA,NA,NA,NA,33%,16%,NA,NA
105300,Kauri,Northland,12+,"1,640","1,365","1,349","1,278",933,668,262,83%,82%,73%,39%
105300,Kauri,Northland,5-11,188,76,37,NA,NA,NA,NA,40%,20%,NA,NA
105400,Maungatapere,Northland,12+,"3,207","2,690","2,661","2,531","1,787","1,235",456,84%,83%,71%,37%
105400,Maungatapere,Northland,5-11,367,166,97,NA,NA,NA,NA,45%,26%,NA,NA
105500,Kamo West,Northland,12+,"2,008","1,761","1,745","1,659","1,186",787,354,88%,87%,71%,45%
105500,Kamo West,Northland,5-11,205,116,52,NA,NA,NA,NA,57%,25%,NA,NA
105600,Matapouri-Tutukaka,Northland,12+,"1,709","1,456","1,431","1,375","1,010",749,349,85%,84%,73%,47%
105600,Matapouri-Tutukaka,Northland,5-11,125,66,41,NA,NA,NA,NA,53%,33%,NA,NA
105700,Kiripaka,Northland,12+,957,798,785,746,508,336,158,83%,82%,68%,47%
105700,Kiripaka,Northland,5-11,127,63,30,NA,NA,NA,NA,50%,24%,NA,NA
105800,Kamo East,Northland,12+,"2,570","2,226","2,169","2,056","1,290",734,267,87%,84%,63%,36%
105800,Kamo East,Northland,5-11,423,166,68,NA,NA,NA,NA,39%,16%,NA,NA
105900,Granfield Reserve,Northland,12+,"2,918","2,634","2,599","2,481","1,918","1,392",744,90%,89%,77%,53%
105900,Granfield Reserve,Northland,5-11,270,154,66,NA,NA,NA,NA,57%,24%,NA,NA
106000,Kamo Central,Northland,12+,"1,476","1,295","1,274","1,212",808,499,213,88%,86%,67%,43%
106000,Kamo Central,Northland,5-11,227,101,39,NA,NA,NA,NA,44%,17%,NA,NA
106100,Whau Valley,Northland,12+,"2,542","2,220","2,191","2,112","1,541","1,017",434,87%,86%,73%,43%
106100,Whau Valley,Northland,5-11,266,107,58,NA,NA,NA,NA,40%,22%,NA,NA
106200,Tikipunga North,Northland,12+,"3,139","2,748","2,699","2,582","1,831","1,266",642,88%,86%,71%,51%
106200,Tikipunga North,Northland,5-11,409,144,51,NA,NA,NA,NA,35%,12%,NA,NA
106300,Pukenui,Northland,12+,"2,147","1,921","1,911","1,809","1,384",921,386,89%,89%,77%,42%
106300,Pukenui,Northland,5-11,239,167,99,NA,NA,NA,NA,70%,41%,NA,NA
106400,Otangarei,Northland,12+,"1,783","1,401","1,310","1,230",640,453,140,79%,73%,52%,31%
106400,Otangarei,Northland,5-11,333,63,12,NA,NA,NA,NA,19%,<5%,NA,NA
106500,Tikipunga South,Northland,12+,"3,341","2,904","2,850","2,711","1,811","1,267",583,87%,85%,67%,46%
106500,Tikipunga South,Northland,5-11,399,159,54,NA,NA,NA,NA,40%,14%,NA,NA
106600,Kensington (Whangarei District),Northland,12+,"3,061","2,697","2,661","2,578","1,885","1,303",617,88%,87%,73%,47%
106600,Kensington (Whangarei District),Northland,5-11,238,87,36,NA,NA,NA,NA,37%,15%,NA,NA
106700,Abbey Caves-Glenbervie,Northland,12+,"1,260","1,114","1,102","1,062",743,525,215,88%,87%,70%,41%
106700,Abbey Caves-Glenbervie,Northland,5-11,125,52,28,NA,NA,NA,NA,42%,22%,NA,NA
106800,Mairtown,Northland,12+,"2,222","1,966","1,946","1,877","1,419",981,466,88%,88%,76%,48%
106800,Mairtown,Northland,5-11,191,102,46,NA,NA,NA,NA,53%,24%,NA,NA
106900,Maunu-Horahora,Northland,12+,"3,075","2,667","2,637","2,519","1,921","1,134",554,87%,86%,76%,49%
106900,Maunu-Horahora,Northland,5-11,338,159,85,NA,NA,NA,NA,47%,25%,NA,NA
107000,Woodhill-Vinetown,Northland,12+,"2,562","2,193","2,152","2,076","1,431",839,338,86%,84%,69%,40%
107000,Woodhill-Vinetown,Northland,5-11,233,92,37,NA,NA,NA,NA,39%,16%,NA,NA
107100,Whangarei Central,Northland,12+,"1,017",889,876,849,600,438,152,87%,86%,71%,35%
107100,Whangarei Central,Northland,5-11,58,22,6,NA,NA,NA,NA,38%,10%,NA,NA
107200,Riverside,Northland,12+,"1,961","1,686","1,665","1,607","1,150",753,293,86%,85%,72%,39%
107200,Riverside,Northland,5-11,163,79,35,NA,NA,NA,NA,48%,21%,NA,NA
107300,Raumanga,Northland,12+,"2,817","2,329","2,229","2,111","1,173",731,242,83%,79%,56%,33%
107300,Raumanga,Northland,5-11,450,131,40,NA,NA,NA,NA,29%,9%,NA,NA
107400,Tarewa,Northland,12+,"1,674","1,356","1,314","1,237",672,430,108,81%,78%,54%,25%
107400,Tarewa,Northland,5-11,295,89,37,NA,NA,NA,NA,30%,13%,NA,NA
107500,Morningside (Whangarei District),Northland,12+,"2,050","1,752","1,706","1,640","1,005",580,213,85%,83%,61%,37%
107500,Morningside (Whangarei District),Northland,5-11,218,82,35,NA,NA,NA,NA,38%,16%,NA,NA
107600,Ngunguru,Northland,12+,"1,076",930,919,870,658,469,224,86%,85%,76%,48%
107600,Ngunguru,Northland,5-11,131,59,28,NA,NA,NA,NA,45%,21%,NA,NA
107700,Otaika-Portland,Northland,12+,"1,247","1,021",993,946,636,411,147,82%,80%,67%,36%
107700,Otaika-Portland,Northland,5-11,127,60,23,NA,NA,NA,NA,47%,18%,NA,NA
107800,Oakleigh-Mangapai,Northland,12+,"2,073","1,746","1,720","1,637","1,124",817,264,84%,83%,69%,32%
107800,Oakleigh-Mangapai,Northland,5-11,225,94,51,NA,NA,NA,NA,42%,23%,NA,NA
107900,Port-Limeburners,Northland,12+,223,178,173,171,108,67,19,80%,78%,63%,28%
108000,Pataua,Northland,12+,"1,590","1,272","1,246","1,191",771,558,211,80%,78%,65%,38%
108000,Pataua,Northland,5-11,197,71,29,NA,NA,NA,NA,36%,15%,NA,NA
108100,Onerahi Park,Northland,12+,"1,439","1,277","1,261","1,210",912,648,292,89%,88%,75%,45%
108100,Onerahi Park,Northland,5-11,159,91,56,NA,NA,NA,NA,57%,35%,NA,NA
108200,Sherwood Rise,Northland,12+,"2,079","1,801","1,768","1,678","1,130",735,293,87%,85%,67%,40%
108200,Sherwood Rise,Northland,5-11,269,91,33,NA,NA,NA,NA,34%,12%,NA,NA
108300,Onerahi,Northland,12+,"2,151","1,782","1,745","1,665","1,145",830,382,83%,81%,69%,46%
108300,Onerahi,Northland,5-11,238,75,37,NA,NA,NA,NA,32%,16%,NA,NA
108500,Parua Bay,Northland,12+,"2,389","2,082","2,065","1,967","1,527","1,124",556,87%,86%,78%,49%
108500,Parua Bay,Northland,5-11,246,143,72,NA,NA,NA,NA,58%,29%,NA,NA
108600,Bream Bay,Northland,12+,"2,029","1,712","1,677","1,588","1,064",784,279,84%,83%,67%,36%
108600,Bream Bay,Northland,5-11,240,94,37,NA,NA,NA,NA,39%,15%,NA,NA
108700,Marsden Bay,Northland,12+,"2,638","2,298","2,281","2,192","1,698","1,282",682,87%,86%,77%,53%
108700,Marsden Bay,Northland,5-11,263,112,62,NA,NA,NA,NA,43%,24%,NA,NA
108800,Ruakaka,Northland,12+,"2,509","2,191","2,156","2,067","1,446","1,108",535,87%,86%,70%,48%
108800,Ruakaka,Northland,5-11,260,81,26,NA,NA,NA,NA,31%,10%,NA,NA
108900,Bream Head,Northland,12+,"1,287","1,126","1,115","1,085",830,620,333,87%,87%,76%,54%
108900,Bream Head,Northland,5-11,147,67,30,NA,NA,NA,NA,46%,20%,NA,NA
109000,Waipu,Northland,12+,"2,948","2,517","2,489","2,425","1,803","1,429",655,85%,84%,74%,46%
109000,Waipu,Northland,5-11,221,73,38,NA,NA,NA,NA,33%,17%,NA,NA
109100,Kaipara Coastal,Northland,12+,"3,364","2,566","2,495","2,409","1,470","1,107",331,76%,74%,61%,30%
109100,Kaipara Coastal,Northland,5-11,352,100,45,NA,NA,NA,NA,28%,13%,NA,NA
109200,Maungaru,Northland,12+,"1,617","1,315","1,293","1,249",754,531,146,81%,80%,60%,27%
109200,Maungaru,Northland,5-11,165,61,19,NA,NA,NA,NA,37%,12%,NA,NA
109300,Dargaville,Northland,12+,"4,366","3,610","3,506","3,389","2,159","1,636",589,83%,80%,64%,36%
109300,Dargaville,Northland,5-11,430,120,69,NA,NA,NA,NA,28%,16%,NA,NA
109400,Ruawai-Matakohe,Northland,12+,"2,217","1,814","1,771","1,709","1,115",886,292,82%,80%,65%,33%
109400,Ruawai-Matakohe,Northland,5-11,270,74,31,NA,NA,NA,NA,27%,11%,NA,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,659","1,291","1,259","1,215",815,634,187,78%,76%,67%,29%
109500,Otamatea (Kaipara District),Northland,5-11,167,56,20,NA,NA,NA,NA,34%,12%,NA,NA
109600,Maungaturoto,Northland,12+,"1,101",933,906,868,572,398,125,85%,82%,66%,31%
109600,Maungaturoto,Northland,5-11,132,57,18,NA,NA,NA,NA,43%,14%,NA,NA
109700,Kaiwaka,Northland,12+,"2,182","1,654","1,614","1,549",969,678,227,76%,74%,63%,33%
109700,Kaiwaka,Northland,5-11,225,76,34,NA,NA,NA,NA,34%,15%,NA,NA
109800,Mangawhai Rural,Northland,12+,"2,431","1,906","1,875","1,825","1,238",975,398,78%,77%,68%,41%
109800,Mangawhai Rural,Northland,5-11,277,86,38,NA,NA,NA,NA,31%,14%,NA,NA
109900,Mangawhai Heads,Northland,12+,"2,257","1,933","1,904","1,855","1,352","1,043",512,86%,84%,73%,49%
109900,Mangawhai Heads,Northland,5-11,225,66,29,NA,NA,NA,NA,29%,13%,NA,NA
110100,Mangawhai,Northland,12+,"1,003",870,859,831,616,475,228,87%,86%,74%,48%
110100,Mangawhai,Northland,5-11,115,40,19,NA,NA,NA,NA,35%,17%,NA,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,358","1,115","1,094","1,050",645,461,166,82%,81%,61%,36%
110200,Okahukura Peninsula,Waitemata,5-11,156,52,25,NA,NA,NA,NA,33%,16%,NA,NA
110400,Cape Rodney,Waitemata,12+,"3,338","2,761","2,714","2,628","1,800","1,329",588,83%,81%,68%,44%
110400,Cape Rodney,Waitemata,5-11,342,146,72,NA,NA,NA,NA,43%,21%,NA,NA
110500,Wellsford,Waitemata,12+,"1,743","1,422","1,393","1,328",796,475,178,82%,80%,60%,37%
110500,Wellsford,Waitemata,5-11,195,63,34,NA,NA,NA,NA,32%,17%,NA,NA
110700,South Head,Waitemata,12+,"2,421","2,039","1,997","1,906","1,267",863,382,84%,82%,66%,44%
110700,South Head,Waitemata,5-11,258,110,51,NA,NA,NA,NA,43%,20%,NA,NA
110800,Kaipara Hills,Waitemata,12+,"1,852","1,514","1,490","1,410",819,523,171,82%,80%,58%,33%
110800,Kaipara Hills,Waitemata,5-11,221,93,48,NA,NA,NA,NA,42%,22%,NA,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,498","1,266","1,250","1,197",885,608,304,85%,83%,74%,50%
110900,Dome Valley-Matakana,Waitemata,5-11,161,107,59,NA,NA,NA,NA,66%,37%,NA,NA
111100,Warkworth West,Waitemata,12+,"2,415","2,143","2,122","2,038","1,535","1,097",671,89%,88%,75%,61%
111100,Warkworth West,Waitemata,5-11,216,95,51,NA,NA,NA,NA,44%,24%,NA,NA
111200,Puhoi Valley,Waitemata,12+,"3,564","3,026","2,982","2,851","1,927","1,299",554,85%,84%,68%,43%
111200,Puhoi Valley,Waitemata,5-11,323,149,72,NA,NA,NA,NA,46%,22%,NA,NA
111300,Warkworth East,Waitemata,12+,"3,378","2,980","2,965","2,840","2,068","1,284",723,88%,88%,73%,56%
111300,Warkworth East,Waitemata,5-11,366,173,98,NA,NA,NA,NA,47%,27%,NA,NA
111400,Sandspit,Waitemata,12+,970,849,834,806,623,499,250,88%,86%,77%,50%
111400,Sandspit,Waitemata,5-11,58,26,18,NA,NA,NA,NA,45%,31%,NA,NA
111500,Tawharanui Peninsula,Waitemata,12+,"2,048","1,825","1,811","1,733","1,322","1,036",566,89%,88%,76%,55%
111500,Tawharanui Peninsula,Waitemata,5-11,161,98,54,NA,NA,NA,NA,61%,34%,NA,NA
111600,Te Kuru,Waitemata,12+,"2,275","1,998","1,966","1,871","1,220",728,292,88%,86%,65%,40%
111600,Te Kuru,Waitemata,5-11,271,134,47,NA,NA,NA,NA,49%,17%,NA,NA
111700,Snells Beach,Waitemata,12+,"3,321","2,875","2,853","2,725","2,018","1,472",805,87%,86%,74%,55%
111700,Snells Beach,Waitemata,5-11,368,171,84,NA,NA,NA,NA,46%,23%,NA,NA
111800,Barrier Islands,Auckland,12+,"1,010",784,771,757,556,430,227,78%,76%,73%,53%
111800,Barrier Islands,Auckland,5-11,92,21,11,NA,NA,NA,NA,23%,12%,NA,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,163",987,975,946,738,618,333,85%,84%,78%,54%
111900,Algies Bay-Scotts Landing,Waitemata,5-11,74,26,8,NA,NA,NA,NA,35%,11%,NA,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,723","1,485","1,472","1,398",959,650,292,86%,85%,69%,45%
112100,Wainui-Waiwera,Waitemata,5-11,157,65,29,NA,NA,NA,NA,41%,18%,NA,NA
112200,Parakai,Waitemata,12+,902,774,760,710,465,288,131,86%,84%,65%,45%
112200,Parakai,Waitemata,5-11,116,63,42,NA,NA,NA,NA,54%,36%,NA,NA
112300,Helensville Rural,Waitemata,12+,"1,543","1,349","1,336","1,276",877,544,211,87%,87%,69%,39%
112300,Helensville Rural,Waitemata,5-11,143,69,44,NA,NA,NA,NA,48%,31%,NA,NA
112400,Helensville,Waitemata,12+,"2,540","2,197","2,162","2,069","1,413",827,357,86%,85%,68%,43%
112400,Helensville,Waitemata,5-11,319,166,99,NA,NA,NA,NA,52%,31%,NA,NA
112500,Waitoki,Waitemata,12+,"1,502","1,295","1,279","1,212",789,512,193,86%,85%,65%,38%
112500,Waitoki,Waitemata,5-11,161,82,37,NA,NA,NA,NA,51%,23%,NA,NA
112600,Waikoukou Valley,Waitemata,12+,"1,559","1,387","1,370","1,289",842,531,197,89%,88%,65%,37%
112600,Waikoukou Valley,Waitemata,5-11,132,72,40,NA,NA,NA,NA,55%,30%,NA,NA
112700,Orewa North,Waitemata,12+,"4,699","4,263","4,235","4,077","3,237","2,246","1,399",91%,90%,79%,62%
112700,Orewa North,Waitemata,5-11,407,252,175,NA,NA,NA,NA,62%,43%,NA,NA
112800,Hatfields Beach,Waitemata,12+,"1,360","1,206","1,198","1,153",827,526,243,89%,88%,72%,46%
112800,Hatfields Beach,Waitemata,5-11,136,86,49,NA,NA,NA,NA,63%,36%,NA,NA
112900,Orewa South,Waitemata,12+,"3,875","3,545","3,528","3,421","2,719","1,914","1,140",91%,91%,79%,60%
112900,Orewa South,Waitemata,5-11,289,170,104,NA,NA,NA,NA,59%,36%,NA,NA
113000,Orewa Central,Waitemata,12+,"3,067","2,756","2,736","2,670","2,134","1,672",938,90%,89%,80%,56%
113000,Orewa Central,Waitemata,5-11,187,105,61,NA,NA,NA,NA,56%,33%,NA,NA
113100,Millwater North,Waitemata,12+,"3,147","2,846","2,814","2,663","1,966",978,463,90%,89%,74%,47%
113100,Millwater North,Waitemata,5-11,587,349,203,NA,NA,NA,NA,59%,35%,NA,NA
113200,Waipatukahu,Waitemata,12+,"1,263","1,099","1,088","1,033",692,430,184,87%,86%,67%,43%
113200,Waipatukahu,Waitemata,5-11,134,78,40,NA,NA,NA,NA,58%,30%,NA,NA
113300,Millwater South,Waitemata,12+,"3,430","3,123","3,091","2,905","1,982",778,318,91%,90%,68%,41%
113300,Millwater South,Waitemata,5-11,674,423,248,NA,NA,NA,NA,63%,37%,NA,NA
113400,Dairy Flat North,Waitemata,12+,"2,794","2,458","2,432","2,339","1,494",633,251,88%,87%,64%,40%
113400,Dairy Flat North,Waitemata,5-11,301,166,92,NA,NA,NA,NA,55%,31%,NA,NA
113500,Dairy Flat West,Waitemata,12+,"1,360","1,175","1,168","1,108",712,435,174,86%,86%,64%,40%
113500,Dairy Flat West,Waitemata,5-11,126,61,30,NA,NA,NA,NA,48%,24%,NA,NA
113600,Kingsway,Waitemata,12+,"2,137","1,881","1,858","1,731","1,207",656,275,88%,87%,70%,42%
113600,Kingsway,Waitemata,5-11,255,171,90,NA,NA,NA,NA,67%,35%,NA,NA
113800,Silverdale Central (Auckland),Waitemata,12+,687,628,621,601,395,168,74,91%,90%,66%,44%
113800,Silverdale Central (Auckland),Waitemata,5-11,76,41,18,NA,NA,NA,NA,54%,24%,NA,NA
113900,Red Beach West,Waitemata,12+,"2,769","2,434","2,412","2,332","1,844","1,241",777,88%,87%,79%,63%
113900,Red Beach West,Waitemata,5-11,224,114,63,NA,NA,NA,NA,51%,28%,NA,NA
114000,Red Beach East,Waitemata,12+,"3,627","3,259","3,232","3,092","2,275","1,496",732,90%,89%,74%,49%
114000,Red Beach East,Waitemata,5-11,331,196,99,NA,NA,NA,NA,59%,30%,NA,NA
114100,Silverdale South (Auckland),Waitemata,12+,"1,779","1,559","1,538","1,466",963,570,236,88%,86%,66%,41%
114100,Silverdale South (Auckland),Waitemata,5-11,192,105,33,NA,NA,NA,NA,55%,17%,NA,NA
114200,Waimauku,Waitemata,12+,"1,267","1,159","1,150","1,092",765,436,219,91%,91%,70%,50%
114200,Waimauku,Waitemata,5-11,159,88,45,NA,NA,NA,NA,55%,28%,NA,NA
114400,Vipond,Waitemata,12+,"2,570","2,302","2,287","2,207","1,580",968,523,90%,89%,72%,54%
114400,Vipond,Waitemata,5-11,291,154,99,NA,NA,NA,NA,53%,34%,NA,NA
