SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
160000,Rowandale East,Counties Manukau,5-11,587,281,117,NA,NA,NA,NA,48%,20%,NA,NA
160100,Manurewa Central,Counties Manukau,12+,"3,349","3,019","2,979","2,817","1,797",710,266,90%,89%,64%,37%
160100,Manurewa Central,Counties Manukau,5-11,434,215,104,NA,NA,NA,NA,50%,24%,NA,NA
160200,Weymouth North,Counties Manukau,12+,"4,129","3,708","3,634","3,343","2,027",742,248,90%,88%,61%,33%
160200,Weymouth North,Counties Manukau,5-11,723,347,151,NA,NA,NA,NA,48%,21%,NA,NA
160300,Hillpark South,Counties Manukau,12+,"2,741","2,516","2,485","2,367","1,563",717,264,92%,91%,66%,37%
160300,Hillpark South,Counties Manukau,5-11,319,196,101,NA,NA,NA,NA,61%,32%,NA,NA
160400,Alfriston,Counties Manukau,12+,"3,626","3,307","3,285","3,113","2,225","1,131",475,91%,91%,71%,42%
160400,Alfriston,Counties Manukau,5-11,389,228,120,NA,NA,NA,NA,59%,31%,NA,NA
160500,Weymouth East,Counties Manukau,12+,"3,173","2,814","2,772","2,548","1,529",615,194,89%,87%,60%,32%
160500,Weymouth East,Counties Manukau,5-11,549,243,133,NA,NA,NA,NA,44%,24%,NA,NA
160600,Leabank,Counties Manukau,12+,"3,736","3,325","3,248","3,036","1,699",743,213,89%,87%,56%,29%
160600,Leabank,Counties Manukau,5-11,625,236,85,NA,NA,NA,NA,38%,14%,NA,NA
160700,Weymouth South,Counties Manukau,12+,"3,206","2,834","2,786","2,603","1,654",756,295,88%,87%,64%,39%
160700,Weymouth South,Counties Manukau,5-11,455,216,115,NA,NA,NA,NA,47%,25%,NA,NA
160800,Manurewa East,Counties Manukau,12+,"2,629","2,365","2,321","2,162","1,279",561,186,90%,88%,59%,33%
160800,Manurewa East,Counties Manukau,5-11,337,129,57,NA,NA,NA,NA,38%,17%,NA,NA
160900,Manurewa South,Counties Manukau,12+,"3,481","3,114","3,050","2,860","1,728",622,211,89%,88%,60%,34%
160900,Manurewa South,Counties Manukau,5-11,503,249,115,NA,NA,NA,NA,50%,23%,NA,NA
161000,Randwick Park East,Counties Manukau,12+,"2,282","2,055","2,026","1,906","1,232",460,124,90%,89%,65%,27%
161000,Randwick Park East,Counties Manukau,5-11,297,175,84,NA,NA,NA,NA,59%,28%,NA,NA
161100,Wattle Downs West,Counties Manukau,12+,"3,350","3,133","3,108","2,957","2,249","1,147",524,94%,93%,76%,46%
161100,Wattle Downs West,Counties Manukau,5-11,414,290,183,NA,NA,NA,NA,70%,44%,NA,NA
161200,Wattle Downs North,Counties Manukau,12+,"2,050","1,756","1,716","1,586",839,336,97,86%,84%,53%,29%
161200,Wattle Downs North,Counties Manukau,5-11,394,161,65,NA,NA,NA,NA,41%,16%,NA,NA
161300,Randwick Park West,Counties Manukau,12+,"2,855","2,486","2,413","2,236","1,233",418,107,87%,85%,55%,26%
161300,Randwick Park West,Counties Manukau,5-11,552,263,102,NA,NA,NA,NA,48%,18%,NA,NA
161400,Kingseat-Karaka,Counties Manukau,12+,"2,627","2,391","2,356","2,224","1,573",918,304,91%,90%,71%,33%
161400,Kingseat-Karaka,Counties Manukau,5-11,314,189,105,NA,NA,NA,NA,60%,33%,NA,NA
161500,Wattle Downs East,Counties Manukau,12+,"2,083","1,895","1,882","1,802","1,327",776,363,91%,90%,74%,47%
161500,Wattle Downs East,Counties Manukau,5-11,167,96,57,NA,NA,NA,NA,57%,34%,NA,NA
161600,Takanini North,Counties Manukau,12+,"2,242","1,984","1,946","1,836","1,116",391,117,88%,87%,61%,30%
161600,Takanini North,Counties Manukau,5-11,277,124,56,NA,NA,NA,NA,45%,20%,NA,NA
161700,Takanini Industrial,Counties Manukau,12+,44,38,38,38,20,7,Masked,86%,86%,53%,14%
161800,Conifer Grove West,Counties Manukau,12+,"2,962","2,803","2,787","2,671","2,043","1,015",413,95%,94%,76%,41%
161800,Conifer Grove West,Counties Manukau,5-11,234,178,117,NA,NA,NA,NA,76%,50%,NA,NA
161900,Conifer Grove East,Counties Manukau,12+,"1,873","1,660","1,635","1,546",998,435,167,89%,87%,65%,38%
161900,Conifer Grove East,Counties Manukau,5-11,275,133,67,NA,NA,NA,NA,48%,24%,NA,NA
162000,Takanini West,Counties Manukau,12+,"2,480","2,236","2,203","2,093","1,230",460,185,90%,89%,59%,40%
162000,Takanini West,Counties Manukau,5-11,353,163,83,NA,NA,NA,NA,46%,24%,NA,NA
162100,Takanini South,Counties Manukau,12+,"6,097","5,729","5,697","5,487","3,653",826,236,94%,93%,67%,29%
162100,Takanini South,Counties Manukau,5-11,719,496,264,NA,NA,NA,NA,69%,37%,NA,NA
162200,Takanini Central,Counties Manukau,12+,"1,087","1,031","1,028",993,803,508,290,95%,95%,81%,57%
162200,Takanini Central,Counties Manukau,5-11,74,48,24,NA,NA,NA,NA,65%,32%,NA,NA
162300,Ardmore,Counties Manukau,12+,"1,180","1,067","1,056",986,655,396,114,90%,89%,66%,29%
162300,Ardmore,Counties Manukau,5-11,118,55,27,NA,NA,NA,NA,47%,23%,NA,NA
162400,Glenbrook,Counties Manukau,12+,"2,280","2,048","2,024","1,914","1,320",766,236,90%,89%,69%,31%
162400,Glenbrook,Counties Manukau,5-11,229,117,66,NA,NA,NA,NA,51%,29%,NA,NA
162500,Hingaia,Counties Manukau,12+,"2,288","2,122","2,112","2,019","1,576",985,440,93%,92%,78%,45%
162500,Hingaia,Counties Manukau,5-11,230,164,108,NA,NA,NA,NA,71%,47%,NA,NA
162600,Takanini South East,Counties Manukau,12+,"2,930","2,741","2,711","2,613","1,726",299,102,94%,93%,66%,34%
162600,Takanini South East,Counties Manukau,5-11,449,250,134,NA,NA,NA,NA,56%,30%,NA,NA
162700,Kawakawa Bay-Orere,Counties Manukau,12+,"1,783","1,621","1,607","1,527","1,098",750,293,91%,90%,72%,39%
162700,Kawakawa Bay-Orere,Counties Manukau,5-11,153,85,38,NA,NA,NA,NA,56%,25%,NA,NA
162800,Papakura West,Counties Manukau,12+,"1,650","1,485","1,461","1,404",999,551,285,90%,89%,71%,52%
162800,Papakura West,Counties Manukau,5-11,162,85,50,NA,NA,NA,NA,52%,31%,NA,NA
162900,Clevedon,Counties Manukau,12+,"1,425","1,338","1,328","1,247",948,572,205,94%,93%,76%,36%
162900,Clevedon,Counties Manukau,5-11,150,94,68,NA,NA,NA,NA,63%,45%,NA,NA
163000,Papakura North,Counties Manukau,12+,"3,596","3,239","3,182","3,000","1,943",755,253,90%,88%,65%,34%
163000,Papakura North,Counties Manukau,5-11,521,281,125,NA,NA,NA,NA,54%,24%,NA,NA
163100,Pahurehure,Counties Manukau,12+,"2,856","2,668","2,646","2,491","1,787",924,305,93%,93%,72%,33%
163100,Pahurehure,Counties Manukau,5-11,330,205,123,NA,NA,NA,NA,62%,37%,NA,NA
163200,Papakura Central,Counties Manukau,12+,"2,963","2,679","2,643","2,524","1,683",798,299,90%,89%,67%,37%
163200,Papakura Central,Counties Manukau,5-11,283,161,84,NA,NA,NA,NA,57%,30%,NA,NA
163300,Papakura North East,Counties Manukau,12+,"3,584","3,362","3,331","3,166","2,110",680,224,94%,93%,67%,33%
163300,Papakura North East,Counties Manukau,5-11,439,253,110,NA,NA,NA,NA,58%,25%,NA,NA
163400,Karaka Lakes,Counties Manukau,12+,"2,318","2,201","2,190","2,069","1,460",584,180,95%,94%,71%,31%
163400,Karaka Lakes,Counties Manukau,5-11,360,255,155,NA,NA,NA,NA,71%,43%,NA,NA
163500,Papakura Kelvin,Counties Manukau,12+,"3,671","3,254","3,176","2,914","1,550",598,168,89%,87%,53%,28%
163500,Papakura Kelvin,Counties Manukau,5-11,629,269,104,NA,NA,NA,NA,43%,17%,NA,NA
163600,Papakura Massey Park,Counties Manukau,12+,"2,355","2,110","2,068","1,933","1,137",437,157,90%,88%,59%,36%
163600,Papakura Massey Park,Counties Manukau,5-11,384,180,77,NA,NA,NA,NA,47%,20%,NA,NA
163700,Rosehill,Counties Manukau,12+,"3,603","3,279","3,229","3,001","1,806",797,267,91%,90%,60%,34%
163700,Rosehill,Counties Manukau,5-11,518,249,106,NA,NA,NA,NA,48%,20%,NA,NA
163800,Patumahoe,Counties Manukau,12+,"2,042","1,920","1,910","1,797","1,315",730,239,94%,94%,73%,33%
163800,Patumahoe,Counties Manukau,5-11,273,159,71,NA,NA,NA,NA,58%,26%,NA,NA
163900,Papakura East,Counties Manukau,12+,"2,717","2,436","2,400","2,234","1,383",516,155,90%,88%,62%,30%
163900,Papakura East,Counties Manukau,5-11,431,226,95,NA,NA,NA,NA,52%,22%,NA,NA
164000,Opaheke,Counties Manukau,12+,"2,586","2,377","2,354","2,214","1,434",643,241,92%,91%,65%,37%
164000,Opaheke,Counties Manukau,5-11,311,161,74,NA,NA,NA,NA,52%,24%,NA,NA
164100,Papakura Industrial,Counties Manukau,12+,203,179,174,163,85,47,17,88%,86%,52%,36%
164200,Red Hill,Counties Manukau,12+,"2,419","2,186","2,137","1,997","1,147",527,177,90%,88%,57%,34%
164200,Red Hill,Counties Manukau,5-11,334,158,57,NA,NA,NA,NA,47%,17%,NA,NA
164300,Drury,Counties Manukau,12+,"1,435","1,277","1,261","1,218",811,387,159,89%,88%,67%,41%
164300,Drury,Counties Manukau,5-11,172,81,28,NA,NA,NA,NA,47%,16%,NA,NA
164400,Tamakae,Counties Manukau,12+,"2,181","2,013","1,984","1,875","1,341",847,319,92%,91%,72%,38%
164400,Tamakae,Counties Manukau,5-11,256,140,73,NA,NA,NA,NA,55%,29%,NA,NA
164500,Hamilton Estate,Counties Manukau,12+,"2,286","2,063","2,028","1,902","1,267",712,241,90%,89%,67%,34%
164500,Hamilton Estate,Counties Manukau,5-11,281,132,62,NA,NA,NA,NA,47%,22%,NA,NA
164600,Drury Rural,Counties Manukau,12+,"2,553","2,339","2,314","2,191","1,506",868,292,92%,91%,69%,34%
164600,Drury Rural,Counties Manukau,5-11,249,134,89,NA,NA,NA,NA,54%,36%,NA,NA
164700,Waiuku Central,Counties Manukau,12+,"1,135","1,011",997,944,628,345,130,89%,88%,67%,38%
164700,Waiuku Central,Counties Manukau,5-11,169,74,41,NA,NA,NA,NA,44%,24%,NA,NA
164800,Waiuku East,Counties Manukau,12+,"1,529","1,403","1,389","1,288",842,412,156,92%,91%,65%,38%
164800,Waiuku East,Counties Manukau,5-11,228,116,59,NA,NA,NA,NA,51%,26%,NA,NA
164900,Kendallvale,Counties Manukau,12+,965,880,875,821,581,379,118,91%,91%,71%,31%
164900,Kendallvale,Counties Manukau,5-11,101,58,24,NA,NA,NA,NA,57%,24%,NA,NA
165000,Puni,Counties Manukau,12+,"1,567","1,455","1,443","1,365",900,492,138,93%,92%,66%,28%
165000,Puni,Counties Manukau,5-11,188,95,31,NA,NA,NA,NA,51%,16%,NA,NA
165100,Ramarama,Counties Manukau,12+,"2,227","2,078","2,056","1,953","1,430",816,252,93%,92%,73%,31%
165100,Ramarama,Counties Manukau,5-11,217,123,59,NA,NA,NA,NA,57%,27%,NA,NA
165200,Hunua,Counties Manukau,12+,"1,297","1,148","1,137","1,083",784,450,152,89%,88%,72%,34%
165200,Hunua,Counties Manukau,5-11,119,72,41,NA,NA,NA,NA,61%,34%,NA,NA
165300,Pukekohe North West,Counties Manukau,12+,"3,997","3,632","3,573","3,340","2,077","1,051",416,91%,89%,62%,40%
165300,Pukekohe North West,Counties Manukau,5-11,556,225,81,NA,NA,NA,NA,40%,15%,NA,NA
165400,Anselmi Ridge,Counties Manukau,12+,"2,531","2,376","2,364","2,227","1,754","1,088",626,94%,93%,79%,58%
165400,Anselmi Ridge,Counties Manukau,5-11,277,187,100,NA,NA,NA,NA,68%,36%,NA,NA
165500,Pukekohe West,Counties Manukau,12+,"5,335","4,921","4,852","4,553","2,829","1,165",453,92%,91%,62%,39%
165500,Pukekohe West,Counties Manukau,5-11,798,362,174,NA,NA,NA,NA,45%,22%,NA,NA
165600,Cape Hill,Counties Manukau,12+,"1,309","1,214","1,211","1,130",812,351,118,93%,93%,72%,34%
165600,Cape Hill,Counties Manukau,5-11,193,115,68,NA,NA,NA,NA,60%,35%,NA,NA
165700,Rosa Birch Park,Counties Manukau,12+,"1,862","1,732","1,715","1,635","1,233",781,351,93%,92%,75%,45%
165700,Rosa Birch Park,Counties Manukau,5-11,171,96,44,NA,NA,NA,NA,56%,26%,NA,NA
165800,Rooseville Park,Counties Manukau,12+,"2,178","2,024","2,001","1,866","1,308",655,260,93%,92%,70%,40%
165800,Rooseville Park,Counties Manukau,5-11,262,148,83,NA,NA,NA,NA,56%,32%,NA,NA
165900,Cloverlea (Auckland),Counties Manukau,12+,"2,288","2,131","2,119","1,997","1,502",914,359,93%,93%,75%,39%
165900,Cloverlea (Auckland),Counties Manukau,5-11,237,135,56,NA,NA,NA,NA,57%,24%,NA,NA
166000,Pukekohe Central,Counties Manukau,12+,337,300,294,276,183,123,41,89%,87%,66%,33%
166100,Pukekohe Hospital,Counties Manukau,12+,"1,417","1,326","1,312","1,244",907,533,205,94%,93%,73%,38%
166100,Pukekohe Hospital,Counties Manukau,5-11,143,91,53,NA,NA,NA,NA,64%,37%,NA,NA
166200,Buckland,Counties Manukau,12+,"1,036",979,964,903,618,341,121,94%,93%,68%,35%
166200,Buckland,Counties Manukau,5-11,114,72,29,NA,NA,NA,NA,63%,25%,NA,NA
166300,Bombay Hills,Counties Manukau,12+,"1,816","1,642","1,627","1,533","1,056",658,213,90%,90%,69%,32%
166300,Bombay Hills,Counties Manukau,5-11,174,104,47,NA,NA,NA,NA,60%,27%,NA,NA
166400,Ararimu,Counties Manukau,12+,"1,897","1,683","1,661","1,545","1,076",614,174,89%,88%,70%,28%
166400,Ararimu,Counties Manukau,5-11,222,123,74,NA,NA,NA,NA,55%,33%,NA,NA
166500,Colville,Waikato,12+,"1,391","1,125","1,095","1,031",734,551,195,81%,79%,71%,35%
166500,Colville,Waikato,5-11,141,28,10,NA,NA,NA,NA,20%,7%,NA,NA
166700,Coromandel,Waikato,12+,"1,633","1,368","1,349","1,309",940,730,263,84%,83%,72%,36%
166700,Coromandel,Waikato,5-11,105,24,9,NA,NA,NA,NA,23%,9%,NA,NA
166900,Mercury Bay North,Waikato,12+,"1,730","1,451","1,426","1,367",972,728,238,84%,82%,71%,33%
166900,Mercury Bay North,Waikato,5-11,150,72,42,NA,NA,NA,NA,48%,28%,NA,NA
167000,Whitianga North,Waikato,12+,"1,544","1,384","1,367","1,316",979,725,272,90%,89%,74%,38%
167000,Whitianga North,Waikato,5-11,131,63,38,NA,NA,NA,NA,48%,29%,NA,NA
167100,Whitianga South,Waikato,12+,"3,886","3,451","3,404","3,268","2,422","1,861",743,89%,88%,74%,40%
167100,Whitianga South,Waikato,5-11,286,112,45,NA,NA,NA,NA,39%,16%,NA,NA
167200,Thames Coast,Waikato,12+,"1,657","1,447","1,431","1,385","1,070",836,335,87%,86%,77%,40%
167200,Thames Coast,Waikato,5-11,93,44,21,NA,NA,NA,NA,47%,23%,NA,NA
167300,Cooks Beach-Ferry Landing,Waikato,12+,462,398,394,387,293,228,96,86%,85%,76%,42%
167300,Cooks Beach-Ferry Landing,Waikato,5-11,42,11,Masked,NA,NA,NA,NA,26%,<5%,NA,NA
167400,Mercury Bay South,Waikato,12+,"1,252","1,049","1,032",991,682,470,151,84%,82%,69%,32%
167400,Mercury Bay South,Waikato,5-11,105,32,17,NA,NA,NA,NA,30%,16%,NA,NA
167500,Kauaeranga,Waikato,12+,518,434,426,411,317,225,75,84%,82%,77%,33%
167500,Kauaeranga,Waikato,5-11,63,34,15,NA,NA,NA,NA,54%,24%,NA,NA
167600,Thames North,Waikato,12+,"1,813","1,637","1,611","1,566","1,242",951,410,90%,89%,79%,43%
167600,Thames North,Waikato,5-11,123,61,35,NA,NA,NA,NA,50%,28%,NA,NA
167700,Thames Central,Waikato,12+,"1,025",940,928,902,706,502,235,92%,91%,78%,47%
167700,Thames Central,Waikato,5-11,58,30,12,NA,NA,NA,NA,52%,21%,NA,NA
167800,Thames South,Waikato,12+,"2,999","2,644","2,601","2,481","1,875","1,314",520,88%,87%,76%,40%
167800,Thames South,Waikato,5-11,263,118,78,NA,NA,NA,NA,45%,30%,NA,NA
167900,Hikuai,Waikato,12+,220,166,161,153,89,63,25,75%,73%,58%,40%
168000,Totora-Kopu,Waikato,12+,769,712,698,674,528,348,139,93%,91%,78%,40%
168000,Totora-Kopu,Waikato,5-11,67,35,18,NA,NA,NA,NA,52%,27%,NA,NA
168100,Tairua,Waikato,12+,"1,404","1,215","1,191","1,160",844,689,279,87%,85%,73%,40%
168100,Tairua,Waikato,5-11,111,35,14,NA,NA,NA,NA,32%,13%,NA,NA
168200,Pauanui,Waikato,12+,896,788,784,769,610,506,198,88%,88%,79%,39%
168200,Pauanui,Waikato,5-11,49,14,Masked,NA,NA,NA,NA,29%,8%,NA,NA
168300,Matatoki-Puriri,Waikato,12+,973,815,795,754,490,339,89,84%,82%,65%,26%
168300,Matatoki-Puriri,Waikato,5-11,121,54,35,NA,NA,NA,NA,45%,29%,NA,NA
168400,Whangamata Rural,Waikato,12+,418,354,348,334,227,167,63,85%,83%,68%,38%
168500,Whangamata,Waikato,12+,"3,761","3,350","3,309","3,208","2,379","1,893",785,89%,88%,74%,41%
168500,Whangamata,Waikato,5-11,296,82,37,NA,NA,NA,NA,28%,12%,NA,NA
168600,Miranda-Pukorokoro,Counties Manukau,12+,851,750,739,713,488,383,147,88%,87%,68%,38%
168600,Miranda-Pukorokoro,Counties Manukau,5-11,61,23,9,NA,NA,NA,NA,38%,15%,NA,NA
168700,Hauraki Plains North,Waikato,12+,"1,048",904,891,845,539,340,80,86%,85%,64%,24%
168700,Hauraki Plains North,Waikato,5-11,134,62,24,NA,NA,NA,NA,46%,18%,NA,NA
168800,Hauraki Plains East,Waikato,12+,"1,204","1,049","1,032",978,620,373,99,87%,86%,63%,27%
168800,Hauraki Plains East,Waikato,5-11,135,59,34,NA,NA,NA,NA,44%,25%,NA,NA
168900,Ngatea,Waikato,12+,"1,326","1,217","1,208","1,129",811,563,251,92%,91%,72%,45%
168900,Ngatea,Waikato,5-11,137,64,32,NA,NA,NA,NA,47%,23%,NA,NA
169000,Hauraki Plains South,Waikato,12+,"1,270","1,039","1,010",955,540,310,80,82%,80%,57%,26%
169000,Hauraki Plains South,Waikato,5-11,188,63,35,NA,NA,NA,NA,34%,19%,NA,NA
169100,Paeroa Rural,Waikato,12+,"1,728","1,437","1,406","1,325",798,521,148,83%,81%,60%,28%
169100,Paeroa Rural,Waikato,5-11,209,70,34,NA,NA,NA,NA,33%,16%,NA,NA
169200,Paeroa,Waikato,12+,"4,019","3,553","3,482","3,339","2,417","1,757",678,88%,87%,72%,39%
169200,Paeroa,Waikato,5-11,351,106,52,NA,NA,NA,NA,30%,15%,NA,NA
169300,Waihi Rural,Waikato,12+,"2,065","1,677","1,651","1,569","1,026",703,201,81%,80%,65%,29%
169300,Waihi Rural,Waikato,5-11,196,77,31,NA,NA,NA,NA,39%,16%,NA,NA
169400,Waihi North,Waikato,12+,"1,654","1,382","1,360","1,300",941,671,238,84%,82%,72%,35%
169400,Waihi North,Waikato,5-11,147,53,19,NA,NA,NA,NA,36%,13%,NA,NA
169500,Waihi East,Waikato,12+,"1,290","1,066","1,031",994,671,490,159,83%,80%,68%,32%
169500,Waihi East,Waikato,5-11,119,32,14,NA,NA,NA,NA,27%,12%,NA,NA
169600,Waihi South,Waikato,12+,"2,066","1,736","1,699","1,634","1,153",820,287,84%,82%,71%,35%
169600,Waihi South,Waikato,5-11,179,60,16,NA,NA,NA,NA,34%,9%,NA,NA
169700,Aka Aka,Counties Manukau,12+,"2,834","2,544","2,517","2,380","1,568",965,238,90%,89%,66%,25%
169700,Aka Aka,Counties Manukau,5-11,309,176,88,NA,NA,NA,NA,57%,28%,NA,NA
169800,Mangatangi,Counties Manukau,12+,954,866,856,794,513,269,65,91%,90%,65%,24%
169800,Mangatangi,Counties Manukau,5-11,140,61,23,NA,NA,NA,NA,44%,16%,NA,NA
169900,Tuakau Rural,Counties Manukau,12+,"1,490","1,372","1,343","1,257",829,501,166,92%,90%,66%,33%
169900,Tuakau Rural,Counties Manukau,5-11,118,73,38,NA,NA,NA,NA,62%,32%,NA,NA
170000,Tuakau North,Counties Manukau,12+,"2,738","2,537","2,495","2,342","1,449",709,265,93%,91%,62%,37%
170000,Tuakau North,Counties Manukau,5-11,419,182,72,NA,NA,NA,NA,43%,17%,NA,NA
170100,Onewhero,Counties Manukau,12+,"1,467","1,274","1,257","1,178",747,430,151,87%,86%,63%,35%
170100,Onewhero,Counties Manukau,5-11,173,70,34,NA,NA,NA,NA,40%,20%,NA,NA
170200,Pokeno Rural,Counties Manukau,12+,"1,591","1,413","1,407","1,319",892,484,154,89%,88%,68%,32%
170200,Pokeno Rural,Counties Manukau,5-11,160,86,38,NA,NA,NA,NA,54%,24%,NA,NA
170300,Tuakau South,Counties Manukau,12+,"1,752","1,629","1,603","1,493",941,476,153,93%,91%,63%,32%
170300,Tuakau South,Counties Manukau,5-11,240,104,38,NA,NA,NA,NA,43%,16%,NA,NA
170400,Port Waikato-Waikaretu,Counties Manukau,12+,706,612,603,583,389,270,82,87%,85%,67%,30%
170400,Port Waikato-Waikaretu,Counties Manukau,5-11,53,21,6,NA,NA,NA,NA,40%,11%,NA,NA
170500,Pokeno,Counties Manukau,12+,"4,091","3,857","3,827","3,662","2,547",947,291,94%,94%,70%,31%
170500,Pokeno,Counties Manukau,5-11,580,327,172,NA,NA,NA,NA,56%,30%,NA,NA
170600,Pukekawa,Counties Manukau,12+,"1,393","1,273","1,264","1,190",757,443,112,91%,91%,64%,25%
170600,Pukekawa,Counties Manukau,5-11,167,98,53,NA,NA,NA,NA,59%,32%,NA,NA
170700,Maramarua,Waikato,12+,"1,481","1,294","1,269","1,185",741,416,133,87%,86%,63%,32%
170700,Maramarua,Waikato,5-11,216,75,34,NA,NA,NA,NA,35%,16%,NA,NA
170800,Rangiriri,Waikato,12+,"1,663","1,458","1,442","1,368",882,520,148,88%,87%,64%,28%
170800,Rangiriri,Waikato,5-11,156,53,17,NA,NA,NA,NA,34%,11%,NA,NA
170900,Te Akau,Counties Manukau,12+,288,246,242,228,142,93,18,85%,84%,62%,19%
170900,Te Akau,Counties Manukau,5-11,49,18,11,NA,NA,NA,NA,37%,22%,NA,NA
170900,Te Akau,Waikato,12+,"1,417","1,245","1,234","1,158",744,453,110,88%,87%,64%,24%
170900,Te Akau,Waikato,5-11,156,74,37,NA,NA,NA,NA,47%,24%,NA,NA
171100,Te Kauwhata,Waikato,12+,"1,478","1,316","1,296","1,216",840,500,193,89%,88%,69%,39%
171100,Te Kauwhata,Waikato,5-11,226,87,31,NA,NA,NA,NA,38%,14%,NA,NA
171200,Huntly Rural,Waikato,12+,"1,947","1,695","1,654","1,567",995,606,176,87%,85%,63%,29%
171200,Huntly Rural,Waikato,5-11,221,90,30,NA,NA,NA,NA,41%,14%,NA,NA
171300,Waerenga,Waikato,12+,800,687,681,656,423,260,48,86%,85%,64%,18%
171300,Waerenga,Waikato,5-11,92,51,18,NA,NA,NA,NA,55%,20%,NA,NA
171400,Huntly West,Waikato,12+,"2,596","2,212","2,135","1,975","1,083",528,176,85%,82%,55%,33%
171400,Huntly West,Waikato,5-11,443,160,70,NA,NA,NA,NA,36%,16%,NA,NA
171500,Huntly East,Waikato,12+,"4,256","3,805","3,743","3,477","2,360","1,326",520,89%,88%,68%,39%
171500,Huntly East,Waikato,5-11,521,245,119,NA,NA,NA,NA,47%,23%,NA,NA
171600,Raglan,Waikato,12+,"3,179","2,664","2,612","2,498","1,605",917,361,84%,82%,64%,39%
171600,Raglan,Waikato,5-11,363,134,49,NA,NA,NA,NA,37%,13%,NA,NA
171700,Whitikahu,Waikato,12+,"1,672","1,510","1,489","1,386",828,399,91,90%,89%,60%,23%
171700,Whitikahu,Waikato,5-11,235,116,47,NA,NA,NA,NA,49%,20%,NA,NA
171800,Te Uku,Waikato,12+,"2,488","2,065","2,028","1,918","1,146",657,168,83%,82%,60%,26%
171800,Te Uku,Waikato,5-11,300,123,42,NA,NA,NA,NA,41%,14%,NA,NA
171900,Taupiri-Lake Kainui,Waikato,12+,"2,218","1,964","1,941","1,834","1,145",613,170,89%,88%,62%,28%
171900,Taupiri-Lake Kainui,Waikato,5-11,276,161,56,NA,NA,NA,NA,58%,20%,NA,NA
172000,Ngaruawahia North,Waikato,12+,"1,509","1,324","1,292","1,185",645,298,85,88%,86%,54%,29%
172000,Ngaruawahia North,Waikato,5-11,267,95,43,NA,NA,NA,NA,36%,16%,NA,NA
172100,Ngaruawahia Central,Waikato,12+,"2,624","2,286","2,239","2,096","1,174",590,154,87%,85%,56%,26%
172100,Ngaruawahia Central,Waikato,5-11,367,125,51,NA,NA,NA,NA,34%,14%,NA,NA
172200,Ngaruawahia South,Waikato,12+,"1,570","1,397","1,361","1,265",726,364,114,89%,87%,57%,31%
172200,Ngaruawahia South,Waikato,5-11,240,88,35,NA,NA,NA,NA,37%,15%,NA,NA
172300,Kainui-Gordonton,Waikato,12+,"1,505","1,342","1,327","1,239",797,431,106,89%,88%,64%,25%
172300,Kainui-Gordonton,Waikato,5-11,214,109,52,NA,NA,NA,NA,51%,24%,NA,NA
172400,Te Kowhai,Waikato,12+,"1,813","1,686","1,673","1,570","1,083",641,176,93%,92%,69%,27%
172400,Te Kowhai,Waikato,5-11,267,145,69,NA,NA,NA,NA,54%,26%,NA,NA
172500,Whatawhata West,Waikato,12+,393,346,345,325,215,115,23,88%,88%,66%,20%
172500,Whatawhata West,Waikato,5-11,77,51,23,NA,NA,NA,NA,66%,30%,NA,NA
172600,Horotiu,Waikato,12+,538,482,467,448,246,121,25,90%,87%,55%,21%
172600,Horotiu,Waikato,5-11,77,33,10,NA,NA,NA,NA,43%,13%,NA,NA
172700,Horsham Downs,Waikato,12+,701,630,627,574,412,226,48,90%,89%,72%,21%
172700,Horsham Downs,Waikato,5-11,83,54,24,NA,NA,NA,NA,65%,29%,NA,NA
172800,Whatawhata East,Waikato,12+,"2,539","2,299","2,274","2,125","1,385",796,216,91%,90%,65%,27%
172800,Whatawhata East,Waikato,5-11,333,167,86,NA,NA,NA,NA,50%,26%,NA,NA
172900,Rotokauri ,Waikato,12+,919,836,828,787,543,322,83,91%,90%,69%,26%
172900,Rotokauri ,Waikato,5-11,97,48,36,NA,NA,NA,NA,49%,37%,NA,NA
173000,Hamilton Park,Waikato,12+,"1,407","1,260","1,249","1,139",786,434,145,90%,89%,69%,33%
173000,Hamilton Park,Waikato,5-11,189,116,63,NA,NA,NA,NA,61%,33%,NA,NA
173100,Eureka-Tauwhare,Waikato,12+,"1,800","1,663","1,641","1,503","1,034",565,160,92%,91%,69%,28%
173100,Eureka-Tauwhare,Waikato,5-11,249,151,71,NA,NA,NA,NA,61%,29%,NA,NA
173200,Tamahere North,Waikato,12+,"4,040","3,734","3,713","3,424","2,710","1,651",725,92%,92%,79%,44%
173200,Tamahere North,Waikato,5-11,461,332,198,NA,NA,NA,NA,72%,43%,NA,NA
173300,Pukemoremore,Waikato,12+,"2,146","1,991","1,958","1,806","1,244",700,233,93%,91%,69%,33%
173300,Pukemoremore,Waikato,5-11,267,159,79,NA,NA,NA,NA,60%,30%,NA,NA
173400,Tamahere South,Waikato,12+,"1,936","1,812","1,803","1,687","1,277",782,308,94%,93%,76%,39%
173400,Tamahere South,Waikato,5-11,228,145,89,NA,NA,NA,NA,64%,39%,NA,NA
