SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
147900,Auckland Airport,Counties Manukau,12+,568,480,472,444,255,100,30,85%,83%,57%,30%
147900,Auckland Airport,Counties Manukau,5-11,80,28,16,NA,NA,NA,NA,35%,20%,NA,NA
148000,Eastern Beach,Counties Manukau,12+,"2,140","1,943","1,936","1,790","1,372",739,289,91%,90%,77%,39%
148000,Eastern Beach,Counties Manukau,5-11,168,124,80,NA,NA,NA,NA,74%,48%,NA,NA
148100,Sunnyhills West-Pakuranga North,Counties Manukau,12+,"3,009","2,757","2,742","2,576","1,967",954,386,92%,91%,76%,40%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,5-11,294,229,152,NA,NA,NA,NA,78%,52%,NA,NA
148200,Favona North,Counties Manukau,12+,"2,592","2,257","2,227","2,070","1,289",524,127,87%,86%,62%,24%
148200,Favona North,Counties Manukau,5-11,348,158,60,NA,NA,NA,NA,45%,17%,NA,NA
148300,Bucklands Beach Central,Counties Manukau,12+,"1,947","1,782","1,768","1,607","1,175",559,214,92%,91%,73%,38%
148300,Bucklands Beach Central,Counties Manukau,5-11,197,147,101,NA,NA,NA,NA,75%,51%,NA,NA
148400,Farm Cove,Counties Manukau,12+,"2,259","2,108","2,093","1,946","1,503",743,313,93%,93%,77%,42%
148400,Farm Cove,Counties Manukau,5-11,250,194,143,NA,NA,NA,NA,78%,57%,NA,NA
148500,Mangere North,Counties Manukau,12+,"1,936","1,693","1,657","1,523",833,288,68,87%,86%,55%,24%
148500,Mangere North,Counties Manukau,5-11,285,127,58,NA,NA,NA,NA,45%,20%,NA,NA
148600,Favona West,Counties Manukau,12+,"2,961","2,663","2,609","2,389","1,399",451,112,90%,88%,59%,25%
148600,Favona West,Counties Manukau,5-11,509,250,110,NA,NA,NA,NA,49%,22%,NA,NA
148700,Ostend,Auckland,12+,"1,914","1,675","1,652","1,586","1,115",668,277,88%,86%,70%,41%
148700,Ostend,Auckland,5-11,138,77,49,NA,NA,NA,NA,56%,36%,NA,NA
148800,Half Moon Bay North East,Counties Manukau,12+,"2,049","1,865","1,856","1,699","1,263",570,194,91%,91%,74%,34%
148800,Half Moon Bay North East,Counties Manukau,5-11,270,184,111,NA,NA,NA,NA,68%,41%,NA,NA
148900,Mangere West,Counties Manukau,12+,"3,692","3,180","3,108","2,868","1,556",580,134,86%,84%,54%,23%
148900,Mangere West,Counties Manukau,5-11,624,281,106,NA,NA,NA,NA,45%,17%,NA,NA
149000,Pakuranga West,Counties Manukau,12+,"3,807","3,480","3,443","3,303","2,378","1,062",440,91%,90%,72%,41%
149000,Pakuranga West,Counties Manukau,5-11,374,232,139,NA,NA,NA,NA,62%,37%,NA,NA
149100,Mount Wellington South West,Auckland,12+,"2,674","2,440","2,415","2,306","1,587",439,105,91%,90%,69%,24%
149100,Mount Wellington South West,Auckland,5-11,248,143,84,NA,NA,NA,NA,58%,34%,NA,NA
149200,Sunnyhills East,Counties Manukau,12+,"3,090","2,879","2,859","2,699","2,074","1,036",525,93%,93%,77%,51%
149200,Sunnyhills East,Counties Manukau,5-11,341,241,159,NA,NA,NA,NA,71%,47%,NA,NA
149300,Half Moon Bay South East,Counties Manukau,12+,"2,794","2,564","2,550","2,380","1,714",659,232,92%,91%,72%,35%
149300,Half Moon Bay South East,Counties Manukau,5-11,366,226,121,NA,NA,NA,NA,62%,33%,NA,NA
149400,Favona East,Counties Manukau,12+,"3,403","3,050","3,004","2,751","1,662",665,157,90%,88%,60%,24%
149400,Favona East,Counties Manukau,5-11,446,233,118,NA,NA,NA,NA,52%,26%,NA,NA
149500,Mount Wellington South East,Auckland,12+,"2,742","2,435","2,388","2,233","1,363",456,139,89%,87%,61%,30%
149500,Mount Wellington South East,Auckland,5-11,397,200,90,NA,NA,NA,NA,50%,23%,NA,NA
149600,Otahuhu Industrial,Counties Manukau,12+,50,Masked,Masked,156,114,Masked,NA,>95%,>95%,73%,0%
149700,Bucklands Beach South,Counties Manukau,12+,"4,066","3,669","3,643","3,371","2,379",981,300,90%,90%,71%,31%
149700,Bucklands Beach South,Counties Manukau,5-11,420,304,196,NA,NA,NA,NA,72%,47%,NA,NA
149800,Pakuranga Central,Counties Manukau,12+,"3,137","2,846","2,816","2,677","1,888",669,198,91%,90%,71%,30%
149800,Pakuranga Central,Counties Manukau,5-11,329,192,115,NA,NA,NA,NA,58%,35%,NA,NA
149900,Awhitu,Counties Manukau,12+,"2,736","2,394","2,359","2,241","1,597","1,038",313,88%,86%,71%,30%
149900,Awhitu,Counties Manukau,5-11,273,119,46,NA,NA,NA,NA,44%,17%,NA,NA
150000,Harania North,Counties Manukau,12+,"3,611","3,178","3,098","2,832","1,502",573,148,88%,86%,53%,26%
150000,Harania North,Counties Manukau,5-11,609,284,92,NA,NA,NA,NA,47%,15%,NA,NA
150100,Otahuhu Central,Auckland,12+,"1,635","1,456","1,437","1,383",882,320,74,89%,88%,64%,23%
150100,Otahuhu Central,Auckland,5-11,101,72,41,NA,NA,NA,NA,71%,41%,NA,NA
150200,Mangere Central,Counties Manukau,12+,"3,229","2,883","2,825","2,590","1,504",609,155,89%,87%,58%,25%
150200,Mangere Central,Counties Manukau,5-11,530,259,134,NA,NA,NA,NA,49%,25%,NA,NA
150300,Otahuhu North,Auckland,12+,"3,451","3,085","3,032","2,835","1,730",597,163,89%,88%,61%,27%
150300,Otahuhu North,Auckland,5-11,511,277,118,NA,NA,NA,NA,54%,23%,NA,NA
150400,Howick West,Counties Manukau,12+,"3,625","3,310","3,284","3,065","2,234","1,008",352,91%,91%,73%,35%
150400,Howick West,Counties Manukau,5-11,414,258,166,NA,NA,NA,NA,62%,40%,NA,NA
150500,Pakuranga Heights North West,Counties Manukau,12+,"2,454","2,186","2,153","2,044","1,400",551,195,89%,88%,68%,35%
150500,Pakuranga Heights North West,Counties Manukau,5-11,300,158,86,NA,NA,NA,NA,53%,29%,NA,NA
150600,Mellons Bay,Counties Manukau,12+,"3,881","3,576","3,554","3,328","2,535","1,363",505,92%,92%,76%,37%
150600,Mellons Bay,Counties Manukau,5-11,416,290,204,NA,NA,NA,NA,70%,49%,NA,NA
150700,Pakuranga Heights East,Counties Manukau,12+,"2,725","2,486","2,466","2,311","1,573",619,195,91%,90%,68%,32%
150700,Pakuranga Heights East,Counties Manukau,5-11,313,199,116,NA,NA,NA,NA,64%,37%,NA,NA
150800,Sutton Park,Counties Manukau,12+,"3,396","2,966","2,923","2,684","1,530",597,137,87%,86%,57%,23%
150800,Sutton Park,Counties Manukau,5-11,546,313,130,NA,NA,NA,NA,57%,24%,NA,NA
150900,Otahuhu East,Auckland,12+,"2,089","1,884","1,863","1,757","1,091",373,122,90%,89%,62%,33%
150900,Otahuhu East,Auckland,5-11,267,125,71,NA,NA,NA,NA,47%,27%,NA,NA
151000,Mangere South,Counties Manukau,12+,"3,302","2,912","2,863","2,631","1,549",560,127,88%,87%,59%,23%
151000,Mangere South,Counties Manukau,5-11,451,237,102,NA,NA,NA,NA,53%,23%,NA,NA
151100,Onetangi,Auckland,12+,"1,272","1,116","1,098","1,046",729,436,185,88%,86%,70%,42%
151100,Onetangi,Auckland,5-11,98,52,30,NA,NA,NA,NA,53%,31%,NA,NA
151200,Harania South,Counties Manukau,12+,"2,982","2,665","2,629","2,414","1,422",565,149,89%,88%,59%,26%
151200,Harania South,Counties Manukau,5-11,456,222,94,NA,NA,NA,NA,49%,21%,NA,NA
151300,Highland Park (Auckland),Counties Manukau,12+,"4,247","3,900","3,865","3,687","2,773","1,388",546,92%,91%,75%,39%
151300,Highland Park (Auckland),Counties Manukau,5-11,373,243,147,NA,NA,NA,NA,65%,39%,NA,NA
151400,Otahuhu South West,Auckland,12+,"3,248","2,926","2,873","2,694","1,698",641,185,90%,88%,63%,29%
151400,Otahuhu South West,Auckland,5-11,407,216,122,NA,NA,NA,NA,53%,30%,NA,NA
151500,Pakuranga Heights South West,Counties Manukau,12+,"2,992","2,750","2,721","2,591","1,760",664,207,92%,91%,68%,31%
151500,Pakuranga Heights South West,Counties Manukau,5-11,373,235,136,NA,NA,NA,NA,63%,36%,NA,NA
151600,Mangere Mascot,Counties Manukau,12+,"3,334","2,947","2,887","2,647","1,559",665,156,88%,87%,59%,23%
151600,Mangere Mascot,Counties Manukau,5-11,480,244,95,NA,NA,NA,NA,51%,20%,NA,NA
151700,Waiheke East,Auckland,12+,"1,004",854,845,822,603,370,137,85%,84%,73%,37%
151700,Waiheke East,Auckland,5-11,66,33,21,NA,NA,NA,NA,50%,32%,NA,NA
151800,Massey Road West,Counties Manukau,12+,"3,289","2,927","2,874","2,686","1,575",597,161,89%,87%,59%,27%
151800,Massey Road West,Counties Manukau,5-11,502,246,108,NA,NA,NA,NA,49%,22%,NA,NA
151900,Otahuhu South,Auckland,12+,"3,246","2,949","2,912","2,752","1,775",676,199,91%,90%,64%,29%
151900,Otahuhu South,Auckland,5-11,413,226,99,NA,NA,NA,NA,55%,24%,NA,NA
152000,Howick Central,Counties Manukau,12+,"3,209","2,970","2,953","2,788","2,105",942,363,93%,92%,76%,39%
152000,Howick Central,Counties Manukau,5-11,358,230,138,NA,NA,NA,NA,64%,39%,NA,NA
152100,Massey Road North,Counties Manukau,12+,"3,046","2,722","2,683","2,509","1,592",562,129,89%,88%,63%,23%
152100,Massey Road North,Counties Manukau,5-11,434,231,100,NA,NA,NA,NA,53%,23%,NA,NA
152200,Botany Downs West,Counties Manukau,12+,"2,654","2,433","2,422","2,289","1,689",791,255,92%,91%,74%,32%
152200,Botany Downs West,Counties Manukau,5-11,298,198,130,NA,NA,NA,NA,66%,44%,NA,NA
152300,East Tamaki,Counties Manukau,12+,430,379,374,365,257,85,28,88%,87%,70%,33%
152400,Howick East,Counties Manukau,12+,"3,163","2,942","2,908","2,764","2,043",979,378,93%,92%,74%,39%
152400,Howick East,Counties Manukau,5-11,397,280,176,NA,NA,NA,NA,71%,44%,NA,NA
152500,Burswood,Counties Manukau,12+,"1,471","1,359","1,348","1,297",977,391,134,92%,92%,75%,34%
152500,Burswood,Counties Manukau,5-11,130,86,59,NA,NA,NA,NA,66%,45%,NA,NA
152600,Massey Road South,Counties Manukau,12+,"1,593","1,438","1,420","1,321",774,286,78,90%,89%,59%,27%
152600,Massey Road South,Counties Manukau,5-11,247,129,46,NA,NA,NA,NA,52%,19%,NA,NA
152800,Mangere South East,Counties Manukau,12+,"3,451","3,132","3,092","2,873","1,846",665,162,91%,90%,64%,24%
152800,Mangere South East,Counties Manukau,5-11,413,240,109,NA,NA,NA,NA,58%,26%,NA,NA
152900,Botany Downs East,Counties Manukau,12+,"1,974","1,874","1,863","1,761","1,360",625,262,95%,94%,77%,42%
152900,Botany Downs East,Counties Manukau,5-11,251,179,124,NA,NA,NA,NA,71%,49%,NA,NA
153000,Grange,Counties Manukau,12+,"1,992","1,804","1,774","1,656",956,348,73,91%,89%,58%,21%
153000,Grange,Counties Manukau,5-11,302,146,57,NA,NA,NA,NA,48%,19%,NA,NA
153100,Golflands,Counties Manukau,12+,"2,290","2,122","2,107","2,007","1,553",825,297,93%,92%,77%,36%
153100,Golflands,Counties Manukau,5-11,189,132,81,NA,NA,NA,NA,70%,43%,NA,NA
153200,Aorere North,Counties Manukau,12+,"1,304","1,178","1,156","1,079",648,220,86,90%,89%,60%,39%
153200,Aorere North,Counties Manukau,5-11,168,82,39,NA,NA,NA,NA,49%,23%,NA,NA
153300,Mangere East,Counties Manukau,12+,"3,613","3,323","3,281","3,091","2,019",738,209,92%,91%,65%,28%
153300,Mangere East,Counties Manukau,5-11,439,250,126,NA,NA,NA,NA,57%,29%,NA,NA
153400,Cockle Bay,Counties Manukau,12+,"3,918","3,672","3,654","3,443","2,668","1,437",558,94%,93%,77%,39%
153400,Cockle Bay,Counties Manukau,5-11,410,299,200,NA,NA,NA,NA,73%,49%,NA,NA
153500,Otara West,Counties Manukau,12+,"2,825","2,424","2,347","2,143","1,052",419,95,86%,83%,49%,23%
153500,Otara West,Counties Manukau,5-11,529,232,86,NA,NA,NA,NA,44%,16%,NA,NA
153600,Aorere Central,Counties Manukau,12+,"1,942","1,747","1,721","1,592",984,412,134,90%,89%,62%,33%
153600,Aorere Central,Counties Manukau,5-11,255,143,58,NA,NA,NA,NA,56%,23%,NA,NA
153700,Northpark North,Counties Manukau,12+,"2,695","2,428","2,411","2,294","1,740",817,271,90%,89%,76%,33%
153700,Northpark North,Counties Manukau,5-11,312,231,146,NA,NA,NA,NA,74%,47%,NA,NA
153800,Somerville,Counties Manukau,12+,"4,143","3,798","3,779","3,595","2,751","1,373",477,92%,91%,77%,35%
153800,Somerville,Counties Manukau,5-11,433,330,218,NA,NA,NA,NA,76%,50%,NA,NA
153900,Northpark South,Counties Manukau,12+,"2,086","1,895","1,886","1,775","1,318",698,253,91%,90%,74%,36%
153900,Northpark South,Counties Manukau,5-11,223,154,107,NA,NA,NA,NA,69%,48%,NA,NA
154000,Papatoetoe North,Counties Manukau,12+,"4,506","4,128","4,089","3,872","2,549",866,262,92%,91%,66%,30%
154000,Papatoetoe North,Counties Manukau,5-11,482,279,133,NA,NA,NA,NA,58%,28%,NA,NA
154100,Dingwall,Counties Manukau,12+,"3,311","3,059","3,040","2,891","1,950",728,207,92%,92%,67%,28%
154100,Dingwall,Counties Manukau,5-11,367,241,138,NA,NA,NA,NA,66%,38%,NA,NA
154200,Aorere South,Counties Manukau,12+,"4,186","3,828","3,785","3,524","2,247",787,217,91%,90%,64%,28%
154200,Aorere South,Counties Manukau,5-11,563,337,168,NA,NA,NA,NA,60%,30%,NA,NA
154300,Shelly Park,Counties Manukau,12+,"2,607","2,431","2,414","2,254","1,726",851,312,93%,93%,77%,37%
154300,Shelly Park,Counties Manukau,5-11,309,212,161,NA,NA,NA,NA,69%,52%,NA,NA
154400,Otara Central,Counties Manukau,12+,"2,430","2,094","2,044","1,871","1,003",405,94,86%,84%,54%,23%
154400,Otara Central,Counties Manukau,5-11,360,157,58,NA,NA,NA,NA,44%,16%,NA,NA
154500,Huntington Park,Counties Manukau,12+,"1,850","1,722","1,713","1,629","1,239",627,309,93%,93%,76%,49%
154500,Huntington Park,Counties Manukau,5-11,151,108,67,NA,NA,NA,NA,72%,44%,NA,NA
154700,Botany North,Counties Manukau,12+,"2,519","2,260","2,250","2,127","1,674","1,027",492,90%,89%,79%,48%
154700,Botany North,Counties Manukau,5-11,194,125,69,NA,NA,NA,NA,64%,36%,NA,NA
154800,Papatoetoe West,Counties Manukau,12+,"4,323","3,900","3,862","3,642","2,370",795,223,90%,89%,65%,28%
154800,Papatoetoe West,Counties Manukau,5-11,551,346,185,NA,NA,NA,NA,63%,34%,NA,NA
154900,Papatoetoe Central,Counties Manukau,12+,"5,007","4,576","4,539","4,357","3,004","1,182",443,91%,91%,69%,37%
154900,Papatoetoe Central,Counties Manukau,5-11,498,345,210,NA,NA,NA,NA,69%,42%,NA,NA
155000,Sunkist Bay,Counties Manukau,12+,"2,816","2,642","2,629","2,441","1,835",852,308,94%,93%,75%,36%
155000,Sunkist Bay,Counties Manukau,5-11,377,264,152,NA,Masked,NA,NA,70%,40%,>95%,NA
155100,Otara East,Counties Manukau,12+,"3,326","2,896","2,814","2,548","1,369",486,89,87%,85%,54%,18%
155100,Otara East,Counties Manukau,5-11,584,242,87,NA,NA,NA,NA,41%,15%,NA,NA
155200,Redcastle,Counties Manukau,12+,"2,308","2,079","2,066","1,953","1,449",585,175,90%,90%,74%,30%
155200,Redcastle,Counties Manukau,5-11,264,191,125,NA,NA,NA,NA,72%,47%,NA,NA
155300,Botany East,Counties Manukau,12+,"1,836","1,720","1,706","1,604","1,226",590,206,94%,93%,76%,35%
155300,Botany East,Counties Manukau,5-11,169,143,88,NA,NA,NA,NA,85%,52%,NA,NA
155400,Botany South,Counties Manukau,12+,"2,688","2,448","2,431","2,286","1,721",741,264,91%,90%,75%,36%
155400,Botany South,Counties Manukau,5-11,256,180,104,NA,NA,NA,NA,70%,41%,NA,NA
155500,Manukau Central,Counties Manukau,12+,"1,147","1,042","1,027","1,003",585,199,62,91%,90%,58%,31%
155500,Manukau Central,Counties Manukau,5-11,70,36,12,NA,NA,NA,NA,51%,17%,NA,NA
155600,Papatoetoe East,Counties Manukau,12+,"4,145","3,783","3,746","3,533","2,251",755,213,91%,90%,64%,28%
155600,Papatoetoe East,Counties Manukau,5-11,472,256,136,NA,NA,NA,NA,54%,29%,NA,NA
155700,Otara South,Counties Manukau,12+,"3,280","2,828","2,760","2,542","1,342",531,121,86%,84%,53%,23%
155700,Otara South,Counties Manukau,5-11,575,266,110,NA,NA,NA,NA,46%,19%,NA,NA
155800,Ferguson,Counties Manukau,12+,"3,801","3,264","3,170","2,925","1,420",540,125,86%,83%,49%,23%
155800,Ferguson,Counties Manukau,5-11,683,283,96,NA,NA,NA,NA,41%,14%,NA,NA
155900,Papatoetoe South West,Counties Manukau,12+,"3,285","3,004","2,964","2,780","1,793",606,166,91%,90%,64%,27%
155900,Papatoetoe South West,Counties Manukau,5-11,420,249,120,NA,NA,NA,NA,59%,29%,NA,NA
156000,Botany Junction,Counties Manukau,12+,153,132,131,129,75,31,Masked,86%,86%,58%,16%
156100,Dannemora North,Counties Manukau,12+,"2,372","2,167","2,154","2,016","1,486",599,155,91%,91%,74%,26%
156100,Dannemora North,Counties Manukau,5-11,235,178,114,NA,NA,NA,NA,76%,49%,NA,NA
156200,Papatoetoe South,Counties Manukau,12+,"3,880","3,578","3,548","3,395","2,305",823,251,92%,91%,68%,30%
156200,Papatoetoe South,Counties Manukau,5-11,376,246,137,NA,NA,NA,NA,65%,36%,NA,NA
156300,East Tamaki Heights,Counties Manukau,12+,"2,760","2,509","2,490","2,357","1,783",844,270,91%,90%,76%,32%
156300,East Tamaki Heights,Counties Manukau,5-11,265,191,128,NA,NA,NA,NA,72%,48%,NA,NA
156400,Te Puru,Counties Manukau,12+,"3,780",Masked,Masked,"3,363","2,681","1,290",493,>95%,>95%,80%,38%
156400,Te Puru,Counties Manukau,5-11,496,378,260,NA,NA,NA,NA,76%,52%,NA,NA
156500,Puhinui North,Counties Manukau,12+,"3,533","3,314","3,286","3,129","2,163",786,242,94%,93%,69%,31%
156500,Puhinui North,Counties Manukau,5-11,381,261,141,NA,NA,NA,NA,69%,37%,NA,NA
156600,Dannemora South,Counties Manukau,12+,"2,643","2,427","2,416","2,257","1,664",633,132,92%,91%,74%,21%
156600,Dannemora South,Counties Manukau,5-11,306,222,141,NA,NA,NA,NA,73%,46%,NA,NA
156700,Puhinui South,Counties Manukau,12+,"2,326","2,160","2,141","2,030","1,361",461,136,93%,92%,67%,30%
156700,Puhinui South,Counties Manukau,5-11,284,184,94,NA,NA,NA,NA,65%,33%,NA,NA
156800,Rongomai West,Counties Manukau,12+,"2,116","1,831","1,774","1,616",846,338,79,87%,84%,52%,23%
156800,Rongomai West,Counties Manukau,5-11,346,129,53,NA,NA,NA,NA,37%,15%,NA,NA
156900,Baverstock,Counties Manukau,12+,"3,805","3,458","3,445","3,237","2,372",912,201,91%,91%,73%,22%
156900,Baverstock,Counties Manukau,5-11,441,307,201,NA,NA,NA,NA,70%,46%,NA,NA
157000,Puhinui East,Counties Manukau,12+,"2,498","2,296","2,283","2,170","1,452",546,181,92%,91%,67%,33%
157000,Puhinui East,Counties Manukau,5-11,261,150,73,NA,NA,NA,NA,57%,28%,NA,NA
157100,Turanga,Counties Manukau,12+,"3,058","2,841","2,820","2,651","1,968","1,116",361,93%,92%,74%,32%
157100,Turanga,Counties Manukau,5-11,235,140,84,NA,NA,NA,NA,60%,36%,NA,NA
157200,Rongomai East,Counties Manukau,12+,"1,885","1,644","1,609","1,499",808,261,60,87%,85%,54%,23%
157200,Rongomai East,Counties Manukau,5-11,293,146,46,NA,NA,NA,NA,50%,16%,NA,NA
157300,Ormiston North,Counties Manukau,12+,"2,408","2,228","2,220","2,066","1,561",505,141,93%,92%,76%,28%
157300,Ormiston North,Counties Manukau,5-11,290,242,161,NA,NA,NA,NA,83%,56%,NA,NA
157400,Maraetai,Counties Manukau,12+,"2,247","2,113","2,103","1,973","1,526",846,347,94%,94%,77%,41%
157400,Maraetai,Counties Manukau,5-11,251,163,118,NA,NA,NA,NA,65%,47%,NA,NA
157500,Chapel Downs,Counties Manukau,12+,"3,117","2,831","2,802","2,663","1,760",599,140,91%,90%,66%,23%
157500,Chapel Downs,Counties Manukau,5-11,359,202,102,NA,NA,NA,NA,56%,28%,NA,NA
157600,Wiri West,Counties Manukau,12+,845,742,706,662,406,113,15,88%,84%,61%,13%
157600,Wiri West,Counties Manukau,5-11,52,25,10,NA,NA,NA,NA,48%,19%,NA,NA
157700,Clover Park North,Counties Manukau,12+,"4,098","3,567","3,511","3,226","1,849",709,159,87%,86%,57%,22%
157700,Clover Park North,Counties Manukau,5-11,639,293,97,NA,NA,NA,NA,46%,15%,NA,NA
157800,Mission Heights North,Counties Manukau,12+,"3,182","2,947","2,929","2,728","1,995",760,188,93%,92%,73%,25%
157800,Mission Heights North,Counties Manukau,5-11,372,286,197,NA,NA,NA,NA,77%,53%,NA,NA
157900,Clover Park South,Counties Manukau,12+,"3,623","3,293","3,251","3,042","2,017",725,174,91%,90%,66%,24%
157900,Clover Park South,Counties Manukau,5-11,528,310,167,NA,NA,NA,NA,59%,32%,NA,NA
158000,Donegal Park,Counties Manukau,12+,"4,132","3,852","3,824","3,666","2,608",941,370,93%,93%,71%,39%
158000,Donegal Park,Counties Manukau,5-11,408,316,193,NA,NA,NA,NA,77%,47%,NA,NA
158100,Ormiston South,Counties Manukau,12+,"6,358","5,915","5,890","5,560","4,062","1,118",243,93%,93%,73%,22%
158100,Ormiston South,Counties Manukau,5-11,842,682,436,NA,NA,NA,NA,81%,52%,NA,NA
158200,Mission Heights South,Counties Manukau,12+,"3,178","2,919","2,900","2,682","1,922",550,128,92%,91%,72%,23%
158200,Mission Heights South,Counties Manukau,5-11,437,353,210,NA,NA,NA,NA,81%,48%,NA,NA
158300,Hilltop (Auckland),Counties Manukau,12+,"3,541","3,265","3,244","3,067","2,041",684,171,92%,92%,67%,25%
158300,Hilltop (Auckland),Counties Manukau,5-11,376,237,139,NA,NA,NA,NA,63%,37%,NA,NA
158400,Wiri East,Counties Manukau,12+,"4,037","3,486","3,403","3,180","1,859",688,240,86%,84%,58%,35%
158400,Wiri East,Counties Manukau,5-11,634,282,113,NA,NA,NA,NA,44%,18%,NA,NA
158500,Goodwood Heights,Counties Manukau,12+,"4,118","3,796","3,769","3,594","2,504","1,048",305,92%,92%,70%,29%
158500,Goodwood Heights,Counties Manukau,5-11,422,275,143,NA,NA,NA,NA,65%,34%,NA,NA
158600,Ormiston East,Counties Manukau,12+,"3,936",Masked,Masked,"3,559","2,625",622,132,>95%,>95%,74%,21%
158600,Ormiston East,Counties Manukau,5-11,455,375,244,NA,NA,NA,NA,82%,54%,NA,NA
158700,Clendon Park North,Counties Manukau,12+,"2,708","2,380","2,317","2,129","1,154",427,95,88%,86%,54%,22%
158700,Clendon Park North,Counties Manukau,5-11,468,206,97,NA,NA,NA,NA,44%,21%,NA,NA
158800,Burbank,Counties Manukau,12+,"3,290","2,891","2,820","2,586","1,371",489,110,88%,86%,53%,22%
158800,Burbank,Counties Manukau,5-11,580,236,90,NA,NA,NA,NA,41%,16%,NA,NA
158900,Tuscany Heights,Counties Manukau,12+,"1,473","1,363","1,358","1,295",966,458,140,93%,92%,75%,31%
158900,Tuscany Heights,Counties Manukau,5-11,120,80,51,NA,NA,NA,NA,67%,42%,NA,NA
159000,Totara Heights,Counties Manukau,12+,"2,694","2,489","2,472","2,349","1,670",684,204,92%,92%,71%,30%
159000,Totara Heights,Counties Manukau,5-11,279,163,88,NA,NA,NA,NA,58%,32%,NA,NA
159100,Homai East,Counties Manukau,12+,"3,117","2,771","2,731","2,577","1,561",544,160,89%,88%,61%,29%
159100,Homai East,Counties Manukau,5-11,411,218,103,NA,NA,NA,NA,53%,25%,NA,NA
159200,Homai West,Counties Manukau,12+,"4,189","3,721","3,650","3,358","1,877",631,162,89%,87%,56%,26%
159200,Homai West,Counties Manukau,5-11,733,331,156,NA,NA,NA,NA,45%,21%,NA,NA
159300,The Gardens (Auckland),Counties Manukau,12+,"3,578","3,316","3,303","3,114","2,299","1,127",412,93%,92%,74%,37%
159300,The Gardens (Auckland),Counties Manukau,5-11,413,276,166,NA,NA,NA,NA,67%,40%,NA,NA
159400,Clarks Beach,Counties Manukau,12+,"1,299","1,225","1,213","1,149",838,491,189,94%,93%,73%,38%
159400,Clarks Beach,Counties Manukau,5-11,138,77,49,NA,NA,NA,NA,56%,36%,NA,NA
159500,Clendon Park West,Counties Manukau,12+,"2,691","2,390","2,354","2,176","1,210",442,136,89%,87%,56%,31%
159500,Clendon Park West,Counties Manukau,5-11,449,198,102,NA,NA,NA,NA,44%,23%,NA,NA
159600,Hillpark North,Counties Manukau,12+,"2,104","1,946","1,919","1,820","1,249",465,157,92%,91%,69%,34%
159600,Hillpark North,Counties Manukau,5-11,247,152,88,NA,NA,NA,NA,62%,36%,NA,NA
159700,Clendon Park East,Counties Manukau,12+,"1,888","1,689","1,648","1,511",854,267,64,89%,87%,57%,24%
159700,Clendon Park East,Counties Manukau,5-11,312,167,70,NA,NA,NA,NA,54%,22%,NA,NA
159800,Karaka Creek,Counties Manukau,12+,"1,409","1,305","1,289","1,200",852,536,156,93%,91%,71%,29%
159800,Karaka Creek,Counties Manukau,5-11,131,81,35,NA,NA,NA,NA,62%,27%,NA,NA
159900,Rowandale West,Counties Manukau,12+,"2,873","2,550","2,480","2,259","1,266",426,130,89%,86%,56%,31%
159900,Rowandale West,Counties Manukau,5-11,578,232,101,NA,NA,NA,NA,40%,17%,NA,NA
160000,Rowandale East,Counties Manukau,12+,"3,344","2,957","2,903","2,640","1,519",573,174,88%,87%,58%,30%
160000,Rowandale East,Counties Manukau,5-11,589,280,114,NA,NA,NA,NA,48%,19%,NA,NA
160100,Manurewa Central,Counties Manukau,12+,"3,336","3,009","2,970","2,802","1,778",647,241,90%,89%,63%,37%
160100,Manurewa Central,Counties Manukau,5-11,433,214,101,NA,NA,NA,NA,49%,23%,NA,NA
160200,Weymouth North,Counties Manukau,12+,"4,137","3,722","3,645","3,348","2,023",685,214,90%,88%,60%,31%
160200,Weymouth North,Counties Manukau,5-11,727,347,151,NA,NA,NA,NA,48%,21%,NA,NA
160300,Hillpark South,Counties Manukau,12+,"2,741","2,510","2,482","2,361","1,555",663,237,92%,91%,66%,36%
160300,Hillpark South,Counties Manukau,5-11,316,194,100,NA,NA,NA,NA,61%,32%,NA,NA
160400,Alfriston,Counties Manukau,12+,"3,624","3,303","3,283","3,108","2,214","1,073",451,91%,91%,71%,42%
160400,Alfriston,Counties Manukau,5-11,390,227,121,NA,NA,NA,NA,58%,31%,NA,NA
160500,Weymouth East,Counties Manukau,12+,"3,178","2,816","2,772","2,541","1,508",567,163,89%,87%,59%,29%
160500,Weymouth East,Counties Manukau,5-11,546,243,130,NA,NA,NA,NA,45%,24%,NA,NA
160600,Leabank,Counties Manukau,12+,"3,744","3,337","3,259","3,045","1,706",687,192,89%,87%,56%,28%
160600,Leabank,Counties Manukau,5-11,625,237,83,NA,NA,NA,NA,38%,13%,NA,NA
160700,Weymouth South,Counties Manukau,12+,"3,196","2,825","2,777","2,592","1,637",701,252,88%,87%,63%,36%
160700,Weymouth South,Counties Manukau,5-11,454,214,115,NA,NA,NA,NA,47%,25%,NA,NA
160800,Manurewa East,Counties Manukau,12+,"2,633","2,363","2,317","2,153","1,267",510,159,90%,88%,59%,31%
