DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 Received,Eligible for booster 2,Booster 2 Received,Population
Auckland,Pacific Peoples,65-69,Male,918,910,908,806,699,237,978
Auckland,Pacific Peoples,70-74,Female,730,729,728,619,544,188,734
Auckland,Pacific Peoples,70-74,Male,597,595,593,542,478,193,607
Auckland,Pacific Peoples,75-79,Female,461,461,458,388,329,107,514
Auckland,Pacific Peoples,75-79,Male,318,314,314,275,238,102,355
Auckland,Pacific Peoples,80-84,Female,309,303,303,247,206,68,357
Auckland,Pacific Peoples,80-84,Male,187,186,186,166,149,50,195
Auckland,Pacific Peoples,85-89,Female,160,156,156,131,116,31,183
Auckland,Pacific Peoples,85-89,Male,75,75,75,63,55,19,88
Auckland,Pacific Peoples,90+,Female,73,71,71,62,52,19,98
Auckland,Pacific Peoples,90+,Male,30,30,30,25,18,10,29
Auckland,Unknown,12-17,Female,168,152,52,16,<5,<5,64
Auckland,Unknown,12-17,Male,194,171,54,10,<5,<5,67
Auckland,Unknown,12-17,Unknown/Other,14,14,8,<5,<5,<5,12
Auckland,Unknown,18-24,Female,320,314,313,162,<5,<5,102
Auckland,Unknown,18-24,Male,351,336,331,154,<5,<5,116
Auckland,Unknown,18-24,Unknown/Other,44,43,43,24,<5,<5,45
Auckland,Unknown,25-29,Female,514,504,503,301,<5,<5,176
Auckland,Unknown,25-29,Male,561,544,544,287,<5,<5,195
Auckland,Unknown,25-29,Unknown/Other,72,71,71,45,<5,<5,76
Auckland,Unknown,30-34,Female,517,496,496,290,<5,8,153
Auckland,Unknown,30-34,Male,718,689,688,358,<5,6,217
Auckland,Unknown,30-34,Unknown/Other,99,95,95,60,<5,<5,97
Auckland,Unknown,35-39,Female,362,350,350,204,<5,<5,125
Auckland,Unknown,35-39,Male,626,599,598,344,<5,6,234
Auckland,Unknown,35-39,Unknown/Other,58,56,56,39,<5,<5,53
Auckland,Unknown,40-44,Female,259,253,252,132,<5,5,111
Auckland,Unknown,40-44,Male,464,444,444,261,<5,<5,181
Auckland,Unknown,40-44,Unknown/Other,38,36,36,24,<5,<5,29
Auckland,Unknown,45-49,Female,195,191,190,107,<5,6,86
Auckland,Unknown,45-49,Male,397,375,374,219,<5,<5,176
Auckland,Unknown,45-49,Unknown/Other,26,24,24,18,<5,<5,19
Auckland,Unknown,5-11,Female,161,97,NA,NA,NA,NA,43
Auckland,Unknown,5-11,Male,145,74,NA,NA,NA,NA,49
Auckland,Unknown,50-54,Female,168,163,163,80,65,5,79
Auckland,Unknown,50-54,Male,325,307,307,178,133,13,180
Auckland,Unknown,50-54,Unknown/Other,25,22,22,17,13,<5,22
Auckland,Unknown,55-59,Female,165,158,155,91,73,8,71
Auckland,Unknown,55-59,Male,288,265,265,163,129,12,154
Auckland,Unknown,55-59,Unknown/Other,11,11,11,9,6,<5,9
Auckland,Unknown,60-64,Female,185,180,180,107,91,16,74
Auckland,Unknown,60-64,Male,216,209,208,114,93,15,119
Auckland,Unknown,60-64,Unknown/Other,10,10,10,6,5,<5,10
Auckland,Unknown,65-69,Female,114,111,111,70,61,18,67
Auckland,Unknown,65-69,Male,171,167,167,98,81,27,84
Auckland,Unknown,65-69,Unknown/Other,6,6,6,<5,<5,<5,7
Auckland,Unknown,70-74,Female,62,61,61,39,34,14,40
Auckland,Unknown,70-74,Male,77,74,74,41,34,6,43
Auckland,Unknown,75-79,Female,35,32,32,20,18,<5,25
Auckland,Unknown,75-79,Male,32,31,31,21,21,7,21
Auckland,Unknown,80-84,Female,9,9,9,7,7,5,12
Auckland,Unknown,80-84,Male,12,11,11,8,8,<5,13
Auckland,Unknown,85-89,Female,5,5,5,<5,<5,<5,6
Auckland,Unknown,85-89,Male,6,6,5,6,6,<5,5
Bay of Plenty,Asian,12-17,Female,609,578,196,20,<5,<5,652
Bay of Plenty,Asian,12-17,Male,675,643,211,16,<5,<5,736
Bay of Plenty,Asian,12-17,Unknown/Other,6,6,<5,<5,<5,<5,8
Bay of Plenty,Asian,18-24,Female,537,536,536,322,<5,<5,625
Bay of Plenty,Asian,18-24,Male,1122,1108,"1,107",387,<5,<5,1239
Bay of Plenty,Asian,25-29,Female,926,922,921,518,<5,6,1060
Bay of Plenty,Asian,25-29,Male,1658,1633,"1,633",598,<5,<5,1728
Bay of Plenty,Asian,30-34,Female,1429,1423,"1,420",904,<5,28,1436
Bay of Plenty,Asian,30-34,Male,1577,1548,"1,548",769,<5,13,1545
Bay of Plenty,Asian,35-39,Female,1123,1116,"1,112",738,<5,18,1154
Bay of Plenty,Asian,35-39,Male,1079,1062,"1,061",660,<5,17,1063
Bay of Plenty,Asian,40-44,Female,803,795,794,514,<5,14,824
Bay of Plenty,Asian,40-44,Male,791,786,786,515,<5,10,767
Bay of Plenty,Asian,40-44,Unknown/Other,7,7,7,<5,<5,<5,7
Bay of Plenty,Asian,45-49,Female,672,666,666,461,<5,19,700
Bay of Plenty,Asian,45-49,Male,605,601,601,430,<5,9,593
Bay of Plenty,Asian,5-11,Female,540,253,NA,NA,NA,NA,943
Bay of Plenty,Asian,5-11,Male,618,288,NA,NA,NA,NA,1111
Bay of Plenty,Asian,50-54,Female,465,463,463,353,275,25,455
Bay of Plenty,Asian,50-54,Male,437,431,431,311,221,12,410
Bay of Plenty,Asian,55-59,Female,360,356,356,269,219,38,388
Bay of Plenty,Asian,55-59,Male,267,266,266,197,148,13,278
Bay of Plenty,Asian,60-64,Female,327,327,327,245,202,23,340
Bay of Plenty,Asian,60-64,Male,204,203,203,159,128,13,210
Bay of Plenty,Asian,65-69,Female,254,252,252,196,160,42,265
Bay of Plenty,Asian,65-69,Male,192,189,189,154,121,23,206
Bay of Plenty,Asian,70-74,Female,176,175,174,139,116,39,196
Bay of Plenty,Asian,70-74,Male,128,125,125,108,90,31,150
Bay of Plenty,Asian,75-79,Female,81,81,80,62,52,14,82
Bay of Plenty,Asian,75-79,Male,78,78,78,60,47,10,79
Bay of Plenty,Asian,80-84,Female,47,47,47,37,27,11,55
Bay of Plenty,Asian,80-84,Male,50,50,49,39,33,12,42
Bay of Plenty,Asian,85-89,Female,14,14,14,8,5,<5,13
Bay of Plenty,Asian,85-89,Male,11,11,11,9,8,<5,17
Bay of Plenty,Asian,90+,Male,7,6,6,5,<5,<5,5
Bay of Plenty,European or Other,12-17,Female,4853,4544,"1,603",164,<5,<5,5697
Bay of Plenty,European or Other,12-17,Male,5126,4820,"1,737",131,<5,<5,6047
Bay of Plenty,European or Other,18-24,Female,4536,4486,"4,482","2,140",<5,5,5210
Bay of Plenty,European or Other,18-24,Male,5010,4913,"4,910","1,634",<5,<5,5664
Bay of Plenty,European or Other,18-24,Unknown/Other,7,7,7,<5,<5,<5,5
Bay of Plenty,European or Other,25-29,Female,3938,3873,"3,868","1,927",<5,17,4596
Bay of Plenty,European or Other,25-29,Male,3753,3662,"3,658","1,399",<5,7,4413
Bay of Plenty,European or Other,25-29,Unknown/Other,11,11,11,5,<5,<5,9
Bay of Plenty,European or Other,30-34,Female,4886,4806,"4,800","2,669",<5,53,5633
Bay of Plenty,European or Other,30-34,Male,4380,4286,"4,275","1,881",<5,20,5007
Bay of Plenty,European or Other,30-34,Unknown/Other,9,9,9,5,<5,<5,7
Bay of Plenty,European or Other,35-39,Female,4771,4682,"4,679","2,781",<5,58,5386
Bay of Plenty,European or Other,35-39,Male,4304,4215,"4,210","2,143",<5,33,4817
Bay of Plenty,European or Other,40-44,Female,4398,4341,"4,338","2,847",<5,85,5057
Bay of Plenty,European or Other,40-44,Male,4173,4100,"4,096","2,333",<5,34,4701
Bay of Plenty,European or Other,45-49,Female,4952,4907,"4,901","3,465",<5,123,5663
Bay of Plenty,European or Other,45-49,Male,4697,4632,"4,629","2,944",<5,51,5394
Bay of Plenty,European or Other,5-11,Female,2930,1332,NA,NA,NA,NA,6328
Bay of Plenty,European or Other,5-11,Male,3026,1380,NA,NA,NA,NA,6502
Bay of Plenty,European or Other,50-54,Female,5708,5655,"5,650","4,305","3,600",424,6317
Bay of Plenty,European or Other,50-54,Male,5303,5250,"5,250","3,659","3,006",283,5789
Bay of Plenty,European or Other,55-59,Female,5783,5749,"5,746","4,664","4,038",644,6525
Bay of Plenty,European or Other,55-59,Male,5391,5352,"5,347","4,101","3,492",461,6096
Bay of Plenty,European or Other,60-64,Female,6209,6168,"6,156","5,243","4,689","1,135",6742
Bay of Plenty,European or Other,60-64,Male,5744,5711,"5,704","4,684","4,172",791,6235
Bay of Plenty,European or Other,65-69,Female,6030,5997,"5,988","5,370","4,995","1,980",6539
Bay of Plenty,European or Other,65-69,Male,5622,5596,"5,590","4,928","4,558","1,656",6047
Bay of Plenty,European or Other,70-74,Female,5774,5757,"5,754","5,302","4,992","2,479",6220
Bay of Plenty,European or Other,70-74,Male,5369,5353,"5,345","4,928","4,649","2,217",5806
Bay of Plenty,European or Other,75-79,Female,4847,4832,"4,824","4,509","4,252","2,356",4910
Bay of Plenty,European or Other,75-79,Male,4446,4437,"4,427","4,183","3,958","2,160",4477
Bay of Plenty,European or Other,80-84,Female,3693,3690,"3,687","3,484","3,294","1,925",3699
Bay of Plenty,European or Other,80-84,Male,3103,3098,"3,095","2,954","2,825","1,675",3188
Bay of Plenty,European or Other,85-89,Female,1939,1930,"1,928","1,826","1,724",972,1993
Bay of Plenty,European or Other,85-89,Male,1522,1519,"1,519","1,445","1,377",803,1560
Bay of Plenty,European or Other,90+,Female,1270,1266,"1,266","1,208","1,115",560,1363
Bay of Plenty,European or Other,90+,Male,760,759,759,720,683,406,804
Bay of Plenty,Maori,12-17,Female,2962,2677,990,37,<5,<5,3852
Bay of Plenty,Maori,12-17,Male,3028,2701,936,35,<5,<5,4086
Bay of Plenty,Maori,18-24,Female,2925,2774,"2,767",745,<5,<5,3639
Bay of Plenty,Maori,18-24,Male,3045,2844,"2,836",580,<5,<5,3710
Bay of Plenty,Maori,25-29,Female,1958,1864,"1,856",602,<5,<5,2517
Bay of Plenty,Maori,25-29,Male,1784,1663,"1,658",355,<5,<5,2317
Bay of Plenty,Maori,30-34,Female,1789,1719,"1,712",636,<5,10,2310
Bay of Plenty,Maori,30-34,Male,1679,1567,"1,563",454,<5,<5,2115
Bay of Plenty,Maori,35-39,Female,1652,1593,"1,588",677,<5,8,1975
Bay of Plenty,Maori,35-39,Male,1476,1388,"1,382",460,<5,<5,1803
Bay of Plenty,Maori,40-44,Female,1635,1587,"1,586",817,<5,20,1922
Bay of Plenty,Maori,40-44,Male,1426,1368,"1,365",597,<5,6,1731
Bay of Plenty,Maori,45-49,Female,1616,1580,"1,576",922,<5,30,1893
Bay of Plenty,Maori,45-49,Male,1418,1374,"1,371",696,<5,7,1698
Bay of Plenty,Maori,5-11,Female,1127,395,NA,NA,NA,NA,4654
Bay of Plenty,Maori,5-11,Male,1224,399,NA,NA,NA,NA,5057
Bay of Plenty,Maori,50-54,Female,1634,1598,"1,597","1,053",769,93,1864
Bay of Plenty,Maori,50-54,Male,1439,1393,"1,393",841,615,76,1647
Bay of Plenty,Maori,55-59,Female,1600,1577,"1,573","1,145",893,138,1810
Bay of Plenty,Maori,55-59,Male,1316,1295,"1,290",905,696,95,1522
Bay of Plenty,Maori,60-64,Female,1494,1477,"1,473","1,157",970,200,1600
Bay of Plenty,Maori,60-64,Male,1245,1226,"1,219",984,819,175,1328
Bay of Plenty,Maori,65-69,Female,1184,1171,"1,169",982,866,256,1231
Bay of Plenty,Maori,65-69,Male,939,930,925,806,703,234,988
Bay of Plenty,Maori,70-74,Female,782,775,772,687,628,244,808
Bay of Plenty,Maori,70-74,Male,698,691,686,617,556,197,733
Bay of Plenty,Maori,75-79,Female,456,452,451,397,360,127,467
Bay of Plenty,Maori,75-79,Male,382,380,378,350,324,121,383
Bay of Plenty,Maori,80-84,Female,292,288,286,255,220,88,304
Bay of Plenty,Maori,80-84,Male,199,198,198,185,168,72,194
Bay of Plenty,Maori,85-89,Female,129,128,128,110,97,30,133
Bay of Plenty,Maori,85-89,Male,81,81,81,73,67,25,84
Bay of Plenty,Maori,90+,Female,49,49,48,43,40,12,55
Bay of Plenty,Maori,90+,Male,16,16,16,16,14,6,21
Bay of Plenty,Pacific Peoples,12-17,Female,224,204,62,<5,<5,<5,256
Bay of Plenty,Pacific Peoples,12-17,Male,255,233,82,<5,<5,<5,305
Bay of Plenty,Pacific Peoples,18-24,Female,251,246,246,92,<5,<5,292
Bay of Plenty,Pacific Peoples,18-24,Male,421,414,413,147,<5,<5,430
Bay of Plenty,Pacific Peoples,25-29,Female,211,207,205,105,<5,<5,231
Bay of Plenty,Pacific Peoples,25-29,Male,478,469,469,222,<5,<5,453
Bay of Plenty,Pacific Peoples,30-34,Female,198,193,191,97,<5,<5,225
Bay of Plenty,Pacific Peoples,30-34,Male,456,447,447,197,<5,<5,430
Bay of Plenty,Pacific Peoples,35-39,Female,174,168,168,98,<5,<5,173
Bay of Plenty,Pacific Peoples,35-39,Male,454,448,448,213,<5,<5,440
Bay of Plenty,Pacific Peoples,40-44,Female,164,162,162,99,<5,<5,183
Bay of Plenty,Pacific Peoples,40-44,Male,370,364,364,181,<5,<5,341
Bay of Plenty,Pacific Peoples,45-49,Female,159,157,157,105,<5,<5,153
Bay of Plenty,Pacific Peoples,45-49,Male,252,250,250,142,<5,<5,225
Bay of Plenty,Pacific Peoples,5-11,Female,153,46,NA,NA,NA,NA,354
Bay of Plenty,Pacific Peoples,5-11,Male,128,43,NA,NA,NA,NA,350
Bay of Plenty,Pacific Peoples,50-54,Female,130,129,129,93,70,9,139
Bay of Plenty,Pacific Peoples,50-54,Male,172,171,171,102,75,<5,188
Bay of Plenty,Pacific Peoples,55-59,Female,100,100,99,71,59,9,129
Bay of Plenty,Pacific Peoples,55-59,Male,113,111,110,70,54,8,96
Bay of Plenty,Pacific Peoples,60-64,Female,78,76,75,60,52,11,80
Bay of Plenty,Pacific Peoples,60-64,Male,78,76,76,59,51,<5,94
Bay of Plenty,Pacific Peoples,65-69,Female,53,53,52,45,39,17,56
Bay of Plenty,Pacific Peoples,65-69,Male,55,54,53,47,42,18,66
Bay of Plenty,Pacific Peoples,70-74,Female,46,45,45,41,36,13,58
Bay of Plenty,Pacific Peoples,70-74,Male,36,36,35,30,28,8,34
Bay of Plenty,Pacific Peoples,75-79,Female,37,37,37,31,25,11,40
Bay of Plenty,Pacific Peoples,75-79,Male,22,22,22,19,18,8,27
Bay of Plenty,Pacific Peoples,80-84,Female,16,16,16,14,12,5,14
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,9,8,<5,12
Bay of Plenty,Unknown,12-17,Female,10,10,<5,<5,<5,<5,7
Bay of Plenty,Unknown,18-24,Female,14,11,11,<5,<5,<5,7
Bay of Plenty,Unknown,18-24,Male,20,19,19,9,<5,<5,18
Bay of Plenty,Unknown,25-29,Female,39,39,39,14,<5,<5,29
Bay of Plenty,Unknown,25-29,Male,66,64,63,26,<5,<5,62
Bay of Plenty,Unknown,30-34,Female,35,35,35,16,<5,<5,23
Bay of Plenty,Unknown,30-34,Male,70,65,64,31,<5,<5,48
Bay of Plenty,Unknown,35-39,Female,16,15,15,11,<5,<5,17
Bay of Plenty,Unknown,35-39,Male,57,55,55,29,<5,<5,28
Bay of Plenty,Unknown,40-44,Female,22,20,20,12,<5,<5,17
Bay of Plenty,Unknown,40-44,Male,53,52,52,30,<5,<5,38
Bay of Plenty,Unknown,45-49,Female,9,8,8,<5,<5,<5,7
Bay of Plenty,Unknown,45-49,Male,48,47,47,30,<5,<5,35
Bay of Plenty,Unknown,45-49,Unknown/Other,7,7,7,6,<5,<5,6
Bay of Plenty,Unknown,50-54,Female,12,12,12,5,5,<5,11
Bay of Plenty,Unknown,50-54,Male,36,36,36,23,18,<5,20
Bay of Plenty,Unknown,55-59,Female,7,7,7,<5,<5,<5,9
Bay of Plenty,Unknown,55-59,Male,43,43,43,22,20,<5,34
Bay of Plenty,Unknown,60-64,Female,20,19,19,8,7,<5,14
Bay of Plenty,Unknown,60-64,Male,33,31,31,21,16,<5,22
Bay of Plenty,Unknown,65-69,Male,21,21,21,12,11,<5,13
Bay of Plenty,Unknown,70-74,Female,7,7,7,6,5,<5,7
Bay of Plenty,Unknown,70-74,Male,17,17,17,13,13,6,22
Bay of Plenty,Unknown,75-79,Female,9,9,9,7,6,<5,6
Bay of Plenty,Unknown,75-79,Male,8,8,8,6,6,<5,6
Canterbury,Asian,12-17,Female,2313,2234,716,134,<5,<5,2482
Canterbury,Asian,12-17,Male,2513,2447,825,119,<5,<5,2709
