SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
138700,Epsom North,Auckland,12+,"3,173",Masked,Masked,"2,970","2,186",>95%,>95%,74%
138700,Epsom North,Auckland,5-11,220,141,76,NA,NA,64%,35%,NA
138800,Wesley South,Auckland,12+,66,Masked,Masked,64,40,>95%,>95%,62%
138900,Blockhouse Bay South,Auckland,12+,"3,953",Masked,Masked,"3,615","2,696",>95%,>95%,75%
138900,Blockhouse Bay South,Auckland,5-11,407,285,153,NA,NA,70%,38%,NA
139000,Mount Eden East,Auckland,12+,"2,637",Masked,Masked,"2,429","1,871",>95%,>95%,77%
139000,Mount Eden East,Auckland,5-11,256,176,107,NA,NA,69%,42%,NA
139100,Wesley East,Auckland,12+,"1,767",Masked,Masked,"1,577",981,>95%,>95%,62%
139100,Wesley East,Auckland,5-11,258,124,55,NA,NA,48%,21%,NA
139200,Orakei West,Auckland,12+,"2,669",Masked,Masked,"2,439","1,921",>95%,>95%,79%
139200,Orakei West,Auckland,5-11,196,151,82,NA,NA,77%,42%,NA
139300,Maungawhau,Auckland,12+,"2,468",Masked,Masked,"2,313","1,784",>95%,>95%,77%
139300,Maungawhau,Auckland,5-11,327,241,138,NA,NA,74%,42%,NA
139400,Remuera West,Auckland,12+,"2,605",Masked,Masked,"2,328","1,825",>95%,>95%,78%
139400,Remuera West,Auckland,5-11,227,164,98,NA,NA,72%,43%,NA
139500,Blockhouse Bay East,Auckland,12+,"2,349",Masked,"2,226","2,128","1,632",>95%,95%,77%
139500,Blockhouse Bay East,Auckland,5-11,196,141,82,NA,NA,72%,42%,NA
139600,Lynfield North,Auckland,12+,"3,024",Masked,Masked,"2,820","2,186",>95%,>95%,78%
139600,Lynfield North,Auckland,5-11,271,183,83,NA,NA,68%,31%,NA
139700,Mount Roskill North,Auckland,12+,"3,293",Masked,Masked,"3,086","2,344",>95%,>95%,76%
139700,Mount Roskill North,Auckland,5-11,268,184,98,NA,NA,69%,37%,NA
139800,Mount Roskill White Swan,Auckland,12+,"4,045",Masked,Masked,"3,845","2,739",>95%,>95%,71%
139800,Mount Roskill White Swan,Auckland,5-11,405,255,117,NA,NA,63%,29%,NA
139900,Mount Eden South,Auckland,12+,"3,442",Masked,Masked,"3,227","2,546",>95%,>95%,79%
139900,Mount Eden South,Auckland,5-11,338,268,178,NA,NA,79%,53%,NA
140000,Remuera Waitaramoa,Auckland,12+,"3,698",Masked,Masked,"3,350","2,622",>95%,>95%,78%
140000,Remuera Waitaramoa,Auckland,5-11,424,283,181,NA,NA,67%,43%,NA
140100,Orakei East,Auckland,12+,"2,526",Masked,"2,383","2,259","1,639",>95%,94%,73%
140100,Orakei East,Auckland,5-11,238,137,68,NA,NA,58%,29%,NA
140200,Epsom Central-North,Auckland,12+,"3,528",Masked,Masked,"3,235","2,411",>95%,>95%,75%
140200,Epsom Central-North,Auckland,5-11,337,207,128,NA,NA,61%,38%,NA
140300,Mount St John,Auckland,12+,"3,441","3,204","3,174","2,998","2,253",93%,92%,75%
140300,Mount St John,Auckland,5-11,221,136,77,NA,NA,62%,35%,NA
140400,Mount Roskill Central North,Auckland,12+,"2,836",Masked,Masked,"2,660","1,861",>95%,>95%,70%
140400,Mount Roskill Central North,Auckland,5-11,268,149,74,NA,NA,56%,28%,NA
140500,Remuera North,Auckland,12+,"3,199",Masked,Masked,"2,915","2,353",>95%,>95%,81%
140500,Remuera North,Auckland,5-11,354,265,155,NA,NA,75%,44%,NA
140600,Three Kings West,Auckland,12+,"1,863",Masked,Masked,"1,668","1,101",>95%,>95%,66%
140600,Three Kings West,Auckland,5-11,245,122,65,NA,NA,50%,27%,NA
140700,Mount Roskill Central South,Auckland,12+,"1,817",Masked,Masked,"1,645",989,>95%,>95%,60%
140700,Mount Roskill Central South,Auckland,5-11,261,142,60,NA,NA,54%,23%,NA
140800,Epsom Central-South,Auckland,12+,"3,654",Masked,Masked,"3,360","2,582",>95%,>95%,77%
140800,Epsom Central-South,Auckland,5-11,330,224,130,NA,NA,68%,39%,NA
140900,Lynfield South,Auckland,12+,"4,043",Masked,Masked,"3,772","2,866",>95%,>95%,76%
140900,Lynfield South,Auckland,5-11,356,274,167,NA,NA,77%,47%,NA
141000,Remuera South,Auckland,12+,"3,597",Masked,Masked,"3,337","2,558",>95%,>95%,77%
141000,Remuera South,Auckland,5-11,351,203,130,NA,NA,58%,37%,NA
141100,Mission Bay,Auckland,12+,"4,059",Masked,Masked,"3,676","2,885",>95%,>95%,78%
141100,Mission Bay,Auckland,5-11,338,223,142,NA,NA,66%,42%,NA
141200,Three Kings East,Auckland,12+,"1,356",Masked,Masked,"1,277","1,013",>95%,>95%,79%
141200,Three Kings East,Auckland,5-11,108,74,51,NA,NA,69%,47%,NA
141300,Mount Roskill South,Auckland,12+,"2,785",Masked,Masked,"2,639","2,064",>95%,>95%,78%
141300,Mount Roskill South,Auckland,5-11,229,156,80,NA,NA,68%,35%,NA
141500,Epsom East,Auckland,12+,"2,587",Masked,Masked,"2,415","1,868",>95%,>95%,77%
141500,Epsom East,Auckland,5-11,199,129,75,NA,NA,65%,38%,NA
141600,Remuera Waiata,Auckland,12+,"2,681",Masked,Masked,"2,440","2,025",>95%,>95%,83%
141600,Remuera Waiata,Auckland,5-11,227,146,97,NA,NA,64%,43%,NA
141700,Epsom South,Auckland,12+,"2,163",Masked,Masked,"2,043","1,604",>95%,>95%,79%
141700,Epsom South,Auckland,5-11,153,135,96,NA,NA,88%,63%,NA
141800,Kohimarama,Auckland,12+,"3,839",Masked,Masked,"3,500","2,886",>95%,>95%,82%
141800,Kohimarama,Auckland,5-11,414,308,193,NA,NA,74%,47%,NA
141900,Meadowbank West,Auckland,12+,"2,446",Masked,Masked,"2,245","1,853",>95%,>95%,83%
141900,Meadowbank West,Auckland,5-11,359,258,152,NA,NA,72%,42%,NA
142000,Hillsborough North (Auckland),Auckland,12+,"3,503",Masked,Masked,"3,230","2,459",>95%,>95%,76%
142000,Hillsborough North (Auckland),Auckland,5-11,279,170,93,NA,NA,61%,33%,NA
142100,Hillsborough West (Auckland),Auckland,12+,"3,187",Masked,Masked,"3,066","2,245",>95%,>95%,73%
142100,Hillsborough West (Auckland),Auckland,5-11,265,194,125,NA,NA,73%,47%,NA
142200,Greenlane North,Auckland,12+,"3,864",Masked,Masked,"3,698","2,782",>95%,>95%,75%
142200,Greenlane North,Auckland,5-11,362,252,147,NA,NA,70%,41%,NA
142300,Waikowhai North,Auckland,12+,"2,891",Masked,Masked,"2,649","1,724",>95%,>95%,65%
142300,Waikowhai North,Auckland,5-11,408,218,95,NA,NA,53%,23%,NA
142400,Remuera East,Auckland,12+,"2,418",Masked,Masked,"2,215","1,792",>95%,>95%,81%
142400,Remuera East,Auckland,5-11,310,239,138,NA,NA,77%,45%,NA
142500,Waikowhai South,Auckland,12+,"1,741",Masked,Masked,"1,679","1,275",>95%,>95%,76%
142500,Waikowhai South,Auckland,5-11,141,90,48,NA,NA,64%,34%,NA
142600,Royal Oak West (Auckland),Auckland,12+,"2,402","2,276","2,266","2,182","1,668",95%,94%,76%
142600,Royal Oak West (Auckland),Auckland,5-11,185,137,80,NA,NA,74%,43%,NA
142700,Saint Heliers West,Auckland,12+,"3,257",Masked,Masked,"2,968","2,416",>95%,>95%,81%
142700,Saint Heliers West,Auckland,5-11,362,282,160,NA,NA,78%,44%,NA
142800,One Tree Hill,Auckland,12+,"3,782",Masked,Masked,"3,536","2,697",>95%,>95%,76%
142800,One Tree Hill,Auckland,5-11,383,289,177,NA,NA,75%,46%,NA
142900,Hillsborough East (Auckland),Auckland,12+,"2,131",Masked,Masked,"2,045","1,520",>95%,>95%,74%
142900,Hillsborough East (Auckland),Auckland,5-11,247,175,98,NA,NA,71%,40%,NA
143000,Saint Heliers North,Auckland,12+,"3,674",Masked,Masked,"3,318","2,703",>95%,>95%,81%
143000,Saint Heliers North,Auckland,5-11,379,256,175,NA,NA,68%,46%,NA
143100,Remuera Abbotts Park,Auckland,12+,"3,355",Masked,Masked,"3,125","2,419",>95%,>95%,77%
143100,Remuera Abbotts Park,Auckland,5-11,336,236,137,NA,NA,70%,41%,NA
143200,Meadowbank East,Auckland,12+,"2,211",Masked,Masked,"2,071","1,639",>95%,>95%,79%
143200,Meadowbank East,Auckland,5-11,281,232,147,NA,NA,83%,52%,NA
143300,Ellerslie Central,Auckland,12+,"2,924",Masked,Masked,"2,694","2,081",>95%,>95%,77%
143300,Ellerslie Central,Auckland,5-11,284,221,139,NA,NA,78%,49%,NA
143400,Royal Oak East (Auckland),Auckland,12+,"2,493",Masked,Masked,"2,367","1,860",>95%,>95%,79%
143400,Royal Oak East (Auckland),Auckland,5-11,191,146,82,NA,NA,76%,43%,NA
143500,Saint Heliers South,Auckland,12+,"3,776",Masked,Masked,"3,357","2,663",>95%,>95%,79%
143500,Saint Heliers South,Auckland,5-11,410,279,161,NA,NA,68%,39%,NA
143600,Hillsborough South (Auckland),Auckland,12+,"2,519",Masked,Masked,"2,331","1,752",>95%,>95%,75%
143600,Hillsborough South (Auckland),Auckland,5-11,221,172,103,NA,NA,78%,47%,NA
143700,Saint Johns West,Auckland,12+,"2,806",Masked,Masked,"2,560","2,049",>95%,>95%,80%
143700,Saint Johns West,Auckland,5-11,288,216,132,NA,NA,75%,46%,NA
143800,Greenlane South,Auckland,12+,"3,415",Masked,Masked,"3,156","2,441",>95%,>95%,77%
143800,Greenlane South,Auckland,5-11,315,224,120,NA,NA,71%,38%,NA
143900,Remuera Waiatarua,Auckland,12+,"2,051",Masked,Masked,"1,929","1,503",>95%,>95%,78%
143900,Remuera Waiatarua,Auckland,5-11,258,193,132,NA,NA,75%,51%,NA
144000,Glendowie North,Auckland,12+,"3,694",Masked,Masked,"3,367","2,795",>95%,>95%,83%
144000,Glendowie North,Auckland,5-11,541,389,270,NA,NA,72%,50%,NA
144100,Onehunga West,Auckland,12+,"3,295",Masked,Masked,"3,074","2,338",>95%,>95%,76%
144100,Onehunga West,Auckland,5-11,304,230,134,NA,NA,76%,44%,NA
144200,Ellerslie West,Auckland,12+,182,Masked,Masked,168,123,>95%,>95%,73%
144300,Onehunga North,Auckland,12+,"3,087",Masked,Masked,"2,881","2,194",>95%,>95%,76%
144300,Onehunga North,Auckland,5-11,373,267,147,NA,NA,72%,39%,NA
144400,Ellerslie East,Auckland,12+,"2,535",Masked,Masked,"2,369","1,810",>95%,>95%,76%
144400,Ellerslie East,Auckland,5-11,300,253,173,NA,NA,84%,58%,NA
144500,Saint Johns East,Auckland,12+,"2,343",Masked,Masked,"2,221","1,609",>95%,>95%,72%
144500,Saint Johns East,Auckland,5-11,274,194,119,NA,NA,71%,43%,NA
144600,Oneroa West,Auckland,12+,"1,281",Masked,"1,201","1,155",837,>95%,94%,72%
144600,Oneroa West,Auckland,5-11,88,54,25,NA,NA,61%,28%,NA
144700,Glen Innes West,Auckland,12+,"3,602",Masked,"3,386","3,139","1,951",>95%,94%,62%
144700,Glen Innes West,Auckland,5-11,536,288,127,NA,NA,54%,24%,NA
144800,Ellerslie South,Auckland,12+,"2,091",Masked,Masked,"1,997","1,572",>95%,>95%,79%
144800,Ellerslie South,Auckland,5-11,242,197,122,NA,NA,81%,50%,NA
144900,Stonefields West,Auckland,12+,"1,837",Masked,Masked,"1,695","1,356",>95%,>95%,80%
144900,Stonefields West,Auckland,5-11,242,192,136,NA,NA,79%,56%,NA
145000,Onehunga Central,Auckland,12+,"2,796",Masked,Masked,"2,652","1,987",>95%,>95%,75%
145000,Onehunga Central,Auckland,5-11,276,174,88,NA,NA,63%,32%,NA
145100,Glendowie South,Auckland,12+,"3,919",Masked,Masked,"3,472","2,727",>95%,>95%,79%
145100,Glendowie South,Auckland,5-11,469,317,189,NA,NA,68%,40%,NA
145200,Oranga,Auckland,12+,"2,318",Masked,"2,198","2,041","1,258",>95%,95%,62%
145200,Oranga,Auckland,5-11,334,177,70,NA,NA,53%,21%,NA
145300,Mount Wellington North West,Auckland,12+,"2,840","2,687","2,676","2,613","2,104",95%,94%,81%
145300,Mount Wellington North West,Auckland,5-11,178,137,73,NA,NA,77%,41%,NA
145400,Panmure Glen Innes Industrial,Auckland,12+,348,312,307,291,196,90%,88%,67%
145500,Onehunga-Te Papapa Industrial,Auckland,12+,"1,076",Masked,Masked,"1,014",728,>95%,>95%,72%
145500,Onehunga-Te Papapa Industrial,Auckland,5-11,82,44,19,NA,NA,54%,23%,NA
145600,Te Papapa,Auckland,12+,"2,728",Masked,Masked,"2,520","1,840",>95%,>95%,73%
145600,Te Papapa,Auckland,5-11,319,216,111,NA,NA,68%,35%,NA
145700,Stonefields East,Auckland,12+,"1,599",Masked,Masked,"1,472","1,193",>95%,>95%,81%
145700,Stonefields East,Auckland,5-11,189,152,101,NA,NA,80%,53%,NA
145800,Glen Innes East-Wai O Taiki Bay,Auckland,12+,"3,817",Masked,Masked,"3,336","2,158",>95%,>95%,65%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,5-11,579,309,129,NA,NA,53%,22%,NA
145900,Penrose,Auckland,12+,"1,118","1,047","1,037","1,010",813,94%,93%,80%
145900,Penrose,Auckland,5-11,70,39,13,NA,NA,56%,19%,NA
146000,Mount Wellington North East,Auckland,12+,"1,734",Masked,Masked,"1,688","1,291",>95%,>95%,76%
146000,Mount Wellington North East,Auckland,5-11,179,145,65,NA,NA,81%,36%,NA
146100,Mangere Bridge Ambury,Counties Manukau,12+,"2,954",Masked,Masked,"2,651","1,945",>95%,>95%,73%
146100,Mangere Bridge Ambury,Counties Manukau,5-11,376,278,151,NA,NA,74%,40%,NA
146200,Mount Wellington Ferndale,Auckland,12+,"3,370",Masked,Masked,"3,262","2,323",>95%,>95%,71%
146200,Mount Wellington Ferndale,Auckland,5-11,360,214,104,NA,NA,59%,29%,NA
146300,Point England,Auckland,12+,"3,961","3,717","3,642","3,333","1,870",94%,92%,56%
146300,Point England,Auckland,5-11,621,266,98,NA,NA,43%,16%,NA
146400,Bucklands Beach North,Counties Manukau,12+,"2,704",Masked,Masked,"2,427","1,872",>95%,>95%,77%
146400,Bucklands Beach North,Counties Manukau,5-11,308,219,160,NA,NA,71%,52%,NA
146500,Mount Wellington East,Auckland,12+,"2,177",Masked,Masked,"2,036","1,462",>95%,>95%,72%
146500,Mount Wellington East,Auckland,5-11,219,124,57,NA,NA,57%,26%,NA
146600,Mount Wellington West,Auckland,12+,"2,583",Masked,Masked,"2,406","1,696",>95%,>95%,70%
146600,Mount Wellington West,Auckland,5-11,279,200,98,NA,NA,72%,35%,NA
146700,Panmure West,Auckland,12+,255,Masked,Masked,248,172,>95%,>95%,69%
146800,Mangere Bridge,Counties Manukau,12+,"2,502",Masked,"2,352","2,206","1,619",>95%,94%,73%
146800,Mangere Bridge,Counties Manukau,5-11,325,202,100,NA,NA,62%,31%,NA
146900,Oneroa East-Palm Beach,Auckland,12+,"1,126","1,058","1,042",997,708,94%,93%,71%
146900,Oneroa East-Palm Beach,Auckland,5-11,87,46,28,NA,NA,53%,32%,NA
147000,Tamaki,Auckland,12+,"3,463",Masked,"3,248","3,026","1,900",>95%,94%,63%
147000,Tamaki,Auckland,5-11,459,227,90,NA,NA,49%,20%,NA
147100,Panmure East,Auckland,12+,"2,984",Masked,Masked,"2,761","1,941",>95%,>95%,70%
147100,Panmure East,Auckland,5-11,247,136,61,NA,NA,55%,25%,NA
147200,Mount Wellington Central,Auckland,12+,"4,239",Masked,Masked,"3,960","2,880",>95%,>95%,73%
147200,Mount Wellington Central,Auckland,5-11,380,278,152,NA,NA,73%,40%,NA
147400,Sylvia Park,Auckland,12+,103,Masked,Masked,100,73,>95%,>95%,73%
147500,Mangere Mountain View,Counties Manukau,12+,"3,489","3,303","3,255","2,999","1,955",95%,93%,65%
147500,Mangere Mountain View,Counties Manukau,5-11,524,265,104,NA,NA,51%,20%,NA
147600,Surfdale,Auckland,12+,"1,797",Masked,"1,696","1,614","1,100",>95%,94%,68%
147600,Surfdale,Auckland,5-11,153,83,40,NA,NA,54%,26%,NA
147800,Half Moon Bay West,Counties Manukau,12+,"2,542",Masked,Masked,"2,298","1,790",>95%,>95%,78%
147800,Half Moon Bay West,Counties Manukau,5-11,282,195,115,NA,NA,69%,41%,NA
147900,Auckland Airport,Counties Manukau,12+,534,498,490,463,259,93%,92%,56%
147900,Auckland Airport,Counties Manukau,5-11,78,31,17,NA,NA,40%,22%,NA
148000,Eastern Beach,Counties Manukau,12+,"2,020",Masked,Masked,"1,786","1,358",>95%,>95%,76%
148000,Eastern Beach,Counties Manukau,5-11,188,121,74,NA,NA,64%,39%,NA
148100,Sunnyhills West-Pakuranga North,Counties Manukau,12+,"2,802",Masked,Masked,"2,553","1,936",>95%,>95%,76%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,5-11,300,223,138,NA,NA,74%,46%,NA
148200,Favona North,Counties Manukau,12+,"2,428","2,257","2,223","2,065","1,251",93%,92%,61%
148200,Favona North,Counties Manukau,5-11,352,150,52,NA,NA,43%,15%,NA
148300,Bucklands Beach Central,Counties Manukau,12+,"1,755",Masked,Masked,"1,578","1,142",>95%,>95%,72%
148300,Bucklands Beach Central,Counties Manukau,5-11,225,137,91,NA,NA,61%,40%,NA
148400,Farm Cove,Counties Manukau,12+,"2,154",Masked,Masked,"1,949","1,487",>95%,>95%,76%
148400,Farm Cove,Counties Manukau,5-11,270,192,126,NA,NA,71%,47%,NA
148500,Mangere North,Counties Manukau,12+,"1,808","1,671","1,636","1,478",794,92%,90%,54%
148500,Mangere North,Counties Manukau,5-11,307,128,47,NA,NA,42%,15%,NA
148600,Favona West,Counties Manukau,12+,"2,789",Masked,"2,606","2,343","1,340",>95%,93%,57%
148600,Favona West,Counties Manukau,5-11,502,245,90,NA,NA,49%,18%,NA
148700,Ostend,Auckland,12+,"1,811","1,680","1,653","1,579","1,114",93%,91%,71%
148700,Ostend,Auckland,5-11,150,81,41,NA,NA,54%,27%,NA
148800,Half Moon Bay North East,Counties Manukau,12+,"1,877",Masked,Masked,"1,666","1,231",>95%,>95%,74%
148800,Half Moon Bay North East,Counties Manukau,5-11,285,172,95,NA,NA,60%,33%,NA
148900,Mangere West,Counties Manukau,12+,"3,476","3,195","3,118","2,843","1,489",92%,90%,52%
148900,Mangere West,Counties Manukau,5-11,651,278,92,NA,NA,43%,14%,NA
149000,Pakuranga West,Counties Manukau,12+,"3,632",Masked,Masked,"3,301","2,355",>95%,>95%,71%
149000,Pakuranga West,Counties Manukau,5-11,376,242,134,NA,NA,64%,36%,NA
149100,Mount Wellington South West,Auckland,12+,"2,406",Masked,Masked,"2,291","1,547",>95%,>95%,68%
149100,Mount Wellington South West,Auckland,5-11,255,142,72,NA,NA,56%,28%,NA
149200,Sunnyhills East,Counties Manukau,12+,"2,960",Masked,Masked,"2,692","2,035",>95%,>95%,76%
149200,Sunnyhills East,Counties Manukau,5-11,334,238,142,NA,NA,71%,43%,NA
149300,Half Moon Bay South East,Counties Manukau,12+,"2,586",Masked,Masked,"2,355","1,676",>95%,>95%,71%
149300,Half Moon Bay South East,Counties Manukau,5-11,377,218,107,NA,NA,58%,28%,NA
149400,Favona East,Counties Manukau,12+,"3,234","3,064","3,019","2,744","1,611",95%,93%,59%
149400,Favona East,Counties Manukau,5-11,499,230,98,NA,NA,46%,20%,NA
149500,Mount Wellington South East,Auckland,12+,"2,544",Masked,Masked,"2,270","1,343",>95%,>95%,59%
149500,Mount Wellington South East,Auckland,5-11,401,195,86,NA,NA,49%,21%,NA
149700,Bucklands Beach South,Counties Manukau,12+,"3,722",Masked,Masked,"3,343","2,328",>95%,>95%,70%
149700,Bucklands Beach South,Counties Manukau,5-11,454,288,175,NA,NA,63%,39%,NA
149800,Pakuranga Central,Counties Manukau,12+,"2,864",Masked,Masked,"2,683","1,868",>95%,>95%,70%
149800,Pakuranga Central,Counties Manukau,5-11,330,186,101,NA,NA,56%,31%,NA
149900,Awhitu,Counties Manukau,12+,"2,680","2,401","2,365","2,228","1,584",90%,88%,71%
149900,Awhitu,Counties Manukau,5-11,271,117,41,NA,NA,43%,15%,NA
150000,Harania North,Counties Manukau,12+,"3,355","3,180","3,091","2,792","1,428",95%,92%,51%
150000,Harania North,Counties Manukau,5-11,618,284,76,NA,NA,46%,12%,NA
150100,Otahuhu Central,Auckland,12+,"1,491",Masked,Masked,"1,372",861,>95%,>95%,63%
150100,Otahuhu Central,Auckland,5-11,108,73,37,NA,NA,68%,34%,NA
150200,Mangere Central,Counties Manukau,12+,"3,077","2,889","2,830","2,568","1,440",94%,92%,56%
150200,Mangere Central,Counties Manukau,5-11,561,263,116,NA,NA,47%,21%,NA
150300,Otahuhu North,Auckland,12+,"3,094",Masked,Masked,"2,815","1,673",>95%,>95%,59%
150300,Otahuhu North,Auckland,5-11,520,276,98,NA,NA,53%,19%,NA
150400,Howick West,Counties Manukau,12+,"3,380",Masked,Masked,"3,038","2,178",>95%,>95%,72%
150400,Howick West,Counties Manukau,5-11,429,250,150,NA,NA,58%,35%,NA
150500,Pakuranga Heights North West,Counties Manukau,12+,"2,260",Masked,"2,142","2,020","1,391",>95%,95%,69%
150500,Pakuranga Heights North West,Counties Manukau,5-11,293,158,86,NA,NA,54%,29%,NA
150600,Mellons Bay,Counties Manukau,12+,"3,716",Masked,Masked,"3,321","2,509",>95%,>95%,76%
150600,Mellons Bay,Counties Manukau,5-11,440,286,188,NA,NA,65%,43%,NA
150700,Pakuranga Heights East,Counties Manukau,12+,"2,546",Masked,Masked,"2,311","1,565",>95%,>95%,68%
150700,Pakuranga Heights East,Counties Manukau,5-11,318,196,107,NA,NA,62%,34%,NA
150800,Sutton Park,Counties Manukau,12+,"3,175","2,982","2,935","2,663","1,470",94%,92%,55%
150800,Sutton Park,Counties Manukau,5-11,591,306,97,NA,NA,52%,16%,NA
150900,Otahuhu East,Auckland,12+,"1,942",Masked,Masked,"1,751","1,063",>95%,>95%,61%
150900,Otahuhu East,Auckland,5-11,263,122,57,NA,NA,46%,22%,NA
151000,Mangere South,Counties Manukau,12+,"3,076","2,910","2,860","2,598","1,493",95%,93%,57%
151000,Mangere South,Counties Manukau,5-11,489,239,88,NA,NA,49%,18%,NA
151100,Onetangi,Auckland,12+,"1,174","1,113","1,097","1,038",719,95%,93%,69%
151100,Onetangi,Auckland,5-11,98,51,25,NA,NA,52%,26%,NA
151200,Harania South,Counties Manukau,12+,"2,812",Masked,"2,661","2,425","1,390",>95%,95%,57%
151200,Harania South,Counties Manukau,5-11,480,219,80,NA,NA,46%,17%,NA
151300,Highland Park (Auckland),Counties Manukau,12+,"4,037",Masked,Masked,"3,666","2,737",>95%,>95%,75%
151300,Highland Park (Auckland),Counties Manukau,5-11,361,245,134,NA,NA,68%,37%,NA
151400,Otahuhu South West,Auckland,12+,"3,054",Masked,Masked,"2,721","1,678",>95%,>95%,62%
151400,Otahuhu South West,Auckland,5-11,419,215,101,NA,NA,51%,24%,NA
151500,Pakuranga Heights South West,Counties Manukau,12+,"2,766",Masked,Masked,"2,585","1,746",>95%,>95%,68%
151500,Pakuranga Heights South West,Counties Manukau,5-11,348,238,121,NA,NA,68%,35%,NA
151600,Mangere Mascot,Counties Manukau,12+,"3,172","2,961","2,902","2,645","1,477",93%,91%,56%
151600,Mangere Mascot,Counties Manukau,5-11,513,237,80,NA,NA,46%,16%,NA
151700,Waiheke East,Auckland,12+,955,868,860,829,608,91%,90%,73%
151700,Waiheke East,Auckland,5-11,73,31,20,NA,NA,42%,27%,NA
151800,Massey Road West,Counties Manukau,12+,"3,094","2,902","2,855","2,637","1,493",94%,92%,57%
151800,Massey Road West,Counties Manukau,5-11,519,236,84,NA,NA,45%,16%,NA
151900,Otahuhu South,Auckland,12+,"3,038",Masked,Masked,"2,744","1,714",>95%,>95%,62%
151900,Otahuhu South,Auckland,5-11,423,222,77,NA,NA,52%,18%,NA
152000,Howick Central,Counties Manukau,12+,"3,105",Masked,"2,935","2,758","2,050",>95%,95%,74%
152000,Howick Central,Counties Manukau,5-11,368,234,138,NA,NA,64%,38%,NA
152100,Massey Road North,Counties Manukau,12+,"2,818",Masked,Masked,"2,492","1,538",>95%,>95%,62%
152100,Massey Road North,Counties Manukau,5-11,417,230,79,NA,NA,55%,19%,NA
152200,Botany Downs West,Counties Manukau,12+,"2,555",Masked,"2,420","2,277","1,657",>95%,95%,73%
152200,Botany Downs West,Counties Manukau,5-11,294,190,112,NA,NA,65%,38%,NA
152300,East Tamaki,Counties Manukau,12+,385,Masked,Masked,370,256,>95%,>95%,69%
152400,Howick East,Counties Manukau,12+,"3,027",Masked,Masked,"2,739","2,033",>95%,>95%,74%
152400,Howick East,Counties Manukau,5-11,362,288,172,NA,NA,80%,48%,NA
152500,Burswood,Counties Manukau,12+,"1,351",Masked,Masked,"1,292",970,>95%,>95%,75%
152500,Burswood,Counties Manukau,5-11,130,89,48,NA,NA,68%,37%,NA
152600,Massey Road South,Counties Manukau,12+,"1,515","1,433","1,413","1,302",726,95%,93%,56%
152600,Massey Road South,Counties Manukau,5-11,257,128,39,NA,NA,50%,15%,NA
152800,Mangere South East,Counties Manukau,12+,"3,282",Masked,"3,113","2,862","1,801",>95%,95%,63%
152800,Mangere South East,Counties Manukau,5-11,444,239,86,NA,NA,54%,19%,NA
152900,Botany Downs East,Counties Manukau,12+,"1,868",Masked,Masked,"1,749","1,343",>95%,>95%,77%
152900,Botany Downs East,Counties Manukau,5-11,239,176,112,NA,NA,74%,47%,NA
153000,Grange,Counties Manukau,12+,"1,826",Masked,Masked,"1,607",901,>95%,>95%,56%
153000,Grange,Counties Manukau,5-11,303,137,33,NA,NA,45%,11%,NA
153100,Golflands,Counties Manukau,12+,"2,184",Masked,Masked,"2,014","1,556",>95%,>95%,77%
153100,Golflands,Counties Manukau,5-11,204,138,72,NA,NA,68%,35%,NA
153200,Aorere North,Counties Manukau,12+,"1,264","1,187","1,161","1,072",611,94%,92%,57%
153200,Aorere North,Counties Manukau,5-11,189,80,30,NA,NA,42%,16%,NA
153300,Mangere East,Counties Manukau,12+,"3,300",Masked,Masked,"3,015","1,915",>95%,>95%,64%
153300,Mangere East,Counties Manukau,5-11,454,246,95,NA,NA,54%,21%,NA
153400,Cockle Bay,Counties Manukau,12+,"3,789",Masked,Masked,"3,452","2,644",>95%,>95%,77%
153400,Cockle Bay,Counties Manukau,5-11,410,296,185,NA,NA,72%,45%,NA
153500,Otara West,Counties Manukau,12+,"2,694","2,431","2,350","2,108","1,005",90%,87%,48%
153500,Otara West,Counties Manukau,5-11,537,227,67,NA,NA,42%,12%,NA
153600,Aorere Central,Counties Manukau,12+,"1,842",Masked,"1,742","1,597",960,>95%,95%,60%
153600,Aorere Central,Counties Manukau,5-11,261,140,50,NA,NA,54%,19%,NA
153700,Northpark North,Counties Manukau,12+,"2,555",Masked,"2,419","2,289","1,730",>95%,95%,76%
153700,Northpark North,Counties Manukau,5-11,320,229,139,NA,NA,72%,43%,NA
153800,Somerville,Counties Manukau,12+,"4,016",Masked,Masked,"3,611","2,758",>95%,>95%,76%
153800,Somerville,Counties Manukau,5-11,420,323,202,NA,NA,77%,48%,NA
153900,Northpark South,Counties Manukau,12+,"2,010","1,904","1,894","1,780","1,312",95%,94%,74%
153900,Northpark South,Counties Manukau,5-11,224,147,107,NA,NA,66%,48%,NA
154000,Papatoetoe North,Counties Manukau,12+,"4,053",Masked,Masked,"3,868","2,500",>95%,>95%,65%
154000,Papatoetoe North,Counties Manukau,5-11,480,281,115,NA,NA,59%,24%,NA
154100,Dingwall,Counties Manukau,12+,"3,035",Masked,Masked,"2,885","1,894",>95%,>95%,66%
