SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
153500,Otara West,Counties Manukau,5-11,533,226,58,NA,NA,42%,11%,NA
153600,Aorere Central,Counties Manukau,12+,"1,848",Masked,"1,752","1,594",937,>95%,95%,59%
153600,Aorere Central,Counties Manukau,5-11,261,139,43,NA,NA,53%,16%,NA
153700,Northpark North,Counties Manukau,12+,"2,566",Masked,"2,425","2,284","1,725",>95%,95%,76%
153700,Northpark North,Counties Manukau,5-11,322,232,139,NA,NA,72%,43%,NA
153800,Somerville,Counties Manukau,12+,"4,013",Masked,Masked,"3,600","2,729",>95%,>95%,76%
153800,Somerville,Counties Manukau,5-11,426,326,198,NA,NA,77%,46%,NA
153900,Northpark South,Counties Manukau,12+,"2,008","1,901","1,892","1,775","1,313",95%,94%,74%
153900,Northpark South,Counties Manukau,5-11,218,146,102,NA,NA,67%,47%,NA
154000,Papatoetoe North,Counties Manukau,12+,"4,068",Masked,Masked,"3,854","2,474",>95%,>95%,64%
154000,Papatoetoe North,Counties Manukau,5-11,473,282,102,NA,NA,60%,22%,NA
154100,Dingwall,Counties Manukau,12+,"3,024",Masked,Masked,"2,857","1,865",>95%,>95%,65%
154100,Dingwall,Counties Manukau,5-11,381,236,103,NA,NA,62%,27%,NA
154200,Aorere South,Counties Manukau,12+,"3,940",Masked,Masked,"3,461","2,142",>95%,>95%,62%
154200,Aorere South,Counties Manukau,5-11,584,331,117,NA,NA,57%,20%,NA
154300,Shelly Park,Counties Manukau,12+,"2,469",Masked,Masked,"2,234","1,693",>95%,>95%,76%
154300,Shelly Park,Counties Manukau,5-11,292,192,137,NA,NA,66%,47%,NA
154400,Otara Central,Counties Manukau,12+,"2,288","2,089","2,040","1,819",916,91%,89%,50%
154400,Otara Central,Counties Manukau,5-11,382,152,38,NA,NA,40%,10%,NA
154500,Huntington Park,Counties Manukau,12+,"1,752",Masked,Masked,"1,602","1,223",>95%,>95%,76%
154500,Huntington Park,Counties Manukau,5-11,157,110,61,NA,NA,70%,39%,NA
154700,Botany North,Counties Manukau,12+,"2,439","2,270","2,260","2,119","1,648",93%,93%,78%
154700,Botany North,Counties Manukau,5-11,207,121,53,NA,NA,58%,26%,NA
154800,Papatoetoe West,Counties Manukau,12+,"3,968",Masked,Masked,"3,575","2,252",>95%,>95%,63%
154800,Papatoetoe West,Counties Manukau,5-11,543,346,137,NA,NA,64%,25%,NA
154900,Papatoetoe Central,Counties Manukau,12+,"4,557",Masked,Masked,"4,270","2,896",>95%,>95%,68%
154900,Papatoetoe Central,Counties Manukau,5-11,466,322,150,NA,NA,69%,32%,NA
155000,Sunkist Bay,Counties Manukau,12+,"2,715",Masked,Masked,"2,425","1,805",>95%,>95%,74%
155000,Sunkist Bay,Counties Manukau,5-11,386,254,129,NA,NA,66%,33%,NA
155100,Otara East,Counties Manukau,12+,"3,122","2,954","2,871","2,522","1,278",95%,92%,51%
155100,Otara East,Counties Manukau,5-11,636,235,65,NA,NA,37%,10%,NA
155200,Redcastle,Counties Manukau,12+,"2,223","2,111","2,096","1,967","1,436",95%,94%,73%
155200,Redcastle,Counties Manukau,5-11,266,186,99,NA,NA,70%,37%,NA
155300,Botany East,Counties Manukau,12+,"1,749",Masked,Masked,"1,586","1,208",>95%,>95%,76%
155300,Botany East,Counties Manukau,5-11,173,137,78,NA,NA,79%,45%,NA
155400,Botany South,Counties Manukau,12+,"2,529",Masked,Masked,"2,280","1,697",>95%,>95%,74%
155400,Botany South,Counties Manukau,5-11,273,179,86,NA,NA,66%,32%,NA
155500,Manukau Central,Counties Manukau,12+,"1,042",Masked,Masked,983,555,>95%,>95%,56%
155500,Manukau Central,Counties Manukau,5-11,61,41,7,NA,NA,67%,11%,NA
155600,Papatoetoe East,Counties Manukau,12+,"3,785",Masked,Masked,"3,485","2,173",>95%,>95%,62%
155600,Papatoetoe East,Counties Manukau,5-11,486,260,95,NA,NA,53%,20%,NA
155700,Otara South,Counties Manukau,12+,"3,149","2,859","2,784","2,491","1,250",91%,88%,50%
155700,Otara South,Counties Manukau,5-11,577,266,62,NA,NA,46%,11%,NA
155800,Ferguson,Counties Manukau,12+,"3,628","3,293","3,194","2,852","1,316",91%,88%,46%
155800,Ferguson,Counties Manukau,5-11,686,267,65,NA,NA,39%,9%,NA
155900,Papatoetoe South West,Counties Manukau,12+,"3,059",Masked,Masked,"2,728","1,709",>95%,>95%,63%
155900,Papatoetoe South West,Counties Manukau,5-11,413,254,91,NA,NA,62%,22%,NA
156000,Botany Junction,Counties Manukau,12+,139,131,130,124,74,94%,94%,60%
156100,Dannemora North,Counties Manukau,12+,"2,200",Masked,Masked,"1,995","1,444",>95%,>95%,72%
156100,Dannemora North,Counties Manukau,5-11,252,174,102,NA,NA,69%,40%,NA
156200,Papatoetoe South,Counties Manukau,12+,"3,543",Masked,Masked,"3,351","2,193",>95%,>95%,65%
156200,Papatoetoe South,Counties Manukau,5-11,365,257,102,NA,NA,70%,28%,NA
156300,East Tamaki Heights,Counties Manukau,12+,"2,625",Masked,"2,482","2,327","1,756",>95%,95%,75%
156300,East Tamaki Heights,Counties Manukau,5-11,252,183,110,NA,NA,73%,44%,NA
156400,Te Puru,Counties Manukau,12+,"3,621",Masked,Masked,"3,306","2,602",>95%,>95%,79%
156400,Te Puru,Counties Manukau,5-11,497,366,229,NA,NA,74%,46%,NA
156500,Puhinui North,Counties Manukau,12+,"3,265",Masked,Masked,"3,103","2,090",>95%,>95%,67%
156500,Puhinui North,Counties Manukau,5-11,378,256,104,NA,NA,68%,28%,NA
156600,Dannemora South,Counties Manukau,12+,"2,454",Masked,Masked,"2,229","1,622",>95%,>95%,73%
156600,Dannemora South,Counties Manukau,5-11,315,214,122,NA,NA,68%,39%,NA
156700,Puhinui South,Counties Manukau,12+,"2,116",Masked,Masked,"2,001","1,308",>95%,>95%,65%
156700,Puhinui South,Counties Manukau,5-11,258,171,72,NA,NA,66%,28%,NA
156800,Rongomai West,Counties Manukau,12+,"2,022","1,845","1,779","1,573",795,91%,88%,51%
156800,Rongomai West,Counties Manukau,5-11,351,121,30,NA,NA,34%,9%,NA
156900,Baverstock,Counties Manukau,12+,"3,575",Masked,Masked,"3,218","2,305",>95%,>95%,72%
156900,Baverstock,Counties Manukau,5-11,467,318,170,NA,NA,68%,36%,NA
157000,Puhinui East,Counties Manukau,12+,"2,299",Masked,Masked,"2,139","1,402",>95%,>95%,66%
157000,Puhinui East,Counties Manukau,5-11,257,145,53,NA,NA,56%,21%,NA
157100,Turanga,Counties Manukau,12+,"2,904",Masked,Masked,"2,593","1,900",>95%,>95%,73%
157100,Turanga,Counties Manukau,5-11,254,142,76,NA,NA,56%,30%,NA
157200,Rongomai East,Counties Manukau,12+,"1,799","1,657","1,621","1,478",770,92%,90%,52%
157200,Rongomai East,Counties Manukau,5-11,299,144,29,NA,NA,48%,10%,NA
157300,Ormiston North,Counties Manukau,12+,"2,240",Masked,Masked,"2,041","1,511",>95%,>95%,74%
157300,Ormiston North,Counties Manukau,5-11,300,237,140,NA,NA,79%,47%,NA
157400,Maraetai,Counties Manukau,12+,"2,158",Masked,Masked,"1,954","1,500",>95%,>95%,77%
157400,Maraetai,Counties Manukau,5-11,252,160,101,NA,NA,63%,40%,NA
157500,Chapel Downs,Counties Manukau,12+,"2,857",Masked,Masked,"2,627","1,711",>95%,>95%,65%
157500,Chapel Downs,Counties Manukau,5-11,361,202,88,NA,NA,56%,24%,NA
157600,Wiri West,Counties Manukau,12+,827,738,701,630,377,89%,85%,60%
157600,Wiri West,Counties Manukau,5-11,60,25,9,NA,NA,42%,15%,NA
157700,Clover Park North,Counties Manukau,12+,"3,800","3,560","3,505","3,149","1,728",94%,92%,55%
157700,Clover Park North,Counties Manukau,5-11,674,294,71,NA,NA,44%,11%,NA
157800,Mission Heights North,Counties Manukau,12+,"3,017",Masked,Masked,"2,722","1,964",>95%,>95%,72%
157800,Mission Heights North,Counties Manukau,5-11,413,290,163,NA,NA,70%,39%,NA
157900,Clover Park South,Counties Manukau,12+,"3,402",Masked,Masked,"3,023","1,958",>95%,>95%,65%
157900,Clover Park South,Counties Manukau,5-11,509,311,137,NA,NA,61%,27%,NA
158000,Donegal Park,Counties Manukau,12+,"3,793",Masked,Masked,"3,631","2,517",>95%,>95%,69%
158000,Donegal Park,Counties Manukau,5-11,379,298,147,NA,NA,79%,39%,NA
158100,Ormiston South,Counties Manukau,12+,"5,643",Masked,Masked,"5,461","3,926",>95%,>95%,72%
158100,Ormiston South,Counties Manukau,5-11,803,669,341,NA,NA,83%,42%,NA
158200,Mission Heights South,Counties Manukau,12+,"2,930",Masked,Masked,"2,658","1,882",>95%,>95%,71%
158200,Mission Heights South,Counties Manukau,5-11,439,349,173,NA,NA,79%,39%,NA
158300,Hilltop (Auckland),Counties Manukau,12+,"3,266",Masked,Masked,"3,024","1,964",>95%,>95%,65%
158300,Hilltop (Auckland),Counties Manukau,5-11,358,236,117,NA,NA,66%,33%,NA
158400,Wiri East,Counties Manukau,12+,"3,882","3,493","3,407","3,107","1,748",90%,88%,56%
158400,Wiri East,Counties Manukau,5-11,638,272,73,NA,NA,43%,11%,NA
158500,Goodwood Heights,Counties Manukau,12+,"3,911",Masked,Masked,"3,580","2,422",>95%,>95%,68%
158500,Goodwood Heights,Counties Manukau,5-11,411,258,113,NA,NA,63%,27%,NA
158600,Ormiston East,Counties Manukau,12+,"3,267",Masked,Masked,"3,378","2,446",>95%,>95%,72%
158600,Ormiston East,Counties Manukau,5-11,427,364,189,NA,NA,85%,44%,NA
158700,Clendon Park North,Counties Manukau,12+,"2,593","2,424","2,361","2,111","1,121",93%,91%,53%
158700,Clendon Park North,Counties Manukau,5-11,493,220,69,NA,NA,45%,14%,NA
158800,Burbank,Counties Manukau,12+,"3,112","2,937","2,866","2,542","1,307",94%,92%,51%
158800,Burbank,Counties Manukau,5-11,611,239,72,NA,NA,39%,12%,NA
158900,Tuscany Heights,Counties Manukau,12+,"1,404",Masked,Masked,"1,277",937,>95%,>95%,73%
158900,Tuscany Heights,Counties Manukau,5-11,129,85,44,NA,NA,66%,34%,NA
159000,Totara Heights,Counties Manukau,12+,"2,544",Masked,Masked,"2,323","1,623",>95%,>95%,70%
159000,Totara Heights,Counties Manukau,5-11,288,163,69,NA,NA,57%,24%,NA
159100,Homai East,Counties Manukau,12+,"2,898",Masked,"2,734","2,519","1,497",>95%,94%,59%
159100,Homai East,Counties Manukau,5-11,398,199,72,NA,NA,50%,18%,NA
159200,Homai West,Counties Manukau,12+,"3,914","3,678","3,606","3,219","1,758",94%,92%,55%
159200,Homai West,Counties Manukau,5-11,715,323,111,NA,NA,45%,16%,NA
159300,The Gardens (Auckland),Counties Manukau,12+,"3,408",Masked,Masked,"3,089","2,256",>95%,>95%,73%
159300,The Gardens (Auckland),Counties Manukau,5-11,422,279,132,NA,NA,66%,31%,NA
159400,Clarks Beach,Counties Manukau,12+,"1,236",Masked,Masked,"1,116",805,>95%,>95%,72%
159400,Clarks Beach,Counties Manukau,5-11,135,78,38,NA,NA,58%,28%,NA
159500,Clendon Park West,Counties Manukau,12+,"2,518",Masked,"2,368","2,126","1,146",>95%,94%,54%
159500,Clendon Park West,Counties Manukau,5-11,478,196,74,NA,NA,41%,15%,NA
159600,Hillpark North,Counties Manukau,12+,"2,075",Masked,Masked,"1,887","1,267",>95%,>95%,67%
159600,Hillpark North,Counties Manukau,5-11,251,154,64,NA,NA,61%,25%,NA
159700,Clendon Park East,Counties Manukau,12+,"1,748",Masked,"1,656","1,467",793,>95%,95%,54%
159700,Clendon Park East,Counties Manukau,5-11,344,164,50,NA,NA,48%,15%,NA
159800,Karaka Creek,Counties Manukau,12+,"1,329",Masked,Masked,"1,191",833,>95%,>95%,70%
159800,Karaka Creek,Counties Manukau,5-11,150,80,32,NA,NA,53%,21%,NA
159900,Rowandale West,Counties Manukau,12+,"2,727","2,569","2,504","2,218","1,198",94%,92%,54%
159900,Rowandale West,Counties Manukau,5-11,567,222,67,NA,NA,39%,12%,NA
160000,Rowandale East,Counties Manukau,12+,"3,150",Masked,"2,954","2,603","1,452",>95%,94%,56%
160000,Rowandale East,Counties Manukau,5-11,594,275,84,NA,NA,46%,14%,NA
160100,Manurewa Central,Counties Manukau,12+,"3,110",Masked,Masked,"2,770","1,711",>95%,>95%,62%
160100,Manurewa Central,Counties Manukau,5-11,425,210,73,NA,NA,49%,17%,NA
160200,Weymouth North,Counties Manukau,12+,"3,876",Masked,"3,633","3,259","1,902",>95%,94%,58%
160200,Weymouth North,Counties Manukau,5-11,778,332,107,NA,NA,43%,14%,NA
160300,Hillpark South,Counties Manukau,12+,"2,678",Masked,Masked,"2,420","1,587",>95%,>95%,66%
160300,Hillpark South,Counties Manukau,5-11,314,197,79,NA,NA,63%,25%,NA
160400,Alfriston,Counties Manukau,12+,"3,524","3,328","3,305","3,090","2,173",94%,94%,70%
160400,Alfriston,Counties Manukau,5-11,410,233,91,NA,NA,57%,22%,NA
160500,Weymouth East,Counties Manukau,12+,"2,990","2,827","2,783","2,487","1,431",95%,93%,58%
160500,Weymouth East,Counties Manukau,5-11,580,237,85,NA,NA,41%,15%,NA
160600,Leabank,Counties Manukau,12+,"3,531",Masked,"3,306","2,992","1,629",>95%,94%,54%
160600,Leabank,Counties Manukau,5-11,601,228,59,NA,NA,38%,10%,NA
160700,Weymouth South,Counties Manukau,12+,"3,055","2,841","2,788","2,556","1,563",93%,91%,61%
160700,Weymouth South,Counties Manukau,5-11,449,208,86,NA,NA,46%,19%,NA
160800,Manurewa East,Counties Manukau,12+,"2,400",Masked,"2,272","2,071","1,174",>95%,95%,57%
160800,Manurewa East,Counties Manukau,5-11,364,133,42,NA,NA,37%,12%,NA
160900,Manurewa South,Counties Manukau,12+,"3,268",Masked,"3,064","2,815","1,637",>95%,94%,58%
160900,Manurewa South,Counties Manukau,5-11,490,225,85,NA,NA,46%,17%,NA
161000,Randwick Park East,Counties Manukau,12+,"2,141",Masked,"2,018","1,858","1,180",>95%,94%,64%
161000,Randwick Park East,Counties Manukau,5-11,309,169,68,NA,NA,55%,22%,NA
161100,Wattle Downs West,Counties Manukau,12+,"3,214",Masked,Masked,"2,914","2,198",>95%,>95%,75%
161100,Wattle Downs West,Counties Manukau,5-11,386,290,158,NA,NA,75%,41%,NA
161200,Wattle Downs North,Counties Manukau,12+,"1,932","1,780","1,739","1,544",817,92%,90%,53%
161200,Wattle Downs North,Counties Manukau,5-11,405,146,40,NA,NA,36%,10%,NA
161300,Randwick Park West,Counties Manukau,12+,"2,699","2,495","2,423","2,176","1,154",92%,90%,53%
161300,Randwick Park West,Counties Manukau,5-11,541,264,74,NA,NA,49%,14%,NA
161400,Kingseat-Karaka,Counties Manukau,12+,"2,501","2,369","2,332","2,175","1,506",95%,93%,69%
161400,Kingseat-Karaka,Counties Manukau,5-11,301,186,76,NA,NA,62%,25%,NA
161500,Wattle Downs East,Counties Manukau,12+,"2,019","1,906","1,891","1,783","1,305",94%,94%,73%
161500,Wattle Downs East,Counties Manukau,5-11,177,98,46,NA,NA,55%,26%,NA
161600,Takanini North,Counties Manukau,12+,"2,053","1,950","1,912","1,787","1,050",95%,93%,59%
161600,Takanini North,Counties Manukau,5-11,275,125,38,NA,NA,45%,14%,NA
161800,Conifer Grove West,Counties Manukau,12+,"2,808",Masked,Masked,"2,600","1,955",>95%,>95%,75%
161800,Conifer Grove West,Counties Manukau,5-11,235,169,76,NA,NA,72%,32%,NA
161900,Conifer Grove East,Counties Manukau,12+,"1,768","1,660","1,635","1,516",968,94%,92%,64%
161900,Conifer Grove East,Counties Manukau,5-11,273,124,48,NA,NA,45%,18%,NA
162000,Takanini West,Counties Manukau,12+,"2,302",Masked,Masked,"2,045","1,164",>95%,>95%,57%
162000,Takanini West,Counties Manukau,5-11,338,154,64,NA,NA,46%,19%,NA
162100,Takanini South,Counties Manukau,12+,"5,478",Masked,Masked,"5,368","3,442",>95%,>95%,64%
162100,Takanini South,Counties Manukau,5-11,619,484,193,NA,NA,78%,31%,NA
162200,Takanini Central,Counties Manukau,12+,"1,096",Masked,Masked,"1,017",812,>95%,>95%,80%
162200,Takanini Central,Counties Manukau,5-11,80,51,19,NA,NA,64%,24%,NA
162300,Ardmore,Counties Manukau,12+,"1,130",Masked,"1,070",987,655,>95%,95%,66%
162300,Ardmore,Counties Manukau,5-11,133,52,22,NA,NA,39%,17%,NA
162400,Glenbrook,Counties Manukau,12+,"2,154","2,018","1,994","1,857","1,295",94%,93%,70%
162400,Glenbrook,Counties Manukau,5-11,245,116,45,NA,NA,47%,18%,NA
162500,Hingaia,Counties Manukau,12+,"2,195","2,077","2,067","1,960","1,505",95%,94%,77%
162500,Hingaia,Counties Manukau,5-11,212,155,90,NA,NA,73%,42%,NA
162600,Takanini South East,Counties Manukau,12+,"2,570",Masked,Masked,"2,438","1,552",>95%,>95%,64%
162600,Takanini South East,Counties Manukau,5-11,375,240,83,NA,NA,64%,22%,NA
162700,Kawakawa Bay-Orere,Counties Manukau,12+,"1,710","1,614","1,600","1,503","1,078",94%,94%,72%
162700,Kawakawa Bay-Orere,Counties Manukau,5-11,164,79,31,NA,NA,48%,19%,NA
162800,Papakura West,Counties Manukau,12+,"1,628","1,481","1,463","1,385",970,91%,90%,70%
162800,Papakura West,Counties Manukau,5-11,147,75,30,NA,NA,51%,20%,NA
162900,Clevedon,Counties Manukau,12+,"1,345",Masked,Masked,"1,203",912,>95%,>95%,76%
162900,Clevedon,Counties Manukau,5-11,156,99,61,NA,NA,63%,39%,NA
163000,Papakura North,Counties Manukau,12+,"3,364",Masked,"3,165","2,932","1,855",>95%,94%,63%
163000,Papakura North,Counties Manukau,5-11,499,274,94,NA,NA,55%,19%,NA
163100,Pahurehure,Counties Manukau,12+,"2,790",Masked,Masked,"2,507","1,779",>95%,>95%,71%
163100,Pahurehure,Counties Manukau,5-11,328,200,98,NA,NA,61%,30%,NA
163200,Papakura Central,Counties Manukau,12+,"2,813","2,671","2,638","2,474","1,611",95%,94%,65%
163200,Papakura Central,Counties Manukau,5-11,269,150,61,NA,NA,56%,23%,NA
163300,Papakura North East,Counties Manukau,12+,"3,212",Masked,Masked,"3,005","1,965",>95%,>95%,65%
163300,Papakura North East,Counties Manukau,5-11,402,227,78,NA,NA,56%,19%,NA
163400,Karaka Lakes,Counties Manukau,12+,"2,146",Masked,Masked,"1,985","1,380",>95%,>95%,70%
163400,Karaka Lakes,Counties Manukau,5-11,336,248,138,NA,NA,74%,41%,NA
163500,Papakura Kelvin,Counties Manukau,12+,"3,423","3,248","3,167","2,804","1,464",95%,93%,52%
163500,Papakura Kelvin,Counties Manukau,5-11,653,280,89,NA,NA,43%,14%,NA
163600,Papakura Massey Park,Counties Manukau,12+,"2,176",Masked,"2,062","1,880","1,089",>95%,95%,58%
163600,Papakura Massey Park,Counties Manukau,5-11,364,180,56,NA,NA,49%,15%,NA
163700,Rosehill,Counties Manukau,12+,"3,435",Masked,"3,257","2,967","1,770",>95%,95%,60%
163700,Rosehill,Counties Manukau,5-11,524,242,77,NA,NA,46%,15%,NA
163800,Patumahoe,Counties Manukau,12+,"1,957",Masked,Masked,"1,765","1,290",>95%,>95%,73%
163800,Patumahoe,Counties Manukau,5-11,262,158,53,NA,NA,60%,20%,NA
163900,Papakura East,Counties Manukau,12+,"2,547",Masked,"2,388","2,168","1,330",>95%,94%,61%
163900,Papakura East,Counties Manukau,5-11,428,223,62,NA,NA,52%,14%,NA
164000,Opaheke,Counties Manukau,12+,"2,422",Masked,Masked,"2,147","1,375",>95%,>95%,64%
164000,Opaheke,Counties Manukau,5-11,307,157,57,NA,NA,51%,19%,NA
164100,Papakura Industrial,Counties Manukau,12+,198,Masked,183,167,84,>95%,92%,50%
164200,Red Hill,Counties Manukau,12+,"2,205",Masked,"2,094","1,897","1,090",>95%,95%,57%
164200,Red Hill,Counties Manukau,5-11,347,150,34,NA,NA,43%,10%,NA
164300,Drury,Counties Manukau,12+,"1,294","1,217","1,202","1,130",762,94%,93%,67%
164300,Drury,Counties Manukau,5-11,150,68,18,NA,NA,45%,12%,NA
164400,Tamakae,Counties Manukau,12+,"2,090",Masked,"1,973","1,845","1,318",>95%,94%,71%
164400,Tamakae,Counties Manukau,5-11,249,139,60,NA,NA,56%,24%,NA
164500,Hamilton Estate,Counties Manukau,12+,"2,220","2,076","2,044","1,880","1,230",94%,92%,65%
164500,Hamilton Estate,Counties Manukau,5-11,300,128,51,NA,NA,43%,17%,NA
164600,Drury Rural,Counties Manukau,12+,"2,458","2,334","2,310","2,163","1,470",95%,94%,68%
164600,Drury Rural,Counties Manukau,5-11,254,122,66,NA,NA,48%,26%,NA
164700,Waiuku Central,Counties Manukau,12+,"1,079","1,003",986,929,596,93%,91%,64%
164700,Waiuku Central,Counties Manukau,5-11,167,78,27,NA,NA,47%,16%,NA
164800,Waiuku East,Counties Manukau,12+,"1,451",Masked,Masked,"1,280",841,>95%,>95%,66%
164800,Waiuku East,Counties Manukau,5-11,229,109,47,NA,NA,48%,21%,NA
164900,Kendallvale,Counties Manukau,12+,918,859,853,785,545,94%,93%,69%
164900,Kendallvale,Counties Manukau,5-11,110,57,19,NA,NA,52%,17%,NA
165000,Puni,Counties Manukau,12+,"1,467",Masked,Masked,"1,326",861,>95%,>95%,65%
165000,Puni,Counties Manukau,5-11,179,94,24,NA,NA,53%,13%,NA
165100,Ramarama,Counties Manukau,12+,"2,089",Masked,Masked,"1,857","1,350",>95%,>95%,73%
165100,Ramarama,Counties Manukau,5-11,205,121,48,NA,NA,59%,23%,NA
165200,Hunua,Counties Manukau,12+,"1,238","1,139","1,129","1,061",767,92%,91%,72%
165200,Hunua,Counties Manukau,5-11,140,72,32,NA,NA,51%,23%,NA
165300,Pukekohe North West,Counties Manukau,12+,"3,760",Masked,"3,569","3,264","2,017",>95%,95%,62%
165300,Pukekohe North West,Counties Manukau,5-11,539,220,56,NA,NA,41%,10%,NA
165400,Anselmi Ridge,Counties Manukau,12+,"2,498","2,369","2,354","2,199","1,721",95%,94%,78%
165400,Anselmi Ridge,Counties Manukau,5-11,290,192,74,NA,NA,66%,26%,NA
165500,Pukekohe West,Counties Manukau,12+,"5,022",Masked,Masked,"4,452","2,723",>95%,>95%,61%
165500,Pukekohe West,Counties Manukau,5-11,774,356,125,NA,NA,46%,16%,NA
165600,Cape Hill,Counties Manukau,12+,"1,241",Masked,Masked,"1,108",798,>95%,>95%,72%
165600,Cape Hill,Counties Manukau,5-11,203,113,53,NA,NA,56%,26%,NA
165700,Rosa Birch Park,Counties Manukau,12+,"1,824","1,719","1,703","1,611","1,188",94%,93%,74%
165700,Rosa Birch Park,Counties Manukau,5-11,180,90,29,NA,NA,50%,16%,NA
165800,Rooseville Park,Counties Manukau,12+,"2,083",Masked,Masked,"1,851","1,267",>95%,>95%,68%
165800,Rooseville Park,Counties Manukau,5-11,259,150,59,NA,NA,58%,23%,NA
165900,Cloverlea (Auckland),Counties Manukau,12+,"2,172",Masked,Masked,"1,941","1,429",>95%,>95%,74%
165900,Cloverlea (Auckland),Counties Manukau,5-11,236,134,48,NA,NA,57%,20%,NA
166000,Pukekohe Central,Counties Manukau,12+,329,301,294,272,171,91%,89%,63%
166100,Pukekohe Hospital,Counties Manukau,12+,"1,333",Masked,Masked,"1,210",878,>95%,>95%,73%
166100,Pukekohe Hospital,Counties Manukau,5-11,150,90,37,NA,NA,60%,25%,NA
166200,Buckland,Counties Manukau,12+,994,Masked,Masked,892,596,>95%,>95%,67%
166200,Buckland,Counties Manukau,5-11,125,68,25,NA,NA,54%,20%,NA
166300,Bombay Hills,Counties Manukau,12+,"1,740","1,614","1,597","1,483","1,005",93%,92%,68%
166300,Bombay Hills,Counties Manukau,5-11,180,103,36,NA,NA,57%,20%,NA
166400,Ararimu,Counties Manukau,12+,"1,803","1,675","1,654","1,522","1,053",93%,92%,69%
166400,Ararimu,Counties Manukau,5-11,230,118,62,NA,NA,51%,27%,NA
166500,Colville,Waikato,12+,"1,356","1,115","1,084","1,025",719,82%,80%,70%
166500,Colville,Waikato,5-11,143,27,6,NA,NA,19%,<5%,NA
166700,Coromandel,Waikato,12+,"1,611","1,372","1,353","1,292",933,85%,84%,72%
166700,Coromandel,Waikato,5-11,121,26,9,NA,NA,21%,7%,NA
166900,Mercury Bay North,Waikato,12+,"1,625","1,402","1,377","1,297",933,86%,85%,72%
166900,Mercury Bay North,Waikato,5-11,148,65,34,NA,NA,44%,23%,NA
167000,Whitianga North,Waikato,12+,"1,528","1,395","1,378","1,304",962,91%,90%,74%
167000,Whitianga North,Waikato,5-11,122,60,32,NA,NA,49%,26%,NA
167100,Whitianga South,Waikato,12+,"3,789","3,469","3,423","3,239","2,395",92%,90%,74%
167100,Whitianga South,Waikato,5-11,297,113,37,NA,NA,38%,12%,NA
167200,Thames Coast,Waikato,12+,"1,600","1,452","1,436","1,366","1,057",91%,90%,77%
167200,Thames Coast,Waikato,5-11,96,43,18,NA,NA,45%,19%,NA
167300,Cooks Beach-Ferry Landing,Waikato,12+,447,400,395,385,282,89%,88%,73%
167400,Mercury Bay South,Waikato,12+,"1,173","1,047","1,029",975,667,89%,88%,68%
167400,Mercury Bay South,Waikato,5-11,114,34,15,NA,NA,30%,13%,NA
167500,Kauaeranga,Waikato,12+,509,428,420,403,313,84%,83%,78%
167500,Kauaeranga,Waikato,5-11,57,32,13,NA,NA,56%,23%,NA
167600,Thames North,Waikato,12+,"1,776","1,612","1,585","1,513","1,198",91%,89%,79%
167600,Thames North,Waikato,5-11,128,59,31,NA,NA,46%,24%,NA
167700,Thames Central,Waikato,12+,"1,013",942,929,886,698,93%,92%,79%
167700,Thames Central,Waikato,5-11,54,29,8,NA,NA,54%,15%,NA
167800,Thames South,Waikato,12+,"2,972","2,703","2,657","2,487","1,905",91%,89%,77%
167800,Thames South,Waikato,5-11,297,120,76,NA,NA,40%,26%,NA
167900,Hikuai,Waikato,12+,194,159,154,146,85,82%,79%,58%
168000,Totora-Kopu,Waikato,12+,763,713,701,669,520,93%,92%,78%
168000,Totora-Kopu,Waikato,5-11,60,35,16,NA,NA,58%,27%,NA
168100,Tairua,Waikato,12+,"1,333","1,192","1,169","1,115",822,89%,88%,74%
168100,Tairua,Waikato,5-11,114,34,11,NA,NA,30%,10%,NA
168200,Pauanui,Waikato,12+,893,816,809,786,617,91%,91%,78%
168200,Pauanui,Waikato,5-11,46,15,Masked,NA,NA,33%,<5%,NA
168300,Matatoki-Puriri,Waikato,12+,965,816,794,731,485,85%,82%,66%
168300,Matatoki-Puriri,Waikato,5-11,108,51,29,NA,NA,47%,27%,NA
168400,Whangamata Rural,Waikato,12+,392,344,338,316,218,88%,86%,69%
168500,Whangamata,Waikato,12+,"3,687","3,364","3,324","3,176","2,357",91%,90%,74%
168500,Whangamata,Waikato,5-11,297,89,32,NA,NA,30%,11%,NA
168600,Miranda-Pukorokoro,Counties Manukau,12+,808,736,724,684,475,91%,90%,69%
168600,Miranda-Pukorokoro,Counties Manukau,5-11,61,20,6,NA,NA,33%,10%,NA
168700,Hauraki Plains North,Waikato,12+,"1,000",902,890,829,532,90%,89%,64%
168700,Hauraki Plains North,Waikato,5-11,138,63,21,NA,NA,46%,15%,NA
168800,Hauraki Plains East,Waikato,12+,"1,153","1,041","1,027",952,601,90%,89%,63%
168800,Hauraki Plains East,Waikato,5-11,129,58,29,NA,NA,45%,22%,NA
168900,Ngatea,Waikato,12+,"1,286",Masked,"1,214","1,120",804,>95%,94%,72%
168900,Ngatea,Waikato,5-11,153,69,27,NA,NA,45%,18%,NA
169000,Hauraki Plains South,Waikato,12+,"1,214","1,050","1,020",938,527,86%,84%,56%
