SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Maori,132,124,121,939,917
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Pacific Peoples,96,91,87,948,906
148200,Favona North,Counties Manukau,Maori,326,271,247,831,758
148200,Favona North,Counties Manukau,Pacific Peoples,"1,577","1,413","1,361",896,863
148400,Farm Cove,Counties Manukau,Maori,63,Masked,Masked,>950,>950
148400,Farm Cove,Counties Manukau,Pacific Peoples,40,35,34,875,850
148500,Mangere North,Counties Manukau,Maori,296,235,212,794,716
148500,Mangere North,Counties Manukau,Pacific Peoples,"1,246","1,101","1,050",884,843
148600,Favona West,Counties Manukau,Maori,345,311,266,901,771
148600,Favona West,Counties Manukau,Pacific Peoples,"1,936","1,750","1,648",904,851
148700,Ostend,Auckland,Maori,159,147,135,925,849
148700,Ostend,Auckland,Pacific Peoples,43,40,37,930,860
148800,Half Moon Bay North East,Counties Manukau,Pacific Peoples,40,Masked,37,>950,925
148900,Mangere West,Counties Manukau,Maori,614,505,444,822,723
148900,Mangere West,Counties Manukau,Pacific Peoples,"2,557","2,259","2,100",883,821
149000,Pakuranga West,Counties Manukau,Maori,393,355,334,903,850
149000,Pakuranga West,Counties Manukau,Pacific Peoples,466,438,414,940,888
149100,Mount Wellington South West,Auckland,Maori,317,282,260,890,820
149100,Mount Wellington South West,Auckland,Pacific Peoples,651,609,577,935,886
149200,Sunnyhills East,Counties Manukau,Maori,122,Masked,115,>950,943
149200,Sunnyhills East,Counties Manukau,Pacific Peoples,72,Masked,65,>950,903
149300,Half Moon Bay South East,Counties Manukau,Maori,152.0,135.0,132.0,888,868
149300,Half Moon Bay South East,Counties Manukau,Pacific Peoples,150.0,128.0,123.0,853,820
149400,Favona East,Counties Manukau,Maori,364,314,288,863,791
149400,Favona East,Counties Manukau,Pacific Peoples,"2,081","1,879","1,760",903,846
149500,Mount Wellington South East,Auckland,Maori,442,400,349,905,790
149500,Mount Wellington South East,Auckland,Pacific Peoples,"1,234","1,122","1,063",909,861
149700,Bucklands Beach South,Counties Manukau,Maori,101,90.0,83,891,822
149700,Bucklands Beach South,Counties Manukau,Pacific Peoples,101,87.0,83,861,822
149800,Pakuranga Central,Counties Manukau,Maori,257,238,225,926,875
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,352,326,305,926,866
149900,Awhitu,Counties Manukau,Maori,265,218,206,823,777
149900,Awhitu,Counties Manukau,Pacific Peoples,52,43,40,827,769
150000,Harania North,Counties Manukau,Maori,413,348,310,843,751
150000,Harania North,Counties Manukau,Pacific Peoples,"2,703","2,474","2,308",915,854
150100,Otahuhu Central,Auckland,Maori,289,256,232,886,803
150100,Otahuhu Central,Auckland,Pacific Peoples,592,Masked,545,>950,921
150200,Mangere Central,Counties Manukau,Maori,466,399,355,856,762
150200,Mangere Central,Counties Manukau,Pacific Peoples,"2,179","1,945","1,836",893,843
150300,Otahuhu North,Auckland,Maori,399,321,279,805,699
150300,Otahuhu North,Auckland,Pacific Peoples,"1,629","1,547","1,476",950,906
150400,Howick West,Counties Manukau,Maori,153,Masked,138,>950,902
150400,Howick West,Counties Manukau,Pacific Peoples,133,Masked,124,>950,932
150500,Pakuranga Heights North West,Counties Manukau,Maori,222.0,181,168,815,757
150500,Pakuranga Heights North West,Counties Manukau,Pacific Peoples,220.0,195,186,886,845
150600,Mellons Bay,Counties Manukau,Maori,101,95,94,941,931
150600,Mellons Bay,Counties Manukau,Pacific Peoples,45,36,35,800,778
150700,Pakuranga Heights East,Counties Manukau,Maori,242,210,195.0,868,806
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,211,Masked,200.0,>950,948
150800,Sutton Park,Counties Manukau,Maori,423,363,323,858,764
150800,Sutton Park,Counties Manukau,Pacific Peoples,"2,446","2,221","2,103",908,860
150900,Otahuhu East,Auckland,Maori,261,223,203,854,778
150900,Otahuhu East,Auckland,Pacific Peoples,924,853,821,923,889
151000,Mangere South,Counties Manukau,Maori,340,301,280,885,824
151000,Mangere South,Counties Manukau,Pacific Peoples,"1,910","1,678","1,599",879,837
151100,Onetangi,Auckland,Maori,98,89,83,908,847
151200,Harania South,Counties Manukau,Maori,451,371,342,823,758
151200,Harania South,Counties Manukau,Pacific Peoples,"1,876","1,731","1,628",923,868
151300,Highland Park (Auckland),Counties Manukau,Maori,141,131,125.0,929,887
151300,Highland Park (Auckland),Counties Manukau,Pacific Peoples,161,147,131.0,913,814
151400,Otahuhu South West,Auckland,Maori,513,439,413,856,805
151400,Otahuhu South West,Auckland,Pacific Peoples,"1,520","1,414","1,345",930,885
151500,Pakuranga Heights South West,Counties Manukau,Maori,250,227,217,908,868
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,335,Masked,306,>950,913
151600,Mangere Mascot,Counties Manukau,Maori,445,384,339,863,762
151600,Mangere Mascot,Counties Manukau,Pacific Peoples,"2,303","2,059","1,945",894,845
151700,Waiheke East,Auckland,Maori,68,54,50,794,735
151800,Massey Road West,Counties Manukau,Maori,436,388,341,890,782
151800,Massey Road West,Counties Manukau,Pacific Peoples,"2,100","1,882","1,772",896,844
151900,Otahuhu South,Auckland,Maori,435,390,357,897,821
151900,Otahuhu South,Auckland,Pacific Peoples,"1,451","1,359","1,290",937,889
152000,Howick Central,Counties Manukau,Maori,149,133,126,893,846
152000,Howick Central,Counties Manukau,Pacific Peoples,121,110,104,909,860
152100,Massey Road North,Counties Manukau,Maori,420,360,328,857,781
152100,Massey Road North,Counties Manukau,Pacific Peoples,"1,539","1,428","1,350",928,877
152200,Botany Downs West,Counties Manukau,Maori,90,82,78,911,867
152200,Botany Downs West,Counties Manukau,Pacific Peoples,113,Masked,99,>950,876
152400,Howick East,Counties Manukau,Maori,166,142,134,855,807
152400,Howick East,Counties Manukau,Pacific Peoples,86,77,73,895,849
152500,Burswood,Counties Manukau,Maori,62,57,56,919,903
152500,Burswood,Counties Manukau,Pacific Peoples,88,79,77,898,875
152600,Massey Road South,Counties Manukau,Maori,221,178,161,805,729
152600,Massey Road South,Counties Manukau,Pacific Peoples,"1,052",965,920,917,875
152800,Mangere South East,Counties Manukau,Maori,385,337,308,875,800
152800,Mangere South East,Counties Manukau,Pacific Peoples,"1,904","1,724","1,642",905,862
152900,Botany Downs East,Counties Manukau,Maori,68.0,64.0,63.0,941,926
152900,Botany Downs East,Counties Manukau,Pacific Peoples,70.0,66.0,64.0,943,914
153000,Grange,Counties Manukau,Maori,241,214,196,888,813
153000,Grange,Counties Manukau,Pacific Peoples,"1,155","1,049",987,908,855
153100,Golflands,Counties Manukau,Maori,75,Masked,66.0,>950,880
153100,Golflands,Counties Manukau,Pacific Peoples,65,61,61.0,938,938
153200,Aorere North,Counties Manukau,Maori,181,159,143,878,790
153200,Aorere North,Counties Manukau,Pacific Peoples,839,768,717,915,855
153300,Mangere East,Counties Manukau,Maori,364,338,303,929,832
153300,Mangere East,Counties Manukau,Pacific Peoples,"1,552","1,452","1,398",936,901
153400,Cockle Bay,Counties Manukau,Maori,146,Masked,Masked,>950,>950
153400,Cockle Bay,Counties Manukau,Pacific Peoples,71,Masked,Masked,>950,>950
153500,Otara West,Counties Manukau,Maori,626,501,429,800,685
153500,Otara West,Counties Manukau,Pacific Peoples,"1,973","1,720","1,619",872,821
153600,Aorere Central,Counties Manukau,Maori,248,228,217,919,875
153600,Aorere Central,Counties Manukau,Pacific Peoples,"1,019",934,889,917,872
153700,Northpark North,Counties Manukau,Maori,65.0,57.0,56.0,877,862
153700,Northpark North,Counties Manukau,Pacific Peoples,74.0,65.0,64.0,878,865
153800,Somerville,Counties Manukau,Maori,99.0,92.0,91.0,929,919
153800,Somerville,Counties Manukau,Pacific Peoples,95.0,87.0,87.0,916,916
153900,Northpark South,Counties Manukau,Maori,40,36,34,900,850
153900,Northpark South,Counties Manukau,Pacific Peoples,66,Masked,62,>950,939
154000,Papatoetoe North,Counties Manukau,Maori,428,365,338,853,790
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,"1,373","1,282","1,219",934,888
154100,Dingwall,Counties Manukau,Maori,278,248,232,892,835
154100,Dingwall,Counties Manukau,Pacific Peoples,742,696,673,938,907
154200,Aorere South,Counties Manukau,Maori,555,484,437,872,787
154200,Aorere South,Counties Manukau,Pacific Peoples,"1,884","1,732","1,671",919,887
154300,Shelly Park,Counties Manukau,Maori,87,Masked,81,>950,931
154300,Shelly Park,Counties Manukau,Pacific Peoples,54,51,51,944,944
154400,Otara Central,Counties Manukau,Maori,449,369,328,822,731
154400,Otara Central,Counties Manukau,Pacific Peoples,"1,685","1,462","1,360",868,807
154500,Huntington Park,Counties Manukau,Maori,71.0,66.0,64.0,930,901
154500,Huntington Park,Counties Manukau,Pacific Peoples,79.0,74.0,73.0,937,924
154700,Botany North,Counties Manukau,Maori,67.0,Masked,Masked,>950,>950
154700,Botany North,Counties Manukau,Pacific Peoples,73.0,Masked,Masked,>950,>950
154800,Papatoetoe West,Counties Manukau,Maori,475,432,395,909,832
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,"1,563","1,441","1,392",922,891
154900,Papatoetoe Central,Counties Manukau,Maori,435,400,369,920,848
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,"1,085",Masked,999,>950,921
155000,Sunkist Bay,Counties Manukau,Maori,190,Masked,Masked,>950,>950
155000,Sunkist Bay,Counties Manukau,Pacific Peoples,54,Masked,Masked,>950,>950
155100,Otara East,Counties Manukau,Maori,596,521,450,874,755
155100,Otara East,Counties Manukau,Pacific Peoples,"2,355","2,124","1,999",902,849
155200,Redcastle,Counties Manukau,Maori,119,104,94,874,790
155200,Redcastle,Counties Manukau,Pacific Peoples,193,176,167,912,865
155300,Botany East,Counties Manukau,Maori,51,Masked,Masked,>950,>950
155300,Botany East,Counties Manukau,Pacific Peoples,66,60.0,60,909,909
155400,Botany South,Counties Manukau,Maori,99.0,88.0,86.0,889,869
155400,Botany South,Counties Manukau,Pacific Peoples,95.0,Masked,Masked,>950,>950
155500,Manukau Central,Counties Manukau,Maori,214,186,168,869,785
155500,Manukau Central,Counties Manukau,Pacific Peoples,277,239,225,863,812
155600,Papatoetoe East,Counties Manukau,Maori,437,384,356,879,815
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,"1,281","1,166","1,116",910,871
155700,Otara South,Counties Manukau,Maori,524,431,373,823,712
155700,Otara South,Counties Manukau,Pacific Peoples,"2,417","2,110","1,973",873,816
155800,Ferguson,Counties Manukau,Maori,745,591,527,793,707
155800,Ferguson,Counties Manukau,Pacific Peoples,"2,760","2,477","2,296",897,832
155900,Papatoetoe South West,Counties Manukau,Maori,419,369,330,881,788
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,"1,335","1,254","1,196",939,896
156100,Dannemora North,Counties Manukau,Maori,67,57,57,851,851
156100,Dannemora North,Counties Manukau,Pacific Peoples,116,101,97,871,836
156200,Papatoetoe South,Counties Manukau,Maori,373,316,285,847,764
156200,Papatoetoe South,Counties Manukau,Pacific Peoples,900,854,822,949,913
156300,East Tamaki Heights,Counties Manukau,Maori,56,46,45,821,804
156300,East Tamaki Heights,Counties Manukau,Pacific Peoples,98,91,91,929,929
156400,Te Puru,Counties Manukau,Maori,169,Masked,157,>950,929
156400,Te Puru,Counties Manukau,Pacific Peoples,76,72,70,947,921
156500,Puhinui North,Counties Manukau,Maori,277,246,235,888,848
156500,Puhinui North,Counties Manukau,Pacific Peoples,908,Masked,841,>950,926
156600,Dannemora South,Counties Manukau,Maori,58,Masked,54,>950,931
156600,Dannemora South,Counties Manukau,Pacific Peoples,201,Masked,183,>950,910
156700,Puhinui South,Counties Manukau,Maori,242,209,183,864,756
156700,Puhinui South,Counties Manukau,Pacific Peoples,682,Masked,618,>950,906
156800,Rongomai West,Counties Manukau,Maori,412,344,308,835,748
156800,Rongomai West,Counties Manukau,Pacific Peoples,"1,535","1,347","1,253",878,816
156900,Baverstock,Counties Manukau,Maori,160,131,124,819,775
156900,Baverstock,Counties Manukau,Pacific Peoples,369,Masked,340,>950,921
157000,Puhinui East,Counties Manukau,Maori,201,169,158,841,786
157000,Puhinui East,Counties Manukau,Pacific Peoples,680,635,612,934,900
157100,Turanga,Counties Manukau,Maori,164,Masked,155,>950,945
157100,Turanga,Counties Manukau,Pacific Peoples,60,53,53,883,883
157200,Rongomai East,Counties Manukau,Maori,226,188,156,832,690
157200,Rongomai East,Counties Manukau,Pacific Peoples,"1,181","1,025",973,868,824
157300,Ormiston North,Counties Manukau,Maori,65,61,55,938,846
157300,Ormiston North,Counties Manukau,Pacific Peoples,194,Masked,182,>950,938
157400,Maraetai,Counties Manukau,Maori,117,Masked,Masked,>950,>950
157500,Chapel Downs,Counties Manukau,Maori,263,200,179,760,681
157500,Chapel Downs,Counties Manukau,Pacific Peoples,819,749,699,915,853
157600,Wiri West,Counties Manukau,Maori,346,292,257,844,743
157600,Wiri West,Counties Manukau,Pacific Peoples,184,173,156,940,848
157700,Clover Park North,Counties Manukau,Maori,661,562,502,850,759
157700,Clover Park North,Counties Manukau,Pacific Peoples,"2,549","2,268","2,145",890,842
157800,Mission Heights North,Counties Manukau,Maori,111,98,92,883,829
157800,Mission Heights North,Counties Manukau,Pacific Peoples,234,Masked,221,>950,944
157900,Clover Park South,Counties Manukau,Maori,445,375,350,843,787
157900,Clover Park South,Counties Manukau,Pacific Peoples,"1,352","1,232","1,166",911,862
158000,Donegal Park,Counties Manukau,Maori,137,118,109,861,796
158000,Donegal Park,Counties Manukau,Pacific Peoples,635,584,554,920,872
158100,Ormiston South,Counties Manukau,Maori,179,152,149,849,832
158100,Ormiston South,Counties Manukau,Pacific Peoples,618,Masked,583,>950,943
158200,Mission Heights South,Counties Manukau,Maori,89,83,83,933,933
158200,Mission Heights South,Counties Manukau,Pacific Peoples,304,Masked,277,>950,911
158300,Hilltop (Auckland),Counties Manukau,Maori,250,216,201,864,804
158300,Hilltop (Auckland),Counties Manukau,Pacific Peoples,747,675,654,904,876
158400,Wiri East,Counties Manukau,Maori,848,680,582,802,686
158400,Wiri East,Counties Manukau,Pacific Peoples,"1,704","1,463","1,350",859,792
158500,Goodwood Heights,Counties Manukau,Maori,383,325,298,849,778
158500,Goodwood Heights,Counties Manukau,Pacific Peoples,928,862,833,929,898
158600,Ormiston East,Counties Manukau,Maori,100,86,81,860,810
158600,Ormiston East,Counties Manukau,Pacific Peoples,313,Masked,Masked,>950,>950
158700,Clendon Park North,Counties Manukau,Maori,771,660,577,856,748
158700,Clendon Park North,Counties Manukau,Pacific Peoples,"1,379","1,235","1,162",896,843
158800,Burbank,Counties Manukau,Maori,944,783,693,829,734
158800,Burbank,Counties Manukau,Pacific Peoples,"1,660","1,509","1,422",909,857
158900,Tuscany Heights,Counties Manukau,Maori,63,Masked,58,>950,921
158900,Tuscany Heights,Counties Manukau,Pacific Peoples,97,88,88,907,907
159000,Totara Heights,Counties Manukau,Maori,297,255,235,859,791
159000,Totara Heights,Counties Manukau,Pacific Peoples,581,539,524,928,902
159100,Homai East,Counties Manukau,Maori,488,392,355,803,727
159100,Homai East,Counties Manukau,Pacific Peoples,990,869,827,878,835
159200,Homai West,Counties Manukau,Maori,"1,070",884,779,826,728
159200,Homai West,Counties Manukau,Pacific Peoples,"1,771","1,578","1,491",891,842
159300,The Gardens (Auckland),Counties Manukau,Maori,257,244,233,949,907
159300,The Gardens (Auckland),Counties Manukau,Pacific Peoples,438,392,382,895,872
159400,Clarks Beach,Counties Manukau,Maori,146,Masked,133,>950,911
159400,Clarks Beach,Counties Manukau,Pacific Peoples,47,Masked,Masked,>950,>950
159500,Clendon Park West,Counties Manukau,Maori,614,521,458,849,746
159500,Clendon Park West,Counties Manukau,Pacific Peoples,"1,316","1,216","1,159",924,881
159600,Hillpark North,Counties Manukau,Maori,251,220,216,876,861
159600,Hillpark North,Counties Manukau,Pacific Peoples,430,400,380,930,884
159700,Clendon Park East,Counties Manukau,Maori,367,315,265,858,722
159700,Clendon Park East,Counties Manukau,Pacific Peoples,"1,029",951,909,924,883
159800,Karaka Creek,Counties Manukau,Maori,63,Masked,Masked,>950,>950
159900,Rowandale West,Counties Manukau,Maori,798,686,603,860,756
159900,Rowandale West,Counties Manukau,Pacific Peoples,"1,488","1,345","1,254",904,843
160000,Rowandale East,Counties Manukau,Maori,833,705,637,846,765
160000,Rowandale East,Counties Manukau,Pacific Peoples,"1,391","1,282","1,209",922,869
160100,Manurewa Central,Counties Manukau,Maori,525,448,422,853,804
160100,Manurewa Central,Counties Manukau,Pacific Peoples,932,859,811,922,870
160200,Weymouth North,Counties Manukau,Maori,"1,018",892,801,876,787
160200,Weymouth North,Counties Manukau,Pacific Peoples,"1,697","1,569","1,492",925,879
160300,Hillpark South,Counties Manukau,Maori,385,343,330,891,857
160300,Hillpark South,Counties Manukau,Pacific Peoples,526,474,451,901,857
160400,Alfriston,Counties Manukau,Maori,316,249,238,788,753
160400,Alfriston,Counties Manukau,Pacific Peoples,562,504,488,897,868
160500,Weymouth East,Counties Manukau,Maori,707,596,528,843,747
160500,Weymouth East,Counties Manukau,Pacific Peoples,"1,348","1,205","1,142",894,847
160600,Leabank,Counties Manukau,Maori,944,801,720,849,763
160600,Leabank,Counties Manukau,Pacific Peoples,"1,451","1,303","1,226",898,845
160700,Weymouth South,Counties Manukau,Maori,790,673,601,852,761
160700,Weymouth South,Counties Manukau,Pacific Peoples,"1,109",981,930,885,839
160800,Manurewa East,Counties Manukau,Maori,628,528,456,841,726
160800,Manurewa East,Counties Manukau,Pacific Peoples,895,840,796,939,889
160900,Manurewa South,Counties Manukau,Maori,847,727,676,858,798
160900,Manurewa South,Counties Manukau,Pacific Peoples,"1,195","1,092","1,024",914,857
161000,Randwick Park East,Counties Manukau,Maori,318,282,257,887,808
161000,Randwick Park East,Counties Manukau,Pacific Peoples,528,482,450,913,852
161100,Wattle Downs West,Counties Manukau,Maori,414,375.0,355.0,906,857
161100,Wattle Downs West,Counties Manukau,Pacific Peoples,388,368.0,352.0,948,907
161200,Wattle Downs North,Counties Manukau,Maori,683,572,500,837,732
161200,Wattle Downs North,Counties Manukau,Pacific Peoples,830,737,690,888,831
161300,Randwick Park West,Counties Manukau,Maori,849,709,611,835,720
161300,Randwick Park West,Counties Manukau,Pacific Peoples,"1,233","1,109","1,052",899,853
161400,Kingseat-Karaka,Counties Manukau,Maori,305,268,255,879,836
161400,Kingseat-Karaka,Counties Manukau,Pacific Peoples,72,Masked,Masked,>950,>950
161500,Wattle Downs East,Counties Manukau,Maori,337,313,297,929,881
161500,Wattle Downs East,Counties Manukau,Pacific Peoples,291,271,264,931,907
161600,Takanini North,Counties Manukau,Maori,467,396,338,848,724
161600,Takanini North,Counties Manukau,Pacific Peoples,369,328,304,889,824
161800,Conifer Grove West,Counties Manukau,Maori,255,Masked,238,>950,933
161800,Conifer Grove West,Counties Manukau,Pacific Peoples,183,166,161,907,880
161900,Conifer Grove East,Counties Manukau,Maori,440,372,342,845,777
161900,Conifer Grove East,Counties Manukau,Pacific Peoples,359,299,277,833,772
162000,Takanini West,Counties Manukau,Maori,519,457,409.0,881,788
162000,Takanini West,Counties Manukau,Pacific Peoples,480,444,403.0,925,840
162100,Takanini South,Counties Manukau,Maori,454,420,390,925,859
162100,Takanini South,Counties Manukau,Pacific Peoples,640,Masked,599,>950,936
162200,Takanini Central,Counties Manukau,Maori,93,88,85,946,914
162200,Takanini Central,Counties Manukau,Pacific Peoples,114,Masked,Masked,>950,>950
162300,Ardmore,Counties Manukau,Maori,175,154,145,880,829
162300,Ardmore,Counties Manukau,Pacific Peoples,47,Masked,43,>950,915
162400,Glenbrook,Counties Manukau,Maori,181,157,154,867,851
162400,Glenbrook,Counties Manukau,Pacific Peoples,97,92,86,948,887
162500,Hingaia,Counties Manukau,Maori,130,Masked,119,>950,915
162500,Hingaia,Counties Manukau,Pacific Peoples,101,Masked,96,>950,950
162600,Takanini South East,Counties Manukau,Maori,439,370.0,325.0,843,740
162600,Takanini South East,Counties Manukau,Pacific Peoples,373,Masked,333.0,>950,893
162700,Kawakawa Bay-Orere,Counties Manukau,Maori,204,192,178,941,873
162800,Papakura West,Counties Manukau,Maori,321,279,261,869,813
162800,Papakura West,Counties Manukau,Pacific Peoples,182,167,158,918,868
162900,Clevedon,Counties Manukau,Maori,68,Masked,Masked,>950,>950
163000,Papakura North,Counties Manukau,Maori,923,794,708,860,767
163000,Papakura North,Counties Manukau,Pacific Peoples,518,479,450,925,869
163100,Pahurehure,Counties Manukau,Maori,399,363,346,910,867
163100,Pahurehure,Counties Manukau,Pacific Peoples,212,Masked,199,>950,939
163200,Papakura Central,Counties Manukau,Maori,706,628,572,890,810
163200,Papakura Central,Counties Manukau,Pacific Peoples,372,329,309,884,831
163300,Papakura North East,Counties Manukau,Maori,607,567,520,934,857
163300,Papakura North East,Counties Manukau,Pacific Peoples,521,Masked,485,>950,931
163400,Karaka Lakes,Counties Manukau,Maori,122.0,Masked,Masked,>950,>950
163400,Karaka Lakes,Counties Manukau,Pacific Peoples,126.0,117.0,113.0,929,897
163500,Papakura Kelvin,Counties Manukau,Maori,"1,499","1,298","1,143",866,763
163500,Papakura Kelvin,Counties Manukau,Pacific Peoples,848,800,749,943,883
163600,Papakura Massey Park,Counties Manukau,Maori,690,611,540,886,783
163600,Papakura Massey Park,Counties Manukau,Pacific Peoples,519,476,446,917,859
163700,Rosehill,Counties Manukau,Maori,910,804,732,884,804
163700,Rosehill,Counties Manukau,Pacific Peoples,540,499,480,924,889
163800,Patumahoe,Counties Manukau,Maori,137,Masked,130,>950,949
163800,Patumahoe,Counties Manukau,Pacific Peoples,40,Masked,Masked,>950,>950
163900,Papakura East,Counties Manukau,Maori,589,519,455,881,772
163900,Papakura East,Counties Manukau,Pacific Peoples,655,604,568,922,867
164000,Opaheke,Counties Manukau,Maori,447,415,397,928,888
164000,Opaheke,Counties Manukau,Pacific Peoples,247,225,214,911,866
164100,Papakura Industrial,Counties Manukau,Maori,53,43.0,39.0,811,736
164100,Papakura Industrial,Counties Manukau,Pacific Peoples,40,Masked,38.0,>950,950
164200,Red Hill,Counties Manukau,Maori,699,609,535,871,765
164200,Red Hill,Counties Manukau,Pacific Peoples,409,381,358,932,875
164300,Drury,Counties Manukau,Maori,214,190,181,888,846
164300,Drury,Counties Manukau,Pacific Peoples,90,77,66,856,733
164400,Tamakae,Counties Manukau,Maori,299,279,263,933,880
164400,Tamakae,Counties Manukau,Pacific Peoples,58,Masked,53,>950,914
164500,Hamilton Estate,Counties Manukau,Maori,403,381,354,945,878
164500,Hamilton Estate,Counties Manukau,Pacific Peoples,71,Masked,63,>950,887
164600,Drury Rural,Counties Manukau,Maori,313,287,271,917,866
164600,Drury Rural,Counties Manukau,Pacific Peoples,79,68,65,861,823
164700,Waiuku Central,Counties Manukau,Maori,163,151,138,926,847
164800,Waiuku East,Counties Manukau,Maori,239,227,214,950,895
164800,Waiuku East,Counties Manukau,Pacific Peoples,58,52,51,897,879
164900,Kendallvale,Counties Manukau,Maori,79,Masked,72,>950,911
165000,Puni,Counties Manukau,Maori,150,140,133,933,887
165000,Puni,Counties Manukau,Pacific Peoples,93,Masked,82,>950,882
165100,Ramarama,Counties Manukau,Maori,146,Masked,135,>950,925
165100,Ramarama,Counties Manukau,Pacific Peoples,61,Masked,Masked,>950,>950
165200,Hunua,Counties Manukau,Maori,103,91,89,883,864
165300,Pukekohe North West,Counties Manukau,Maori,935,829,748,887,800
165300,Pukekohe North West,Counties Manukau,Pacific Peoples,478,Masked,426,>950,891
165400,Anselmi Ridge,Counties Manukau,Maori,113,Masked,Masked,>950,>950
165400,Anselmi Ridge,Counties Manukau,Pacific Peoples,60,Masked,Masked,>950,>950
165500,Pukekohe West,Counties Manukau,Maori,"1,131","1,043",946,922,836
165500,Pukekohe West,Counties Manukau,Pacific Peoples,496,Masked,445,>950,897
165600,Cape Hill,Counties Manukau,Maori,100,Masked,94,>950,940
165600,Cape Hill,Counties Manukau,Pacific Peoples,46,Masked,42,>950,913
165700,Rosa Birch Park,Counties Manukau,Maori,205,Masked,187,>950,912
165700,Rosa Birch Park,Counties Manukau,Pacific Peoples,52,48,45,923,865
165800,Rooseville Park,Counties Manukau,Maori,308,283,269,919,873
165800,Rooseville Park,Counties Manukau,Pacific Peoples,76,Masked,71,>950,934
165900,Cloverlea (Auckland),Counties Manukau,Maori,157,145,137,924,873
165900,Cloverlea (Auckland),Counties Manukau,Pacific Peoples,62,Masked,58,>950,935
166000,Pukekohe Central,Counties Manukau,Maori,58,Masked,52,>950,897
166100,Pukekohe Hospital,Counties Manukau,Maori,132,123,117,932,886
166100,Pukekohe Hospital,Counties Manukau,Pacific Peoples,50,45,44,900,880
166200,Buckland,Counties Manukau,Maori,106,Masked,98,>950,925
166200,Buckland,Counties Manukau,Pacific Peoples,40,Masked,38,>950,950
166300,Bombay Hills,Counties Manukau,Maori,122,112,107,918,877
166300,Bombay Hills,Counties Manukau,Pacific Peoples,53,47,44,887,830
166400,Ararimu,Counties Manukau,Maori,124,114,109,919,879
166500,Colville,Waikato,Maori,465,371,329,798,708
166700,Coromandel,Waikato,Maori,331,270,240,816,725
166900,Mercury Bay North,Waikato,Maori,112,79,71,705,634
167000,Whitianga North,Waikato,Maori,118,91,77,771,653
167100,Whitianga South,Waikato,Maori,368,292,264,793,717
167100,Whitianga South,Waikato,Pacific Peoples,49,37,35,755,714
167200,Thames Coast,Waikato,Maori,259,229,215,884,830
167400,Mercury Bay South,Waikato,Maori,77,56,50,727,649
167500,Kauaeranga,Waikato,Maori,58,45,41,776,707
167600,Thames North,Waikato,Maori,249,220,198,884,795
167700,Thames Central,Waikato,Maori,172,144,124,837,721
167800,Thames South,Waikato,Maori,571,429,373,751,653
167800,Thames South,Waikato,Pacific Peoples,49,41,39,837,796
168000,Totora-Kopu,Waikato,Maori,117,103,96,880,821
168100,Tairua,Waikato,Maori,98,79,71,806,724
168300,Matatoki-Puriri,Waikato,Maori,127,103,94,811,740
168400,Whangamata Rural,Waikato,Maori,66,57,53,864,803
168500,Whangamata,Waikato,Maori,392,347,316,885,806
168600,Miranda-Pukorokoro,Counties Manukau,Maori,187,165,158,882,845
168700,Hauraki Plains North,Waikato,Maori,129,111,99,860,767
168800,Hauraki Plains East,Waikato,Maori,150,135,123,900,820
168900,Ngatea,Waikato,Maori,145,Masked,129,>950,890
169000,Hauraki Plains South,Waikato,Maori,240,189,174,788,725
169100,Paeroa Rural,Waikato,Maori,294,234,204,796,694
169200,Paeroa,Waikato,Maori,"1,037",897,798,865,770
169200,Paeroa,Waikato,Pacific Peoples,77,71,64,922,831
169300,Waihi Rural,Waikato,Maori,217,172,159,793,733
169400,Waihi North,Waikato,Maori,310,244,211,787,681
169500,Waihi East,Waikato,Maori,205,159,136,776,663
169600,Waihi South,Waikato,Maori,363,281,251,774,691
169700,Aka Aka,Counties Manukau,Maori,235,219,207,932,881
169700,Aka Aka,Counties Manukau,Pacific Peoples,41,34,34,829,829
169800,Mangatangi,Counties Manukau,Maori,158,132,119,835,753
169900,Tuakau Rural,Counties Manukau,Maori,112,99,95,884,848
169900,Tuakau Rural,Counties Manukau,Pacific Peoples,60,Masked,Masked,>950,>950
170000,Tuakau North,Counties Manukau,Maori,651,590,534,906,820
170000,Tuakau North,Counties Manukau,Pacific Peoples,128,Masked,Masked,>950,>950
170100,Onewhero,Counties Manukau,Maori,243,213,198,877,815
170100,Onewhero,Counties Manukau,Pacific Peoples,43,Masked,38,>950,884
170200,Pokeno Rural,Counties Manukau,Maori,180,Masked,165,>950,917
170300,Tuakau South,Counties Manukau,Maori,481,Masked,429,>950,892
