SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
107800,Oakleigh-Mangapai,Northland,12+,"1,988","1,767","1,745","1,637","1,116",89%,88%,68%
107800,Oakleigh-Mangapai,Northland,5-11,223,92,45,NA,NA,41%,20%,NA
107900,Port-Limeburners,Northland,12+,183,169,165,159,95,92%,90%,60%
108000,Pataua,Northland,12+,"1,497","1,296","1,271","1,198",776,87%,85%,65%
108000,Pataua,Northland,5-11,194,72,29,NA,NA,37%,15%,NA
108100,Onerahi Park,Northland,12+,"1,390","1,305","1,289","1,224",925,94%,93%,76%
108100,Onerahi Park,Northland,5-11,180,91,44,NA,NA,51%,24%,NA
108200,Sherwood Rise,Northland,12+,"2,017","1,849","1,810","1,699","1,121",92%,90%,66%
108200,Sherwood Rise,Northland,5-11,279,93,31,NA,NA,33%,11%,NA
108300,Onerahi,Northland,12+,"2,065","1,816","1,781","1,664","1,124",88%,86%,68%
108300,Onerahi,Northland,5-11,245,72,27,NA,NA,29%,11%,NA
108500,Parua Bay,Northland,12+,"2,256","2,102","2,087","1,958","1,535",93%,93%,78%
108500,Parua Bay,Northland,5-11,262,136,61,NA,NA,52%,23%,NA
108600,Bream Bay,Northland,12+,"1,911","1,712","1,680","1,566","1,057",90%,88%,67%
108600,Bream Bay,Northland,5-11,230,91,35,NA,NA,40%,15%,NA
108700,Marsden Bay,Northland,12+,"2,410",Masked,"2,287","2,170","1,696",>95%,95%,78%
108700,Marsden Bay,Northland,5-11,250,103,51,NA,NA,41%,20%,NA
108800,Ruakaka,Northland,12+,"2,369","2,220","2,184","2,077","1,436",94%,92%,69%
108800,Ruakaka,Northland,5-11,244,74,18,NA,NA,30%,7%,NA
108900,Bream Head,Northland,12+,"1,217","1,128","1,117","1,076",833,93%,92%,77%
108900,Bream Head,Northland,5-11,120,69,31,NA,NA,57%,26%,NA
109000,Waipu,Northland,12+,"2,858","2,506","2,480","2,385","1,778",88%,87%,75%
109000,Waipu,Northland,5-11,228,75,38,NA,NA,33%,17%,NA
109100,Kaipara Coastal,Northland,12+,"3,262","2,670","2,598","2,465","1,494",82%,80%,61%
109100,Kaipara Coastal,Northland,5-11,333,102,43,NA,NA,31%,13%,NA
109200,Maungaru,Northland,12+,"1,570","1,322","1,299","1,229",740,84%,83%,60%
109200,Maungaru,Northland,5-11,162,61,19,NA,NA,38%,12%,NA
109300,Dargaville,Northland,12+,"4,364","3,724","3,615","3,438","2,201",85%,83%,64%
109300,Dargaville,Northland,5-11,443,125,57,NA,NA,28%,13%,NA
109400,Ruawai-Matakohe,Northland,12+,"2,159","1,862","1,822","1,734","1,149",86%,84%,66%
109400,Ruawai-Matakohe,Northland,5-11,261,74,26,NA,NA,28%,10%,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,565","1,282","1,250","1,188",822,82%,80%,69%
109500,Otamatea (Kaipara District),Northland,5-11,163,55,19,NA,NA,34%,12%,NA
109600,Maungaturoto,Northland,12+,"1,056",952,924,860,572,90%,88%,67%
109600,Maungaturoto,Northland,5-11,143,53,17,NA,NA,37%,12%,NA
109700,Kaiwaka,Northland,12+,"2,003","1,637","1,593","1,503",947,82%,80%,63%
109700,Kaiwaka,Northland,5-11,230,77,30,NA,NA,33%,13%,NA
109800,Mangawhai Rural,Northland,12+,"2,262","1,857","1,826","1,757","1,183",82%,81%,67%
109800,Mangawhai Rural,Northland,5-11,243,86,37,NA,NA,35%,15%,NA
109900,Mangawhai Heads,Northland,12+,"2,146","1,936","1,901","1,830","1,320",90%,89%,72%
109900,Mangawhai Heads,Northland,5-11,196,68,28,NA,NA,35%,14%,NA
110100,Mangawhai,Northland,12+,958,874,864,826,609,91%,90%,74%
110100,Mangawhai,Northland,5-11,111,39,21,NA,NA,35%,19%,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,315","1,138","1,120","1,054",641,87%,85%,61%
110200,Okahukura Peninsula,Waitemata,5-11,141,46,19,NA,NA,33%,13%,NA
110400,Cape Rodney,Waitemata,12+,"3,188","2,799","2,748","2,623","1,770",88%,86%,67%
110400,Cape Rodney,Waitemata,5-11,325,141,64,NA,NA,43%,20%,NA
110500,Wellsford,Waitemata,12+,"1,656","1,450","1,418","1,329",802,88%,86%,60%
110500,Wellsford,Waitemata,5-11,208,60,34,NA,NA,29%,16%,NA
110700,South Head,Waitemata,12+,"2,272","2,040","2,001","1,886","1,255",90%,88%,67%
110700,South Head,Waitemata,5-11,262,106,48,NA,NA,40%,18%,NA
110800,Kaipara Hills,Waitemata,12+,"1,773","1,538","1,513","1,402",826,87%,85%,59%
110800,Kaipara Hills,Waitemata,5-11,228,92,40,NA,NA,40%,18%,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,428","1,287","1,269","1,195",871,90%,89%,73%
110900,Dome Valley-Matakana,Waitemata,5-11,167,107,53,NA,NA,64%,32%,NA
111100,Warkworth West,Waitemata,12+,"2,327","2,186","2,163","2,043","1,538",94%,93%,75%
111100,Warkworth West,Waitemata,5-11,219,97,45,NA,NA,44%,21%,NA
111200,Puhoi Valley,Waitemata,12+,"3,348","3,027","2,985","2,808","1,878",90%,89%,67%
111200,Puhoi Valley,Waitemata,5-11,328,144,65,NA,NA,44%,20%,NA
111300,Warkworth East,Waitemata,12+,"3,151","2,966","2,944","2,805","2,033",94%,93%,72%
111300,Warkworth East,Waitemata,5-11,342,167,83,NA,NA,49%,24%,NA
111400,Sandspit,Waitemata,12+,930,851,836,802,611,92%,90%,76%
111400,Sandspit,Waitemata,5-11,71,27,18,NA,NA,38%,25%,NA
111500,Tawharanui Peninsula,Waitemata,12+,"1,923",Masked,Masked,"1,749","1,328",>95%,>95%,76%
111500,Tawharanui Peninsula,Waitemata,5-11,164,101,49,NA,NA,62%,30%,NA
111600,Te Kuru,Waitemata,12+,"2,136","1,994","1,965","1,844","1,187",93%,92%,64%
111600,Te Kuru,Waitemata,5-11,283,136,41,NA,NA,48%,14%,NA
111700,Snells Beach,Waitemata,12+,"3,164","2,919","2,896","2,742","2,011",92%,92%,73%
111700,Snells Beach,Waitemata,5-11,330,164,72,NA,NA,50%,22%,NA
111800,Barrier Islands,Auckland,12+,926,777,764,738,545,84%,83%,74%
111800,Barrier Islands,Auckland,5-11,84,22,9,NA,NA,26%,11%,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,150","1,002",988,949,741,87%,86%,78%
111900,Algies Bay-Scotts Landing,Waitemata,5-11,79,34,10,NA,NA,43%,13%,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,587","1,426","1,412","1,325",919,90%,89%,69%
112100,Wainui-Waiwera,Waitemata,5-11,156,58,21,NA,NA,37%,13%,NA
112200,Parakai,Waitemata,12+,894,797,784,719,464,89%,88%,65%
112200,Parakai,Waitemata,5-11,122,62,34,NA,NA,51%,28%,NA
112300,Helensville Rural,Waitemata,12+,"1,431","1,309","1,296","1,225",834,91%,91%,68%
112300,Helensville Rural,Waitemata,5-11,144,61,37,NA,NA,42%,26%,NA
112400,Helensville,Waitemata,12+,"2,390","2,207","2,171","2,044","1,394",92%,91%,68%
112400,Helensville,Waitemata,5-11,324,167,87,NA,NA,52%,27%,NA
112500,Waitoki,Waitemata,12+,"1,423","1,311","1,295","1,218",797,92%,91%,65%
112500,Waitoki,Waitemata,5-11,174,77,31,NA,NA,44%,18%,NA
112600,Waikoukou Valley,Waitemata,12+,"1,472","1,374","1,356","1,246",818,93%,92%,66%
112600,Waikoukou Valley,Waitemata,5-11,170,64,36,NA,NA,38%,21%,NA
112700,Orewa North,Waitemata,12+,"4,433","4,205","4,180","3,990","3,161",95%,94%,79%
112700,Orewa North,Waitemata,5-11,404,227,141,NA,NA,56%,35%,NA
112800,Hatfields Beach,Waitemata,12+,"1,308","1,223","1,214","1,155",815,94%,93%,71%
112800,Hatfields Beach,Waitemata,5-11,138,80,42,NA,NA,58%,30%,NA
112900,Orewa South,Waitemata,12+,"3,610",Masked,"3,415","3,293","2,629",>95%,95%,80%
112900,Orewa South,Waitemata,5-11,257,164,92,NA,NA,64%,36%,NA
113000,Orewa Central,Waitemata,12+,"2,975","2,788","2,769","2,673","2,139",94%,93%,80%
113000,Orewa Central,Waitemata,5-11,179,102,55,NA,NA,57%,31%,NA
113100,Millwater North,Waitemata,12+,"3,026",Masked,"2,874","2,681","1,974",>95%,95%,74%
113100,Millwater North,Waitemata,5-11,573,366,201,NA,NA,64%,35%,NA
113200,Waipatukahu,Waitemata,12+,"1,182","1,084","1,075",998,672,92%,91%,67%
113200,Waipatukahu,Waitemata,5-11,133,79,31,NA,NA,59%,23%,NA
113300,Millwater South,Waitemata,12+,"3,109",Masked,Masked,"2,811","1,908",>95%,>95%,68%
113300,Millwater South,Waitemata,5-11,629,408,226,NA,NA,65%,36%,NA
113400,Dairy Flat North,Waitemata,12+,"2,302",Masked,"2,175","2,073","1,308",>95%,94%,63%
113400,Dairy Flat North,Waitemata,5-11,256,144,74,NA,NA,56%,29%,NA
113500,Dairy Flat West,Waitemata,12+,"1,293","1,198","1,191","1,113",720,93%,92%,65%
113500,Dairy Flat West,Waitemata,5-11,127,58,25,NA,NA,46%,20%,NA
113600,Kingsway,Waitemata,12+,"2,004","1,902","1,881","1,723","1,187",95%,94%,69%
113600,Kingsway,Waitemata,5-11,286,163,74,NA,NA,57%,26%,NA
113800,Silverdale Central (Auckland),Waitemata,12+,504,Masked,Masked,474,305,>95%,>95%,64%
113800,Silverdale Central (Auckland),Waitemata,5-11,55,35,14,NA,NA,64%,25%,NA
113900,Red Beach West,Waitemata,12+,"2,603","2,350","2,326","2,221","1,760",90%,89%,79%
113900,Red Beach West,Waitemata,5-11,214,109,56,NA,NA,51%,26%,NA
114000,Red Beach East,Waitemata,12+,"3,485",Masked,"3,308","3,124","2,269",>95%,95%,73%
114000,Red Beach East,Waitemata,5-11,366,190,85,NA,NA,52%,23%,NA
114100,Silverdale South (Auckland),Waitemata,12+,"1,709","1,577","1,558","1,472",961,92%,91%,65%
114100,Silverdale South (Auckland),Waitemata,5-11,188,99,25,NA,NA,53%,13%,NA
114200,Waimauku,Waitemata,12+,"1,172",Masked,"1,111","1,036",734,>95%,95%,71%
114200,Waimauku,Waitemata,5-11,138,82,37,NA,NA,59%,27%,NA
114400,Vipond,Waitemata,12+,"2,495","2,358","2,347","2,237","1,577",95%,94%,70%
114400,Vipond,Waitemata,5-11,307,157,99,NA,NA,51%,32%,NA
114500,Muriwai,Waitemata,12+,949,879,864,815,596,93%,91%,73%
114500,Muriwai,Waitemata,5-11,124,81,26,NA,NA,65%,21%,NA
114600,Stanmore Bay West,Waitemata,12+,"2,219","2,084","2,056","1,926","1,274",94%,93%,66%
114600,Stanmore Bay West,Waitemata,5-11,329,171,102,NA,NA,52%,31%,NA
114700,Kumeu Rural West,Waitemata,12+,"1,499","1,416","1,394","1,324",904,94%,93%,68%
114700,Kumeu Rural West,Waitemata,5-11,121,57,28,NA,NA,47%,23%,NA
114800,Okura Bush,Waitemata,12+,"1,222","1,130","1,113","1,056",736,92%,91%,70%
114800,Okura Bush,Waitemata,5-11,141,87,46,NA,NA,62%,33%,NA
114900,Whangaparoa Central,Waitemata,12+,"3,728","3,528","3,498","3,270","2,302",95%,94%,70%
114900,Whangaparoa Central,Waitemata,5-11,417,234,129,NA,NA,56%,31%,NA
115000,Kumeu-Huapai,Waitemata,12+,"4,059",Masked,Masked,"3,741","2,714",>95%,>95%,73%
115000,Kumeu-Huapai,Waitemata,5-11,548,451,252,NA,NA,82%,46%,NA
115100,Stanmore Bay East,Waitemata,12+,"2,346","2,170","2,137","1,998","1,372",92%,91%,69%
115100,Stanmore Bay East,Waitemata,5-11,268,137,62,NA,NA,51%,23%,NA
115200,Manly West,Waitemata,12+,"2,061","1,937","1,924","1,829","1,279",94%,93%,70%
115200,Manly West,Waitemata,5-11,234,125,72,NA,NA,53%,31%,NA
115300,Muriwai Valley-Bethells Beach,Waitemata,12+,935,844,832,787,543,90%,89%,69%
115300,Muriwai Valley-Bethells Beach,Waitemata,5-11,118,75,36,NA,NA,64%,31%,NA
115400,Tindalls-Matakatia,Waitemata,12+,"1,785","1,661","1,650","1,560","1,129",93%,92%,72%
115400,Tindalls-Matakatia,Waitemata,5-11,152,90,56,NA,NA,59%,37%,NA
115500,Coatesville,Waitemata,12+,"2,058","1,930","1,912","1,800","1,296",94%,93%,72%
115500,Coatesville,Waitemata,5-11,221,112,63,NA,NA,51%,29%,NA
115600,Dairy Flat South,Waitemata,12+,"1,497","1,410","1,394","1,311",919,94%,93%,70%
115600,Dairy Flat South,Waitemata,5-11,137,65,40,NA,NA,47%,29%,NA
115700,Gulf Harbour North,Waitemata,12+,"2,463",Masked,Masked,"2,215","1,580",>95%,>95%,71%
115700,Gulf Harbour North,Waitemata,5-11,319,195,110,NA,NA,61%,34%,NA
115800,Manly East,Waitemata,12+,"3,125","2,861","2,840","2,707","1,996",92%,91%,74%
115800,Manly East,Waitemata,5-11,331,201,107,NA,NA,61%,32%,NA
115900,Riverhead,Waitemata,12+,"2,588",Masked,Masked,"2,326","1,737",>95%,>95%,75%
115900,Riverhead,Waitemata,5-11,419,331,211,NA,NA,79%,50%,NA
116000,Army Bay,Waitemata,12+,"1,333",Masked,"1,254","1,174",887,>95%,94%,76%
116000,Army Bay,Waitemata,5-11,172,99,50,NA,NA,58%,29%,NA
116100,Kumeu Rural East,Waitemata,12+,"2,291","2,095","2,081","2,001","1,356",91%,91%,68%
116100,Kumeu Rural East,Waitemata,5-11,217,122,58,NA,NA,56%,27%,NA
116200,Gulf Harbour South,Waitemata,12+,"2,565","2,407","2,397","2,270","1,707",94%,93%,75%
116200,Gulf Harbour South,Waitemata,5-11,268,172,110,NA,NA,64%,41%,NA
116300,Paremoremo West,Waitemata,12+,819,776,768,724,504,95%,94%,70%
116300,Paremoremo West,Waitemata,5-11,92,42,29,NA,NA,46%,32%,NA
116400,Taupaki,Waitemata,12+,"1,563","1,409","1,394","1,321",901,90%,89%,68%
116400,Taupaki,Waitemata,5-11,140,68,24,NA,NA,49%,17%,NA
116500,Long Bay,Waitemata,12+,"2,108",Masked,Masked,"1,972","1,405",>95%,>95%,71%
116500,Long Bay,Waitemata,5-11,311,226,120,NA,NA,73%,39%,NA
116600,Paremoremo East,Waitemata,12+,"1,774","1,680","1,653","1,544","1,056",95%,93%,68%
116600,Paremoremo East,Waitemata,5-11,202,97,55,NA,NA,48%,27%,NA
116700,Albany Heights,Waitemata,12+,"3,078",Masked,Masked,"2,956","2,050",>95%,>95%,69%
116700,Albany Heights,Waitemata,5-11,376,262,160,NA,NA,70%,43%,NA
116800,Awaruku,Waitemata,12+,"3,761",Masked,Masked,"3,386","2,447",>95%,>95%,72%
116800,Awaruku,Waitemata,5-11,447,294,174,NA,NA,66%,39%,NA
116900,Fairview Heights,Waitemata,12+,"3,323",Masked,Masked,"3,148","2,133",>95%,>95%,68%
