DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster Received,Population
Auckland,Asian,12-17,Female,4526,4461,"1,726",322,4302
Auckland,Asian,12-17,Male,4781,4704,"1,818",287,4464
Auckland,Asian,12-17,Unknown/Other,18,17,16,<5,7
Auckland,Asian,18-24,Female,7723,7683,"7,676","5,370",6671
Auckland,Asian,18-24,Male,7970,7898,"7,882","4,756",6297
Auckland,Asian,18-24,Unknown/Other,90,87,87,46,16
Auckland,Asian,25-29,Female,7783,7757,"7,747","5,549",8392
Auckland,Asian,25-29,Male,8942,8863,"8,852","5,461",7740
Auckland,Asian,25-29,Unknown/Other,118,116,116,70,25
Auckland,Asian,30-34,Female,9062,9015,"8,996","6,566",9316
Auckland,Asian,30-34,Male,9091,9002,"8,989","6,185",8382
Auckland,Asian,30-34,Unknown/Other,86,86,85,43,19
Auckland,Asian,35-39,Female,7785,7734,"7,718","5,778",8154
Auckland,Asian,35-39,Male,7887,7809,"7,796","5,588",7336
Auckland,Asian,35-39,Unknown/Other,63,63,63,41,14
Auckland,Asian,40-44,Female,5946,5911,"5,908","4,549",5623
Auckland,Asian,40-44,Male,5948,5878,"5,863","4,400",5231
Auckland,Asian,40-44,Unknown/Other,39,37,37,25,15
Auckland,Asian,45-49,Female,4724,4695,"4,693","3,684",4861
Auckland,Asian,45-49,Male,4358,4308,"4,302","3,368",3985
Auckland,Asian,5-11,Female,4898,2949,NA,NA,6528
Auckland,Asian,5-11,Male,4891,2908,NA,NA,6688
Auckland,Asian,50-54,Female,4447,4426,"4,413","3,552",4411
Auckland,Asian,50-54,Male,3575,3547,"3,537","2,832",3467
Auckland,Asian,55-59,Female,4020,3999,"3,993","3,239",4228
Auckland,Asian,55-59,Male,3413,3381,"3,378","2,764",3468
Auckland,Asian,60-64,Female,3295,3282,"3,274","2,746",3608
Auckland,Asian,60-64,Male,2733,2722,"2,714","2,334",2922
Auckland,Asian,60-64,Unknown/Other,5,5,5,<5,5
Auckland,Asian,65-69,Female,2864,2856,"2,854","2,387",2935
Auckland,Asian,65-69,Male,2390,2378,"2,373","2,016",2584
Auckland,Asian,70-74,Female,1857,1849,"1,847","1,614",1918
Auckland,Asian,70-74,Male,1751,1744,"1,742","1,547",1743
Auckland,Asian,75-79,Female,1128,1126,"1,119",991,1240
Auckland,Asian,75-79,Male,978,971,967,864,1080
Auckland,Asian,80-84,Female,875,866,863,764,943
Auckland,Asian,80-84,Male,719,716,711,643,819
Auckland,Asian,85-89,Female,429,421,418,361,441
Auckland,Asian,85-89,Male,423,419,419,376,420
Auckland,Asian,90+,Female,183,183,182,164,179
Auckland,Asian,90+,Male,120,119,119,105,126
Auckland,European or Other,12-17,Female,7058,7015,"2,716",529,7315
Auckland,European or Other,12-17,Male,7257,7183,"2,823",506,7448
Auckland,European or Other,12-17,Unknown/Other,9,9,<5,<5,8
Auckland,European or Other,18-24,Female,10964,10918,"10,907","7,999",11536
Auckland,European or Other,18-24,Male,10138,10062,"10,051","6,346",10369
Auckland,European or Other,18-24,Unknown/Other,47,46,46,33,38
Auckland,European or Other,25-29,Female,10360,10306,"10,293","7,637",11855
Auckland,European or Other,25-29,Male,10457,10383,"10,374","6,703",10769
Auckland,European or Other,25-29,Unknown/Other,51,51,51,34,23
Auckland,European or Other,30-34,Female,9576,9530,"9,517","7,170",10714
Auckland,European or Other,30-34,Male,10364,10275,"10,247","6,885",10361
Auckland,European or Other,30-34,Unknown/Other,34,34,34,26,22
Auckland,European or Other,35-39,Female,7585,7532,"7,519","5,879",8521
Auckland,European or Other,35-39,Male,8286,8226,"8,211","5,944",8574
Auckland,European or Other,35-39,Unknown/Other,14,13,13,9,15
Auckland,European or Other,40-44,Female,7098,7055,"7,045","5,800",8032
Auckland,European or Other,40-44,Male,7445,7397,"7,378","5,722",8027
Auckland,European or Other,45-49,Female,7861,7827,"7,816","6,681",8961
Auckland,European or Other,45-49,Male,8003,7946,"7,939","6,469",8951
Auckland,European or Other,5-11,Female,5376,3437,NA,NA,7739
Auckland,European or Other,5-11,Male,5735,3622,NA,NA,8273
Auckland,European or Other,50-54,Female,8144,8111,"8,096","7,105",8362
Auckland,European or Other,50-54,Male,8565,8519,"8,502","7,245",8858
Auckland,European or Other,50-54,Unknown/Other,8,8,8,7,5
Auckland,European or Other,55-59,Female,7384,7349,"7,329","6,545",8093
Auckland,European or Other,55-59,Male,8080,8033,"8,019","6,940",8644
Auckland,European or Other,60-64,Female,6730,6701,"6,683","6,077",6988
Auckland,European or Other,60-64,Male,7211,7175,"7,150","6,388",7440
Auckland,European or Other,65-69,Female,5680,5662,"5,621","5,210",5985
Auckland,European or Other,65-69,Male,5852,5836,"5,806","5,322",6084
Auckland,European or Other,70-74,Female,5085,5067,"5,027","4,696",5399
Auckland,European or Other,70-74,Male,4960,4948,"4,908","4,636",5182
Auckland,European or Other,75-79,Female,3953,3941,"3,916","3,716",3829
Auckland,European or Other,75-79,Male,3447,3441,"3,414","3,249",3442
Auckland,European or Other,80-84,Female,2924,2918,"2,894","2,773",2825
Auckland,European or Other,80-84,Male,2377,2372,"2,351","2,260",2219
Auckland,European or Other,85-89,Female,1759,1751,"1,742","1,686",1874
Auckland,European or Other,85-89,Male,1131,1128,"1,114","1,088",1257
Auckland,European or Other,90+,Female,1446,1444,"1,441","1,385",1629
Auckland,European or Other,90+,Male,705,704,702,680,782
Auckland,Maori,12-17,Female,1681,1613,619,51,1659
Auckland,Maori,12-17,Male,1671,1608,599,59,1747
Auckland,Maori,18-24,Female,2380,2333,"2,323","1,055",2396
Auckland,Maori,18-24,Male,2181,2109,"2,103",770,2260
Auckland,Maori,25-29,Female,1518,1485,"1,483",773,1774
Auckland,Maori,25-29,Male,1622,1575,"1,566",696,1611
Auckland,Maori,30-34,Female,1327,1288,"1,285",699,1398
Auckland,Maori,30-34,Male,1278,1245,"1,241",559,1265
Auckland,Maori,35-39,Female,997,968,960,565,1101
Auckland,Maori,35-39,Male,956,932,924,476,1003
Auckland,Maori,40-44,Female,895,878,874,561,1032
Auckland,Maori,40-44,Male,950,921,916,539,997
Auckland,Maori,45-49,Female,998,991,985,711,1169
Auckland,Maori,45-49,Male,982,959,957,642,1053
Auckland,Maori,5-11,Female,944,450,NA,NA,2068
Auckland,Maori,5-11,Male,1048,489,NA,NA,2253
Auckland,Maori,50-54,Female,1028,1019,"1,018",774,1055
Auckland,Maori,50-54,Male,910,890,885,636,911
Auckland,Maori,55-59,Female,909,901,899,738,988
Auckland,Maori,55-59,Male,898,888,886,707,915
Auckland,Maori,60-64,Female,754,746,743,642,744
Auckland,Maori,60-64,Male,674,671,668,579,607
Auckland,Maori,65-69,Female,523,521,518,472,520
Auckland,Maori,65-69,Male,395,395,395,354,421
Auckland,Maori,70-74,Female,307,306,305,282,304
Auckland,Maori,70-74,Male,281,281,280,265,261
Auckland,Maori,75-79,Female,160,158,158,146,158
Auckland,Maori,75-79,Male,140,140,140,129,138
Auckland,Maori,80-84,Female,112,112,110,108,122
Auckland,Maori,80-84,Male,74,74,74,69,74
Auckland,Maori,85-89,Female,46,46,46,42,53
Auckland,Maori,85-89,Male,26,26,26,24,27
Auckland,Maori,90+,Female,27,27,26,24,22
Auckland,Pacific Peoples,12-17,Female,2752,2665,"1,067",77,2957
Auckland,Pacific Peoples,12-17,Male,2775,2682,"1,037",59,3058
Auckland,Pacific Peoples,18-24,Female,3598,3548,"3,538","1,575",3766
Auckland,Pacific Peoples,18-24,Male,3388,3295,"3,281","1,148",3536
Auckland,Pacific Peoples,18-24,Unknown/Other,18,18,18,6,6
Auckland,Pacific Peoples,25-29,Female,2413,2362,"2,351","1,075",2713
Auckland,Pacific Peoples,25-29,Male,2404,2333,"2,324",848,2582
Auckland,Pacific Peoples,30-34,Female,2050,2009,"2,001","1,063",2120
Auckland,Pacific Peoples,30-34,Male,2050,1991,"1,976",872,1958
Auckland,Pacific Peoples,35-39,Female,1615,1589,"1,585",973,1819
Auckland,Pacific Peoples,35-39,Male,1621,1585,"1,580",802,1791
Auckland,Pacific Peoples,40-44,Female,1608,1586,"1,579","1,053",1764
Auckland,Pacific Peoples,40-44,Male,1603,1573,"1,562",952,1630
Auckland,Pacific Peoples,45-49,Female,1605,1599,"1,596","1,119",1728
Auckland,Pacific Peoples,45-49,Male,1544,1520,"1,516","1,025",1671
Auckland,Pacific Peoples,5-11,Female,1600,622,NA,NA,3532
Auckland,Pacific Peoples,5-11,Male,1775,667,NA,NA,3720
Auckland,Pacific Peoples,50-54,Female,1659,1648,"1,645","1,233",1810
Auckland,Pacific Peoples,50-54,Male,1591,1573,"1,570","1,179",1678
Auckland,Pacific Peoples,55-59,Female,1553,1546,"1,543","1,213",1566
Auckland,Pacific Peoples,55-59,Male,1414,1399,"1,398","1,122",1431
Auckland,Pacific Peoples,60-64,Female,1244,1239,"1,235","1,023",1274
Auckland,Pacific Peoples,60-64,Male,1150,1145,"1,143",939,1187
Auckland,Pacific Peoples,65-69,Female,941,935,932,794,974
Auckland,Pacific Peoples,65-69,Male,898,891,890,785,915
Auckland,Pacific Peoples,70-74,Female,680,679,679,565,666
Auckland,Pacific Peoples,70-74,Male,561,557,556,500,559
Auckland,Pacific Peoples,75-79,Female,444,443,440,371,482
Auckland,Pacific Peoples,75-79,Male,300,298,298,255,336
Auckland,Pacific Peoples,80-84,Female,299,293,290,241,326
Auckland,Pacific Peoples,80-84,Male,172,171,171,152,185
Auckland,Pacific Peoples,85-89,Female,142,138,138,113,185
Auckland,Pacific Peoples,85-89,Male,73,73,73,61,79
Auckland,Pacific Peoples,90+,Female,67,65,65,57,81
Auckland,Pacific Peoples,90+,Male,22,22,22,17,24
Auckland,Unknown,12-17,Female,194,179,67,15,29
Auckland,Unknown,12-17,Male,224,198,67,6,21
Auckland,Unknown,18-24,Female,376,370,369,193,33
Auckland,Unknown,18-24,Male,427,409,404,179,30
Auckland,Unknown,25-29,Female,632,613,610,360,50
Auckland,Unknown,25-29,Male,615,594,594,313,46
Auckland,Unknown,30-34,Female,574,554,554,327,48
Auckland,Unknown,30-34,Male,796,765,763,396,58
Auckland,Unknown,35-39,Female,383,373,370,224,50
Auckland,Unknown,35-39,Male,635,607,607,352,98
Auckland,Unknown,40-44,Female,263,257,254,137,50
Auckland,Unknown,40-44,Male,473,453,449,260,81
Auckland,Unknown,45-49,Female,208,204,203,108,42
Auckland,Unknown,45-49,Male,393,374,373,217,103
Auckland,Unknown,5-11,Female,204,120,NA,NA,14
Auckland,Unknown,5-11,Male,188,98,NA,NA,21
Auckland,Unknown,50-54,Female,174,168,168,88,40
Auckland,Unknown,50-54,Male,327,304,304,172,91
Auckland,Unknown,55-59,Female,180,174,174,91,40
Auckland,Unknown,55-59,Male,294,274,274,163,87
Auckland,Unknown,60-64,Female,160,156,155,94,39
Auckland,Unknown,60-64,Male,208,203,202,117,82
Auckland,Unknown,65-69,Female,123,121,120,78,43
Auckland,Unknown,65-69,Male,169,166,166,100,77
Auckland,Unknown,70-74,Female,59,58,57,36,44
Auckland,Unknown,70-74,Male,74,72,72,40,47
Auckland,Unknown,75-79,Female,36,32,32,21,26
Auckland,Unknown,75-79,Male,28,27,27,20,18
Auckland,Unknown,80-84,Female,10,9,9,7,22
Auckland,Unknown,80-84,Male,9,9,9,8,10
Auckland,Unknown,85-89,Female,5,5,5,<5,12
Bay of Plenty,Asian,12-17,Female,609,596,217,15,545
Bay of Plenty,Asian,12-17,Male,709,691,247,11,601
Bay of Plenty,Asian,18-24,Female,579,578,578,338,477
Bay of Plenty,Asian,18-24,Male,1246,1230,"1,226",412,671
Bay of Plenty,Asian,25-29,Female,1044,1039,"1,038",573,948
Bay of Plenty,Asian,25-29,Male,1722,1694,"1,694",607,1083
Bay of Plenty,Asian,30-34,Female,1388,1382,"1,378",857,1117
Bay of Plenty,Asian,30-34,Male,1482,1456,"1,455",730,1026
Bay of Plenty,Asian,35-39,Female,1055,1048,"1,046",681,919
Bay of Plenty,Asian,35-39,Male,1044,1027,"1,025",627,739
Bay of Plenty,Asian,40-44,Female,780,773,772,484,678
Bay of Plenty,Asian,40-44,Male,753,748,747,478,604
Bay of Plenty,Asian,45-49,Female,657,652,651,449,556
Bay of Plenty,Asian,45-49,Male,586,582,580,408,407
Bay of Plenty,Asian,5-11,Female,557,227,NA,NA,860
Bay of Plenty,Asian,5-11,Male,636,256,NA,NA,1040
Bay of Plenty,Asian,50-54,Female,426,424,424,322,399
Bay of Plenty,Asian,50-54,Male,397,393,392,285,318
Bay of Plenty,Asian,55-59,Female,364,360,359,272,328
Bay of Plenty,Asian,55-59,Male,264,263,262,199,240
Bay of Plenty,Asian,60-64,Female,317,317,317,231,313
Bay of Plenty,Asian,60-64,Male,191,190,190,145,206
Bay of Plenty,Asian,65-69,Female,240,238,237,182,249
Bay of Plenty,Asian,65-69,Male,186,183,183,151,192
Bay of Plenty,Asian,70-74,Female,170,170,170,134,157
Bay of Plenty,Asian,70-74,Male,132,129,129,112,132
Bay of Plenty,Asian,75-79,Female,74,74,74,56,73
Bay of Plenty,Asian,75-79,Male,72,72,72,55,63
Bay of Plenty,Asian,80-84,Female,45,45,45,35,45
Bay of Plenty,Asian,80-84,Male,40,40,40,33,42
Bay of Plenty,Asian,85-89,Female,12,12,12,7,9
Bay of Plenty,Asian,85-89,Male,13,13,13,11,14
Bay of Plenty,European or Other,12-17,Female,5002,4871,"1,867",131,5558
Bay of Plenty,European or Other,12-17,Male,5373,5228,"2,010",100,5808
Bay of Plenty,European or Other,18-24,Female,4593,4535,"4,530","2,243",5030
Bay of Plenty,European or Other,18-24,Male,4986,4888,"4,882","1,689",5353
Bay of Plenty,European or Other,25-29,Female,3989,3918,"3,910","1,894",4548
Bay of Plenty,European or Other,25-29,Male,3832,3745,"3,736","1,411",4018
Bay of Plenty,European or Other,25-29,Unknown/Other,11,11,11,<5,8
Bay of Plenty,European or Other,30-34,Female,4925,4841,"4,830","2,669",5173
Bay of Plenty,European or Other,30-34,Male,4412,4312,"4,298","1,910",4364
Bay of Plenty,European or Other,35-39,Female,4694,4606,"4,603","2,737",4998
Bay of Plenty,European or Other,35-39,Male,4243,4154,"4,144","2,113",4396
Bay of Plenty,European or Other,40-44,Female,4397,4344,"4,340","2,824",4905
Bay of Plenty,European or Other,40-44,Male,4124,4040,"4,034","2,315",4551
Bay of Plenty,European or Other,45-49,Female,5063,5015,"5,004","3,514",6005
Bay of Plenty,European or Other,45-49,Male,4823,4768,"4,763","3,011",5473
Bay of Plenty,European or Other,5-11,Female,3205,1260,NA,NA,6453
Bay of Plenty,European or Other,5-11,Male,3276,1298,NA,NA,6627
Bay of Plenty,European or Other,50-54,Female,5708,5666,"5,658","4,299",6249
Bay of Plenty,European or Other,50-54,Male,5256,5208,"5,202","3,646",5645
Bay of Plenty,European or Other,55-59,Female,5869,5833,"5,819","4,744",6542
Bay of Plenty,European or Other,55-59,Male,5529,5489,"5,482","4,197",6142
Bay of Plenty,European or Other,60-64,Female,6181,6138,"6,119","5,223",6497
Bay of Plenty,European or Other,60-64,Male,5665,5636,"5,624","4,660",6024
Bay of Plenty,European or Other,65-69,Female,6034,6001,"5,983","5,366",6364
Bay of Plenty,European or Other,65-69,Male,5582,5555,"5,547","4,919",5918
Bay of Plenty,European or Other,70-74,Female,5820,5805,"5,794","5,325",6119
Bay of Plenty,European or Other,70-74,Male,5446,5432,"5,412","4,984",5809
Bay of Plenty,European or Other,75-79,Female,4651,4635,"4,620","4,305",4782
Bay of Plenty,European or Other,75-79,Male,4208,4197,"4,180","3,934",4228
Bay of Plenty,European or Other,80-84,Female,3484,3481,"3,476","3,272",3210
Bay of Plenty,European or Other,80-84,Male,2961,2954,"2,946","2,803",2866
Bay of Plenty,European or Other,85-89,Female,1843,1835,"1,834","1,723",1980
Bay of Plenty,European or Other,85-89,Male,1429,1426,"1,424","1,345",1477
Bay of Plenty,European or Other,90+,Female,1155,1153,"1,153","1,098",1302
Bay of Plenty,European or Other,90+,Male,678,677,676,641,724
Bay of Plenty,Maori,12-17,Female,3145,2933,"1,070",26,3622
Bay of Plenty,Maori,12-17,Male,3253,3008,"1,045",26,3776
Bay of Plenty,Maori,18-24,Female,2861,2724,"2,713",742,3533
Bay of Plenty,Maori,18-24,Male,2947,2750,"2,740",593,3413
Bay of Plenty,Maori,25-29,Female,1931,1832,"1,823",584,2388
Bay of Plenty,Maori,25-29,Male,1775,1639,"1,626",346,2195
Bay of Plenty,Maori,30-34,Female,1768,1698,"1,690",618,2116
Bay of Plenty,Maori,30-34,Male,1653,1543,"1,538",446,1894
Bay of Plenty,Maori,35-39,Female,1612,1548,"1,539",663,1916
Bay of Plenty,Maori,35-39,Male,1425,1345,"1,334",447,1674
Bay of Plenty,Maori,40-44,Female,1638,1589,"1,586",797,1834
Bay of Plenty,Maori,40-44,Male,1414,1359,"1,352",580,1639
Bay of Plenty,Maori,45-49,Female,1643,1605,"1,600",932,1896
Bay of Plenty,Maori,45-49,Male,1447,1405,"1,395",734,1638
Bay of Plenty,Maori,5-11,Female,1247,370,NA,NA,4612
Bay of Plenty,Maori,5-11,Male,1349,379,NA,NA,5049
Bay of Plenty,Maori,50-54,Female,1604,1576,"1,573","1,041",1746
Bay of Plenty,Maori,50-54,Male,1413,1368,"1,364",821,1564
Bay of Plenty,Maori,55-59,Female,1614,1588,"1,585","1,142",1790
Bay of Plenty,Maori,55-59,Male,1331,1307,"1,297",926,1525
Bay of Plenty,Maori,60-64,Female,1445,1428,"1,423","1,125",1514
Bay of Plenty,Maori,60-64,Male,1201,1182,"1,178",955,1172
Bay of Plenty,Maori,65-69,Female,1136,1123,"1,122",942,1077
Bay of Plenty,Maori,65-69,Male,888,881,879,775,947
Bay of Plenty,Maori,70-74,Female,752,746,743,655,730
Bay of Plenty,Maori,70-74,Male,680,672,670,601,633
Bay of Plenty,Maori,75-79,Female,425,420,419,369,435
Bay of Plenty,Maori,75-79,Male,367,364,361,326,342
Bay of Plenty,Maori,80-84,Female,279,274,272,240,278
Bay of Plenty,Maori,80-84,Male,176,175,175,162,180
Bay of Plenty,Maori,85-89,Female,116,115,115,98,126
Bay of Plenty,Maori,85-89,Male,75,75,75,71,72
Bay of Plenty,Maori,90+,Female,45,45,43,39,50
Bay of Plenty,Maori,90+,Male,15,15,15,15,18
Bay of Plenty,Pacific Peoples,12-17,Female,232,221,70,<5,231
Bay of Plenty,Pacific Peoples,12-17,Male,270,260,98,7,295
Bay of Plenty,Pacific Peoples,18-24,Female,260,254,254,87,254
Bay of Plenty,Pacific Peoples,18-24,Male,459,451,450,154,260
Bay of Plenty,Pacific Peoples,25-29,Female,212,208,207,100,173
Bay of Plenty,Pacific Peoples,25-29,Male,471,464,464,211,211
Bay of Plenty,Pacific Peoples,30-34,Female,199,195,194,93,188
Bay of Plenty,Pacific Peoples,30-34,Male,451,440,440,184,214
Bay of Plenty,Pacific Peoples,35-39,Female,155,150,150,74,147
Bay of Plenty,Pacific Peoples,35-39,Male,434,430,430,199,211
Bay of Plenty,Pacific Peoples,40-44,Female,163,161,159,95,169
Bay of Plenty,Pacific Peoples,40-44,Male,346,341,340,166,186
Bay of Plenty,Pacific Peoples,45-49,Female,151,149,149,94,134
Bay of Plenty,Pacific Peoples,45-49,Male,216,214,214,127,130
Bay of Plenty,Pacific Peoples,5-11,Female,158,41,NA,NA,364
Bay of Plenty,Pacific Peoples,5-11,Male,137,39,NA,NA,332
Bay of Plenty,Pacific Peoples,50-54,Female,132,131,131,86,126
Bay of Plenty,Pacific Peoples,50-54,Male,184,181,180,106,136
Bay of Plenty,Pacific Peoples,55-59,Female,106,106,104,77,102
Bay of Plenty,Pacific Peoples,55-59,Male,85,85,84,51,80
Bay of Plenty,Pacific Peoples,60-64,Female,68,67,67,51,67
Bay of Plenty,Pacific Peoples,60-64,Male,80,78,78,63,79
Bay of Plenty,Pacific Peoples,65-69,Female,49,49,49,41,51
Bay of Plenty,Pacific Peoples,65-69,Male,60,59,58,50,61
Bay of Plenty,Pacific Peoples,70-74,Female,50,49,49,45,52
Bay of Plenty,Pacific Peoples,70-74,Male,30,30,29,26,29
Bay of Plenty,Pacific Peoples,75-79,Female,35,35,35,29,35
Bay of Plenty,Pacific Peoples,75-79,Male,21,21,21,18,23
Bay of Plenty,Pacific Peoples,80-84,Female,12,12,12,9,12
Bay of Plenty,Pacific Peoples,80-84,Male,10,10,10,8,12
Bay of Plenty,Unknown,12-17,Female,10,10,<5,<5,5
Bay of Plenty,Unknown,18-24,Female,18,15,15,<5,5
Bay of Plenty,Unknown,18-24,Male,19,19,19,9,8
Bay of Plenty,Unknown,25-29,Female,45,45,45,15,9
Bay of Plenty,Unknown,25-29,Male,69,68,67,20,13
Bay of Plenty,Unknown,30-34,Female,30,30,30,16,8
Bay of Plenty,Unknown,30-34,Male,64,58,58,27,12
Bay of Plenty,Unknown,35-39,Female,26,24,24,16,7
Bay of Plenty,Unknown,35-39,Male,54,53,53,25,9
Bay of Plenty,Unknown,40-44,Female,21,19,19,11,8
Bay of Plenty,Unknown,40-44,Male,57,56,56,32,18
Bay of Plenty,Unknown,45-49,Female,10,9,9,6,6
Bay of Plenty,Unknown,45-49,Male,40,39,39,25,21
Bay of Plenty,Unknown,50-54,Female,15,15,15,5,7
Bay of Plenty,Unknown,50-54,Male,34,34,34,24,19
Bay of Plenty,Unknown,55-59,Female,7,7,7,5,6
Bay of Plenty,Unknown,55-59,Male,47,47,46,22,19
Bay of Plenty,Unknown,60-64,Female,19,18,18,7,10
Bay of Plenty,Unknown,60-64,Male,31,30,30,18,15
Bay of Plenty,Unknown,65-69,Female,7,7,7,<5,10
Bay of Plenty,Unknown,65-69,Male,17,17,16,11,9
Bay of Plenty,Unknown,70-74,Male,17,17,17,12,19
Bay of Plenty,Unknown,75-79,Female,7,7,7,5,5
Bay of Plenty,Unknown,75-79,Male,8,8,8,7,9
Canterbury,Asian,12-17,Female,2337,2311,836,104,2178
Canterbury,Asian,12-17,Male,2630,2608,981,105,2286
Canterbury,Asian,18-24,Female,2749,2740,"2,739","1,965",2347
Canterbury,Asian,18-24,Male,3538,3521,"3,520","2,067",2462
Canterbury,Asian,18-24,Unknown/Other,34,33,33,16,11
Canterbury,Asian,25-29,Female,3405,3390,"3,385","2,340",3186
Canterbury,Asian,25-29,Male,4068,4045,"4,039","2,272",3111
Canterbury,Asian,25-29,Unknown/Other,60,60,60,33,8
Canterbury,Asian,30-34,Female,4718,4693,"4,685","3,434",4229
Canterbury,Asian,30-34,Male,4507,4486,"4,483","2,926",3730
Canterbury,Asian,30-34,Unknown/Other,25,25,25,14,6
Canterbury,Asian,35-39,Female,4314,4285,"4,280","3,269",4047
Canterbury,Asian,35-39,Male,4230,4216,"4,209","3,086",3696
Canterbury,Asian,35-39,Unknown/Other,22,22,22,16,7
Canterbury,Asian,40-44,Female,3252,3242,"3,234","2,482",2851
Canterbury,Asian,40-44,Male,3258,3249,"3,244","2,483",2646
Canterbury,Asian,40-44,Unknown/Other,7,7,7,6,6
Canterbury,Asian,45-49,Female,2312,2304,"2,300","1,877",2126
Canterbury,Asian,45-49,Male,2207,2196,"2,191","1,706",1857
Canterbury,Asian,5-11,Female,2909,1570,NA,NA,3601
Canterbury,Asian,5-11,Male,2849,1572,NA,NA,3595
Canterbury,Asian,50-54,Female,1800,1790,"1,785","1,467",1537
Canterbury,Asian,50-54,Male,1581,1576,"1,573","1,271",1309
Canterbury,Asian,55-59,Female,1275,1267,"1,264","1,057",1275
Canterbury,Asian,55-59,Male,1012,1008,"1,005",855,972
Canterbury,Asian,60-64,Female,1205,1201,"1,198","1,009",1294
Canterbury,Asian,60-64,Male,838,835,833,710,852
Canterbury,Asian,65-69,Female,1059,1053,"1,050",870,996
Canterbury,Asian,65-69,Male,763,761,755,652,834
Canterbury,Asian,70-74,Female,562,558,557,483,516
Canterbury,Asian,70-74,Male,540,538,535,466,476
Canterbury,Asian,75-79,Female,265,264,263,222,287
Canterbury,Asian,75-79,Male,230,228,226,201,241
Canterbury,Asian,80-84,Female,182,181,180,162,184
Canterbury,Asian,80-84,Male,142,142,142,129,154
Canterbury,Asian,85-89,Female,96,96,95,87,79
Canterbury,Asian,85-89,Male,67,66,66,57,64
Canterbury,Asian,90+,Female,35,35,35,31,35
Canterbury,Asian,90+,Male,24,24,24,18,28
Canterbury,European or Other,12-17,Female,13929,13720,"5,296",629,14303
Canterbury,European or Other,12-17,Male,14679,14432,"5,460",585,14863
Canterbury,European or Other,12-17,Unknown/Other,9,8,5,<5,7
Canterbury,European or Other,18-24,Female,18226,18112,"18,094","11,976",18420
Canterbury,European or Other,18-24,Male,19174,19007,"18,986","10,117",19271
Canterbury,European or Other,18-24,Unknown/Other,20,20,20,14,13
Canterbury,European or Other,25-29,Female,13041,12931,"12,912","8,429",14413
Canterbury,European or Other,25-29,Male,13292,13094,"13,068","6,964",14024
Canterbury,European or Other,25-29,Unknown/Other,19,18,18,11,20
Canterbury,European or Other,30-34,Female,13853,13710,"13,690","9,183",14097
Canterbury,European or Other,30-34,Male,14011,13807,"13,781","7,725",13919
Canterbury,European or Other,30-34,Unknown/Other,21,21,21,15,7
Canterbury,European or Other,35-39,Female,12188,12098,"12,078","8,764",12782
Canterbury,European or Other,35-39,Male,12227,12057,"12,040","7,622",12323
Canterbury,European or Other,35-39,Unknown/Other,8,8,8,6,5
Canterbury,European or Other,40-44,Female,12207,12105,"12,092","9,388",12889
Canterbury,European or Other,40-44,Male,11539,11400,"11,380","7,894",12314
Canterbury,European or Other,40-44,Unknown/Other,8,8,8,7,7
Canterbury,European or Other,45-49,Female,13892,13791,"13,783","11,268",15519
Canterbury,European or Other,45-49,Male,13032,12931,"12,911","9,729",14433
Canterbury,European or Other,5-11,Female,9840,5428,NA,NA,15936
Canterbury,European or Other,5-11,Male,10334,5569,NA,NA,16684
Canterbury,European or Other,50-54,Female,15333,15260,"15,240","12,856",15684
Canterbury,European or Other,50-54,Male,14932,14832,"14,815","11,803",15302
Canterbury,European or Other,55-59,Female,15177,15105,"15,085","13,308",15922
Canterbury,European or Other,55-59,Male,14678,14603,"14,584","12,277",15603
Canterbury,European or Other,60-64,Female,14546,14488,"14,458","13,119",14458
Canterbury,European or Other,60-64,Male,14276,14212,"14,188","12,648",14215
Canterbury,European or Other,65-69,Female,12561,12525,"12,497","11,606",12622
Canterbury,European or Other,65-69,Male,12051,12019,"11,993","11,097",12116
Canterbury,European or Other,70-74,Female,11588,11558,"11,538","10,999",11648
Canterbury,European or Other,70-74,Male,10728,10702,"10,676","10,096",10748
Canterbury,European or Other,75-79,Female,8544,8528,"8,514","8,139",8212
Canterbury,European or Other,75-79,Male,7563,7555,"7,541","7,227",7310
Canterbury,European or Other,80-84,Female,6321,6306,"6,297","6,044",5990
Canterbury,European or Other,80-84,Male,4995,4988,"4,980","4,796",4678
Canterbury,European or Other,85-89,Female,3631,3624,"3,620","3,476",3860
Canterbury,European or Other,85-89,Male,2480,2477,"2,475","2,386",2644
Canterbury,European or Other,90+,Female,2442,2431,"2,428","2,346",2642
Canterbury,European or Other,90+,Male,1285,1280,"1,277","1,233",1332
Canterbury,Maori,12-17,Female,2706,2599,958,71,2695
Canterbury,Maori,12-17,Male,2791,2697,933,61,2831
Canterbury,Maori,18-24,Female,3062,2998,"2,989","1,423",3214
Canterbury,Maori,18-24,Male,3039,2965,"2,953","1,112",3147
Canterbury,Maori,25-29,Female,1901,1851,"1,845",926,2108
Canterbury,Maori,25-29,Male,1891,1821,"1,817",670,2139
Canterbury,Maori,30-34,Female,1770,1721,"1,716",885,1858
Canterbury,Maori,30-34,Male,1731,1680,"1,670",689,1768
Canterbury,Maori,35-39,Female,1325,1298,"1,294",735,1356
