SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
104300,Opua (Far North District),Northland,5-11,72,19,0,NA,NA,26%,<5%,NA
104400,Russell Forest-Rawhiti,Northland,12+,625,545,527,452,319,87%,84%,71%
104400,Russell Forest-Rawhiti,Northland,5-11,73,7,0,NA,NA,10%,<5%,NA
104500,Moerewa,Northland,12+,"1,346","1,154","1,091",813,489,86%,81%,60%
104500,Moerewa,Northland,5-11,274,37,0,NA,NA,14%,<5%,NA
104600,Kawakawa,Northland,12+,"1,203","1,074","1,022",793,516,89%,85%,65%
104600,Kawakawa,Northland,5-11,200,39,0,NA,NA,20%,<5%,NA
104700,Maromaku,Northland,12+,584,466,456,347,216,80%,78%,62%
104700,Maromaku,Northland,5-11,103,22,0,NA,NA,21%,<5%,NA
104800,Mangakahia-Hukerenui,Northland,12+,"1,573","1,364","1,312","1,023",625,87%,83%,61%
104800,Mangakahia-Hukerenui,Northland,5-11,232,63,Masked,NA,NA,27%,<5%,NA
104900,Whangaruru,Northland,12+,"2,167","1,894","1,846","1,526",991,87%,85%,65%
104900,Whangaruru,Northland,5-11,242,77,Masked,NA,NA,32%,<5%,NA
105100,Matarau,Northland,12+,"2,750","2,485","2,445","2,020","1,488",90%,89%,74%
105100,Matarau,Northland,5-11,390,161,Masked,NA,NA,41%,<5%,NA
105200,Hikurangi,Northland,12+,"1,225","1,086","1,044",810,484,89%,85%,60%
105200,Hikurangi,Northland,5-11,229,64,Masked,NA,NA,28%,<5%,NA
105300,Kauri,Northland,12+,"1,540","1,373","1,350","1,132",877,89%,88%,77%
105300,Kauri,Northland,5-11,194,71,Masked,NA,NA,37%,<5%,NA
105400,Maungatapere,Northland,12+,"3,044","2,711","2,671","2,252","1,667",89%,88%,74%
105400,Maungatapere,Northland,5-11,360,160,0,NA,NA,44%,<5%,NA
105500,Kamo West,Northland,12+,"1,946","1,785","1,759","1,463","1,105",92%,90%,76%
105500,Kamo West,Northland,5-11,203,101,Masked,NA,NA,50%,<5%,NA
105600,Matapouri-Tutukaka,Northland,12+,"1,619","1,470","1,449","1,266",960,91%,89%,76%
105600,Matapouri-Tutukaka,Northland,5-11,128,62,Masked,NA,NA,48%,<5%,NA
105700,Kiripaka,Northland,12+,879,785,771,626,445,89%,88%,71%
105700,Kiripaka,Northland,5-11,126,57,0,NA,NA,45%,<5%,NA
105800,Kamo East,Northland,12+,"2,470","2,278","2,213","1,765","1,159",92%,90%,66%
105800,Kamo East,Northland,5-11,431,151,0,NA,NA,35%,<5%,NA
105900,Granfield Reserve,Northland,12+,"2,865",Masked,"2,674","2,295","1,840",>95%,93%,80%
105900,Granfield Reserve,Northland,5-11,286,139,Masked,NA,NA,49%,<5%,NA
106000,Kamo Central,Northland,12+,"1,391","1,304","1,280","1,032",743,94%,92%,72%
106000,Kamo Central,Northland,5-11,211,103,Masked,NA,NA,49%,<5%,NA
106100,Whau Valley,Northland,12+,"2,547","2,295","2,256","1,913","1,424",90%,89%,74%
106100,Whau Valley,Northland,5-11,256,99,0,NA,NA,39%,<5%,NA
106200,Tikipunga North,Northland,12+,"2,825","2,641","2,573","2,142","1,547",93%,91%,72%
106200,Tikipunga North,Northland,5-11,438,118,Masked,NA,NA,27%,<5%,NA
106300,Pukenui,Northland,12+,"2,014","1,887","1,874","1,614","1,256",94%,93%,78%
106300,Pukenui,Northland,5-11,243,150,6,NA,NA,62%,<5%,NA
106400,Otangarei,Northland,12+,"1,743","1,472","1,359",944,519,84%,78%,55%
106400,Otangarei,Northland,5-11,304,40,0,NA,NA,13%,<5%,NA
106500,Tikipunga South,Northland,12+,"3,206","2,984","2,913","2,365","1,686",93%,91%,71%
106500,Tikipunga South,Northland,5-11,444,148,8,NA,NA,33%,<5%,NA
106600,Kensington (Whangarei District),Northland,12+,"2,936","2,771","2,723","2,368","1,759",94%,93%,74%
106600,Kensington (Whangarei District),Northland,5-11,250,89,0,NA,NA,36%,<5%,NA
106700,Abbey Caves-Glenbervie,Northland,12+,"1,177","1,091","1,075",903,671,93%,91%,74%
106700,Abbey Caves-Glenbervie,Northland,5-11,134,50,0,NA,NA,37%,<5%,NA
106800,Mairtown,Northland,12+,"2,223","2,056","2,030","1,758","1,352",92%,91%,77%
106800,Mairtown,Northland,5-11,208,87,Masked,NA,NA,42%,<5%,NA
106900,Maunu-Horahora,Northland,12+,"2,987","2,783","2,736","2,361","1,796",93%,92%,76%
106900,Maunu-Horahora,Northland,5-11,347,155,0,NA,NA,45%,<5%,NA
107000,Woodhill-Vinetown,Northland,12+,"2,498","2,300","2,255","1,923","1,319",92%,90%,69%
107000,Woodhill-Vinetown,Northland,5-11,238,89,0,NA,NA,37%,<5%,NA
107100,Whangarei Central,Northland,12+,966,915,895,767,531,95%,93%,69%
107100,Whangarei Central,Northland,5-11,57,18,0,NA,NA,32%,<5%,NA
107200,Riverside,Northland,12+,"1,922","1,717","1,689","1,455","1,047",89%,88%,72%
107200,Riverside,Northland,5-11,169,72,Masked,NA,NA,43%,<5%,NA
107300,Raumanga,Northland,12+,"2,711","2,394","2,274","1,680","1,004",88%,84%,60%
107300,Raumanga,Northland,5-11,459,102,0,NA,NA,22%,<5%,NA
107400,Tarewa,Northland,12+,"1,520","1,331","1,274",948,571,88%,84%,60%
107400,Tarewa,Northland,5-11,315,68,0,NA,NA,22%,<5%,NA
107500,Morningside (Whangarei District),Northland,12+,"1,919","1,768","1,714","1,409",902,92%,89%,64%
107500,Morningside (Whangarei District),Northland,5-11,216,80,Masked,NA,NA,37%,<5%,NA
107600,Ngunguru,Northland,12+,"1,068",967,955,829,639,91%,89%,77%
107600,Ngunguru,Northland,5-11,120,63,Masked,NA,NA,52%,<5%,NA
107700,Otaika-Portland,Northland,12+,"1,179","1,031","1,004",833,584,87%,85%,70%
107700,Otaika-Portland,Northland,5-11,140,60,0,NA,NA,43%,<5%,NA
107800,Oakleigh-Mangapai,Northland,12+,"1,989","1,761","1,739","1,475","1,048",89%,87%,71%
107800,Oakleigh-Mangapai,Northland,5-11,224,91,0,NA,NA,41%,<5%,NA
107900,Port-Limeburners,Northland,12+,184,174,166,147,89,95%,90%,61%
108000,Pataua,Northland,12+,"1,478","1,279","1,254","1,052",738,87%,85%,70%
108000,Pataua,Northland,5-11,194,69,Masked,NA,NA,36%,<5%,NA
108100,Onerahi Park,Northland,12+,"1,413","1,331","1,309","1,154",883,94%,93%,77%
108100,Onerahi Park,Northland,5-11,189,94,Masked,NA,NA,50%,<5%,NA
108200,Sherwood Rise,Northland,12+,"2,018","1,865","1,814","1,502","1,044",92%,90%,70%
108200,Sherwood Rise,Northland,5-11,275,77,0,NA,NA,28%,<5%,NA
108300,Onerahi,Northland,12+,"2,101","1,849","1,802","1,442","1,059",88%,86%,73%
108300,Onerahi,Northland,5-11,247,71,0,NA,NA,29%,<5%,NA
108500,Parua Bay,Northland,12+,"2,255","2,111","2,090","1,822","1,464",94%,93%,80%
108500,Parua Bay,Northland,5-11,264,133,0,NA,NA,50%,<5%,NA
108600,Bream Bay,Northland,12+,"1,889","1,710","1,671","1,385",982,91%,88%,71%
108600,Bream Bay,Northland,5-11,230,73,0,NA,NA,32%,<5%,NA
108700,Marsden Bay,Northland,12+,"2,353",Masked,"2,233","1,971","1,563",>95%,95%,79%
108700,Marsden Bay,Northland,5-11,251,97,0,NA,NA,39%,<5%,NA
108800,Ruakaka,Northland,12+,"2,368","2,219","2,183","1,844","1,329",94%,92%,72%
108800,Ruakaka,Northland,5-11,247,69,Masked,NA,NA,28%,<5%,NA
108900,Bream Head,Northland,12+,"1,218","1,129","1,115","1,004",782,93%,92%,78%
108900,Bream Head,Northland,5-11,122,65,0,NA,NA,53%,<5%,NA
109000,Waipu,Northland,12+,"2,797","2,469","2,438","2,183","1,678",88%,87%,77%
109000,Waipu,Northland,5-11,218,73,0,NA,NA,33%,<5%,NA
109100,Kaipara Coastal,Northland,12+,"3,227","2,656","2,577","2,130","1,330",82%,80%,62%
109100,Kaipara Coastal,Northland,5-11,334,90,0,NA,NA,27%,<5%,NA
109200,Maungaru,Northland,12+,"1,560","1,313","1,288","1,079",682,84%,83%,63%
109200,Maungaru,Northland,5-11,164,60,0,NA,NA,37%,<5%,NA
109300,Dargaville,Northland,12+,"4,329","3,733","3,596","2,964","2,028",86%,83%,68%
109300,Dargaville,Northland,5-11,444,124,0,NA,NA,28%,<5%,NA
109400,Ruawai-Matakohe,Northland,12+,"2,127","1,852","1,803","1,523","1,065",87%,85%,70%
109400,Ruawai-Matakohe,Northland,5-11,265,69,0,NA,NA,26%,<5%,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,552","1,273","1,241","1,054",740,82%,80%,70%
109500,Otamatea (Kaipara District),Northland,5-11,163,48,0,NA,NA,29%,<5%,NA
109600,Maungaturoto,Northland,12+,"1,052",956,923,769,526,91%,88%,68%
109600,Maungaturoto,Northland,5-11,144,51,0,NA,NA,35%,<5%,NA
109700,Kaiwaka,Northland,12+,"2,018","1,664","1,610","1,338",884,82%,80%,66%
109700,Kaiwaka,Northland,5-11,232,72,0,NA,NA,31%,<5%,NA
109800,Mangawhai Rural,Northland,12+,"2,254","1,854","1,817","1,634","1,105",82%,81%,68%
109800,Mangawhai Rural,Northland,5-11,244,87,Masked,NA,NA,36%,<5%,NA
109900,Mangawhai Heads,Northland,12+,"2,120","1,916","1,880","1,691","1,257",90%,89%,74%
109900,Mangawhai Heads,Northland,5-11,193,64,Masked,NA,NA,33%,<5%,NA
110100,Mangawhai,Northland,12+,958,879,868,768,577,92%,91%,75%
110100,Mangawhai,Northland,5-11,110,32,0,NA,NA,29%,<5%,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,306","1,138","1,118",965,605,87%,86%,63%
110200,Okahukura Peninsula,Waitemata,5-11,141,44,Masked,NA,NA,31%,<5%,NA
110400,Cape Rodney,Waitemata,12+,"3,170","2,782","2,725","2,398","1,644",88%,86%,69%
110400,Cape Rodney,Waitemata,5-11,323,134,0,NA,NA,41%,<5%,NA
110500,Wellsford,Waitemata,12+,"1,651","1,457","1,417","1,192",738,88%,86%,62%
110500,Wellsford,Waitemata,5-11,206,59,0,NA,NA,29%,<5%,NA
110700,South Head,Waitemata,12+,"2,245","2,009","1,977","1,692","1,159",89%,88%,68%
110700,South Head,Waitemata,5-11,253,105,Masked,NA,NA,42%,<5%,NA
110800,Kaipara Hills,Waitemata,12+,"1,720","1,497","1,474","1,238",740,87%,86%,60%
110800,Kaipara Hills,Waitemata,5-11,231,85,0,NA,NA,37%,<5%,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,405","1,270","1,247","1,092",795,90%,89%,73%
110900,Dome Valley-Matakana,Waitemata,5-11,173,106,Masked,NA,NA,61%,<5%,NA
111100,Warkworth West,Waitemata,12+,"2,287","2,172","2,142","1,883","1,422",95%,94%,76%
111100,Warkworth West,Waitemata,5-11,219,96,0,NA,NA,44%,<5%,NA
111200,Puhoi Valley,Waitemata,12+,"3,332","3,016","2,967","2,541","1,740",91%,89%,68%
111200,Puhoi Valley,Waitemata,5-11,317,132,0,NA,NA,42%,<5%,NA
111300,Warkworth East,Waitemata,12+,"3,112","2,944","2,914","2,586","1,895",95%,94%,73%
111300,Warkworth East,Waitemata,5-11,348,161,Masked,NA,NA,46%,<5%,NA
111400,Sandspit,Waitemata,12+,915,839,824,740,559,92%,90%,76%
111400,Sandspit,Waitemata,5-11,72,27,0,NA,NA,38%,<5%,NA
111500,Tawharanui Peninsula,Waitemata,12+,"1,924",Masked,Masked,"1,668","1,298",>95%,>95%,78%
111500,Tawharanui Peninsula,Waitemata,5-11,165,101,Masked,NA,NA,61%,<5%,NA
111600,Te Kuru,Waitemata,12+,"2,092","1,953","1,925","1,656","1,104",93%,92%,67%
111600,Te Kuru,Waitemata,5-11,276,130,0,NA,NA,47%,<5%,NA
111700,Snells Beach,Waitemata,12+,"3,156","2,927","2,898","2,554","1,912",93%,92%,75%
111700,Snells Beach,Waitemata,5-11,326,160,0,NA,NA,49%,<5%,NA
111800,Barrier Islands,Auckland,12+,914,765,749,677,530,84%,82%,78%
111800,Barrier Islands,Auckland,5-11,82,22,0,NA,NA,27%,<5%,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,134","1,007",987,885,702,89%,87%,79%
111900,Algies Bay-Scotts Landing,Waitemata,5-11,78,33,0,NA,NA,42%,<5%,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,574","1,422","1,409","1,218",845,90%,90%,69%
112100,Wainui-Waiwera,Waitemata,5-11,158,59,0,NA,NA,37%,<5%,NA
112200,Parakai,Waitemata,12+,896,813,798,656,440,91%,89%,67%
112200,Parakai,Waitemata,5-11,123,59,Masked,NA,NA,48%,<5%,NA
112300,Helensville Rural,Waitemata,12+,"1,395","1,285","1,271","1,097",764,92%,91%,70%
112300,Helensville Rural,Waitemata,5-11,143,59,0,NA,NA,41%,<5%,NA
112400,Helensville,Waitemata,12+,"2,391","2,234","2,185","1,866","1,269",93%,91%,68%
112400,Helensville,Waitemata,5-11,326,163,Masked,NA,NA,50%,<5%,NA
112500,Waitoki,Waitemata,12+,"1,413","1,304","1,287","1,130",748,92%,91%,66%
112500,Waitoki,Waitemata,5-11,171,75,0,NA,NA,44%,<5%,NA
112600,Waikoukou Valley,Waitemata,12+,"1,459","1,354","1,337","1,114",748,93%,92%,67%
112600,Waikoukou Valley,Waitemata,5-11,172,65,0,NA,NA,38%,<5%,NA
112700,Orewa North,Waitemata,12+,"4,379",Masked,"4,148","3,735","2,981",>95%,95%,80%
112700,Orewa North,Waitemata,5-11,402,221,Masked,NA,NA,55%,<5%,NA
112800,Hatfields Beach,Waitemata,12+,"1,316","1,237","1,228","1,078",758,94%,93%,70%
112800,Hatfields Beach,Waitemata,5-11,141,80,Masked,NA,NA,57%,<5%,NA
112900,Orewa South,Waitemata,12+,"3,506",Masked,Masked,"3,039","2,465",>95%,>95%,81%
112900,Orewa South,Waitemata,5-11,251,149,Masked,NA,NA,59%,<5%,NA
113000,Orewa Central,Waitemata,12+,"3,003","2,824","2,803","2,573","2,053",94%,93%,80%
113000,Orewa Central,Waitemata,5-11,184,98,Masked,NA,NA,53%,<5%,NA
113100,Millwater North,Waitemata,12+,"3,038",Masked,"2,863","2,506","1,851",>95%,94%,74%
113100,Millwater North,Waitemata,5-11,572,351,Masked,NA,NA,61%,<5%,NA
113200,Waipatukahu,Waitemata,12+,"1,179","1,083","1,072",910,623,92%,91%,68%
113200,Waipatukahu,Waitemata,5-11,135,76,0,NA,NA,56%,<5%,NA
113300,Millwater South,Waitemata,12+,"3,080",Masked,Masked,"2,581","1,752",>95%,>95%,68%
113300,Millwater South,Waitemata,5-11,622,406,Masked,NA,NA,65%,<5%,NA
113400,Dairy Flat North,Waitemata,12+,"2,161","2,048","2,021","1,747","1,093",95%,94%,63%
113400,Dairy Flat North,Waitemata,5-11,238,124,Masked,NA,NA,52%,<5%,NA
113500,Dairy Flat West,Waitemata,12+,"1,280","1,184","1,178","1,011",678,92%,92%,67%
113500,Dairy Flat West,Waitemata,5-11,125,57,Masked,NA,NA,46%,<5%,NA
113600,Kingsway,Waitemata,12+,"2,014","1,906","1,881","1,580","1,093",95%,93%,69%
113600,Kingsway,Waitemata,5-11,285,156,Masked,NA,NA,55%,<5%,NA
113800,Silverdale Central (Auckland),Waitemata,12+,459,Masked,436,377,242,>95%,95%,64%
113800,Silverdale Central (Auckland),Waitemata,5-11,51,28,Masked,NA,NA,55%,<5%,NA
113900,Red Beach West,Waitemata,12+,"2,525","2,335","2,306","2,055","1,647",92%,91%,80%
113900,Red Beach West,Waitemata,5-11,213,104,0,NA,NA,49%,<5%,NA
114000,Red Beach East,Waitemata,12+,"3,461",Masked,Masked,"2,883","2,145",>95%,>95%,74%
114000,Red Beach East,Waitemata,5-11,369,192,Masked,NA,NA,52%,<5%,NA
114100,Silverdale South (Auckland),Waitemata,12+,"1,719","1,592","1,570","1,360",907,93%,91%,67%
114100,Silverdale South (Auckland),Waitemata,5-11,189,100,0,NA,NA,53%,<5%,NA
114200,Waimauku,Waitemata,12+,"1,160",Masked,"1,095",949,682,>95%,94%,72%
114200,Waimauku,Waitemata,5-11,132,74,0,NA,NA,56%,<5%,NA
114400,Vipond,Waitemata,12+,"2,490","2,350","2,336","2,083","1,502",94%,94%,72%
114400,Vipond,Waitemata,5-11,308,157,0,NA,NA,51%,<5%,NA
114500,Muriwai,Waitemata,12+,949,875,860,760,549,92%,91%,72%
114500,Muriwai,Waitemata,5-11,124,82,0,NA,NA,66%,<5%,NA
114600,Stanmore Bay West,Waitemata,12+,"2,234","2,097","2,068","1,784","1,210",94%,93%,68%
114600,Stanmore Bay West,Waitemata,5-11,332,167,Masked,NA,NA,50%,<5%,NA
114700,Kumeu Rural West,Waitemata,12+,"1,495","1,417","1,393","1,213",845,95%,93%,70%
114700,Kumeu Rural West,Waitemata,5-11,116,51,Masked,NA,NA,44%,<5%,NA
114800,Okura Bush,Waitemata,12+,"1,215","1,111","1,094",986,651,91%,90%,66%
114800,Okura Bush,Waitemata,5-11,138,86,0,NA,NA,62%,<5%,NA
114900,Whangaparoa Central,Waitemata,12+,"3,726","3,529","3,491","3,023","2,167",95%,94%,72%
114900,Whangaparoa Central,Waitemata,5-11,415,227,Masked,NA,NA,55%,<5%,NA
115000,Kumeu-Huapai,Waitemata,12+,"3,998",Masked,Masked,"3,446","2,490",>95%,>95%,72%
115000,Kumeu-Huapai,Waitemata,5-11,552,437,11,NA,NA,79%,<5%,NA
115100,Stanmore Bay East,Waitemata,12+,"2,372","2,192","2,155","1,861","1,302",92%,91%,70%
115100,Stanmore Bay East,Waitemata,5-11,271,133,Masked,NA,NA,49%,<5%,NA
115200,Manly West,Waitemata,12+,"2,063","1,920","1,899","1,671","1,211",93%,92%,72%
115200,Manly West,Waitemata,5-11,229,117,Masked,NA,NA,51%,<5%,NA
115300,Muriwai Valley-Bethells Beach,Waitemata,12+,934,849,835,722,506,91%,89%,70%
115300,Muriwai Valley-Bethells Beach,Waitemata,5-11,123,74,0,NA,NA,60%,<5%,NA
115400,Tindalls-Matakatia,Waitemata,12+,"1,779","1,654","1,641","1,453","1,059",93%,92%,73%
115400,Tindalls-Matakatia,Waitemata,5-11,151,80,0,NA,NA,53%,<5%,NA
115500,Coatesville,Waitemata,12+,"2,021","1,887","1,867","1,597","1,176",93%,92%,74%
115500,Coatesville,Waitemata,5-11,221,106,Masked,NA,NA,48%,<5%,NA
115600,Dairy Flat South,Waitemata,12+,"1,461","1,375","1,355","1,184",833,94%,93%,70%
115600,Dairy Flat South,Waitemata,5-11,134,60,Masked,NA,NA,45%,<5%,NA
115700,Gulf Harbour North,Waitemata,12+,"2,488",Masked,Masked,"2,051","1,475",>95%,>95%,72%
115700,Gulf Harbour North,Waitemata,5-11,312,190,Masked,NA,NA,61%,<5%,NA
115800,Manly East,Waitemata,12+,"3,153","2,893","2,868","2,551","1,892",92%,91%,74%
115800,Manly East,Waitemata,5-11,329,196,0,NA,NA,60%,<5%,NA
115900,Riverhead,Waitemata,12+,"2,546",Masked,Masked,"2,135","1,601",>95%,>95%,75%
115900,Riverhead,Waitemata,5-11,420,324,7,NA,NA,77%,<5%,NA
116000,Army Bay,Waitemata,12+,"1,334","1,264","1,246","1,103",851,95%,93%,77%
116000,Army Bay,Waitemata,5-11,167,95,0,NA,NA,57%,<5%,NA
116100,Kumeu Rural East,Waitemata,12+,"2,270","2,081","2,062","1,831","1,243",92%,91%,68%
116100,Kumeu Rural East,Waitemata,5-11,213,119,9,NA,NA,56%,<5%,NA
116200,Gulf Harbour South,Waitemata,12+,"2,551","2,399","2,384","2,134","1,582",94%,93%,74%
116200,Gulf Harbour South,Waitemata,5-11,268,165,Masked,NA,NA,62%,<5%,NA
116300,Paremoremo West,Waitemata,12+,820,764,755,657,459,93%,92%,70%
116300,Paremoremo West,Waitemata,5-11,89,39,Masked,NA,NA,44%,<5%,NA
116400,Taupaki,Waitemata,12+,"1,536","1,405","1,387","1,215",842,91%,90%,69%
116400,Taupaki,Waitemata,5-11,146,69,0,NA,NA,47%,<5%,NA
116500,Long Bay,Waitemata,12+,"2,024",Masked,Masked,"1,769","1,210",>95%,>95%,68%
116500,Long Bay,Waitemata,5-11,298,219,Masked,NA,NA,73%,<5%,NA
116600,Paremoremo East,Waitemata,12+,"1,800","1,703","1,679","1,432",985,95%,93%,69%
116600,Paremoremo East,Waitemata,5-11,204,100,Masked,NA,NA,49%,<5%,NA
