SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
104100,Matawaia-Taumarere,Northland,5-11,201,58,10,NA,NA,29%,<5%,NA
104200,Russell Peninsula,Northland,12+,636,548,544,527,422,86%,86%,80%
104300,Opua (Far North District),Northland,12+,"1,183","1,080","1,060","1,030",778,91%,90%,76%
104300,Opua (Far North District),Northland,5-11,71,22,8,NA,NA,31%,11%,NA
104400,Russell Forest-Rawhiti,Northland,12+,623,546,528,503,344,88%,85%,68%
104400,Russell Forest-Rawhiti,Northland,5-11,74,15,Masked,NA,NA,20%,<5%,NA
104500,Moerewa,Northland,12+,"1,340","1,149","1,097",991,525,86%,82%,53%
104500,Moerewa,Northland,5-11,271,38,12,NA,NA,14%,<5%,NA
104600,Kawakawa,Northland,12+,"1,190","1,070","1,028",948,551,90%,86%,58%
104600,Kawakawa,Northland,5-11,199,47,15,NA,NA,24%,8%,NA
104700,Maromaku,Northland,12+,591,470,455,422,244,80%,77%,58%
104700,Maromaku,Northland,5-11,101,30,8,NA,NA,30%,8%,NA
104800,Mangakahia-Hukerenui,Northland,12+,"1,571","1,362","1,322","1,215",679,87%,84%,56%
104800,Mangakahia-Hukerenui,Northland,5-11,228,65,18,NA,NA,29%,8%,NA
104900,Whangaruru,Northland,12+,"2,230","1,948","1,901","1,793","1,130",87%,85%,63%
104900,Whangaruru,Northland,5-11,248,91,23,NA,NA,37%,9%,NA
105100,Matarau,Northland,12+,"2,771","2,502","2,465","2,270","1,591",90%,89%,70%
105100,Matarau,Northland,5-11,389,171,76,NA,NA,44%,20%,NA
105200,Hikurangi,Northland,12+,"1,203","1,075","1,043",956,550,89%,87%,58%
105200,Hikurangi,Northland,5-11,230,71,24,NA,NA,31%,10%,NA
105300,Kauri,Northland,12+,"1,561","1,394","1,375","1,290",947,89%,88%,73%
105300,Kauri,Northland,5-11,199,77,28,NA,NA,39%,14%,NA
105400,Maungatapere,Northland,12+,"3,050","2,692","2,661","2,493","1,776",88%,87%,71%
105400,Maungatapere,Northland,5-11,367,167,93,NA,NA,46%,25%,NA
105500,Kamo West,Northland,12+,"1,970","1,769","1,748","1,633","1,163",90%,89%,71%
105500,Kamo West,Northland,5-11,205,103,45,NA,NA,50%,22%,NA
105600,Matapouri-Tutukaka,Northland,12+,"1,599","1,436","1,414","1,345",986,90%,88%,73%
105600,Matapouri-Tutukaka,Northland,5-11,132,63,36,NA,NA,48%,27%,NA
105700,Kiripaka,Northland,12+,876,785,771,719,487,90%,88%,68%
105700,Kiripaka,Northland,5-11,125,59,30,NA,NA,47%,24%,NA
105800,Kamo East,Northland,12+,"2,476","2,295","2,238","2,065","1,282",93%,90%,62%
105800,Kamo East,Northland,5-11,429,164,61,NA,NA,38%,14%,NA
105900,Granfield Reserve,Northland,12+,"2,914","2,690","2,653","2,497","1,939",92%,91%,78%
105900,Granfield Reserve,Northland,5-11,289,148,59,NA,NA,51%,20%,NA
106000,Kamo Central,Northland,12+,"1,409","1,325","1,301","1,213",809,94%,92%,67%
106000,Kamo Central,Northland,5-11,223,110,37,NA,NA,49%,17%,NA
106100,Whau Valley,Northland,12+,"2,546","2,258","2,228","2,121","1,530",89%,88%,72%
106100,Whau Valley,Northland,5-11,262,112,46,NA,NA,43%,18%,NA
106200,Tikipunga North,Northland,12+,"2,900","2,712","2,662","2,502","1,740",94%,92%,70%
106200,Tikipunga North,Northland,5-11,419,139,44,NA,NA,33%,11%,NA
106300,Pukenui,Northland,12+,"2,004","1,894","1,883","1,747","1,325",95%,94%,76%
106300,Pukenui,Northland,5-11,260,165,82,NA,NA,63%,32%,NA
106400,Otangarei,Northland,12+,"1,763","1,439","1,344","1,234",622,82%,76%,50%
106400,Otangarei,Northland,5-11,301,58,9,NA,NA,19%,<5%,NA
106500,Tikipunga South,Northland,12+,"3,206","2,957","2,896","2,730","1,814",92%,90%,66%
106500,Tikipunga South,Northland,5-11,429,158,45,NA,NA,37%,10%,NA
106600,Kensington (Whangarei District),Northland,12+,"2,957","2,775","2,731","2,617","1,879",94%,92%,72%
106600,Kensington (Whangarei District),Northland,5-11,257,90,36,NA,NA,35%,14%,NA
106700,Abbey Caves-Glenbervie,Northland,12+,"1,182","1,099","1,087","1,027",724,93%,92%,70%
106700,Abbey Caves-Glenbervie,Northland,5-11,130,49,25,NA,NA,38%,19%,NA
106800,Mairtown,Northland,12+,"2,218","2,038","2,017","1,934","1,430",92%,91%,74%
106800,Mairtown,Northland,5-11,214,100,37,NA,NA,47%,17%,NA
106900,Maunu-Horahora,Northland,12+,"2,930","2,711","2,678","2,526","1,908",93%,91%,76%
106900,Maunu-Horahora,Northland,5-11,342,159,69,NA,NA,46%,20%,NA
107000,Woodhill-Vinetown,Northland,12+,"2,476","2,275","2,232","2,131","1,442",92%,90%,68%
107000,Woodhill-Vinetown,Northland,5-11,241,102,33,NA,NA,42%,14%,NA
107100,Whangarei Central,Northland,12+,984,919,904,865,591,93%,92%,68%
107100,Whangarei Central,Northland,5-11,51,21,Masked,NA,NA,41%,8%,NA
107200,Riverside,Northland,12+,"1,924","1,715","1,693","1,621","1,127",89%,88%,70%
107200,Riverside,Northland,5-11,167,79,30,NA,NA,47%,18%,NA
107300,Raumanga,Northland,12+,"2,685","2,382","2,278","2,085","1,119",89%,85%,54%
107300,Raumanga,Northland,5-11,472,125,37,NA,NA,26%,8%,NA
107400,Tarewa,Northland,12+,"1,522","1,337","1,295","1,189",668,88%,85%,56%
107400,Tarewa,Northland,5-11,310,90,34,NA,NA,29%,11%,NA
107500,Morningside (Whangarei District),Northland,12+,"1,921","1,773","1,726","1,636","1,007",92%,90%,62%
107500,Morningside (Whangarei District),Northland,5-11,218,83,29,NA,NA,38%,13%,NA
107600,Ngunguru,Northland,12+,"1,058",956,946,887,678,90%,89%,76%
107600,Ngunguru,Northland,5-11,120,61,28,NA,NA,51%,23%,NA
107700,Otaika-Portland,Northland,12+,"1,169","1,027","1,000",936,623,88%,86%,67%
107700,Otaika-Portland,Northland,5-11,143,63,23,NA,NA,44%,16%,NA
107800,Oakleigh-Mangapai,Northland,12+,"1,992","1,774","1,752","1,644","1,120",89%,88%,68%
107800,Oakleigh-Mangapai,Northland,5-11,224,92,44,NA,NA,41%,20%,NA
107900,Port-Limeburners,Northland,12+,180,166,162,157,94,92%,90%,60%
108000,Pataua,Northland,12+,"1,497","1,296","1,271","1,198",780,87%,85%,65%
108000,Pataua,Northland,5-11,195,71,29,NA,NA,36%,15%,NA
108100,Onerahi Park,Northland,12+,"1,386","1,299","1,283","1,218",925,94%,93%,76%
108100,Onerahi Park,Northland,5-11,179,93,47,NA,NA,52%,26%,NA
108200,Sherwood Rise,Northland,12+,"2,020","1,850","1,811","1,701","1,129",92%,90%,66%
108200,Sherwood Rise,Northland,5-11,279,93,31,NA,NA,33%,11%,NA
108300,Onerahi,Northland,12+,"2,072","1,822","1,787","1,672","1,129",88%,86%,68%
108300,Onerahi,Northland,5-11,245,73,27,NA,NA,30%,11%,NA
108500,Parua Bay,Northland,12+,"2,252","2,094","2,079","1,955","1,527",93%,92%,78%
108500,Parua Bay,Northland,5-11,262,135,60,NA,NA,52%,23%,NA
108600,Bream Bay,Northland,12+,"1,914","1,714","1,681","1,569","1,057",90%,88%,67%
108600,Bream Bay,Northland,5-11,231,92,35,NA,NA,40%,15%,NA
108700,Marsden Bay,Northland,12+,"2,409",Masked,"2,283","2,167","1,695",>95%,95%,78%
108700,Marsden Bay,Northland,5-11,249,103,53,NA,NA,41%,21%,NA
108800,Ruakaka,Northland,12+,"2,367","2,218","2,181","2,074","1,433",94%,92%,69%
108800,Ruakaka,Northland,5-11,247,76,18,NA,NA,31%,7%,NA
108900,Bream Head,Northland,12+,"1,219","1,130","1,119","1,079",834,93%,92%,77%
108900,Bream Head,Northland,5-11,120,69,31,NA,NA,57%,26%,NA
109000,Waipu,Northland,12+,"2,859","2,508","2,481","2,388","1,778",88%,87%,74%
109000,Waipu,Northland,5-11,227,75,39,NA,NA,33%,17%,NA
109100,Kaipara Coastal,Northland,12+,"3,263","2,670","2,597","2,468","1,494",82%,80%,61%
109100,Kaipara Coastal,Northland,5-11,334,103,43,NA,NA,31%,13%,NA
109200,Maungaru,Northland,12+,"1,567","1,322","1,299","1,231",739,84%,83%,60%
109200,Maungaru,Northland,5-11,162,62,19,NA,NA,38%,12%,NA
109300,Dargaville,Northland,12+,"4,360","3,719","3,611","3,433","2,193",85%,83%,64%
109300,Dargaville,Northland,5-11,443,124,59,NA,NA,28%,13%,NA
109400,Ruawai-Matakohe,Northland,12+,"2,158","1,858","1,817","1,733","1,146",86%,84%,66%
109400,Ruawai-Matakohe,Northland,5-11,262,74,26,NA,NA,28%,10%,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,566","1,285","1,251","1,192",823,82%,80%,69%
109500,Otamatea (Kaipara District),Northland,5-11,164,56,20,NA,NA,34%,12%,NA
109600,Maungaturoto,Northland,12+,"1,053",949,922,858,572,90%,88%,67%
109600,Maungaturoto,Northland,5-11,143,53,18,NA,NA,37%,13%,NA
109700,Kaiwaka,Northland,12+,"2,005","1,640","1,594","1,507",947,82%,80%,63%
109700,Kaiwaka,Northland,5-11,227,77,30,NA,NA,34%,13%,NA
109800,Mangawhai Rural,Northland,12+,"2,259","1,854","1,823","1,758","1,185",82%,81%,67%
109800,Mangawhai Rural,Northland,5-11,244,86,37,NA,NA,35%,15%,NA
109900,Mangawhai Heads,Northland,12+,"2,156","1,945","1,909","1,843","1,328",90%,89%,72%
109900,Mangawhai Heads,Northland,5-11,196,68,28,NA,NA,35%,14%,NA
110100,Mangawhai,Northland,12+,960,875,864,826,612,91%,90%,74%
110100,Mangawhai,Northland,5-11,111,39,21,NA,NA,35%,19%,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,315","1,139","1,121","1,056",641,87%,85%,61%
110200,Okahukura Peninsula,Waitemata,5-11,140,46,19,NA,NA,33%,14%,NA
110400,Cape Rodney,Waitemata,12+,"3,186","2,798","2,748","2,625","1,770",88%,86%,67%
110400,Cape Rodney,Waitemata,5-11,326,142,66,NA,NA,44%,20%,NA
110500,Wellsford,Waitemata,12+,"1,655","1,451","1,419","1,333",801,88%,86%,60%
110500,Wellsford,Waitemata,5-11,207,60,34,NA,NA,29%,16%,NA
110700,South Head,Waitemata,12+,"2,275","2,042","2,003","1,889","1,257",90%,88%,67%
110700,South Head,Waitemata,5-11,262,106,49,NA,NA,40%,19%,NA
110800,Kaipara Hills,Waitemata,12+,"1,770","1,535","1,510","1,398",822,87%,85%,59%
110800,Kaipara Hills,Waitemata,5-11,227,91,40,NA,NA,40%,18%,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,434","1,294","1,276","1,202",880,90%,89%,73%
110900,Dome Valley-Matakana,Waitemata,5-11,166,108,54,NA,NA,65%,33%,NA
111100,Warkworth West,Waitemata,12+,"2,327","2,186","2,163","2,045","1,536",94%,93%,75%
111100,Warkworth West,Waitemata,5-11,222,98,47,NA,NA,44%,21%,NA
111200,Puhoi Valley,Waitemata,12+,"3,358","3,026","2,985","2,808","1,883",90%,89%,67%
111200,Puhoi Valley,Waitemata,5-11,327,144,66,NA,NA,44%,20%,NA
111300,Warkworth East,Waitemata,12+,"3,157","2,975","2,952","2,816","2,044",94%,94%,73%
111300,Warkworth East,Waitemata,5-11,342,167,83,NA,NA,49%,24%,NA
111400,Sandspit,Waitemata,12+,925,847,832,798,608,92%,90%,76%
111400,Sandspit,Waitemata,5-11,71,27,19,NA,NA,38%,27%,NA
111500,Tawharanui Peninsula,Waitemata,12+,"1,922",Masked,Masked,"1,749","1,327",>95%,>95%,76%
111500,Tawharanui Peninsula,Waitemata,5-11,163,101,50,NA,NA,62%,31%,NA
111600,Te Kuru,Waitemata,12+,"2,132","1,990","1,962","1,843","1,188",93%,92%,64%
111600,Te Kuru,Waitemata,5-11,283,135,41,NA,NA,48%,14%,NA
111700,Snells Beach,Waitemata,12+,"3,168","2,936","2,915","2,760","2,028",93%,92%,73%
111700,Snells Beach,Waitemata,5-11,330,163,72,NA,NA,49%,22%,NA
111800,Barrier Islands,Auckland,12+,927,778,765,738,546,84%,83%,74%
111800,Barrier Islands,Auckland,5-11,85,22,9,NA,NA,26%,11%,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,148",998,984,947,739,87%,86%,78%
111900,Algies Bay-Scotts Landing,Waitemata,5-11,79,34,10,NA,NA,43%,13%,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,591","1,429","1,414","1,327",925,90%,89%,70%
112100,Wainui-Waiwera,Waitemata,5-11,156,58,22,NA,NA,37%,14%,NA
112200,Parakai,Waitemata,12+,896,800,787,723,467,89%,88%,65%
112200,Parakai,Waitemata,5-11,121,62,34,NA,NA,51%,28%,NA
112300,Helensville Rural,Waitemata,12+,"1,435","1,312","1,299","1,228",842,91%,91%,69%
112300,Helensville Rural,Waitemata,5-11,144,62,39,NA,NA,43%,27%,NA
112400,Helensville,Waitemata,12+,"2,387","2,206","2,170","2,046","1,394",92%,91%,68%
112400,Helensville,Waitemata,5-11,324,167,87,NA,NA,52%,27%,NA
112500,Waitoki,Waitemata,12+,"1,419","1,307","1,290","1,214",794,92%,91%,65%
112500,Waitoki,Waitemata,5-11,174,77,31,NA,NA,44%,18%,NA
112600,Waikoukou Valley,Waitemata,12+,"1,466","1,367","1,350","1,240",814,93%,92%,66%
112600,Waikoukou Valley,Waitemata,5-11,170,64,36,NA,NA,38%,21%,NA
112700,Orewa North,Waitemata,12+,"4,432","4,202","4,176","3,988","3,154",95%,94%,79%
112700,Orewa North,Waitemata,5-11,407,230,144,NA,NA,57%,35%,NA
112800,Hatfields Beach,Waitemata,12+,"1,308","1,223","1,214","1,155",816,94%,93%,71%
112800,Hatfields Beach,Waitemata,5-11,138,80,42,NA,NA,58%,30%,NA
112900,Orewa South,Waitemata,12+,"3,617",Masked,"3,425","3,303","2,643",>95%,95%,80%
112900,Orewa South,Waitemata,5-11,259,165,95,NA,NA,64%,37%,NA
113000,Orewa Central,Waitemata,12+,"2,969","2,781","2,760","2,667","2,144",94%,93%,80%
113000,Orewa Central,Waitemata,5-11,179,103,55,NA,NA,58%,31%,NA
113100,Millwater North,Waitemata,12+,"3,020",Masked,"2,866","2,673","1,972",>95%,95%,74%
113100,Millwater North,Waitemata,5-11,570,364,202,NA,NA,64%,35%,NA
113200,Waipatukahu,Waitemata,12+,"1,185","1,086","1,077","1,001",677,92%,91%,68%
113200,Waipatukahu,Waitemata,5-11,133,81,31,NA,NA,61%,23%,NA
113300,Millwater South,Waitemata,12+,"3,109",Masked,Masked,"2,811","1,905",>95%,>95%,68%
113300,Millwater South,Waitemata,5-11,631,406,225,NA,NA,64%,36%,NA
113400,Dairy Flat North,Waitemata,12+,"2,321",Masked,"2,193","2,090","1,316",>95%,94%,63%
113400,Dairy Flat North,Waitemata,5-11,258,147,75,NA,NA,57%,29%,NA
113500,Dairy Flat West,Waitemata,12+,"1,293","1,197","1,190","1,114",721,93%,92%,65%
113500,Dairy Flat West,Waitemata,5-11,126,58,25,NA,NA,46%,20%,NA
113600,Kingsway,Waitemata,12+,"2,008","1,906","1,885","1,726","1,196",95%,94%,69%
113600,Kingsway,Waitemata,5-11,287,164,75,NA,NA,57%,26%,NA
113800,Silverdale Central (Auckland),Waitemata,12+,512,Masked,Masked,481,311,>95%,>95%,65%
113800,Silverdale Central (Auckland),Waitemata,5-11,57,36,14,NA,NA,63%,25%,NA
113900,Red Beach West,Waitemata,12+,"2,602","2,349","2,325","2,222","1,760",90%,89%,79%
113900,Red Beach West,Waitemata,5-11,215,109,56,NA,NA,51%,26%,NA
114000,Red Beach East,Waitemata,12+,"3,480",Masked,Masked,"3,132","2,282",>95%,>95%,73%
114000,Red Beach East,Waitemata,5-11,365,190,86,NA,NA,52%,24%,NA
114100,Silverdale South (Auckland),Waitemata,12+,"1,711","1,580","1,561","1,475",964,92%,91%,65%
114100,Silverdale South (Auckland),Waitemata,5-11,190,101,26,NA,NA,53%,14%,NA
114200,Waimauku,Waitemata,12+,"1,175",Masked,"1,115","1,039",739,>95%,95%,71%
114200,Waimauku,Waitemata,5-11,137,81,37,NA,NA,59%,27%,NA
114400,Vipond,Waitemata,12+,"2,493","2,355","2,344","2,236","1,580",94%,94%,71%
114400,Vipond,Waitemata,5-11,307,157,99,NA,NA,51%,32%,NA
114500,Muriwai,Waitemata,12+,947,881,866,816,598,93%,91%,73%
114500,Muriwai,Waitemata,5-11,124,81,28,NA,NA,65%,23%,NA
114600,Stanmore Bay West,Waitemata,12+,"2,219","2,082","2,053","1,923","1,276",94%,93%,66%
114600,Stanmore Bay West,Waitemata,5-11,331,173,103,NA,NA,52%,31%,NA
114700,Kumeu Rural West,Waitemata,12+,"1,492","1,406","1,382","1,314",901,94%,93%,69%
114700,Kumeu Rural West,Waitemata,5-11,118,56,28,NA,NA,47%,24%,NA
114800,Okura Bush,Waitemata,12+,"1,221","1,128","1,110","1,054",737,92%,91%,70%
114800,Okura Bush,Waitemata,5-11,142,87,47,NA,NA,61%,33%,NA
114900,Whangaparoa Central,Waitemata,12+,"3,731","3,530","3,501","3,274","2,312",95%,94%,71%
114900,Whangaparoa Central,Waitemata,5-11,417,234,131,NA,NA,56%,31%,NA
115000,Kumeu-Huapai,Waitemata,12+,"4,071",Masked,Masked,"3,753","2,727",>95%,>95%,73%
115000,Kumeu-Huapai,Waitemata,5-11,549,451,255,NA,NA,82%,46%,NA
115100,Stanmore Bay East,Waitemata,12+,"2,348","2,173","2,140","2,003","1,373",93%,91%,69%
115100,Stanmore Bay East,Waitemata,5-11,266,137,62,NA,NA,52%,23%,NA
115200,Manly West,Waitemata,12+,"2,062","1,938","1,924","1,831","1,281",94%,93%,70%
115200,Manly West,Waitemata,5-11,232,123,72,NA,NA,53%,31%,NA
115300,Muriwai Valley-Bethells Beach,Waitemata,12+,934,842,831,787,543,90%,89%,69%
115300,Muriwai Valley-Bethells Beach,Waitemata,5-11,118,75,38,NA,NA,64%,32%,NA
115400,Tindalls-Matakatia,Waitemata,12+,"1,789","1,666","1,655","1,565","1,132",93%,93%,72%
115400,Tindalls-Matakatia,Waitemata,5-11,152,90,57,NA,NA,59%,38%,NA
115500,Coatesville,Waitemata,12+,"2,055","1,930","1,913","1,798","1,300",94%,93%,72%
115500,Coatesville,Waitemata,5-11,223,113,66,NA,NA,51%,30%,NA
115600,Dairy Flat South,Waitemata,12+,"1,500","1,416","1,400","1,316",923,94%,93%,70%
115600,Dairy Flat South,Waitemata,5-11,137,65,40,NA,NA,47%,29%,NA
115700,Gulf Harbour North,Waitemata,12+,"2,458",Masked,Masked,"2,216","1,581",>95%,>95%,71%
115700,Gulf Harbour North,Waitemata,5-11,317,194,110,NA,NA,61%,35%,NA
115800,Manly East,Waitemata,12+,"3,129","2,865","2,845","2,712","2,006",92%,91%,74%
115800,Manly East,Waitemata,5-11,331,201,109,NA,NA,61%,33%,NA
115900,Riverhead,Waitemata,12+,"2,588",Masked,Masked,"2,325","1,736",>95%,>95%,75%
115900,Riverhead,Waitemata,5-11,420,331,211,NA,NA,79%,50%,NA
116000,Army Bay,Waitemata,12+,"1,334",Masked,"1,254","1,174",886,>95%,94%,75%
116000,Army Bay,Waitemata,5-11,172,98,49,NA,NA,57%,28%,NA
116100,Kumeu Rural East,Waitemata,12+,"2,292","2,096","2,081","2,002","1,359",91%,91%,68%
116100,Kumeu Rural East,Waitemata,5-11,217,122,58,NA,NA,56%,27%,NA
116200,Gulf Harbour South,Waitemata,12+,"2,560","2,400","2,390","2,267","1,707",94%,93%,75%
116200,Gulf Harbour South,Waitemata,5-11,271,174,113,NA,NA,64%,42%,NA
116300,Paremoremo West,Waitemata,12+,822,779,771,730,506,95%,94%,69%
116300,Paremoremo West,Waitemata,5-11,92,42,30,NA,NA,46%,33%,NA
116400,Taupaki,Waitemata,12+,"1,569","1,418","1,403","1,329",906,90%,89%,68%
116400,Taupaki,Waitemata,5-11,144,72,27,NA,NA,50%,19%,NA
116500,Long Bay,Waitemata,12+,"2,119",Masked,Masked,"1,984","1,418",>95%,>95%,71%
116500,Long Bay,Waitemata,5-11,314,226,122,NA,NA,72%,39%,NA
116600,Paremoremo East,Waitemata,12+,"1,777","1,686","1,659","1,549","1,062",95%,93%,69%
116600,Paremoremo East,Waitemata,5-11,204,97,56,NA,NA,48%,27%,NA
116700,Albany Heights,Waitemata,12+,"3,072",Masked,Masked,"2,947","2,050",>95%,>95%,70%
116700,Albany Heights,Waitemata,5-11,377,262,160,NA,NA,69%,42%,NA
116800,Awaruku,Waitemata,12+,"3,756",Masked,Masked,"3,377","2,443",>95%,>95%,72%
116800,Awaruku,Waitemata,5-11,450,295,176,NA,NA,66%,39%,NA
116900,Fairview Heights,Waitemata,12+,"3,332",Masked,Masked,"3,155","2,139",>95%,>95%,68%
