SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
141500,Epsom East,Auckland,12+,"2,560",Masked,Masked,"2,378","1,848",>95%,>95%,78%
141500,Epsom East,Auckland,5-11,199,128,71,NA,NA,64%,36%,NA
141600,Remuera Waiata,Auckland,12+,"2,687",Masked,Masked,"2,446","2,020",>95%,>95%,83%
141600,Remuera Waiata,Auckland,5-11,225,144,89,NA,NA,64%,40%,NA
141700,Epsom South,Auckland,12+,"2,166",Masked,Masked,"2,037","1,595",>95%,>95%,78%
141700,Epsom South,Auckland,5-11,155,137,94,NA,NA,88%,61%,NA
141800,Kohimarama,Auckland,12+,"3,854",Masked,Masked,"3,503","2,871",>95%,>95%,82%
141800,Kohimarama,Auckland,5-11,415,308,189,NA,NA,74%,46%,NA
141900,Meadowbank West,Auckland,12+,"2,458",Masked,Masked,"2,251","1,850",>95%,>95%,82%
141900,Meadowbank West,Auckland,5-11,357,258,147,NA,NA,72%,41%,NA
142000,Hillsborough North (Auckland),Auckland,12+,"3,493",Masked,Masked,"3,215","2,441",>95%,>95%,76%
142000,Hillsborough North (Auckland),Auckland,5-11,281,170,88,NA,NA,60%,31%,NA
142100,Hillsborough West (Auckland),Auckland,12+,"3,186",Masked,Masked,"3,052","2,224",>95%,>95%,73%
142100,Hillsborough West (Auckland),Auckland,5-11,266,193,119,NA,NA,73%,45%,NA
142200,Greenlane North,Auckland,12+,"3,871",Masked,Masked,"3,692","2,778",>95%,>95%,75%
142200,Greenlane North,Auckland,5-11,360,248,138,NA,NA,69%,38%,NA
142300,Waikowhai North,Auckland,12+,"2,883",Masked,Masked,"2,619","1,704",>95%,>95%,65%
142300,Waikowhai North,Auckland,5-11,409,218,85,NA,NA,53%,21%,NA
142400,Remuera East,Auckland,12+,"2,417",Masked,Masked,"2,210","1,777",>95%,>95%,80%
142400,Remuera East,Auckland,5-11,312,239,129,NA,NA,77%,41%,NA
142500,Waikowhai South,Auckland,12+,"1,755",Masked,Masked,"1,681","1,275",>95%,>95%,76%
142500,Waikowhai South,Auckland,5-11,143,92,48,NA,NA,64%,34%,NA
142600,Royal Oak West (Auckland),Auckland,12+,"2,398","2,277","2,267","2,179","1,659",95%,95%,76%
142600,Royal Oak West (Auckland),Auckland,5-11,186,135,79,NA,NA,73%,42%,NA
142700,Saint Heliers West,Auckland,12+,"3,265",Masked,Masked,"2,969","2,406",>95%,>95%,81%
142700,Saint Heliers West,Auckland,5-11,363,283,145,NA,NA,78%,40%,NA
142800,One Tree Hill,Auckland,12+,"3,767",Masked,Masked,"3,514","2,668",>95%,>95%,76%
142800,One Tree Hill,Auckland,5-11,384,291,174,NA,NA,76%,45%,NA
142900,Hillsborough East (Auckland),Auckland,12+,"2,129",Masked,Masked,"2,028","1,514",>95%,>95%,75%
142900,Hillsborough East (Auckland),Auckland,5-11,246,173,90,NA,NA,70%,37%,NA
143000,Saint Heliers North,Auckland,12+,"3,687",Masked,Masked,"3,322","2,695",>95%,>95%,81%
143000,Saint Heliers North,Auckland,5-11,379,257,173,NA,NA,68%,46%,NA
143100,Remuera Abbotts Park,Auckland,12+,"3,344",Masked,Masked,"3,114","2,401",>95%,>95%,77%
143100,Remuera Abbotts Park,Auckland,5-11,339,235,128,NA,NA,69%,38%,NA
143200,Meadowbank East,Auckland,12+,"2,207",Masked,Masked,"2,057","1,623",>95%,>95%,79%
143200,Meadowbank East,Auckland,5-11,278,229,135,NA,NA,82%,49%,NA
143300,Ellerslie Central,Auckland,12+,"2,935",Masked,Masked,"2,705","2,070",>95%,>95%,77%
143300,Ellerslie Central,Auckland,5-11,283,221,131,NA,NA,78%,46%,NA
143400,Royal Oak East (Auckland),Auckland,12+,"2,493",Masked,Masked,"2,362","1,851",>95%,>95%,78%
143400,Royal Oak East (Auckland),Auckland,5-11,196,149,78,NA,NA,76%,40%,NA
143500,Saint Heliers South,Auckland,12+,"3,783",Masked,Masked,"3,356","2,658",>95%,>95%,79%
143500,Saint Heliers South,Auckland,5-11,409,281,157,NA,NA,69%,38%,NA
143600,Hillsborough South (Auckland),Auckland,12+,"2,518",Masked,Masked,"2,329","1,743",>95%,>95%,75%
143600,Hillsborough South (Auckland),Auckland,5-11,222,172,99,NA,NA,77%,45%,NA
143700,Saint Johns West,Auckland,12+,"2,810",Masked,Masked,"2,562","2,037",>95%,>95%,80%
143700,Saint Johns West,Auckland,5-11,288,210,125,NA,NA,73%,43%,NA
143800,Greenlane South,Auckland,12+,"3,407",Masked,Masked,"3,134","2,422",>95%,>95%,77%
143800,Greenlane South,Auckland,5-11,314,223,109,NA,NA,71%,35%,NA
143900,Remuera Waiatarua,Auckland,12+,"2,058",Masked,Masked,"1,929","1,500",>95%,>95%,78%
143900,Remuera Waiatarua,Auckland,5-11,257,194,130,NA,NA,75%,51%,NA
144000,Glendowie North,Auckland,12+,"3,678",Masked,Masked,"3,338","2,766",>95%,>95%,83%
144000,Glendowie North,Auckland,5-11,538,386,255,NA,NA,72%,47%,NA
144100,Onehunga West,Auckland,12+,"3,302",Masked,Masked,"3,073","2,324",>95%,>95%,76%
144100,Onehunga West,Auckland,5-11,307,234,133,NA,NA,76%,43%,NA
144200,Ellerslie West,Auckland,12+,179,Masked,Masked,167,122,>95%,>95%,73%
144300,Onehunga North,Auckland,12+,"3,095",Masked,Masked,"2,877","2,191",>95%,>95%,76%
144300,Onehunga North,Auckland,5-11,375,268,142,NA,NA,71%,38%,NA
144400,Ellerslie East,Auckland,12+,"2,538",Masked,Masked,"2,364","1,792",>95%,>95%,76%
144400,Ellerslie East,Auckland,5-11,302,256,168,NA,NA,85%,56%,NA
144500,Saint Johns East,Auckland,12+,"2,342",Masked,Masked,"2,217","1,591",>95%,>95%,72%
144500,Saint Johns East,Auckland,5-11,274,196,110,NA,NA,72%,40%,NA
144600,Oneroa West,Auckland,12+,"1,290","1,223","1,211","1,164",844,95%,94%,73%
144600,Oneroa West,Auckland,5-11,87,55,25,NA,NA,63%,29%,NA
144700,Glen Innes West,Auckland,12+,"3,588",Masked,"3,368","3,093","1,929",>95%,94%,62%
144700,Glen Innes West,Auckland,5-11,536,286,122,NA,NA,53%,23%,NA
144800,Ellerslie South,Auckland,12+,"2,098",Masked,Masked,"1,995","1,569",>95%,>95%,79%
144800,Ellerslie South,Auckland,5-11,241,196,116,NA,NA,81%,48%,NA
144900,Stonefields West,Auckland,12+,"1,839",Masked,Masked,"1,693","1,343",>95%,>95%,79%
144900,Stonefields West,Auckland,5-11,241,191,126,NA,NA,79%,52%,NA
145000,Onehunga Central,Auckland,12+,"2,803",Masked,Masked,"2,649","1,981",>95%,>95%,75%
145000,Onehunga Central,Auckland,5-11,276,173,77,NA,NA,63%,28%,NA
145100,Glendowie South,Auckland,12+,"3,919",Masked,Masked,"3,453","2,712",>95%,>95%,79%
145100,Glendowie South,Auckland,5-11,469,319,186,NA,NA,68%,40%,NA
145200,Oranga,Auckland,12+,"2,327",Masked,Masked,"2,040","1,253",>95%,>95%,61%
145200,Oranga,Auckland,5-11,335,179,65,NA,NA,53%,19%,NA
145300,Mount Wellington North West,Auckland,12+,"2,853","2,707","2,695","2,626","2,108",95%,94%,80%
145300,Mount Wellington North West,Auckland,5-11,180,136,70,NA,NA,76%,39%,NA
145400,Panmure Glen Innes Industrial,Auckland,12+,344,309,304,285,194,90%,88%,68%
145500,Onehunga-Te Papapa Industrial,Auckland,12+,"1,087",Masked,Masked,"1,026",735,>95%,>95%,72%
145500,Onehunga-Te Papapa Industrial,Auckland,5-11,84,45,18,NA,NA,54%,21%,NA
145600,Te Papapa,Auckland,12+,"2,727",Masked,Masked,"2,511","1,833",>95%,>95%,73%
145600,Te Papapa,Auckland,5-11,320,215,106,NA,NA,67%,33%,NA
145700,Stonefields East,Auckland,12+,"1,603",Masked,Masked,"1,470","1,189",>95%,>95%,81%
145700,Stonefields East,Auckland,5-11,192,154,100,NA,NA,80%,52%,NA
145800,Glen Innes East-Wai O Taiki Bay,Auckland,12+,"3,802",Masked,Masked,"3,286","2,123",>95%,>95%,65%
145800,Glen Innes East-Wai O Taiki Bay,Auckland,5-11,576,310,124,NA,NA,54%,22%,NA
145900,Penrose,Auckland,12+,"1,112","1,034","1,024",994,801,93%,92%,81%
145900,Penrose,Auckland,5-11,72,39,14,NA,NA,54%,19%,NA
146000,Mount Wellington North East,Auckland,12+,"1,734",Masked,Masked,"1,681","1,280",>95%,>95%,76%
146000,Mount Wellington North East,Auckland,5-11,178,141,63,NA,NA,79%,35%,NA
146100,Mangere Bridge Ambury,Counties Manukau,12+,"2,952",Masked,Masked,"2,629","1,933",>95%,>95%,74%
146100,Mangere Bridge Ambury,Counties Manukau,5-11,374,279,142,NA,NA,75%,38%,NA
146200,Mount Wellington Ferndale,Auckland,12+,"3,376",Masked,Masked,"3,250","2,311",>95%,>95%,71%
146200,Mount Wellington Ferndale,Auckland,5-11,362,213,99,NA,NA,59%,27%,NA
146300,Point England,Auckland,12+,"3,945","3,697","3,622","3,274","1,835",94%,92%,56%
146300,Point England,Auckland,5-11,624,263,84,NA,NA,42%,13%,NA
146400,Bucklands Beach North,Counties Manukau,12+,"2,701",Masked,Masked,"2,424","1,862",>95%,>95%,77%
146400,Bucklands Beach North,Counties Manukau,5-11,309,221,158,NA,NA,72%,51%,NA
146500,Mount Wellington East,Auckland,12+,"2,172",Masked,Masked,"2,012","1,440",>95%,>95%,72%
146500,Mount Wellington East,Auckland,5-11,228,131,61,NA,NA,57%,27%,NA
146600,Mount Wellington West,Auckland,12+,"2,584",Masked,Masked,"2,395","1,683",>95%,>95%,70%
146600,Mount Wellington West,Auckland,5-11,273,196,88,NA,NA,72%,32%,NA
146700,Panmure West,Auckland,12+,254,Masked,Masked,246,170,>95%,>95%,69%
146800,Mangere Bridge,Counties Manukau,12+,"2,507",Masked,"2,362","2,205","1,617",>95%,94%,73%
146800,Mangere Bridge,Counties Manukau,5-11,325,201,94,NA,NA,62%,29%,NA
146900,Oneroa East-Palm Beach,Auckland,12+,"1,131","1,063","1,048","1,005",704,94%,93%,70%
146900,Oneroa East-Palm Beach,Auckland,5-11,87,46,28,NA,NA,53%,32%,NA
147000,Tamaki,Auckland,12+,"3,458",Masked,"3,245","3,001","1,867",>95%,94%,62%
147000,Tamaki,Auckland,5-11,461,225,83,NA,NA,49%,18%,NA
147100,Panmure East,Auckland,12+,"2,975",Masked,Masked,"2,747","1,929",>95%,>95%,70%
147100,Panmure East,Auckland,5-11,248,135,60,NA,NA,54%,24%,NA
147200,Mount Wellington Central,Auckland,12+,"4,230",Masked,Masked,"3,956","2,877",>95%,>95%,73%
147200,Mount Wellington Central,Auckland,5-11,383,277,144,NA,NA,72%,38%,NA
147400,Sylvia Park,Auckland,12+,102,Masked,Masked,99,72,>95%,>95%,73%
147500,Mangere Mountain View,Counties Manukau,12+,"3,494","3,310","3,257","2,984","1,928",95%,93%,65%
147500,Mangere Mountain View,Counties Manukau,5-11,531,263,93,NA,NA,50%,18%,NA
147600,Surfdale,Auckland,12+,"1,800",Masked,"1,707","1,613","1,097",>95%,95%,68%
147600,Surfdale,Auckland,5-11,155,83,38,NA,NA,54%,25%,NA
147800,Half Moon Bay West,Counties Manukau,12+,"2,539",Masked,Masked,"2,291","1,783",>95%,>95%,78%
147800,Half Moon Bay West,Counties Manukau,5-11,282,194,108,NA,NA,69%,38%,NA
147900,Auckland Airport,Counties Manukau,12+,537,498,490,456,256,93%,91%,56%
147900,Auckland Airport,Counties Manukau,5-11,78,31,17,NA,NA,40%,22%,NA
148000,Eastern Beach,Counties Manukau,12+,"2,020",Masked,Masked,"1,777","1,351",>95%,>95%,76%
148000,Eastern Beach,Counties Manukau,5-11,189,118,70,NA,NA,62%,37%,NA
148100,Sunnyhills West-Pakuranga North,Counties Manukau,12+,"2,811",Masked,Masked,"2,545","1,933",>95%,>95%,76%
148100,Sunnyhills West-Pakuranga North,Counties Manukau,5-11,303,225,129,NA,NA,74%,43%,NA
148200,Favona North,Counties Manukau,12+,"2,424","2,252","2,220","2,042","1,224",93%,92%,60%
148200,Favona North,Counties Manukau,5-11,353,150,44,NA,NA,42%,12%,NA
148300,Bucklands Beach Central,Counties Manukau,12+,"1,755",Masked,Masked,"1,570","1,136",>95%,>95%,72%
148300,Bucklands Beach Central,Counties Manukau,5-11,224,137,86,NA,NA,61%,38%,NA
148400,Farm Cove,Counties Manukau,12+,"2,163",Masked,Masked,"1,953","1,482",>95%,>95%,76%
148400,Farm Cove,Counties Manukau,5-11,272,195,118,NA,NA,72%,43%,NA
148500,Mangere North,Counties Manukau,12+,"1,807","1,668","1,632","1,460",775,92%,90%,53%
148500,Mangere North,Counties Manukau,5-11,306,128,43,NA,NA,42%,14%,NA
148600,Favona West,Counties Manukau,12+,"2,794",Masked,"2,613","2,318","1,306",>95%,94%,56%
148600,Favona West,Counties Manukau,5-11,501,240,75,NA,NA,48%,15%,NA
148700,Ostend,Auckland,12+,"1,820","1,686","1,657","1,575","1,106",93%,91%,70%
148700,Ostend,Auckland,5-11,150,80,37,NA,NA,53%,25%,NA
148800,Half Moon Bay North East,Counties Manukau,12+,"1,866",Masked,Masked,"1,648","1,216",>95%,>95%,74%
148800,Half Moon Bay North East,Counties Manukau,5-11,281,171,92,NA,NA,61%,33%,NA
148900,Mangere West,Counties Manukau,12+,"3,501","3,212","3,132","2,829","1,458",92%,89%,52%
148900,Mangere West,Counties Manukau,5-11,647,278,79,NA,NA,43%,12%,NA
149000,Pakuranga West,Counties Manukau,12+,"3,630",Masked,Masked,"3,289","2,339",>95%,>95%,71%
149000,Pakuranga West,Counties Manukau,5-11,377,240,121,NA,NA,64%,32%,NA
149100,Mount Wellington South West,Auckland,12+,"2,394",Masked,Masked,"2,256","1,518",>95%,>95%,67%
149100,Mount Wellington South West,Auckland,5-11,254,141,69,NA,NA,56%,27%,NA
149200,Sunnyhills East,Counties Manukau,12+,"2,959",Masked,Masked,"2,681","2,020",>95%,>95%,75%
149200,Sunnyhills East,Counties Manukau,5-11,332,236,137,NA,NA,71%,41%,NA
149300,Half Moon Bay South East,Counties Manukau,12+,"2,584",Masked,Masked,"2,338","1,650",>95%,>95%,71%
149300,Half Moon Bay South East,Counties Manukau,5-11,379,219,107,NA,NA,58%,28%,NA
149400,Favona East,Counties Manukau,12+,"3,247","3,074","3,029","2,729","1,603",95%,93%,59%
149400,Favona East,Counties Manukau,5-11,492,224,87,NA,NA,46%,18%,NA
149500,Mount Wellington South East,Auckland,12+,"2,539",Masked,Masked,"2,240","1,326",>95%,>95%,59%
149500,Mount Wellington South East,Auckland,5-11,401,191,80,NA,NA,48%,20%,NA
149600,Otahuhu Industrial,Counties Manukau,12+,43,Masked,Masked,129,87,>95%,>95%,67%
149700,Bucklands Beach South,Counties Manukau,12+,"3,733",Masked,Masked,"3,344","2,326",>95%,>95%,70%
149700,Bucklands Beach South,Counties Manukau,5-11,454,288,175,NA,NA,63%,39%,NA
149800,Pakuranga Central,Counties Manukau,12+,"2,875",Masked,Masked,"2,678","1,863",>95%,>95%,70%
149800,Pakuranga Central,Counties Manukau,5-11,330,189,98,NA,NA,57%,30%,NA
149900,Awhitu,Counties Manukau,12+,"2,668","2,391","2,357","2,206","1,576",90%,88%,71%
149900,Awhitu,Counties Manukau,5-11,272,116,38,NA,NA,43%,14%,NA
150000,Harania North,Counties Manukau,12+,"3,358","3,190","3,096","2,770","1,394",95%,92%,50%
150000,Harania North,Counties Manukau,5-11,623,288,72,NA,NA,46%,12%,NA
150100,Otahuhu Central,Auckland,12+,"1,494",Masked,Masked,"1,357",850,>95%,>95%,63%
150100,Otahuhu Central,Auckland,5-11,109,70,34,NA,NA,64%,31%,NA
150200,Mangere Central,Counties Manukau,12+,"3,087","2,904","2,844","2,548","1,420",94%,92%,56%
150200,Mangere Central,Counties Manukau,5-11,562,254,101,NA,NA,45%,18%,NA
150300,Otahuhu North,Auckland,12+,"3,102",Masked,Masked,"2,800","1,663",>95%,>95%,59%
150300,Otahuhu North,Auckland,5-11,527,280,86,NA,NA,53%,16%,NA
150400,Howick West,Counties Manukau,12+,"3,374",Masked,Masked,"3,016","2,157",>95%,>95%,72%
150400,Howick West,Counties Manukau,5-11,429,250,141,NA,NA,58%,33%,NA
150500,Pakuranga Heights North West,Counties Manukau,12+,"2,256",Masked,"2,140","2,002","1,375",>95%,95%,69%
150500,Pakuranga Heights North West,Counties Manukau,5-11,291,157,81,NA,NA,54%,28%,NA
150600,Mellons Bay,Counties Manukau,12+,"3,728",Masked,Masked,"3,319","2,508",>95%,>95%,76%
150600,Mellons Bay,Counties Manukau,5-11,437,283,184,NA,NA,65%,42%,NA
150700,Pakuranga Heights East,Counties Manukau,12+,"2,549",Masked,Masked,"2,310","1,559",>95%,>95%,67%
150700,Pakuranga Heights East,Counties Manukau,5-11,322,199,106,NA,NA,62%,33%,NA
150800,Sutton Park,Counties Manukau,12+,"3,178","2,975","2,928","2,634","1,439",94%,92%,55%
150800,Sutton Park,Counties Manukau,5-11,590,308,83,NA,NA,52%,14%,NA
150900,Otahuhu East,Auckland,12+,"1,954",Masked,Masked,"1,748","1,055",>95%,>95%,60%
150900,Otahuhu East,Auckland,5-11,261,121,49,NA,NA,46%,19%,NA
151000,Mangere South,Counties Manukau,12+,"3,081","2,918","2,868","2,587","1,466",95%,93%,57%
151000,Mangere South,Counties Manukau,5-11,488,235,82,NA,NA,48%,17%,NA
151100,Onetangi,Auckland,12+,"1,168","1,107","1,095","1,032",714,95%,94%,69%
151100,Onetangi,Auckland,5-11,97,51,24,NA,NA,53%,25%,NA
151200,Harania South,Counties Manukau,12+,"2,822",Masked,"2,666","2,405","1,365",>95%,94%,57%
151200,Harania South,Counties Manukau,5-11,487,220,70,NA,NA,45%,14%,NA
151300,Highland Park (Auckland),Counties Manukau,12+,"4,039",Masked,Masked,"3,648","2,720",>95%,>95%,75%
151300,Highland Park (Auckland),Counties Manukau,5-11,364,241,129,NA,NA,66%,35%,NA
151400,Otahuhu South West,Auckland,12+,"3,086",Masked,Masked,"2,743","1,677",>95%,>95%,61%
151400,Otahuhu South West,Auckland,5-11,422,216,93,NA,NA,51%,22%,NA
151500,Pakuranga Heights South West,Counties Manukau,12+,"2,769",Masked,Masked,"2,578","1,735",>95%,>95%,67%
151500,Pakuranga Heights South West,Counties Manukau,5-11,347,238,121,NA,NA,69%,35%,NA
151600,Mangere Mascot,Counties Manukau,12+,"3,161","2,946","2,887","2,604","1,444",93%,91%,55%
151600,Mangere Mascot,Counties Manukau,5-11,511,235,71,NA,NA,46%,14%,NA
151700,Waiheke East,Auckland,12+,943,863,854,821,603,92%,91%,73%
151700,Waiheke East,Auckland,5-11,73,31,20,NA,NA,42%,27%,NA
151800,Massey Road West,Counties Manukau,12+,"3,092","2,893","2,845","2,593","1,468",94%,92%,57%
151800,Massey Road West,Counties Manukau,5-11,519,231,73,NA,NA,45%,14%,NA
151900,Otahuhu South,Auckland,12+,"3,035",Masked,Masked,"2,720","1,686",>95%,>95%,62%
151900,Otahuhu South,Auckland,5-11,424,223,65,NA,NA,53%,15%,NA
152000,Howick Central,Counties Manukau,12+,"3,113",Masked,"2,946","2,761","2,051",>95%,95%,74%
152000,Howick Central,Counties Manukau,5-11,369,233,134,NA,NA,63%,36%,NA
152100,Massey Road North,Counties Manukau,12+,"2,815",Masked,Masked,"2,475","1,519",>95%,>95%,61%
152100,Massey Road North,Counties Manukau,5-11,422,227,60,NA,NA,54%,14%,NA
152200,Botany Downs West,Counties Manukau,12+,"2,563",Masked,"2,428","2,273","1,653",>95%,95%,73%
152200,Botany Downs West,Counties Manukau,5-11,297,190,115,NA,NA,64%,39%,NA
152300,East Tamaki,Counties Manukau,12+,390,Masked,Masked,373,260,>95%,>95%,70%
152400,Howick East,Counties Manukau,12+,"3,024",Masked,Masked,"2,713","2,011",>95%,>95%,74%
152400,Howick East,Counties Manukau,5-11,355,277,157,NA,NA,78%,44%,NA
152500,Burswood,Counties Manukau,12+,"1,360",Masked,Masked,"1,297",973,>95%,>95%,75%
152500,Burswood,Counties Manukau,5-11,131,89,47,NA,NA,68%,36%,NA
152600,Massey Road South,Counties Manukau,12+,"1,527","1,445","1,427","1,303",725,95%,93%,56%
152600,Massey Road South,Counties Manukau,5-11,255,124,32,NA,NA,49%,13%,NA
152800,Mangere South East,Counties Manukau,12+,"3,289",Masked,"3,119","2,846","1,786",>95%,95%,63%
152800,Mangere South East,Counties Manukau,5-11,446,241,76,NA,NA,54%,17%,NA
152900,Botany Downs East,Counties Manukau,12+,"1,869",Masked,Masked,"1,743","1,335",>95%,>95%,77%
152900,Botany Downs East,Counties Manukau,5-11,240,177,108,NA,NA,74%,45%,NA
153000,Grange,Counties Manukau,12+,"1,836",Masked,"1,744","1,590",889,>95%,95%,56%
153000,Grange,Counties Manukau,5-11,303,137,32,NA,NA,45%,11%,NA
153100,Golflands,Counties Manukau,12+,"2,192",Masked,Masked,"2,013","1,557",>95%,>95%,77%
153100,Golflands,Counties Manukau,5-11,203,137,69,NA,NA,67%,34%,NA
153200,Aorere North,Counties Manukau,12+,"1,273","1,198","1,172","1,074",611,94%,92%,57%
153200,Aorere North,Counties Manukau,5-11,189,81,28,NA,NA,43%,15%,NA
153300,Mangere East,Counties Manukau,12+,"3,300",Masked,Masked,"2,998","1,893",>95%,>95%,63%
153300,Mangere East,Counties Manukau,5-11,459,246,82,NA,NA,54%,18%,NA
153400,Cockle Bay,Counties Manukau,12+,"3,799",Masked,Masked,"3,451","2,644",>95%,>95%,77%
153400,Cockle Bay,Counties Manukau,5-11,411,295,179,NA,NA,72%,44%,NA
153500,Otara West,Counties Manukau,12+,"2,688","2,427","2,346","2,076",990,90%,87%,48%
153500,Otara West,Counties Manukau,5-11,534,227,58,NA,NA,43%,11%,NA
153600,Aorere Central,Counties Manukau,12+,"1,842",Masked,"1,748","1,595",937,>95%,95%,59%
153600,Aorere Central,Counties Manukau,5-11,262,139,43,NA,NA,53%,16%,NA
153700,Northpark North,Counties Manukau,12+,"2,568",Masked,"2,427","2,290","1,729",>95%,95%,76%
153700,Northpark North,Counties Manukau,5-11,321,231,140,NA,NA,72%,44%,NA
153800,Somerville,Counties Manukau,12+,"4,013",Masked,Masked,"3,604","2,738",>95%,>95%,76%
153800,Somerville,Counties Manukau,5-11,425,325,198,NA,NA,76%,47%,NA
153900,Northpark South,Counties Manukau,12+,"2,006","1,901","1,892","1,774","1,312",95%,94%,74%
153900,Northpark South,Counties Manukau,5-11,220,146,103,NA,NA,66%,47%,NA
154000,Papatoetoe North,Counties Manukau,12+,"4,062",Masked,Masked,"3,852","2,466",>95%,>95%,64%
154000,Papatoetoe North,Counties Manukau,5-11,478,283,103,NA,NA,59%,22%,NA
154100,Dingwall,Counties Manukau,12+,"3,025",Masked,Masked,"2,860","1,870",>95%,>95%,65%
154100,Dingwall,Counties Manukau,5-11,378,236,103,NA,NA,62%,27%,NA
154200,Aorere South,Counties Manukau,12+,"3,938",Masked,Masked,"3,475","2,147",>95%,>95%,62%
154200,Aorere South,Counties Manukau,5-11,586,331,118,NA,NA,56%,20%,NA
154300,Shelly Park,Counties Manukau,12+,"2,468",Masked,Masked,"2,235","1,700",>95%,>95%,76%
154300,Shelly Park,Counties Manukau,5-11,292,193,138,NA,NA,66%,47%,NA
154400,Otara Central,Counties Manukau,12+,"2,289","2,088","2,039","1,829",923,91%,89%,50%
154400,Otara Central,Counties Manukau,5-11,382,153,39,NA,NA,40%,10%,NA
154500,Huntington Park,Counties Manukau,12+,"1,748",Masked,Masked,"1,603","1,222",>95%,>95%,76%
154500,Huntington Park,Counties Manukau,5-11,154,110,58,NA,NA,71%,38%,NA
154700,Botany North,Counties Manukau,12+,"2,438","2,271","2,261","2,127","1,651",93%,93%,78%
154700,Botany North,Counties Manukau,5-11,207,121,54,NA,NA,58%,26%,NA
154800,Papatoetoe West,Counties Manukau,12+,"3,969",Masked,Masked,"3,591","2,269",>95%,>95%,63%
154800,Papatoetoe West,Counties Manukau,5-11,541,345,143,NA,NA,64%,26%,NA
154900,Papatoetoe Central,Counties Manukau,12+,"4,574",Masked,Masked,"4,301","2,920",>95%,>95%,68%
154900,Papatoetoe Central,Counties Manukau,5-11,470,323,151,NA,NA,69%,32%,NA
155000,Sunkist Bay,Counties Manukau,12+,"2,716",Masked,Masked,"2,432","1,810",>95%,>95%,74%
155000,Sunkist Bay,Counties Manukau,5-11,387,253,130,NA,NA,65%,34%,NA
155100,Otara East,Counties Manukau,12+,"3,115","2,952","2,868","2,540","1,283",95%,92%,51%
155100,Otara East,Counties Manukau,5-11,634,235,65,NA,NA,37%,10%,NA
155200,Redcastle,Counties Manukau,12+,"2,220","2,108","2,093","1,969","1,439",95%,94%,73%
155200,Redcastle,Counties Manukau,5-11,268,188,101,NA,NA,70%,38%,NA
155300,Botany East,Counties Manukau,12+,"1,747",Masked,Masked,"1,585","1,208",>95%,>95%,76%
155300,Botany East,Counties Manukau,5-11,173,137,79,NA,NA,79%,46%,NA
155400,Botany South,Counties Manukau,12+,"2,527",Masked,Masked,"2,282","1,699",>95%,>95%,74%
155400,Botany South,Counties Manukau,5-11,274,180,86,NA,NA,66%,31%,NA
155500,Manukau Central,Counties Manukau,12+,"1,036",Masked,Masked,988,559,>95%,>95%,57%
155500,Manukau Central,Counties Manukau,5-11,59,40,8,NA,NA,68%,14%,NA
155600,Papatoetoe East,Counties Manukau,12+,"3,786",Masked,Masked,"3,495","2,183",>95%,>95%,62%
155600,Papatoetoe East,Counties Manukau,5-11,489,260,99,NA,NA,53%,20%,NA
155700,Otara South,Counties Manukau,12+,"3,145","2,856","2,783","2,507","1,252",91%,88%,50%
155700,Otara South,Counties Manukau,5-11,574,262,64,NA,NA,46%,11%,NA
155800,Ferguson,Counties Manukau,12+,"3,625","3,295","3,196","2,866","1,321",91%,88%,46%
155800,Ferguson,Counties Manukau,5-11,688,268,65,NA,NA,39%,9%,NA
155900,Papatoetoe South West,Counties Manukau,12+,"3,060",Masked,Masked,"2,740","1,711",>95%,>95%,62%
155900,Papatoetoe South West,Counties Manukau,5-11,412,256,93,NA,NA,62%,23%,NA
156000,Botany Junction,Counties Manukau,12+,139,132,131,125,74,95%,94%,59%
156100,Dannemora North,Counties Manukau,12+,"2,200",Masked,Masked,"1,997","1,448",>95%,>95%,73%
156100,Dannemora North,Counties Manukau,5-11,251,174,102,NA,NA,69%,41%,NA
156200,Papatoetoe South,Counties Manukau,12+,"3,537",Masked,Masked,"3,355","2,195",>95%,>95%,65%
156200,Papatoetoe South,Counties Manukau,5-11,366,257,103,NA,NA,70%,28%,NA
156300,East Tamaki Heights,Counties Manukau,12+,"2,629",Masked,"2,484","2,332","1,759",>95%,94%,75%
156300,East Tamaki Heights,Counties Manukau,5-11,255,187,113,NA,NA,73%,44%,NA
156400,Te Puru,Counties Manukau,12+,"3,617",Masked,Masked,"3,316","2,613",>95%,>95%,79%
156400,Te Puru,Counties Manukau,5-11,497,367,230,NA,NA,74%,46%,NA
156500,Puhinui North,Counties Manukau,12+,"3,268",Masked,Masked,"3,114","2,097",>95%,>95%,67%
156500,Puhinui North,Counties Manukau,5-11,376,255,106,NA,NA,68%,28%,NA
156600,Dannemora South,Counties Manukau,12+,"2,453",Masked,Masked,"2,233","1,621",>95%,>95%,73%
156600,Dannemora South,Counties Manukau,5-11,318,214,123,NA,NA,67%,39%,NA
156700,Puhinui South,Counties Manukau,12+,"2,112",Masked,Masked,"2,003","1,310",>95%,>95%,65%
156700,Puhinui South,Counties Manukau,5-11,259,173,72,NA,NA,67%,28%,NA
156800,Rongomai West,Counties Manukau,12+,"2,025","1,849","1,783","1,587",800,91%,88%,50%
