"sa2_code","sa2_name","dhb","dose1_cnt","dose2_cnt","pop_cnt","dose1_uptake","dose2_uptake"
"Unknown","Unknown","Unknown","10504","9550","11195","938","853"
"100100","North Cape","Northland","758","722","842","900","857"
"100200","Rangaunu Harbour","Northland","839","774","1010","831","766"
"100400","Karikari Peninsula","Northland","418","385","522","801","738"
"100500","Tangonge","Northland","464","430","542","856","793"
"100600","Ahipara","Northland","482","456","589","818","774"
"100700","Kaitaia East","Northland","1097","984","1311","837","751"
"100800","Kaitaia West","Northland","1583","1411","1860","851","759"
"100900","Rangitihi","Northland","310","287","388","799","740"
"101000","Oruru-Parapara","Northland","239","217","310","771","700"
"101100","Taumarumaru","Northland","505","463","580","871","798"
"101200","Herekino-Takahue","Northland","330","303","414","797","732"
"101300","Peria","Northland","268","232","349","768","665"
"101400","Taemaro-Oruaiti","Northland","228","197","301","757","654"
"101500","Whakapaku","Northland","208","181","269","773","673"
"101600","Hokianga North","Northland","541","498","645","839","772"
"101700","Kohukohu-Broadwood","Northland","285","256","364","783","703"
"101800","Whakarara","Northland","453","427","528","858","809"
"101900","Kaeo","Northland","343","305","456","752","669"
"102000","Omahuta Forest-Horeke","Northland","445","397","631","705","629"
"102100","Hokianga South","Northland","508","458","697","729","657"
"102200","Lake Manuwai-Kapiro","Northland","202","185","254","795","728"
"102300","Okaihau","Northland","251","231","298","842","775"
"102400","Rangitane-Purerua","Northland","293","265","343","854","773"
"102500","Waipapa","Northland","103","94","123","837","764"
"102600","Puketotara","Northland","196","183","223","879","821"
"102700","Waima Forest","Northland","570","510","764","746","668"
"102800","Riverview","Northland","207","194","219","945","886"
"102900","Waipoua Forest","Northland","485","439","620","782","708"
"103000","Kerikeri Central","Northland","383","351","449","853","782"
"103100","Kerikeri South","Northland","193","182","228","846","798"
"103200","Ohaeawai-Waimate North","Northland","346","325","412","840","789"
"103300","Puketona-Waitangi","Northland","229","223","268","854","832"
"103400","Ngapuhi","Northland","742","675","945","785","714"
"103500","Kaikohe","Northland","2137","1937","2771","771","699"
"103600","Pakaraka","Northland","123","112","142","866","789"
"103700","Haruru","Northland","187","180","213","878","845"
"103800","Russell","Northland","125","124","136","919","912"
"103900","Paihia","Northland","395","356","482","820","739"
"104000","Mataraua Forest","Northland","255","230","337","757","682"
"104100","Matawaia-Taumarere","Northland","615","554","796","773","696"
"104200","Russell Peninsula","Northland","56","53","73","767","726"
"104300","Opua (Far North District)","Northland","138","125","180","767","694"
"104400","Russell Forest-Rawhiti","Northland","324","297","393","824","756"
"104500","Moerewa","Northland","963","894","1175","820","761"
"104600","Kawakawa","Northland","682","628","818","834","768"
"104700","Maromaku","Northland","189","171","247","765","692"
"104800","Mangakahia-Hukerenui","Northland","509","466","592","860","787"
"104900","Whangaruru","Northland","556","525","655","849","802"
"105100","Matarau","Northland","303","291","358","846","813"
"105200","Hikurangi","Northland","395","359","464","851","774"
"105300","Kauri","Northland","200","194","233","858","833"
"105400","Maungatapere","Northland","376","353","422","891","836"
"105500","Kamo West","Northland","344","321","383","898","838"
"105600","Matapouri-Tutukaka","Northland","199","186","222","896","838"
"105700","Kiripaka","Northland","156","143","186","839","769"
"105800","Kamo East","Northland","788","726","905","871","802"
"105900","Granfield Reserve","Northland","412","390","457","902","853"
"106000","Kamo Central","Northland","362","335","408","887","821"
"106100","Whau Valley","Northland","532","501","605","879","828"
"106200","Tikipunga North","Northland","844","759","967","873","785"
"106300","Pukenui","Northland","156","148","175","891","846"
"106400","Otangarei","Northland","1018","872","1273","800","685"
"106500","Tikipunga South","Northland","1042","980","1182","882","829"
"106600","Kensington (Whangarei District)","Northland","599","558","702","853","795"
"106700","Abbey Caves-Glenbervie","Northland","122","108","139","878","777"
"106800","Mairtown","Northland","463","442","530","874","834"
"106900","Maunu-Horahora","Northland","469","443","532","882","833"
"107000","Woodhill-Vinetown","Northland","583","543","722","807","752"
"107100","Whangarei Central","Northland","218","205","255","855","804"
"107200","Riverside","Northland","350","330","424","825","778"
"107300","Raumanga","Northland","1171","1014","1429","819","710"
"107400","Tarewa","Northland","696","625","858","811","728"
"107500","Morningside (Whangarei District)","Northland","663","604","757","876","798"
"107600","Ngunguru","Northland","134","130","154","870","844"
"107700","Otaika-Portland","Northland","232","218","293","792","744"
"107800","Oakleigh-Mangapai","Northland","196","188","231","848","814"
"107900","Port-Limeburners","Northland","20 or less","20 or less","masked","714","607"
"108000","Pataua","Northland","139","132","183","760","721"
"108100","Onerahi Park","Northland","226","221","249","908","888"
"108200","Sherwood Rise","Northland","531","493","613","866","804"
"108300","Onerahi","Northland","488","443","584","836","759"
"108500","Parua Bay","Northland","238","229","263","905","871"
"108600","Bream Bay","Northland","295","269","347","850","775"
"108700","Marsden Bay","Northland","275","265","299","920","886"
"108800","Ruakaka","Northland","541","501","598","905","838"
"108900","Bream Head","Northland","83","82","94","883","872"
"109000","Waipu","Northland","229","219","284","806","771"
"109100","Kaipara Coastal","Northland","627","564","844","743","668"
"109200","Maungaru","Northland","214","195","249","859","783"
"109300","Dargaville","Northland","1051","948","1340","784","707"
"109400","Ruawai-Matakohe","Northland","374","358","469","797","763"
"109500","Otamatea (Kaipara District)","Northland","121","110","170","712","647"
"109600","Maungaturoto","Northland","156","142","179","872","793"
"109700","Kaiwaka","Northland","324","299","428","757","699"
"109800","Mangawhai Rural","Northland","136","131","174","782","753"
"109900","Mangawhai Heads","Northland","148","135","165","897","818"
"110100","Mangawhai","Northland","61","56","72","847","778"
"110200","Okahukura Peninsula","Waitemata","148","135","175","846","771"
"110400","Cape Rodney","Waitemata","313","305","365","858","836"
"110500","Wellsford","Waitemata","222","203","287","774","707"
"110700","South Head","Waitemata","312","296","359","869","825"
"110800","Kaipara Hills","Waitemata","219","207","259","846","799"
"110900","Dome Valley-Matakana","Waitemata","68","64","80","850","800"
"111100","Warkworth West","Waitemata","124","118","145","855","814"
"111200","Puhoi Valley","Waitemata","169","159","193","876","824"
"111300","Warkworth East","Waitemata","170","163","197","863","827"
"111400","Sandspit","Waitemata","20 or less","20 or less","masked","833","792"
"111500","Tawharanui Peninsula","Waitemata","69","67","76","908","882"
"111600","Te Kuru","Waitemata","138","132","147","939","898"
"111700","Snells Beach","Waitemata","214","201","233","918","863"
"111800","Barrier Islands","Auckland","134","128","168","798","762"
"111900","Algies Bay-Scotts Landing","Waitemata","masked","masked","42",">950",">950"
"112100","Wainui-Waiwera","Waitemata","89","87","96","927","906"
"112200","Parakai","Waitemata","168","157","187","898","840"
"112300","Helensville Rural","Waitemata","93","90","103","903","874"
"112400","Helensville","Waitemata","347","329","406","855","810"
"112500","Waitoki","Waitemata","55","53","63","873","841"
"112600","Waikoukou Valley","Waitemata","80","77","85","941","906"
"112700","Orewa North","Waitemata","155","153","165","939","927"
"112800","Hatfields Beach","Waitemata","95","93","102","931","912"
"112900","Orewa South","Waitemata","123","117","133","925","880"
"113000","Orewa Central","Waitemata","138","135","149","926","906"
"113100","Millwater North","Waitemata","masked","masked","75",">950",">950"
"113200","Waipatukahu","Waitemata","143","141","155","923","910"
"113300","Millwater South","Waitemata","119","114","131","908","870"
"113400","Dairy Flat North","Waitemata","118","107","139","849","770"
"113500","Dairy Flat West","Waitemata","45","43","53","849","811"
"113600","Kingsway","Waitemata","masked","masked","82",">950",">950"
"113800","Silverdale Central (Auckland)","Waitemata","39","37","49","796","755"
"113900","Red Beach West","Waitemata","94","90","107","879","841"
"114000","Red Beach East","Waitemata","masked","171","184",">950","929"
