sa2_code,sa2_name,dhb,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
Unknown,NA,NA,46198,44009,49762,928,884
100100,North Cape,Northland,1418,1367,1797,789,761
100200,Rangaunu Harbour,Northland,1718,1631,2292,750,712
100300,Inlets Far North District,Northland,Masked,Masked,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,1197,1162,1497,800,776
100500,Tangonge,Northland,874,850,1054,829,806
100600,Ahipara,Northland,941,886,1225,768,723
100700,Kaitaia East,Northland,1739,1655,2075,838,798
100800,Kaitaia West,Northland,2517,2410,3008,837,801
100900,Rangitihi,Northland,706,692,859,822,806
101000,Oruru-Parapara,Northland,661,629,913,724,689
101100,Taumarumaru,Northland,2016,1960,2379,847,824
101200,Herekino-Takahue,Northland,744,698,1046,711,667
101300,Peria,Northland,753,728,1106,681,658
101400,Taemaro-Oruaiti,Northland,766,721,1026,747,703
101500,Whakapaku,Northland,529,498,755,701,660
101600,Hokianga North,Northland,671,651,825,813,789
101700,Kohukohu-Broadwood,Northland,569,554,724,786,765
101800,Whakarara,Northland,1025,976,1282,800,761
101900,Kaeo,Northland,852,821,1121,760,732
102000,Omahuta Forest-Horeke,Northland,753,712,1165,646,611
102100,Hokianga South,Northland,922,881,1299,710,678
102200,Lake Manuwai-Kapiro,Northland,1852,1805,2223,833,812
102300,?kaihau,Northland,926,897,1155,802,777
102400,Rangitane-Purerua,Northland,1169,1132,1369,854,827
102500,Waipapa,Northland,678,653,793,855,823
102600,Puketotara,Northland,1461,1422,1718,850,828
102700,Waim? Forest,Northland,775,735,1134,683,648
102800,Riverview,Northland,1936,1905,2120,913,899
102900,Waipoua Forest,Northland,896,860,1286,697,669
103000,Kerikeri Central,Northland,2206,2175,2491,886,873
103100,Kerikeri South,Northland,2406,2368,2754,874,860
103200,?haeawai-Waimate North,Northland,966,926,1223,790,757
103300,Puketona-Waitangi,Northland,1156,1131,1430,808,791
103400,Ngapuhi,Northland,1106,1032,1514,731,682
103500,Kaikohe,Northland,2946,2815,3688,799,763
103600,Pakaraka,Northland,486,472,614,792,769
103700,Haruru,Northland,895,849,1144,782,742
103800,Russell,Northland,720,710,824,874,862
103900,Paihia,Northland,1368,1331,1618,845,823
104000,Mataraua Forest,Northland,374,350,494,757,709
104100,Matawaia-Taumarere,Northland,1027,986,1334,770,739
104200,Russell Peninsula,Northland,555,549,681,815,806
104300,Opua (Far North District),Northland,1081,1053,1292,837,815
104400,Russell Forest-Rawhiti,Northland,558,540,654,853,826
104500,Moerewa,Northland,1147,1073,1603,716,669
104600,Kawakawa,Northland,1086,1039,1296,838,802
104700,Maromaku,Northland,488,473,641,761,738
104800,Mangakahia-H?kerenui,Northland,1391,1330,1760,790,756
104900,Whangaruru,Northland,1951,1884,2435,801,774
105100,Matarau,Northland,2556,2505,3010,849,832
105200,Hikurangi,Northland,1122,1050,1477,760,711
105300,Kauri,Northland,1464,1407,1797,815,783
105400,Maungatapere,Northland,2845,2767,3454,824,801
105500,Kamo West,Northland,1773,1754,2019,878,869
105600,Matapouri-Tutukaka,Northland,1462,1437,1690,865,850
105700,Kiripaka,Northland,864,818,1052,821,778
105800,Kamo East,Northland,2257,2197,2580,875,852
105900,Granfield Reserve,Northland,2722,2656,3070,887,865
106000,Kamo Central,Northland,1415,1326,1704,830,778
106100,Whau Valley,Northland,2257,2228,2581,874,863
106200,Tikipunga North,Northland,2823,2716,3356,841,809
106300,Pukenui,Northland,1995,1960,2215,901,885
106400,Otangarei,Northland,1476,1337,2115,698,632
106500,Tikipunga South,Northland,2947,2889,3338,883,865
106600,Kensington (Whangarei District),Northland,2782,2708,3231,861,838
106700,Abbey Caves-Glenbervie,Northland,1163,1132,1329,875,852
106800,Mairtown,Northland,2050,2007,2321,883,865
106900,Maunu-Horahora,Northland,2676,2647,3026,884,875
107000,Woodhill-Vinetown,Northland,2258,2193,2675,844,820
107100,Whang?rei Central,Northland,908,893,1037,876,861
107200,Riverside,Northland,1752,1709,2051,854,833
107300,Raumanga,Northland,2394,2274,2888,829,787
107400,Tarewa,Northland,1352,1308,1646,821,795
107500,Morningside (Whangarei District),Northland,1799,1735,2111,852,822
107600,Ngunguru,Northland,1019,978,1221,835,801
107700,Otaika-Portland,Northland,1081,1024,1308,826,783
107800,Oakleigh-Mangapai,Northland,1850,1784,2261,818,789
107900,Port-Limeburners,Northland,183,176,219,836,804
108000,Pataua,Northland,1372,1303,1778,772,733
108100,Onerahi Park,Northland,1360,1320,1551,877,851
108200,Sherwood Rise,Northland,1863,1803,2237,833,806
108300,Onerahi,Northland,1842,1787,2295,803,779
108400,Inlet Whang?rei Harbour,Northland,Masked,Masked,Masked,Masked,Masked
108500,Parua Bay,Northland,2226,2155,2560,870,842
108600,Bream Bay,Northland,1755,1710,2093,839,817
108700,Marsden Bay,Northland,2412,2356,2705,892,871
108800,Ruak?k?,Northland,2282,2192,2744,832,799
108900,Bream Head,Northland,1150,1130,1301,884,869
109000,Waipu,Northland,2536,2510,2952,859,850
109100,Kaipara Coastal,Northland,2628,2554,3366,781,759
109200,Maungaru,Northland,1370,1323,1715,799,771
109300,Dargaville,Northland,3714,3578,4651,799,769
109400,Ruawai-Matakohe,Northland,1884,1809,2382,791,759
109500,Otamatea (Kaipara District),Northland,1312,1271,1695,774,750
109600,Maungaturoto,Northland,959,915,1152,832,794
109700,Kaiwaka,Northland,1724,1662,2291,753,725
109800,Mangawhai Rural,Northland,1903,1870,2405,791,778
109900,Mangawhai Heads,Northland,1976,1923,2380,830,808
110100,Mangawhai,Northland,893,873,1029,868,848
110200,Okahukura Peninsula,Waitemata,1175,1128,1495,786,755
110400,Cape Rodney,Waitemata,2931,2811,3653,802,770
110500,Wellsford,Waitemata,1462,1425,1798,813,793
110600,NA,NA,Masked,Masked,Masked,Masked,Masked
110700,South Head,Waitemata,2168,2063,2651,818,778
110800,Kaipara Hills,Waitemata,1540,1506,1895,813,795
110900,Dome Valley-Matakana,Waitemata,1300,1280,1525,852,839
111100,Warkworth West,Waitemata,2272,2215,2604,873,851
111200,Puhoi Valley,Waitemata,3177,3070,3784,840,811
111300,Warkworth East,Waitemata,3058,3028,3459,884,875
111400,Sandspit,Waitemata,868,853,973,892,877
111500,Tawharanui Peninsula,Waitemata,1952,1890,2197,888,860
111600,Te Kuru,Waitemata,2133,2013,2511,849,802
111700,Snells Beach,Waitemata,2926,2901,3303,886,878
111800,Barrier Islands,Auckland,824,804,1036,795,776
111900,Algies Bay-Scotts Landing,Waitemata,1034,1007,1248,829,807
112100,Wainui-Waiwera,Waitemata,1494,1469,1746,856,841
112200,Parakai,Waitemata,846,812,991,854,819
112300,Helensville Rural,Waitemata,1351,1335,1523,887,877
112400,Helensville,Waitemata,2250,2208,2519,893,877
112500,Waitoki,Waitemata,1325,1305,1513,876,863
112600,Waikoukou Valley,Waitemata,1400,1381,1569,892,880
112700,Orewa North,Waitemata,4536,4436,5040,900,880
112800,Hatfields Beach,Waitemata,1230,1216,1384,889,879
112900,Orewa South,Waitemata,3570,3552,3848,928,923
113000,Orewa Central,Waitemata,2879,2816,3227,892,873
113100,Millwater North,Waitemata,2862,2828,3136,913,902
113200,Waipatukahu,Waitemata,1180,1132,1374,859,824
113300,Millwater South,Waitemata,3323,3204,3677,904,871
113400,Dairy Flat North,Waitemata,2595,2497,2970,874,841
113500,Dairy Flat West,Waitemata,1193,1183,1356,880,872
113600,Kingsway,Waitemata,2062,1966,2368,871,830
113700,Riverhead Forest,Waitemata,Masked,Masked,Masked,Masked,Masked
113800,Silverdale Central (Auckland),Waitemata,641,619,702,913,882
113900,Red Beach West,Waitemata,2482,2447,2802,886,873
114000,Red Beach East,Waitemata,3513,3388,3966,886,854
114100,Silverdale South (Auckland),Waitemata,1648,1574,1910,863,824
114200,Waimauku,Waitemata,1165,1151,1277,912,901
114300,Gulf Islands,Auckland,52,51,67,776,761
114400,Vipond,Waitemata,2314,2300,2548,908,903
114500,Muriwai,Waitemata,980,917,1115,879,822
114600,Stanmore Bay West,Waitemata,2252,2165,2651,849,817
114700,Kumeu Rural West,Waitemata,1473,1430,1673,880,855
114800,Okura Bush,Waitemata,1147,1127,1292,888,872
114900,Whangapar?oa Central,Waitemata,3583,3540,3993,897,887
115000,Kumeu-Huapai,Waitemata,4400,4273,4758,925,898
115100,Stanmore Bay East,Waitemata,2215,2171,2487,891,873
