"sa2_code","sa2_name","dhb","dose1_cnt","dose2_cnt","pop_cnt","dose1_uptake","dose2_uptake"
"Unknown","Unknown","Unknown","masked","62196","68183",">950","912"
"100100","North Cape","Northland","1336","1257","1563","855","804"
"100200","Rangaunu Harbour","Northland","1550","1394","1920","807","726"
"100300","Inlets Far North District","Northland","20 or less","20 or less","masked",">950","750"
"100400","Karikari Peninsula","Northland","1093","989","1335","819","741"
"100500","Tangonge","Northland","814","760","968","841","785"
"100600","Ahipara","Northland","867","793","1061","817","747"
"100700","Kaitaia East","Northland","1672","1410","2017","829","699"
"100800","Kaitaia West","Northland","2446","2083","2961","826","703"
"100900","Rangitihi","Northland","643","577","798","806","723"
"101000","Oruru-Parapara","Northland","624","551","814","767","677"
"101100","Taumarumaru","Northland","1943","1815","2224","874","816"
"101200","Herekino-Takahue","Northland","662","581","867","764","670"
"101300","Peria","Northland","744","660","1046","711","631"
"101400","Taemaro-Oruaiti","Northland","666","611","852","782","717"
"101500","Whakapaku","Northland","477","438","655","728","669"
"101600","Hokianga North","Northland","614","556","760","808","732"
"101700","Kohukohu-Broadwood","Northland","554","496","681","814","728"
"101800","Whakarara","Northland","903","842","1097","823","768"
"101900","Kaeo","Northland","773","693","1032","749","672"
"102000","Omahuta Forest-Horeke","Northland","686","592","966","710","613"
"102100","Hokianga South","Northland","818","711","1144","715","622"
"102200","Lake Manuwai-Kapiro","Northland","1732","1617","1968","880","822"
"102300","Okaihau","Northland","832","752","993","838","757"
"102400","Rangitane-Purerua","Northland","1076","986","1258","855","784"
"102500","Waipapa","Northland","608","563","705","862","799"
"102600","Puketotara","Northland","1382","1299","1592","868","816"
"102700","Waima Forest","Northland","700","594","952","735","624"
"102800","Riverview","Northland","1832","1721","1953","938","881"
"102900","Waipoua Forest","Northland","824","731","1136","725","643"
"103000","Kerikeri Central","Northland","2131","1997","2344","909","852"
"103100","Kerikeri South","Northland","2241","2141","2485","902","862"
"103200","Ohaeawai-Waimate North","Northland","894","823","1066","839","772"
"103300","Puketona-Waitangi","Northland","1064","1013","1256","847","807"
"103400","Ngapuhi","Northland","984","863","1269","775","680"
"103500","Kaikohe","Northland","2753","2353","3597","765","654"
"103600","Pakaraka","Northland","459","412","543","845","759"
"103700","Haruru","Northland","840","806","1011","831","797"
"103800","Russell","Northland","698","678","775","901","875"
"103900","Paihia","Northland","1318","1219","1504","876","811"
"104000","Mataraua Forest","Northland","356","302","459","776","658"
"104100","Matawaia-Taumarere","Northland","944","822","1243","759","661"
"104200","Russell Peninsula","Northland","509","495","616","826","804"
"104300","Opua (Far North District)","Northland","1017","960","1165","873","824"
"104400","Russell Forest-Rawhiti","Northland","515","469","622","828","754"
"104500","Moerewa","Northland","1068","936","1336","799","701"
"104600","Kawakawa","Northland","1011","903","1218","830","741"
"104700","Maromaku","Northland","438","397","590","742","673"
"104800","Mangakahia-Hukerenui","Northland","1286","1133","1566","821","723"
"104900","Whangaruru","Northland","1827","1668","2154","848","774"
"105100","Matarau","Northland","2433","2296","2768","879","829"
"105200","Hikurangi","Northland","1030","900","1215","848","741"
"105300","Kauri","Northland","1339","1262","1533","873","823"
"105400","Maungatapere","Northland","2627","2469","3025","868","816"
"105500","Kamo West","Northland","1712","1604","1929","888","832"
"105600","Matapouri-Tutukaka","Northland","1429","1352","1615","885","837"
"105700","Kiripaka","Northland","757","698","878","862","795"
"105800","Kamo East","Northland","2184","1968","2465","886","798"
"105900","Granfield Reserve","Northland","2636","2497","2848","926","877"
"106000","Kamo Central","Northland","1246","1144","1378","904","830"
"106100","Whau Valley","Northland","2231","2076","2545","877","816"
"106200","Tikipunga North","Northland","2508","2304","2802","895","822"
"106300","Pukenui","Northland","1849","1773","2012","919","881"
"106400","Otangarei","Northland","1360","1086","1758","774","618"
"106500","Tikipunga South","Northland","2850","2578","3200","891","806"
"106600","Kensington (Whangarei District)","Northland","2678","2521","2940","911","857"
"106700","Abbey Caves-Glenbervie","Northland","1055","1001","1181","893","848"
"106800","Mairtown","Northland","1980","1864","2197","901","848"
"106900","Maunu-Horahora","Northland","2709","2553","3007","901","849"
"107000","Woodhill-Vinetown","Northland","2217","2066","2512","883","822"
"107100","Whangarei Central","Northland","889","822","975","912","843"
"107200","Riverside","Northland","1649","1535","1888","873","813"
"107300","Raumanga","Northland","2217","1876","2706","819","693"
"107400","Tarewa","Northland","1231","1053","1509","816","698"
"107500","Morningside (Whangarei District)","Northland","1711","1534","1945","880","789"
"107600","Ngunguru","Northland","934","897","1056","884","849"
"107700","Otaika-Portland","Northland","976","899","1167","836","770"
"107800","Oakleigh-Mangapai","Northland","1715","1614","1977","867","816"
"107900","Port-Limeburners","Northland","159","148","186","855","796"
"108000","Pataua","Northland","1235","1145","1466","842","781"
"108100","Onerahi Park","Northland","1280","1209","1403","912","862"
"108200","Sherwood Rise","Northland","1790","1643","2025","884","811"
"108300","Onerahi","Northland","1779","1585","2104","846","753"
"108400","Inlet Whangarei Harbour","Northland","20 or less","20 or less","masked","588","588"
"108500","Parua Bay","Northland","2072","1974","2263","916","872"
"108600","Bream Bay","Northland","1648","1521","1870","881","813"
"108700","Marsden Bay","Northland","2176","2090","2316","940","902"
"108800","Ruakaka","Northland","2161","1994","2371","911","841"
"108900","Bream Head","Northland","1101","1054","1218","904","865"
"109000","Waipu","Northland","2391","2279","2745","871","830"
"109100","Kaipara Coastal","Northland","2527","2270","3203","789","709"
"109200","Maungaru","Northland","1265","1163","1545","819","753"
"109300","Dargaville","Northland","3525","3188","4307","818","740"
"109400","Ruawai-Matakohe","Northland","1800","1657","2133","844","777"
"109500","Otamatea (Kaipara District)","Northland","1217","1112","1532","794","726"
"109600","Maungaturoto","Northland","923","852","1062","869","802"
"109700","Kaiwaka","Northland","1582","1448","2002","790","723"
"109800","Mangawhai Rural","Northland","1787","1683","2231","801","754"
"109900","Mangawhai Heads","Northland","1885","1780","2132","884","835"
"110100","Mangawhai","Northland","847","803","956","886","840"
"110200","Okahukura Peninsula","Waitemata","1099","1032","1304","843","791"
"110400","Cape Rodney","Waitemata","2680","2557","3129","857","817"
"110500","Wellsford","Waitemata","1381","1282","1631","847","786"
"110700","South Head","Waitemata","1951","1845","2231","874","827"
"110800","Kaipara Hills","Waitemata","1486","1397","1741","854","802"
"110900","Dome Valley-Matakana","Waitemata","1246","1195","1403","888","852"
"111100","Warkworth West","Waitemata","2083","2004","2262","921","886"
"111200","Puhoi Valley","Waitemata","2942","2801","3305","890","848"
"111300","Warkworth East","Waitemata","2865","2761","3092","927","893"
"111400","Sandspit","Waitemata","806","777","907","889","857"
"111500","Tawharanui Peninsula","Waitemata","masked","1752","1904",">950","920"
"111600","Te Kuru","Waitemata","1905","1812","2079","916","872"
"111700","Snells Beach","Waitemata","2855","2732","3145","908","869"
"111800","Barrier Islands","Auckland","723","688","895","808","769"
"111900","Algies Bay-Scotts Landing","Waitemata","954","905","1113","857","813"
"112100","Wainui-Waiwera","Waitemata","1410","1346","1590","887","847"
"112200","Parakai","Waitemata","782","737","887","882","831"
"112300","Helensville Rural","Waitemata","1247","1189","1377","906","863"
"112400","Helensville","Waitemata","2147","2014","2399","895","840"
"112500","Waitoki","Waitemata","1280","1239","1406","910","881"
"112600","Waikoukou Valley","Waitemata","1321","1277","1456","907","877"
"112700","Orewa North","Waitemata","4040","3943","4272","946","923"
"112800","Hatfields Beach","Waitemata","1223","1193","1321","926","903"
"112900","Orewa South","Waitemata","3284","3200","3463","948","924"
"113000","Orewa Central","Waitemata","2815","2739","3037","927","902"
"113100","Millwater North","Waitemata","2884","2791","3073","938","908"
"113200","Waipatukahu","Waitemata","1055","1005","1175","898","855"
"113300","Millwater South","Waitemata","masked","2834","3044",">950","931"
"113400","Dairy Flat North","Waitemata","1895","1792","2073","914","864"
"113500","Dairy Flat West","Waitemata","1171","1130","1286","911","879"
"113600","Kingsway","Waitemata","1882","1803","2020","932","893"
"113700","Riverhead Forest","Waitemata","20 or less","20 or less","masked",">950",">950"
"113800","Silverdale Central (Auckland)","Waitemata","397","370","421","943","879"
"113900","Red Beach West","Waitemata","2249","2178","2469","911","882"
"114000","Red Beach East","Waitemata","3272","3160","3464","945","912"
"114100","Silverdale South (Auckland)","Waitemata","1564","1504","1717","911","876"
"114200","Waimauku","Waitemata","1075","1037","1147","937","904"
"114300","Gulf Islands","Auckland","20 or less","20 or less","masked","833","792"
"114300","Gulf Islands","Waitemata","28","28","34","824","824"
"114400","Vipond","Waitemata","2304","2236","2484","928","900"
"114500","Muriwai","Waitemata","860","828","953","902","869"
"114600","Stanmore Bay West","Waitemata","2029","1932","2210","918","874"
"114700","Kumeu Rural West","Waitemata","1379","1309","1488","927","880"
"114800","Okura Bush","Waitemata","1074","1038","1194","899","869"
"114900","Whangaparoa Central","Waitemata","3457","3305","3707","933","892"
"115000","Kumeu-Huapai","Waitemata","masked","3684","3967",">950","929"
"115100","Stanmore Bay East","Waitemata","2144","2040","2362","908","864"
"115200","Manly West","Waitemata","1905","1825","2081","915","877"
"115300","Muriwai Valley-Bethells Beach","Waitemata","808","770","920","878","837"
"115400","Tindalls-Matakatia","Waitemata","1638","1592","1807","906","881"
"115500","Coatesville","Waitemata","1816","1758","1996","910","881"
"115600","Dairy Flat South","Waitemata","1348","1302","1462","922","891"
"115700","Gulf Harbour North","Waitemata","2360","2286","2502","943","914"
"115800","Manly East","Waitemata","2838","2748","3144","903","874"
"115900","Riverhead","Waitemata","2371","2297","2508","945","916"
"116000","Army Bay","Waitemata","1237","1191","1330","930","895"
"116100","Kumeu Rural East","Waitemata","2010","1928","2238","898","861"
"116200","Gulf Harbour South","Waitemata","2360","2304","2549","926","904"
"116300","Paremoremo West","Waitemata","752","723","829","907","872"
"116400","Taupaki","Waitemata","1358","1302","1499","906","869"
"116500","Long Bay","Waitemata","masked","masked","1998",">950",">950"
"116600","Paremoremo East","Waitemata","1683","1616","1830","920","883"
"116700","Albany Heights","Waitemata","masked","masked","3032",">950",">950"
"116800","Awaruku","Waitemata","3552","3454","3741","949","923"
"116900","Fairview Heights","Waitemata","masked","3119","3336",">950","935"
"117000","Whenuapai","Waitemata","masked","4211","4512",">950","933"
"117100","Waitakere Ranges North","Waitemata","972","944","1086","895","869"
"117200","Torbay","Waitemata","3573","3484","3803","940","916"
"117300","Albany Central","Waitemata","masked","masked","1051",">950",">950"
"117400","Albany West","Waitemata","masked","2368","2498",">950","948"
"117500","Glamorgan","Waitemata","masked","masked","2654",">950",">950"
"117600","Oteha East","Waitemata","masked","2460","2624",">950","938"
"117700","Northcross","Waitemata","masked","2658","2804",">950","948"
"117800","Oteha West","Waitemata","masked","masked","1668",">950",">950"
"117900","Waiake","Waitemata","masked","3083","3308",">950","932"
"118000","Waitakere","Waitemata","1556","1498","1707","912","878"
"118100","Albany South","Waitemata","masked","2836","3033",">950","935"
"118200","Browns Bay South West","Waitemata","3409","3328","3597","948","925"
"118300","Browns Bay Central","Waitemata","2550","2485","2710","941","917"
"118400","Schnapper Rock","Waitemata","masked","masked","3308",">950",">950"
"118500","Pinehill ","Waitemata","masked","masked","3981",">950",">950"
"118600","North Harbour","Waitemata","805","783","883","912","887"
"118700","Browns Bay South East","Waitemata","masked","2338","2474",">950","945"
"118800","Westgate Central","Waitemata","masked","28","31",">950","903"
"118900","Greenhithe West","Waitemata","masked","2957","3177",">950","931"
"119000","Rothesay Bay","Waitemata","masked","2446","2602",">950","940"
"119100","Greenhithe East","Waitemata","masked","masked","2616",">950",">950"
"119200","Hobsonville","Waitemata","masked","1213","1282",">950","946"
"119300","Inlet Waitemata Harbour","Area outside District Health Board","20 or less","20 or less","masked","500","500"
"119400","Greenhithe South","Waitemata","masked","1695","1830",">950","926"
"119500","Murrays Bay West","Waitemata","masked","masked","2243",">950",">950"
"119600","Westgate South","Waitemata","1833","1751","1934","948","905"
"119700","Windsor Park","Waitemata","1422","1393","1535","926","907"
"119800","West Harbour West","Waitemata","3087","2865","3292","938","870"
"119900","Unsworth Heights West","Waitemata","masked","1960","2091",">950","937"
"120000","Murrays Bay East","Waitemata","masked","1824","1956",">950","933"
"120100","Birdwood West","Waitemata","660","620","715","923","867"
"120200","Hobsonville Point","Waitemata","masked","masked","7204",">950",">950"
"120300","West Harbour Clearwater Cove","Waitemata","masked","3562","3832",">950","930"
"120400","Unsworth Heights East","Waitemata","masked","3018","3221",">950","937"
"120500","Mairangi Bay North","Waitemata","masked","2424","2611",">950","928"
"120600","Massey Central","Waitemata","2492","2303","2655","939","867"
"120700","West Harbour Luckens Point","Waitemata","2295","2231","2427","946","919"
"120800","Mairangi Bay South","Waitemata","masked","2343","2487",">950","942"
"120900","Massey Royal Road West","Waitemata","masked","2227","2444",">950","911"
"121000","Bayview East","Waitemata","masked","masked","2880",">950",">950"
"121100","Swanson Rural","Waitemata","1842","1763","2033","906","867"
"121200","Sunnynook South","Waitemata","masked","masked","2105",">950",">950"
"121300","Sunnynook North","Waitemata","masked","masked","2330",">950",">950"
"121400","Bayview West","Waitemata","masked","1784","1893",">950","942"
"121500","Totara Vale North","Waitemata","masked","masked","2531",">950",">950"
"121600","Royal Heights North","Waitemata","3064","2913","3269","937","891"
"121700","Massey West","Waitemata","1338","1255","1416","945","886"
"121800","Beach Haven West","Waitemata","2619","2532","2772","945","913"
"121900","Totara Vale South","Waitemata","masked","masked","3205",">950",">950"
"122000","Swanson","Waitemata","masked","2219","2408",">950","922"
"122100","Bayview South","Waitemata","masked","2337","2485",">950","940"
"122200","Campbells Bay","Waitemata","masked","2429","2569",">950","946"
"122300","Royal Heights South","Waitemata","2847","2689","3090","921","870"
"122400","Beach Haven East","Waitemata","2947","2788","3173","929","879"
"122500","Massey East","Waitemata","2784","2613","2976","935","878"
"122600","Forrest Hill North","Waitemata","masked","masked","1986",">950",">950"
"122700","Glenfield North","Waitemata","masked","masked","2726",">950",">950"
"122800","Birkdale North","Waitemata","masked","3162","3388",">950","933"
"122900","Massey South","Waitemata","3442","3267","3705","929","882"
"123000","Ranui North","Waitemata","2922","2711","3191","916","850"
"123100","Glenfield West","Waitemata","masked","masked","2569",">950",">950"
