sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,Unknown,Unknown,37159,56994,652
100100,North Cape,Northland,797,1148,694
100200,Rangaunu Harbour,Northland,805,1322,609
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,691,965,716
100500,Tangonge,Northland,460,692,665
100600,Ahipara,Northland,498,755,660
100700,Kaitaia East,Northland,772,1346,574
100800,Kaitaia West,Northland,1140,1959,582
100900,Rangitihi,Northland,339,551,615
101000,Oruru-Parapara,Northland,342,548,624
101100,Taumarumaru,Northland,1328,1787,743
101200,Herekino-Takahue,Northland,338,551,613
101300,Peria,Northland,403,615,655
101400,Taemaro-Oruaiti,Northland,408,588,694
101500,Whakapaku,Northland,293,433,677
101600,Hokianga North,Northland,365,525,695
101700,Kohukohu-Broadwood,Northland,356,486,733
101800,Whakarara,Northland,579,814,711
101900,Kaeo,Northland,454,686,662
102000,Omahuta Forest-Horeke,Northland,363,571,636
102100,Hokianga South,Northland,505,710,711
102200,Lake Manuwai-Kapiro,Northland,1064,1547,688
102300,?kaihau,Northland,463,736,629
102400,Rangitane-Purerua,Northland,672,961,699
102500,Waipapa,Northland,368,539,683
102600,Puketotara,Northland,864,1241,696
102700,Waim? Forest,Northland,336,576,583
102800,Riverview,Northland,1280,1626,787
102900,Waipoua Forest,Northland,516,734,703
103000,Kerikeri Central,Northland,1369,1914,715
103100,Kerikeri South,Northland,1581,2044,773
103200,?haeawai-Waimate North,Northland,535,792,676
103300,Puketona-Waitangi,Northland,717,991,724
103400,Ngapuhi,Northland,479,799,599
103500,Kaikohe,Northland,1353,2222,609
103600,Pakaraka,Northland,262,408,642
103700,Haruru,Northland,541,776,697
103800,Russell,Northland,534,656,814
103900,Paihia,Northland,838,1188,705
104000,Mataraua Forest,Northland,160,283,565
104100,Matawaia-Taumarere,Northland,501,785,638
104200,Russell Peninsula,Northland,405,501,808
104300,Opua (Far North District),Northland,757,994,762
104400,Russell Forest-Rawhiti,Northland,329,466,706
104500,Moerewa,Northland,506,846,598
104600,Kawakawa,Northland,532,822,647
104700,Maromaku,Northland,228,367,621
104800,Mangakahia-H?kerenui,Northland,646,1072,603
104900,Whangaruru,Northland,1047,1602,654
105100,Matarau,Northland,1535,2106,729
105200,Hikurangi,Northland,506,848,597
105300,Kauri,Northland,886,1169,758
105400,Maungatapere,Northland,1706,2322,735
105500,Kamo West,Northland,1130,1499,754
105600,Matapouri-Tutukaka,Northland,972,1292,752
105700,Kiripaka,Northland,469,658,713
105800,Kamo East,Northland,1204,1856,649
105900,Granfield Reserve,Northland,1873,2332,803
106000,Kamo Central,Northland,769,1096,702
106100,Whau Valley,Northland,1468,1964,747
106200,Tikipunga North,Northland,1595,2234,714
106300,Pukenui,Northland,1279,1639,780
106400,Otangarei,Northland,549,1033,531
106500,Tikipunga South,Northland,1744,2490,700
106600,Kensington (Whangarei District),Northland,1796,2439,736
106700,Abbey Caves-Glenbervie,Northland,690,935,738
106800,Mairtown,Northland,1378,1805,763
106900,Maunu-Horahora,Northland,1844,2406,766
107000,Woodhill-Vinetown,Northland,1380,1996,691
107100,Whang?rei Central,Northland,544,786,692
107200,Riverside,Northland,1088,1511,720
107300,Raumanga,Northland,1055,1826,578
107400,Tarewa,Northland,607,1026,592
107500,Morningside (Whangarei District),Northland,939,1488,631
107600,Ngunguru,Northland,651,844,771
107700,Otaika-Portland,Northland,597,867,689
107800,Oakleigh-Mangapai,Northland,1073,1519,706
107900,Port-Limeburners,Northland,90,152,592
108000,Pataua,Northland,741,1089,680
108100,Onerahi Park,Northland,893,1181,756
108200,Sherwood Rise,Northland,1078,1559,691
108300,Onerahi,Northland,1088,1520,716
108400,Inlet Whang?rei Harbour,Northland,Masked,Masked,Masked
108500,Parua Bay,Northland,1482,1854,799
108600,Bream Bay,Northland,1013,1439,704
108700,Marsden Bay,Northland,1599,2008,796
108800,Ruak?k?,Northland,1363,1912,713
108900,Bream Head,Northland,809,1035,782
109000,Waipu,Northland,1707,2238,763
109100,Kaipara Coastal,Northland,1392,2236,623
109200,Maungaru,Northland,696,1128,617
109300,Dargaville,Northland,2074,3111,667
109400,Ruawai-Matakohe,Northland,1096,1590,689
109500,Otamatea (Kaipara District),Northland,758,1096,692
109600,Maungaturoto,Northland,546,803,680
109700,Kaiwaka,Northland,913,1403,651
109800,Mangawhai Rural,Northland,1139,1690,674
109900,Mangawhai Heads,Northland,1294,1746,741
110100,Mangawhai,Northland,596,803,742
110200,Okahukura Peninsula,Waitemata,618,993,622
110400,Cape Rodney,Waitemata,1681,2455,685
110500,Wellsford,Waitemata,771,1243,620
110700,South Head,Waitemata,1191,1736,686
110800,Kaipara Hills,Waitemata,779,1282,608
110900,Dome Valley-Matakana,Waitemata,820,1110,739
111100,Warkworth West,Waitemata,1461,1913,764
111200,Puhoi Valley,Waitemata,1782,2607,684
111300,Warkworth East,Waitemata,1938,2625,738
111400,Sandspit,Waitemata,579,756,766
111500,Tawharanui Peninsula,Waitemata,1312,1690,776
111600,Te Kuru,Waitemata,1142,1698,673
111700,Snells Beach,Waitemata,1946,2612,745
111800,Barrier Islands,Auckland,532,687,774
111900,Algies Bay-Scotts Landing,Waitemata,714,899,794
112100,Wainui-Waiwera,Waitemata,870,1254,694
112200,Parakai,Waitemata,447,664,673
112300,Helensville Rural,Waitemata,790,1127,701
112400,Helensville,Waitemata,1316,1910,689
112500,Waitoki,Waitemata,765,1146,668
112600,Waikoukou Valley,Waitemata,771,1135,679
112700,Orewa North,Waitemata,3029,3777,802
112800,Hatfields Beach,Waitemata,788,1107,712
112900,Orewa South,Waitemata,2502,3083,812
113000,Orewa Central,Waitemata,2093,2608,803
113100,Millwater North,Waitemata,1906,2540,750
113200,Waipatukahu,Waitemata,643,938,686
113300,Millwater South,Waitemata,1804,2616,690
113400,Dairy Flat North,Waitemata,1142,1822,627
113500,Dairy Flat West,Waitemata,700,1040,673
113600,Kingsway,Waitemata,1124,1610,698
113700,Riverhead Forest,Waitemata,Masked,Masked,Masked
113800,Silverdale Central (Auckland),Waitemata,255,392,651
113900,Red Beach West,Waitemata,1676,2087,803
114000,Red Beach East,Waitemata,2191,2955,741
114100,Silverdale South (Auckland),Waitemata,939,1393,674
114200,Waimauku,Waitemata,697,963,724
114300,Gulf Islands,Auckland,40,47,851
114400,Vipond,Waitemata,1525,2124,718
114500,Muriwai,Waitemata,569,774,735
114600,Stanmore Bay West,Waitemata,1243,1821,683
114700,Kumeu Rural West,Waitemata,873,1243,702
114800,Okura Bush,Waitemata,678,1000,678
114900,Whangapar?oa Central,Waitemata,2222,3093,718
115000,Kumeu-Huapai,Waitemata,2550,3504,728
115100,Stanmore Bay East,Waitemata,1342,1898,707
115200,Manly West,Waitemata,1235,1713,721
115300,Muriwai Valley-Bethells Beach,Waitemata,523,742,705
115400,Tindalls-Matakatia,Waitemata,1081,1477,732
115500,Coatesville,Waitemata,1204,1630,739
115600,Dairy Flat South,Waitemata,858,1205,712
115700,Gulf Harbour North,Waitemata,1513,2089,724
115800,Manly East,Waitemata,1943,2594,749
115900,Riverhead,Waitemata,1648,2189,753
116000,Army Bay,Waitemata,868,1114,779
116100,Kumeu Rural East,Waitemata,1275,1857,687
116200,Gulf Harbour South,Waitemata,1621,2165,749
116300,Paremoremo West,Waitemata,469,664,706
116400,Taupaki,Waitemata,861,1229,701
116500,Long Bay,Waitemata,1268,1812,700
116600,Paremoremo East,Waitemata,1010,1451,696
116700,Albany Heights,Waitemata,1882,2773,679
116800,Awaruku,Waitemata,2311,3165,730
116900,Fairview Heights,Waitemata,2005,2969,675
117000,Whenuapai,Waitemata,2921,4117,709
117100,Waitakere Ranges North,Waitemata,625,864,723
117200,Torbay,Waitemata,2372,3204,740
117300,Albany Central,Waitemata,616,1010,610
117400,Albany West,Waitemata,1597,2186,731
117500,Glamorgan,Waitemata,1659,2336,710
117600,Oteha East,Waitemata,1616,2314,698
117700,Northcross,Waitemata,1782,2457,725
117800,Oteha West,Waitemata,1074,1550,693
117900,Waiake,Waitemata,2073,2839,730
118000,Waitakere,Waitemata,979,1362,719
118100,Albany South,Waitemata,1941,2681,724
118200,Browns Bay South West,Waitemata,2152,3078,699
118300,Browns Bay Central,Waitemata,1791,2398,747
118400,Schnapper Rock,Waitemata,1966,2879,683
118500,Pinehill,Waitemata,2515,3616,696
118600,North Harbour,Waitemata,489,738,663
118700,Browns Bay South East,Waitemata,1564,2147,728
118800,Westgate Central,Waitemata,Masked,Masked,Masked
118900,Greenhithe West,Waitemata,2018,2678,754
119000,Rothesay Bay,Waitemata,1704,2200,775
119100,Greenhithe East,Waitemata,1683,2280,738
119200,Hobsonville,Waitemata,855,1174,728
119300,Inlet Waitemata Harbour,Area outside District Health Board,Masked,Masked,Masked
119400,Greenhithe South,Waitemata,1116,1590,702
119500,Murrays Bay West,Waitemata,1413,1925,734
119600,Westgate South,Waitemata,1193,1702,701
119700,Windsor Park,Waitemata,991,1327,747
119800,West Harbour West,Waitemata,1679,2654,633
119900,Unsworth Heights West,Waitemata,1361,1831,743
120000,Murrays Bay East,Waitemata,1247,1666,748
120100,Birdwood West,Waitemata,435,607,717
120200,Hobsonville Point,Waitemata,5338,6980,765
120300,West Harbour Clearwater Cove,Waitemata,2513,3331,754
120400,Unsworth Heights East,Waitemata,2138,2882,742
120500,Mairangi Bay North,Waitemata,1577,2181,723
120600,Massey Central,Waitemata,1345,2167,621
120700,West Harbour Luckens Point,Waitemata,1535,2089,735
120800,Mairangi Bay South,Waitemata,1561,2123,735
120900,Massey Royal Road West,Waitemata,1340,2092,641
121000,Bayview East,Waitemata,1850,2624,705
121100,Swanson Rural,Waitemata,1139,1654,689
121200,Sunnynook South,Waitemata,1288,1898,679
121300,Sunnynook North,Waitemata,1409,2084,676
121400,Bayview West,Waitemata,1226,1679,730
121500,Totara Vale North,Waitemata,1635,2315,706
121600,Royal Heights North,Waitemata,1913,2814,680
121700,Massey West,Waitemata,802,1203,667
121800,Beach Haven West,Waitemata,1782,2352,758
121900,Totara Vale South,Waitemata,2001,2938,681
122000,Swanson,Waitemata,1518,2111,719
122100,Bayview South,Waitemata,1560,2220,703
122200,Campbells Bay,Waitemata,1712,2191,781
122300,Royal Heights South,Waitemata,1641,2502,656
122400,Beach Haven East,Waitemata,1795,2622,685
122500,Massey East,Waitemata,1536,2440,630
122600,Forrest Hill North,Waitemata,1263,1785,708
122700,Glenfield North,Waitemata,1762,2524,698
122800,Birkdale North,Waitemata,2079,2952,704
122900,Massey South,Waitemata,1930,3017,640
123000,R?nui North,Waitemata,1524,2481,614
123100,Glenfield West,Waitemata,1677,2376,706
123200,Te Atat? Peninsula North West,Waitemata,1579,2206,716
123300,Glenfield South West,Waitemata,2070,2928,707
123400,Forrest Hill West,Waitemata,2242,3115,720
123500,Wairau Valley,Waitemata,108,189,571
123600,Forrest Hill East,Waitemata,1924,2615,736
123700,Castor Bay,Waitemata,2619,3493,750
123800,R?nui Domain,Waitemata,1428,2290,624
123900,Beach Haven South,Waitemata,1823,2324,784
124000,Glenfield Central,Waitemata,2314,3178,728
124100,Piha,Waitemata,448,668,671
124200,R?nui South West,Waitemata,1223,1871,654
124300,Henderson Larnoch,Waitemata,1799,2848,632
124400,Birkdale South,Waitemata,2387,3298,724
124500,Te Atat? Peninsula Central,Waitemata,1576,2296,686
124600,Glenfield East,Waitemata,1210,1723,702
124700,Henderson Valley,Waitemata,700,1000,700
124800,Te Atat? Peninsula West,Waitemata,1850,2617,707
124900,Henderson Lincoln West,Waitemata,1484,2279,651
125000,R?nui South East,Waitemata,1334,1912,698
125100,Henderson Lincoln East,Waitemata,130,193,674
125200,Birkenhead West,Waitemata,2823,3599,784
125300,Te Atat? Peninsula East,Waitemata,1716,2246,764
125400,Milford West,Waitemata,1769,2307,767
125500,Westlake,Waitemata,1691,2249,752
125600,Hillcrest North (Auckland),Waitemata,1938,2694,719
125700,Henderson Lincoln South,Waitemata,1223,1816,673
125800,Hillcrest West (Auckland),Waitemata,1808,2420,747
125900,Milford Central,Waitemata,1299,1607,808
126000,Summerland South,Waitemata,1805,2381,758
126100,Summerland North,Waitemata,1407,1933,728
126200,Hillcrest East (Auckland),Waitemata,2104,2923,720
126300,Chatswood,Waitemata,2035,2684,758
126400,Te Atat? South-Edmonton,Waitemata,1824,2574,709
126500,Birkenhead North,Waitemata,1621,2167,748
126600,Takapuna West,Waitemata,2491,3466,719
126700,Henderson North,Waitemata,1945,2773,701
126800,Takapuna Central,Waitemata,1561,2031,769
126900,Western Heights (Auckland),Waitemata,2395,3286,729
127000,Te Atat? South-Central,Waitemata,2209,3099,713
127100,Northcote Central (Auckland),Waitemata,1018,1495,681
127200,Akoranga,Waitemata,800,1020,784
127300,Northcote South (Auckland),Waitemata,1417,1943,729
127400,Birkenhead South,Waitemata,1918,2396,801
127500,Henderson Central,Waitemata,811,1093,742
127600,Waiatarua,Waitemata,1167,1602,728
127700,Te Atat? South-McLeod North,Waitemata,1694,2501,677
127800,Henderson Valley Park,Waitemata,827,1318,627
127900,Henderson North East,Waitemata,1372,1955,702
128000,Waitakere Ranges South,Waitemata,539,761,708
128100,Northcote Tuff Crater,Waitemata,1229,1688,728
128200,Northcote Point (Auckland),Waitemata,1808,2283,792
128300,McLaren Park,Waitemata,1905,2863,665
128400,Henderson East,Waitemata,1366,2032,672
128500,Te Atat? South-McLeod South,Waitemata,1822,2657,686
128600,Takapuna South,Waitemata,883,1160,761
128700,Rosebank Peninsula,Auckland,33,51,647
128800,Hauraki,Waitemata,2329,3043,765
128900,Glendene North,Waitemata,2254,3328,677
129000,Sunnyvale West-Parrs Park,Waitemata,1094,1722,635
129100,Sunnyvale East,Waitemata,2272,3413,666
129200,Point Chevalier West,Auckland,2474,2938,842
129300,Belmont (Auckland),Waitemata,1610,2081,774
129400,Bayswater,Waitemata,1512,1952,775
129500,Glendene South,Waitemata,1469,2139,687
129600,Glen Eden West,Waitemata,1699,2514,676
129700,Herne Bay,Auckland,1952,2361,827
129800,Westmere North,Auckland,1479,1779,831
129900,Point Chevalier East,Auckland,2806,3398,826
130000,Oratia,Waitemata,1098,1505,730
130100,Glen Eden Rosier,Waitemata,1680,2447,687
130200,Saint Marys Bay,Auckland,1446,1749,827
130300,Westmere South-Western Springs,Auckland,1829,2258,810
130400,Ponsonby West,Auckland,1397,1747,800
130500,Kelston North,Waitemata,1312,1943,675
130600,Avondale Rosebank,Auckland,2242,3205,700
130700,Narrow Neck,Waitemata,2682,3264,822
130800,Glen Eden North,Waitemata,1244,1924,647
130900,Glen Eden Woodglen,Waitemata,2070,2934,706
131000,Kelston South,Waitemata,1142,1832,623
131100,Waterview,Auckland,1957,2811,696
131200,Ponsonby East,Auckland,2099,2643,794
