"sa2_code","sa2_name","dhb","dose1_cnt","dose2_cnt","pop_cnt","dose1_uptake","dose2_uptake"
"Unknown","Unknown","Unknown","10366","8536","11642","890","733"
"100100","North Cape","Northland","750","692","847","885","817"
"100200","Rangaunu Harbour","Northland","800","703","1001","799","702"
"100400","Karikari Peninsula","Northland","397","322","515","771","625"
"100500","Tangonge","Northland","445","406","547","814","742"
"100600","Ahipara","Northland","468","419","587","797","714"
"100700","Kaitaia East","Northland","1062","848","1321","804","642"
"100800","Kaitaia West","Northland","1506","1208","1856","811","651"
"100900","Rangitihi","Northland","290","247","380","763","650"
"101000","Oruru-Parapara","Northland","230","192","309","744","621"
"101100","Taumarumaru","Northland","474","412","569","833","724"
"101200","Herekino-Takahue","Northland","326","269","418","780","644"
"101300","Peria","Northland","260","219","349","745","628"
"101400","Taemaro-Oruaiti","Northland","204","179","300","680","597"
"101500","Whakapaku","Northland","197","172","271","727","635"
"101600","Hokianga North","Northland","518","467","638","812","732"
"101700","Kohukohu-Broadwood","Northland","275","234","363","758","645"
"101800","Whakarara","Northland","449","407","535","839","761"
"101900","Kaeo","Northland","315","272","438","719","621"
"102000","Omahuta Forest-Horeke","Northland","416","342","627","663","545"
"102100","Hokianga South","Northland","484","398","687","705","579"
"102200","Lake Manuwai-Kapiro","Northland","183","162","248","738","653"
"102300","Okaihau","Northland","236","200","290","814","690"
"102400","Rangitane-Purerua","Northland","275","232","338","814","686"
"102500","Waipapa","Northland","98","81","122","803","664"
"102600","Puketotara","Northland","186","169","223","834","758"
"102700","Waima Forest","Northland","548","453","759","722","597"
"102800","Riverview","Northland","202","168","222","910","757"
"102900","Waipoua Forest","Northland","473","403","627","754","643"
"103000","Kerikeri Central","Northland","374","318","448","835","710"
"103100","Kerikeri South","Northland","190","168","226","841","743"
"103200","Ohaeawai-Waimate North","Northland","333","298","412","808","723"
"103300","Puketona-Waitangi","Northland","223","209","268","832","780"
"103400","Ngapuhi","Northland","703","600","946","743","634"
"103500","Kaikohe","Northland","2027","1671","2760","734","605"
"103600","Pakaraka","Northland","117","101","146","801","692"
"103700","Haruru","Northland","174","164","215","809","763"
"103800","Russell","Northland","121","116","135","896","859"
"103900","Paihia","Northland","381","321","481","792","667"
"104000","Mataraua Forest","Northland","255","211","338","754","624"
"104100","Matawaia-Taumarere","Northland","584","484","790","739","613"
