sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,NA,NA,33928,55529,611
100100,North Cape,Northland,826,1280,645
100200,Rangaunu Harbour,Northland,864,1482,583
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,734,1098,668
100500,Tangonge,Northland,491,775,634
100600,Ahipara,Northland,534,822,650
100700,Kaitaia East,Northland,850,1524,558
100800,Kaitaia West,Northland,1265,2229,568
100900,Rangitihi,Northland,368,628,586
101000,Oruru-Parapara,Northland,360,601,599
101100,Taumarumaru,Northland,1353,1864,726
101200,Herekino-Takahue,Northland,376,623,604
101300,Peria,Northland,423,679,623
101400,Taemaro-Oruaiti,Northland,428,665,644
101500,Whakapaku,Northland,312,468,667
101600,Hokianga North,Northland,399,594,672
101700,Kohukohu-Broadwood,Northland,366,528,693
101800,Whakarara,Northland,621,880,706
101900,Kaeo,Northland,492,773,636
102000,Omahuta Forest-Horeke,Northland,386,653,591
102100,Hokianga South,Northland,553,822,673
102200,Lake Manuwai-Kapiro,Northland,1137,1685,675
102300,?kaihau,Northland,485,815,595
102400,Rangitane-Purerua,Northland,721,1042,692
102500,Waipapa,Northland,402,610,659
102600,Puketotara,Northland,915,1323,692
102700,Waim? Forest,Northland,376,697,539
102800,Riverview,Northland,1374,1758,782
102900,Waipoua Forest,Northland,556,817,681
103000,Kerikeri Central,Northland,1468,2054,715
103100,Kerikeri South,Northland,1681,2222,757
103200,?haeawai-Waimate North,Northland,565,849,665
103300,Puketona-Waitangi,Northland,764,1071,713
103400,Ngapuhi,Northland,510,941,542
103500,Kaikohe,Northland,1420,2599,546
103600,Pakaraka,Northland,271,437,620
103700,Haruru,Northland,592,829,714
103800,Russell,Northland,560,695,806
103900,Paihia,Northland,885,1290,686
104000,Mataraua Forest,Northland,180,311,579
104100,Matawaia-Taumarere,Northland,522,921,567
104200,Russell Peninsula,Northland,427,522,818
104300,Opua (Far North District),Northland,781,1018,767
104400,Russell Forest-Rawhiti,Northland,345,510,676
104500,Moerewa,Northland,525,982,535
104600,Kawakawa,Northland,552,953,579
104700,Maromaku,Northland,242,425,569
104800,Mangakahia-H?kerenui,Northland,678,1209,561
104900,Whangaruru,Northland,1138,1795,634
105100,Matarau,Northland,1608,2290,702
105200,Hikurangi,Northland,538,944,570
105300,Kauri,Northland,950,1286,739
105400,Maungatapere,Northland,1787,2491,717
105500,Kamo West,Northland,1176,1654,711
105600,Matapouri-Tutukaka,Northland,988,1346,734
105700,Kiripaka,Northland,498,727,685
105800,Kamo East,Northland,1291,2057,628
