"sa2_code","sa2_name","dhb","dose1_cnt","dose2_cnt","pop_cnt","dose1_uptake","dose2_uptake"
"Unknown","Unknown","Unknown","10248","9685","masked",">950","924"
"100100","North Cape","Northland","780","759","855","912","888"
"100200","Rangaunu Harbour","Northland","861","823","1012","851","813"
"100300","Inlets Far North District","Northland","masked","masked","masked","masked","masked"
"100400","Karikari Peninsula","Northland","434","417","520","835","802"
"100500","Tangonge","Northland","486","472","556","874","849"
"100600","Ahipara","Northland","491","474","580","847","817"
"100700","Kaitaia East","Northland","1143","1071","1305","876","821"
"100800","Kaitaia West","Northland","1654","1548","1869","885","828"
"100900","Rangitihi","Northland","325","313","387","840","809"
"101000","Oruru-Parapara","Northland","254","239","316","804","756"
"101100","Taumarumaru","Northland","513","484","576","891","840"
"101200","Herekino-Takahue","Northland","347","328","417","832","787"
"101300","Peria","Northland","264","251","334","790","751"
"101400","Taemaro-Oruaiti","Northland","238","224","302","788","742"
"101500","Whakapaku","Northland","220","205","271","812","756"
"101600","Hokianga North","Northland","552","531","645","856","823"
"101700","Kohukohu-Broadwood","Northland","295","287","364","810","788"
"101800","Whakarara","Northland","467","449","531","879","846"
"101900","Kaeo","Northland","372","350","461","807","759"
"102000","Omahuta Forest-Horeke","Northland","470","440","640","734","688"
"102100","Hokianga South","Northland","546","509","707","772","720"
"102200","Lake Manuwai-Kapiro","Northland","212","201","252","841","798"
"102300","?kaihau","Northland","267","253","308","867","821"
"102400","Rangitane-Purerua","Northland","310","289","346","896","835"
"102500","Waipapa","Northland","108","104","124","871","839"
"102600","Puketotara","Northland","199","194","228","873","851"
"102700","Waim? Forest","Northland","589","561","763","772","735"
"102800","Riverview","Northland","207","201","masked",">950","931"
"102900","Waipoua Forest","Northland","512","486","625","819","778"
"103000","Kerikeri Central","Northland","404","387","452","894","856"
"103100","Kerikeri South","Northland","205","195","232","884","841"
"103200","?haeawai-Waimate North","Northland","353","333","410","861","812"
"103300","Puketona-Waitangi","Northland","234","232","263","890","882"
"103400","Ngapuhi","Northland","768","727","933","823","779"
"103500","Kaikohe","Northland","2232","2103","2740","815","768"
"103600","Pakaraka","Northland","135","128","147","918","871"
"103700","Haruru","Northland","197","194","219","900","886"
"103800","Russell","Northland","127","126","134","948","940"
"103900","Paihia","Northland","411","390","488","842","799"
"104000","Mataraua Forest","Northland","255","239","323","789","740"
"104100","Matawaia-Taumarere","Northland","658","627","811","811","773"
"104200","Russell Peninsula","Northland","59","59","75","787","787"
"104300","Opua (Far North District)","Northland","142","137","180","789","761"
"104400","Russell Forest-Rawhiti","Northland","335","319","391","857","816"
"104500","Moerewa","Northland","999","945","1178","848","802"
"104600","Kawakawa","Northland","715","669","808","885","828"
"104700","Maromaku","Northland","192","186","243","790","765"
"104800","Mangakahia-H?kerenui","Northland","541","511","594","911","860"
"104900","Whangaruru","Northland","572","555","653","876","850"
"105100","Matarau","Northland","314","306","351","895","872"
"105200","Hikurangi","Northland","422","400","473","892","846"
"105300","Kauri","Northland","201","198","232","866","853"
"105400","Maungatapere","Northland","391","377","421","929","895"
"105500","Kamo West","Northland","368","362","398","925","910"
"105600","Matapouri-Tutukaka","Northland","201","193","220","914","877"
"105700","Kiripaka","Northland","157","151","184","853","821"
"105800","Kamo East","Northland","826","788","917","901","859"
"105900","Granfield Reserve","Northland","421","399","449","938","889"
"106000","Kamo Central","Northland","386","373","417","926","894"
"106100","Whau Valley","Northland","539","523","598","901","875"
"106200","Tikipunga North","Northland","863","820","956","903","858"
"106300","Pukenui","Northland","155","152","171","906","889"
"106400","Otangarei","Northland","1057","962","1255","842","767"
"106500","Tikipunga South","Northland","1089","1044","1177","925","887"
