sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,Unknown,Unknown,34153,55015,621
100100,North Cape,Northland,818,1217,672
100200,Rangaunu Harbour,Northland,841,1400,601
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,709,1020,695
100500,Tangonge,Northland,465,726,640
100600,Ahipara,Northland,507,789,643
100700,Kaitaia East,Northland,821,1452,565
100800,Kaitaia West,Northland,1205,2079,580
100900,Rangitihi,Northland,350,582,601
101000,Oruru-Parapara,Northland,346,574,603
101100,Taumarumaru,Northland,1356,1838,738
101200,Herekino-Takahue,Northland,361,583,619
101300,Peria,Northland,405,647,626
101400,Taemaro-Oruaiti,Northland,415,613,677
101500,Whakapaku,Northland,303,446,679
101600,Hokianga North,Northland,380,551,690
101700,Kohukohu-Broadwood,Northland,363,504,720
101800,Whakarara,Northland,598,846,707
101900,Kaeo,Northland,469,710,661
102000,Omahuta Forest-Horeke,Northland,377,602,626
102100,Hokianga South,Northland,510,746,684
102200,Lake Manuwai-Kapiro,Northland,1095,1617,677
102300,?kaihau,Northland,472,775,609
102400,Rangitane-Purerua,Northland,693,1000,693
102500,Waipapa,Northland,382,574,666
102600,Puketotara,Northland,879,1289,682
102700,Waim? Forest,Northland,353,625,565
102800,Riverview,Northland,1290,1675,770
102900,Waipoua Forest,Northland,541,775,698
103000,Kerikeri Central,Northland,1407,1990,707
103100,Kerikeri South,Northland,1619,2124,762
103200,?haeawai-Waimate North,Northland,537,815,659
103300,Puketona-Waitangi,Northland,726,1016,715
103400,Ngapuhi,Northland,489,863,567
103500,Kaikohe,Northland,1379,2386,578
103600,Pakaraka,Northland,269,426,631
103700,Haruru,Northland,552,793,696
103800,Russell,Northland,541,669,809
103900,Paihia,Northland,852,1240,687
104000,Mataraua Forest,Northland,169,292,579
104100,Matawaia-Taumarere,Northland,509,845,602
104200,Russell Peninsula,Northland,412,513,803
104300,Opua (Far North District),Northland,765,1015,754
104400,Russell Forest-Rawhiti,Northland,334,474,705
104500,Moerewa,Northland,513,928,553
104600,Kawakawa,Northland,536,892,601
104700,Maromaku,Northland,239,402,595
