sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,NA,NA,26406,44143,598
100100,North Cape,Northland,834,1277,653
100200,Rangaunu Harbour,Northland,891,1529,583
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,751,1114,674
100500,Tangonge,Northland,486,771,630
100600,Ahipara,Northland,537,836,642
100700,Kaitaia East,Northland,855,1543,554
100800,Kaitaia West,Northland,1272,2248,566
100900,Rangitihi,Northland,378,651,581
101000,Oruru-Parapara,Northland,360,602,598
101100,Taumarumaru,Northland,1364,1882,725
101200,Herekino-Takahue,Northland,391,647,604
101300,Peria,Northland,429,696,616
101400,Taemaro-Oruaiti,Northland,450,675,667
101500,Whakapaku,Northland,309,469,659
101600,Hokianga North,Northland,405,598,677
101700,Kohukohu-Broadwood,Northland,359,525,684
101800,Whakarara,Northland,631,906,696
101900,Kaeo,Northland,492,781,630
102000,Omahuta Forest-Horeke,Northland,394,664,593
102100,Hokianga South,Northland,560,826,678
102200,Lake Manuwai-Kapiro,Northland,1143,1710,668
102300,?kaihau,Northland,506,835,606
102400,Rangitane-Purerua,Northland,736,1071,687
102500,Waipapa,Northland,409,622,658
102600,Puketotara,Northland,928,1341,692
102700,Waim? Forest,Northland,375,690,543
102800,Riverview,Northland,1410,1807,780
102900,Waipoua Forest,Northland,577,828,697
103000,Kerikeri Central,Northland,1473,2071,711
103100,Kerikeri South,Northland,1724,2268,760
103200,?haeawai-Waimate North,Northland,577,869,664
103300,Puketona-Waitangi,Northland,769,1079,713
103400,Ngapuhi,Northland,520,961,541
103500,Kaikohe,Northland,1439,2621,549
103600,Pakaraka,Northland,277,445,622
103700,Haruru,Northland,587,814,721
103800,Russell,Northland,563,689,817
103900,Paihia,Northland,887,1291,687
104000,Mataraua Forest,Northland,178,326,546
104100,Matawaia-Taumarere,Northland,523,925,565
104200,Russell Peninsula,Northland,434,532,816
104300,Opua (Far North District),Northland,770,1007,765
104400,Russell Forest-Rawhiti,Northland,351,518,678
104500,Moerewa,Northland,526,987,533
104600,Kawakawa,Northland,566,970,584
104700,Maromaku,Northland,251,443,567
104800,Mangakahia-H?kerenui,Northland,690,1233,560
104900,Whangaruru,Northland,1144,1796,637
105100,Matarau,Northland,1634,2317,705
105200,Hikurangi,Northland,542,945,574
105300,Kauri,Northland,948,1290,735
105400,Maungatapere,Northland,1808,2540,712
105500,Kamo West,Northland,1164,1654,704
105600,Matapouri-Tutukaka,Northland,992,1356,732
105700,Kiripaka,Northland,512,750,683
105800,Kamo East,Northland,1298,2072,626
105900,Granfield Reserve,Northland,1934,2505,772
106000,Kamo Central,Northland,815,1223,666
106100,Whau Valley,Northland,1553,2124,731
106200,Tikipunga North,Northland,1815,2558,710
106300,Pukenui,Northland,1381,1814,761
106400,Otangarei,Northland,633,1244,509
106500,Tikipunga South,Northland,1829,2746,666
106600,Kensington (Whangarei District),Northland,1891,2601,727
106700,Abbey Caves-Glenbervie,Northland,736,1059,695
106800,Mairtown,Northland,1441,1908,755
106900,Maunu-Horahora,Northland,1927,2536,760
107000,Woodhill-Vinetown,Northland,1440,2091,689
107100,Whang?rei Central,Northland,601,861,698
107200,Riverside,Northland,1150,1619,710
107300,Raumanga,Northland,1171,2109,555
107400,Tarewa,Northland,682,1223,558
107500,Morningside (Whangarei District),Northland,1028,1660,619
107600,Ngunguru,Northland,674,889,758
107700,Otaika-Portland,Northland,646,958,674
107800,Oakleigh-Mangapai,Northland,1128,1639,688
107900,Port-Limeburners,Northland,102,168,607
108000,Pataua,Northland,787,1212,649
108100,Onerahi Park,Northland,920,1219,755
108200,Sherwood Rise,Northland,1153,1704,677
108300,Onerahi,Northland,1146,1681,682
108400,Inlet Whang?rei Harbour,Northland,Masked,Masked,Masked
108500,Parua Bay,Northland,1550,1984,781
108600,Bream Bay,Northland,1078,1608,670
108700,Marsden Bay,Northland,1714,2209,776
108800,Ruak?k?,Northland,1457,2074,703
108900,Bream Head,Northland,826,1081,764
109000,Waipu,Northland,1798,2425,741
109100,Kaipara Coastal,Northland,1513,2477,611
109200,Maungaru,Northland,761,1255,606
109300,Dargaville,Northland,2181,3409,640
109400,Ruawai-Matakohe,Northland,1130,1715,659
109500,Otamatea (Kaipara District),Northland,822,1218,675
109600,Maungaturoto,Northland,572,877,652
109700,Kaiwaka,Northland,977,1547,632
109800,Mangawhai Rural,Northland,1226,1810,677
109900,Mangawhai Heads,Northland,1339,1846,725
110100,Mangawhai,Northland,623,844,738
110200,Okahukura Peninsula,Waitemata,638,1045,611
110400,Cape Rodney,Waitemata,1802,2636,684
110500,Wellsford,Waitemata,812,1344,604
110600,NA,NA,Masked,Masked,Masked
110700,South Head,Waitemata,1271,1914,664
110800,Kaipara Hills,Waitemata,821,1412,581
110900,Dome Valley-Matakana,Waitemata,903,1215,743
111100,Warkworth West,Waitemata,1570,2084,753
111200,Puhoi Valley,Waitemata,1934,2858,677
111300,Warkworth East,Waitemata,2101,2854,736
111400,Sandspit,Waitemata,631,814,775
111500,Tawharanui Peninsula,Waitemata,1346,1755,767
111600,Te Kuru,Waitemata,1216,1858,654
111700,Snells Beach,Waitemata,2047,2766,740
111800,Barrier Islands,Auckland,569,777,732
111900,Algies Bay-Scotts Landing,Waitemata,748,960,779
112100,Wainui-Waiwera,Waitemata,949,1371,692
112200,Parakai,Waitemata,476,730,652
112300,Helensville Rural,Waitemata,869,1261,689
112400,Helensville,Waitemata,1419,2075,684
112500,Waitoki,Waitemata,797,1228,649
112600,Waikoukou Valley,Waitemata,839,1279,656
112700,Orewa North,Waitemata,3240,4062,798
112800,Hatfields Beach,Waitemata,831,1160,716
112900,Orewa South,Waitemata,2736,3425,799
113000,Orewa Central,Waitemata,2159,2695,801
113100,Millwater North,Waitemata,1967,2662,739
113200,Waipatukahu,Waitemata,697,1033,675
113300,Millwater South,Waitemata,1956,2875,680
113400,Dairy Flat North,Waitemata,1463,2293,638
113500,Dairy Flat West,Waitemata,732,1136,644
113600,Kingsway,Waitemata,1224,1741,703
113700,Riverhead Forest,Waitemata,Masked,Masked,Masked
113800,Silverdale Central (Auckland),Waitemata,373,572,652
113900,Red Beach West,Waitemata,1836,2316,793
114000,Red Beach East,Waitemata,2312,3136,737
114100,Silverdale South (Auckland),Waitemata,973,1473,661
114200,Waimauku,Waitemata,756,1082,699
114300,Gulf Islands,Auckland,43,51,843
114400,Vipond,Waitemata,1590,2216,718
114500,Muriwai,Waitemata,613,847,724
114600,Stanmore Bay West,Waitemata,1287,1940,663
114700,Kumeu Rural West,Waitemata,911,1337,681
114800,Okura Bush,Waitemata,754,1074,702
114900,Whangapar?oa Central,Waitemata,2347,3306,710
115000,Kumeu-Huapai,Waitemata,2865,3915,732
115100,Stanmore Bay East,Waitemata,1393,2043,682
115200,Manly West,Waitemata,1308,1846,709
115300,Muriwai Valley-Bethells Beach,Waitemata,549,786,698
115400,Tindalls-Matakatia,Waitemata,1150,1576,730
115500,Coatesville,Waitemata,1331,1840,723
115600,Dairy Flat South,Waitemata,937,1327,706
115700,Gulf Harbour North,Waitemata,1603,2228,719
115800,Manly East,Waitemata,2034,2754,739
115900,Riverhead,Waitemata,1767,2371,745
116000,Army Bay,Waitemata,876,1160,755
116100,Kumeu Rural East,Waitemata,1410,2037,692
116200,Gulf Harbour South,Waitemata,1756,2315,759
116300,Paremoremo West,Waitemata,515,738,698
116400,Taupaki,Waitemata,950,1386,685
116500,Long Bay,Waitemata,1512,2105,718
116600,Paremoremo East,Waitemata,1071,1558,687
116700,Albany Heights,Waitemata,2111,2998,704
116800,Awaruku,Waitemata,2444,3387,722
116900,Fairview Heights,Waitemata,2180,3183,685
117000,Whenuapai,Waitemata,3308,4597,720
117100,Waitakere Ranges North,Waitemata,670,922,727
117200,Torbay,Waitemata,2527,3429,737
117300,Albany Central,Waitemata,723,1100,657
117400,Albany West,Waitemata,1716,2307,744
117500,Glamorgan,Waitemata,1765,2488,709
117600,Oteha East,Waitemata,1728,2433,710
117700,Northcross,Waitemata,1887,2581,731
117800,Oteha West,Waitemata,1167,1695,688
