sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,Unknown,Unknown,35907,55702,645
100100,North Cape,Northland,800,1157,691
100200,Rangaunu Harbour,Northland,810,1332,608
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,698,977,714
100500,Tangonge,Northland,460,696,661
100600,Ahipara,Northland,500,766,653
100700,Kaitaia East,Northland,786,1378,570
100800,Kaitaia West,Northland,1157,1984,583
100900,Rangitihi,Northland,343,560,612
101000,Oruru-Parapara,Northland,343,555,618
101100,Taumarumaru,Northland,1331,1790,744
101200,Herekino-Takahue,Northland,346,557,621
101300,Peria,Northland,405,624,649
101400,Taemaro-Oruaiti,Northland,414,601,689
101500,Whakapaku,Northland,296,435,680
101600,Hokianga North,Northland,365,530,689
101700,Kohukohu-Broadwood,Northland,360,488,738
101800,Whakarara,Northland,588,817,720
101900,Kaeo,Northland,461,696,662
102000,Omahuta Forest-Horeke,Northland,368,579,636
102100,Hokianga South,Northland,503,716,703
102200,Lake Manuwai-Kapiro,Northland,1086,1562,695
102300,?kaihau,Northland,466,744,626
102400,Rangitane-Purerua,Northland,679,971,699
102500,Waipapa,Northland,372,546,681
102600,Puketotara,Northland,872,1253,696
102700,Waim? Forest,Northland,340,595,571
102800,Riverview,Northland,1282,1627,788
102900,Waipoua Forest,Northland,521,752,693
103000,Kerikeri Central,Northland,1384,1925,719
103100,Kerikeri South,Northland,1593,2056,775
103200,?haeawai-Waimate North,Northland,538,797,675
103300,Puketona-Waitangi,Northland,721,994,725
103400,Ngapuhi,Northland,485,815,595
103500,Kaikohe,Northland,1371,2265,605
103600,Pakaraka,Northland,267,411,650
103700,Haruru,Northland,544,783,695
103800,Russell,Northland,534,659,810
103900,Paihia,Northland,844,1208,699
104000,Mataraua Forest,Northland,161,286,563
104100,Matawaia-Taumarere,Northland,503,803,626
104200,Russell Peninsula,Northland,407,502,811
104300,Opua (Far North District),Northland,768,1004,765
104400,Russell Forest-Rawhiti,Northland,330,469,704
104500,Moerewa,Northland,508,866,587
104600,Kawakawa,Northland,536,835,642
104700,Maromaku,Northland,229,377,607
104800,Mangakahia-H?kerenui,Northland,651,1083,601
104900,Whangaruru,Northland,1058,1619,653
105100,Matarau,Northland,1541,2125,725
105200,Hikurangi,Northland,506,862,587
105300,Kauri,Northland,895,1179,759
105400,Maungatapere,Northland,1723,2348,734
105500,Kamo West,Northland,1132,1505,752
105600,Matapouri-Tutukaka,Northland,977,1305,749
105700,Kiripaka,Northland,472,665,710
105800,Kamo East,Northland,1215,1891,643
105900,Granfield Reserve,Northland,1879,2338,804
106000,Kamo Central,Northland,774,1107,699
106100,Whau Valley,Northland,1482,1984,747
106200,Tikipunga North,Northland,1615,2259,715
106300,Pukenui,Northland,1292,1654,781
106400,Otangarei,Northland,566,1059,534
106500,Tikipunga South,Northland,1747,2515,695
106600,Kensington (Whangarei District),Northland,1816,2453,740
106700,Abbey Caves-Glenbervie,Northland,694,945,734
106800,Mairtown,Northland,1387,1815,764
106900,Maunu-Horahora,Northland,1860,2419,769
107000,Woodhill-Vinetown,Northland,1394,2017,691
107100,Whang?rei Central,Northland,550,797,690
107200,Riverside,Northland,1089,1523,715
107300,Raumanga,Northland,1073,1850,580
107400,Tarewa,Northland,618,1039,595
107500,Morningside (Whangarei District),Northland,942,1502,627
107600,Ngunguru,Northland,650,843,771
107700,Otaika-Portland,Northland,606,876,692
107800,Oakleigh-Mangapai,Northland,1080,1525,708
107900,Port-Limeburners,Northland,92,150,613
108000,Pataua,Northland,743,1097,677
108100,Onerahi Park,Northland,900,1194,754
108200,Sherwood Rise,Northland,1088,1576,690
108300,Onerahi,Northland,1103,1544,714
108400,Inlet Whang?rei Harbour,Northland,Masked,Masked,Masked
108500,Parua Bay,Northland,1482,1857,798
108600,Bream Bay,Northland,1017,1446,703
108700,Marsden Bay,Northland,1614,2025,797
108800,Ruak?k?,Northland,1367,1928,709
108900,Bream Head,Northland,816,1039,785
109000,Waipu,Northland,1720,2258,762
109100,Kaipara Coastal,Northland,1414,2249,629
109200,Maungaru,Northland,701,1138,616
109300,Dargaville,Northland,2098,3140,668
109400,Ruawai-Matakohe,Northland,1100,1597,689
109500,Otamatea (Kaipara District),Northland,766,1113,688
109600,Maungaturoto,Northland,552,808,683
109700,Kaiwaka,Northland,917,1413,649
109800,Mangawhai Rural,Northland,1148,1706,673
109900,Mangawhai Heads,Northland,1302,1761,739
110100,Mangawhai,Northland,601,809,743
110200,Okahukura Peninsula,Waitemata,619,995,622
110400,Cape Rodney,Waitemata,1703,2481,686
110500,Wellsford,Waitemata,779,1247,625
110700,South Head,Waitemata,1198,1751,684
110800,Kaipara Hills,Waitemata,785,1292,608
110900,Dome Valley-Matakana,Waitemata,827,1115,742
111100,Warkworth West,Waitemata,1476,1932,764
111200,Puhoi Valley,Waitemata,1796,2626,684
111300,Warkworth East,Waitemata,1954,2641,740
111400,Sandspit,Waitemata,585,761,769
111500,Tawharanui Peninsula,Waitemata,1323,1699,779
111600,Te Kuru,Waitemata,1146,1713,669
111700,Snells Beach,Waitemata,1958,2622,747
111800,Barrier Islands,Auckland,535,699,765
111900,Algies Bay-Scotts Landing,Waitemata,718,909,790
112100,Wainui-Waiwera,Waitemata,878,1265,694
112200,Parakai,Waitemata,451,675,668
112300,Helensville Rural,Waitemata,794,1133,701
112400,Helensville,Waitemata,1325,1923,689
112500,Waitoki,Waitemata,771,1160,665
112600,Waikoukou Valley,Waitemata,773,1137,680
112700,Orewa North,Waitemata,3040,3789,802
112800,Hatfields Beach,Waitemata,795,1109,717
112900,Orewa South,Waitemata,2526,3106,813
113000,Orewa Central,Waitemata,2094,2608,803
113100,Millwater North,Waitemata,1910,2552,748
113200,Waipatukahu,Waitemata,650,942,690
113300,Millwater South,Waitemata,1832,2634,696
113400,Dairy Flat North,Waitemata,1155,1839,628
113500,Dairy Flat West,Waitemata,705,1039,679
113600,Kingsway,Waitemata,1139,1627,700
113700,Riverhead Forest,Waitemata,Masked,Masked,Masked
113800,Silverdale Central (Auckland),Waitemata,259,401,646
113900,Red Beach West,Waitemata,1678,2100,799
114000,Red Beach East,Waitemata,2203,2961,744
114100,Silverdale South (Auckland),Waitemata,939,1395,673
114200,Waimauku,Waitemata,701,970,723
114300,Gulf Islands,Auckland,40,47,851
114400,Vipond,Waitemata,1536,2128,722
114500,Muriwai,Waitemata,573,777,737
114600,Stanmore Bay West,Waitemata,1252,1831,684
114700,Kumeu Rural West,Waitemata,878,1252,701
114800,Okura Bush,Waitemata,687,1005,684
114900,Whangapar?oa Central,Waitemata,2236,3109,719
115000,Kumeu-Huapai,Waitemata,2574,3522,731
115100,Stanmore Bay East,Waitemata,1340,1888,710
115200,Manly West,Waitemata,1235,1723,717
115300,Muriwai Valley-Bethells Beach,Waitemata,524,743,705
115400,Tindalls-Matakatia,Waitemata,1087,1485,732
115500,Coatesville,Waitemata,1212,1636,741
115600,Dairy Flat South,Waitemata,866,1211,715
115700,Gulf Harbour North,Waitemata,1530,2090,732
115800,Manly East,Waitemata,1954,2598,752
115900,Riverhead,Waitemata,1657,2193,756
116000,Army Bay,Waitemata,872,1118,780
116100,Kumeu Rural East,Waitemata,1284,1874,685
116200,Gulf Harbour South,Waitemata,1638,2175,753
116300,Paremoremo West,Waitemata,476,669,712
116400,Taupaki,Waitemata,867,1229,705
116500,Long Bay,Waitemata,1291,1819,710
116600,Paremoremo East,Waitemata,1012,1451,697
116700,Albany Heights,Waitemata,1907,2787,684
116800,Awaruku,Waitemata,2331,3185,732
116900,Fairview Heights,Waitemata,2021,2975,679
117000,Whenuapai,Waitemata,2939,4130,712
117100,Waitakere Ranges North,Waitemata,627,868,722
117200,Torbay,Waitemata,2393,3223,742
117300,Albany Central,Waitemata,624,1015,615
117400,Albany West,Waitemata,1616,2199,735
117500,Glamorgan,Waitemata,1671,2351,711
117600,Oteha East,Waitemata,1629,2325,701
117700,Northcross,Waitemata,1794,2471,726
117800,Oteha West,Waitemata,1082,1557,695
117900,Waiake,Waitemata,2083,2845,732
118000,Waitakere,Waitemata,983,1363,721
118100,Albany South,Waitemata,1951,2687,726
118200,Browns Bay South West,Waitemata,2169,3085,703
118300,Browns Bay Central,Waitemata,1801,2407,748
118400,Schnapper Rock,Waitemata,1976,2879,686
118500,Pinehill,Waitemata,2542,3640,698
