sa2_code,sa2_name,dhb,ethnicity_priority,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
136100,Grafton,Auckland,Pacific Peoples,masked,masked,masked,941,941
136200,Eden Park,Auckland,Pacific Peoples,masked,masked,masked,>950,941
136300,Sandringham North,Auckland,Pacific Peoples,263,256,284,926,901
136400,Parnell West,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
136500,New Lynn South,Waitemata,Pacific Peoples,masked,masked,masked,>950,936
136600,New Windsor North,Auckland,Pacific Peoples,426,416,453,940,918
136700,Titirangi South,Waitemata,Pacific Peoples,masked,masked,masked,>950,>950
136800,Ōwairaka East,Auckland,Pacific Peoples,230,226,248,927,911
136900,Eden Valley,Auckland,Pacific Peoples,masked,masked,masked,>950,946
137000,Sandringham Central,Auckland,Pacific Peoples,218,209,236,924,886
137100,Glenavon,Auckland,Pacific Peoples,660,637,710,930,897
137200,Blockhouse Bay North,Auckland,Pacific Peoples,403,395,436,924,906
137300,Green Bay North,Waitemata,Pacific Peoples,masked,masked,masked,>950,>950
137400,Parnell East,Auckland,Pacific Peoples,masked,masked,masked,930,930
137500,Laingholm,Waitemata,Pacific Peoples,masked,masked,masked,939,939
137600,Sandringham West,Auckland,Pacific Peoples,186,182,200,930,910
137700,Mount Eden North East,Auckland,Pacific Peoples,51,47,58,879,810
137800,Mount Eden North,Auckland,Pacific Peoples,96,96,111,865,865
137900,Wesley West,Auckland,Pacific Peoples,988,955,1088,908,878
138000,Green Bay South,Waitemata,Pacific Peoples,masked,masked,masked,>950,>950
138100,Balmoral,Auckland,Pacific Peoples,190,186,206,922,903
138200,Sandringham East,Auckland,Pacific Peoples,287,282,310,926,910
138300,New Windsor South,Auckland,Pacific Peoples,586,577,640,916,902
138400,Mount Eden West,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
138500,Newmarket,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
138600,Blockhouse Bay North East,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
138700,Epsom North,Auckland,Pacific Peoples,103,103,111,928,928
138800,Wesley South,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
138900,Blockhouse Bay South,Auckland,Pacific Peoples,257,255,282,911,904
139000,Mount Eden East,Auckland,Pacific Peoples,masked,masked,masked,>950,942
139100,Wesley East,Auckland,Pacific Peoples,576,565,617,934,916
139200,Orakei West,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
139300,Maungawhau,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
139400,Remuera West,Auckland,Pacific Peoples,57,56,63,905,889
139500,Blockhouse Bay East,Auckland,Pacific Peoples,masked,masked,masked,>950,940
139600,Lynfield North,Auckland,Pacific Peoples,176,176,192,917,917
139700,Mount Roskill North,Auckland,Pacific Peoples,303,293,349,868,840
139800,Mount Roskill White Swan,Auckland,Pacific Peoples,478,463,529,904,875
139900,Mount Eden South,Auckland,Pacific Peoples,masked,masked,masked,>950,940
140000,Remuera Waitaramoa,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
140100,Orakei East,Auckland,Pacific Peoples,masked,masked,masked,>950,944
140200,Epsom Central-North,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
140300,Mount St John,Auckland,Pacific Peoples,119,117,136,875,860
140400,Mount Roskill Central North,Auckland,Pacific Peoples,386,379,428,902,886
140500,Remuera North,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
140600,Three Kings West,Auckland,Pacific Peoples,masked,masked,masked,>950,929
140700,Mount Roskill Central South,Auckland,Pacific Peoples,490,478,526,932,909
140800,Epsom Central-South,Auckland,Pacific Peoples,masked,masked,masked,>950,931
140900,Lynfield South,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
141000,Remuera South,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
141100,Mission Bay,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
141200,Three Kings East,Auckland,Pacific Peoples,52,51,64,812,797
141300,Mount Roskill South,Auckland,Pacific Peoples,masked,masked,masked,>950,942
141400,Inlet Manukau Harbour,Area outside District Health Board,Pacific Peoples,masked,masked,masked,masked,masked
141500,Epsom East,Auckland,Pacific Peoples,92,90,102,902,882
141600,Remuera Waiata,Auckland,Pacific Peoples,masked,masked,masked,862,793
141700,Epsom South,Auckland,Pacific Peoples,45,44,53,849,830
141800,Kohimarama,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
141900,Meadowbank West,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
142000,Hillsborough North (Auckland),Auckland,Pacific Peoples,masked,masked,masked,>950,929
142100,Hillsborough West (Auckland),Auckland,Pacific Peoples,masked,masked,masked,>950,>950
142200,Greenlane North,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
142300,Waikowhai North,Auckland,Pacific Peoples,837,825,908,922,909
142400,Remuera East,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
142500,Waikowhai South,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
142600,Royal Oak West (Auckland),Auckland,Pacific Peoples,158,156,177,893,881
142700,Saint Heliers West,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
142800,One Tree Hill,Auckland,Pacific Peoples,340,334,358,>950,933
142900,Hillsborough East (Auckland),Auckland,Pacific Peoples,masked,masked,masked,>950,>950
143000,Saint Heliers North,Auckland,Pacific Peoples,masked,masked,masked,875,844
143100,Remuera Abbotts Park,Auckland,Pacific Peoples,59,59,70,843,843
143200,Meadowbank East,Auckland,Pacific Peoples,masked,masked,masked,937,921
143300,Ellerslie Central,Auckland,Pacific Peoples,144,142,155,929,916
143400,Royal Oak East (Auckland),Auckland,Pacific Peoples,197,194,210,938,924
143500,Saint Heliers South,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
143600,Hillsborough South (Auckland),Auckland,Pacific Peoples,149,147,161,925,913
143700,Saint Johns West,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
143800,Greenlane South,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
143900,Remuera Waiatarua,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
144000,Glendowie North,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
144100,Onehunga West,Auckland,Pacific Peoples,masked,masked,masked,>950,943
144200,Ellerslie West,Auckland,Pacific Peoples,masked,masked,masked,>950,923
144300,Onehunga North,Auckland,Pacific Peoples,464,453,495,937,915
144400,Ellerslie East,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
144500,Saint Johns East,Auckland,Pacific Peoples,masked,masked,masked,>950,946
144600,Oneroa West,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
144700,Glen Innes West,Auckland,Pacific Peoples,1121,1085,1236,907,878
144800,Ellerslie South,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
144900,Stonefields West,Auckland,Pacific Peoples,masked,masked,masked,795,795
145000,Onehunga Central,Auckland,Pacific Peoples,491,487,530,926,919
145100,Glendowie South,Auckland,Pacific Peoples,148,144,160,925,900
145200,Oranga,Auckland,Pacific Peoples,958,935,1022,937,915
145300,Mount Wellington North West,Auckland,Pacific Peoples,160,160,172,930,930
145400,Panmure Glen Innes Industrial,Auckland,Pacific Peoples,masked,masked,masked,937,905
145500,Onehunga-Te Papapa Industrial,Auckland,Pacific Peoples,147,137,160,919,856
145600,Te Papapa,Auckland,Pacific Peoples,masked,masked,masked,>950,938
145700,Stonefields East,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
145800,Glen Innes East-Wai O Taiki Bay,Auckland,Pacific Peoples,masked,masked,masked,>950,923
145900,Penrose,Auckland,Pacific Peoples,99,95,109,908,872
146000,Mount Wellington North East,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
146100,Māngere Bridge Ambury,Counties Manukau,Pacific Peoples,606,598,658,921,909
146200,Mount Wellington Ferndale,Auckland,Pacific Peoples,masked,masked,masked,>950,935
146300,Point England,Auckland,Pacific Peoples,1682,1627,1812,928,898
146400,Bucklands Beach North,Counties Manukau,Pacific Peoples,43,43,53,811,811
146500,Mount Wellington East,Auckland,Pacific Peoples,masked,masked,masked,>950,941
146600,Mount Wellington West,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
146700,Panmure West,Auckland,Pacific Peoples,masked,masked,masked,881,810
146800,Māngere Bridge,Counties Manukau,Pacific Peoples,621,606,680,913,891
146900,Oneroa East-Palm Beach,Auckland,Pacific Peoples,masked,masked,masked,>950,917
147000,Tamaki,Auckland,Pacific Peoples,1148,1121,1232,932,910
147100,Panmure East,Auckland,Pacific Peoples,masked,masked,masked,>950,940
147200,Mount Wellington Central,Auckland,Pacific Peoples,624,615,682,915,902
147400,Sylvia Park,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
147500,Māngere Mountain View,Counties Manukau,Pacific Peoples,1320,1286,1452,909,886
147600,Surfdale,Auckland,Pacific Peoples,masked,masked,masked,914,914
147700,Mount Wellington Industrial,Auckland,Pacific Peoples,masked,masked,masked,masked,masked
147800,Half Moon Bay West,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
147900,Auckland Airport,Counties Manukau,Pacific Peoples,85,82,118,720,695
148000,Eastern Beach,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
148100,Sunnyhills West-Pakuranga North,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
148200,Favona North,Counties Manukau,Pacific Peoples,1449,1426,1573,921,907
148300,Bucklands Beach Central,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
148400,Farm Cove,Counties Manukau,Pacific Peoples,masked,masked,masked,897,897
148500,Māngere North,Counties Manukau,Pacific Peoples,1131,1099,1234,917,891
148600,Favona West,Counties Manukau,Pacific Peoples,1814,1765,1935,937,912
148700,Ostend,Auckland,Pacific Peoples,masked,masked,masked,932,909
148800,Half Moon Bay North East,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
148900,Māngere West,Counties Manukau,Pacific Peoples,2335,2278,2554,914,892
149000,Pakuranga West,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
149100,Mount Wellington South West,Auckland,Pacific Peoples,616,610,650,948,938
149200,Sunnyhills East,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
149300,Half Moon Bay South East,Counties Manukau,Pacific Peoples,137,135,152,901,888
149400,Favona East,Counties Manukau,Pacific Peoples,1948,1898,2094,930,906
149500,Mount Wellington South East,Auckland,Pacific Peoples,1144,1118,1234,927,906
149600,Ōtāhuhu Industrial,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
149700,Bucklands Beach South,Counties Manukau,Pacific Peoples,90,89,102,882,873
149800,Pakuranga Central,Counties Manukau,Pacific Peoples,324,319,347,934,919
149900,Āwhitu,Counties Manukau,Pacific Peoples,44,44,53,830,830
150000,Harania North,Counties Manukau,Pacific Peoples,2544,2458,2702,942,910
150100,Ōtāhuhu Central,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
150200,Māngere Central,Counties Manukau,Pacific Peoples,1996,1941,2160,924,899
150300,Ōtāhuhu North,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
150400,Howick West,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
150500,Pakuranga Heights North West,Counties Manukau,Pacific Peoples,199,191,218,913,876
150600,Mellons Bay,Counties Manukau,Pacific Peoples,36,36,44,818,818
150700,Pakuranga Heights East,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
150800,Sutton Park,Counties Manukau,Pacific Peoples,2295,2248,2443,939,920
150900,Ōtāhuhu East,Auckland,Pacific Peoples,852,837,905,941,925
151000,Māngere South,Counties Manukau,Pacific Peoples,1733,1691,1901,912,890
151100,Onetangi,Auckland,Pacific Peoples,masked,masked,masked,769,731
151200,Harania South,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,928
151300,Highland Park (Auckland),Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
151400,Ōtāhuhu South West,Auckland,Pacific Peoples,masked,masked,masked,>950,937
151500,Pakuranga Heights South West,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
151600,Māngere Mascot,Counties Manukau,Pacific Peoples,2131,2073,2293,929,904
151700,Waiheke East,Auckland,Pacific Peoples,masked,masked,masked,>950,>950
151800,Massey Road West,Counties Manukau,Pacific Peoples,1954,1900,2099,931,905
151900,Ōtāhuhu South,Auckland,Pacific Peoples,masked,masked,masked,>950,937
152000,Howick Central,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,927
152100,Massey Road North,Counties Manukau,Pacific Peoples,1433,1409,1522,942,926
152200,Botany Downs West,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
152300,East Tamaki,Counties Manukau,Pacific Peoples,masked,masked,masked,944,889
152400,Howick East,Counties Manukau,Pacific Peoples,masked,masked,masked,940,893
152500,Burswood,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,943
152600,Massey Road South,Counties Manukau,Pacific Peoples,987,972,1041,948,934
152700,Middlemore,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
152800,Māngere South East,Counties Manukau,Pacific Peoples,1783,1753,1902,937,922
152900,Botany Downs East,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,944
153000,Grange,Counties Manukau,Pacific Peoples,1091,1059,1149,>950,922
153100,Golflands,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
153200,Aorere North,Counties Manukau,Pacific Peoples,775,754,827,937,912
153300,Māngere East,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
153400,Cockle Bay,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
153500,Ōtara West,Counties Manukau,Pacific Peoples,1772,1723,1956,906,881
153600,Aorere Central,Counties Manukau,Pacific Peoples,965,946,1032,935,917
153700,Northpark North,Counties Manukau,Pacific Peoples,68,67,74,919,905
153800,Somerville,Counties Manukau,Pacific Peoples,masked,masked,masked,946,946
153900,Northpark South,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
154000,Papatoetoe North,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,936
154100,Dingwall,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
154200,Aorere South,Counties Manukau,Pacific Peoples,1784,1761,1879,949,937
154300,Shelly Park,Counties Manukau,Pacific Peoples,masked,masked,masked,943,943
154400,Ōtara Central,Counties Manukau,Pacific Peoples,1507,1460,1675,900,872
154500,Huntington Park,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
154600,Botany Central,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
154700,Botany North,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
154800,Papatoetoe West,Counties Manukau,Pacific Peoples,1483,1457,1571,944,927
154900,Papatoetoe Central,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
155000,Sunkist Bay,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
155100,Ōtara East,Counties Manukau,Pacific Peoples,2194,2128,2346,935,907
155200,Redcastle,Counties Manukau,Pacific Peoples,182,178,198,919,899
155300,Botany East,Counties Manukau,Pacific Peoples,masked,masked,masked,926,926
155400,Botany South,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
155500,Manukau Central,Counties Manukau,Pacific Peoples,264,256,281,940,911
155600,Papatoetoe East,Counties Manukau,Pacific Peoples,1218,1196,1293,942,925
155700,Ōtara South,Counties Manukau,Pacific Peoples,2176,2116,2413,902,877
155800,Ferguson,Counties Manukau,Pacific Peoples,2527,2447,2736,924,894
155900,Papatoetoe South West,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,947
156000,Botany Junction,Counties Manukau,Pacific Peoples,masked,masked,masked,857,750
156100,Dannemora North,Counties Manukau,Pacific Peoples,110,110,119,924,924
156200,Papatoetoe South,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
156300,East Tamaki Heights,Counties Manukau,Pacific Peoples,90,90,96,938,938
156400,Te Puru,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
156500,Puhinui North,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
156600,Dannemora South,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
156700,Puhinui South,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
156800,Rongomai West,Counties Manukau,Pacific Peoples,1361,1313,1513,900,868
156900,Baverstock,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
157000,Puhinui East,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,942
157100,Turanga,Counties Manukau,Pacific Peoples,55,55,61,902,902
157200,Rongomai East,Counties Manukau,Pacific Peoples,1051,1033,1171,898,882
157300,Ormiston North,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
157400,Maraetai,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
157500,Chapel Downs,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,929
157600,Wiri West,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,893
157700,Clover Park North,Counties Manukau,Pacific Peoples,2306,2269,2529,912,897
157800,Mission Heights North,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
157900,Clover Park South,Counties Manukau,Pacific Peoples,1272,1241,1348,944,921
158000,Donegal Park,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
158100,Ormiston South,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
158200,Mission Heights South,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
158300,Hilltop (Auckland),Counties Manukau,Pacific Peoples,707,695,750,943,927
158400,Wiri East,Counties Manukau,Pacific Peoples,1529,1474,1714,892,860
158500,Goodwood Heights,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
158600,Ormiston East,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
158700,Clendon Park North,Counties Manukau,Pacific Peoples,1259,1219,1361,925,896
158800,Burbank,Counties Manukau,Pacific Peoples,1561,1516,1661,940,913
158900,Tuscany Heights,Counties Manukau,Pacific Peoples,91,91,100,910,910
159000,Totara Heights,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,947
159100,Homai East,Counties Manukau,Pacific Peoples,906,882,992,913,889
159200,Homai West,Counties Manukau,Pacific Peoples,1627,1579,1765,922,895
159300,The Gardens (Auckland),Counties Manukau,Pacific Peoples,406,403,441,921,914
159400,Clarks Beach,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
159500,Clendon Park West,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,934
159600,Hillpark North,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,944
159700,Clendon Park East,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,945
159800,Karaka Creek,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
159900,Rowandale West,Counties Manukau,Pacific Peoples,1385,1347,1475,939,913
160000,Rowandale East,Counties Manukau,Pacific Peoples,1319,1289,1391,948,927
160100,Manurewa Central,Counties Manukau,Pacific Peoples,889,866,942,944,919
160200,Weymouth North,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,931
160300,Hillpark South,Counties Manukau,Pacific Peoples,496,488,540,919,904
160400,Alfriston,Counties Manukau,Pacific Peoples,532,523,567,938,922
160500,Weymouth East,Counties Manukau,Pacific Peoples,1273,1247,1363,934,915
160600,Leabank,Counties Manukau,Pacific Peoples,1331,1294,1430,931,905
160700,Weymouth South,Counties Manukau,Pacific Peoples,1012,993,1110,912,895
160800,Manurewa East,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,945
160900,Manurewa South,Counties Manukau,Pacific Peoples,1122,1092,1198,937,912
161000,Randwick Park East,Counties Manukau,Pacific Peoples,512,507,539,>950,941
161100,Wattle Downs West,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
161200,Wattle Downs North,Counties Manukau,Pacific Peoples,761,739,824,924,897
161300,Randwick Park West,Counties Manukau,Pacific Peoples,1106,1088,1210,914,899
161400,Kingseat-Karaka,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
161500,Wattle Downs East,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
161600,Takanini North,Counties Manukau,Pacific Peoples,336,325,372,903,874
161700,Takanini Industrial,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
161800,Conifer Grove West,Counties Manukau,Pacific Peoples,172,168,187,920,898
161900,Conifer Grove East,Counties Manukau,Pacific Peoples,312,298,361,864,825
162000,Takanini West,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,919
162100,Takanini South,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
162200,Takanini Central,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
162300,Ardmore,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
162400,Glenbrook,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,928
162500,Hingaia,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
162600,Takanini South East,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
162700,Kawakawa Bay-Orere,Counties Manukau,Pacific Peoples,masked,masked,masked,926,889
162800,Papakura West,Counties Manukau,Pacific Peoples,178,175,189,942,926
162900,Clevedon,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
163000,Papakura North,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,935
163100,Pahurehure,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
163200,Papakura Central,Counties Manukau,Pacific Peoples,338,328,370,914,886
163300,Papakura North East,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
163400,Karaka Lakes,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
163500,Papakura Kelvin,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,949
163600,Papakura Massey Park,Counties Manukau,Pacific Peoples,489,478,526,930,909
163700,Rosehill,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,936
163800,Patumahoe,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
163900,Papakura East,Counties Manukau,Pacific Peoples,614,600,646,>950,929
164000,Ōpaheke,Counties Manukau,Pacific Peoples,239,233,252,948,925
164100,Papakura Industrial,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
164200,Red Hill,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,941
164300,Drury,Counties Manukau,Pacific Peoples,83,79,94,883,840
164400,Tamakae,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
164500,Hamilton Estate,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
164600,Drury Rural,Counties Manukau,Pacific Peoples,78,75,85,918,882
164700,Waiuku Central,Counties Manukau,Pacific Peoples,masked,masked,masked,868,868
164800,Waiuku East,Counties Manukau,Pacific Peoples,52,52,60,867,867
164900,Kendallvale,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,947
165000,Puni,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
165100,Ramarama,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
165200,Hunua,Counties Manukau,Pacific Peoples,masked,masked,masked,871,871
165300,Pukekohe North West,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
165400,Anselmi Ridge,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
165500,Pukekohe West,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
165600,Cape Hill,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
165700,Rosa Birch Park,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
165800,Rooseville Park,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,949
165900,Cloverlea (Auckland),Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
166000,Pukekohe Central,Counties Manukau,Pacific Peoples,masked,masked,masked,946,892
166100,Pukekohe Hospital,Counties Manukau,Pacific Peoples,masked,masked,masked,918,918
166200,Buckland,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
166300,Bombay Hills,Counties Manukau,Pacific Peoples,masked,masked,masked,925,925
166400,Ararimu,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
166500,Colville,Waikato,Pacific Peoples,masked,masked,masked,684,684
166600,Islands Thames-Coromandel District,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
166700,Coromandel,Waikato,Pacific Peoples,masked,masked,masked,778,778
166900,Mercury Bay North,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
167000,Whitianga North,Waikato,Pacific Peoples,masked,masked,masked,824,824
167100,Whitianga South,Waikato,Pacific Peoples,40,39,50,800,780
167200,Thames Coast,Waikato,Pacific Peoples,masked,masked,masked,933,933
167300,Cooks Beach-Ferry Landing,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
167400,Mercury Bay South,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
167500,Kauaeranga,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
167600,Thames North,Waikato,Pacific Peoples,masked,masked,masked,938,938
167700,Thames Central,Waikato,Pacific Peoples,masked,masked,masked,812,812
167800,Thames South,Waikato,Pacific Peoples,masked,masked,masked,898,857
167900,Hikuai,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
168000,Totora-Kopu,Waikato,Pacific Peoples,masked,masked,masked,833,833
168100,Tairua,Waikato,Pacific Peoples,masked,masked,masked,944,944
168200,Pauanui,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
168300,Matatoki-Puriri,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
168400,Whangamatā Rural,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
168500,Whangamatā,Waikato,Pacific Peoples,masked,masked,masked,794,735
168600,Miranda-Pūkorokoro,Counties Manukau,Pacific Peoples,masked,masked,masked,889,889
168700,Hauraki Plains North,Waikato,Pacific Peoples,masked,masked,masked,750,750
168800,Hauraki Plains East,Waikato,Pacific Peoples,masked,masked,masked,833,833
168900,Ngatea,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
169000,Hauraki Plains South,Waikato,Pacific Peoples,masked,masked,masked,917,917
169100,Paeroa Rural,Waikato,Pacific Peoples,masked,masked,masked,929,929
169200,Paeroa,Waikato,Pacific Peoples,69,66,75,920,880
169300,Waihi Rural,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
169400,Waihi North,Waikato,Pacific Peoples,masked,masked,masked,759,759
169500,Waihi East,Waikato,Pacific Peoples,masked,masked,masked,778,630
169600,Waihi South,Waikato,Pacific Peoples,masked,masked,masked,909,848
169700,Aka Aka,Counties Manukau,Pacific Peoples,masked,masked,masked,900,900
169800,Mangatangi,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
169900,Tuakau Rural,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
170000,Tuakau North,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
170100,Onewhero,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
170200,Pōkeno Rural,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
170300,Tuakau South,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
170400,Port Waikato-Waikaretu,Counties Manukau,Pacific Peoples,masked,masked,masked,875,875
170500,Pōkeno,Counties Manukau,Pacific Peoples,masked,masked,masked,>950,>950
170600,Pukekawa,Counties Manukau,Pacific Peoples,masked,masked,masked,900,850
170700,Maramarua,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
170800,Rangiriri,Waikato,Pacific Peoples,masked,masked,masked,>950,>950
170900,Te Ākau,Waikato,Pacific Peoples,masked,masked,masked,750,500
170900,Te Ākau,Waikato,Pacific Peoples,masked,masked,masked,889,889
170900,Te Ākau,Waikato,Pacific Peoples,masked,masked,masked,750,500
170900,Te Ākau,Waikato,Pacific Peoples,masked,masked,masked,889,889
