sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,NA,NA,28119,47072,597
100100,North Cape,Northland,833,1280,651
100200,Rangaunu Harbour,Northland,865,1486,582
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,740,1108,668
100500,Tangonge,Northland,487,770,632
100600,Ahipara,Northland,536,825,650
100700,Kaitaia East,Northland,858,1541,557
100800,Kaitaia West,Northland,1267,2237,566
100900,Rangitihi,Northland,370,628,589
101000,Oruru-Parapara,Northland,362,603,600
101100,Taumarumaru,Northland,1361,1882,723
101200,Herekino-Takahue,Northland,379,627,604
101300,Peria,Northland,420,682,616
101400,Taemaro-Oruaiti,Northland,423,658,643
101500,Whakapaku,Northland,312,469,665
101600,Hokianga North,Northland,399,595,671
101700,Kohukohu-Broadwood,Northland,365,532,686
101800,Whakarara,Northland,629,889,708
101900,Kaeo,Northland,493,775,636
102000,Omahuta Forest-Horeke,Northland,387,657,589
102100,Hokianga South,Northland,553,824,671
102200,Lake Manuwai-Kapiro,Northland,1132,1687,671
102300,?kaihau,Northland,491,825,595
102400,Rangitane-Purerua,Northland,729,1052,693
102500,Waipapa,Northland,404,615,657
102600,Puketotara,Northland,930,1347,690
102700,Waim? Forest,Northland,372,696,534
102800,Riverview,Northland,1360,1750,777
102900,Waipoua Forest,Northland,557,817,682
103000,Kerikeri Central,Northland,1469,2057,714
103100,Kerikeri South,Northland,1682,2223,757
103200,?haeawai-Waimate North,Northland,566,854,663
103300,Puketona-Waitangi,Northland,764,1071,713
103400,Ngapuhi,Northland,514,947,543
103500,Kaikohe,Northland,1420,2603,546
103600,Pakaraka,Northland,276,446,619
103700,Haruru,Northland,586,835,702
103800,Russell,Northland,555,691,803
103900,Paihia,Northland,885,1291,686
104000,Mataraua Forest,Northland,179,313,572
104100,Matawaia-Taumarere,Northland,519,925,561
104200,Russell Peninsula,Northland,424,524,809
104300,Opua (Far North District),Northland,781,1022,764
104400,Russell Forest-Rawhiti,Northland,347,508,683
104500,Moerewa,Northland,530,992,534
104600,Kawakawa,Northland,551,950,580
104700,Maromaku,Northland,242,422,573
104800,Mangakahia-H?kerenui,Northland,682,1220,559
104900,Whangaruru,Northland,1139,1799,633
105100,Matarau,Northland,1598,2283,700
105200,Hikurangi,Northland,541,949,570
105300,Kauri,Northland,950,1293,735
105400,Maungatapere,Northland,1778,2493,713
105500,Kamo West,Northland,1172,1650,710
105600,Matapouri-Tutukaka,Northland,992,1353,733
105700,Kiripaka,Northland,495,724,684
105800,Kamo East,Northland,1278,2071,617
105900,Granfield Reserve,Northland,1945,2502,777
106000,Kamo Central,Northland,815,1221,667
106100,Whau Valley,Northland,1539,2135,721
106200,Tikipunga North,Northland,1750,2498,701
106300,Pukenui,Northland,1337,1757,761
106400,Otangarei,Northland,631,1246,506
106500,Tikipunga South,Northland,1817,2729,666
