sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,NA,NA,Masked,Masked,NaN
100100,North Cape,Northland,Masked,Masked,NaN
100200,Rangaunu Harbour,Northland,Masked,Masked,NaN
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,Masked,Masked,NaN
100500,Tangonge,Northland,Masked,Masked,NaN
100600,Ahipara,Northland,Masked,Masked,NaN
100700,Kaitaia East,Northland,Masked,Masked,NaN
100800,Kaitaia West,Northland,Masked,Masked,NaN
100900,Rangitihi,Northland,Masked,Masked,NaN
101000,Oruru-Parapara,Northland,Masked,Masked,NaN
101100,Taumarumaru,Northland,Masked,Masked,NaN
101200,Herekino-Takahue,Northland,Masked,Masked,NaN
101300,Peria,Northland,Masked,Masked,NaN
101400,Taemaro-Oruaiti,Northland,Masked,Masked,NaN
101500,Whakapaku,Northland,Masked,Masked,NaN
101600,Hokianga North,Northland,Masked,Masked,NaN
101700,Kohukohu-Broadwood,Northland,Masked,Masked,NaN
101800,Whakarara,Northland,Masked,Masked,NaN
101900,Kaeo,Northland,Masked,Masked,NaN
102000,Omahuta Forest-Horeke,Northland,Masked,Masked,NaN
102100,Hokianga South,Northland,Masked,Masked,NaN
102200,Lake Manuwai-Kapiro,Northland,Masked,Masked,NaN
102300,?kaihau,Northland,Masked,Masked,NaN
102400,Rangitane-Purerua,Northland,Masked,Masked,NaN
102500,Waipapa,Northland,Masked,Masked,NaN
102600,Puketotara,Northland,Masked,Masked,NaN
102700,Waim? Forest,Northland,Masked,Masked,NaN
102800,Riverview,Northland,Masked,Masked,NaN
102900,Waipoua Forest,Northland,Masked,Masked,NaN
103000,Kerikeri Central,Northland,Masked,Masked,NaN
103100,Kerikeri South,Northland,Masked,Masked,NaN
103200,?haeawai-Waimate North,Northland,Masked,Masked,NaN
103300,Puketona-Waitangi,Northland,Masked,Masked,NaN
103400,Ngapuhi,Northland,Masked,Masked,NaN
103500,Kaikohe,Northland,Masked,Masked,NaN
103600,Pakaraka,Northland,Masked,Masked,NaN
103700,Haruru,Northland,Masked,Masked,NaN
103800,Russell,Northland,Masked,Masked,NaN
103900,Paihia,Northland,Masked,Masked,NaN
104000,Mataraua Forest,Northland,Masked,Masked,NaN
104100,Matawaia-Taumarere,Northland,Masked,Masked,NaN
104200,Russell Peninsula,Northland,Masked,Masked,NaN
104300,Opua (Far North District),Northland,Masked,Masked,NaN
104400,Russell Forest-Rawhiti,Northland,Masked,Masked,NaN
104500,Moerewa,Northland,Masked,Masked,NaN
104600,Kawakawa,Northland,Masked,Masked,NaN
104700,Maromaku,Northland,Masked,Masked,NaN
104800,Mangakahia-H?kerenui,Northland,Masked,Masked,NaN
104900,Whangaruru,Northland,Masked,Masked,NaN
105100,Matarau,Northland,Masked,Masked,NaN
105200,Hikurangi,Northland,Masked,Masked,NaN
105300,Kauri,Northland,Masked,Masked,NaN
105400,Maungatapere,Northland,Masked,Masked,NaN
105500,Kamo West,Northland,Masked,Masked,NaN
105600,Matapouri-Tutukaka,Northland,Masked,Masked,NaN
105700,Kiripaka,Northland,Masked,Masked,NaN
105800,Kamo East,Northland,Masked,Masked,NaN
105900,Granfield Reserve,Northland,Masked,Masked,NaN
106000,Kamo Central,Northland,Masked,Masked,NaN
