sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,NA,NA,46556,72371,643
100100,North Cape,Northland,825,1267,651
100200,Rangaunu Harbour,Northland,865,1506,574
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,752,1111,677
100500,Tangonge,Northland,474,775,612
100600,Ahipara,Northland,515,807,638
100700,Kaitaia East,Northland,850,1496,568
100800,Kaitaia West,Northland,1252,2217,565
100900,Rangitihi,Northland,377,645,584
101000,Oruru-Parapara,Northland,345,581,594
101100,Taumarumaru,Northland,1349,1862,724
101200,Herekino-Takahue,Northland,373,636,586
101300,Peria,Northland,422,689,612
101400,Taemaro-Oruaiti,Northland,445,668,666
101500,Whakapaku,Northland,298,461,646
101600,Hokianga North,Northland,400,605,661
101700,Kohukohu-Broadwood,Northland,349,522,669
101800,Whakarara,Northland,607,877,692
101900,Kaeo,Northland,472,761,620
102000,Omahuta Forest-Horeke,Northland,377,645,584
102100,Hokianga South,Northland,563,824,683
102200,Lake Manuwai-Kapiro,Northland,1124,1679,669
102300,?kaihau,Northland,516,841,614
102400,Rangitane-Purerua,Northland,737,1070,689
102500,Waipapa,Northland,403,618,652
102600,Puketotara,Northland,929,1341,693
102700,Waim? Forest,Northland,365,688,531
102800,Riverview,Northland,1417,1841,770
102900,Waipoua Forest,Northland,569,831,685
103000,Kerikeri Central,Northland,1460,2053,711
103100,Kerikeri South,Northland,1732,2273,762
103200,?haeawai-Waimate North,Northland,570,859,664
103300,Puketona-Waitangi,Northland,767,1077,712
103400,Ngapuhi,Northland,535,969,552
103500,Kaikohe,Northland,1438,2594,554
103600,Pakaraka,Northland,276,447,617
103700,Haruru,Northland,596,822,725
103800,Russell,Northland,558,684,816
103900,Paihia,Northland,874,1251,699
104000,Mataraua Forest,Northland,171,321,533
104100,Matawaia-Taumarere,Northland,517,924,560
104200,Russell Peninsula,Northland,440,540,815
104300,Opua (Far North District),Northland,774,1008,768
104400,Russell Forest-Rawhiti,Northland,344,515,668
104500,Moerewa,Northland,517,990,522
104600,Kawakawa,Northland,555,949,585
104700,Maromaku,Northland,249,443,562
104800,Mangakahia-H?kerenui,Northland,668,1233,542
104900,Whangaruru,Northland,1127,1792,629
105100,Matarau,Northland,1633,2332,700
105200,Hikurangi,Northland,539,936,576
105300,Kauri,Northland,925,1276,725
105400,Maungatapere,Northland,1787,2542,703
105500,Kamo West,Northland,1186,1653,717
105600,Matapouri-Tutukaka,Northland,995,1369,727
105700,Kiripaka,Northland,504,743,678
105800,Kamo East,Northland,1298,2072,626
105900,Granfield Reserve,Northland,1916,2480,773
106000,Kamo Central,Northland,811,1226,662
106100,Whau Valley,Northland,1538,2115,727
106200,Tikipunga North,Northland,1870,2623,713
106300,Pukenui,Northland,1382,1803,767
106400,Otangarei,Northland,651,1235,527
106500,Tikipunga South,Northland,1808,2704,669
106600,Kensington (Whangarei District),Northland,1857,2548,729
106700,Abbey Caves-Glenbervie,Northland,736,1053,699
106800,Mairtown,Northland,1405,1848,760
106900,Maunu-Horahora,Northland,1915,2504,765
107000,Woodhill-Vinetown,Northland,1435,2064,695
107100,Whang?rei Central,Northland,596,835,714
107200,Riverside,Northland,1150,1609,715
107300,Raumanga,Northland,1170,2113,554
107400,Tarewa,Northland,664,1229,540
