"sa2_code","sa2_name","dhb","dose1_cnt","dose2_cnt","pop_cnt","dose1_uptake","dose2_uptake"
"Unknown","Unknown","Unknown","masked","masked","66362",">950",">950"
"100100","North Cape","Northland","1358","1302","1564","868","832"
"100200","Rangaunu Harbour","Northland","1604","1488","1933","830","770"
"100300","Inlets Far North District","Northland","20 or less","20 or less","masked",">950",">950"
"100400","Karikari Peninsula","Northland","1121","1065","1339","837","795"
"100500","Tangonge","Northland","834","791","967","862","818"
"100600","Ahipara","Northland","881","837","1063","829","787"
"100700","Kaitaia East","Northland","1717","1564","2015","852","776"
"100800","Kaitaia West","Northland","2512","2282","2954","850","773"
"100900","Rangitihi","Northland","658","625","801","821","780"
"101000","Oruru-Parapara","Northland","637","596","811","785","735"
"101100","Taumarumaru","Northland","2000","1920","2249","889","854"
"101200","Herekino-Takahue","Northland","669","634","865","773","733"
"101300","Peria","Northland","761","698","1044","729","669"
"101400","Taemaro-Oruaiti","Northland","686","641","852","805","752"
"101500","Whakapaku","Northland","495","461","657","753","702"
"101600","Hokianga North","Northland","638","588","769","830","765"
"101700","Kohukohu-Broadwood","Northland","560","521","684","819","762"
"101800","Whakarara","Northland","911","865","1090","836","794"
"101900","Kaeo","Northland","805","743","1049","767","708"
"102000","Omahuta Forest-Horeke","Northland","715","648","969","738","669"
"102100","Hokianga South","Northland","847","772","1156","733","668"
"102200","Lake Manuwai-Kapiro","Northland","1769","1703","1977","895","861"
"102300","Okaihau","Northland","848","804","998","850","806"
"102400","Rangitane-Purerua","Northland","1097","1036","1259","871","823"
"102500","Waipapa","Northland","621","591","712","872","830"
"102600","Puketotara","Northland","1396","1349","1587","880","850"
"102700","Waima Forest","Northland","720","659","955","754","690"
"102800","Riverview","Northland","1847","1783","1950","947","914"
"102900","Waipoua Forest","Northland","846","776","1132","747","686"
"103000","Kerikeri Central","Northland","2187","2096","2362","926","887"
"103100","Kerikeri South","Northland","2275","2217","2484","916","893"
"103200","Ohaeawai-Waimate North","Northland","905","867","1059","855","819"
"103300","Puketona-Waitangi","Northland","1077","1041","1250","862","833"
"103400","Ngapuhi","Northland","1021","938","1269","805","739"
"103500","Kaikohe","Northland","2855","2597","3599","793","722"
"103600","Pakaraka","Northland","465","436","540","861","807"
"103700","Haruru","Northland","866","836","1017","852","822"
"103800","Russell","Northland","699","687","770","908","892"
"103900","Paihia","Northland","1338","1273","1508","887","844"
"104000","Mataraua Forest","Northland","356","320","456","781","702"
"104100","Matawaia-Taumarere","Northland","979","910","1251","783","727"
"104200","Russell Peninsula","Northland","524","513","615","852","834"
"104300","Opua (Far North District)","Northland","1057","1014","1184","893","856"
"104400","Russell Forest-Rawhiti","Northland","536","500","632","848","791"
"104500","Moerewa","Northland","1098","1011","1338","821","756"
"104600","Kawakawa","Northland","1029","958","1212","849","790"
"104700","Maromaku","Northland","461","435","589","783","739"
"104800","Mangakahia-Hukerenui","Northland","1322","1235","1571","842","786"
"104900","Whangaruru","Northland","1869","1789","2175","859","823"
"105100","Matarau","Northland","2461","2405","2766","890","869"
"105200","Hikurangi","Northland","1043","975","1207","864","808"
"105300","Kauri","Northland","1368","1329","1550","883","857"
"105400","Maungatapere","Northland","2664","2594","3041","876","853"
"105500","Kamo West","Northland","1749","1681","1931","906","871"
"105600","Matapouri-Tutukaka","Northland","1453","1410","1624","895","868"
"105700","Kiripaka","Northland","768","736","877","876","839"
"105800","Kamo East","Northland","2223","2107","2464","902","855"
"105900","Granfield Reserve","Northland","2657","2582","2847","933","907"
"106000","Kamo Central","Northland","1265","1220","1380","917","884"
"106100","Whau Valley","Northland","2267","2178","2549","889","854"
"106200","Tikipunga North","Northland","2562","2432","2808","912","866"
"106300","Pukenui","Northland","1863","1825","2019","923","904"
"106400","Otangarei","Northland","1408","1229","1749","805","703"
"106500","Tikipunga South","Northland","2910","2781","3205","908","868"
"106600","Kensington (Whangarei District)","Northland","2719","2624","2932","927","895"
"106700","Abbey Caves-Glenbervie","Northland","1077","1046","1180","913","886"
"106800","Mairtown","Northland","2018","1966","2214","911","888"
"106900","Maunu-Horahora","Northland","2736","2656","3003","911","884"
"107000","Woodhill-Vinetown","Northland","2241","2148","2500","896","859"
"107100","Whangarei Central","Northland","902","860","970","930","887"
"107200","Riverside","Northland","1662","1613","1888","880","854"
"107300","Raumanga","Northland","2287","2064","2701","847","764"
"107400","Tarewa","Northland","1280","1163","1522","841","764"
"107500","Morningside (Whangarei District)","Northland","1738","1641","1929","901","851"
"107600","Ngunguru","Northland","948","921","1056","898","872"
"107700","Otaika-Portland","Northland","1005","956","1174","856","814"
"107800","Oakleigh-Mangapai","Northland","1741","1684","1981","879","850"
"107900","Port-Limeburners","Northland","169","158","185","914","854"
"108000","Pataua","Northland","1245","1199","1469","848","816"
"108100","Onerahi Park","Northland","1305","1271","1418","920","896"
"108200","Sherwood Rise","Northland","1816","1727","2028","895","852"
"108300","Onerahi","Northland","1806","1699","2101","860","809"
"108400","Inlet Whangarei Harbour","Northland","20 or less","20 or less","masked","588","588"
"108500","Parua Bay","Northland","2102","2059","2269","926","907"
"108600","Bream Bay","Northland","1676","1595","1876","893","850"
"108700","Marsden Bay","Northland","2209","2169","2329","948","931"
"108800","Ruakaka","Northland","2198","2115","2378","924","889"
"108900","Bream Head","Northland","1117","1089","1221","915","892"
"109000","Waipu","Northland","2433","2385","2775","877","859"
