"sa2_code","sa2_name","dhb","dose1_cnt","dose2_cnt","pop_cnt","dose1_uptake","dose2_uptake"
"Unknown","Unknown","Unknown","10513","9146","11418","921","801"
"100100","North Cape","Northland","750","704","840","893","838"
"100200","Rangaunu Harbour","Northland","838","754","1011","829","746"
"100400","Karikari Peninsula","Northland","411","359","518","793","693"
"100500","Tangonge","Northland","463","426","544","851","783"
"100600","Ahipara","Northland","473","443","589","803","752"
"100700","Kaitaia East","Northland","1098","927","1317","834","704"
"100800","Kaitaia West","Northland","1558","1349","1860","838","725"
"100900","Rangitihi","Northland","295","269","380","776","708"
"101000","Oruru-Parapara","Northland","235","212","308","763","688"
"101100","Taumarumaru","Northland","497","443","578","860","766"
"101200","Herekino-Takahue","Northland","329","297","418","787","711"
"101300","Peria","Northland","263","231","349","754","662"
"101400","Taemaro-Oruaiti","Northland","219","185","301","728","615"
"101500","Whakapaku","Northland","203","176","268","757","657"
"101600","Hokianga North","Northland","533","487","642","830","759"
"101700","Kohukohu-Broadwood","Northland","281","255","364","772","701"
"101800","Whakarara","Northland","453","422","533","850","792"
"101900","Kaeo","Northland","336","299","452","743","662"
"102000","Omahuta Forest-Horeke","Northland","439","370","627","700","590"
"102100","Hokianga South","Northland","502","439","698","719","629"
"102200","Lake Manuwai-Kapiro","Northland","194","175","251","773","697"
"102300","Okaihau","Northland","240","219","291","825","753"
"102400","Rangitane-Purerua","Northland","290","258","342","848","754"
"102500","Waipapa","Northland","101","89","124","815","718"
"102600","Puketotara","Northland","194","180","224","866","804"
"102700","Waima Forest","Northland","564","495","764","738","648"
"102800","Riverview","Northland","210","188","222","946","847"
"102900","Waipoua Forest","Northland","474","419","621","763","675"
"103000","Kerikeri Central","Northland","378","336","450","840","747"
"103100","Kerikeri South","Northland","191","173","228","838","759"
"103200","Ohaeawai-Waimate North","Northland","340","317","411","827","771"
"103300","Puketona-Waitangi","Northland","226","219","267","846","820"
"103400","Ngapuhi","Northland","723","644","942","768","684"
"103500","Kaikohe","Northland","2094","1821","2769","756","658"
"103600","Pakaraka","Northland","123","104","144","854","722"
"103700","Haruru","Northland","183","171","216","847","792"
"103800","Russell","Northland","126","121","136","926","890"
"103900","Paihia","Northland","390","343","482","809","712"
"104000","Mataraua Forest","Northland","254","219","337","754","650"
"104100","Matawaia-Taumarere","Northland","604","527","794","761","664"
"104200","Russell Peninsula","Northland","53","51","73","726","699"
"104300","Opua (Far North District)","Northland","136","118","179","760","659"
"104400","Russell Forest-Rawhiti","Northland","319","290","393","812","738"
"104500","Moerewa","Northland","952","845","1176","810","719"
"104600","Kawakawa","Northland","679","605","820","828","738"
"104700","Maromaku","Northland","183","164","247","741","664"
"104800","Mangakahia-Hukerenui","Northland","497","449","591","841","760"
"104900","Whangaruru","Northland","556","508","651","854","780"
"105100","Matarau","Northland","303","281","357","849","787"
"105200","Hikurangi","Northland","387","341","462","838","738"
"105300","Kauri","Northland","197","189","233","845","811"
"105400","Maungatapere","Northland","371","342","421","881","812"
"105500","Kamo West","Northland","338","309","383","883","807"
"105600","Matapouri-Tutukaka","Northland","196","183","221","887","828"
"105700","Kiripaka","Northland","150","139","185","811","751"
"105800","Kamo East","Northland","782","684","910","859","752"
"105900","Granfield Reserve","Northland","407","375","457","891","821"
"106000","Kamo Central","Northland","359","328","408","880","804"
"106100","Whau Valley","Northland","528","480","597","884","804"
"106200","Tikipunga North","Northland","845","733","978","864","749"
"106300","Pukenui","Northland","152","141","175","869","806"
"106400","Otangarei","Northland","1009","816","1270","794","643"
"106500","Tikipunga South","Northland","1033","933","1173","881","795"
"106600","Kensington (Whangarei District)","Northland","597","532","701","852","759"
