"sa2_code","sa2_name","dhb","dose1_cnt","dose2_cnt","pop_cnt","dose1_uptake","dose2_uptake"
"Unknown","Unknown","Unknown","10468","9245","11314","925","817"
"100100","North Cape","Northland","756","713","842","898","847"
"100200","Rangaunu Harbour","Northland","835","752","1008","828","746"
"100400","Karikari Peninsula","Northland","411","359","517","795","694"
"100500","Tangonge","Northland","462","426","541","854","787"
"100600","Ahipara","Northland","477","444","589","810","754"
"100700","Kaitaia East","Northland","1102","956","1320","835","724"
"100800","Kaitaia West","Northland","1556","1357","1857","838","731"
"100900","Rangitihi","Northland","304","279","383","794","728"
"101000","Oruru-Parapara","Northland","239","213","309","773","689"
"101100","Taumarumaru","Northland","502","448","581","864","771"
"101200","Herekino-Takahue","Northland","328","294","415","790","708"
"101300","Peria","Northland","267","230","348","767","661"
"101400","Taemaro-Oruaiti","Northland","223","191","302","738","632"
"101500","Whakapaku","Northland","203","179","267","760","670"
"101600","Hokianga North","Northland","536","490","645","831","760"
"101700","Kohukohu-Broadwood","Northland","283","254","363","780","700"
"101800","Whakarara","Northland","449","418","528","850","792"
"101900","Kaeo","Northland","340","301","456","746","660"
"102000","Omahuta Forest-Horeke","Northland","441","380","629","701","604"
"102100","Hokianga South","Northland","506","450","698","725","645"
"102200","Lake Manuwai-Kapiro","Northland","198","180","252","786","714"
"102300","Okaihau","Northland","245","226","295","831","766"
"102400","Rangitane-Purerua","Northland","288","256","340","847","753"
"102500","Waipapa","Northland","103","91","124","831","734"
"102600","Puketotara","Northland","194","180","223","870","807"
"102700","Waima Forest","Northland","567","502","766","740","655"
"102800","Riverview","Northland","210","188","222","946","847"
"102900","Waipoua Forest","Northland","484","435","622","778","699"
"103000","Kerikeri Central","Northland","381","336","448","850","750"
"103100","Kerikeri South","Northland","192","176","227","846","775"
"103200","Ohaeawai-Waimate North","Northland","343","324","412","833","786"
"103300","Puketona-Waitangi","Northland","227","219","267","850","820"
"103400","Ngapuhi","Northland","723","655","943","767","695"
"103500","Kaikohe","Northland","2102","1850","2762","761","670"
"103600","Pakaraka","Northland","122","108","143","853","755"
"103700","Haruru","Northland","186","174","215","865","809"
"103800","Russell","Northland","125","120","135","926","889"
"103900","Paihia","Northland","391","343","481","813","713"
"104000","Mataraua Forest","Northland","255","223","337","757","662"
"104100","Matawaia-Taumarere","Northland","611","541","794","770","681"
"104200","Russell Peninsula","Northland","56","53","74","757","716"
"104300","Opua (Far North District)","Northland","137","119","180","761","661"
"104400","Russell Forest-Rawhiti","Northland","324","291","394","822","739"
"104500","Moerewa","Northland","951","862","1175","809","734"
"104600","Kawakawa","Northland","679","612","820","828","746"
"104700","Maromaku","Northland","184","163","246","748","663"
"104800","Mangakahia-Hukerenui","Northland","499","448","588","849","762"
"104900","Whangaruru","Northland","556","508","652","853","779"
"105100","Matarau","Northland","304","291","358","849","813"
"105200","Hikurangi","Northland","390","341","462","844","738"
"105300","Kauri","Northland","200","191","234","855","816"
"105400","Maungatapere","Northland","376","349","423","889","825"
"105500","Kamo West","Northland","339","315","381","890","827"
"105600","Matapouri-Tutukaka","Northland","199","185","222","896","833"
"105700","Kiripaka","Northland","154","139","185","832","751"
"105800","Kamo East","Northland","783","707","911","859","776"
"105900","Granfield Reserve","Northland","411","373","457","899","816"
"106000","Kamo Central","Northland","363","328","408","890","804"
"106100","Whau Valley","Northland","531","491","601","884","817"
"106200","Tikipunga North","Northland","841","739","973","864","760"
"106300","Pukenui","Northland","153","146","176","869","830"
"106400","Otangarei","Northland","1006","833","1269","793","656"
"106500","Tikipunga South","Northland","1039","954","1179","881","809"
"106600","Kensington (Whangarei District)","Northland","594","529","698","851","758"
"106700","Abbey Caves-Glenbervie","Northland","121","104","139","871","748"
"106800","Mairtown","Northland","463","436","534","867","816"
"106900","Maunu-Horahora","Northland","465","427","527","882","810"
"107000","Woodhill-Vinetown","Northland","581","534","723","804","739"
"107100","Whangarei Central","Northland","215","192","254","846","756"
"107200","Riverside","Northland","347","322","420","826","767"
"107300","Raumanga","Northland","1149","966","1426","806","677"
"107400","Tarewa","Northland","693","597","859","807","695"
"107500","Morningside (Whangarei District)","Northland","654","586","758","863","773"
"107600","Ngunguru","Northland","130","123","153","850","804"
"107700","Otaika-Portland","Northland","228","209","291","784","718"
"107800","Oakleigh-Mangapai","Northland","196","177","232","845","763"
"107900","Port-Limeburners","Northland","20 or less","20 or less","masked","714","571"
"108000","Pataua","Northland","135","129","181","746","713"
"108100","Onerahi Park","Northland","224","211","249","900","847"
"108200","Sherwood Rise","Northland","529","479","615","860","779"
"108300","Onerahi","Northland","488","419","586","833","715"
"108500","Parua Bay","Northland","239","223","265","902","842"
"108600","Bream Bay","Northland","292","259","347","841","746"
"108700","Marsden Bay","Northland","272","253","298","913","849"
"108800","Ruakaka","Northland","538","478","599","898","798"
"108900","Bream Head","Northland","82","79","94","872","840"
"109000","Waipu","Northland","223","214","281","794","762"
"109100","Kaipara Coastal","Northland","625","561","844","741","665"
"109200","Maungaru","Northland","212","192","249","851","771"
"109300","Dargaville","Northland","1034","905","1333","776","679"
"109400","Ruawai-Matakohe","Northland","373","351","472","790","744"
"109500","Otamatea (Kaipara District)","Northland","118","106","169","698","627"
"109600","Maungaturoto","Northland","160","144","183","874","787"
"109700","Kaiwaka","Northland","323","293","427","756","686"
"109800","Mangawhai Rural","Northland","134","128","172","779","744"
"109900","Mangawhai Heads","Northland","148","135","166","892","813"
"110100","Mangawhai","Northland","58","56","72","806","778"
"110200","Okahukura Peninsula","Waitemata","147","128","175","840","731"
"110400","Cape Rodney","Waitemata","313","304","365","858","833"
"110500","Wellsford","Waitemata","220","198","287","767","690"
"110700","South Head","Waitemata","312","292","361","864","809"
"110800","Kaipara Hills","Waitemata","219","204","259","846","788"
"110900","Dome Valley-Matakana","Waitemata","67","62","79","848","785"
"111100","Warkworth West","Waitemata","124","117","145","855","807"
"111200","Puhoi Valley","Waitemata","171","159","195","877","815"
"111300","Warkworth East","Waitemata","169","161","197","858","817"
"111400","Sandspit","Waitemata","21","20 or less","masked","840","800"
"111500","Tawharanui Peninsula","Waitemata","68","66","78","872","846"
"111600","Te Kuru","Waitemata","137","128","146","938","877"
"111700","Snells Beach","Waitemata","212","198","232","914","853"
"111800","Barrier Islands","Auckland","133","126","168","792","750"
"111900","Algies Bay-Scotts Landing","Waitemata","masked","masked","42",">950",">950"
"112100","Wainui-Waiwera","Waitemata","89","85","96","927","885"
"112200","Parakai","Waitemata","167","150","187","893","802"
"112300","Helensville Rural","Waitemata","93","90","104","894","865"
"112400","Helensville","Waitemata","348","327","404","861","809"
"112500","Waitoki","Waitemata","55","53","63","873","841"
"112600","Waikoukou Valley","Waitemata","80","78","86","930","907"
"112700","Orewa North","Waitemata","153","150","165","927","909"
"112800","Hatfields Beach","Waitemata","94","92","100","940","920"
"112900","Orewa South","Waitemata","124","117","133","932","880"
"113000","Orewa Central","Waitemata","141","136","151","934","901"
"113100","Millwater North","Waitemata","masked","masked","75",">950",">950"
"113200","Waipatukahu","Waitemata","143","140","155","923","903"
"113300","Millwater South","Waitemata","119","111","131","908","847"
"113400","Dairy Flat North","Waitemata","113","102","136","831","750"
"113500","Dairy Flat West","Waitemata","45","43","53","849","811"
"113600","Kingsway","Waitemata","masked","masked","82",">950",">950"
"113800","Silverdale Central (Auckland)","Waitemata","39","37","49","796","755"
"113900","Red Beach West","Waitemata","93","88","107","869","822"
"114000","Red Beach East","Waitemata","masked","168","185",">950","908"
"114100","Silverdale South (Auckland)","Waitemata","85","81","106","802","764"
"114200","Waimauku","Waitemata","masked","76","82",">950","927"
"114300","Gulf Islands","Auckland","20 or less","20 or less","masked",">950",">950"
"114300","Gulf Islands","Waitemata",NA,NA,NA,NA,NA
"114400","Vipond","Waitemata","156","151","174","897","868"
"114500","Muriwai","Waitemata","masked","masked","85",">950",">950"
"114600","Stanmore Bay West","Waitemata","174","165","185","941","892"
"114700","Kumeu Rural West","Waitemata","masked","93","104",">950","894"
"114800","Okura Bush","Waitemata","52","48","60","867","800"
"114900","Whangaparoa Central","Waitemata","222","213","248","895","859"
"115000","Kumeu-Huapai","Waitemata","masked","masked","234",">950",">950"
"115100","Stanmore Bay East","Waitemata","197","187","215","916","870"
"115200","Manly West","Waitemata","145","132","153","948","863"
"115300","Muriwai Valley-Bethells Beach","Waitemata","63","61","68","926","897"
"115400","Tindalls-Matakatia","Waitemata","masked","88","94",">950","936"
"115500","Coatesville","Waitemata","62","57","70","886","814"
"115600","Dairy Flat South","Waitemata","52","50","63","825","794"
"115700","Gulf Harbour North","Waitemata","masked","masked","119",">950",">950"
"115800","Manly East","Waitemata","172","165","199","864","829"
"115900","Riverhead","Waitemata","151","147","176","858","835"
"116000","Army Bay","Waitemata","masked","masked","64",">950",">950"
"116100","Kumeu Rural East","Waitemata","154","143","176","875","812"
"116200","Gulf Harbour South","Waitemata","52","48","60","867","800"
