sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,NA,NA,31882,52429,608
100100,North Cape,Northland,829,1284,646
100200,Rangaunu Harbour,Northland,872,1499,582
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,733,1094,670
100500,Tangonge,Northland,491,778,631
100600,Ahipara,Northland,535,822,651
100700,Kaitaia East,Northland,851,1530,556
100800,Kaitaia West,Northland,1256,2220,566
100900,Rangitihi,Northland,369,630,586
101000,Oruru-Parapara,Northland,360,600,600
101100,Taumarumaru,Northland,1361,1873,727
101200,Herekino-Takahue,Northland,380,628,605
101300,Peria,Northland,423,683,619
101400,Taemaro-Oruaiti,Northland,430,663,649
101500,Whakapaku,Northland,313,471,665
101600,Hokianga North,Northland,396,590,671
101700,Kohukohu-Broadwood,Northland,364,526,692
101800,Whakarara,Northland,626,886,707
101900,Kaeo,Northland,490,770,636
102000,Omahuta Forest-Horeke,Northland,385,652,590
102100,Hokianga South,Northland,557,830,671
102200,Lake Manuwai-Kapiro,Northland,1137,1691,672
102300,?kaihau,Northland,483,813,594
102400,Rangitane-Purerua,Northland,723,1047,691
102500,Waipapa,Northland,402,610,659
102600,Puketotara,Northland,919,1334,689
102700,Waim? Forest,Northland,374,689,543
102800,Riverview,Northland,1377,1763,781
102900,Waipoua Forest,Northland,556,818,680
103000,Kerikeri Central,Northland,1471,2050,718
103100,Kerikeri South,Northland,1691,2231,758
103200,?haeawai-Waimate North,Northland,560,847,661
103300,Puketona-Waitangi,Northland,758,1064,712
103400,Ngapuhi,Northland,514,947,543
103500,Kaikohe,Northland,1419,2598,546
103600,Pakaraka,Northland,273,442,618
103700,Haruru,Northland,596,828,720
103800,Russell,Northland,561,695,807
103900,Paihia,Northland,888,1298,684
104000,Mataraua Forest,Northland,183,312,587
104100,Matawaia-Taumarere,Northland,524,923,568
104200,Russell Peninsula,Northland,429,526,816
104300,Opua (Far North District),Northland,782,1017,769
104400,Russell Forest-Rawhiti,Northland,348,517,673
104500,Moerewa,Northland,526,988,532
104600,Kawakawa,Northland,553,954,580
104700,Maromaku,Northland,246,433,568
104800,Mangakahia-H?kerenui,Northland,681,1211,562
104900,Whangaruru,Northland,1136,1791,634
105100,Matarau,Northland,1618,2294,705
105200,Hikurangi,Northland,537,945,568
105300,Kauri,Northland,947,1284,738
105400,Maungatapere,Northland,1787,2489,718
105500,Kamo West,Northland,1174,1651,711
105600,Matapouri-Tutukaka,Northland,989,1352,732
105700,Kiripaka,Northland,502,731,687
105800,Kamo East,Northland,1295,2065,627
105900,Granfield Reserve,Northland,1945,2496,779
106000,Kamo Central,Northland,819,1217,673
106100,Whau Valley,Northland,1549,2133,726
106200,Tikipunga North,Northland,1779,2510,709
106300,Pukenui,Northland,1360,1770,768
106400,Otangarei,Northland,635,1240,512
106500,Tikipunga South,Northland,1835,2723,674
106600,Kensington (Whangarei District),Northland,1903,2618,727
106700,Abbey Caves-Glenbervie,Northland,727,1041,698
106800,Mairtown,Northland,1455,1922,757
106900,Maunu-Horahora,Northland,1914,2526,758
107000,Woodhill-Vinetown,Northland,1454,2121,686
107100,Whang?rei Central,Northland,597,857,697
107200,Riverside,Northland,1138,1617,704
107300,Raumanga,Northland,1166,2099,556
107400,Tarewa,Northland,667,1183,564
107500,Morningside (Whangarei District),Northland,1033,1662,622
107600,Ngunguru,Northland,687,891,771
107700,Otaika-Portland,Northland,631,937,673
107800,Oakleigh-Mangapai,Northland,1139,1660,686
107900,Port-Limeburners,Northland,93,157,592
108000,Pataua,Northland,783,1200,652
108100,Onerahi Park,Northland,926,1213,763
108200,Sherwood Rise,Northland,1158,1709,678
108300,Onerahi,Northland,1138,1675,679
108400,Inlet Whang?rei Harbour,Northland,Masked,Masked,Masked
108500,Parua Bay,Northland,1545,1971,784
108600,Bream Bay,Northland,1061,1579,672
108700,Marsden Bay,Northland,1700,2178,781
108800,Ruak?k?,Northland,1451,2068,702
108900,Bream Head,Northland,828,1074,771
109000,Waipu,Northland,1771,2391,741
109100,Kaipara Coastal,Northland,1499,2472,606
109200,Maungaru,Northland,756,1242,609
109300,Dargaville,Northland,2203,3446,639
109400,Ruawai-Matakohe,Northland,1148,1728,664
109500,Otamatea (Kaipara District),Northland,837,1206,694
109600,Maungaturoto,Northland,575,865,665
109700,Kaiwaka,Northland,959,1519,631
109800,Mangawhai Rural,Northland,1207,1785,676
109900,Mangawhai Heads,Northland,1326,1841,720
110100,Mangawhai,Northland,621,829,749
110200,Okahukura Peninsula,Waitemata,638,1051,607
110400,Cape Rodney,Waitemata,1794,2628,683
110500,Wellsford,Waitemata,810,1333,608
110600,NA,NA,Masked,Masked,Masked
110700,South Head,Waitemata,1259,1903,662
110800,Kaipara Hills,Waitemata,823,1401,587
110900,Dome Valley-Matakana,Waitemata,884,1194,740
111100,Warkworth West,Waitemata,1547,2054,753
111200,Puhoi Valley,Waitemata,1922,2836,678
111300,Warkworth East,Waitemata,2059,2809,733
111400,Sandspit,Waitemata,624,810,770
111500,Tawharanui Peninsula,Waitemata,1342,1758,763
111600,Te Kuru,Waitemata,1199,1844,650
111700,Snells Beach,Waitemata,2039,2756,740
111800,Barrier Islands,Auckland,576,779,739
111900,Algies Bay-Scotts Landing,Waitemata,733,940,780
112100,Wainui-Waiwera,Waitemata,936,1348,694
112200,Parakai,Waitemata,469,720,651
112300,Helensville Rural,Waitemata,859,1227,700
112400,Helensville,Waitemata,1413,2066,684
112500,Waitoki,Waitemata,798,1216,656
112600,Waikoukou Valley,Waitemata,818,1245,657
112700,Orewa North,Waitemata,3193,4012,796
112800,Hatfields Beach,Waitemata,812,1151,705
112900,Orewa South,Waitemata,2661,3334,798
113000,Orewa Central,Waitemata,2143,2670,803
113100,Millwater North,Waitemata,1976,2667,741
113200,Waipatukahu,Waitemata,680,1008,675
113300,Millwater South,Waitemata,1933,2835,682
113400,Dairy Flat North,Waitemata,1371,2159,635
113500,Dairy Flat West,Waitemata,721,1116,646
113600,Kingsway,Waitemata,1206,1729,698
113700,Riverhead Forest,Waitemata,Masked,Masked,Masked
113800,Silverdale Central (Auckland),Waitemata,346,530,653
113900,Red Beach West,Waitemata,1814,2274,798
114000,Red Beach East,Waitemata,2301,3118,738
114100,Silverdale South (Auckland),Waitemata,972,1476,659
114200,Waimauku,Waitemata,747,1045,715
114300,Gulf Islands,Auckland,38,47,809
114400,Vipond,Waitemata,1583,2228,711
114500,Muriwai,Waitemata,606,824,735
114600,Stanmore Bay West,Waitemata,1286,1922,669
114700,Kumeu Rural West,Waitemata,899,1314,684
114800,Okura Bush,Waitemata,747,1067,700
114900,Whangapar?oa Central,Waitemata,2318,3288,705
115000,Kumeu-Huapai,Waitemata,2769,3794,730
115100,Stanmore Bay East,Waitemata,1392,2026,687
115200,Manly West,Waitemata,1288,1826,705
115300,Muriwai Valley-Bethells Beach,Waitemata,561,797,704
115400,Tindalls-Matakatia,Waitemata,1142,1564,730
115500,Coatesville,Waitemata,1309,1804,726
115600,Dairy Flat South,Waitemata,936,1324,707
115700,Gulf Harbour North,Waitemata,1596,2217,720
115800,Manly East,Waitemata,2022,2742,737
115900,Riverhead,Waitemata,1740,2325,748
116000,Army Bay,Waitemata,880,1171,751
116100,Kumeu Rural East,Waitemata,1387,2019,687
116200,Gulf Harbour South,Waitemata,1726,2287,755
116300,Paremoremo West,Waitemata,509,728,699
116400,Taupaki,Waitemata,935,1360,688
116500,Long Bay,Waitemata,1446,2020,716
116600,Paremoremo East,Waitemata,1059,1545,685
116700,Albany Heights,Waitemata,2071,2954,701
116800,Awaruku,Waitemata,2462,3377,729
116900,Fairview Heights,Waitemata,2155,3173,679
117000,Whenuapai,Waitemata,3240,4484,723
117100,Waitakere Ranges North,Waitemata,670,925,724
117200,Torbay,Waitemata,2514,3416,736
117300,Albany Central,Waitemata,715,1104,648
117400,Albany West,Waitemata,1698,2298,739
117500,Glamorgan,Waitemata,1753,2473,709
117600,Oteha East,Waitemata,1734,2453,707
117700,Northcross,Waitemata,1876,2579,727
117800,Oteha West,Waitemata,1150,1673,687
117900,Waiake,Waitemata,2166,2959,732
118000,Waitakere,Waitemata,1010,1444,699
118100,Albany South,Waitemata,2042,2800,729
118200,Browns Bay South West,Waitemata,2303,3286,701
118300,Browns Bay Central,Waitemata,1903,2515,757
118400,Schnapper Rock,Waitemata,2113,3068,689
118500,Pinehill,Waitemata,2707,3828,707
118600,North Harbour,Waitemata,552,777,710
118700,Browns Bay South East,Waitemata,1643,2284,719
118800,Westgate Central,Waitemata,Masked,Masked,Masked
118900,Greenhithe West,Waitemata,2111,2853,740
119000,Rothesay Bay,Waitemata,1764,2300,767
119100,Greenhithe East,Waitemata,1772,2414,734
119200,Hobsonville,Waitemata,882,1200,735
119300,Inlet Waitemata Harbour,Area outside District Health Board,Masked,Masked,Masked
119400,Greenhithe South,Waitemata,1176,1654,711
119500,Murrays Bay West,Waitemata,1503,2066,727
119600,Westgate South,Waitemata,1361,1925,707
119700,Windsor Park,Waitemata,1046,1389,753
119800,West Harbour West,Waitemata,1809,2910,622
119900,Unsworth Heights West,Waitemata,1449,1905,761
120000,Murrays Bay East,Waitemata,1316,1751,752
120100,Birdwood West,Waitemata,478,671,712
120200,Hobsonville Point,Waitemata,5906,7670,770
120300,West Harbour Clearwater Cove,Waitemata,2636,3485,756
120400,Unsworth Heights East,Waitemata,2258,3021,747
120500,Mairangi Bay North,Waitemata,1664,2328,715
120600,Massey Central,Waitemata,1424,2304,618
120700,West Harbour Luckens Point,Waitemata,1617,2189,739
120800,Mairangi Bay South,Waitemata,1657,2263,732
120900,Massey Royal Road West,Waitemata,1430,2252,635
121000,Bayview East,Waitemata,1963,2735,718
121100,Swanson Rural,Waitemata,1218,1783,683
121200,Sunnynook South,Waitemata,1407,2027,694
121300,Sunnynook North,Waitemata,1533,2269,676
121400,Bayview West,Waitemata,1299,1776,731
121500,Totara Vale North,Waitemata,1777,2445,727
121600,Royal Heights North,Waitemata,2038,2977,685
121700,Massey West,Waitemata,876,1324,662
121800,Beach Haven West,Waitemata,1907,2526,755
121900,Totara Vale South,Waitemata,2153,3050,706
122000,Swanson,Waitemata,1665,2295,725
122100,Bayview South,Waitemata,1641,2266,724
122200,Campbells Bay,Waitemata,1786,2328,767
