sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,Unknown,Unknown,28415,47729,595
100100,North Cape,Northland,817,1260,648
100200,Rangaunu Harbour,Northland,859,1478,581
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,737,1103,668
100500,Tangonge,Northland,484,772,627
100600,Ahipara,Northland,534,819,652
100700,Kaitaia East,Northland,853,1540,554
100800,Kaitaia West,Northland,1257,2226,565
100900,Rangitihi,Northland,367,625,587
101000,Oruru-Parapara,Northland,361,602,600
101100,Taumarumaru,Northland,1356,1877,722
101200,Herekino-Takahue,Northland,378,625,605
101300,Peria,Northland,418,678,617
101400,Taemaro-Oruaiti,Northland,418,654,639
101500,Whakapaku,Northland,312,466,670
101600,Hokianga North,Northland,398,592,672
101700,Kohukohu-Broadwood,Northland,362,525,690
101800,Whakarara,Northland,627,888,706
101900,Kaeo,Northland,493,776,635
102000,Omahuta Forest-Horeke,Northland,389,653,596
102100,Hokianga South,Northland,547,819,668
102200,Lake Manuwai-Kapiro,Northland,1122,1677,669
102300,?kaihau,Northland,490,821,597
102400,Rangitane-Purerua,Northland,722,1046,690
102500,Waipapa,Northland,400,613,653
102600,Puketotara,Northland,918,1342,684
102700,Waim? Forest,Northland,371,690,538
102800,Riverview,Northland,1340,1739,771
102900,Waipoua Forest,Northland,560,824,680
103000,Kerikeri Central,Northland,1469,2059,713
103100,Kerikeri South,Northland,1668,2212,754
103200,?haeawai-Waimate North,Northland,558,848,658
103300,Puketona-Waitangi,Northland,761,1071,711
103400,Ngapuhi,Northland,507,941,539
103500,Kaikohe,Northland,1416,2600,545
103600,Pakaraka,Northland,274,445,616
103700,Haruru,Northland,578,828,698
103800,Russell,Northland,550,687,801
103900,Paihia,Northland,878,1284,684
104000,Mataraua Forest,Northland,181,314,576
104100,Matawaia-Taumarere,Northland,514,926,555
104200,Russell Peninsula,Northland,421,525,802
104300,Opua (Far North District),Northland,778,1025,759
