sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,Unknown,Unknown,32588,53499,609
100100,North Cape,Northland,817,1241,658
100200,Rangaunu Harbour,Northland,845,1441,586
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,714,1048,681
100500,Tangonge,Northland,469,749,626
100600,Ahipara,Northland,507,796,637
100700,Kaitaia East,Northland,840,1515,554
100800,Kaitaia West,Northland,1224,2153,569
100900,Rangitihi,Northland,352,600,587
101000,Oruru-Parapara,Northland,355,590,602
101100,Taumarumaru,Northland,1358,1876,724
101200,Herekino-Takahue,Northland,366,602,608
101300,Peria,Northland,407,661,616
101400,Taemaro-Oruaiti,Northland,415,632,657
101500,Whakapaku,Northland,307,460,667
101600,Hokianga North,Northland,389,576,675
101700,Kohukohu-Broadwood,Northland,361,518,697
101800,Whakarara,Northland,612,881,695
101900,Kaeo,Northland,468,740,632
102000,Omahuta Forest-Horeke,Northland,387,630,614
102100,Hokianga South,Northland,518,783,662
102200,Lake Manuwai-Kapiro,Northland,1113,1661,670
102300,?kaihau,Northland,474,789,601
102400,Rangitane-Purerua,Northland,695,1013,686
102500,Waipapa,Northland,381,588,648
102600,Puketotara,Northland,889,1314,677
102700,Waim? Forest,Northland,361,663,544
102800,Riverview,Northland,1314,1719,764
102900,Waipoua Forest,Northland,552,802,688
103000,Kerikeri Central,Northland,1437,2040,704
103100,Kerikeri South,Northland,1633,2169,753
103200,?haeawai-Waimate North,Northland,552,843,655
103300,Puketona-Waitangi,Northland,738,1043,708
103400,Ngapuhi,Northland,501,899,557
103500,Kaikohe,Northland,1390,2498,556
103600,Pakaraka,Northland,275,436,631
103700,Haruru,Northland,563,816,690
103800,Russell,Northland,546,677,806
103900,Paihia,Northland,864,1265,683
104000,Mataraua Forest,Northland,173,304,569
104100,Matawaia-Taumarere,Northland,515,882,584
104200,Russell Peninsula,Northland,417,523,797
104300,Opua (Far North District),Northland,764,1018,750
104400,Russell Forest-Rawhiti,Northland,339,488,695
104500,Moerewa,Northland,515,959,537
104600,Kawakawa,Northland,541,924,585
104700,Maromaku,Northland,238,414,575
104800,Mangakahia-H?kerenui,Northland,667,1178,566
104900,Whangaruru,Northland,1097,1735,632
105100,Matarau,Northland,1575,2241,703
105200,Hikurangi,Northland,533,935,570
105300,Kauri,Northland,921,1250,737
105400,Maungatapere,Northland,1756,2463,713
105500,Kamo West,Northland,1151,1598,720
105600,Matapouri-Tutukaka,Northland,979,1337,732
105700,Kiripaka,Northland,478,702,681
105800,Kamo East,Northland,1245,2015,618
105900,Granfield Reserve,Northland,1917,2460,779
106000,Kamo Central,Northland,799,1187,673
106100,Whau Valley,Northland,1521,2101,724
106200,Tikipunga North,Northland,1710,2453,697
106300,Pukenui,Northland,1304,1724,756
106400,Otangarei,Northland,593,1189,499
106500,Tikipunga South,Northland,1793,2667,672
106600,Kensington (Whangarei District),Northland,1857,2579,720
106700,Abbey Caves-Glenbervie,Northland,715,1010,708
106800,Mairtown,Northland,1425,1913,745
106900,Maunu-Horahora,Northland,1896,2508,756
107000,Woodhill-Vinetown,Northland,1432,2111,678
107100,Whang?rei Central,Northland,575,846,680
107200,Riverside,Northland,1100,1582,695
107300,Raumanga,Northland,1117,2028,551
107400,Tarewa,Northland,644,1138,566
107500,Morningside (Whangarei District),Northland,966,1587,609
107600,Ngunguru,Northland,664,876,758
107700,Otaika-Portland,Northland,618,926,667
107800,Oakleigh-Mangapai,Northland,1104,1610,686
107900,Port-Limeburners,Northland,95,150,633
108000,Pataua,Northland,773,1171,660
108100,Onerahi Park,Northland,916,1226,747
108200,Sherwood Rise,Northland,1109,1674,662
108300,Onerahi,Northland,1121,1650,679
108400,Inlet Whang?rei Harbour,Northland,Masked,Masked,Masked
108500,Parua Bay,Northland,1510,1927,784
108600,Bream Bay,Northland,1044,1545,676
108700,Marsden Bay,Northland,1649,2120,778
108800,Ruak?k?,Northland,1408,2059,684
108900,Bream Head,Northland,822,1067,770
109000,Waipu,Northland,1749,2336,749
109100,Kaipara Coastal,Northland,1460,2415,605
109200,Maungaru,Northland,734,1212,606
109300,Dargaville,Northland,2163,3361,644
109400,Ruawai-Matakohe,Northland,1144,1700,673
109500,Otamatea (Kaipara District),Northland,817,1172,697
109600,Maungaturoto,Northland,574,847,678
109700,Kaiwaka,Northland,938,1466,640
109800,Mangawhai Rural,Northland,1172,1763,665
109900,Mangawhai Heads,Northland,1313,1817,723
110100,Mangawhai,Northland,605,821,737
110200,Okahukura Peninsula,Waitemata,629,1032,609
110400,Cape Rodney,Waitemata,1745,2594,673
110500,Wellsford,Waitemata,793,1305,608
110700,South Head,Waitemata,1234,1846,668
110800,Kaipara Hills,Waitemata,813,1375,591
110900,Dome Valley-Matakana,Waitemata,859,1173,732
111100,Warkworth West,Waitemata,1515,2023,749
111200,Puhoi Valley,Waitemata,1857,2788,666
111300,Warkworth East,Waitemata,1992,2756,723
111400,Sandspit,Waitemata,603,793,760
111500,Tawharanui Peninsula,Waitemata,1330,1744,763
111600,Te Kuru,Waitemata,1174,1822,644
111700,Snells Beach,Waitemata,1986,2702,735
111800,Barrier Islands,Auckland,552,741,745
111900,Algies Bay-Scotts Landing,Waitemata,735,937,784
112100,Wainui-Waiwera,Waitemata,906,1321,686
112200,Parakai,Waitemata,460,702,655
112300,Helensville Rural,Waitemata,824,1213,679
112400,Helensville,Waitemata,1368,2023,676
112500,Waitoki,Waitemata,797,1217,655
112600,Waikoukou Valley,Waitemata,792,1221,649
112700,Orewa North,Waitemata,3123,3941,792
112800,Hatfields Beach,Waitemata,805,1161,693
112900,Orewa South,Waitemata,2596,3246,800
113000,Orewa Central,Waitemata,2121,2675,793
