"sa2_code","sa2_name","dhb","dose1_cnt","dose2_cnt","pop_cnt","dose1_uptake","dose2_uptake"
"Unknown","Unknown","Unknown","4038","3911","masked",">950",">950"
"100100","North Cape","Northland","21","21","23","913","913"
"100200","Rangaunu Harbour","Northland","30","28","33","909","848"
"100300","Inlets Far North District","Northland","masked","masked","masked","masked","masked"
"100400","Karikari Peninsula","Northland","21","21","24","875","875"
"100500","Tangonge","Northland","13","13","16","812","812"
"100600","Ahipara","Northland","22","21","24","917","875"
"100700","Kaitaia East","Northland","55","54","masked",">950",">950"
"100800","Kaitaia West","Northland","96","93","103","932","903"
"100900","Rangitihi","Northland","13","12","masked",">950","923"
"101000","Oruru-Parapara","Northland","13","11","14","929","786"
"101100","Taumarumaru","Northland","37","35","masked",">950","946"
"101200","Herekino-Takahue","Northland","13","12","masked",">950",">950"
"101300","Peria","Northland","14","13","15","933","867"
"101400","Taemaro-Oruaiti","Northland","13","13","15","867","867"
"101500","Whakapaku","Northland","masked","masked","8","625","625"
"101600","Hokianga North","Northland","9","8","12","750","667"
"101700","Kohukohu-Broadwood","Northland","8","8","10","800","800"
"101800","Whakarara","Northland","10","10","14","714","714"
"101900","Kaeo","Northland","15","15","17","882","882"
"102000","Omahuta Forest-Horeke","Northland","8","8","10","800","800"
"102100","Hokianga South","Northland","13","13","16","812","812"
"102200","Lake Manuwai-Kapiro","Northland","56","54","masked",">950",">950"
"102300","?kaihau","Northland","32","32","35","914","914"
"102400","Rangitane-Purerua","Northland","18","17","19","947","895"
"102500","Waipapa","Northland","7","7","9","778","778"
"102600","Puketotara","Northland","42","42","masked",">950",">950"
"102700","Waim? Forest","Northland","13","12","18","722","667"
"102800","Riverview","Northland","22","21","25","880","840"
"102900","Waipoua Forest","Northland","14","14","17","824","824"
"103000","Kerikeri Central","Northland","105","105","masked",">950",">950"
"103100","Kerikeri South","Northland","31","30","36","861","833"
"103200","?haeawai-Waimate North","Northland","10","10","11","909","909"
"103300","Puketona-Waitangi","Northland","masked","masked","masked",">950",">950"
"103400","Ngapuhi","Northland","18","17","20","900","850"
"103500","Kaikohe","Northland","90","88","101","891","871"
"103600","Pakaraka","Northland","masked","masked","masked",">950",">950"
"103700","Haruru","Northland","14","14","16","875","875"
"103800","Russell","Northland","6","6","8","750","750"
"103900","Paihia","Northland","24","22","26","923","846"
"104000","Mataraua Forest","Northland","masked","masked","8","625","625"
"104100","Matawaia-Taumarere","Northland","14","13","20","700","650"
"104200","Russell Peninsula","Northland","masked","masked","masked",">950",">950"
"104300","Opua (Far North District)","Northland","15","13","16","938","812"
"104400","Russell Forest-Rawhiti","Northland","8","7","11","727","636"
"104500","Moerewa","Northland","28","28","36","778","778"
"104600","Kawakawa","Northland","31","30","masked",">950","938"
"104700","Maromaku","Northland","masked","masked","9","556","556"
"104800","Mangakahia-H?kerenui","Northland","15","15","19","789","789"
"104900","Whangaruru","Northland","29","29","32","906","906"
"105100","Matarau","Northland","26","25","masked",">950",">950"
"105200","Hikurangi","Northland","23","21","masked",">950","913"
"105300","Kauri","Northland","16","16","17","941","941"
"105400","Maungatapere","Northland","18","18","20","900","900"
"105500","Kamo West","Northland","26","25","28","929","893"
"105600","Matapouri-Tutukaka","Northland","18","18","19","947","947"
"105700","Kiripaka","Northland","10","9","13","769","692"
"105800","Kamo East","Northland","86","83","100","860","830"
"105900","Granfield Reserve","Northland","36","35","39","923","897"
"106000","Kamo Central","Northland","34","31","masked",">950",">950"
