SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
106100,Whau Valley,Northland,12+,"2,538","2,263","2,231","2,089","1,511",89%,88%,72%
106100,Whau Valley,Northland,5-11,258,110,40,NA,NA,43%,16%,NA
106200,Tikipunga North,Northland,12+,"2,893","2,709","2,659","2,431","1,676",94%,92%,69%
106200,Tikipunga North,Northland,5-11,433,141,35,NA,NA,33%,8%,NA
106300,Pukenui,Northland,12+,"2,009","1,887","1,877","1,714","1,299",94%,93%,76%
106300,Pukenui,Northland,5-11,251,155,70,NA,NA,62%,28%,NA
106400,Otangarei,Northland,12+,"1,763","1,459","1,362","1,179",586,83%,77%,50%
106400,Otangarei,Northland,5-11,296,48,Masked,NA,NA,16%,<5%,NA
106500,Tikipunga South,Northland,12+,"3,200","2,957","2,891","2,650","1,784",92%,90%,67%
106500,Tikipunga South,Northland,5-11,437,167,42,NA,NA,38%,10%,NA
106600,Kensington (Whangarei District),Northland,12+,"2,944","2,772","2,727","2,575","1,856",94%,93%,72%
106600,Kensington (Whangarei District),Northland,5-11,259,95,34,NA,NA,37%,13%,NA
106700,Abbey Caves-Glenbervie,Northland,12+,"1,182","1,101","1,089","1,009",713,93%,92%,71%
106700,Abbey Caves-Glenbervie,Northland,5-11,131,50,23,NA,NA,38%,18%,NA
106800,Mairtown,Northland,12+,"2,224","2,044","2,022","1,905","1,416",92%,91%,74%
106800,Mairtown,Northland,5-11,212,98,33,NA,NA,46%,16%,NA
106900,Maunu-Horahora,Northland,12+,"2,945","2,726","2,696","2,499","1,886",93%,92%,75%
106900,Maunu-Horahora,Northland,5-11,349,158,58,NA,NA,45%,17%,NA
107000,Woodhill-Vinetown,Northland,12+,"2,510","2,295","2,252","2,102","1,428",91%,90%,68%
107000,Woodhill-Vinetown,Northland,5-11,245,101,30,NA,NA,41%,12%,NA
107100,Whangarei Central,Northland,12+,966,903,886,842,574,93%,92%,68%
107100,Whangarei Central,Northland,5-11,53,19,Masked,NA,NA,36%,8%,NA
107200,Riverside,Northland,12+,"1,907","1,698","1,676","1,576","1,099",89%,88%,70%
107200,Riverside,Northland,5-11,167,78,28,NA,NA,47%,17%,NA
107300,Raumanga,Northland,12+,"2,712","2,409","2,304","2,011","1,108",89%,85%,55%
107300,Raumanga,Northland,5-11,465,112,28,NA,NA,24%,6%,NA
107400,Tarewa,Northland,12+,"1,523","1,332","1,289","1,134",636,87%,85%,56%
107400,Tarewa,Northland,5-11,313,85,27,NA,NA,27%,9%,NA
107500,Morningside (Whangarei District),Northland,12+,"1,909","1,759","1,715","1,581",962,92%,90%,61%
107500,Morningside (Whangarei District),Northland,5-11,218,83,27,NA,NA,38%,12%,NA
107600,Ngunguru,Northland,12+,"1,062",957,947,877,660,90%,89%,75%
107600,Ngunguru,Northland,5-11,120,61,26,NA,NA,51%,22%,NA
107700,Otaika-Portland,Northland,12+,"1,182","1,035","1,011",929,618,88%,86%,67%
107700,Otaika-Portland,Northland,5-11,141,60,20,NA,NA,43%,14%,NA
107800,Oakleigh-Mangapai,Northland,12+,"1,980","1,759","1,739","1,602","1,101",89%,88%,69%
107800,Oakleigh-Mangapai,Northland,5-11,220,91,41,NA,NA,41%,19%,NA
107900,Port-Limeburners,Northland,12+,177,163,158,150,94,92%,89%,63%
108000,Pataua,Northland,12+,"1,489","1,289","1,268","1,167",772,87%,85%,66%
108000,Pataua,Northland,5-11,196,72,25,NA,NA,37%,13%,NA
108100,Onerahi Park,Northland,12+,"1,403","1,319","1,302","1,227",919,94%,93%,75%
108100,Onerahi Park,Northland,5-11,184,93,40,NA,NA,51%,22%,NA
108200,Sherwood Rise,Northland,12+,"2,012","1,845","1,804","1,661","1,105",92%,90%,67%
108200,Sherwood Rise,Northland,5-11,278,90,25,NA,NA,32%,9%,NA
108300,Onerahi,Northland,12+,"2,079","1,823","1,785","1,644","1,120",88%,86%,68%
108300,Onerahi,Northland,5-11,243,73,23,NA,NA,30%,9%,NA
108500,Parua Bay,Northland,12+,"2,240","2,084","2,066","1,920","1,501",93%,92%,78%
108500,Parua Bay,Northland,5-11,260,135,54,NA,NA,52%,21%,NA
108600,Bream Bay,Northland,12+,"1,913","1,720","1,682","1,542","1,044",90%,88%,68%
108600,Bream Bay,Northland,5-11,232,89,33,NA,NA,38%,14%,NA
108700,Marsden Bay,Northland,12+,"2,374",Masked,"2,255","2,120","1,648",>95%,95%,78%
108700,Marsden Bay,Northland,5-11,245,102,50,NA,NA,42%,20%,NA
108800,Ruakaka,Northland,12+,"2,386","2,234","2,199","2,048","1,408",94%,92%,69%
108800,Ruakaka,Northland,5-11,246,76,18,NA,NA,31%,7%,NA
108900,Bream Head,Northland,12+,"1,216","1,128","1,116","1,071",822,93%,92%,77%
108900,Bream Head,Northland,5-11,120,68,30,NA,NA,57%,25%,NA
109000,Waipu,Northland,12+,"2,814","2,468","2,443","2,329","1,745",88%,87%,75%
109000,Waipu,Northland,5-11,222,73,38,NA,NA,33%,17%,NA
109100,Kaipara Coastal,Northland,12+,"3,258","2,666","2,594","2,395","1,448",82%,80%,60%
109100,Kaipara Coastal,Northland,5-11,328,99,41,NA,NA,30%,12%,NA
109200,Maungaru,Northland,12+,"1,568","1,320","1,297","1,203",731,84%,83%,61%
109200,Maungaru,Northland,5-11,165,61,15,NA,NA,37%,9%,NA
109300,Dargaville,Northland,12+,"4,342","3,718","3,609","3,339","2,144",86%,83%,64%
109300,Dargaville,Northland,5-11,444,127,41,NA,NA,29%,9%,NA
109400,Ruawai-Matakohe,Northland,12+,"2,144","1,860","1,820","1,693","1,142",87%,85%,67%
109400,Ruawai-Matakohe,Northland,5-11,263,76,25,NA,NA,29%,10%,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,566","1,283","1,250","1,166",816,82%,80%,70%
109500,Otamatea (Kaipara District),Northland,5-11,166,56,13,NA,NA,34%,8%,NA
109600,Maungaturoto,Northland,12+,"1,056",957,928,847,577,91%,88%,68%
109600,Maungaturoto,Northland,5-11,143,53,17,NA,NA,37%,12%,NA
109700,Kaiwaka,Northland,12+,"2,000","1,636","1,592","1,460",935,82%,80%,64%
109700,Kaiwaka,Northland,5-11,229,73,24,NA,NA,32%,10%,NA
109800,Mangawhai Rural,Northland,12+,"2,265","1,867","1,833","1,755","1,174",82%,81%,67%
109800,Mangawhai Rural,Northland,5-11,241,87,37,NA,NA,36%,15%,NA
109900,Mangawhai Heads,Northland,12+,"2,146","1,935","1,901","1,815","1,317",90%,89%,73%
109900,Mangawhai Heads,Northland,5-11,197,67,28,NA,NA,34%,14%,NA
110100,Mangawhai,Northland,12+,959,879,868,821,606,92%,91%,74%
110100,Mangawhai,Northland,5-11,107,34,17,NA,NA,32%,16%,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,301","1,127","1,108","1,025",625,87%,85%,61%
110200,Okahukura Peninsula,Waitemata,5-11,141,45,15,NA,NA,32%,11%,NA
110400,Cape Rodney,Waitemata,12+,"3,188","2,793","2,740","2,582","1,743",88%,86%,68%
110400,Cape Rodney,Waitemata,5-11,320,139,58,NA,NA,43%,18%,NA
110500,Wellsford,Waitemata,12+,"1,658","1,456","1,423","1,302",792,88%,86%,61%
110500,Wellsford,Waitemata,5-11,207,61,30,NA,NA,29%,14%,NA
110700,South Head,Waitemata,12+,"2,250","2,023","1,988","1,836","1,225",90%,88%,67%
110700,South Head,Waitemata,5-11,254,107,45,NA,NA,42%,18%,NA
110800,Kaipara Hills,Waitemata,12+,"1,744","1,514","1,490","1,363",808,87%,85%,59%
110800,Kaipara Hills,Waitemata,5-11,226,92,37,NA,NA,41%,16%,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,419","1,280","1,260","1,167",850,90%,89%,73%
110900,Dome Valley-Matakana,Waitemata,5-11,172,106,52,NA,NA,62%,30%,NA
111100,Warkworth West,Waitemata,12+,"2,316","2,178","2,158","2,016","1,509",94%,93%,75%
111100,Warkworth West,Waitemata,5-11,221,94,38,NA,NA,43%,17%,NA
111200,Puhoi Valley,Waitemata,12+,"3,349","3,028","2,985","2,782","1,852",90%,89%,67%
111200,Puhoi Valley,Waitemata,5-11,320,137,57,NA,NA,43%,18%,NA
111300,Warkworth East,Waitemata,12+,"3,122","2,941","2,919","2,749","1,982",94%,93%,72%
111300,Warkworth East,Waitemata,5-11,345,171,76,NA,NA,50%,22%,NA
111400,Sandspit,Waitemata,12+,929,849,835,795,604,91%,90%,76%
111400,Sandspit,Waitemata,5-11,74,28,18,NA,NA,38%,24%,NA
111500,Tawharanui Peninsula,Waitemata,12+,"1,923",Masked,Masked,"1,747","1,332",>95%,>95%,76%
111500,Tawharanui Peninsula,Waitemata,5-11,163,102,44,NA,NA,63%,27%,NA
111600,Te Kuru,Waitemata,12+,"2,114","1,977","1,949","1,815","1,168",94%,92%,64%
111600,Te Kuru,Waitemata,5-11,277,133,34,NA,NA,48%,12%,NA
111700,Snells Beach,Waitemata,12+,"3,151","2,906","2,884","2,696","1,983",92%,92%,74%
111700,Snells Beach,Waitemata,5-11,330,163,70,NA,NA,49%,21%,NA
111800,Barrier Islands,Auckland,12+,938,786,770,736,546,84%,82%,74%
111800,Barrier Islands,Auckland,5-11,84,23,10,NA,NA,27%,12%,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,144",998,984,937,730,87%,86%,78%
111900,Algies Bay-Scotts Landing,Waitemata,5-11,78,34,8,NA,NA,44%,10%,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,578","1,423","1,409","1,318",898,90%,89%,68%
112100,Wainui-Waiwera,Waitemata,5-11,153,58,19,NA,NA,38%,12%,NA
112200,Parakai,Waitemata,12+,887,790,779,695,452,89%,88%,65%
112200,Parakai,Waitemata,5-11,124,62,32,NA,NA,50%,26%,NA
112300,Helensville Rural,Waitemata,12+,"1,414","1,300","1,287","1,204",819,92%,91%,68%
112300,Helensville Rural,Waitemata,5-11,141,61,30,NA,NA,43%,21%,NA
112400,Helensville,Waitemata,12+,"2,397","2,225","2,183","2,024","1,365",93%,91%,67%
112400,Helensville,Waitemata,5-11,326,166,83,NA,NA,51%,25%,NA
112500,Waitoki,Waitemata,12+,"1,423","1,314","1,301","1,212",792,92%,91%,65%
112500,Waitoki,Waitemata,5-11,173,74,28,NA,NA,43%,16%,NA
112600,Waikoukou Valley,Waitemata,12+,"1,461","1,360","1,344","1,215",788,93%,92%,65%
112600,Waikoukou Valley,Waitemata,5-11,169,63,33,NA,NA,37%,20%,NA
112700,Orewa North,Waitemata,12+,"4,404","4,174","4,149","3,934","3,110",95%,94%,79%
112700,Orewa North,Waitemata,5-11,404,225,139,NA,NA,56%,34%,NA
112800,Hatfields Beach,Waitemata,12+,"1,323","1,238","1,229","1,156",803,94%,93%,69%
112800,Hatfields Beach,Waitemata,5-11,137,78,40,NA,NA,57%,29%,NA
112900,Orewa South,Waitemata,12+,"3,574","3,394","3,378","3,237","2,590",95%,95%,80%
112900,Orewa South,Waitemata,5-11,252,162,87,NA,NA,64%,35%,NA
113000,Orewa Central,Waitemata,12+,"2,985","2,794","2,773","2,667","2,116",94%,93%,79%
113000,Orewa Central,Waitemata,5-11,176,97,49,NA,NA,55%,28%,NA
113100,Millwater North,Waitemata,12+,"3,027",Masked,"2,871","2,662","1,963",>95%,95%,74%
113100,Millwater North,Waitemata,5-11,573,364,181,NA,NA,64%,32%,NA
113200,Waipatukahu,Waitemata,12+,"1,185","1,088","1,077",993,666,92%,91%,67%
113200,Waipatukahu,Waitemata,5-11,134,79,26,NA,NA,59%,19%,NA
113300,Millwater South,Waitemata,12+,"3,098",Masked,Masked,"2,768","1,882",>95%,>95%,68%
113300,Millwater South,Waitemata,5-11,631,411,215,NA,NA,65%,34%,NA
113400,Dairy Flat North,Waitemata,12+,"2,246",Masked,"2,118","1,985","1,235",>95%,94%,62%
113400,Dairy Flat North,Waitemata,5-11,254,142,70,NA,NA,56%,28%,NA
113500,Dairy Flat West,Waitemata,12+,"1,292","1,197","1,191","1,100",722,93%,92%,66%
113500,Dairy Flat West,Waitemata,5-11,124,58,21,NA,NA,47%,17%,NA
113600,Kingsway,Waitemata,12+,"2,012","1,910","1,884","1,713","1,181",95%,94%,69%
113600,Kingsway,Waitemata,5-11,283,161,69,NA,NA,57%,24%,NA
113800,Silverdale Central (Auckland),Waitemata,12+,484,Masked,Masked,442,285,>95%,>95%,64%
113800,Silverdale Central (Auckland),Waitemata,5-11,51,31,11,NA,NA,61%,22%,NA
113900,Red Beach West,Waitemata,12+,"2,576","2,335","2,313","2,184","1,721",91%,90%,79%
113900,Red Beach West,Waitemata,5-11,214,108,54,NA,NA,50%,25%,NA
114000,Red Beach East,Waitemata,12+,"3,493",Masked,Masked,"3,111","2,264",>95%,>95%,73%
114000,Red Beach East,Waitemata,5-11,364,189,81,NA,NA,52%,22%,NA
114100,Silverdale South (Auckland),Waitemata,12+,"1,720","1,587","1,568","1,464",950,92%,91%,65%
114100,Silverdale South (Auckland),Waitemata,5-11,186,98,24,NA,NA,53%,13%,NA
114200,Waimauku,Waitemata,12+,"1,157",Masked,"1,097","1,013",717,>95%,95%,71%
114200,Waimauku,Waitemata,5-11,134,82,30,NA,NA,61%,22%,NA
114400,Vipond,Waitemata,12+,"2,493","2,361","2,349","2,211","1,560",95%,94%,71%
114400,Vipond,Waitemata,5-11,306,161,88,NA,NA,53%,29%,NA
114500,Muriwai,Waitemata,12+,949,875,860,804,584,92%,91%,73%
114500,Muriwai,Waitemata,5-11,123,83,24,NA,NA,67%,20%,NA
114600,Stanmore Bay West,Waitemata,12+,"2,213","2,076","2,050","1,888","1,262",94%,93%,67%
114600,Stanmore Bay West,Waitemata,5-11,331,172,92,NA,NA,52%,28%,NA
114700,Kumeu Rural West,Waitemata,12+,"1,506","1,423","1,402","1,324",901,94%,93%,68%
114700,Kumeu Rural West,Waitemata,5-11,115,54,26,NA,NA,47%,23%,NA
114800,Okura Bush,Waitemata,12+,"1,230","1,134","1,117","1,054",721,92%,91%,68%
114800,Okura Bush,Waitemata,5-11,141,87,45,NA,NA,62%,32%,NA
114900,Whangaparoa Central,Waitemata,12+,"3,735","3,537","3,507","3,242","2,277",95%,94%,70%
114900,Whangaparoa Central,Waitemata,5-11,416,234,110,NA,NA,56%,26%,NA
115000,Kumeu-Huapai,Waitemata,12+,"4,045",Masked,Masked,"3,685","2,669",>95%,>95%,72%
115000,Kumeu-Huapai,Waitemata,5-11,547,448,223,NA,NA,82%,41%,NA
115100,Stanmore Bay East,Waitemata,12+,"2,348","2,172","2,139","1,973","1,361",93%,91%,69%
115100,Stanmore Bay East,Waitemata,5-11,271,137,58,NA,NA,51%,21%,NA
115200,Manly West,Waitemata,12+,"2,060","1,927","1,910","1,796","1,260",94%,93%,70%
115200,Manly West,Waitemata,5-11,233,123,70,NA,NA,53%,30%,NA
115300,Muriwai Valley-Bethells Beach,Waitemata,12+,934,846,835,781,535,91%,89%,69%
115300,Muriwai Valley-Bethells Beach,Waitemata,5-11,121,74,34,NA,NA,61%,28%,NA
115400,Tindalls-Matakatia,Waitemata,12+,"1,779","1,657","1,647","1,546","1,112",93%,93%,72%
115400,Tindalls-Matakatia,Waitemata,5-11,152,88,49,NA,NA,58%,32%,NA
115500,Coatesville,Waitemata,12+,"2,034","1,908","1,891","1,762","1,258",94%,93%,71%
115500,Coatesville,Waitemata,5-11,223,111,52,NA,NA,50%,23%,NA
115600,Dairy Flat South,Waitemata,12+,"1,480","1,395","1,379","1,280",899,94%,93%,70%
115600,Dairy Flat South,Waitemata,5-11,133,63,36,NA,NA,47%,27%,NA
115700,Gulf Harbour North,Waitemata,12+,"2,489",Masked,Masked,"2,213","1,569",>95%,>95%,71%
115700,Gulf Harbour North,Waitemata,5-11,322,197,102,NA,NA,61%,32%,NA
115800,Manly East,Waitemata,12+,"3,151","2,885","2,863","2,708","1,994",92%,91%,74%
115800,Manly East,Waitemata,5-11,331,201,97,NA,NA,61%,29%,NA
115900,Riverhead,Waitemata,12+,"2,574",Masked,Masked,"2,289","1,698",>95%,>95%,74%
115900,Riverhead,Waitemata,5-11,420,328,197,NA,NA,78%,47%,NA
116000,Army Bay,Waitemata,12+,"1,317","1,251","1,234","1,149",875,95%,94%,76%
116000,Army Bay,Waitemata,5-11,166,98,48,NA,NA,59%,29%,NA
116100,Kumeu Rural East,Waitemata,12+,"2,282","2,079","2,065","1,952","1,325",91%,90%,68%
116100,Kumeu Rural East,Waitemata,5-11,215,119,54,NA,NA,55%,25%,NA
116200,Gulf Harbour South,Waitemata,12+,"2,563","2,408","2,397","2,259","1,682",94%,94%,74%
116200,Gulf Harbour South,Waitemata,5-11,267,169,98,NA,NA,63%,37%,NA
116300,Paremoremo West,Waitemata,12+,826,775,767,718,490,94%,93%,68%
116300,Paremoremo West,Waitemata,5-11,94,43,29,NA,NA,46%,31%,NA
116400,Taupaki,Waitemata,12+,"1,549","1,401","1,386","1,308",889,90%,89%,68%
116400,Taupaki,Waitemata,5-11,139,69,24,NA,NA,50%,17%,NA
116500,Long Bay,Waitemata,12+,"2,073",Masked,Masked,"1,914","1,345",>95%,>95%,70%
116500,Long Bay,Waitemata,5-11,305,218,113,NA,NA,71%,37%,NA
116600,Paremoremo East,Waitemata,12+,"1,777","1,681","1,655","1,535","1,036",95%,93%,67%
116600,Paremoremo East,Waitemata,5-11,201,98,53,NA,NA,49%,26%,NA
116700,Albany Heights,Waitemata,12+,"3,055",Masked,Masked,"2,906","1,989",>95%,>95%,68%
116700,Albany Heights,Waitemata,5-11,382,261,140,NA,NA,68%,37%,NA
116800,Awaruku,Waitemata,12+,"3,756",Masked,Masked,"3,345","2,412",>95%,>95%,72%
116800,Awaruku,Waitemata,5-11,443,286,160,NA,NA,65%,36%,NA
116900,Fairview Heights,Waitemata,12+,"3,319",Masked,Masked,"3,116","2,108",>95%,>95%,68%
