Date,First doses,Second doses,Third primary doses,Boosters
2021-12-09,3396,9257,745,8460
2021-12-10,2888,9287,652,8293
2021-12-11,2756,8517,223,4712
2021-12-12,1192,4268,87,1979
2021-12-13,2440,6885,633,8851
2021-12-14,2498,7904,723,9512
2021-12-15,2440,8218,695,9587
2021-12-16,2450,8340,746,10040
2021-12-17,2067,7631,846,11041
2021-12-18,1759,6665,193,6946
2021-12-19,786,3377,96,2995
2021-12-20,1874,6305,641,11695
2021-12-21,1748,7287,874,12015
2021-12-22,1594,7311,816,13409
2021-12-23,1417,7141,677,12177
2021-12-24,701,4467,307,8047
2021-12-25,5,52,1,49
2021-12-26,97,741,8,903
2021-12-27,199,1559,46,2345
2021-12-28,279,1917,43,2888
