SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
102800,Riverview,Northland,5-11,202,102,33,NA,NA,50%,16%,NA
102900,Waipoua Forest,Northland,12+,"1,144",882,853,781,545,77%,75%,70%
102900,Waipoua Forest,Northland,5-11,112,17,Masked,NA,NA,15%,<5%,NA
103000,Kerikeri Central,Northland,12+,"2,357","2,194","2,158","2,004","1,412",93%,92%,70%
103000,Kerikeri Central,Northland,5-11,230,87,27,NA,NA,38%,12%,NA
103100,Kerikeri South,Northland,12+,"2,508","2,317","2,286","2,132","1,618",92%,91%,76%
103100,Kerikeri South,Northland,5-11,216,100,36,NA,NA,46%,17%,NA
103200,Ohaeawai-Waimate North,Northland,12+,"1,055",920,893,820,542,87%,85%,66%
103200,Ohaeawai-Waimate North,Northland,5-11,112,30,7,NA,NA,27%,6%,NA
103300,Puketona-Waitangi,Northland,12+,"1,261","1,102","1,091","1,026",728,87%,87%,71%
103300,Puketona-Waitangi,Northland,5-11,116,40,11,NA,NA,34%,9%,NA
103400,Ngapuhi,Northland,12+,"1,257","1,054","1,005",880,495,84%,80%,56%
103400,Ngapuhi,Northland,5-11,188,32,7,NA,NA,17%,<5%,NA
103500,Kaikohe,Northland,12+,"3,575","2,971","2,836","2,407","1,381",83%,79%,57%
103500,Kaikohe,Northland,5-11,663,174,39,NA,NA,26%,6%,NA
103600,Pakaraka,Northland,12+,550,484,473,429,270,88%,86%,63%
103600,Pakaraka,Northland,5-11,77,30,14,NA,NA,39%,18%,NA
103700,Haruru,Northland,12+,"1,016",860,847,797,557,85%,83%,70%
103700,Haruru,Northland,5-11,122,46,Masked,NA,NA,38%,<5%,NA
103800,Russell,Northland,12+,763,700,695,672,540,92%,91%,80%
103900,Paihia,Northland,12+,"1,517","1,352","1,328","1,243",851,89%,88%,68%
103900,Paihia,Northland,5-11,131,44,22,NA,NA,34%,17%,NA
104000,Mataraua Forest,Northland,12+,447,362,342,297,170,81%,77%,57%
104000,Mataraua Forest,Northland,5-11,68,16,7,NA,NA,24%,10%,NA
104100,Matawaia-Taumarere,Northland,12+,"1,264","1,027",995,854,509,81%,79%,60%
104100,Matawaia-Taumarere,Northland,5-11,198,61,9,NA,NA,31%,<5%,NA
104200,Russell Peninsula,Northland,12+,627,538,533,511,411,86%,85%,80%
104300,Opua (Far North District),Northland,12+,"1,187","1,084","1,062","1,014",766,91%,89%,76%
104300,Opua (Far North District),Northland,5-11,70,20,8,NA,NA,29%,11%,NA
104400,Russell Forest-Rawhiti,Northland,12+,624,544,527,479,336,87%,84%,70%
104400,Russell Forest-Rawhiti,Northland,5-11,74,12,Masked,NA,NA,16%,<5%,NA
104500,Moerewa,Northland,12+,"1,345","1,157","1,104",933,514,86%,82%,55%
104500,Moerewa,Northland,5-11,273,38,12,NA,NA,14%,<5%,NA
104600,Kawakawa,Northland,12+,"1,198","1,074","1,028",901,535,90%,86%,59%
104600,Kawakawa,Northland,5-11,202,46,11,NA,NA,23%,5%,NA
104700,Maromaku,Northland,12+,588,465,452,401,240,79%,77%,60%
104700,Maromaku,Northland,5-11,99,29,7,NA,NA,29%,7%,NA
104800,Mangakahia-Hukerenui,Northland,12+,"1,563","1,355","1,312","1,153",658,87%,84%,57%
104800,Mangakahia-Hukerenui,Northland,5-11,233,66,16,NA,NA,28%,7%,NA
104900,Whangaruru,Northland,12+,"2,193","1,925","1,881","1,715","1,085",88%,86%,63%
104900,Whangaruru,Northland,5-11,245,88,18,NA,NA,36%,7%,NA
105100,Matarau,Northland,12+,"2,765","2,498","2,462","2,218","1,556",90%,89%,70%
105100,Matarau,Northland,5-11,392,168,69,NA,NA,43%,18%,NA
105200,Hikurangi,Northland,12+,"1,212","1,078","1,045",916,522,89%,86%,57%
105200,Hikurangi,Northland,5-11,228,70,20,NA,NA,31%,9%,NA
105300,Kauri,Northland,12+,"1,541","1,374","1,353","1,232",908,89%,88%,74%
105300,Kauri,Northland,5-11,195,73,28,NA,NA,37%,14%,NA
105400,Maungatapere,Northland,12+,"3,049","2,691","2,661","2,438","1,742",88%,87%,71%
105400,Maungatapere,Northland,5-11,363,163,80,NA,NA,45%,22%,NA
105500,Kamo West,Northland,12+,"1,936","1,742","1,721","1,556","1,137",90%,89%,73%
105500,Kamo West,Northland,5-11,200,99,42,NA,NA,50%,21%,NA
105600,Matapouri-Tutukaka,Northland,12+,"1,608","1,449","1,428","1,331",974,90%,89%,73%
105600,Matapouri-Tutukaka,Northland,5-11,135,63,33,NA,NA,47%,24%,NA
105700,Kiripaka,Northland,12+,872,781,769,697,478,90%,88%,69%
105700,Kiripaka,Northland,5-11,125,56,29,NA,NA,45%,23%,NA
105800,Kamo East,Northland,12+,"2,478","2,286","2,223","1,968","1,231",92%,90%,63%
105800,Kamo East,Northland,5-11,431,161,47,NA,NA,37%,11%,NA
105900,Granfield Reserve,Northland,12+,"2,889","2,693","2,656","2,454","1,916",93%,92%,78%
105900,Granfield Reserve,Northland,5-11,285,151,50,NA,NA,53%,18%,NA
106000,Kamo Central,Northland,12+,"1,404","1,313","1,292","1,167",794,94%,92%,68%
106000,Kamo Central,Northland,5-11,215,110,26,NA,NA,51%,12%,NA
106100,Whau Valley,Northland,12+,"2,539","2,268","2,236","2,076","1,503",89%,88%,72%
106100,Whau Valley,Northland,5-11,258,108,37,NA,NA,42%,14%,NA
106200,Tikipunga North,Northland,12+,"2,891","2,705","2,654","2,394","1,668",94%,92%,70%
106200,Tikipunga North,Northland,5-11,435,139,30,NA,NA,32%,7%,NA
106300,Pukenui,Northland,12+,"2,003","1,878","1,869","1,700","1,293",94%,93%,76%
106300,Pukenui,Northland,5-11,244,152,64,NA,NA,62%,26%,NA
106400,Otangarei,Northland,12+,"1,766","1,462","1,367","1,146",581,83%,77%,51%
106400,Otangarei,Northland,5-11,297,47,Masked,NA,NA,16%,<5%,NA
106500,Tikipunga South,Northland,12+,"3,201","2,962","2,895","2,623","1,775",93%,90%,68%
106500,Tikipunga South,Northland,5-11,436,164,37,NA,NA,38%,8%,NA
106600,Kensington (Whangarei District),Northland,12+,"2,948","2,777","2,732","2,551","1,846",94%,93%,72%
106600,Kensington (Whangarei District),Northland,5-11,252,93,32,NA,NA,37%,13%,NA
106700,Abbey Caves-Glenbervie,Northland,12+,"1,174","1,094","1,080",992,706,93%,92%,71%
106700,Abbey Caves-Glenbervie,Northland,5-11,132,50,21,NA,NA,38%,16%,NA
106800,Mairtown,Northland,12+,"2,221","2,044","2,021","1,888","1,410",92%,91%,75%
106800,Mairtown,Northland,5-11,213,97,33,NA,NA,46%,15%,NA
106900,Maunu-Horahora,Northland,12+,"2,957","2,735","2,704","2,489","1,883",92%,91%,76%
106900,Maunu-Horahora,Northland,5-11,352,160,57,NA,NA,45%,16%,NA
107000,Woodhill-Vinetown,Northland,12+,"2,511","2,295","2,254","2,083","1,415",91%,90%,68%
107000,Woodhill-Vinetown,Northland,5-11,244,102,30,NA,NA,42%,12%,NA
107100,Whangarei Central,Northland,12+,963,903,885,835,567,94%,92%,68%
107100,Whangarei Central,Northland,5-11,53,19,Masked,NA,NA,36%,8%,NA
107200,Riverside,Northland,12+,"1,912","1,707","1,684","1,572","1,093",89%,88%,70%
107200,Riverside,Northland,5-11,168,78,28,NA,NA,46%,17%,NA
107300,Raumanga,Northland,12+,"2,702","2,399","2,291","1,956","1,101",89%,85%,56%
107300,Raumanga,Northland,5-11,466,114,27,NA,NA,24%,6%,NA
107400,Tarewa,Northland,12+,"1,522","1,335","1,291","1,116",635,88%,85%,57%
107400,Tarewa,Northland,5-11,313,84,23,NA,NA,27%,7%,NA
107500,Morningside (Whangarei District),Northland,12+,"1,906","1,752","1,706","1,556",957,92%,90%,62%
107500,Morningside (Whangarei District),Northland,5-11,217,83,27,NA,NA,38%,12%,NA
107600,Ngunguru,Northland,12+,"1,066",961,950,873,660,90%,89%,76%
107600,Ngunguru,Northland,5-11,119,61,24,NA,NA,51%,20%,NA
107700,Otaika-Portland,Northland,12+,"1,185","1,035","1,011",924,617,87%,85%,67%
107700,Otaika-Portland,Northland,5-11,140,60,19,NA,NA,43%,14%,NA
107800,Oakleigh-Mangapai,Northland,12+,"1,983","1,762","1,740","1,593","1,096",89%,88%,69%
107800,Oakleigh-Mangapai,Northland,5-11,222,93,39,NA,NA,42%,18%,NA
107900,Port-Limeburners,Northland,12+,178,165,160,151,95,93%,90%,63%
108000,Pataua,Northland,12+,"1,486","1,286","1,262","1,147",763,87%,85%,67%
108000,Pataua,Northland,5-11,196,72,21,NA,NA,37%,11%,NA
108100,Onerahi Park,Northland,12+,"1,408","1,322","1,305","1,226",907,94%,93%,74%
108100,Onerahi Park,Northland,5-11,185,94,40,NA,NA,51%,22%,NA
108200,Sherwood Rise,Northland,12+,"2,011","1,844","1,803","1,636","1,091",92%,90%,67%
108200,Sherwood Rise,Northland,5-11,277,86,19,NA,NA,31%,7%,NA
108300,Onerahi,Northland,12+,"2,088","1,834","1,796","1,626","1,111",88%,86%,68%
108300,Onerahi,Northland,5-11,245,76,24,NA,NA,31%,10%,NA
108500,Parua Bay,Northland,12+,"2,253","2,094","2,077","1,921","1,501",93%,92%,78%
108500,Parua Bay,Northland,5-11,260,135,46,NA,NA,52%,18%,NA
108600,Bream Bay,Northland,12+,"1,910","1,720","1,681","1,523","1,038",90%,88%,68%
108600,Bream Bay,Northland,5-11,232,87,29,NA,NA,38%,12%,NA
108700,Marsden Bay,Northland,12+,"2,372",Masked,"2,252","2,104","1,637",>95%,95%,78%
108700,Marsden Bay,Northland,5-11,249,104,45,NA,NA,42%,18%,NA
108800,Ruakaka,Northland,12+,"2,371","2,221","2,187","2,010","1,395",94%,92%,69%
108800,Ruakaka,Northland,5-11,246,76,17,NA,NA,31%,7%,NA
108900,Bream Head,Northland,12+,"1,219","1,131","1,120","1,065",822,93%,92%,77%
108900,Bream Head,Northland,5-11,120,68,25,NA,NA,57%,21%,NA
109000,Waipu,Northland,12+,"2,813","2,467","2,441","2,316","1,742",88%,87%,75%
109000,Waipu,Northland,5-11,221,73,38,NA,NA,33%,17%,NA
109100,Kaipara Coastal,Northland,12+,"3,249","2,659","2,588","2,360","1,438",82%,80%,61%
109100,Kaipara Coastal,Northland,5-11,325,96,38,NA,NA,30%,12%,NA
109200,Maungaru,Northland,12+,"1,565","1,316","1,292","1,180",718,84%,83%,61%
109200,Maungaru,Northland,5-11,165,61,14,NA,NA,37%,8%,NA
109300,Dargaville,Northland,12+,"4,345","3,723","3,609","3,293","2,141",86%,83%,65%
109300,Dargaville,Northland,5-11,447,127,37,NA,NA,28%,8%,NA
109400,Ruawai-Matakohe,Northland,12+,"2,139","1,857","1,817","1,671","1,128",87%,85%,68%
109400,Ruawai-Matakohe,Northland,5-11,264,77,25,NA,NA,29%,9%,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,560","1,284","1,250","1,146",806,82%,80%,70%
109500,Otamatea (Kaipara District),Northland,5-11,166,56,13,NA,NA,34%,8%,NA
109600,Maungaturoto,Northland,12+,"1,054",956,926,842,569,91%,88%,68%
109600,Maungaturoto,Northland,5-11,142,53,14,NA,NA,37%,10%,NA
109700,Kaiwaka,Northland,12+,"2,003","1,643","1,598","1,443",932,82%,80%,65%
109700,Kaiwaka,Northland,5-11,229,73,23,NA,NA,32%,10%,NA
109800,Mangawhai Rural,Northland,12+,"2,260","1,861","1,827","1,744","1,166",82%,81%,67%
109800,Mangawhai Rural,Northland,5-11,241,86,36,NA,NA,36%,15%,NA
109900,Mangawhai Heads,Northland,12+,"2,150","1,940","1,906","1,810","1,317",90%,89%,73%
109900,Mangawhai Heads,Northland,5-11,194,66,24,NA,NA,34%,12%,NA
110100,Mangawhai,Northland,12+,963,884,873,821,608,92%,91%,74%
110100,Mangawhai,Northland,5-11,108,34,17,NA,NA,31%,16%,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,306","1,133","1,114","1,020",624,87%,85%,61%
110200,Okahukura Peninsula,Waitemata,5-11,140,44,13,NA,NA,31%,9%,NA
110400,Cape Rodney,Waitemata,12+,"3,189","2,793","2,741","2,558","1,737",88%,86%,68%
110400,Cape Rodney,Waitemata,5-11,321,139,54,NA,NA,43%,17%,NA
110500,Wellsford,Waitemata,12+,"1,662","1,460","1,429","1,295",793,88%,86%,61%
110500,Wellsford,Waitemata,5-11,207,60,30,NA,NA,29%,14%,NA
110700,South Head,Waitemata,12+,"2,246","2,019","1,982","1,821","1,216",90%,88%,67%
110700,South Head,Waitemata,5-11,252,107,44,NA,NA,42%,17%,NA
110800,Kaipara Hills,Waitemata,12+,"1,739","1,510","1,488","1,345",805,87%,86%,60%
110800,Kaipara Hills,Waitemata,5-11,230,93,33,NA,NA,40%,14%,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,414","1,274","1,254","1,151",838,90%,89%,73%
110900,Dome Valley-Matakana,Waitemata,5-11,171,106,50,NA,NA,62%,29%,NA
111100,Warkworth West,Waitemata,12+,"2,311","2,172","2,150","2,006","1,502",94%,93%,75%
111100,Warkworth West,Waitemata,5-11,219,93,37,NA,NA,42%,17%,NA
111200,Puhoi Valley,Waitemata,12+,"3,350","3,028","2,983","2,753","1,838",90%,89%,67%
111200,Puhoi Valley,Waitemata,5-11,319,136,53,NA,NA,43%,17%,NA
111300,Warkworth East,Waitemata,12+,"3,115","2,935","2,912","2,725","1,970",94%,93%,72%
111300,Warkworth East,Waitemata,5-11,342,169,67,NA,NA,49%,20%,NA
111400,Sandspit,Waitemata,12+,932,850,835,791,603,91%,90%,76%
111400,Sandspit,Waitemata,5-11,74,28,13,NA,NA,38%,18%,NA
111500,Tawharanui Peninsula,Waitemata,12+,"1,918",Masked,Masked,"1,741","1,336",>95%,>95%,77%
111500,Tawharanui Peninsula,Waitemata,5-11,164,102,42,NA,NA,62%,26%,NA
111600,Te Kuru,Waitemata,12+,"2,116","1,977","1,949","1,802","1,165",93%,92%,65%
111600,Te Kuru,Waitemata,5-11,275,132,32,NA,NA,48%,12%,NA
111700,Snells Beach,Waitemata,12+,"3,160","2,916","2,893","2,687","1,978",92%,92%,74%
111700,Snells Beach,Waitemata,5-11,330,163,65,NA,NA,49%,20%,NA
111800,Barrier Islands,Auckland,12+,943,790,773,733,551,84%,82%,75%
111800,Barrier Islands,Auckland,5-11,83,21,8,NA,NA,25%,10%,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,145",999,986,933,730,87%,86%,78%
111900,Algies Bay-Scotts Landing,Waitemata,5-11,79,35,8,NA,NA,44%,10%,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,581","1,427","1,414","1,314",897,90%,89%,68%
112100,Wainui-Waiwera,Waitemata,5-11,153,58,19,NA,NA,38%,12%,NA
112200,Parakai,Waitemata,12+,892,796,785,692,455,89%,88%,66%
112200,Parakai,Waitemata,5-11,125,62,31,NA,NA,50%,25%,NA
112300,Helensville Rural,Waitemata,12+,"1,404","1,290","1,277","1,191",807,92%,91%,68%
112300,Helensville Rural,Waitemata,5-11,141,61,27,NA,NA,43%,19%,NA
112400,Helensville,Waitemata,12+,"2,403","2,234","2,192","2,013","1,357",93%,91%,67%
112400,Helensville,Waitemata,5-11,326,165,77,NA,NA,51%,24%,NA
112500,Waitoki,Waitemata,12+,"1,419","1,311","1,297","1,202",788,92%,91%,66%
112500,Waitoki,Waitemata,5-11,171,75,28,NA,NA,44%,16%,NA
112600,Waikoukou Valley,Waitemata,12+,"1,460","1,358","1,342","1,202",783,93%,92%,65%
112600,Waikoukou Valley,Waitemata,5-11,170,64,31,NA,NA,38%,18%,NA
112700,Orewa North,Waitemata,12+,"4,401","4,172","4,145","3,917","3,098",95%,94%,79%
112700,Orewa North,Waitemata,5-11,404,226,131,NA,NA,56%,32%,NA
112800,Hatfields Beach,Waitemata,12+,"1,324","1,240","1,231","1,154",800,94%,93%,69%
112800,Hatfields Beach,Waitemata,5-11,136,78,40,NA,NA,57%,29%,NA
112900,Orewa South,Waitemata,12+,"3,570",Masked,"3,375","3,220","2,571",>95%,95%,80%
112900,Orewa South,Waitemata,5-11,249,157,79,NA,NA,63%,32%,NA
113000,Orewa Central,Waitemata,12+,"2,977","2,783","2,760","2,646","2,099",93%,93%,79%
113000,Orewa Central,Waitemata,5-11,180,97,44,NA,NA,54%,24%,NA
113100,Millwater North,Waitemata,12+,"3,029",Masked,"2,869","2,643","1,947",>95%,95%,74%
113100,Millwater North,Waitemata,5-11,572,366,164,NA,NA,64%,29%,NA
113200,Waipatukahu,Waitemata,12+,"1,190","1,092","1,081",994,663,92%,91%,67%
113200,Waipatukahu,Waitemata,5-11,134,79,23,NA,NA,59%,17%,NA
113300,Millwater South,Waitemata,12+,"3,109",Masked,Masked,"2,762","1,875",>95%,>95%,68%
113300,Millwater South,Waitemata,5-11,626,409,192,NA,NA,65%,31%,NA
113400,Dairy Flat North,Waitemata,12+,"2,232",Masked,"2,107","1,955","1,204",>95%,94%,62%
113400,Dairy Flat North,Waitemata,5-11,249,137,61,NA,NA,55%,24%,NA
113500,Dairy Flat West,Waitemata,12+,"1,289","1,194","1,189","1,096",721,93%,92%,66%
113500,Dairy Flat West,Waitemata,5-11,124,57,18,NA,NA,46%,15%,NA
113600,Kingsway,Waitemata,12+,"2,016","1,915","1,890","1,711","1,169",95%,94%,68%
113600,Kingsway,Waitemata,5-11,284,162,61,NA,NA,57%,21%,NA
113800,Silverdale Central (Auckland),Waitemata,12+,477,Masked,Masked,431,274,>95%,>95%,64%
113800,Silverdale Central (Auckland),Waitemata,5-11,49,30,10,NA,NA,61%,20%,NA
113900,Red Beach West,Waitemata,12+,"2,565","2,325","2,304","2,171","1,704",91%,90%,78%
113900,Red Beach West,Waitemata,5-11,214,107,48,NA,NA,50%,22%,NA
114000,Red Beach East,Waitemata,12+,"3,486",Masked,Masked,"3,092","2,246",>95%,>95%,73%
114000,Red Beach East,Waitemata,5-11,367,191,75,NA,NA,52%,20%,NA
114100,Silverdale South (Auckland),Waitemata,12+,"1,714","1,582","1,562","1,448",943,92%,91%,65%
114100,Silverdale South (Auckland),Waitemata,5-11,187,98,18,NA,NA,52%,10%,NA
114200,Waimauku,Waitemata,12+,"1,157",Masked,"1,099","1,009",710,>95%,95%,70%
114200,Waimauku,Waitemata,5-11,135,79,29,NA,NA,59%,21%,NA
114400,Vipond,Waitemata,12+,"2,494","2,360","2,347","2,199","1,556",95%,94%,71%
114400,Vipond,Waitemata,5-11,306,160,82,NA,NA,52%,27%,NA
114500,Muriwai,Waitemata,12+,950,875,860,800,580,92%,91%,72%
114500,Muriwai,Waitemata,5-11,123,83,24,NA,NA,67%,20%,NA
114600,Stanmore Bay West,Waitemata,12+,"2,220","2,083","2,056","1,888","1,261",94%,93%,67%
114600,Stanmore Bay West,Waitemata,5-11,331,172,91,NA,NA,52%,27%,NA
114700,Kumeu Rural West,Waitemata,12+,"1,502","1,416","1,395","1,313",891,94%,93%,68%
114700,Kumeu Rural West,Waitemata,5-11,114,54,23,NA,NA,47%,20%,NA
114800,Okura Bush,Waitemata,12+,"1,226","1,127","1,110","1,045",710,92%,91%,68%
114800,Okura Bush,Waitemata,5-11,141,86,42,NA,NA,61%,30%,NA
114900,Whangaparoa Central,Waitemata,12+,"3,737","3,537","3,505","3,224","2,262",95%,94%,70%
114900,Whangaparoa Central,Waitemata,5-11,415,232,106,NA,NA,56%,26%,NA
115000,Kumeu-Huapai,Waitemata,12+,"4,025",Masked,Masked,"3,645","2,646",>95%,>95%,73%
115000,Kumeu-Huapai,Waitemata,5-11,550,449,205,NA,NA,82%,37%,NA
115100,Stanmore Bay East,Waitemata,12+,"2,342","2,165","2,128","1,949","1,351",92%,91%,69%
115100,Stanmore Bay East,Waitemata,5-11,269,136,54,NA,NA,51%,20%,NA
115200,Manly West,Waitemata,12+,"2,054","1,918","1,901","1,777","1,245",93%,93%,70%
115200,Manly West,Waitemata,5-11,232,122,66,NA,NA,53%,28%,NA
115300,Muriwai Valley-Bethells Beach,Waitemata,12+,936,849,837,777,532,91%,89%,68%
115300,Muriwai Valley-Bethells Beach,Waitemata,5-11,122,74,33,NA,NA,61%,27%,NA
115400,Tindalls-Matakatia,Waitemata,12+,"1,777","1,659","1,648","1,541","1,108",93%,93%,72%
115400,Tindalls-Matakatia,Waitemata,5-11,155,89,44,NA,NA,57%,28%,NA
115500,Coatesville,Waitemata,12+,"2,035","1,908","1,890","1,755","1,253",94%,93%,71%
115500,Coatesville,Waitemata,5-11,223,111,47,NA,NA,50%,21%,NA
115600,Dairy Flat South,Waitemata,12+,"1,473","1,389","1,373","1,268",887,94%,93%,70%
115600,Dairy Flat South,Waitemata,5-11,133,63,35,NA,NA,47%,26%,NA
115700,Gulf Harbour North,Waitemata,12+,"2,486",Masked,Masked,"2,187","1,554",>95%,>95%,71%
115700,Gulf Harbour North,Waitemata,5-11,319,196,96,NA,NA,61%,30%,NA
115800,Manly East,Waitemata,12+,"3,156","2,890","2,868","2,690","1,982",92%,91%,74%
115800,Manly East,Waitemata,5-11,335,200,87,NA,NA,60%,26%,NA
115900,Riverhead,Waitemata,12+,"2,572",Masked,Masked,"2,280","1,689",>95%,>95%,74%
115900,Riverhead,Waitemata,5-11,417,325,178,NA,NA,78%,43%,NA
116000,Army Bay,Waitemata,12+,"1,325",Masked,"1,240","1,146",876,>95%,94%,76%
116000,Army Bay,Waitemata,5-11,169,97,45,NA,NA,57%,27%,NA
116100,Kumeu Rural East,Waitemata,12+,"2,295","2,092","2,077","1,950","1,316",91%,91%,67%
116100,Kumeu Rural East,Waitemata,5-11,216,121,49,NA,NA,56%,23%,NA
116200,Gulf Harbour South,Waitemata,12+,"2,568","2,415","2,401","2,257","1,672",94%,93%,74%
116200,Gulf Harbour South,Waitemata,5-11,269,168,89,NA,NA,62%,33%,NA
116300,Paremoremo West,Waitemata,12+,824,771,763,708,483,94%,93%,68%
116300,Paremoremo West,Waitemata,5-11,94,42,29,NA,NA,45%,31%,NA
116400,Taupaki,Waitemata,12+,"1,540","1,393","1,379","1,291",883,90%,90%,68%
116400,Taupaki,Waitemata,5-11,140,69,23,NA,NA,49%,16%,NA
116500,Long Bay,Waitemata,12+,"2,060",Masked,Masked,"1,896","1,323",>95%,>95%,70%
116500,Long Bay,Waitemata,5-11,304,218,109,NA,NA,72%,36%,NA
116600,Paremoremo East,Waitemata,12+,"1,782","1,685","1,660","1,529","1,036",95%,93%,68%
116600,Paremoremo East,Waitemata,5-11,201,98,52,NA,NA,49%,26%,NA
116700,Albany Heights,Waitemata,12+,"3,053",Masked,Masked,"2,893","1,957",>95%,>95%,68%
116700,Albany Heights,Waitemata,5-11,380,256,130,NA,NA,67%,34%,NA
116800,Awaruku,Waitemata,12+,"3,759",Masked,Masked,"3,325","2,384",>95%,>95%,72%
116800,Awaruku,Waitemata,5-11,441,285,142,NA,NA,65%,32%,NA
116900,Fairview Heights,Waitemata,12+,"3,315",Masked,Masked,"3,095","2,080",>95%,>95%,67%
