SA2 Code 2018,SA2 2018,DHB of residence,Age,Population,At least partially vaccinated,Fully vaccinated,Eligible for booster,Booster recieved,Partially vaccinated uptake,Fully vaccinated uptake,Booster uptake
102300,Okaihau,Northland,5-11,120,32,7,NA,NA,27%,6%,NA
102400,Rangitane-Purerua,Northland,12+,"1,293","1,158","1,123","1,051",725,90%,87%,69%
102400,Rangitane-Purerua,Northland,5-11,156,43,20,NA,NA,28%,13%,NA
102500,Waipapa,Northland,12+,740,667,648,614,402,90%,88%,65%
102500,Waipapa,Northland,5-11,97,36,19,NA,NA,37%,20%,NA
102600,Puketotara,Northland,12+,"1,618","1,463","1,428","1,348",923,90%,88%,68%
102600,Puketotara,Northland,5-11,173,69,20,NA,NA,40%,12%,NA
102700,Waima Forest,Northland,12+,999,772,741,693,370,77%,74%,53%
102700,Waima Forest,Northland,5-11,136,23,6,NA,NA,17%,<5%,NA
102800,Riverview,Northland,12+,"1,986",Masked,"1,862","1,746","1,348",>95%,94%,77%
102800,Riverview,Northland,5-11,205,102,49,NA,NA,50%,24%,NA
102900,Waipoua Forest,Northland,12+,"1,147",878,851,820,560,77%,74%,68%
102900,Waipoua Forest,Northland,5-11,109,18,Masked,NA,NA,17%,<5%,NA
103000,Kerikeri Central,Northland,12+,"2,357","2,187","2,155","2,058","1,465",93%,91%,71%
103000,Kerikeri Central,Northland,5-11,228,91,35,NA,NA,40%,15%,NA
103100,Kerikeri South,Northland,12+,"2,541","2,343","2,317","2,221","1,677",92%,91%,76%
103100,Kerikeri South,Northland,5-11,213,101,42,NA,NA,47%,20%,NA
103200,Ohaeawai-Waimate North,Northland,12+,"1,061",927,902,851,562,87%,85%,66%
103200,Ohaeawai-Waimate North,Northland,5-11,116,29,13,NA,NA,25%,11%,NA
103300,Puketona-Waitangi,Northland,12+,"1,291","1,121","1,110","1,070",761,87%,86%,71%
103300,Puketona-Waitangi,Northland,5-11,124,44,11,NA,NA,35%,9%,NA
103400,Ngapuhi,Northland,12+,"1,270","1,059","1,015",943,510,83%,80%,54%
103400,Ngapuhi,Northland,5-11,189,39,10,NA,NA,21%,5%,NA
103500,Kaikohe,Northland,12+,"3,559","2,942","2,810","2,603","1,422",83%,79%,55%
103500,Kaikohe,Northland,5-11,659,180,63,NA,NA,27%,10%,NA
103600,Pakaraka,Northland,12+,551,482,473,446,274,87%,86%,61%
103600,Pakaraka,Northland,5-11,78,31,15,NA,NA,40%,19%,NA
103700,Haruru,Northland,12+,"1,024",874,861,834,583,85%,84%,70%
103700,Haruru,Northland,5-11,119,46,11,NA,NA,39%,9%,NA
103800,Russell,Northland,12+,769,708,703,687,553,92%,91%,80%
103900,Paihia,Northland,12+,"1,534","1,363","1,336","1,286",882,89%,87%,69%
103900,Paihia,Northland,5-11,127,42,24,NA,NA,33%,19%,NA
104000,Mataraua Forest,Northland,12+,454,364,342,311,179,80%,75%,58%
104000,Mataraua Forest,Northland,5-11,69,17,10,NA,NA,25%,14%,NA
104100,Matawaia-Taumarere,Northland,12+,"1,273","1,027",995,924,514,81%,78%,56%
104100,Matawaia-Taumarere,Northland,5-11,201,58,10,NA,NA,29%,<5%,NA
104200,Russell Peninsula,Northland,12+,634,544,540,523,420,86%,85%,80%
104300,Opua (Far North District),Northland,12+,"1,179","1,076","1,056","1,025",780,91%,90%,76%
104300,Opua (Far North District),Northland,5-11,71,22,9,NA,NA,31%,13%,NA
104400,Russell Forest-Rawhiti,Northland,12+,628,552,533,508,348,88%,85%,69%
104400,Russell Forest-Rawhiti,Northland,5-11,74,15,Masked,NA,NA,20%,<5%,NA
104500,Moerewa,Northland,12+,"1,331","1,141","1,090",990,528,86%,82%,53%
104500,Moerewa,Northland,5-11,267,37,11,NA,NA,14%,<5%,NA
104600,Kawakawa,Northland,12+,"1,192","1,072","1,030",953,552,90%,86%,58%
104600,Kawakawa,Northland,5-11,199,48,15,NA,NA,24%,8%,NA
104700,Maromaku,Northland,12+,591,470,455,423,242,80%,77%,57%
104700,Maromaku,Northland,5-11,101,29,8,NA,NA,29%,8%,NA
104800,Mangakahia-Hukerenui,Northland,12+,"1,564","1,365","1,325","1,218",679,87%,85%,56%
104800,Mangakahia-Hukerenui,Northland,5-11,228,64,18,NA,NA,28%,8%,NA
104900,Whangaruru,Northland,12+,"2,233","1,948","1,902","1,802","1,138",87%,85%,63%
104900,Whangaruru,Northland,5-11,247,90,22,NA,NA,36%,9%,NA
105100,Matarau,Northland,12+,"2,778","2,506","2,469","2,281","1,599",90%,89%,70%
105100,Matarau,Northland,5-11,386,172,78,NA,NA,45%,20%,NA
105200,Hikurangi,Northland,12+,"1,197","1,070","1,037",957,547,89%,87%,57%
105200,Hikurangi,Northland,5-11,230,70,27,NA,NA,30%,12%,NA
105300,Kauri,Northland,12+,"1,560","1,395","1,376","1,293",948,89%,88%,73%
105300,Kauri,Northland,5-11,199,74,28,NA,NA,37%,14%,NA
105400,Maungatapere,Northland,12+,"3,038","2,678","2,648","2,491","1,773",88%,87%,71%
105400,Maungatapere,Northland,5-11,364,168,97,NA,NA,46%,27%,NA
105500,Kamo West,Northland,12+,"1,988","1,783","1,762","1,647","1,170",90%,89%,71%
105500,Kamo West,Northland,5-11,206,103,45,NA,NA,50%,22%,NA
105600,Matapouri-Tutukaka,Northland,12+,"1,604","1,439","1,417","1,349",988,90%,88%,73%
105600,Matapouri-Tutukaka,Northland,5-11,134,63,36,NA,NA,47%,27%,NA
105700,Kiripaka,Northland,12+,876,788,774,723,494,90%,88%,68%
105700,Kiripaka,Northland,5-11,125,59,30,NA,NA,47%,24%,NA
105800,Kamo East,Northland,12+,"2,476","2,291","2,236","2,066","1,279",93%,90%,62%
105800,Kamo East,Northland,5-11,431,165,63,NA,NA,38%,15%,NA
105900,Granfield Reserve,Northland,12+,"2,913","2,689","2,652","2,499","1,944",92%,91%,78%
105900,Granfield Reserve,Northland,5-11,288,149,59,NA,NA,52%,20%,NA
106000,Kamo Central,Northland,12+,"1,419","1,333","1,308","1,224",815,94%,92%,67%
106000,Kamo Central,Northland,5-11,224,111,42,NA,NA,50%,19%,NA
106100,Whau Valley,Northland,12+,"2,551","2,269","2,240","2,132","1,534",89%,88%,72%
106100,Whau Valley,Northland,5-11,265,113,49,NA,NA,43%,18%,NA
106200,Tikipunga North,Northland,12+,"2,899","2,710","2,661","2,502","1,752",93%,92%,70%
106200,Tikipunga North,Northland,5-11,416,139,45,NA,NA,33%,11%,NA
106300,Pukenui,Northland,12+,"2,010","1,899","1,888","1,752","1,333",94%,94%,76%
106300,Pukenui,Northland,5-11,261,164,86,NA,NA,63%,33%,NA
106400,Otangarei,Northland,12+,"1,773","1,441","1,347","1,239",627,81%,76%,51%
106400,Otangarei,Northland,5-11,306,60,11,NA,NA,20%,<5%,NA
106500,Tikipunga South,Northland,12+,"3,202","2,953","2,891","2,729","1,814",92%,90%,66%
106500,Tikipunga South,Northland,5-11,429,159,46,NA,NA,37%,11%,NA
106600,Kensington (Whangarei District),Northland,12+,"2,960","2,779","2,736","2,622","1,888",94%,92%,72%
106600,Kensington (Whangarei District),Northland,5-11,257,92,39,NA,NA,36%,15%,NA
106700,Abbey Caves-Glenbervie,Northland,12+,"1,184","1,103","1,091","1,036",729,93%,92%,70%
106700,Abbey Caves-Glenbervie,Northland,5-11,130,49,26,NA,NA,38%,20%,NA
106800,Mairtown,Northland,12+,"2,210","2,030","2,009","1,925","1,434",92%,91%,74%
106800,Mairtown,Northland,5-11,216,101,38,NA,NA,47%,18%,NA
106900,Maunu-Horahora,Northland,12+,"2,921","2,706","2,672","2,527","1,909",93%,91%,76%
106900,Maunu-Horahora,Northland,5-11,341,158,70,NA,NA,46%,21%,NA
107000,Woodhill-Vinetown,Northland,12+,"2,474","2,277","2,234","2,134","1,450",92%,90%,68%
107000,Woodhill-Vinetown,Northland,5-11,236,101,34,NA,NA,43%,14%,NA
107100,Whangarei Central,Northland,12+,980,913,898,865,594,93%,92%,69%
107100,Whangarei Central,Northland,5-11,51,22,7,NA,NA,43%,14%,NA
107200,Riverside,Northland,12+,"1,919","1,711","1,689","1,623","1,130",89%,88%,70%
107200,Riverside,Northland,5-11,166,78,29,NA,NA,47%,17%,NA
107300,Raumanga,Northland,12+,"2,694","2,396","2,293","2,108","1,136",89%,85%,54%
107300,Raumanga,Northland,5-11,475,125,40,NA,NA,26%,8%,NA
107400,Tarewa,Northland,12+,"1,519","1,332","1,289","1,190",667,88%,85%,56%
107400,Tarewa,Northland,5-11,309,90,35,NA,NA,29%,11%,NA
107500,Morningside (Whangarei District),Northland,12+,"1,928","1,785","1,738","1,655","1,013",93%,90%,61%
107500,Morningside (Whangarei District),Northland,5-11,218,83,29,NA,NA,38%,13%,NA
107600,Ngunguru,Northland,12+,"1,057",954,944,885,679,90%,89%,77%
107600,Ngunguru,Northland,5-11,122,61,28,NA,NA,50%,23%,NA
107700,Otaika-Portland,Northland,12+,"1,171","1,028","1,002",938,627,88%,86%,67%
107700,Otaika-Portland,Northland,5-11,143,63,23,NA,NA,44%,16%,NA
107800,Oakleigh-Mangapai,Northland,12+,"2,001","1,779","1,757","1,652","1,127",89%,88%,68%
107800,Oakleigh-Mangapai,Northland,5-11,225,94,46,NA,NA,42%,20%,NA
107900,Port-Limeburners,Northland,12+,180,166,162,158,95,92%,90%,60%
108000,Pataua,Northland,12+,"1,497","1,296","1,271","1,201",784,87%,85%,65%
108000,Pataua,Northland,5-11,195,70,29,NA,NA,36%,15%,NA
108100,Onerahi Park,Northland,12+,"1,385","1,300","1,284","1,218",927,94%,93%,76%
108100,Onerahi Park,Northland,5-11,181,93,49,NA,NA,51%,27%,NA
108200,Sherwood Rise,Northland,12+,"2,012","1,842","1,803","1,698","1,135",92%,90%,67%
108200,Sherwood Rise,Northland,5-11,279,94,34,NA,NA,34%,12%,NA
108300,Onerahi,Northland,12+,"2,072","1,816","1,781","1,671","1,128",88%,86%,68%
108300,Onerahi,Northland,5-11,245,74,29,NA,NA,30%,12%,NA
108500,Parua Bay,Northland,12+,"2,249","2,091","2,076","1,956","1,531",93%,92%,78%
108500,Parua Bay,Northland,5-11,263,137,67,NA,NA,52%,25%,NA
108600,Bream Bay,Northland,12+,"1,911","1,711","1,678","1,571","1,054",90%,88%,67%
108600,Bream Bay,Northland,5-11,232,91,35,NA,NA,39%,15%,NA
108700,Marsden Bay,Northland,12+,"2,410",Masked,"2,283","2,166","1,692",>95%,95%,78%
108700,Marsden Bay,Northland,5-11,252,104,55,NA,NA,41%,22%,NA
108800,Ruakaka,Northland,12+,"2,365","2,220","2,183","2,080","1,439",94%,92%,69%
108800,Ruakaka,Northland,5-11,247,77,23,NA,NA,31%,9%,NA
108900,Bream Head,Northland,12+,"1,214","1,130","1,119","1,081",834,93%,92%,77%
108900,Bream Head,Northland,5-11,119,69,31,NA,NA,58%,26%,NA
109000,Waipu,Northland,12+,"2,854","2,499","2,473","2,383","1,775",88%,87%,74%
109000,Waipu,Northland,5-11,227,76,39,NA,NA,33%,17%,NA
109100,Kaipara Coastal,Northland,12+,"3,268","2,676","2,600","2,475","1,500",82%,80%,61%
109100,Kaipara Coastal,Northland,5-11,333,101,43,NA,NA,30%,13%,NA
109200,Maungaru,Northland,12+,"1,568","1,325","1,301","1,237",745,85%,83%,60%
109200,Maungaru,Northland,5-11,161,62,19,NA,NA,39%,12%,NA
109300,Dargaville,Northland,12+,"4,354","3,714","3,605","3,443","2,187",85%,83%,64%
109300,Dargaville,Northland,5-11,442,123,62,NA,NA,28%,14%,NA
109400,Ruawai-Matakohe,Northland,12+,"2,155","1,853","1,811","1,727","1,148",86%,84%,66%
109400,Ruawai-Matakohe,Northland,5-11,261,76,27,NA,NA,29%,10%,NA
109500,Otamatea (Kaipara District),Northland,12+,"1,568","1,285","1,251","1,194",827,82%,80%,69%
109500,Otamatea (Kaipara District),Northland,5-11,164,56,20,NA,NA,34%,12%,NA
109600,Maungaturoto,Northland,12+,"1,055",952,925,862,574,90%,88%,67%
109600,Maungaturoto,Northland,5-11,143,54,18,NA,NA,38%,13%,NA
109700,Kaiwaka,Northland,12+,"2,010","1,643","1,597","1,512",951,82%,79%,63%
109700,Kaiwaka,Northland,5-11,225,77,30,NA,NA,34%,13%,NA
109800,Mangawhai Rural,Northland,12+,"2,259","1,858","1,827","1,764","1,193",82%,81%,68%
109800,Mangawhai Rural,Northland,5-11,244,86,38,NA,NA,35%,16%,NA
109900,Mangawhai Heads,Northland,12+,"2,162","1,950","1,914","1,851","1,336",90%,89%,72%
109900,Mangawhai Heads,Northland,5-11,195,67,27,NA,NA,34%,14%,NA
110100,Mangawhai,Northland,12+,967,882,871,833,620,91%,90%,74%
110100,Mangawhai,Northland,5-11,112,40,21,NA,NA,36%,19%,NA
110200,Okahukura Peninsula,Waitemata,12+,"1,309","1,132","1,113","1,051",635,86%,85%,60%
110200,Okahukura Peninsula,Waitemata,5-11,141,46,20,NA,NA,33%,14%,NA
110400,Cape Rodney,Waitemata,12+,"3,191","2,800","2,751","2,631","1,785",88%,86%,68%
110400,Cape Rodney,Waitemata,5-11,325,142,70,NA,NA,44%,22%,NA
110500,Wellsford,Waitemata,12+,"1,654","1,447","1,417","1,331",798,87%,86%,60%
110500,Wellsford,Waitemata,5-11,205,60,34,NA,NA,29%,17%,NA
110700,South Head,Waitemata,12+,"2,273","2,041","2,000","1,888","1,260",90%,88%,67%
110700,South Head,Waitemata,5-11,263,105,48,NA,NA,40%,18%,NA
110800,Kaipara Hills,Waitemata,12+,"1,770","1,533","1,509","1,402",825,87%,85%,59%
110800,Kaipara Hills,Waitemata,5-11,229,93,42,NA,NA,41%,18%,NA
110900,Dome Valley-Matakana,Waitemata,12+,"1,430","1,288","1,270","1,199",882,90%,89%,74%
110900,Dome Valley-Matakana,Waitemata,5-11,166,109,55,NA,NA,66%,33%,NA
111100,Warkworth West,Waitemata,12+,"2,325","2,187","2,163","2,049","1,542",94%,93%,75%
111100,Warkworth West,Waitemata,5-11,221,99,49,NA,NA,45%,22%,NA
111200,Puhoi Valley,Waitemata,12+,"3,361","3,030","2,988","2,817","1,893",90%,89%,67%
111200,Puhoi Valley,Waitemata,5-11,326,145,67,NA,NA,44%,21%,NA
111300,Warkworth East,Waitemata,12+,"3,153","2,967","2,945","2,813","2,046",94%,93%,73%
111300,Warkworth East,Waitemata,5-11,340,166,86,NA,NA,49%,25%,NA
111400,Sandspit,Waitemata,12+,928,849,834,800,612,91%,90%,76%
111400,Sandspit,Waitemata,5-11,72,29,19,NA,NA,40%,26%,NA
111500,Tawharanui Peninsula,Waitemata,12+,"1,925",Masked,Masked,"1,747","1,328",>95%,>95%,76%
111500,Tawharanui Peninsula,Waitemata,5-11,164,100,51,NA,NA,61%,31%,NA
111600,Te Kuru,Waitemata,12+,"2,131","1,987","1,959","1,845","1,193",93%,92%,65%
111600,Te Kuru,Waitemata,5-11,281,135,43,NA,NA,48%,15%,NA
111700,Snells Beach,Waitemata,12+,"3,167","2,932","2,911","2,758","2,036",93%,92%,74%
111700,Snells Beach,Waitemata,5-11,329,165,74,NA,NA,50%,22%,NA
111800,Barrier Islands,Auckland,12+,925,782,769,742,551,85%,83%,74%
111800,Barrier Islands,Auckland,5-11,85,22,9,NA,NA,26%,11%,NA
111900,Algies Bay-Scotts Landing,Waitemata,12+,"1,150",997,984,948,739,87%,86%,78%
111900,Algies Bay-Scotts Landing,Waitemata,5-11,79,34,10,NA,NA,43%,13%,NA
112100,Wainui-Waiwera,Waitemata,12+,"1,587","1,424","1,411","1,326",923,90%,89%,70%
112100,Wainui-Waiwera,Waitemata,5-11,155,57,22,NA,NA,37%,14%,NA
112200,Parakai,Waitemata,12+,901,802,788,725,467,89%,87%,64%
112200,Parakai,Waitemata,5-11,121,62,36,NA,NA,51%,30%,NA
112300,Helensville Rural,Waitemata,12+,"1,428","1,305","1,292","1,222",845,91%,90%,69%
112300,Helensville Rural,Waitemata,5-11,143,62,39,NA,NA,43%,27%,NA
112400,Helensville,Waitemata,12+,"2,390","2,206","2,170","2,049","1,401",92%,91%,68%
112400,Helensville,Waitemata,5-11,326,168,88,NA,NA,52%,27%,NA
112500,Waitoki,Waitemata,12+,"1,418","1,305","1,288","1,213",795,92%,91%,66%
112500,Waitoki,Waitemata,5-11,173,77,31,NA,NA,45%,18%,NA
112600,Waikoukou Valley,Waitemata,12+,"1,469","1,374","1,357","1,249",821,94%,92%,66%
112600,Waikoukou Valley,Waitemata,5-11,170,64,36,NA,NA,38%,21%,NA
112700,Orewa North,Waitemata,12+,"4,444","4,207","4,182","3,991","3,170",95%,94%,79%
112700,Orewa North,Waitemata,5-11,414,234,155,NA,NA,57%,37%,NA
112800,Hatfields Beach,Waitemata,12+,"1,308","1,225","1,217","1,154",816,94%,93%,71%
112800,Hatfields Beach,Waitemata,5-11,139,81,42,NA,NA,58%,30%,NA
112900,Orewa South,Waitemata,12+,"3,638","3,453","3,440","3,324","2,655",95%,95%,80%
112900,Orewa South,Waitemata,5-11,260,166,100,NA,NA,64%,38%,NA
113000,Orewa Central,Waitemata,12+,"2,977","2,790","2,769","2,678","2,155",94%,93%,80%
113000,Orewa Central,Waitemata,5-11,181,102,56,NA,NA,56%,31%,NA
113100,Millwater North,Waitemata,12+,"3,017",Masked,"2,858","2,670","1,979",>95%,95%,74%
113100,Millwater North,Waitemata,5-11,568,361,204,NA,NA,64%,36%,NA
113200,Waipatukahu,Waitemata,12+,"1,189","1,094","1,084","1,007",682,92%,91%,68%
113200,Waipatukahu,Waitemata,5-11,133,78,33,NA,NA,59%,25%,NA
113300,Millwater South,Waitemata,12+,"3,108",Masked,Masked,"2,825","1,922",>95%,>95%,68%
113300,Millwater South,Waitemata,5-11,631,406,228,NA,NA,64%,36%,NA
113400,Dairy Flat North,Waitemata,12+,"2,347",Masked,"2,220","2,118","1,340",>95%,95%,63%
113400,Dairy Flat North,Waitemata,5-11,259,149,78,NA,NA,58%,30%,NA
113500,Dairy Flat West,Waitemata,12+,"1,295","1,199","1,192","1,121",721,93%,92%,64%
113500,Dairy Flat West,Waitemata,5-11,128,59,28,NA,NA,46%,22%,NA
113600,Kingsway,Waitemata,12+,"2,007",Masked,"1,885","1,727","1,201",>95%,94%,70%
113600,Kingsway,Waitemata,5-11,288,164,79,NA,NA,57%,27%,NA
113800,Silverdale Central (Auckland),Waitemata,12+,531,Masked,Masked,506,329,>95%,>95%,65%
113800,Silverdale Central (Auckland),Waitemata,5-11,57,38,14,NA,NA,67%,25%,NA
113900,Red Beach West,Waitemata,12+,"2,627","2,367","2,344","2,241","1,783",90%,89%,80%
113900,Red Beach West,Waitemata,5-11,213,108,57,NA,NA,51%,27%,NA
114000,Red Beach East,Waitemata,12+,"3,468",Masked,Masked,"3,127","2,285",>95%,>95%,73%
114000,Red Beach East,Waitemata,5-11,364,194,90,NA,NA,53%,25%,NA
114100,Silverdale South (Auckland),Waitemata,12+,"1,712","1,583","1,564","1,477",969,92%,91%,66%
114100,Silverdale South (Auckland),Waitemata,5-11,189,100,27,NA,NA,53%,14%,NA
114200,Waimauku,Waitemata,12+,"1,178",Masked,"1,116","1,041",743,>95%,95%,71%
114200,Waimauku,Waitemata,5-11,135,81,37,NA,NA,60%,27%,NA
114400,Vipond,Waitemata,12+,"2,499","2,361","2,350","2,248","1,588",94%,94%,71%
114400,Vipond,Waitemata,5-11,307,157,99,NA,NA,51%,32%,NA
114500,Muriwai,Waitemata,12+,944,878,863,814,596,93%,91%,73%
114500,Muriwai,Waitemata,5-11,124,81,28,NA,NA,65%,23%,NA
114600,Stanmore Bay West,Waitemata,12+,"2,221","2,081","2,054","1,925","1,274",94%,92%,66%
114600,Stanmore Bay West,Waitemata,5-11,331,172,105,NA,NA,52%,32%,NA
114700,Kumeu Rural West,Waitemata,12+,"1,484","1,405","1,383","1,316",904,95%,93%,69%
114700,Kumeu Rural West,Waitemata,5-11,119,56,29,NA,NA,47%,24%,NA
114800,Okura Bush,Waitemata,12+,"1,223","1,132","1,115","1,060",741,93%,91%,70%
114800,Okura Bush,Waitemata,5-11,142,87,47,NA,NA,61%,33%,NA
114900,Whangaparoa Central,Waitemata,12+,"3,733","3,530","3,501","3,273","2,313",95%,94%,71%
114900,Whangaparoa Central,Waitemata,5-11,415,233,132,NA,NA,56%,32%,NA
115000,Kumeu-Huapai,Waitemata,12+,"4,071",Masked,Masked,"3,758","2,740",>95%,>95%,73%
115000,Kumeu-Huapai,Waitemata,5-11,547,452,262,NA,NA,83%,48%,NA
115100,Stanmore Bay East,Waitemata,12+,"2,355","2,180","2,145","2,012","1,381",93%,91%,69%
115100,Stanmore Bay East,Waitemata,5-11,268,139,67,NA,NA,52%,25%,NA
115200,Manly West,Waitemata,12+,"2,061","1,937","1,922","1,832","1,288",94%,93%,70%
115200,Manly West,Waitemata,5-11,230,124,73,NA,NA,54%,32%,NA
115300,Muriwai Valley-Bethells Beach,Waitemata,12+,944,851,840,795,552,90%,89%,69%
115300,Muriwai Valley-Bethells Beach,Waitemata,5-11,118,74,38,NA,NA,63%,32%,NA
115400,Tindalls-Matakatia,Waitemata,12+,"1,788","1,664","1,652","1,564","1,137",93%,92%,73%
115400,Tindalls-Matakatia,Waitemata,5-11,152,89,56,NA,NA,59%,37%,NA
115500,Coatesville,Waitemata,12+,"2,056","1,934","1,917","1,802","1,302",94%,93%,72%
115500,Coatesville,Waitemata,5-11,223,113,70,NA,NA,51%,31%,NA
115600,Dairy Flat South,Waitemata,12+,"1,496","1,413","1,397","1,316",927,94%,93%,70%
115600,Dairy Flat South,Waitemata,5-11,137,65,40,NA,NA,47%,29%,NA
115700,Gulf Harbour North,Waitemata,12+,"2,445",Masked,Masked,"2,202","1,581",>95%,>95%,72%
115700,Gulf Harbour North,Waitemata,5-11,320,194,113,NA,NA,61%,35%,NA
115800,Manly East,Waitemata,12+,"3,128","2,866","2,846","2,713","2,008",92%,91%,74%
115800,Manly East,Waitemata,5-11,331,201,111,NA,NA,61%,34%,NA
115900,Riverhead,Waitemata,12+,"2,582",Masked,Masked,"2,324","1,740",>95%,>95%,75%
115900,Riverhead,Waitemata,5-11,418,329,210,NA,NA,79%,50%,NA
116000,Army Bay,Waitemata,12+,"1,333",Masked,"1,251","1,174",884,>95%,94%,75%
116000,Army Bay,Waitemata,5-11,171,97,52,NA,NA,57%,30%,NA
116100,Kumeu Rural East,Waitemata,12+,"2,298","2,095","2,081","2,005","1,363",91%,91%,68%
116100,Kumeu Rural East,Waitemata,5-11,217,122,63,NA,NA,56%,29%,NA
116200,Gulf Harbour South,Waitemata,12+,"2,574","2,417","2,407","2,285","1,725",94%,94%,75%
116200,Gulf Harbour South,Waitemata,5-11,271,175,114,NA,NA,65%,42%,NA
116300,Paremoremo West,Waitemata,12+,823,780,772,731,508,95%,94%,69%
116300,Paremoremo West,Waitemata,5-11,92,42,30,NA,NA,46%,33%,NA
116400,Taupaki,Waitemata,12+,"1,581","1,432","1,418","1,343",921,91%,90%,69%
116400,Taupaki,Waitemata,5-11,146,75,31,NA,NA,51%,21%,NA
116500,Long Bay,Waitemata,12+,"2,130",Masked,Masked,"1,994","1,422",>95%,>95%,71%
116500,Long Bay,Waitemata,5-11,318,228,129,NA,NA,72%,41%,NA
116600,Paremoremo East,Waitemata,12+,"1,776","1,686","1,659","1,553","1,063",95%,93%,68%
116600,Paremoremo East,Waitemata,5-11,203,96,56,NA,NA,47%,28%,NA
116700,Albany Heights,Waitemata,12+,"3,059",Masked,Masked,"2,936","2,050",>95%,>95%,70%
116700,Albany Heights,Waitemata,5-11,379,263,166,NA,NA,69%,44%,NA
116800,Awaruku,Waitemata,12+,"3,750",Masked,Masked,"3,382","2,449",>95%,>95%,72%
116800,Awaruku,Waitemata,5-11,448,295,179,NA,NA,66%,40%,NA
116900,Fairview Heights,Waitemata,12+,"3,338",Masked,Masked,"3,163","2,154",>95%,>95%,68%
