DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 Received,Eligible for booster 2,Booster 2 Received,Population
Counties Manukau,Maori,55-59,Female,1991,1969,"1,967","1,516","1,446",404,2162
Counties Manukau,Maori,55-59,Male,1683,1655,"1,653","1,246","1,189",299,1858
Counties Manukau,Maori,60-64,Female,1596,1588,"1,588","1,344","1,284",471,1703
Counties Manukau,Maori,60-64,Male,1362,1350,"1,349","1,117","1,080",371,1399
Counties Manukau,Maori,65-69,Female,1144,1137,"1,137",993,960,431,1174
Counties Manukau,Maori,65-69,Male,858,856,856,757,736,317,890
Counties Manukau,Maori,70-74,Female,731,726,726,654,637,301,778
Counties Manukau,Maori,70-74,Male,546,541,540,486,478,250,560
Counties Manukau,Maori,75-79,Female,388,383,383,348,342,182,410
Counties Manukau,Maori,75-79,Male,315,314,314,292,286,166,317
Counties Manukau,Maori,80-84,Female,229,229,229,207,201,106,257
Counties Manukau,Maori,80-84,Male,142,141,141,133,129,83,146
Counties Manukau,Maori,85-89,Female,97,97,97,86,81,45,87
Counties Manukau,Maori,85-89,Male,57,57,57,53,52,26,51
Counties Manukau,Maori,90+,Female,31,31,31,27,27,15,35
Counties Manukau,Maori,90+,Male,7,7,7,7,7,<5,12
Counties Manukau,Pacific Peoples,12-17,Female,7241,6710,"2,370",293,<5,<5,8457
Counties Manukau,Pacific Peoples,12-17,Male,7251,6711,"2,385",241,<5,<5,8611
Counties Manukau,Pacific Peoples,12-17,Unknown/Other,9,8,<5,<5,<5,<5,10
Counties Manukau,Pacific Peoples,18-24,Female,9238,9117,"9,100","3,733",<5,31,10266
Counties Manukau,Pacific Peoples,18-24,Male,8987,8712,"8,702","2,710",<5,10,10067
Counties Manukau,Pacific Peoples,18-24,Unknown/Other,20,19,19,7,<5,<5,27
Counties Manukau,Pacific Peoples,25-29,Female,6160,6039,"6,029","2,774",<5,34,7025
Counties Manukau,Pacific Peoples,25-29,Male,5835,5667,"5,655","1,966",<5,11,6681
Counties Manukau,Pacific Peoples,25-29,Unknown/Other,22,21,21,<5,<5,<5,18
Counties Manukau,Pacific Peoples,30-34,Female,5534,5450,"5,439","2,865",<5,73,6164
Counties Manukau,Pacific Peoples,30-34,Male,5231,5108,"5,102","2,153",<5,22,5851
Counties Manukau,Pacific Peoples,30-34,Unknown/Other,11,11,11,5,<5,<5,8
Counties Manukau,Pacific Peoples,35-39,Female,4637,4580,"4,571","2,776",<5,87,5112
Counties Manukau,Pacific Peoples,35-39,Male,4404,4319,"4,316","2,272",<5,32,4848
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,7,7,7,<5,<5,<5,8
Counties Manukau,Pacific Peoples,40-44,Female,4290,4251,"4,246","2,909",<5,140,4660
Counties Manukau,Pacific Peoples,40-44,Male,4128,4058,"4,054","2,511",<5,58,4503
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,10,10,10,<5,<5,<5,12
Counties Manukau,Pacific Peoples,45-49,Female,4101,4076,"4,073","3,023",<5,162,4485
Counties Manukau,Pacific Peoples,45-49,Male,3651,3614,"3,610","2,435",<5,75,4030
Counties Manukau,Pacific Peoples,5-11,Female,4501,1934,NA,NA,NA,NA,9563
Counties Manukau,Pacific Peoples,5-11,Male,4546,1861,NA,NA,NA,NA,10205
Counties Manukau,Pacific Peoples,50-54,Female,4099,4073,"4,066","3,066","2,876",548,4463
Counties Manukau,Pacific Peoples,50-54,Male,3721,3683,"3,678","2,706","2,527",500,4060
Counties Manukau,Pacific Peoples,50-54,Unknown/Other,7,6,6,<5,<5,<5,6
Counties Manukau,Pacific Peoples,55-59,Female,3741,3708,"3,702","2,913","2,746",585,4016
Counties Manukau,Pacific Peoples,55-59,Male,3321,3292,"3,290","2,632","2,471",534,3647
Counties Manukau,Pacific Peoples,60-64,Female,2976,2960,"2,952","2,431","2,299",608,3080
Counties Manukau,Pacific Peoples,60-64,Male,2615,2598,"2,591","2,216","2,111",591,2740
Counties Manukau,Pacific Peoples,65-69,Female,2164,2154,"2,147","1,835","1,754",590,2291
Counties Manukau,Pacific Peoples,65-69,Male,1918,1910,"1,902","1,673","1,592",578,2033
Counties Manukau,Pacific Peoples,70-74,Female,1578,1566,"1,564","1,359","1,304",454,1662
Counties Manukau,Pacific Peoples,70-74,Male,1357,1350,"1,349","1,189","1,156",486,1440
Counties Manukau,Pacific Peoples,75-79,Female,1052,1044,"1,040",878,837,287,1117
Counties Manukau,Pacific Peoples,75-79,Male,826,816,815,730,701,282,875
Counties Manukau,Pacific Peoples,80-84,Female,562,554,552,438,410,133,640
Counties Manukau,Pacific Peoples,80-84,Male,406,405,402,351,330,122,443
Counties Manukau,Pacific Peoples,85-89,Female,246,242,242,198,190,54,278
Counties Manukau,Pacific Peoples,85-89,Male,143,140,140,113,106,33,161
Counties Manukau,Pacific Peoples,90+,Female,103,100,100,77,66,18,135
Counties Manukau,Pacific Peoples,90+,Male,29,29,29,25,25,9,44
Counties Manukau,Unknown,12-17,Female,58,56,29,5,<5,<5,59
Counties Manukau,Unknown,12-17,Male,68,60,23,<5,<5,<5,66
Counties Manukau,Unknown,18-24,Female,131,129,129,67,<5,<5,90
Counties Manukau,Unknown,18-24,Male,150,143,142,63,<5,<5,126
Counties Manukau,Unknown,18-24,Unknown/Other,17,16,16,8,<5,<5,20
Counties Manukau,Unknown,25-29,Female,171,167,167,93,<5,<5,121
Counties Manukau,Unknown,25-29,Male,173,153,153,58,<5,<5,147
Counties Manukau,Unknown,25-29,Unknown/Other,20,20,20,9,<5,<5,23
Counties Manukau,Unknown,30-34,Female,148,144,144,88,<5,<5,102
Counties Manukau,Unknown,30-34,Male,197,187,187,100,<5,<5,158
Counties Manukau,Unknown,30-34,Unknown/Other,12,12,12,8,<5,<5,11
Counties Manukau,Unknown,35-39,Female,117,115,115,77,<5,<5,80
Counties Manukau,Unknown,35-39,Male,211,199,199,115,<5,<5,162
Counties Manukau,Unknown,35-39,Unknown/Other,14,13,13,6,<5,<5,14
Counties Manukau,Unknown,40-44,Female,92,91,91,67,<5,<5,91
Counties Manukau,Unknown,40-44,Male,213,209,209,125,<5,<5,188
Counties Manukau,Unknown,40-44,Unknown/Other,12,12,12,9,<5,<5,9
Counties Manukau,Unknown,45-49,Female,100,100,100,66,<5,<5,77
Counties Manukau,Unknown,45-49,Male,227,219,219,145,<5,<5,193
Counties Manukau,Unknown,45-49,Unknown/Other,8,7,7,5,<5,<5,7
Counties Manukau,Unknown,5-11,Female,41,26,NA,NA,NA,NA,50
Counties Manukau,Unknown,5-11,Male,47,23,NA,NA,NA,NA,44
Counties Manukau,Unknown,50-54,Female,87,87,87,63,60,7,60
Counties Manukau,Unknown,50-54,Male,241,236,236,157,146,15,207
Counties Manukau,Unknown,50-54,Unknown/Other,5,5,5,<5,<5,<5,6
Counties Manukau,Unknown,55-59,Female,75,73,73,49,49,5,64
Counties Manukau,Unknown,55-59,Male,254,247,247,176,174,25,243
Counties Manukau,Unknown,60-64,Female,71,68,68,48,46,13,69
Counties Manukau,Unknown,60-64,Male,215,211,211,173,171,32,223
Counties Manukau,Unknown,65-69,Female,73,70,70,50,49,14,79
Counties Manukau,Unknown,65-69,Male,168,166,166,139,138,54,188
Counties Manukau,Unknown,70-74,Female,69,68,68,49,48,28,57
Counties Manukau,Unknown,70-74,Male,143,142,142,122,120,60,159
Counties Manukau,Unknown,75-79,Female,41,39,39,38,38,21,48
Counties Manukau,Unknown,75-79,Male,103,102,102,96,94,55,93
Counties Manukau,Unknown,80-84,Female,32,32,32,27,26,13,27
Counties Manukau,Unknown,80-84,Male,43,43,43,41,39,23,39
Counties Manukau,Unknown,85-89,Female,32,32,32,30,29,16,29
Counties Manukau,Unknown,85-89,Male,14,14,14,12,12,6,18
Counties Manukau,Unknown,90+,Female,15,14,14,12,12,6,9
Hawkes Bay,Asian,12-17,Female,303,291,98,14,<5,<5,330
Hawkes Bay,Asian,12-17,Male,342,321,101,7,<5,<5,344
Hawkes Bay,Asian,18-24,Female,270,268,268,175,<5,<5,293
Hawkes Bay,Asian,18-24,Male,296,293,293,141,<5,<5,337
Hawkes Bay,Asian,18-24,Unknown/Other,7,7,7,5,<5,<5,8
Hawkes Bay,Asian,25-29,Female,425,423,422,299,<5,<5,491
Hawkes Bay,Asian,25-29,Male,613,609,609,327,<5,<5,671
Hawkes Bay,Asian,25-29,Unknown/Other,25,25,25,17,<5,<5,29
Hawkes Bay,Asian,30-34,Female,720,718,717,535,<5,14,740
Hawkes Bay,Asian,30-34,Male,797,789,789,505,<5,10,772
Hawkes Bay,Asian,30-34,Unknown/Other,29,29,29,24,<5,<5,27
Hawkes Bay,Asian,35-39,Female,498,498,497,391,<5,13,510
Hawkes Bay,Asian,35-39,Male,647,642,642,493,<5,5,628
Hawkes Bay,Asian,35-39,Unknown/Other,23,23,23,20,<5,<5,18
Hawkes Bay,Asian,40-44,Female,408,406,405,325,<5,9,401
Hawkes Bay,Asian,40-44,Male,493,489,489,385,<5,7,444
Hawkes Bay,Asian,40-44,Unknown/Other,20,20,20,17,<5,<5,23
Hawkes Bay,Asian,45-49,Female,292,288,288,227,<5,15,314
Hawkes Bay,Asian,45-49,Male,342,341,341,287,<5,12,296
Hawkes Bay,Asian,45-49,Unknown/Other,10,10,10,7,<5,<5,10
Hawkes Bay,Asian,5-11,Female,316,173,NA,NA,NA,NA,487
Hawkes Bay,Asian,5-11,Male,307,158,NA,NA,NA,NA,514
Hawkes Bay,Asian,50-54,Female,236,235,235,204,191,25,226
Hawkes Bay,Asian,50-54,Male,207,205,205,160,151,9,192
Hawkes Bay,Asian,55-59,Female,201,198,198,170,164,28,206
Hawkes Bay,Asian,55-59,Male,162,161,161,141,135,25,165
Hawkes Bay,Asian,60-64,Female,161,161,160,140,133,35,171
Hawkes Bay,Asian,60-64,Male,119,118,118,99,94,13,114
Hawkes Bay,Asian,65-69,Female,138,137,137,118,113,41,149
Hawkes Bay,Asian,65-69,Male,74,74,74,64,61,25,78
Hawkes Bay,Asian,70-74,Female,86,86,86,76,76,24,102
Hawkes Bay,Asian,70-74,Male,55,55,55,46,46,13,63
Hawkes Bay,Asian,75-79,Female,48,48,48,46,44,21,48
Hawkes Bay,Asian,75-79,Male,45,45,45,37,35,11,49
Hawkes Bay,Asian,80-84,Female,38,37,37,28,28,17,44
Hawkes Bay,Asian,80-84,Male,26,26,26,24,23,11,30
Hawkes Bay,Asian,85-89,Female,21,21,21,19,17,9,18
Hawkes Bay,Asian,85-89,Male,23,23,23,23,22,13,22
Hawkes Bay,Asian,90+,Female,10,10,10,10,10,6,9
Hawkes Bay,Asian,90+,Male,5,5,5,<5,<5,<5,5
Hawkes Bay,European or Other,12-17,Female,3484,3269,"1,158",141,<5,<5,3928
Hawkes Bay,European or Other,12-17,Male,3475,3267,"1,149",111,<5,<5,4085
Hawkes Bay,European or Other,18-24,Female,3047,3018,"3,018","1,620",<5,14,3469
Hawkes Bay,European or Other,18-24,Male,3452,3397,"3,396","1,304",<5,23,3863
Hawkes Bay,European or Other,25-29,Female,2423,2393,"2,390","1,372",<5,10,2826
Hawkes Bay,European or Other,25-29,Male,2433,2389,"2,389","1,000",<5,11,2762
Hawkes Bay,European or Other,30-34,Female,2820,2778,"2,773","1,645",<5,45,3262
Hawkes Bay,European or Other,30-34,Male,2734,2673,"2,670","1,320",<5,24,3076
Hawkes Bay,European or Other,30-34,Unknown/Other,8,8,8,<5,<5,<5,7
Hawkes Bay,European or Other,35-39,Female,2725,2688,"2,688","1,786",<5,60,3027
Hawkes Bay,European or Other,35-39,Male,2545,2495,"2,492","1,378",<5,31,2873
Hawkes Bay,European or Other,35-39,Unknown/Other,6,6,6,<5,<5,<5,7
Hawkes Bay,European or Other,40-44,Female,2918,2884,"2,883","2,101",<5,78,3230
Hawkes Bay,European or Other,40-44,Male,2692,2660,"2,658","1,710",<5,36,2979
Hawkes Bay,European or Other,45-49,Female,3438,3407,"3,404","2,642",<5,125,3867
Hawkes Bay,European or Other,45-49,Male,3085,3040,"3,040","2,125",<5,55,3598
Hawkes Bay,European or Other,5-11,Female,2062,1034,NA,NA,NA,NA,4057
Hawkes Bay,European or Other,5-11,Male,2141,1115,NA,NA,NA,NA,4053
Hawkes Bay,European or Other,50-54,Female,4023,3999,"3,990","3,245","3,142",428,4328
Hawkes Bay,European or Other,50-54,Male,3725,3694,"3,691","2,746","2,664",280,4026
Hawkes Bay,European or Other,55-59,Female,4040,4012,"4,001","3,431","3,357",646,4449
Hawkes Bay,European or Other,55-59,Male,3795,3773,"3,772","3,040","2,984",452,4190
Hawkes Bay,European or Other,60-64,Female,4330,4301,"4,291","3,805","3,739","1,018",4544
Hawkes Bay,European or Other,60-64,Male,4145,4126,"4,121","3,545","3,484",781,4319
Hawkes Bay,European or Other,65-69,Female,3943,3927,"3,919","3,604","3,557","1,596",4186
Hawkes Bay,European or Other,65-69,Male,3669,3652,"3,651","3,324","3,288","1,347",3890
Hawkes Bay,European or Other,70-74,Female,3839,3828,"3,824","3,582","3,547","1,958",4031
Hawkes Bay,European or Other,70-74,Male,3564,3552,"3,549","3,346","3,304","1,735",3753
Hawkes Bay,European or Other,75-79,Female,2998,2988,"2,987","2,836","2,799","1,665",3022
Hawkes Bay,European or Other,75-79,Male,2788,2788,"2,787","2,650","2,630","1,578",2762
Hawkes Bay,European or Other,80-84,Female,2207,2201,"2,198","2,106","2,075","1,234",2154
Hawkes Bay,European or Other,80-84,Male,1783,1779,"1,779","1,716","1,696","1,047",1783
Hawkes Bay,European or Other,85-89,Female,1196,1194,"1,194","1,146","1,136",660,1252
Hawkes Bay,European or Other,85-89,Male,885,880,878,850,836,518,898
Hawkes Bay,European or Other,90+,Female,757,757,756,714,701,334,790
Hawkes Bay,European or Other,90+,Male,440,439,439,430,425,229,453
Hawkes Bay,Maori,12-17,Female,2354,2145,789,45,<5,<5,2929
Hawkes Bay,Maori,12-17,Male,2246,1995,705,37,<5,<5,2864
Hawkes Bay,Maori,18-24,Female,2269,2157,"2,154",659,<5,5,2708
Hawkes Bay,Maori,18-24,Male,2337,2213,"2,209",527,<5,<5,2665
Hawkes Bay,Maori,25-29,Female,1490,1416,"1,413",540,<5,6,1865
Hawkes Bay,Maori,25-29,Male,1407,1323,"1,321",368,<5,<5,1791
Hawkes Bay,Maori,30-34,Female,1534,1482,"1,480",598,<5,9,1790
Hawkes Bay,Maori,30-34,Male,1264,1202,"1,201",370,<5,5,1491
Hawkes Bay,Maori,35-39,Female,1250,1211,"1,207",604,<5,14,1388
Hawkes Bay,Maori,35-39,Male,1063,1007,"1,006",376,<5,6,1224
Hawkes Bay,Maori,40-44,Female,1088,1052,"1,051",611,<5,24,1344
Hawkes Bay,Maori,40-44,Male,963,920,918,435,<5,9,1137
Hawkes Bay,Maori,45-49,Female,1214,1188,"1,187",751,<5,41,1382
Hawkes Bay,Maori,45-49,Male,1007,981,981,553,<5,19,1165
Hawkes Bay,Maori,5-11,Female,1054,373,NA,NA,NA,NA,3471
Hawkes Bay,Maori,5-11,Male,1006,332,NA,NA,NA,NA,3606
Hawkes Bay,Maori,50-54,Female,1264,1245,"1,242",851,808,151,1363
Hawkes Bay,Maori,50-54,Male,1005,980,979,643,612,109,1104
Hawkes Bay,Maori,55-59,Female,1151,1142,"1,139",870,835,187,1265
Hawkes Bay,Maori,55-59,Male,921,903,902,636,607,114,1058
Hawkes Bay,Maori,60-64,Female,1067,1061,"1,060",858,816,234,1139
Hawkes Bay,Maori,60-64,Male,849,841,840,694,671,191,930
Hawkes Bay,Maori,65-69,Female,769,763,763,673,651,244,809
Hawkes Bay,Maori,65-69,Male,664,660,660,570,551,193,666
Hawkes Bay,Maori,70-74,Female,602,599,598,551,530,245,565
Hawkes Bay,Maori,70-74,Male,488,486,486,445,434,193,482
Hawkes Bay,Maori,75-79,Female,319,318,318,283,276,135,321
Hawkes Bay,Maori,75-79,Male,214,214,214,203,199,108,205
Hawkes Bay,Maori,80-84,Female,170,168,168,155,150,63,168
Hawkes Bay,Maori,80-84,Male,132,132,131,120,117,69,137
Hawkes Bay,Maori,85-89,Female,80,80,80,72,69,39,93
Hawkes Bay,Maori,85-89,Male,38,37,37,32,32,15,44
Hawkes Bay,Maori,90+,Female,43,42,42,37,37,13,25
Hawkes Bay,Maori,90+,Male,19,19,19,15,15,8,12
Hawkes Bay,Pacific Peoples,12-17,Female,342,310,108,12,<5,<5,383
Hawkes Bay,Pacific Peoples,12-17,Male,332,300,117,13,<5,<5,390
Hawkes Bay,Pacific Peoples,18-24,Female,376,366,366,159,<5,<5,391
Hawkes Bay,Pacific Peoples,18-24,Male,968,949,949,551,<5,<5,637
Hawkes Bay,Pacific Peoples,25-29,Female,290,280,279,155,<5,<5,296
Hawkes Bay,Pacific Peoples,25-29,Male,1115,1098,"1,096",713,<5,<5,635
Hawkes Bay,Pacific Peoples,25-29,Unknown/Other,26,26,26,17,<5,<5,5
Hawkes Bay,Pacific Peoples,30-34,Female,257,254,254,138,<5,<5,244
Hawkes Bay,Pacific Peoples,30-34,Male,1062,1046,"1,045",711,<5,<5,581
Hawkes Bay,Pacific Peoples,30-34,Unknown/Other,18,17,17,11,<5,<5,12
Hawkes Bay,Pacific Peoples,35-39,Female,240,236,235,139,<5,<5,221
Hawkes Bay,Pacific Peoples,35-39,Male,761,755,755,506,<5,<5,473
Hawkes Bay,Pacific Peoples,40-44,Female,207,201,201,136,<5,6,194
Hawkes Bay,Pacific Peoples,40-44,Male,540,536,536,349,<5,<5,361
Hawkes Bay,Pacific Peoples,40-44,Unknown/Other,16,16,16,9,<5,<5,8
Hawkes Bay,Pacific Peoples,45-49,Female,187,185,185,139,<5,<5,184
Hawkes Bay,Pacific Peoples,45-49,Male,411,407,407,288,<5,5,290
Hawkes Bay,Pacific Peoples,5-11,Female,198,80,NA,NA,NA,NA,492
Hawkes Bay,Pacific Peoples,5-11,Male,231,93,NA,NA,NA,NA,513
Hawkes Bay,Pacific Peoples,50-54,Female,150,150,150,106,91,19,165
Hawkes Bay,Pacific Peoples,50-54,Male,216,215,215,147,129,12,203
Hawkes Bay,Pacific Peoples,55-59,Female,141,139,138,100,93,22,149
Hawkes Bay,Pacific Peoples,55-59,Male,156,154,154,110,100,22,144
Hawkes Bay,Pacific Peoples,60-64,Female,107,107,107,92,84,18,104
Hawkes Bay,Pacific Peoples,60-64,Male,118,118,118,92,89,29,124
Hawkes Bay,Pacific Peoples,65-69,Female,75,74,74,70,68,26,87
Hawkes Bay,Pacific Peoples,65-69,Male,87,87,87,79,74,18,83
Hawkes Bay,Pacific Peoples,70-74,Female,57,56,56,45,43,15,50
Hawkes Bay,Pacific Peoples,70-74,Male,54,54,54,47,43,22,64
Hawkes Bay,Pacific Peoples,75-79,Female,32,32,32,29,29,15,34
Hawkes Bay,Pacific Peoples,75-79,Male,23,23,23,21,20,12,24
Hawkes Bay,Pacific Peoples,80-84,Female,17,17,17,15,13,6,18
Hawkes Bay,Pacific Peoples,80-84,Male,10,10,10,10,9,<5,13
Hawkes Bay,Pacific Peoples,85-89,Female,13,13,13,13,12,<5,12
Hawkes Bay,Pacific Peoples,85-89,Male,8,8,8,6,6,<5,8
Hawkes Bay,Unknown,12-17,Female,21,20,5,<5,<5,<5,17
Hawkes Bay,Unknown,12-17,Male,16,16,6,<5,<5,<5,20
Hawkes Bay,Unknown,18-24,Female,9,9,9,<5,<5,<5,9
Hawkes Bay,Unknown,18-24,Male,49,49,49,28,<5,<5,33
Hawkes Bay,Unknown,25-29,Female,54,52,52,36,<5,<5,40
Hawkes Bay,Unknown,25-29,Male,113,105,105,74,<5,<5,50
Hawkes Bay,Unknown,25-29,Unknown/Other,9,8,8,6,<5,<5,12
Hawkes Bay,Unknown,30-34,Female,51,49,49,37,<5,<5,47
Hawkes Bay,Unknown,30-34,Male,131,125,125,79,<5,<5,75
Hawkes Bay,Unknown,30-34,Unknown/Other,6,5,5,<5,<5,<5,6
Hawkes Bay,Unknown,35-39,Female,38,36,36,25,<5,<5,27
Hawkes Bay,Unknown,35-39,Male,119,111,111,72,<5,<5,58
Hawkes Bay,Unknown,35-39,Unknown/Other,6,6,6,<5,<5,<5,7
Hawkes Bay,Unknown,40-44,Female,36,36,36,21,<5,<5,30
Hawkes Bay,Unknown,40-44,Male,94,92,92,55,<5,<5,68
Hawkes Bay,Unknown,45-49,Female,18,18,18,11,<5,<5,12
Hawkes Bay,Unknown,45-49,Male,84,83,83,60,<5,<5,59
Hawkes Bay,Unknown,5-11,Female,22,14,NA,NA,NA,NA,27
Hawkes Bay,Unknown,5-11,Male,15,6,NA,NA,NA,NA,24
Hawkes Bay,Unknown,50-54,Female,16,15,15,9,9,<5,14
Hawkes Bay,Unknown,50-54,Male,70,65,65,37,35,<5,58
Hawkes Bay,Unknown,55-59,Female,14,14,14,6,5,<5,15
Hawkes Bay,Unknown,55-59,Male,55,54,54,37,34,<5,56
Hawkes Bay,Unknown,60-64,Female,10,10,10,6,6,<5,13
Hawkes Bay,Unknown,60-64,Male,46,45,45,31,30,<5,44
Hawkes Bay,Unknown,65-69,Female,16,16,16,14,13,7,20
Hawkes Bay,Unknown,65-69,Male,35,35,35,23,23,7,38
Hawkes Bay,Unknown,70-74,Female,13,13,13,9,9,5,15
Hawkes Bay,Unknown,70-74,Male,27,26,26,22,22,9,32
Hawkes Bay,Unknown,75-79,Female,5,5,5,5,5,<5,5
Hawkes Bay,Unknown,75-79,Male,12,11,11,10,10,<5,9
Hutt Valley,Asian,12-17,Female,692,657,212,38,<5,<5,735
Hutt Valley,Asian,12-17,Male,693,656,210,40,<5,<5,698
Hutt Valley,Asian,18-24,Female,640,636,636,467,<5,5,682
Hutt Valley,Asian,18-24,Male,723,721,720,453,<5,7,772
Hutt Valley,Asian,25-29,Female,829,829,829,635,<5,8,940
Hutt Valley,Asian,25-29,Male,1045,1041,"1,041",631,<5,5,1167
Hutt Valley,Asian,25-29,Unknown/Other,7,7,7,7,<5,<5,5
Hutt Valley,Asian,30-34,Female,1516,1513,"1,511","1,189",<5,46,1607
Hutt Valley,Asian,30-34,Male,1380,1377,"1,377",926,<5,22,1450
Hutt Valley,Asian,35-39,Female,1397,1391,"1,389","1,123",<5,52,1386
Hutt Valley,Asian,35-39,Male,1434,1433,"1,433","1,103",<5,32,1432
Hutt Valley,Asian,40-44,Female,932,928,928,797,<5,37,944
Hutt Valley,Asian,40-44,Male,1059,1055,"1,055",849,<5,21,999
Hutt Valley,Asian,45-49,Female,730,726,726,629,<5,44,727
Hutt Valley,Asian,45-49,Male,678,675,675,580,<5,15,667
Hutt Valley,Asian,5-11,Female,939,654,NA,NA,NA,NA,1228
Hutt Valley,Asian,5-11,Male,969,643,NA,NA,NA,NA,1270
Hutt Valley,Asian,50-54,Female,590,583,583,509,496,110,615
Hutt Valley,Asian,50-54,Male,563,560,560,490,455,77,565
Hutt Valley,Asian,55-59,Female,536,535,534,480,463,111,563
Hutt Valley,Asian,55-59,Male,409,408,407,369,354,75,410
Hutt Valley,Asian,60-64,Female,482,478,478,421,407,139,518
Hutt Valley,Asian,60-64,Male,338,338,338,317,306,81,355
Hutt Valley,Asian,65-69,Female,459,457,455,397,389,167,470
Hutt Valley,Asian,65-69,Male,359,354,354,309,301,129,374
Hutt Valley,Asian,70-74,Female,309,308,308,277,270,111,314
Hutt Valley,Asian,70-74,Male,240,240,240,224,216,104,258
Hutt Valley,Asian,75-79,Female,153,152,152,133,131,75,162
Hutt Valley,Asian,75-79,Male,149,149,149,138,136,62,144
Hutt Valley,Asian,80-84,Female,121,121,121,112,107,53,128
Hutt Valley,Asian,80-84,Male,89,87,87,79,78,39,97
Hutt Valley,Asian,85-89,Female,71,71,71,67,64,28,74
Hutt Valley,Asian,85-89,Male,42,42,42,40,39,20,50
Hutt Valley,Asian,90+,Female,29,29,29,25,25,13,30
Hutt Valley,Asian,90+,Male,21,21,21,21,20,11,17
Hutt Valley,European or Other,12-17,Female,2859,2733,913,187,<5,<5,3107
Hutt Valley,European or Other,12-17,Male,3029,2905,"1,011",165,<5,<5,3304
Hutt Valley,European or Other,12-17,Unknown/Other,18,16,7,<5,<5,<5,12
Hutt Valley,European or Other,18-24,Female,2896,2882,"2,882","1,779",<5,22,3222
Hutt Valley,European or Other,18-24,Male,3308,3273,"3,272","1,709",<5,17,3596
Hutt Valley,European or Other,18-24,Unknown/Other,17,17,17,12,<5,<5,14
Hutt Valley,European or Other,25-29,Female,2492,2475,"2,475","1,729",<5,23,2853
Hutt Valley,European or Other,25-29,Male,2520,2484,"2,483","1,446",<5,19,2779
Hutt Valley,European or Other,25-29,Unknown/Other,7,7,7,7,<5,<5,7
Hutt Valley,European or Other,30-34,Female,3176,3158,"3,158","2,314",<5,80,3410
Hutt Valley,European or Other,30-34,Male,2964,2928,"2,926","1,868",<5,28,3158
Hutt Valley,European or Other,35-39,Female,3021,3002,"2,999","2,382",<5,92,3254
Hutt Valley,European or Other,35-39,Male,2886,2851,"2,849","1,963",<5,58,3140
Hutt Valley,European or Other,40-44,Female,3034,3022,"3,021","2,508",<5,108,3238
Hutt Valley,European or Other,40-44,Male,2902,2872,"2,870","2,139",<5,54,3080
Hutt Valley,European or Other,45-49,Female,3034,3015,"3,015","2,574",<5,164,3337
Hutt Valley,European or Other,45-49,Male,3097,3078,"3,077","2,408",<5,113,3328
Hutt Valley,European or Other,5-11,Female,2242,1464,NA,NA,NA,NA,3458
Hutt Valley,European or Other,5-11,Male,2269,1461,NA,NA,NA,NA,3551
Hutt Valley,European or Other,50-54,Female,3388,3366,"3,363","2,925","2,856",647,3637
Hutt Valley,European or Other,50-54,Male,3396,3375,"3,373","2,804","2,746",472,3688
Hutt Valley,European or Other,55-59,Female,3228,3219,"3,218","2,874","2,807",787,3450
Hutt Valley,European or Other,55-59,Male,3219,3202,"3,201","2,723","2,664",617,3412
Hutt Valley,European or Other,60-64,Female,3254,3248,"3,247","3,001","2,932","1,083",3386
Hutt Valley,European or Other,60-64,Male,3292,3272,"3,270","2,908","2,845",894,3427
Hutt Valley,European or Other,65-69,Female,2595,2588,"2,588","2,402","2,355","1,361",2622
Hutt Valley,European or Other,65-69,Male,2582,2575,"2,574","2,385","2,338","1,295",2664
Hutt Valley,European or Other,70-74,Female,2228,2225,"2,225","2,091","2,060","1,331",2408
Hutt Valley,European or Other,70-74,Male,2106,2103,"2,100","2,003","1,978","1,264",2259
Hutt Valley,European or Other,75-79,Female,1926,1918,"1,917","1,837","1,799","1,220",1935
Hutt Valley,European or Other,75-79,Male,1636,1635,"1,633","1,579","1,551","1,072",1572
Hutt Valley,European or Other,80-84,Female,1483,1479,"1,478","1,424","1,394",953,1500
Hutt Valley,European or Other,80-84,Male,1166,1165,"1,163","1,130","1,113",779,1168
Hutt Valley,European or Other,85-89,Female,874,871,870,840,819,548,888
Hutt Valley,European or Other,85-89,Male,557,556,555,542,533,364,575
Hutt Valley,European or Other,90+,Female,576,575,574,552,538,362,617
Hutt Valley,European or Other,90+,Male,300,300,300,290,285,190,302
Hutt Valley,Maori,12-17,Female,1158,1057,391,19,<5,<5,1356
Hutt Valley,Maori,12-17,Male,1291,1167,407,26,<5,<5,1518
Hutt Valley,Maori,18-24,Female,1359,1324,"1,324",497,<5,10,1508
Hutt Valley,Maori,18-24,Male,1451,1394,"1,394",422,<5,<5,1609
Hutt Valley,Maori,18-24,Unknown/Other,6,6,6,<5,<5,<5,6
Hutt Valley,Maori,25-29,Female,943,913,910,385,<5,12,1119
Hutt Valley,Maori,25-29,Male,916,881,879,307,<5,<5,1066
Hutt Valley,Maori,30-34,Female,873,857,856,437,<5,21,1001
Hutt Valley,Maori,30-34,Male,909,881,880,353,<5,5,1019
Hutt Valley,Maori,35-39,Female,741,718,717,428,<5,17,876
